ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,2.213,,,,,,,,,,,,,24a33777-54e5-49f3-8be7-7645dd972d46,18,,"[33.0, 37.0]",19725,0,,,1.6421038,,,Right Foot,,,,"[32.0, 51.0]",Ground Pass,14.035668,,Satara Murray,15629.0,,,,1,Regular Play,Amy Rodgers,19417.0,Center Midfield,3,Liverpool WFC,966,['df3db4d5-61e9-4547-875d-8c1ab39f2027'],12,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:12.861,Pass,
,,,,,,,,,,1.543,,,,,,,,,,,,,7ba82dbf-6634-499e-8251-a03fc91867a9,21,,"[34.0, 52.0]",19725,0,,,1.0714496,,,Left Foot,,,,"[46.0, 74.0]",Ground Pass,25.059929,,Jessica Anne Clarke,15218.0,,,,1,Regular Play,Satara Murray,15629.0,Right Back,3,Liverpool WFC,966,['d9e2aebb-70d7-40e6-9de4-ec2ee3d9c94a'],15,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:15.287,Pass,
,,,,,,,,,,0.397,,,,,,,,,,,,,97552a68-4ad9-435e-b58e-8a781bb27121,29,,"[45.0, 65.0]",19725,0,,,0.0,,,Right Foot,,,,"[60.0, 65.0]",Low Pass,15.0,Incomplete,Kirsty Linnett,19418.0,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Wing,3,Liverpool WFC,966,"['6d47c829-6a91-493c-8d60-4258f307511f', '6e20abbe-4ee7-413b-b910-568fbb612fad']",21,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:21.303,Pass,
,,,,,,,,,,1.774492,,,,,,,,,,,,,6e20abbe-4ee7-413b-b910-568fbb612fad,31,,"[61.0, 16.0]",19725,0,,,0.71883,,,Other,,,,"[69.0, 23.0]",High Pass,10.630146,,Danielle Buet,20034.0,,,Recovery,1,Regular Play,Jodie Brett,16379.0,Left Center Midfield,3,Liverpool WFC,966,"['696a6267-acf2-41fe-9b38-e135cf1081fc', '97552a68-4ad9-435e-b58e-8a781bb27121']",21,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:21.700,Pass,
,,,,,,,,,,0.1628,,,,,,,,,,,,,1de55b62-f4c7-4db9-a1df-2e95ad4c6836,34,,"[71.0, 18.0]",19725,0,,,1.5707964,,,Left Foot,,,,"[71.0, 20.0]",Low Pass,2.0,Incomplete,Kayleigh Green,16400.0,,,,1,Regular Play,Danielle Buet,20034.0,Center Midfield,3,Liverpool WFC,966,"['24dfe61d-f6e4-44ad-bbb3-01655c594e0e', 'c9587e5e-72dd-45a9-baa2-7ae7434b9412']",24,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:24.665,Pass,
,,,,,,,,,,0.514143,,,,,,,,,,,,,ae62d82a-e330-416f-b3d4-1873bf74d5ad,37,,"[55.0, 61.0]",19725,0,,,-2.961739,,,Right Foot,,,,"[44.0, 59.0]",Ground Pass,11.18034,,Amy Rodgers,19417.0,,,Recovery,1,Regular Play,Christie Murray,15628.0,Right Center Midfield,3,Liverpool WFC,966,['1e92178e-10d7-492a-a274-e701179783a2'],25,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:25.852,Pass,
,,,,,,,,,,2.165749,,,,,,,,,,,,,56027803-9a5a-4bd8-aab9-c1bad1264444,41,,"[42.0, 55.0]",19725,0,,,-2.819842,,,Right Foot,,,,"[27.0, 50.0]",Ground Pass,15.811388,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,Regular Play,Amy Rodgers,19417.0,Center Midfield,3,Liverpool WFC,966,['95a12cf1-a958-45fa-869f-241291bf623b'],27,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:27.805,Pass,
,,,,,,,,,,1.549883,,,,,,,,,,,,,34c24a90-f99f-428f-a328-2400da7553bb,44,,"[27.0, 50.0]",19725,0,,,-2.6992185,,,Right Foot,,,,"[8.0, 41.0]",Ground Pass,21.023796,,Anke Preuß,15626.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,3,Liverpool WFC,966,['93593959-f769-4ab9-93b2-5fe7cc378701'],30,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:30.334,Pass,
,,,,,,,,,,1.7898,,,,,,,,,,,,,d8b1dab8-9a29-49d0-beab-51591bfdc893,47,,"[8.0, 41.0]",19725,0,,,0.88847977,,,Right Foot,,,,"[21.0, 57.0]",Ground Pass,20.615528,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,Regular Play,Anke Preuß,15626.0,Goalkeeper,3,Liverpool WFC,966,['5d8d1d33-6422-49e1-a023-48b5a2fd9b15'],31,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:31.924,Pass,
,,,,,,,,,,1.4853,,,,,,,,,,,,,1af7405d-3096-42ec-bcd0-abdbf4343172,50,,"[30.0, 61.0]",19725,0,,,0.14189705,,,Right Foot,,,,"[51.0, 64.0]",Ground Pass,21.213203,,Kirsty Linnett,19418.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,3,Liverpool WFC,966,['460fa746-8c8c-400c-a4aa-44a22347385c'],35,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:35.665,Pass,
,,,,,,,,,,1.5052,,,,,,,,,,,,,1b18217a-b50d-4c41-b8b2-75d6536715b4,54,,"[48.0, 68.0]",19725,0,,,0.90975314,,,Right Foot,,,,"[55.0, 77.0]",Ground Pass,11.401754,,Satara Murray,15629.0,,,,1,Regular Play,Kirsty Linnett,19418.0,Center Forward,3,Liverpool WFC,966,"['310d4514-8b80-4409-9176-a5ced3b69590', '7563924d-fb7a-4580-b039-774a0e0114f0']",37,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:37.463,Pass,True
,,,,,,,,,,0.3715,,,,,,,,,,,,,90e4fee9-f2d8-40e2-8691-87a76bb97828,58,,"[55.0, 78.0]",19725,0,,,-0.67474097,,,Right Foot,,,,"[60.0, 74.0]",Ground Pass,6.4031243,Incomplete,Jessica Anne Clarke,15218.0,,,,1,Regular Play,Satara Murray,15629.0,Right Back,3,Liverpool WFC,966,"['a7615da4-0f12-42bd-be5a-c25950e18c5a', 'd805a532-5f9e-46f0-be70-60b4ef26663a']",39,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:39.652,Pass,
,,,,,,,,,,3.7886,,,,,,,,,,,,,7128dce5-9cc0-4f9f-ac68-adb86149f35b,61,,"[45.0, 7.0]",19725,0,,,0.34555557,,,Left Foot,,,,"[95.0, 25.0]",High Pass,53.14132,Incomplete,Kayleigh Green,16400.0,,,Recovery,1,Regular Play,Felicity Gibbons,16392.0,Left Back,3,Liverpool WFC,966,"['7f335701-a56f-4017-9401-4c9e0c75b73a', 'e2ef66df-140c-4fd1-ba26-ddd173bb0d0d']",41,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:41.063,Pass,
,,,,,,,,,,2.4045,,,,,,,,,,,,,7f335701-a56f-4017-9401-4c9e0c75b73a,63,,"[26.0, 56.0]",19725,0,,,1.2068174,,,Head,,,,"[34.0, 77.0]",High Pass,22.472204,,Satara Murray,15629.0,,,Recovery,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,3,Liverpool WFC,966,"['2e8df672-9dd2-4499-ad7c-72208640cd31', '7128dce5-9cc0-4f9f-ac68-adb86149f35b']",44,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:44.851,Pass,
,,,,,,,,,,1.414,,,,,,,,,,,,,fcfa9d47-6599-4992-a0d2-05cf8e0431bc,67,,"[27.0, 76.0]",19725,0,,,-2.7468016,,,Right Foot,,,,"[15.0, 71.0]",Ground Pass,13.0,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,Regular Play,Satara Murray,15629.0,Right Back,3,Liverpool WFC,966,"['143f889f-6389-4b59-81a8-cdd0d1c2ac01', '1b8e1b31-7a17-47c5-8f57-d6246b2773b6']",48,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:48.058,Pass,True
,,,,,,,,,,2.1528,,,,,,,,,,,,,355c08f6-79c4-4b3d-8e11-31c874e39316,70,,"[14.0, 67.0]",19725,0,,,-2.0576956,,,Right Foot,,,,"[5.0, 50.0]",Ground Pass,19.235384,,Anke Preuß,15626.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,3,Liverpool WFC,966,['c261fa7f-58df-4cde-8d0e-e5422e59a09e'],49,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:49.948,Pass,
,,,,,,,,,,1.7148,,,,,,,,,,,,,bb114aad-c71d-4e91-af58-c26658f0402e,74,,"[8.0, 58.0]",19725,0,,,1.3101939,,,Right Foot,,,,"[12.0, 73.0]",Ground Pass,15.524175,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,Regular Play,Anke Preuß,15626.0,Goalkeeper,3,Liverpool WFC,966,"['4d4d5f50-931f-4938-a140-4677dffe0cb8', 'b352b8de-2b4b-40d7-9de5-4024c087976c']",53,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:53.070,Pass,True
,,,,,,,,,,1.0708,,,,,,,,,,,,,8892d96f-c40a-4aa5-9f0a-c61fe3b87b08,78,,"[16.0, 74.0]",19725,0,,,0.35877067,,,Right Foot,,,,"[32.0, 80.0]",Ground Pass,17.088007,Out,Satara Murray,15629.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,3,Liverpool WFC,966,"['7f09205d-0978-4a61-852d-1c9bc6a28d94', '947f4644-3c4b-4441-a7fd-432d877be43e']",55,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:55.582,Pass,True
,,,,,,,,,,0.800016,,,,,,,,,,,,,ae72ff69-66df-44a2-85ec-0486c693cb65,80,,"[90.0, 1.0]",19725,1,,,1.2220253,,,,,,,"[94.0, 12.0]",Low Pass,11.7046995,,Kate Natkiel,16399.0,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,4,Brighton & Hove Albion WFC,965,['45f8e046-5198-4dfd-9258-10b6f2bc9a98'],8,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:08.206,Pass,
,,,,,,,,,,0.812121,,,,,,,,,,,,,304a50fc-de9f-4386-98e5-c760d84a1fef,83,,"[94.0, 12.0]",19725,1,,,-1.8925469,,,Right Foot,,,,"[92.0, 6.0]",Low Pass,6.3245554,,Felicity Gibbons,16392.0,,,,1,From Throw In,Kate Natkiel,16399.0,Left Wing,4,Brighton & Hove Albion WFC,965,['8a992f78-3e80-4daf-8206-6339748f8618'],9,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:09.086,Pass,
,,,,,,,,,,0.743141,,,,,,,,,,,,,2a46fa39-1c9a-41c8-b337-9b38c8ed506a,87,,"[93.0, 5.0]",19725,1,,,1.5707964,,,Right Foot,,,,"[93.0, 13.0]",Ground Pass,8.0,,Kate Natkiel,16399.0,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,4,Brighton & Hove Albion WFC,965,"['0d82a440-828d-4e35-b061-3e37c8dd21d5', '74ab0752-d965-4aea-9c27-435cc7bacc4f']",10,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:10.712,Pass,True
,,,,,,,,,,0.4891,,,,,,,,,,,,,7db6dc9d-3ac4-47c6-8666-6def424c49db,90,,"[93.0, 13.0]",19725,1,,,-0.6435011,,,Right Foot,,,,"[101.0, 7.0]",Ground Pass,10.0,,Felicity Gibbons,16392.0,,,,1,From Throw In,Kate Natkiel,16399.0,Left Wing,4,Brighton & Hove Albion WFC,965,['42008fca-d7bd-47d0-9698-7c6dc22a6602'],12,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:12.096,Pass,
,,,,,,,,,,2.7294,,,,,,,,,,,,,c3cbff5f-061b-44fc-b0f5-fc686368e6e8,95,,"[6.0, 40.0]",19725,1,,,0.41012734,,,Right Foot,,,,"[52.0, 60.0]",High Pass,50.159744,,Christie Murray,15628.0,,,Goal Kick,1,From Goal Kick,Anke Preuß,15626.0,Goalkeeper,5,Liverpool WFC,966,['63be27bb-ce7d-49fe-8acd-769bff267281'],36,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:36.629,Pass,
,,,,,,,,,,1.0942,,,,,,,,,,,,,94026e8f-a3e1-412c-8261-4d00be47b8f9,97,,"[52.0, 60.0]",19725,1,,,1.3734008,,,Head,,,,"[54.0, 70.0]",Low Pass,10.198039,,Satara Murray,15629.0,,,,1,From Goal Kick,Christie Murray,15628.0,Right Center Midfield,5,Liverpool WFC,966,['007196d1-a771-4a10-b6e0-184b34805b72'],39,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:39.398,Pass,
,,,,,,,,,,1.642905,,,,,,,,,,,,,fa8436a8-6a9f-4424-a82c-ca85c58d65f4,101,,"[53.0, 67.0]",19725,1,,,-2.9304993,,,Right Foot,,,,"[39.0, 64.0]",Ground Pass,14.3178215,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,From Goal Kick,Satara Murray,15629.0,Right Back,5,Liverpool WFC,966,"['35d1870e-8ddb-45de-9b6c-484584664aa1', '5e06e503-f52a-4027-8df2-fdf437ad0387']",40,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:40.861,Pass,True
,,,,,,,,,,2.9731,,,,,,,,,,,,,9d5491f2-41ce-4ff3-8080-54c597f7ae6f,105,,"[43.0, 62.0]",19725,1,,,0.15037143,,,Right Foot,,,,"[76.0, 67.0]",High Pass,33.37664,,Jessica Anne Clarke,15218.0,,,,1,From Goal Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,5,Liverpool WFC,966,"['495bda92-24b2-470c-a449-b4ee9358e28c', 'd679630c-3e05-48d5-ae66-a8d4010d1326']",42,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:42.584,Pass,True
,,,,,,,,,,1.680673,,,,,,,,,,,,,d2a0d94c-28ce-444f-aee4-592521902e02,112,,"[47.0, 23.0]",19725,1,,,2.4329665,,,Right Foot,,,,"[33.0, 35.0]",Ground Pass,18.439089,,Laura Rafferty,16394.0,,,,1,Regular Play,Danielle Buet,20034.0,Center Midfield,6,Brighton & Hove Albion WFC,965,"['bc6bc149-8765-4b67-bfe6-7a8e362f481d', 'deeedafc-3776-4730-9d1c-a80d676156b5']",47,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:47.025,Pass,True
,,,,,,,,,,1.71877,,,,,,,,,,,,,292bbbfd-cdcc-4689-9d98-4370c84dfb17,115,,"[33.0, 35.0]",19725,1,,,-1.6332152,,,Right Foot,,,,"[32.0, 19.0]",Ground Pass,16.03122,,Victoria Williams,16395.0,,,,1,Regular Play,Laura Rafferty,16394.0,Right Center Back,6,Brighton & Hove Albion WFC,965,['0004d298-2d4b-4a46-9997-7c6148c9b4aa'],48,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:48.745,Pass,
,,,,,,,,,,1.815812,,,,,,,,,,,,,3999b2dc-c84c-45a4-bee3-f79a1f21c1d2,118,,"[32.0, 19.0]",19725,1,,,-0.67474097,,,Right Foot,,,,"[47.0, 7.0]",Ground Pass,19.209373,,Felicity Gibbons,16392.0,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,6,Brighton & Hove Albion WFC,965,['b1356bc5-5291-4009-8c4f-d2b2a5c07835'],51,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:51.084,Pass,
,,,,,,,,,,3.525473,,,,,,,,,,,,,15246822-74b0-4e2e-bf59-4910f107fad5,121,,"[48.0, 8.0]",19725,1,,,-0.061148163,,,Left Foot,,,,"[97.0, 5.0]",High Pass,49.09175,,Jodie Brett,16379.0,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,6,Brighton & Hove Albion WFC,965,['cb122d10-c3d3-43d6-9153-0c052257e242'],53,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:53.417,Pass,
,,,,,,,,,,0.8811,,,,,,,,,,,,,7b744e3a-658c-4b26-b82e-bfa0217e8907,125,,"[101.0, 6.0]",19725,1,,,1.5707964,,,Right Foot,,,,"[101.0, 22.0]",Ground Pass,16.0,Incomplete,Kayleigh Green,16400.0,,,,1,Regular Play,Jodie Brett,16379.0,Left Center Midfield,6,Brighton & Hove Albion WFC,965,"['112bd286-9f30-418d-a7f3-01a55f78db82', '3dc65bee-3b82-41f8-8b8e-35bdcb631a85', 'ebd50b49-f1fb-4582-8086-e9ed75308a0e']",58,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:58.490,Pass,True
,,,,,,,,,,1.1621,,,,,,,,,,,,,ebd50b49-f1fb-4582-8086-e9ed75308a0e,127,,"[20.0, 59.0]",19725,1,,,2.4668517,,,Right Foot,,,,"[15.0, 63.0]",Low Pass,6.4031243,,Sophie Elizabeth Bradley-Auckland,15614.0,,,Recovery,1,Regular Play,Amy Rodgers,19417.0,Center Midfield,7,Liverpool WFC,966,"['08b8d712-2d65-4899-8aa7-5a233554f640', '7b744e3a-658c-4b26-b82e-bfa0217e8907']",59,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:59.372,Pass,
,,,,,,,,,,3.4786,,,,,,,,,,,,,f7174be6-004b-4e10-8754-b0fc36a386d4,133,,"[6.0, 40.0]",19725,2,,,0.5144513,,,Right Foot,,,,"[52.0, 66.0]",High Pass,52.83938,,Satara Murray,15629.0,,,Goal Kick,1,From Goal Kick,Anke Preuß,15626.0,Goalkeeper,8,Liverpool WFC,966,['458f59fb-38ce-4ffa-bf16-92c5583fa78e'],23,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:23.589,Pass,
,,,,,,,,,,1.3778,,,,,,,,,,,,,7cd0ace9-7cc7-43d7-b0b7-2f250e315654,135,,"[52.0, 66.0]",19725,2,,,-0.5191461,,,Head,,,,"[66.0, 58.0]",High Pass,16.124516,,Kirsty Linnett,19418.0,,,,1,From Goal Kick,Satara Murray,15629.0,Right Back,8,Liverpool WFC,966,['683aa143-3a8a-4ea2-b84f-c5abbaee2c75'],27,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:27.108,Pass,
