50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.04275,,,,,,,,,,,,f4c1f218-0103-4d05-bc9e-0174b37e283d,21,,,"[85.6, 60.3]",3775607,0,,,,,-2.6816216,,Left Foot,,,,"[74.7, 54.9]",,Ground Pass,,12.164292,,Aimee Palmer,36801.0,,,,,,1,From Free Kick,Charlie Wellings,15563.0,Left Center Midfield,3,Bristol City WFC,973,['49c7175f-691e-4a05-bec5-ffafd047048e'],36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:36.865,Pass,
,,,,,,,,,,,,,,,,0.812742,,,,,,,,,,,,2bf672d6-b944-45db-b18e-12a0bec35d8a,24,,,"[78.8, 57.7]",3775607,0,,,,,0.5302158,,Right Foot,,,,"[87.5, 62.8]",,Ground Pass,,10.084641,,Carla Humphrey,16384.0,,,,,,1,From Free Kick,Aimee Palmer,36801.0,Center Defensive Midfield,3,Bristol City WFC,973,['6583b577-a76b-4149-97d1-3ada2522858d'],39,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:39.320,Pass,
,,,,,,,,,,,,,,,,1.296165,,,,,,,,,,,,c2e6266e-1395-4cbb-b562-2a832ac62cfe,26,,,"[87.5, 62.8]",3775607,0,,,,,1.598567,,Right Foot,,,,"[87.1, 77.2]",,Low Pass,,14.405555,,Faye Bryson,15578.0,,,,,,1,From Free Kick,Carla Humphrey,16384.0,Right Center Midfield,3,Bristol City WFC,973,['6fc6783d-f06b-497f-8c45-314bb699efc6'],40,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:40.133,Pass,
,,,,,,,,,,,,,,,,0.733456,,,,,,,,,,,,3a6588ae-7ab4-47a4-83c6-cd4b3ecca155,34,,,"[85.8, 76.5]",3775607,0,,,,,-3.0045264,,Right Foot,,,,"[80.0, 75.7]",,Ground Pass,,5.8549123,,Aimee Palmer,36801.0,,,,,,1,From Free Kick,Faye Bryson,15578.0,Right Back,3,Bristol City WFC,973,['a4ee99a2-b289-4bfd-af74-40d3f67d8a3a'],44,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:44.295,Pass,
,,,,,,,,,,,,,,,,2.952854,,,,,,,,,,,,dfc56cfa-7f5d-4284-9b2f-892512b9b612,37,,,"[78.5, 74.8]",3775607,0,,,,,-0.78197354,,Right Foot,,,,"[107.8, 45.7]",,High Pass,,41.295277,Incomplete,Ebony Salmon,31527.0,,,Through Ball,True,,1,From Free Kick,Aimee Palmer,36801.0,Center Defensive Midfield,3,Bristol City WFC,973,"['156389a3-3288-45d3-9ff3-4fa76ab14c52', 'fcf5e153-361c-427e-ab40-57112c63d2ed']",45,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:45.029,Pass,
,,,,,,,,,,,,,,,,2.934086,,,,,,,,,,,,34773ba6-9e78-4ffb-ab33-de05f1cf9ce9,48,,,"[15.0, 34.8]",3775607,2,,,,,1.1390381,,Keeper Arm,,,,"[28.5, 64.1]",,Low Pass,,32.2605,,Deanna Cooper,20061.0,,,,,,1,Other,Grace Moloney,15719.0,Goalkeeper,6,Reading WFC,974,['a619e485-16c2-4dc1-8cb6-1eb22a001b35'],44,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:44.752,Pass,
,,,,,,,,,,,,,,,,0.838784,,,,,,,,,,,,855da513-1663-41b8-9620-3607457bb2ed,52,,,"[39.6, 66.2]",3775607,2,,,,,0.019228399,,Right Foot,,,,"[55.2, 66.5]",,Low Pass,,15.602884,Incomplete,Emma Harries,46635.0,,,,,,1,Other,Deanna Cooper,20061.0,Right Center Back,6,Reading WFC,974,"['4297ee4a-b0ee-49c4-b904-270ac4851627', '49f9a3d1-0f41-44db-a782-b44779a6332a', 'a39115a1-0b8d-4fcf-99f9-b81c27105058']",49,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:49.504,Pass,True
,,,,,,,,,,,,,,,,2.270264,,,,,,,,,,,,49f9a3d1-0f41-44db-a782-b44779a6332a,54,,,"[64.9, 13.6]",3775607,2,,,,,2.4993527,,Right Foot,,,,"[52.2, 23.1]",,High Pass,,15.860013,Incomplete,Aimee Palmer,36801.0,,,,,Recovery,1,Other,Yana Daniëls,10093.0,Left Midfield,6,Reading WFC,974,"['390e059c-62b2-42d8-ba08-0e5f1e215c81', '855da513-1663-41b8-9620-3607457bb2ed', 'aa492884-3288-4db9-9e7c-37ee3a3abc64']",50,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:50.343,Pass,
,,,,,,,,,,,,,,,,1.392795,,,,,,,,,,,,ce8599da-04b8-45fb-b676-0dfdcc8af804,60,,,"[65.9, 12.4]",3775607,2,,,,,1.0541012,,Left Foot,,,,"[73.4, 25.6]",,Ground Pass,,15.181897,,Carla Humphrey,16384.0,,,,,,1,Other,Molly Pike,31564.0,Right Midfield,6,Reading WFC,974,['61f046e7-dad0-4afe-864c-6aa0a1ae120d'],59,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:59.648,Pass,
,,,,,,,,,,,,,,,,2.463206,,,,,,,,,,,,1c8ce092-b794-400b-a881-704ff45cdf25,63,,,"[73.4, 25.6]",3775607,3,,,,,3.0797668,,Right Foot,,,,"[52.4, 26.9]",,Low Pass,,21.0402,Incomplete,Aimee Palmer,36801.0,,,,,,1,Other,Carla Humphrey,16384.0,Right Center Midfield,6,Reading WFC,974,"['9794a3ef-c7ae-42ea-9d1a-beee8a8e4a7b', 'df38a28e-fa68-4770-accf-5d8877ed8972', 'e968a18e-bde4-40dc-9182-efe04f49f72a']",1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:01.040,Pass,True
,,,,,,,,,,,,,,,,3.265659,,,,,,,,,,,,ed1a033e-5448-4f05-8561-6fbbcc28b5b1,68,,,"[83.9, 54.5]",3775607,3,,,,,0.5050985,,Right Foot,,,,"[109.4, 68.6]",,Ground Pass,,29.138634,Incomplete,Emma Harries,46635.0,,,,,,1,Other,Danielle Carter,24281.0,Left Center Forward,6,Reading WFC,974,"['8d230914-ab38-4d0c-b84c-33f393537803', 'c695dbcd-aeca-4445-aca9-8528bc7d4ad4']",6,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:06.319,Pass,
,,,,,,,,,,,,,,,,1.527333,,,,,,,,,,,,96443bdd-1680-4dda-ab2f-0dac74f6182e,73,,,"[105.9, 80.0]",3775607,3,,,,,-1.8786374,,,,,,"[99.7, 60.5]",,Low Pass,,20.461916,,Fara Williams,10251.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Right Back,7,Reading WFC,974,['20669671-9bc1-4554-8192-55c870b55680'],29,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:29.572,Pass,
,,,,,,,,,,,,,,,,1.218255,,,,,,,,,,,,e3ca5460-285e-4bc0-b7f3-b3606202e400,78,,,"[101.0, 65.6]",3775607,3,,,,,1.815775,,Right Foot,,,,"[98.7, 74.8]",,Ground Pass,,9.483143,,Natasha Harding,15725.0,,,,,,1,From Throw In,Fara Williams,10251.0,Left Defensive Midfield,7,Reading WFC,974,"['0f11de60-922a-4f98-a72a-800679bafe1d', '90616ede-fb1a-42c2-b596-e913f16a47a2']",32,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:32.551,Pass,True
,,,,,,,,,,,,,,,,3.874204,,,,,,,,,,,,7485c587-7f1a-4acc-b16e-95cc3c147ad9,80,,,"[98.2, 73.9]",3775607,3,,,,,-0.7807899,,Right Foot,,,,"[120.0, 52.3]",,Ground Pass,,30.68876,Out,Lauren Bruton,15726.0,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,7,Reading WFC,974,['330731af-62f3-427c-817f-ca85b5600979'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:33.769,Pass,
,,,,,,,,,,,,,,,,1.21065,,,,,,,,,,,,e0df95ec-e8f5-4e96-9ba2-1055322178ae,82,,,"[7.0, 44.1]",3775607,3,,True,,,-1.1662586,,Right Foot,,,,"[21.6, 10.0]",,Ground Pass,,37.09407,,Gemma Evans,16381.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,8,Bristol City WFC,973,['d0519ec4-0964-4f26-8061-1f7e069cd0cf'],53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:53.223,Pass,
,,,,,,,,,,,,,,,,0.799615,,,,,,,,,,,,3c809d3b-09e4-4121-96e1-88279ecced5a,84,,,"[21.6, 10.0]",3775607,3,,True,,,0.3006455,,Right Foot,,,,"[44.5, 17.1]",,Ground Pass,,23.975405,,Molly Pike,31564.0,,,,,,1,From Goal Kick,Gemma Evans,16381.0,Left Center Back,8,Bristol City WFC,973,['8bc7287f-45dd-4e89-9572-46c28f1eb191'],54,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:54.903,Pass,
,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,531a5ee4-48d4-4c8e-8da2-ecd3598b102d,86,,,"[44.5, 17.1]",3775607,3,,True,,,2.1528585,,Head,,,,"[36.8, 28.8]",,Low Pass,,14.006427,,Aimee Palmer,36801.0,,,,,,1,From Goal Kick,Molly Pike,31564.0,Right Midfield,8,Bristol City WFC,973,['8a9263e7-3cd2-4288-9e20-dfb4a30985d7'],56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:56.115,Pass,
,,,,,,,,,,,,,,,,1.626694,,,,,,,,,,,,619d58ae-9ff2-4f28-a6c3-ca590097349e,90,,,"[37.7, 26.9]",3775607,3,,,,,-2.1248887,,Right Foot,,,,"[27.8, 10.9]",,Ground Pass,,18.815153,,Jemma Elizabeth Purfield,24239.0,,,,,,1,From Goal Kick,Aimee Palmer,36801.0,Center Defensive Midfield,8,Bristol City WFC,973,"['06a64177-0a9c-4341-a7fb-aa84ad4d5bac', '25ebf09b-d330-46af-ab7d-c7b9c39c01ed']",57,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:57.540,Pass,True
,,,,,,,,,,,,,,,,1.148047,,,,,,,,,,,,414044bb-cbaf-48e1-b7b0-070fe4f1bf1d,94,,,"[33.0, 12.6]",3775607,4,,,,,-0.15486802,,Left Foot,,,,"[56.7, 8.9]",,Ground Pass,,23.98708,Incomplete,Ebony Salmon,31527.0,,,,,,1,From Goal Kick,Jemma Elizabeth Purfield,24239.0,Left Back,8,Bristol City WFC,973,"['d4bcd692-ca4d-4f2c-9074-5ea226e7f16d', 'ea71b3df-96f0-4243-8cdf-e1304307f56f']",0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:00.736,Pass,
,,,,,,,,,,,,,,,,2.548344,,,,,,,,,,,,45975bce-9cc8-4322-9ff4-adeb4b4e510c,100,,,"[42.0, 68.2]",3775607,4,,,,,-2.7869751,,Left Foot,,,,"[5.0, 54.5]",,Ground Pass,,39.45491,,Grace Moloney,15719.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,9,Reading WFC,974,['70746c5d-4b95-40ca-b05f-d5c914e6a4a3'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:04.335,Pass,
,,,,,,,,,,,,,,,,1.199031,,,,,,,,,,,,3bdbaad3-8d3d-4feb-85c2-2bb8290e3c08,103,,,"[5.0, 54.5]",3775607,4,,,,,-0.8999389,,Right Foot,,,,"[15.0, 41.9]",,Ground Pass,,16.08602,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,9,Reading WFC,974,['17586666-2e8e-469c-823d-50e7032a2752'],7,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:07.682,Pass,
,,,,,,,,,,,,,,,,1.584446,,,,,,,,,,,,773985c4-1ca7-4903-bf30-20653c20b442,107,,,"[22.9, 44.2]",3775607,4,,,,,-1.386997,,Right Foot,,,,"[28.7, 13.0]",,Ground Pass,,31.734524,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,9,Reading WFC,974,"['16dc30ee-3fdb-409a-9d5e-34ff13fc75bf', '76d26677-5196-44ec-b838-92a926bb148e']",11,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:11.719,Pass,True
,,,,,,,,,,,,,,,,1.745,,,,,,,,,,,,d7642617-94ca-4b96-a944-7f3b743cf035,110,,,"[28.7, 13.2]",3775607,4,,,,,0.025418254,,Left Foot,,,,"[52.3, 13.8]",,Ground Pass,,23.607626,,Rachel Rowe,19780.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,9,Reading WFC,974,['df4468b9-480b-44b4-ada1-3b955bfee65b'],14,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:14.737,Pass,
,,,,,,,,,,,,,,,,1.637597,,,,,,,,,,,,710dd31c-7e1b-457b-a451-fd5eead2023e,118,,,"[79.0, 69.3]",3775607,4,,,,,0.87055755,,Right Foot,,,,"[86.5, 78.2]",,Ground Pass,,11.638728,,Faye Bryson,15578.0,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,10,Bristol City WFC,973,['94883fd6-42b4-49c7-927d-bdb710128310'],21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:21.129,Pass,
,,,,,,,,,,,,,,,,3.342955,,,,,,,,,,,,8dfaad9b-8537-45a7-9c72-356d013db8ea,121,,,"[86.5, 77.4]",3775607,4,,,,,-0.14189705,,Right Foot,,,,"[116.6, 73.1]",,Ground Pass,,30.405592,,Charlie Wellings,15563.0,,,,,,1,Regular Play,Faye Bryson,15578.0,Right Back,10,Bristol City WFC,973,['123258f7-79ce-4887-8204-ec20366f00d2'],25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:25.485,Pass,
,,,,,,,,,,,,,,,,0.231837,,,,,,,,,,,,91fbdac0-60c7-4324-a093-8f6cd52b3b11,125,,,"[6.0, 36.0]",3775607,4,,True,,,-1.012197,,Right Foot,,,,"[24.0, 7.2]",,Ground Pass,,33.962334,,Emma Mukandi,18998.0,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,11,Reading WFC,974,['c841e074-34e6-4d2b-8332-e60993b80e51'],57,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:57.046,Pass,
,,,,,,,,,,,,,,,,1.621174,,,,,,,,,,,,84758f81-e390-46b1-980c-2efdf5435a9a,127,,,"[24.0, 7.2]",3775607,4,,True,,,-0.058755822,,Left Foot,,,,"[49.5, 5.7]",,Ground Pass,,25.544079,,Danielle Carter,24281.0,,,,,,1,From Goal Kick,Emma Mukandi,18998.0,Left Back,11,Reading WFC,974,['8320c269-1167-4a86-b008-9394c09b6f95'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:58.634,Pass,
,,,,,,,,,,,,,,,,0.978067,,,,,,,,,,,,5889854b-fc43-462e-9c9f-6dd50e1e9134,131,,,"[47.5, 5.1]",3775607,5,,,,,2.7996428,,Right Foot,,,,"[41.6, 7.2]",,Ground Pass,,6.2625875,,Emma Mukandi,18998.0,,,,,,1,From Goal Kick,Danielle Carter,24281.0,Left Center Forward,11,Reading WFC,974,"['68474fd0-2d70-4af0-a38d-6925fbac9027', 'fd038996-d67b-4cd0-b166-0e4c5f352ab4']",1,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:01.679,Pass,True
,,,,,,,,,,,,,,,,2.643219,,,,,,,,,,,,6af90ef2-63ff-453b-96c9-a82ba88d49e4,133,,,"[41.6, 7.2]",3775607,5,,,,,-0.04865072,,Left Foot,,,,"[68.3, 5.9]",,High Pass,,26.731628,Incomplete,Rachel Rowe,19780.0,,,,,,1,From Goal Kick,Emma Mukandi,18998.0,Left Back,11,Reading WFC,974,"['acca88e4-573b-4235-9932-ea654dde06dd', 'c1d190a3-fe9b-4ac1-9ed9-2d66c1e095ee']",2,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:02.657,Pass,
,,,,,,,,,,,,,,,,0.525001,,,,,,,,,,,,955bd3a9-59f1-48db-9eac-bc0a7a7af032,146,,,"[92.0, 0.1]",3775607,5,,,,,1.4219064,,,,,,"[92.9, 6.1]",,Low Pass,,6.0671244,,Rachel Rowe,19780.0,,,,,Throw-in,1,From Throw In,Emma Mukandi,18998.0,Left Back,12,Reading WFC,974,['6c59e1b0-4ddc-42ba-a90a-817c5c23f5cf'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:20.177,Pass,
,,,,,,,,,,,,,,,,0.847227,,,,,,,,,,,,c099088c-42a0-436a-aa48-6dbffa96017f,150,,,"[89.3, 6.6]",3775607,5,,,,,-0.9467733,,Left Foot,,,,"[92.9, 1.6]",,Ground Pass,,6.1611686,,Emma Mukandi,18998.0,,,,,,1,From Throw In,Rachel Rowe,19780.0,Left Midfield,12,Reading WFC,974,"['b8278585-a327-4c3f-a15e-30a54917bbd4', 'c4bf56ca-dd45-419e-917b-44ac44e3a2d9']",21,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:21.527,Pass,True
,,,,,,,,,,,,,,,,0.604787,,,,,,,,,,,,6b23fb20-d297-457e-b46b-74dd28c237a8,153,,,"[92.9, 1.6]",3775607,5,,,,,0.57637525,,Left Foot,,,,"[98.9, 5.5]",,Ground Pass,,7.1561165,,Rachel Rowe,19780.0,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,12,Reading WFC,974,"['a609c8e4-6417-4aad-a8c7-41547845f90c', 'c4bf56ca-dd45-419e-917b-44ac44e3a2d9']",23,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:23.096,Pass,True
,,,,,,,,,,,,,,,,1.448702,,,,,,,,,,,,82dc1db8-d3aa-49ae-a3bd-ed1089cf35da,159,,,"[75.8, 4.0]",3775607,5,,,,,3.0602508,,Left Foot,,,,"[57.4, 5.5]",,Ground Pass,,18.46104,,Molly Bartrip,21021.0,,,,,Free Kick,1,From Free Kick,Emma Mukandi,18998.0,Left Back,13,Reading WFC,974,['9aa2e03e-4d29-49a7-88b5-2f836657136f'],57,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:57.757,Pass,
