50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.738027,,,,,,,,,,,,,dd1ab15d-afdb-4661-a06f-363f353cd353,1088,,,"[72.0, 62.6]",2275052,32,,,,-0.57133746,,Right Foot,,,,"[84.6, 54.5]",,Ground Pass,,14.978985,,,Erin Cuthbert,4660.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,67,Chelsea FCW,971,"['01f90302-f954-43e7-b411-705174c97d3a', '95a51cbf-6709-4ad5-ba7c-8b6aa790e76a']",45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:45.293,Pass,True
,,,,,,,,,,,,,,,,,2.662199,,,,,,,,,,,,,5764de41-64e2-416e-9025-b510afa7d665,1093,,,"[27.8, 29.5]",2275052,32,,,,-0.6429511,,Left Foot,,,,"[56.9, 7.7]",,High Pass,,36.360004,,Incomplete,Felicity Gibbons,16392.0,,,,,,Recovery,1,Regular Play,Victoria Williams,16395.0,Right Center Back,67,Chelsea FCW,971,"['068efbbc-01a3-4ed3-a5e5-b1e3f4743faa', '5599dbd4-76da-4d44-9eb0-dc02609f05c2', 'e53eb707-273c-47ff-ab30-d0618290855b']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:47.204,Pass,True
,,,,,,,,,,,,,,,,,1.546577,,,,,,,,,,,,,076709d1-175f-4bc9-bd13-7dd292ff5ce8,1098,,,"[63.0, 63.2]",2275052,32,,,,-2.7668467,,Right Foot,,,,"[48.0, 57.3]",,Ground Pass,,16.118622,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,67,Chelsea FCW,971,['72d41f46-e487-42a1-a592-e3dee8f568e5'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:53.490,Pass,
,,,,,,,,,,,,,,,,,0.956421,,,,,,,,,,,,,830ae74c-28ee-4597-86d0-2ecf1bbb5f80,1101,,,"[49.7, 50.2]",2275052,32,,,,0.02739041,,Left Foot,,,,"[64.3, 50.6]",,Ground Pass,,14.605478,,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,67,Chelsea FCW,971,['4c583c18-b980-42ba-82c6-b9a8360ec50b'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:56.414,Pass,
,,,,,,,,,,,,,,,,,1.602207,,,,,,,,,,,,,7949e30b-5d71-4143-b5f2-d6823c38ebb4,1104,,,"[63.9, 50.6]",2275052,32,,,,-3.024081,,Right Foot,,,,"[49.5, 48.9]",,Ground Pass,,14.5,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,67,Chelsea FCW,971,"['3f3ad819-3467-4966-9c00-2e02147f4797', '95cf3b25-dea9-4a23-817a-702e9030e0d5']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:57.371,Pass,True
,,,,,,,,,,,,,,,,,1.779413,,,,,,,,,,,,,58d14e9d-3297-49c4-b320-2ac6c3f9ce6f,1106,,,"[49.3, 48.9]",2275052,32,,,,-1.6106303,,Right Foot,,,,"[48.2, 21.3]",,Ground Pass,,27.621912,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,67,Chelsea FCW,971,['00119909-2ed4-4b95-bfbf-eaa66ddd6586'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:58.973,Pass,
,,,,,,,,,,,,,,,,,1.358683,,,,,,,,,,,,,89423baa-886a-4c9b-92da-4255cac7c612,1109,,,"[56.8, 16.6]",2275052,33,,,,-0.6435011,,Left Foot,,,,"[77.6, 1.0]",,Ground Pass,,26.0,,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,67,Chelsea FCW,971,['53103fb9-2886-4b5e-9b13-4c2cfcff19ef'],2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:02.787,Pass,
,,,,,,,,,,,,,,,,,0.679178,,,,,,,,,,,,,2dfcb622-5d18-4504-b74a-c62cbd7c8771,1113,,,"[76.9, 2.3]",2275052,33,,,,-0.10281082,,Left Foot,,,,"[89.5, 1.0]",,Ground Pass,,12.666886,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,67,Chelsea FCW,971,['696c8dc3-81ea-47b8-8fc5-513e6aad2591'],4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:04.815,Pass,
,,,,,,,,,,,,,,,,,1.018754,,,,,,,,,,,,,a7e0bf86-44c5-448f-b3f2-fc6f5d3ad9df,1116,,,"[90.0, 1.6]",2275052,33,,,,2.2494588,,Left Foot,,,,"[85.0, 7.8]",,Ground Pass,,7.964923,,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,67,Chelsea FCW,971,['2888a376-3128-4051-b701-202985135d34'],5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:05.570,Pass,
,,,,,,,,,,,,,,,,,1.338742,,,,,,,,,,,,,73c20de7-266f-4334-8725-6d105cc6fe25,1124,,,"[96.2, 1.0]",2275052,33,,,,3.0144625,,,,,,"[82.9, 2.7]",,High Pass,,13.408206,,,Drew Spence,4638.0,,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,68,Chelsea FCW,971,['58f3a6e8-1e35-4fa8-acf2-fc025d106285'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:20.066,Pass,
,,,,,,,,,,,,,,,,,1.33705,,,,,,,,,,,,,fc75cec0-6058-4a65-ab3f-b893ba29d2d4,1127,,,"[79.9, 3.4]",2275052,33,,,,1.7868813,,Right Foot,,,,"[76.3, 19.8]",,Ground Pass,,16.790474,,,Sophie Louise Ingle,15549.0,,,,,,,1,From Throw In,Drew Spence,4638.0,Right Center Midfield,68,Chelsea FCW,971,['b5844dee-4acc-4af1-b0a2-e68f640c7543'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:21.864,Pass,
,,,,,,,,,,,,,,,,,2.488228,,,,,,,,,,,,,6866f5e1-2caf-4278-b8d4-b4a605476e98,1130,,,"[79.9, 23.9]",2275052,33,,,,1.6773564,,Right Foot,,,,"[75.6, 64.1]",,Ground Pass,,40.42932,,,Erin Cuthbert,4660.0,,,True,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,68,Chelsea FCW,971,['18edaedf-045e-4f5a-b799-e741db4456ad'],25,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:25.996,Pass,
,,,,,,,,,,,,,,,,,1.242862,,,,,,,,,,,,,2d8f5bd3-cb42-48f9-8374-bcaf5075a89c,1133,,,"[77.8, 67.1]",2275052,33,,,,0.4514531,,Right Foot,,,,"[91.0, 73.5]",,Ground Pass,,14.669697,,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Midfield,68,Chelsea FCW,971,['2dee1f97-50e2-42f5-9b18-d6f59e75765b'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:29.428,Pass,
,,,,,,,,,,,,,,,,,1.568263,,,,,,,,,,,,,b422c71d-6f68-47ec-8f32-8e6b26e6cbc5,1137,,,"[97.9, 71.8]",2275052,33,,,,-2.9115064,,Right Foot,,,,"[86.8, 69.2]",,Ground Pass,,11.400438,,,Erin Cuthbert,4660.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,68,Chelsea FCW,971,['d73e685d-3a53-4799-b566-266ca62944b5'],33,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:33.922,Pass,
,,,,,,,,,,,,,,,,,1.363845,,,,,,,,,,,,,e3b84cec-e02f-489b-9ab9-b951774d7371,1141,,,"[85.3, 68.0]",2275052,33,,,,-1.9545113,,Right Foot,,,,"[78.8, 51.9]",,Ground Pass,,17.362604,,,Sophie Louise Ingle,15549.0,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Midfield,68,Chelsea FCW,971,"['64202bf1-ec95-4e95-9ecd-d6727b9aedad', 'd3ac3702-052c-4e59-9425-50d9e5993398']",35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:35.969,Pass,True
,,,,,,,,,,,,,,,,,1.854253,,,,,,,,,,,,,d0c98efd-8d5d-440e-990e-b12ae856776a,1144,,,"[78.2, 50.2]",2275052,33,,,,-1.6142472,,Right Foot,,,,"[77.3, 29.5]",,Ground Pass,,20.719557,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,68,Chelsea FCW,971,['e0945186-3506-4a92-aa55-9541e8e8bed0'],38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:38.242,Pass,
,,,,,,,,,,,,,,,,,1.930518,,,,,,,,,,,,,e523719a-b493-4838-b07c-4febc51facfc,1147,,,"[82.9, 25.0]",2275052,33,,,,-0.9905908,,Left Foot,,,,"[98.5, 1.2]",,Ground Pass,,28.456985,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,68,Chelsea FCW,971,['205e9e26-412a-4a24-ad42-c992bb4b4cba'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:41.589,Pass,
,,,,,,,,,,,,,,,,,1.77904,,,,,,,,,,,,,ec1ea7ee-6b01-4344-8fe1-01cf1474d158,1150,,,"[104.3, 1.9]",2275052,33,,,,1.3784007,,Left Foot,True,,,"[111.8, 40.4]",,High Pass,,39.223717,,Incomplete,Maren Nævdal Mjelde,10395.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,68,Chelsea FCW,971,"['02d7e925-bba0-4898-a7ff-6758c3cec3a2', 'da2792e3-0ebc-44d7-8b9c-114d08fa354d']",44,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:44.696,Pass,
,,,,,,,,,,,,,,,,,2.748747,,,,,,,,,,,,,59d8f2b3-a955-441d-8cc6-0ef1cd583157,1156,,,"[21.8, 59.9]",2275052,34,,,,0.20731655,,Right Foot,,,,"[77.9, 71.7]",,High Pass,,57.327568,,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,,,1,From Keeper,Megan Walsh,15709.0,Goalkeeper,69,Brighton & Hove Albion WFC,965,"['02ccbc5f-ed1e-4f5e-a691-a0df5045aec6', '4a99c64f-abef-4d2a-a001-e1ded4216ef4']",6,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:06.370,Pass,
,,,,,,,,,,,,,,,,,5.3234,,,,,,,,,,,,,02ccbc5f-ed1e-4f5e-a691-a0df5045aec6,1158,,,"[43.1, 9.3]",2275052,34,,,,-0.21714495,,Head,,,,"[84.8, 0.1]",,High Pass,,42.70281,,Out,,,,,,,,Recovery,1,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Center Back,69,Brighton & Hove Albion WFC,965,['59d8f2b3-a955-441d-8cc6-0ef1cd583157'],9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:09.119,Pass,
,,,,,,,,,,,,,,,,,1.749353,,,,,,,,,,,,,52080819-73c3-442d-a647-99f9b3e29c07,1159,,,"[36.6, 80.0]",2275052,34,,,,-2.6427293,,,,,,"[22.1, 72.1]",,Low Pass,,16.512419,,,Danique Kerkdijk,16383.0,,,,,,Throw-in,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,70,Brighton & Hove Albion WFC,965,['c13298f5-d07a-4ae4-a8fd-fe516e1d2602'],29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:29.941,Pass,
,,,,,,,,,,,,,,,,,1.068205,,,,,,,,,,,,,a778f4f5-c68c-475b-986e-7c432a423f0c,1162,,,"[28.7, 70.4]",2275052,34,,,,-0.1045556,,Right Foot,,,,"[44.9, 68.7]",,Ground Pass,,16.288954,,,Léa Le Garrec,31529.0,,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Left Center Back,70,Brighton & Hove Albion WFC,965,['7359397b-ddcf-47cd-8785-5de31a5e4fed'],36,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:36.020,Pass,
,,,,,,,,,,,,,,,,,1.727297,,,,,,,,,,,,,e63a5979-572c-43d5-be56-a78204acb7d6,1166,,,"[44.7, 68.4]",2275052,34,,,,1.7681919,,Right Foot,,,,"[42.6, 78.9]",,Ground Pass,,10.707941,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Right Center Midfield,70,Brighton & Hove Albion WFC,965,"['42406b62-aab3-4247-bd64-de029204f95d', 'df482090-99fa-44a2-a48d-38ae9bc7d4ed']",37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:37.450,Pass,True
,,,,,,,,,,,,,,,,,2.328275,,,,,,,,,,,,,a35d90b6-7151-40a3-9264-fe80e5c16e20,1169,,,"[45.2, 79.4]",2275052,34,,,,-0.45777684,,Right Foot,,,,"[86.2, 59.2]",,High Pass,,45.706017,,Incomplete,Ellie Brazil,16393.0,,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,70,Brighton & Hove Albion WFC,965,"['2e47a54c-9528-4a18-bdc5-f0badd478fb3', '4b5eb389-90dd-41a6-8c6f-b57f114a3039']",40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:40.221,Pass,
,,,,,,,,,,,,,,,,,2.180245,,,,,,,,,,,,,287353da-b406-4dcf-a122-65088076f532,1174,,,"[27.9, 40.4]",2275052,34,,,True,1.5549246,,,,,,"[28.1, 53.0]",,High Pass,,12.601587,,,Maren Nævdal Mjelde,10395.0,,,,,,Recovery,1,Regular Play,Millie Bright,4642.0,Right Center Back,71,Chelsea FCW,971,"['22f5fddf-b32c-445c-a42b-cfad34949602', '54bb344f-d9de-4bf2-aedc-0810287a689a', '9a2f6bb8-9271-4a33-a421-ddaea87c46e6']",45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:45.519,Pass,True
,,,,,,,,,,,,,,,,,2.003326,,,,,,,,,,,,,a395e526-3410-42f8-a899-b79515450ee2,1180,,,"[20.0, 54.9]",2275052,35,True,,,-1.4828879,,Right Foot,,,,"[22.6, 25.4]",,Ground Pass,,29.614355,,,Magdalena Lilly Eriksson,4633.0,,,,,,Free Kick,1,From Free Kick,Millie Bright,4642.0,Right Center Back,72,Chelsea FCW,971,['9154f83f-717b-4aec-b825-03d1c0c7662c'],3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:03.493,Pass,
,,,,,,,,,,,,,,,,,1.915622,,,,,,,,,,,,,ccedefca-649f-4d77-ac53-c2f947776273,1182,,,"[26.6, 22.8]",2275052,35,,,,-0.7590254,,Left Foot,,,,"[48.0, 2.5]",,Ground Pass,,29.49661,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,72,Chelsea FCW,971,['d4c98452-3995-4b0c-a43d-3babf8fd1d64'],6,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:06.704,Pass,
,,,,,,,,,,,,,,,,,1.305691,,,,,,,,,,,,,0a428bcd-31c3-4112-a24a-1e8dff92434d,1185,,,"[48.9, 2.3]",2275052,35,,,,0.041355718,,Left Foot,,,,"[63.4, 2.9]",,Ground Pass,,14.512408,,,Guro Reiten,10514.0,,,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,72,Chelsea FCW,971,['1844e983-6671-4a35-9ae5-334ff10d0abd'],9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:09.415,Pass,
,,,,,,,,,,,,,,,,,1.501569,,,,,,,,,,,,,22a08db2-484a-4b8d-bc8c-71903738cf85,1189,,,"[63.4, 2.3]",2275052,35,,,,3.0531147,,Left Foot,,,,"[51.0, 3.4]",,Ground Pass,,12.448695,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Free Kick,Guro Reiten,10514.0,Left Midfield,72,Chelsea FCW,971,"['819b3542-6998-40a1-aa11-8af97e457e2b', '945dabc3-7e29-4844-a0a2-2d11f25c848b']",11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:11.281,Pass,True
,,,,,,,,,,,,,,,,,2.50768,,,,,,,,,,,,,6e894dc2-bde6-4aa1-bac6-9f6ec5152756,1192,,,"[54.7, 7.6]",2275052,35,,,,1.8675174,,Left Foot,,,,"[41.4, 51.1]",,Low Pass,,45.4878,,,Millie Bright,4642.0,,,True,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,72,Chelsea FCW,971,['66e0026e-dfcd-4de1-b66b-a1e982b69291'],13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:13.887,Pass,
,,,,,,,,,,,,,,,,,2.570951,,,,,,,,,,,,,f1da31c6-8f61-440e-a77c-ca37347d404a,1195,,,"[56.8, 52.6]",2275052,35,,,,-0.84664226,,Right Foot,,,,"[96.6, 7.6]",,High Pass,,60.075287,,,Guro Reiten,10514.0,,,True,,,,1,From Free Kick,Millie Bright,4642.0,Right Center Back,72,Chelsea FCW,971,['4459f961-0b25-4b5c-af21-a07a10b089fb'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:20.050,Pass,
,,,,,,,,,,,,,,,,,1.911476,,,,,,,,,,,,,3a981d93-5373-4f49-8368-def32a48df4e,1199,,,"[16.3, 80.0]",2275052,35,,,,-2.440109,,,,,,"[4.7, 70.2]",,Low Pass,,15.185519,,,Danique Kerkdijk,16383.0,,,,,,Throw-in,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,73,Brighton & Hove Albion WFC,965,['6b51d590-762a-41d2-8f17-1cdd1a02db42'],42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:42.811,Pass,
,,,,,,,,,,,,,,,,,1.033378,,,,,,,,,,,,,04f29139-8bc0-42db-bc6e-4962b2af976e,1203,,,"[5.2, 70.8]",2275052,35,,,,0.98557925,,Right Foot,,,,"[10.7, 79.1]",,Ground Pass,,9.956907,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Left Center Back,73,Brighton & Hove Albion WFC,965,['4db071ef-24fa-42b3-9d8d-7149b67d6459'],45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:45.449,Pass,
,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,053aaff8-2277-4a2c-89b6-e8264301e337,1211,,,"[21.8, 80.2]",2275052,35,,,,-0.058186673,,Right Foot,,,,"[32.1, 79.6]",,Ground Pass,,10.317461,,,Iniabasi Anefiok Umotong,16378.0,,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,73,Brighton & Hove Albion WFC,965,"['7512db35-a298-4376-84c9-ac5738373093', 'fa778873-11c1-42a8-8e31-bbbf90b7e067']",49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:49.131,Pass,True
,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,b348a33d-a621-4db7-903a-d946270700eb,1215,,,"[32.1, 79.6]",2275052,35,,,,0.042527534,,No Touch,,,,"[36.8, 79.8]",,Ground Pass,,4.704253,True,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,73,Brighton & Hove Albion WFC,965,"['38c7efa8-e426-443c-96c4-1cc02ebb8122', '73581a97-9d0a-475f-bda1-8bcdaf28593c']",50,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:50.377,Pass,True
,,,,,,,,,,,,,,,,,0.441663,,,,,,,,,,,,,a5a7d4af-dc94-4edb-980f-4b7b97226f95,1218,,,"[49.9, 79.1]",2275052,35,,,,-0.515549,,Right Foot,,,,"[52.9, 77.4]",,Low Pass,,3.4481878,,Incomplete,Ellie Brazil,16393.0,,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,73,Brighton & Hove Albion WFC,965,"['63140db2-f591-428a-b481-8d5f115f4996', '8175fca6-67c0-4bf8-965a-96f325a9c13e']",53,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:53.469,Pass,
,,,,,,,,,,,,,,,,,0.866023,,,,,,,,,,,,,ec15102a-23c6-46a0-820c-1bb597855939,1221,,,"[62.1, 80.0]",2275052,36,,,,-1.2257942,,,,,,"[64.4, 73.6]",,Low Pass,,6.8007355,,,Danielle Buet,20034.0,,,,,,Throw-in,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,74,Brighton & Hove Albion WFC,965,['b9ba2e61-7548-41c2-9d48-696b7b0d4976'],10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:10.856,Pass,
,,,,,,,,,,,,,,,,,0.909414,,,,,,,,,,,,,dc91cdcd-844b-483c-ac8d-bf180b155cc6,1224,,,"[64.4, 73.6]",2275052,36,,,,2.3403227,,Right Foot,,,,"[58.2, 80.0]",,Low Pass,,8.910667,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Throw In,Danielle Buet,20034.0,Center Defensive Midfield,74,Brighton & Hove Albion WFC,965,['f39d45af-e3f2-4d89-bc5c-689734a0c988'],11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:11.762,Pass,
,,,,,,,,,,,,,,,,,0.692403,,,,,,,,,,,,,1c26229f-fc26-4c0f-9661-7284416cce2d,1228,,,"[59.5, 79.4]",2275052,36,,,,-1.5707964,,Right Foot,,,,"[59.5, 69.7]",,Ground Pass,,9.7,,,Danielle Buet,20034.0,,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,74,Brighton & Hove Albion WFC,965,"['4a3e3376-aa3f-4b97-a45b-ef9a257644d6', '5128f0f7-3ae7-4859-b295-15af8350a88d']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:13.095,Pass,True
,,,,,,,,,,,,,,,,,4.826746,,,,,,,,,,,,,aec2b3a1-005d-4af5-ae01-4df0a3c6e66d,1232,,,"[64.2, 64.4]",2275052,36,,,,-2.0131705,,Right Foot,,,,"[42.6, 18.8]",,Ground Pass,,50.45711,,,Victoria Williams,16395.0,,,True,,,,1,From Throw In,Danielle Buet,20034.0,Center Defensive Midfield,74,Brighton & Hove Albion WFC,965,"['8c3f60ae-9063-4e40-becb-188352d498a1', 'b5912461-c547-448e-823c-a1c85b38584f']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:15.077,Pass,True
,,,,,,,,,,,,,,,,,3.249062,,,,,,,,,,,,,187640e7-7ae4-4c6e-b12c-f1e1e5bd874e,1235,,,"[42.6, 16.0]",2275052,36,,,,1.5359579,,Right Foot,,,,"[43.9, 53.3]",,Ground Pass,,37.322647,,,Danique Kerkdijk,16383.0,,,,,,,1,From Throw In,Victoria Williams,16395.0,Right Center Back,74,Brighton & Hove Albion WFC,965,['c6afd4ef-27ac-4935-9ab3-3b5159a2cbac'],22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:22.057,Pass,
,,,,,,,,,,,,,,,,,1.121534,,,,,,,,,,,,,8b955544-83ef-4d2a-b2fc-6cf439ee7c9f,1238,,,"[50.9, 56.7]",2275052,36,,,,-0.80116975,,Right Foot,,,,"[66.5, 40.6]",,Ground Pass,,22.418074,,Incomplete,Ellie Brazil,16393.0,,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Left Center Back,74,Brighton & Hove Albion WFC,965,"['837738cc-be75-4695-8a88-f27a323b9414', 'd9da884d-8050-434f-8724-93f7fea4b6fc']",26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:26.940,Pass,
,,,,,,,,,,,,,,,,,1.255867,,,,,,,,,,,,,a8774f6b-a806-4165-934c-2cf9ddcc73fc,1243,,,"[53.4, 39.3]",2275052,36,,,,1.1738367,,Right Foot,,,,"[63.0, 62.2]",,Ground Pass,,24.830828,,,Erin Cuthbert,4660.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,75,Chelsea FCW,971,['235b9db7-8edb-4b72-96ff-1818f175561f'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:30.957,Pass,
,,,,,,,,,,,,,,,,,1.426484,,,,,,,,,,,,,9260a2e9-8520-470e-87f8-dd7eaf297cac,1246,,,"[85.0, 69.2]",2275052,36,,,,2.872425,,Right Foot,,,,"[76.3, 71.6]",,Ground Pass,,9.024965,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Midfield,75,Chelsea FCW,971,['ea8798db-9c6b-4021-a1c8-1bd6c0f2ca48'],37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:37.470,Pass,
,,,,,,,,,,,,,,,,,0.801708,,,,,,,,,,,,,cbaa0fdf-2f7c-48bc-a45b-2691e5a2fe0f,1250,,,"[75.8, 70.9]",2275052,36,,,,-1.61159,,Right Foot,,,,"[75.4, 61.1]",,Ground Pass,,9.80816,,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,75,Chelsea FCW,971,"['3d4545f9-eb9c-4d5a-bbce-911e08599546', '724ecff6-2368-46a1-9708-61265a135daa']",39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:39.586,Pass,True
,,,,,,,,,,,,,,,,,0.850926,,,,,,,,,,,,,0461a75c-07bc-45f7-b24f-72283fa4c8e4,1254,,,"[65.4, 66.9]",2275052,36,,,,-0.97459716,,Right Foot,,,,"[71.1, 58.5]",,Ground Pass,,10.151355,,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,75,Chelsea FCW,971,['2d409dd7-f987-4a13-bba9-7994d301e07a'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:46.866,Pass,
