50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.9881,,,,,,,,,,38ece9c3-98af-48a7-ac03-738b3b3c36d7,18,,"[33.0, 8.0]",19723,0,,,,1.2036225,,,Right Foot,,,"[38.0, 21.0]",,Ground Pass,13.928389,,Georgia Stanway,4643.0,,,,1,From Kick Off,Abbie McManus,4648.0,Left Back,2,Manchester City WFC,746,['8e16be74-8a34-4671-acef-b637834f92e8'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.635,Pass,
,,,,,,,,,,,,1.7938,,,,,,,,,,c8adcb0a-a53a-400c-b3b6-587c967dfb2d,23,,"[34.0, 28.0]",19723,0,,,,1.971037,,,Right Foot,,,"[23.0, 54.0]",,Ground Pass,28.231188,,Stephanie Houghton,10185.0,,,,1,From Kick Off,Georgia Stanway,4643.0,Left Center Midfield,2,Manchester City WFC,746,"['46ede1b9-2057-496c-be7c-b375c34de933', '7270b50a-eaff-4df0-be1a-900fd2758b5e']",14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:14.138,Pass,True
,,,,,,,,,,,,3.4545,,,,,,,,,,124cc41a-4c17-4100-8a59-f7bda04284ec,26,,"[37.0, 64.0]",19723,0,,,,0.30805278,,,Right Foot,,,"[81.0, 78.0]",,High Pass,46.173584,,Nikita Parris,4654.0,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['246f2cc9-925b-49de-a249-9e322e40122c'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:17.846,Pass,
,,,,,,,,,,,,1.315638,,,,,,,,,,c2aa02b7-e6b4-45d5-8f17-53a7e43c2f48,29,,"[83.0, 78.0]",19723,0,,,,-0.94200003,,,Right Foot,,,"[91.0, 67.0]",,Ground Pass,13.601471,Incomplete,Jill Scott,10172.0,,,,1,From Kick Off,Nikita Parris,4654.0,Right Wing,2,Manchester City WFC,746,"['481179bc-a2de-4c97-b1b5-a40d95214a41', '5fbf7ef4-6c59-4021-8fbe-6fdfdd83b0d9']",22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:22.232,Pass,
,,,,,,,,,,,,2.0823,,,,,,,,,,98c74a7b-c2b9-4e4c-ad9d-918965663b0d,33,,"[33.0, 17.0]",19723,0,,,,-0.071307465,,,Right Foot,,,"[47.0, 16.0]",,Ground Pass,14.035668,Incomplete,,,,,,1,From Kick Off,Gabrielle George,15575.0,Left Center Back,2,Manchester City WFC,746,['1a0aca43-7c9a-4d19-b60a-62d31c04b619'],24,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:24.293,Pass,
,,,,,,,,,,,,1.4729,,,,,,,,,,1a0aca43-7c9a-4d19-b60a-62d31c04b619,34,,"[74.0, 65.0]",19723,0,,,,2.2565258,,,Left Foot,,,"[65.0, 76.0]",,Ground Pass,14.21267,,Gemma Bonner,15554.0,,,Recovery,1,From Kick Off,Caroline Weir,10188.0,Center Midfield,2,Manchester City WFC,746,"['374dbfc4-1860-4bf8-801f-7024915458ce', '98c74a7b-c2b9-4e4c-ad9d-918965663b0d']",26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:26.375,Pass,
,,,,,,,,,,,,0.3821,,,,,,,,,,bac39c07-810f-460e-b22e-66d4e200ea42,37,,"[65.0, 76.0]",19723,0,,,,-1.5707964,,,Right Foot,,,"[65.0, 71.0]",,Ground Pass,5.0,,Caroline Weir,10188.0,,,,1,From Kick Off,Gemma Bonner,15554.0,Right Back,2,Manchester City WFC,746,['558d89b1-1280-4a6b-a7f5-cb0f367c55b7'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:28.090,Pass,
,,,,,,,,,,,,0.6543,,,,,,,,,,a02664f5-e94b-4ba1-ad9b-469bc0de0bb9,41,,"[66.0, 70.0]",19723,0,,,,-0.6556956,,,Left Foot,,,"[79.0, 60.0]",,Ground Pass,16.40122,,Jill Scott,10172.0,,,,1,From Kick Off,Caroline Weir,10188.0,Center Midfield,2,Manchester City WFC,746,['652a9440-8301-40f2-aea9-9bab7d1a117a'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:29.594,Pass,
,,,,,,,,,,,,0.49263,,,,,,,,,,a635cfc6-f0b9-4db8-b7b1-50b8569544d0,44,,"[79.0, 60.0]",19723,0,,,,0.7853982,,,Right Foot,,,"[86.0, 67.0]",,Ground Pass,9.899495,Incomplete,Nikita Parris,4654.0,,,,1,From Kick Off,Jill Scott,10172.0,Right Center Midfield,2,Manchester City WFC,746,"['be5fa631-5aa5-46c2-bcd5-498728f835b6', 'd67f5db8-efb4-4c03-8796-8f3a385f2281']",30,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:30.288,Pass,
,,,,,,,,,,,,1.303695,,,,,,,,,,11e1b7dc-8d6f-43e3-8b99-9d11d64da4d4,48,,"[36.0, 15.0]",19723,0,,,,-0.9272952,,,Right Foot,,,"[45.0, 3.0]",,Ground Pass,15.0,,Danielle Turner,15571.0,,,,1,Regular Play,Dominique Bruinenberg,15558.0,Left Defensive Midfield,3,Everton LFC,967,['07de7f66-3cef-47d6-b73a-3d5145c2aba2'],32,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:32.353,Pass,
,,,,,,,,,,,,1.578177,,,,,,,,,,551bfa39-82c1-468f-8764-2ff49947ccc4,52,,"[47.0, 2.0]",19723,0,,,,2.7468016,,,Left Foot,,,"[35.0, 7.0]",,Ground Pass,13.0,,Gabrielle George,15575.0,,,,1,Regular Play,Danielle Turner,15571.0,Left Midfield,3,Everton LFC,967,"['e244e0e3-8f76-4639-8f05-5e5801e413cd', 'e6bf597a-ebf6-439b-94eb-95b058cf873d']",34,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:34.852,Pass,True
,,,,,,,,,,,,1.392351,,,,,,,,,,705a1548-f6b1-4eaf-9cf4-0819076af4e1,56,,"[35.0, 7.0]",19723,0,,,,2.3561945,,,Left Foot,,,"[21.0, 21.0]",,Ground Pass,19.79899,,Georgia Brougham,15574.0,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,3,Everton LFC,967,"['2760c495-9b31-4d9d-a9c7-4439aa90ff57', 'f426b228-f680-4de0-a54e-58e28dfa0951']",36,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:36.950,Pass,True
,,,,,,,,,,,,3.4301,,,,,,,,,,13b057f5-3cba-44ae-b041-802b6d0d0355,59,,"[21.0, 21.0]",19723,0,,,,0.4160645,,,Right Foot,,,"[64.0, 40.0]",,High Pass,47.010635,Incomplete,,,,,,1,Regular Play,Georgia Brougham,15574.0,Center Back,3,Everton LFC,967,"['2760c495-9b31-4d9d-a9c7-4439aa90ff57', 'a0174be7-66f1-4e8e-a762-bf8665a90e26']",39,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:39.236,Pass,True
,,,,,,,,,,,,2.072211,,,,,,,,,,a0174be7-66f1-4e8e-a762-bf8665a90e26,60,,"[57.0, 41.0]",19723,0,,,,-1.1071488,,,Right Foot,,,"[65.0, 25.0]",,Ground Pass,17.888544,Incomplete,Abbie McManus,4648.0,,,Recovery,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,3,Everton LFC,967,"['13b057f5-3cba-44ae-b041-802b6d0d0355', '43314863-d5cb-4731-9c71-82d3b01b35e2', 'ba03f42c-487c-40a4-b86a-88d5f6f6f45a']",42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:42.666,Pass,
,,,,,,,,,,,,3.7189,,,,,,,,,,8c4c2044-962b-48f1-a2cd-106ebc62207c,63,,"[61.0, 24.0]",19723,0,,,,3.1159573,,,Right Foot,,,"[22.0, 25.0]",,Ground Pass,39.012817,,Karen Bardsley,10170.0,,,Recovery,1,Regular Play,Abbie McManus,4648.0,Left Back,3,Everton LFC,967,['46bb5914-44cb-4443-ac39-1b5a9e718a23'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:46.417,Pass,
,,,,,,,,,,,,5.218285,,,,,,,,,,d264faba-442c-4ef0-b84d-284d0884d61d,66,,"[23.0, 33.0]",19723,0,,,,0.6202495,,,Right Foot,,,"[65.0, 63.0]",,High Pass,51.613953,Incomplete,Jill Scott,10172.0,,,,1,Regular Play,Karen Bardsley,10170.0,Goalkeeper,3,Everton LFC,967,"['907fdec2-1a81-42e3-92ec-aecc4ddd52d8', 'bada8c10-0bbf-4d99-8e1a-0491dc82bc4d']",55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:55.612,Pass,
,,,,,,,,,,,,1.3537,,,,,,,,,,608b5414-920d-4879-93e4-3372ebbb68eb,71,,"[56.0, 38.0]",19723,1,,,,2.070143,,,Right Foot,,,"[50.0, 49.0]",,Ground Pass,12.529964,,Megan Finnigan,18254.0,,,,1,Regular Play,Dominique Bruinenberg,15558.0,Left Defensive Midfield,3,Everton LFC,967,['14d5ab36-5052-494b-ae31-77210871c937'],2,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:02.018,Pass,
,,,,,,,,,,,,0.821503,,,,,,,,,,71068ceb-bccb-48fb-b306-0dedf2d01052,75,,"[50.0, 48.0]",19723,1,,,,0.34302393,,,Right Foot,,,"[64.0, 53.0]",,Ground Pass,14.866069,,Angharad James,15577.0,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,3,Everton LFC,967,['ec11593f-2c47-4792-be04-8f7706a7a862'],3,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:03.412,Pass,
,,,,,,,,,,,,0.99256,,,,,,,,,,4596ff83-9bcf-47bd-a57f-5195ba8c9e3e,78,,"[57.0, 54.0]",19723,1,,,,3.1415927,,,Right Foot,,,"[50.0, 54.0]",,Ground Pass,7.0,,Megan Finnigan,18254.0,,,,1,Regular Play,Angharad James,15577.0,Right Defensive Midfield,3,Everton LFC,967,['69fda1fd-2ff6-4b63-827f-dcfa681928e2'],5,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:05.590,Pass,
,,,,,,,,,,,,1.162411,,,,,,,,,,936a0148-7bbd-4cac-87ea-56c0af59b424,82,,"[57.0, 66.0]",19723,1,,,,0.36520144,,,Right Foot,,,"[91.0, 79.0]",,Ground Pass,36.40055,Out,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,3,Everton LFC,967,,8,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:08.783,Pass,
,,,,,,,,,,,,1.0277,,,,,,,,,,f855a8df-6bbd-4ef2-8cdd-6a49714c9139,83,,"[34.0, 1.0]",19723,1,,,,0.7853982,,,,,,"[43.0, 10.0]",,Low Pass,12.727922,,Georgia Stanway,4643.0,,,Throw-in,1,From Throw In,Abbie McManus,4648.0,Left Back,4,Manchester City WFC,746,['86c8fbe8-80b7-4b75-8e82-c63ebcfd36f2'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:24.337,Pass,
,,,,,,,,,,,,3.3012,,,,,,,,,,80761dbc-ae0e-43a8-81cd-f45d838b6334,87,,"[35.0, 10.0]",19723,1,,,,1.8622531,,,Right Foot,,,"[26.0, 40.0]",,Ground Pass,31.320919,,Stephanie Houghton,10185.0,,,,1,From Throw In,Georgia Stanway,4643.0,Left Center Midfield,4,Manchester City WFC,746,['f7b05d3a-9310-464d-9fd9-72a477cfeb20'],27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:27.313,Pass,
,,,,,,,,,,,,2.3462,,,,,,,,,,b9348589-2972-412e-baf8-65a9545157a7,90,,"[28.0, 55.0]",19723,1,,,,0.81241864,,,Right Foot,,,"[46.0, 74.0]",,Ground Pass,26.172504,,Gemma Bonner,15554.0,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,4,Manchester City WFC,746,['454ccf37-b0e5-4c57-8ec5-ec25b1c713c3'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:32.048,Pass,
,,,,,,,,,,,,0.9157,,,,,,,,,,0d9595f3-9740-4e7d-bef8-2a467a0777dd,93,,"[49.0, 75.0]",19723,1,,,,0.2914568,,,Right Foot,,,"[59.0, 78.0]",,Ground Pass,10.440307,Incomplete,Nikita Parris,4654.0,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,4,Manchester City WFC,746,"['4a9ef133-1ddf-418c-a479-dedfdec69527', '59759df9-6dda-41c7-9401-8d4a9ea78b8b']",35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:35.840,Pass,
,,,,,,True,,,,,,0.511528,,,,,,,,,,4a9ef133-1ddf-418c-a479-dedfdec69527,95,,"[62.0, 3.0]",19723,1,,,,0.7853982,,,Left Foot,,,"[65.0, 6.0]",,Ground Pass,4.2426405,,Dominique Bruinenberg,15558.0,,,Interception,1,Regular Play,Danielle Turner,15571.0,Left Midfield,5,Everton LFC,967,"['0d9595f3-9740-4e7d-bef8-2a467a0777dd', '2168b67a-2067-4801-b48a-dde9cd0fdb36']",36,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:36.756,Pass,
,,,,,,,,,,,,1.451092,,,,,,,,,,3d4913f2-f242-4332-aaa4-9042aadfe92b,98,,"[63.0, 5.0]",19723,1,,,,-3.070285,,,Right Foot,,,"[49.0, 4.0]",,Ground Pass,14.035668,,Gabrielle George,15575.0,,,,1,Regular Play,Dominique Bruinenberg,15558.0,Left Defensive Midfield,5,Everton LFC,967,['4e4204ae-682c-48ce-bd1c-46d6c661a91b'],39,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:39.324,Pass,
,,,,,,,,,,,,0.77606,,,,,,,,,,8d1d2baf-dd81-4d79-98d3-5803ed4f4523,101,,"[49.0, 4.0]",19723,1,,,,1.199905,,,Right Foot,,,"[56.0, 22.0]",,Ground Pass,19.313208,,Angharad James,15577.0,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,5,Everton LFC,967,['a4a12858-9d50-4dea-9e01-6a02d90b8b75'],41,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:41.985,Pass,
,,,,,,,,,,,,1.683462,,,,,,,,,,8d86e5d1-77c3-4a06-936e-667fee40358c,105,,"[56.0, 23.0]",19723,1,,,,-2.1854594,,,Left Foot,,,"[44.0, 6.0]",,Ground Pass,20.808653,,Gabrielle George,15575.0,,,,1,Regular Play,Angharad James,15577.0,Right Defensive Midfield,5,Everton LFC,967,"['85acd730-9c3a-4f1d-98c8-f2bd99f36431', 'd8429c6a-3bb1-4a61-a27b-187a05e2b123']",42,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:42.865,Pass,True
,,,,,,,,,,,,0.585795,,,,,,,,,,a9c94266-2829-49fa-933a-038fd45e272e,109,,"[44.0, 4.0]",19723,1,,,,0.95613337,,,Right Foot,,,"[56.0, 21.0]",,Ground Pass,20.808653,,Dominique Bruinenberg,15558.0,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,5,Everton LFC,967,['850d4f04-5f5e-43ce-8fe9-8a92d55b5bac'],46,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:46.363,Pass,
,,,,,,,,,,,,1.013826,,,,,,,,,,e6152511-d8dd-4f73-acfd-e549fd5a1d22,112,,"[56.0, 21.0]",19723,1,,,,-1.5707964,,,Left Foot,,,"[56.0, 4.0]",,Ground Pass,17.0,,Danielle Turner,15571.0,,,,1,Regular Play,Dominique Bruinenberg,15558.0,Left Defensive Midfield,5,Everton LFC,967,['dd78ebfd-2ad4-44c5-b12a-ed955239d03d'],47,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:47.612,Pass,
,,,,,,,,,,,,0.915974,,,,,,,,,,f53f61bf-f4c9-4423-919f-bff62430062b,115,,"[56.0, 4.0]",19723,1,,,,0.66104317,,,Right Foot,,,"[65.0, 11.0]",,Ground Pass,11.401754,,Inessa Kaagman,15579.0,,,,1,Regular Play,Danielle Turner,15571.0,Left Midfield,5,Everton LFC,967,['eb922fe6-cdca-4ac5-8860-36629869b0ab'],49,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:49.369,Pass,
,,,,,,,,,,,,0.2316,,,,,,,,,,b0191ef6-78e3-47a8-9573-4bc50580927c,119,,"[64.0, 12.0]",19723,1,,,,3.1415927,,,Right Foot,,,"[62.0, 12.0]",,Ground Pass,2.0,Incomplete,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Left Wing,5,Everton LFC,967,"['3ca8126b-129f-402a-9c3a-7b482e0874c1', '9122d271-81d5-4b86-a0fc-ad1b7925df70']",50,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:50.483,Pass,True
,,,,,,,,,,,,0.750563,,,,,,,,,,8d9563e7-39da-41a5-a3c6-358b380df5ea,126,,"[59.0, 18.0]",19723,1,,,,2.158799,,,Left Foot,,,"[55.0, 24.0]",,Ground Pass,7.2111025,,Angharad James,15577.0,,,Recovery,1,Regular Play,Inessa Kaagman,15579.0,Left Wing,5,Everton LFC,967,['2011f805-c51f-47d7-bd86-65d64693d07f'],54,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:54.842,Pass,
,,,,,,,,,,,,1.392251,,,,,,,,,,ac3910a6-1977-486e-803a-f634523faec3,130,,"[53.0, 21.0]",19723,1,,,,-2.5748634,,,Right Foot,,,"[42.0, 14.0]",,Ground Pass,13.038404,,Gabrielle George,15575.0,,,,1,Regular Play,Angharad James,15577.0,Right Defensive Midfield,5,Everton LFC,967,"['2c9ee3a4-19a7-493a-912e-d13a9e019b8b', '6eeda31c-2b63-4acd-9e58-e08d866163b4']",58,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:58.275,Pass,True
,,,,,,,,,,,,0.912845,,,,,,,,,,676b1189-10bc-4e5a-a559-7cb279fd1c51,137,,"[43.0, 10.0]",19723,2,,,,-0.52807444,,,Left Foot,,,"[55.0, 3.0]",,Ground Pass,13.892444,,Danielle Turner,15571.0,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,5,Everton LFC,967,['25cd1854-fc56-40b7-a776-0bc79a95ba3e'],0,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:00.875,Pass,
,,,,,,,,,,,,1.379952,,,,,,,,,,cbc34e23-ed6c-432d-a1fd-602b7e80ee62,143,,"[57.0, 1.0]",19723,2,,,,0.21109334,,,,,,"[71.0, 4.0]",,High Pass,14.3178215,,Inessa Kaagman,15579.0,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Midfield,6,Everton LFC,967,['1d79774c-8fb4-43de-98ed-5524b641a256'],14,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:14.386,Pass,
