ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.067528,,,,,,,,,,,b4d478f4-7fc8-491b-aec9-9996b2ada253,18,,"[6.2, 21.0]",3775575,0,,,,,-0.34555557,,Left Foot,,,,"[21.2, 15.6]",,Low Pass,,15.942396,,,Nadine Hanssen,46539.0,,,,,,1,From Kick Off,Natalie Haigh,46535.0,Left Center Back,2,Aston Villa,2647,['a95564a4-2eb1-4ee1-bc79-93003944457e'],11,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:11.997,Pass,
,,,,,,,,,,,,,,,,,1.286676,,,,,,,,,,,922d6a4e-5503-49ad-ac15-6ef45f5ec397,23,,"[8.7, 4.8]",3775575,0,,,,,0.20707268,,Left Foot,,,,"[32.5, 9.8]",,High Pass,,24.31954,Incomplete,,,,,,,,,1,From Kick Off,Nadine Hanssen,46539.0,Left Center Midfield,2,Aston Villa,2647,['434096fa-5c45-417d-863f-4a7e6f65fd8b'],18,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:18.426,Pass,
,,,,,,,,,,,,,,,,,0.542785,,,,,,,,,,,434096fa-5c45-417d-863f-4a7e6f65fd8b,24,,"[87.6, 70.3]",3775575,0,,,,,-0.4636476,,Right Foot,,,,"[97.6, 65.3]",,Ground Pass,,11.18034,Incomplete,,Lucy Hope,16386.0,,,,,Recovery,1,From Kick Off,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,2,Aston Villa,2647,"['922d6a4e-5503-49ad-ac15-6ef45f5ec397', '94cb5e89-b560-4342-a669-945b2e2bb0b7', 'f6620a2b-e93e-48c4-898b-f48aa5118375']",19,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:19.712,Pass,
,,,,,,,,,,,,,,,,,0.148235,,,,,,,,,,,990c2002-900a-482f-b0ca-ba30e385e3f6,38,,"[92.3, 53.9]",3775575,0,,,,,-1.7196863,,Right Foot,,,,"[91.7, 49.9]",,Ground Pass,,4.0447497,Incomplete,,Claire Emslie,4646.0,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Wing,3,Everton LFC,967,"['8dad9309-a8d6-4c89-961b-294971942aa9', '8ebb4556-4df0-4aa9-b279-148cd91ec050']",24,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:24.296,Pass,
,,,,,,,,,,,,,,,,,1.377854,,,,,,,,,,,6d0ae901-6374-4127-a3ad-a73949a49aa7,41,,"[111.7, 57.5]",3775575,0,,,,,-1.7650373,,Right Foot,True,,,"[109.3, 45.3]",,Low Pass,,12.433825,Incomplete,,Hayley Emma Raso,6818.0,,,,,Recovery,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,3,Everton LFC,967,"['cac3aedb-708f-4735-9f98-09c92d220b62', 'd9dfdc04-007c-4f44-9da2-3504414ee855']",26,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:26.880,Pass,
,,,,,,,,,,,,,,,,,2.277099,,,,,,,,,,,a87ff3df-d520-4858-a4ed-b7d249175cb6,55,,"[120.0, 80.0]",3775575,1,,,,,-1.7550795,,Right Foot,,,,"[112.6, 40.3]",,High Pass,,40.383785,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,4,Everton LFC,967,['3a9001c3-3fc2-458f-945d-73777d52abfa'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:09.657,Pass,
,,,,,,,,,,,,,,,,,5.38717,,,,,,,,,,,bed3cc3b-df4b-4474-a7d0-3d9e6e6b0ec0,58,,"[20.4, 62.9]",3775575,1,,,,,-0.0035714135,,Right Foot,,,,"[76.4, 62.7]",,High Pass,,56.00036,Incomplete,,,,,,,,Recovery,1,From Corner,Natalie Haigh,46535.0,Left Center Back,4,Everton LFC,967,"['0d38c44a-042d-405a-b70d-bbfe8ecf7285', 'f7c662ba-7a09-4006-8d38-0edba730bc1f']",16,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:16.222,Pass,True
,,,,,,,,,,,,,,,,,1.942719,,,,,,,,,,,f7c662ba-7a09-4006-8d38-0edba730bc1f,59,,"[43.7, 17.4]",3775575,1,,,,,2.172251,,Right Foot,,,,"[29.7, 37.8]",,Ground Pass,,24.741867,,,Alexandra MacIver,34360.0,,,,,Recovery,1,From Corner,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,"['26a8a6d4-541e-41bc-881f-b4566999e06f', 'bed3cc3b-df4b-4474-a7d0-3d9e6e6b0ec0']",21,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:21.610,Pass,
,,,,,,,,,,,,,,,,,0.994601,,,,,,,,,,,568c5ee0-b8af-406a-bf4f-caaa786af8d6,62,,"[31.4, 38.8]",3775575,1,,,,,-0.90053296,,Right Foot,,,,"[37.9, 30.6]",,Ground Pass,,10.463747,,,Ingrid Moe Wold,10382.0,,,,,,1,From Corner,Alexandra MacIver,34360.0,Goalkeeper,4,Everton LFC,967,['8cff5107-0b06-40c1-ab5d-a36a97a8474c'],24,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:24.834,Pass,
,,,,,,,,,,,,,,,,,0.847469,,,,,,,,,,,ab758ef6-e3fd-40d4-82c3-3375e2d1d438,65,,"[40.6, 34.5]",3775575,1,,,,,1.7984203,,Left Foot,,,,"[36.5, 52.2]",,Ground Pass,,18.168653,,,Megan Finnigan,18254.0,,,,,,1,From Corner,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,['675c2897-d5b9-408e-a2c6-5f78f9994ae6'],27,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:27.581,Pass,
,,,,,,,,,,,,,,,,,1.165927,,,,,,,,,,,448d4e28-97bf-4847-a17b-ed37a95fe3de,68,,"[32.9, 48.0]",3775575,1,,,,,-2.2489157,,Right Foot,,,,"[24.2, 37.2]",,Ground Pass,,13.868309,,,Alexandra MacIver,34360.0,,,,,,1,From Corner,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,['bf7bbc60-38d1-4e27-bab2-d192ffcff244'],30,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:30.807,Pass,
,,,,,,,,,,,,,,,,,0.740665,,,,,,,,,,,6773936e-6067-4003-93c1-9833cfae33ee,71,,"[23.9, 36.6]",3775575,1,,,,,-0.4891198,,Right Foot,,,,"[30.1, 33.3]",,Ground Pass,,7.023532,,,Rikke Læntver Sevecke,15789.0,,,,,,1,From Corner,Alexandra MacIver,34360.0,Goalkeeper,4,Everton LFC,967,['88a3ae7f-041a-42e9-8ac2-02d2d14ceef5'],33,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:33.337,Pass,
,,,,,,,,,,,,,,,,,1.678481,,,,,,,,,,,b55cacf4-43a2-4a07-afa4-c5b62d373033,74,,"[31.4, 33.9]",3775575,1,,,,,1.7161063,,Left Foot,,,,"[29.0, 50.3]",,Ground Pass,,16.57468,,,Megan Finnigan,18254.0,,,,,,1,From Corner,Rikke Læntver Sevecke,15789.0,Left Center Back,4,Everton LFC,967,['3729c137-3a63-49ad-91b8-01324362a194'],38,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:38.956,Pass,
,,,,,,,,,,,,,,,,,1.762762,,,,,,,,,,,7d2d17e0-d5b9-41b8-8360-3dc435663528,76,,"[30.7, 50.2]",3775575,1,,True,,,1.0191413,,Left Foot,,,,"[45.1, 73.6]",,Low Pass,,27.475807,,,Ingrid Moe Wold,10382.0,,,,,,1,From Corner,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,['ed1d8936-2846-41ae-ac05-5d5fdbec5454'],42,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:42.586,Pass,
,,,,,,,,,,,,,,,,,4.840168,,,,,,,,,,,ef436f21-d52e-4d47-b4ae-e317ce915f02,78,,"[50.9, 73.1]",3775575,1,,,,,-0.13766718,,Right Foot,,,,"[107.2, 65.3]",,Ground Pass,,56.837753,,,Valérie Gauvin,25442.0,,,,,,1,From Corner,Ingrid Moe Wold,10382.0,Right Back,4,Everton LFC,967,['d42591fe-dd8c-4f9b-8316-35c792ffeb7a'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:45.510,Pass,
,,,,,,,,,,,,,,,,,1.378319,,,,,,,,,,,2fe1801a-730c-4c02-8a9d-2ff295e23a6b,82,,"[113.6, 71.0]",3775575,1,,,,,-1.654416,bdea3468-40d7-4420-b276-5ef7ba87fa44,Right Foot,True,,,"[110.7, 36.4]",,High Pass,,34.721317,,,Claire Emslie,4646.0,True,,,,,1,From Corner,Valérie Gauvin,25442.0,Center Forward,4,Everton LFC,967,['37d7b7a9-2e3a-4bb1-a827-314404cd9089'],50,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:50.555,Pass,
,,,,,,,,,,,,,,,,,1.437491,,,,,,,,,,,b9dec699-0a7e-400d-99d7-de718e36f6b4,87,,"[7.0, 36.1]",3775575,2,,,,,-1.4642495,,Right Foot,,,,"[9.0, 17.4]",,Ground Pass,,18.806648,,,Natalie Haigh,46535.0,,,,,Goal Kick,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,5,Aston Villa,2647,['7b9535c8-0475-40ae-9a04-1e0dd88dfa81'],10,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:10.843,Pass,
,,,,,,,,,,,,,,,,,1.157186,,,,,,,,,,,181752cf-326b-4b34-afc6-51b0c41a533c,90,,"[11.1, 15.9]",3775575,2,,,,,-0.7717004,,Right Foot,,,,"[22.2, 5.1]",,Ground Pass,,15.487091,,,Asmita Ale,46541.0,,,,,,1,From Goal Kick,Natalie Haigh,46535.0,Left Center Back,5,Aston Villa,2647,['13d511cf-6160-4f52-ad38-3062d98e8ad0'],14,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:14.047,Pass,
,,,,,,,,,,,,,,,,,0.729065,,,,,,,,,,,4f39b779-8758-4a77-891e-6e84c5046369,96,,"[29.7, 0.1]",3775575,2,,,,,1.1609688,,,,,,"[35.0, 12.3]",,High Pass,,13.301504,,,Emma Follis,15557.0,,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Left Back,6,Aston Villa,2647,['7b143d7a-cb94-469b-9bea-ba4abc895873'],30,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:30.660,Pass,
,,,,,,,,,,,,,,,,,0.819501,,,,,,,,,,,6ed360aa-cfdb-4369-bbeb-c6bede23f87a,99,,"[33.7, 9.8]",3775575,2,,,,,-2.3376782,,Right Foot,,,,"[28.4, 4.3]",,Low Pass,,7.6380625,,,Asmita Ale,46541.0,,,,,,1,From Throw In,Emma Follis,15557.0,Right Wing,6,Aston Villa,2647,"['7a683d2b-144f-488b-be69-68cc89de04ea', 'eded1a65-d5bb-4eb3-b71b-5241749d791c']",31,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:31.389,Pass,True
,,,,,,,,,,,,,,,,,0.308505,,,,,,,,,,,12320dc2-2921-4ecc-bcd9-ae64dde99907,103,,"[30.3, 5.1]",3775575,2,,,,,0.0,,Right Foot,,,,"[33.7, 5.1]",,Low Pass,,3.4,Incomplete,,,,,,,,,1,From Throw In,Asmita Ale,46541.0,Left Back,6,Aston Villa,2647,"['6a2ad3fd-b781-4e87-b5f1-b07db2af4a6c', '72df7551-5f55-482e-99f7-cb5f283f0c04']",32,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:32.678,Pass,True
,,,,,,,,,,,,,,,,,3.337933,,,,,,,,,,,fb0c22dc-ae54-453d-97ad-624409d8a1c3,105,,"[30.3, 0.1]",3775575,2,,,,,2.536048,,,,,,"[9.5, 14.5]",,Low Pass,,25.298222,,,Natalie Haigh,46535.0,,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Left Back,7,Aston Villa,2647,['b3951959-b6aa-438b-9b83-ded91ae402b2'],46,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:46.459,Pass,
,,,,,,,,,,,,,,,,,1.955829,,,,,,,,,,,6b100f8b-6d52-4364-996f-e6ec069e6ca4,108,,"[10.0, 19.5]",3775575,2,,,,,1.7894653,,Right Foot,,,,"[5.4, 40.2]",,Ground Pass,,21.204952,,,Lisa Weiß,38317.0,,,,,,1,From Throw In,Natalie Haigh,46535.0,Left Center Back,7,Aston Villa,2647,['849be51e-9e95-4f31-ae7c-e0226161ee8a'],50,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:50.359,Pass,
,,,,,,,,,,,,,,,,,1.8317,,,,,,,,,,,8f0b347e-87bf-4fac-b43a-e4677d334bb3,111,,"[5.8, 41.2]",3775575,2,,,,,1.2006255,,Left Foot,,,,"[13.6, 61.3]",,Ground Pass,,21.56038,,,Anita Amma Ankyewah Asante,4657.0,,,,,,1,From Throw In,Lisa Weiß,38317.0,Goalkeeper,7,Aston Villa,2647,['7740244f-783f-4e16-93f7-a4d93bf384f6'],53,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:53.801,Pass,
,,,,,,,,,,,,,,,,,1.070231,,,,,,,,,,,d82ac8fb-a703-4cfb-8aac-9e511913ed4f,114,,"[15.9, 65.9]",3775575,2,,,,,0.57004046,,Right Foot,,,,"[31.5, 75.9]",,Ground Pass,,18.529976,,,Ella Franklin-Fraiture,46538.0,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,7,Aston Villa,2647,['b2249268-40ba-4570-a25b-2fbba52a3f17'],57,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:57.652,Pass,
,,,,,,,,,,,,,,,,,1.674049,,,,,,,,,,,82613acb-22a5-4bd1-8cdc-6cd29ebf0862,116,,"[31.2, 75.9]",3775575,2,,,,,-2.4459002,,Right Foot,,,,"[20.9, 67.3]",,Ground Pass,,13.418271,,,Anita Amma Ankyewah Asante,4657.0,,,,,,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Back,7,Aston Villa,2647,['e64f993a-a5f0-4158-88b9-1f675b739c33'],58,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:58.722,Pass,
,,,,,,,,,,,,,,,,,2.9794,,,,,,,,,,,8a9af111-241b-45dc-bf09-a2337f6756c5,119,,"[30.0, 60.9]",3775575,3,,,,,-0.67807317,,Right Foot,,,,"[66.5, 31.5]",,High Pass,,46.868008,Incomplete,,,,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Center Back,7,Aston Villa,2647,['17c1688d-0880-441c-9fbe-765e4270ea4b'],3,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:03.994,Pass,
,,,,,,,,,,,,,,,,,0.293703,,,,,,,,,,,17c1688d-0880-441c-9fbe-765e4270ea4b,120,,"[53.6, 48.6]",3775575,3,,,,,-0.04474623,,Left Foot,,,,"[60.3, 48.3]",,Low Pass,,6.706713,Incomplete,,Lucy Hope,16386.0,,,,,Recovery,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,7,Aston Villa,2647,"['6cf7d7d9-7e95-457b-8296-527dcaa5c191', '8a9af111-241b-45dc-bf09-a2337f6756c5', 'c26e07d7-5ad7-4ae8-8db3-eb536a1634a2']",6,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:06.974,Pass,
,,,,,,,,,,,,,,,,,0.796325,,,,,,,,,,,2d5d2ad4-f1e9-493f-8f3c-9217373722ab,129,,"[62.5, 37.7]",3775575,3,,,,,1.1003921,,Right Foot,,,,"[71.5, 55.4]",,Ground Pass,,19.856737,Incomplete,,,,,,,,,1,From Throw In,Nadine Hanssen,46539.0,Left Center Midfield,7,Aston Villa,2647,['88ba3956-41c2-48d7-9668-f85b932d69cf'],14,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:14.502,Pass,
,,,,,,,,,,,,,,,,,1.745317,,,,,,,,,,,1e55fd90-487d-4ada-a261-1347a26aaf0c,132,,"[63.6, 29.2]",3775575,3,,,,,-0.89657676,6f26a3f3-8d5e-4b19-b5a1-f27192bfbe0e,Right Foot,,,,"[82.3, 5.8]",,Ground Pass,,29.954132,,,Claire Emslie,4646.0,True,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Defensive Midfield,8,Everton LFC,967,['c3a46acf-2ddc-4fc7-b652-a1a2f79bb321'],18,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:18.311,Pass,
,,,,,,,,,,,,,,,,,1.813445,,,,,,,,,,,1472ca23-6453-4f1e-b1c5-d1c53a149477,137,,"[7.0, 44.1]",3775575,3,,,,,1.5092627,,Left Foot,,,,"[8.3, 65.2]",,Ground Pass,,21.140009,,,Anita Amma Ankyewah Asante,4657.0,,,,,Goal Kick,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,9,Aston Villa,2647,['863bd916-6fb4-4e87-8257-834622ca3901'],46,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:46.461,Pass,
,,,,,,,,,,,,,,,,,3.120521,,,,,,,,,,,bfc58c09-ae3b-4c32-b7d7-2e50e6bfc086,141,,"[27.0, 73.7]",3775575,3,,,,,-2.2113094,,Left Foot,,,,"[15.0, 57.6]",,Ground Pass,,20.08009,,,Ramona Petzelberger,46533.0,,,,,,1,From Goal Kick,Anita Amma Ankyewah Asante,4657.0,Right Center Back,9,Aston Villa,2647,"['34d910b8-d560-44af-8fba-392d8d5156ac', '6bde7815-668a-4a19-bef8-beac683dedf6']",53,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:53.398,Pass,True
,,,,,,,,,,,,,,,,,1.078537,,,,,,,,,,,f9ab3f02-d40b-418f-82a0-c8a7f576aa2d,145,,"[15.3, 55.7]",3775575,3,,,,,-2.4686217,,Right Foot,,,,"[8.4, 50.2]",,Ground Pass,,8.823832,,,Lisa Weiß,38317.0,,,,,,1,From Goal Kick,Ramona Petzelberger,46533.0,Right Center Midfield,9,Aston Villa,2647,"['310ce6b6-21f6-4f81-bd12-76998d14baf6', 'cbc99987-9e17-490c-bef6-9467962657ca']",56,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:56.787,Pass,True
