bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.259759,,,,,,,,,,,fe35660e-d9ba-4a0b-a9d6-f1c99e210beb,17,,,"[49.8, 55.8]",3775594,0,,,,,0.15431878,,Right Foot,,,"[67.8, 58.6]",,Ground Pass,,18.216476,,,Katie Zelem,31540.0,,,,,1,From Kick Off,Amy Turner,31533.0,Right Center Back,2,Manchester United,1475,['9c547a57-a5d7-4581-b547-fb6d112b3aea'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:11.405,Pass,
,,,,,,,,,,,,,,1.170733,,,,,,,,,,,0135acc8-2c03-47e5-a607-70513a56b3b4,20,,,"[67.8, 58.6]",3775594,0,,,,,0.9398671,,Right Foot,,,"[80.0, 75.3]",,Ground Pass,,20.681635,,,Ella Toone,31534.0,,,,,1,From Kick Off,Katie Zelem,31540.0,Center Attacking Midfield,2,Manchester United,1475,['6307f5e1-b372-4dd6-ba6f-9737f19f0a89'],14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:14.674,Pass,
,,,,,,,,,,,,,,0.978637,,,,,,,,,,,a9188c46-baba-44d0-b0e2-9590b726d36d,23,,,"[80.0, 75.3]",3775594,0,,,,,-0.90027475,,Right Foot,,,"[89.2, 63.7]",,Ground Pass,,14.805405,,,Katie Zelem,31540.0,,,,,1,From Kick Off,Ella Toone,31534.0,Right Wing,2,Manchester United,1475,['9d393833-55a1-4014-8fad-1a26d85ffb01'],16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:16.831,Pass,
,,,,,,,,,,,,,,0.653544,,,,,,,,,,,3e2ddb7c-9fb2-4d2a-b0f2-1175d4f227b1,27,,,"[85.7, 66.9]",3775594,0,,,,,2.445388,,Right Foot,,,"[79.0, 72.5]",,Ground Pass,,8.732124,,,Martha Harris,32618.0,,,,,1,From Kick Off,Katie Zelem,31540.0,Center Attacking Midfield,2,Manchester United,1475,"['0e9f20e3-2ee0-4c27-872c-34ae8fcfe7ba', 'fb3e3afe-1ad7-4f7f-b0c5-1792e30b5b61']",18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:18.747,Pass,True
,,,,,,,,,,,,,,0.791576,,,,,,,,,,,ee5c89a3-e79d-467a-986e-b93e71fe7860,30,,,"[79.0, 72.5]",3775594,0,,,,,-1.8788491,,Left Foot,,,"[76.2, 63.7]",,Ground Pass,,9.234717,,,Katie Zelem,31540.0,,,,,1,From Kick Off,Martha Harris,32618.0,Right Back,2,Manchester United,1475,['5e58d84b-906a-46c2-9b76-3d559f2c0887'],20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:20.347,Pass,
,,,,,,,,,,,,,,2.241539,,,,,,,,,,,1a3573a7-88a7-4cb2-bd09-438420e60bb9,33,,,"[76.6, 60.5]",3775594,0,,,,,-1.3327657,,Right Foot,,,"[87.3, 16.4]",,Ground Pass,,45.37951,,,Leah Galton,31539.0,,True,,,1,From Kick Off,Katie Zelem,31540.0,Center Attacking Midfield,2,Manchester United,1475,['5224b371-d40d-4cbc-a453-f107b66c43a3'],22,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:22.347,Pass,
,,,,,,,,,,,,,,1.314661,,,,,,,,,,,e8e29b5f-0f5d-4b03-8293-f135f3862db1,37,,,"[89.9, 18.0]",3775594,0,,,,,-0.45587575,,Left Foot,,,"[105.4, 10.4]",,Ground Pass,,17.262966,Incomplete,,,,,,,,1,From Kick Off,Leah Galton,31539.0,Left Wing,2,Manchester United,1475,"['8a7792ba-bd50-4f85-9518-615c37fdb46f', 'cb57911b-1f8e-4174-b6ac-4ea464231fdb']",27,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:27.636,Pass,True
,,,,,,,,,,,,,,0.98937,,,,,,,,,,,c0ee1a71-ad49-4854-91f3-d8c79444a156,39,,,"[101.0, 0.1]",3775594,0,,,,,0.9675665,,,,,"[107.2, 9.1]",,Low Pass,,10.928861,,,Katie Zelem,31540.0,,,,Throw-in,1,From Throw In,Leah Galton,31539.0,Left Wing,3,Manchester United,1475,['f8d15952-babe-4ca8-939d-8720be85f0dd'],38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:38.318,Pass,
,,,,,,,,,,,,,,0.680171,,,,,,,,,,,b8a9c7f4-7dcc-410c-ab85-c8711cb90f4e,44,,,"[102.4, 6.2]",3775594,0,,,,,-1.076855,,Left Foot,,,"[104.5, 2.3]",,Ground Pass,,4.4294467,,,Leah Galton,31539.0,,,,,1,From Throw In,Katie Zelem,31540.0,Center Attacking Midfield,3,Manchester United,1475,"['8216a530-d23d-47a7-aa8e-f7cd6808c417', 'eca400f3-3b41-4ffc-b668-ebefc3a283a6']",41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:41.352,Pass,True
,,,,,,,,,,,,,,0.570491,,,,,,,,,,,ea6a2024-9f72-48dc-901f-41123ba8dac2,47,,,"[104.5, 2.3]",3775594,0,,,,,2.6872907,,Right Foot,,,"[100.2, 4.4]",,Ground Pass,,4.7853947,,,Lauren James,31531.0,,,,,1,From Throw In,Leah Galton,31539.0,Left Wing,3,Manchester United,1475,['d9192e22-93f7-407e-8f07-2767cb9da1c9'],42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:42.472,Pass,
,,,,,,,,,,,,,,0.158301,,,,,,,,,,,51d3fc15-df7a-43ce-9043-bd0704e61444,50,,,"[100.2, 4.4]",3775594,0,,,,,-0.2754261,,Right Foot,,,"[104.8, 3.1]",,Ground Pass,,4.7801676,Incomplete,,,,,,,,1,From Throw In,Lauren James,31531.0,Center Forward,3,Manchester United,1475,['0a3861ea-5bb2-4830-880c-d19c62e734a9'],43,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:43.222,Pass,
,,,,,,,,,,,,,,2.779861,,,,,,,,,,,b7d3dab7-d1bc-40de-bcba-e2c7857fce17,52,,,"[94.5, 0.1]",3775594,0,,,,,0.30881226,,,,,"[110.8, 5.3]",,Low Pass,,17.109354,,,Ona Batlle Pascual,46639.0,,,,Throw-in,1,From Throw In,Leah Galton,31539.0,Left Wing,4,Manchester United,1475,['590c153c-87d1-4ef8-a272-923de80234d9'],52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:52.773,Pass,
,,,,,,,,,,,,,,0.857065,,,,,,,,,,,081d3620-2012-49ee-91d3-b8b0ecfcb212,56,,,"[114.5, 2.3]",3775594,0,,,,,3.053216,,Left Foot,,,"[98.7, 3.7]",,Ground Pass,,15.861904,,,Leah Galton,31539.0,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,4,Manchester United,1475,['0b653979-4983-4d66-84b2-95a103718dad'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:56.456,Pass,
,,,,,,,,,,,,,,0.928948,,,,,,,,,,,3b5149d9-4ab6-430e-b5ff-4cb9bb4d709d,60,,,"[96.1, 4.1]",3775594,0,,,,,1.8277607,,Right Foot,,,"[92.5, 17.8]",,Ground Pass,,14.165098,,,Katie Zelem,31540.0,,,,,1,From Throw In,Leah Galton,31539.0,Left Wing,4,Manchester United,1475,"['26e008dd-0234-4aa6-87a0-d46d59d036ba', '646fa66e-627c-4a0e-a79a-99f3d1625100']",58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:58.331,Pass,True
,,,,,,,,,,,,,,0.298795,,,,,,,,,,,b88394f2-575b-477a-a803-bb07d85cbdc9,63,,,"[92.5, 17.8]",3775594,0,,,,,0.43833655,,Left Foot,,,"[98.9, 20.8]",,Ground Pass,,7.0682387,Incomplete,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Center Attacking Midfield,4,Manchester United,1475,['a6682665-975f-42de-b7a3-08d98e3ca6fb'],59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:59.300,Pass,
,,,,,,,,,,,,,,1.229712,,,,,,,,,,,597c7d59-9631-4845-800e-16682da266df,65,,,"[103.0, 2.5]",3775594,1,,,,,2.7201734,,Left Foot,,,"[88.5, 9.0]",,Ground Pass,,15.890248,,,Hayley Ladd,19501.0,,,,Recovery,1,From Throw In,Leah Galton,31539.0,Left Wing,4,Manchester United,1475,['ca8a364c-877b-4a74-95c6-bab8bbb51c9d'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:01.505,Pass,
,,,,,,,,,,,,,,0.646821,,,,,,,,,,,c3335bed-cf6f-4190-9f08-c9a82925862a,69,,,"[86.7, 9.3]",3775594,1,,,,,1.0081582,,Right Foot,,,"[93.7, 20.4]",,Ground Pass,,13.122881,,,Lauren James,31531.0,,,,,1,From Throw In,Hayley Ladd,19501.0,Left Defensive Midfield,4,Manchester United,1475,"['1db5d994-3d26-4bd6-a25f-4502d37928be', 'ee7435ed-6b14-43fc-8955-2ade3da5edd2']",3,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:03.293,Pass,True
,,,,,,,,,,,,,,0.384548,,,,,,,,,,,d9ecc8b3-a870-405a-9d02-e77a71dfe8cf,72,,,"[93.7, 20.4]",3775594,1,,,,,-0.77854896,,Left Foot,,,"[108.4, 5.9]",,High Pass,,20.648003,Incomplete,,,,,,,,1,From Throw In,Lauren James,31531.0,Center Forward,4,Manchester United,1475,['08e85a29-b9d4-41bb-882a-6d1ee2b59a06'],3,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:03.980,Pass,
,,,,,,,,,,,,,,3.907117,,,,,,,,,,,94002a24-014b-49b0-9704-8d5f6805bdd2,74,,,"[4.5, 57.1]",3775594,1,,,,,0.4972318,,Right Foot,,,"[44.3, 78.7]",,High Pass,,45.28355,,,Emily Murphy,33090.0,,,,Recovery,1,Regular Play,Sarah Emma Mayling,19500.0,Right Center Midfield,5,Birmingham City WFC,969,['48ab5e8b-30d8-423f-82cc-72c6ee181f74'],8,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:08.227,Pass,
,,,,,,,,,,,,,,2.089866,,,,,,,,,,,83fd8bca-ae58-424f-ab74-2663f25073c0,81,,,"[55.7, 80.0]",3775594,1,,,,,-0.21866895,,,,,"[75.5, 75.6]",,High Pass,,20.282997,,,Claudia Walker,15580.0,,,,Throw-in,1,From Throw In,Harriet Scott,19592.0,Right Back,6,Birmingham City WFC,969,['46406bdb-ad0c-4bc5-aac2-b058228f6bf0'],43,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:43.412,Pass,
,,,,,,,,,,,,,,1.645633,,,,,,,,,,,6a6ab965-a4fb-4113-8f29-4f9fa96cc151,84,,,"[75.5, 75.6]",3775594,1,,,,True,-0.35261962,,,,,"[88.0, 71.0]",,High Pass,,13.319534,Incomplete,,Emily Murphy,33090.0,,,,,1,From Throw In,Claudia Walker,15580.0,Right Midfield,6,Birmingham City WFC,969,"['63f4090f-947c-46c2-a13e-eeedf77f996a', '7cf737e9-9b5f-4118-804a-d419e29ab2a5', 'f9f514a7-751f-403c-ab08-832a3e862166']",46,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:46.369,Pass,True
,,,,,,,,,,,,,,0.71712,,,,,,,,,,,f9f514a7-751f-403c-ab08-832a3e862166,86,,,"[32.1, 9.1]",3775594,1,,,,,0.8396926,,Right Foot,,,"[40.8, 18.8]",,Ground Pass,,13.029965,,,Katie Zelem,31540.0,,,,Recovery,1,Regular Play,Millie Turner,31536.0,Left Center Back,7,Manchester United,1475,"['3555b73d-acaa-4002-bff6-a8fd67a6f1ed', '6a6ab965-a4fb-4113-8f29-4f9fa96cc151']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:48.015,Pass,
,,,,,,,,,,,,,,1.579265,,,,,,,,,,,db4c8eab-ef40-4a0e-b223-22a5ceb3c1ad,89,,,"[40.8, 18.8]",3775594,1,,,,,2.7610862,,Right Foot,,,"[25.8, 24.8]",,Low Pass,,16.155495,,,Amy Turner,31533.0,,,,,1,Regular Play,Katie Zelem,31540.0,Center Attacking Midfield,7,Manchester United,1475,['d74f6088-2537-4998-b6ad-57d5d09b4d2e'],48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:48.772,Pass,
,,,,,,,,,,,,,,0.964556,,,,,,,,,,,ff5de0e4-0583-4ae1-8fcd-e89485e2351f,92,,,"[29.5, 31.4]",3775594,1,,,,,0.7771339,,Right Foot,,,"[47.8, 49.4]",,Ground Pass,,25.668852,,,Ella Toone,31534.0,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,7,Manchester United,1475,['90f0429b-a7da-4789-bbc8-2f9d824e1388'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:53.239,Pass,
,,,,,,,,,,,,,,1.509761,,,,,,,,,,,975fceb1-487d-49f8-92a0-f5890552aba3,95,,,"[47.8, 49.4]",3775594,1,,,,,-1.4740123,,Left Foot,,,"[48.8, 39.1]",,Ground Pass,,10.34843,,,Katie Zelem,31540.0,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,7,Manchester United,1475,['4232ed4e-3f21-4b32-a897-95bab88ae0c3'],54,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:54.911,Pass,
,,,,,,,,,,,,,,5.934831,,,,,,,,,,,d8af0e30-5c49-4055-b6d3-d8178d8d7bf9,98,,,"[48.8, 39.1]",3775594,1,,,,,-0.5484819,,Left Foot,,,"[108.7, 2.5]",,High Pass,,70.196655,,,Leah Galton,31539.0,,,,,1,Regular Play,Katie Zelem,31540.0,Center Attacking Midfield,7,Manchester United,1475,['7c8bbd0d-53b7-434c-a122-41e52289e88a'],57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:57.042,Pass,
,,,,,,,,,,,,,,3.107111,,,,,,,,,,,b743c30d-74d0-4dca-a24e-9fc6af59c905,105,,,"[7.0, 36.1]",3775594,2,,,,,-0.22423474,,Right Foot,,,"[64.0, 23.1]",,High Pass,,58.463665,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,8,Birmingham City WFC,969,['89e577c5-783f-4162-9551-b1ae69bcd74f'],51,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:51.948,Pass,
,,,,,,,,,,,,,,1.174908,,,,,,,,,,,89e577c5-783f-4162-9551-b1ae69bcd74f,106,,,"[56.1, 57.0]",3775594,2,,,,,0.5179874,,Head,,,"[65.4, 62.3]",,Low Pass,,10.704205,,,Ella Toone,31534.0,,,,Recovery,1,From Goal Kick,Martha Harris,32618.0,Right Back,8,Birmingham City WFC,969,"['b743c30d-74d0-4dca-a24e-9fc6af59c905', 'e492e2ae-8f36-4b5a-a311-ee22ce74d2ef']",55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:55.055,Pass,
,,,,,,,,,,,,,,0.41666,,,,,,,,,,,04b335ca-3b51-439e-92e0-c1c20a634bd9,108,,,"[65.4, 62.3]",3775594,2,,,,,-0.071307465,,Head,,,"[71.0, 61.9]",,Low Pass,,5.6142673,Incomplete,,,,,,,,1,From Goal Kick,Ella Toone,31534.0,Right Wing,8,Birmingham City WFC,969,['71b99c51-449c-4dc9-88a5-7cb169a463c2'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:56.270,Pass,
,,,,,,,,,,,,,,1.002369,,,,,,,,,,,e6aee2b4-b411-45df-b235-d5b20496b2bf,112,,,"[37.5, 10.0]",3775594,2,,,,,-0.47501075,,Left Foot,,,"[55.0, 1.0]",,Low Pass,,19.678669,Out,,Jamie-Lee Napier,32169.0,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Back,8,Birmingham City WFC,969,['df684cb9-6429-49f5-9694-7277db58c594'],59,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:59.962,Pass,
,,,,,,,,,,,,,,3.121522,,,,,,,,,,,3bbd102c-d4b4-419a-b6d3-99fe4bc3789c,114,,,"[40.8, 80.0]",3775594,3,,True,,,-2.3132522,,,,,"[16.3, 53.3]",,Low Pass,,36.237274,,,Mary Alexandra Earps,31538.0,,,,Throw-in,1,From Throw In,Amy Turner,31533.0,Right Center Back,9,Manchester United,1475,['97db8179-13ba-4d8b-900c-2d56da986ec8'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:10.623,Pass,
,,,,,,,,,,,,,,1.902717,,,,,,,,,,,2a91cc43-508c-43b5-bd59-6620c1fa5e8e,116,,,"[21.1, 53.9]",3775594,3,,,,,0.86630225,,Left Foot,,,"[33.0, 67.9]",,Ground Pass,,18.374166,,,Amy Turner,31533.0,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,9,Manchester United,1475,['a0110c6b-5605-482b-93f2-1c2788d0e30d'],14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:14.809,Pass,
,,,,,,,,,,,,,,0.761523,,,,,,,,,,,7025c2fd-dcc0-4263-b6b3-b6acd57d0042,119,,,"[43.6, 68.1]",3775594,3,,,,,-0.23637302,,Right Foot,,,"[57.3, 64.8]",,Ground Pass,,14.091842,,,Katie Zelem,31540.0,,,,,1,From Throw In,Amy Turner,31533.0,Right Center Back,9,Manchester United,1475,['4121620a-3587-45a9-a853-80863d1266a8'],20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:20.324,Pass,
,,,,,,,,,,,,,,5.478522,,,,,,,,,,,7fd8adaf-6273-49b1-94be-e3ffbb958ef8,122,,,"[57.3, 64.8]",3775594,3,,,,,-2.230544,,Left Foot,,,"[24.1, 22.0]",,High Pass,,54.16715,,,Mary Alexandra Earps,31538.0,,True,,,1,From Throw In,Katie Zelem,31540.0,Center Attacking Midfield,9,Manchester United,1475,['d10dffc2-0275-406f-91a6-3f4a214c4717'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:21.126,Pass,
,,,,,,,,,,,,,,1.575083,,,,,,,,,,,a8ad8695-53eb-40c5-a5cf-4725566bbec4,125,,,"[27.2, 24.0]",3775594,3,,,,,1.3199146,,Left Foot,,,"[32.3, 43.9]",,Ground Pass,,20.543125,,,Amy Turner,31533.0,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,9,Manchester United,1475,['86c086dc-e627-4b58-938d-c4d1f0772ec9'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:26.715,Pass,
