ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.060819,,,,,,,,,,,72e9bad9-6ef8-4b28-a4c3-81af8a4722df,26,,,"[64.0, 51.0]",19808,0,,,0.5827395,,Left Foot,,,"[108.0, 80.0]",High Pass,,52.69725,Out,,Rachel Mclauchlan,10195.0,,,,,Recovery,1,From Free Kick,Ellie Mason,15715.0,Left Center Back,3,Yeovil Town LFC,970,['9cda526c-310c-4e42-96b7-6b12af212de1'],46,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:46.467,Pass,
,,,,,,,,,,,,,,,,,1.628657,,,,,,,,,,,dcdb8960-0034-4e26-afb2-fad8c461c9a4,28,,,"[23.0, 1.0]",19808,1,,,0.14888994,,,,,"[43.0, 4.0]",High Pass,,20.22375,Incomplete,,Elise Hughes,21230.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,4,Everton LFC,967,"['1199132b-5757-4b90-8e6c-f033300057dd', '8dc845e2-e052-45b8-9ac1-14c4403ebb73']",5,,,,,,,,,,,,,,,,Everton LFC,967,00:01:05.166,Pass,
,,,,,,,,,,,,,,,,,0.96889,,,,,,,,,,,1199132b-5757-4b90-8e6c-f033300057dd,30,,,"[78.0, 77.0]",19808,1,,,1.5707964,,Right Foot,,,"[78.0, 80.0]",High Pass,,3.0,Out,,,,,,,,Recovery,1,From Throw In,Nicola Cousins,15712.0,Right Back,4,Everton LFC,967,['dcdb8960-0034-4e26-afb2-fad8c461c9a4'],6,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:06.794,Pass,
,,,,,,,,,,,,,,,,,1.152,,,,,,,,,,,64dbd5ca-3b3d-428e-92c5-07f0008f64fd,31,,,"[49.0, 1.0]",19808,1,,,0.14888994,,,,,"[69.0, 4.0]",Low Pass,,20.22375,,,Danielle Turner,15571.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,5,Everton LFC,967,['ec3e9788-f39e-4fa6-8d9a-423640502d0d'],16,,,,,,,,,,,,,,,,Everton LFC,967,00:01:16.749,Pass,
,,,,,,,,,,,,,,,,,0.748117,,,,,,,,,,,ce362dd5-4786-49a1-835f-2d6828505a76,33,,,"[69.0, 4.0]",19808,1,,,0.0,,Head,,,"[71.0, 4.0]",Low Pass,,2.0,Incomplete,,Elise Hughes,21230.0,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Wing,5,Everton LFC,967,"['5d8c7038-646a-4728-9260-eb2399c82d19', 'b98b38fd-bc07-4de9-8497-91e848bb6b3c']",17,,,,,,,,,,,,,,,,Everton LFC,967,00:01:17.930,Pass,
,,,,,,,,,,,,,,,,,0.52696,,,,,,,,,,,3077b4d4-e39a-4572-a6a6-09c5905e73e5,38,,,"[50.0, 76.0]",19808,1,,,-0.4636476,,Right Foot,,,"[56.0, 73.0]",Ground Pass,,6.708204,Incomplete,,Georgia Evans,15707.0,,,,,,1,From Throw In,Nicola Cousins,15712.0,Right Back,5,Everton LFC,967,"['28c34540-077d-4c51-9d69-96ae25527c52', '89cf5f78-ea7b-4d8d-80c9-6831f5456a4a', '8d37a636-75d9-487f-a3da-14ef35cf868f']",19,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:19.338,Pass,True
,,,,,,,,,,,,,,,,,0.701415,,,,,,,,,,,8d37a636-75d9-487f-a3da-14ef35cf868f,40,,,"[65.0, 8.0]",19808,1,,,-0.19739556,,Right Foot,,,"[70.0, 7.0]",Ground Pass,,5.0990195,,,Danielle Turner,15571.0,,,,,Recovery,1,From Throw In,Inessa Kaagman,15579.0,Center Attacking Midfield,5,Everton LFC,967,"['3077b4d4-e39a-4572-a6a6-09c5905e73e5', '6f6aa1b6-c136-46b6-a1fc-802e1e8c9fad']",19,,,,,,,,,,,,,,,,Everton LFC,967,00:01:19.865,Pass,
,,,,,,,,,,,,,,,,,0.677339,,,,,,,,,,,e98c9d27-3fe3-4b33-a706-72804bd0f158,59,,,"[61.0, 5.0]",19808,1,,,-2.9996955,,Left Foot,,,"[54.0, 4.0]",Ground Pass,,7.071068,,,Angharad James,15577.0,,,,,,1,From Throw In,Siri Worm,15572.0,Left Back,5,Everton LFC,967,"['c5898c25-1d2f-475d-8a12-70e6fb0e6306', 'e086d744-f3c1-4fc7-9ab2-297cf2c7ae1c']",29,,,,,,,,,,,,,,,,Everton LFC,967,00:01:29.543,Pass,True
,,,,,,,,,,,,,,,,,2.038658,,,,,,,,,,,9880efa3-b49b-4178-b054-5ddc853e6f35,63,,,"[55.0, 4.0]",19808,1,,,2.6779451,,Right Foot,,,"[41.0, 11.0]",Ground Pass,,15.652476,,,Gabrielle George,15575.0,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,5,Everton LFC,967,"['1578c11a-ce34-427e-acaa-02904d95770b', 'c15fa6db-9600-48c9-b676-3667b9331b00']",30,,,,,,,,,,,,,,,,Everton LFC,967,00:01:30.655,Pass,True
,,,,,,,,,,,,,,,,,2.373917,,,,,,,,,,,faa1177e-a46b-41fd-9923-21d2c2dadc7b,67,,,"[40.0, 13.0]",19808,1,,,1.735945,,Right Foot,,,"[36.0, 37.0]",Ground Pass,,24.33105,,,Georgia Brougham,15574.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Left Center Back,5,Everton LFC,967,"['36532b98-494f-434c-b316-49c88c0c8ffb', 'c6d434e6-bf41-4d7c-8845-3969f5f816cd']",32,,,,,,,,,,,,,,,,Everton LFC,967,00:01:32.773,Pass,True
,,,,,,,,,,,,,,,,,1.890688,,,,,,,,,,,2c64d16f-7dfa-4a01-9aca-c0ef75096dfc,70,,,"[43.0, 56.0]",19808,1,,,0.8139618,,Right Foot,,,"[60.0, 74.0]",Ground Pass,,24.758837,,,Taylor Hinds,19687.0,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,5,Everton LFC,967,['97d2002e-0649-456f-bf10-a36ddfb748bf'],37,,,,,,,,,,,,,,,,Everton LFC,967,00:01:37.547,Pass,
,,,,,,,,,,,,,,,,,1.556652,,,,,,,,,,,5849fbc5-b643-4575-ad48-cccdd4e78f2a,74,,,"[59.0, 73.0]",19808,1,,,-2.508844,,Right Foot,,,"[44.0, 62.0]",Low Pass,,18.601076,,,Georgia Brougham,15574.0,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Back,5,Everton LFC,967,"['cafe79fc-8f82-4185-8f95-9fd6b9bd691e', 'cf9c6972-3fb4-4790-9d1d-3e9165695cc2']",40,,,,,,,,,,,,,,,,Everton LFC,967,00:01:40.369,Pass,True
,,,,,,,,,,,,,,,,,1.118097,,,,,,,,,,,285ab49e-28b2-4aea-8a57-abf03ecacae5,78,,,"[44.0, 62.0]",19808,1,,,1.1071488,,Right Foot,,,"[51.0, 76.0]",Ground Pass,,15.652476,,,Taylor Hinds,19687.0,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,5,Everton LFC,967,"['4cc52364-b411-4d68-9d39-05a0c1fa3188', '92d55095-a6ec-43f4-9eb5-e35e79bb075b']",43,,,,,,,,,,,,,,,,Everton LFC,967,00:01:43.744,Pass,True
,,,,,,,,,,,,,,,,,1.118404,,,,,,,,,,,cbcdaffe-5f05-4153-8d3a-a8a9ff938ff0,82,,,"[56.0, 76.0]",19808,1,,,0.06241881,,Right Foot,,,"[72.0, 77.0]",Ground Pass,,16.03122,,,Simone Magill,15559.0,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Back,5,Everton LFC,967,['a37ce147-401a-479d-8bc9-8d60d3cf3082'],46,,,,,,,,,,,,,,,,Everton LFC,967,00:01:46.969,Pass,
,,,,,,,,,,,,,,,,,1.29288,,,,,,,,,,,0393c85f-9c54-44eb-bbbb-d67d38f27445,87,,,"[72.0, 69.0]",19808,1,,,3.0309355,,Right Foot,,,"[63.0, 70.0]",Ground Pass,,9.055386,,,Angharad James,15577.0,,,,,,1,From Throw In,Simone Magill,15559.0,Right Wing,5,Everton LFC,967,"['2d96e4bf-1b81-436e-8ce5-f98098315ad3', 'af3de06d-ab49-45b3-977c-40bcd74f9988']",49,,,,,,,,,,,,,,,,Everton LFC,967,00:01:49.663,Pass,True
,,,,,,,,,,,,,,,,,0.757072,,,,,,,,,,,93e55243-28c5-4391-a43a-da6c63fbce7b,91,,,"[62.0, 65.0]",19808,1,,,-0.24497867,,Right Foot,,,"[70.0, 63.0]",Ground Pass,,8.246211,,,Abbey-Leigh Stringer,15573.0,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,5,Everton LFC,967,"['0ee03742-687c-4d72-8c0c-debb1004126f', '3473cc48-b7ed-4bd2-ae2e-32be2ebba263']",51,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.549,Pass,True
,,,,,,,,,,,,,,,,,1.278761,,,,,,,,,,,c004dae8-dc7f-4af7-ada3-f4a29e9cddfc,95,,,"[72.0, 63.0]",19808,1,,,-2.1375256,,Right Foot,,,"[65.0, 52.0]",Ground Pass,,13.038404,,,Angharad James,15577.0,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,5,Everton LFC,967,"['8b910d02-5926-42d4-bd1d-ae9887e316ed', 'f59291b8-b2ca-47ce-8475-8097370513bd']",52,,,,,,,,,,,,,,,,Everton LFC,967,00:01:52.426,Pass,True
,,,,,,,,,,,,,,,,,1.774459,,,,,,,,,,,cfa23d5f-d6fe-42cf-8082-fd713b7b25d4,98,,,"[65.0, 52.0]",19808,1,,,-1.6220335,,Right Foot,,,"[63.0, 13.0]",Low Pass,,39.051247,,,Siri Worm,15572.0,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,5,Everton LFC,967,['aa396b76-2627-4108-bae0-1399287de0a9'],53,,,,,,,,,,,,,,,,Everton LFC,967,00:01:53.744,Pass,
,,,,,,,,,,,,,,,,,1.5419,,,,,,,,,,,a5724443-9824-4654-83bc-6b36dbb169bf,102,,,"[56.0, 9.0]",19808,1,,,-0.7266424,,Left Foot,,,"[65.0, 1.0]",Ground Pass,,12.0415945,Out,,Danielle Turner,15571.0,,,,,,1,From Throw In,Siri Worm,15572.0,Left Back,5,Everton LFC,967,['9669f7f8-ae64-46fc-bc5c-95366ba3c391'],58,,,,,,,,,,,,,,,,Everton LFC,967,00:01:58.852,Pass,
,,,,,,,,,,,,,,,,,0.729916,,,,,,,,,,,7662da18-d786-4a9d-b70c-5c4d84cbf33e,104,,,"[61.0, 80.0]",19808,2,,,-0.5070985,,,,,"[70.0, 75.0]",Low Pass,,10.29563,,,Georgia Evans,15707.0,,,,,Throw-in,1,From Throw In,Nicola Cousins,15712.0,Right Back,6,Yeovil Town LFC,970,['49041cfd-0117-475e-8806-266d4c30cd37'],16,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:16.399,Pass,
,,,,,,,,,,,,,,,,,0.489446,,,,,,,,,,,24aa1ed5-458d-47f9-b600-39d8f5404eea,107,,,"[70.0, 75.0]",19808,2,,,2.6011732,,Right Foot,,,"[65.0, 78.0]",Ground Pass,,5.8309517,,,Nicola Cousins,15712.0,,,,,,1,From Throw In,Georgia Evans,15707.0,Right Center Midfield,6,Yeovil Town LFC,970,['8b3fe23f-f519-427b-9675-049f3f6d9f36'],17,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:17.689,Pass,
,,,,,,,,,,,,,,,,,3.347632,,,,,,,,,,,4a5c06b0-41d5-4f21-8d56-155dcaa80468,111,,,"[64.0, 77.0]",19808,2,,,-0.65107673,,Right Foot,,,"[106.0, 45.0]",High Pass,,52.801514,Incomplete,,Anne-Marie Heatherson,15714.0,,,,,,1,From Throw In,Nicola Cousins,15712.0,Right Back,6,Yeovil Town LFC,970,"['200300a4-cd06-4775-8730-3610fb58e9aa', '5f7643a8-1bf4-4052-b3f6-0e9cf28364b6']",18,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:18.259,Pass,
,,,,,,,,,,,,,,,,,1.57177,,,,,,,,,,,488c7a4a-a26c-4b17-a9ea-6dea36e1cb42,115,,,"[13.0, 37.0]",19808,2,,,-1.2490457,,Keeper Arm,,,"[19.0, 19.0]",Ground Pass,,18.973665,,,Gabrielle George,15575.0,,,,,,1,Regular Play,Kirstie Levell,15576.0,Goalkeeper,7,Everton LFC,967,['5c4d1d04-567f-48b0-966b-3e2e38121cb1'],25,,,,,,,,,,,,,,,,Everton LFC,967,00:02:25.999,Pass,
,,,,,,,,,,,,,,,,,0.72561,,,,,,,,,,,f843426b-8a8c-4b30-90dc-56a0a2c19509,118,,,"[20.0, 19.0]",19808,2,,,-0.8176451,,Left Foot,,,"[35.0, 3.0]",Ground Pass,,21.931713,,,Siri Worm,15572.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,7,Everton LFC,967,['490f99cf-5377-4b30-9bc3-17296a948ebb'],28,,,,,,,,,,,,,,,,Everton LFC,967,00:02:28.708,Pass,
,,,,,,,,,,,,,,,,,1.407624,,,,,,,,,,,d52597a4-ca78-4268-a8b0-f6f28390f17a,123,,,"[29.0, 4.0]",19808,2,,,2.4558632,,Left Foot,,,"[18.0, 13.0]",Low Pass,,14.21267,,,Gabrielle George,15575.0,,,,,Recovery,1,Regular Play,Siri Worm,15572.0,Left Back,7,Everton LFC,967,"['47199608-3e20-4baa-906f-5cb2a5f277fa', 'eb52e85c-7208-46d2-a53e-28426f993b68']",30,,,,,,,,,,,,,,,,Everton LFC,967,00:02:30.854,Pass,True
,,,,,,,,,,,,,,,,,1.981404,,,,,,,,,,,0683b21c-52e4-42c0-8503-a6616c1da544,127,,,"[17.0, 18.0]",19808,2,,,2.1224513,,Left Foot,,,"[9.0, 31.0]",Ground Pass,,15.264338,,,Kirstie Levell,15576.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,7,Everton LFC,967,"['a02ebdc1-c4ba-476d-95b7-d824f78a305f', 'cb9765ce-7ec9-4d64-a256-c7bef7c0bf87']",34,,,,,,,,,,,,,,,,Everton LFC,967,00:02:34.240,Pass,True
,,,,,,,,,,,,,,,,,2.467723,,,,,,,,,,,3ac18399-d120-4056-a4ad-f848c4638696,130,,,"[11.0, 32.0]",19808,2,,,0.7022569,,Right Foot,,,"[50.0, 65.0]",High Pass,,51.088158,Incomplete,,Taylor Hinds,19687.0,,,,,,1,Regular Play,Kirstie Levell,15576.0,Goalkeeper,7,Everton LFC,967,"['04a5fb9f-04f6-430e-a154-f458d8302aef', '2a63b4b0-c61f-4746-af4d-4127077fea4d']",39,,,,,,,,,,,,,,,,Everton LFC,967,00:02:39.166,Pass,
,,,,,,,,,,,,,,,,,2.159217,,,,,,,,,,,04a5fb9f-04f6-430e-a154-f458d8302aef,132,,,"[71.0, 16.0]",19808,2,,,0.8176451,,Head,,,"[86.0, 32.0]",Low Pass,,21.931713,,,Anne-Marie Heatherson,15714.0,,,,,Recovery,1,Regular Play,Emily Donovan,15705.0,Left Midfield,7,Everton LFC,967,"['385439aa-b731-446f-8e12-8b4abfe2e2c4', '3ac18399-d120-4056-a4ad-f848c4638696']",41,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:41.634,Pass,
,,,,,,,,,,,,,,,,,1.657372,,,,,,,,,,,ff1c433b-f07b-40a0-b604-e10b5ebe2990,137,,,"[35.0, 42.0]",19808,2,,,2.4227626,,Right Foot,,,"[27.0, 49.0]",Ground Pass,,10.630146,,,Georgia Brougham,15574.0,,,,,Recovery,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,7,Everton LFC,967,['21d223b9-8f46-47c4-96f8-4038af65c8b6'],45,,,,,,,,,,,,,,,,Everton LFC,967,00:02:45.008,Pass,
,,,,,,,,,,,,,,,,,0.960517,,,,,,,,,,,148f6ddb-5cf7-48a1-a44b-4b5e93b8f0f0,140,,,"[28.0, 49.0]",19808,2,,,-0.5585993,,Left Foot,,,"[36.0, 44.0]",Ground Pass,,9.433981,,,Angharad James,15577.0,,,,,,1,Regular Play,Georgia Brougham,15574.0,Right Center Back,7,Everton LFC,967,['6b8da9e0-60dd-4397-a0ba-3817ac94b28d'],47,,,,,,,,,,,,,,,,Everton LFC,967,00:02:47.731,Pass,
,,,,,,,,,,,,,,,,,1.697762,,,,,,,,,,,9e9eb8b3-44ed-4a58-bd94-149e6b9666dd,143,,,"[38.0, 40.0]",19808,2,,,-1.4601392,,Right Foot,,,"[42.0, 4.0]",Low Pass,,36.221542,,,Siri Worm,15572.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,7,Everton LFC,967,['a727a762-c451-4ff4-b5b2-e718b656fc8a'],49,,,,,,,,,,,,,,,,Everton LFC,967,00:02:49.796,Pass,
,,,,,,,,,,,,,,,,,0.257998,,,,,,,,,,,7660f9d5-42ba-42e7-a4ee-f0966a6f78bd,147,,,"[41.0, 4.0]",19808,2,,,0.0,,Left Foot,,,"[42.0, 4.0]",Low Pass,,1.0,Incomplete,,Danielle Turner,15571.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,7,Everton LFC,967,"['e81825fd-7ca1-4694-a829-e92f133c7dff', 'f6d2e7fb-6028-4ee1-ba3e-e44183ae27a7']",52,,,,,,,,,,,,,,,,Everton LFC,967,00:02:52.792,Pass,
,,,,,,,,,,,,,,,,,1.2698,,,,,,,,,,,31d4794b-5a57-46df-8ae6-5e29ab38a700,150,,,"[64.0, 1.0]",19808,3,,,0.5880026,,,,,"[79.0, 11.0]",High Pass,,18.027756,,,Elise Hughes,21230.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,8,Everton LFC,967,['ebf99461-27ca-400a-ba30-a2dc2c92440f'],11,,,,,,,,,,,,,,,,Everton LFC,967,00:03:11.495,Pass,
,,,,,,,,,,,,,,,,,2.1849,,,,,,,,,,,f2dffa80-6831-4720-9a59-de4e094bae78,153,,,"[79.0, 11.0]",19808,3,,,1.012197,,Right Foot,,,"[84.0, 19.0]",Low Pass,,9.433981,,,Abbey-Leigh Stringer,15573.0,,,,,,1,From Throw In,Elise Hughes,21230.0,Center Forward,8,Everton LFC,967,['0fa54659-9526-463c-86a1-bd2a8f57c043'],12,,,,,,,,,,,,,,,,Everton LFC,967,00:03:12.778,Pass,
