50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.0,,,,,,,,,,,1b9ce8e9-6f07-4779-b659-1027aba7683c,1,,,,19775,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,,"{'formation': 4321, 'lineup': [{'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15703, 'name': 'Charlotte Estcourt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 4}]}",Reading WFC,974,00:00:00.000,Starting XI,
,,,,,,,,,,0.0,,,,,,,,,,,85f666e9-24d0-4fbd-bafd-6011d474fd63,2,,,,19775,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15629, 'name': 'Satara Murray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 44}, {'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",Liverpool WFC,966,00:00:00.000,Starting XI,
,,,,,,,,,,0.0,,,,,,,,,,,892e8f9b-58ae-40e8-b616-91bfd2cc9d6f,3,,,,19775,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['4c853ce7-4887-4267-83d0-e958438cfaa1'],0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,4c853ce7-4887-4267-83d0-e958438cfaa1,4,,,,19775,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['892e8f9b-58ae-40e8-b616-91bfd2cc9d6f'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,1a233093-d7fb-4396-b297-1f5375619074,1854,,,,19775,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,102,Reading WFC,974,['6a362ecb-4110-451b-b7ee-40c9aaa90a33'],0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:00.000,Half Start,
,,,,,,,,,,0.0,,,,,,,,,,,6a362ecb-4110-451b-b7ee-40c9aaa90a33,1855,,,,19775,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,102,Reading WFC,974,['1a233093-d7fb-4396-b297-1f5375619074'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,0.971059,,,,,,,,,,,a7d1beea-aefd-4f95-a33e-4b549146b467,5,,,"[61.0, 41.0]",19775,0,,,1.2490457,,,Left Foot,,,,"[65.0, 53.0]",,Ground Pass,12.649111,,,Gemma Suzanne Davison,15721.0,,,,,Kick Off,1,From Kick Off,Fara Williams,10251.0,Center Forward,2,Reading WFC,974,['23df9781-d069-4f96-b143-834a43c18c24'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.630,Pass,
,,,,,,,,,,1.201254,,,,,,,,,,,dde3ee76-0977-430a-ad1c-665304d7f87a,9,,,"[65.0, 47.0]",19775,0,,,-2.782822,,,Left Foot,,,,"[57.0, 44.0]",,Ground Pass,8.5440035,,,Rachel Furness,15706.0,,,,,,1,From Kick Off,Gemma Suzanne Davison,15721.0,Right Attacking Midfield,2,Reading WFC,974,"['a7aefe45-8594-487b-ad5a-fa1dfec96c0a', 'b1c8acdf-b773-49ab-b553-8b843ff3e661']",2,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:02.834,Pass,True
,,,,,,,,,,1.210381,,,,,,,,,,,dc1bfbb7-afac-43ea-a5f6-ed8ec3919f0b,12,,,"[57.0, 46.0]",19775,0,,,2.158799,,,Left Foot,,,,"[49.0, 58.0]",,Ground Pass,14.422205,,,Kirstyn Pearce,18152.0,,,,,,1,From Kick Off,Rachel Furness,15706.0,Center Midfield,2,Reading WFC,974,['a487649b-bbe7-49af-b854-148f917a75ea'],4,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:04.707,Pass,
,,,,,,,,,,1.723209,,,,,,,,,,,b2ae00f7-cdac-4b14-a085-e251812ecf4a,15,,,"[50.0, 57.0]",19775,0,,,-1.6373645,,,Right Foot,,,,"[48.0, 27.0]",,Ground Pass,30.066593,,,Josanne Potter,10198.0,,,,,,1,From Kick Off,Kirstyn Pearce,18152.0,Right Center Back,2,Reading WFC,974,['3738d2cd-ba5c-4ff7-87e6-6334cfdd26b0'],6,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:06.710,Pass,
