ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.782524,,,,,,,,,,,,,7c2c5aa9-8aca-4b06-9802-c9160e4dc90b,17,,,"[40.3, 21.2]",3775557,0,,,,-1.3258177,,Right Foot,,,,"[44.3, 5.2]",,Ground Pass,,16.492422,,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Carlotte Wubben-Moy,49697.0,Left Center Back,2,Arsenal WFC,968,['ee2faaa2-07cd-40bf-a253-23e302d369be'],8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:08.396,Pass,
,,,,,,,,,,,,,,,,1.79844,,,,,,,,,,,,,c89ba6a5-5492-406f-b199-96576dc0c92b,20,,,"[44.3, 5.2]",3775557,0,,,,2.285605,,Left Foot,,,,"[35.1, 15.8]",,Ground Pass,,14.035668,,,Carlotte Wubben-Moy,49697.0,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,['b207d189-8235-4e66-87cb-7bc5d51d9d52'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:10.947,Pass,
,,,,,,,,,,,,,,,,2.5612,,,,,,,,,,,,,31e111b9-c1df-468d-8cbc-420ff6a8672e,23,,,"[35.1, 21.5]",3775557,0,,,,1.3595438,,Right Foot,,,,"[44.3, 64.4]",,Ground Pass,,43.875393,,,Leah Williamson,18999.0,,True,,,,1,From Kick Off,Carlotte Wubben-Moy,49697.0,Left Center Back,2,Arsenal WFC,968,['f926b049-e176-4950-a737-af81e7fe14a7'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:13.373,Pass,
,,,,,,,,,,,,,,,,2.647203,,,,,,,,,,,,,cbfe4877-ad23-48b9-aa8b-03d6ce01a681,26,,,"[44.3, 59.8]",3775557,0,,,,-1.5973681,,Left Foot,,,,"[43.5, 29.7]",,Ground Pass,,30.11063,,,Carlotte Wubben-Moy,49697.0,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,['051efedb-467d-4e90-9745-9a32f2037812'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:18.765,Pass,
,,,,,,,,,,,,,,,,1.716251,,,,,,,,,,,,,82a20def-4617-411b-b6c5-ee853c8230cb,30,,,"[48.9, 26.1]",3775557,0,,,,-1.2722974,,Right Foot,,,,"[56.9, 0.1]",,Ground Pass,,27.202942,Out,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Carlotte Wubben-Moy,49697.0,Left Center Back,2,Arsenal WFC,968,['16d2d574-02e7-4581-8bc7-9ca2c371dfc7'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:23.146,Pass,
,,,,,,,,,,,,,,,,2.042596,,,,,,,,,,,,,81093345-1e58-42c7-b53b-ef6fc846d685,32,,,"[62.1, 80.0]",3775557,0,,,,-1.7764561,,,,,,"[55.8, 49.8]",,Low Pass,,30.850122,,,Victoria Williams,16395.0,,,,,Throw-in,1,From Throw In,Maya Le Tissier,22337.0,Right Back,3,Brighton & Hove Albion WFC,965,['a9b6a050-8ec6-49f7-a7ac-f26c0ebbba8e'],40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:40.521,Pass,
,,,,,,,,,,,,,,,,1.733255,,,,,,,,,,,,,6fab4c20-717f-4e2c-a9ea-447c6246c475,35,,,"[55.2, 35.1]",3775557,0,,,,-0.80199414,,Left Foot,,,,"[78.9, 10.6]",,Ground Pass,,34.087242,,,Inessa Kaagman,15579.0,,,,,,1,From Throw In,Victoria Williams,16395.0,Left Center Back,3,Brighton & Hove Albion WFC,965,['93b50da0-f84c-4444-b5f4-b034c73310d2'],44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:44.555,Pass,
,,,,,,,,,,,,,,,,4.400709,,,,,,,,,,,,,01a5753e-1162-4c7a-92df-abf35396e031,38,,,"[75.2, 7.2]",3775557,0,,,,-0.092572846,,Right Foot,,,,"[112.9, 3.7]",,Ground Pass,,37.862118,,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Left Midfield,3,Brighton & Hove Albion WFC,965,['18e7cf04-e100-468e-99c2-9f219cabcd8e'],47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:47.315,Pass,
,,,,,,,,,,,,,,,,1.200672,,,,,,,,,,,,,1377922c-ff09-430d-b0c1-92943a534a43,42,,,"[119.6, 2.6]",3775557,0,,,,1.744042,,Left Foot,,,,"[116.1, 22.6]",,High Pass,,20.30394,Incomplete,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Right Defensive Midfield,3,Brighton & Hove Albion WFC,965,['94e72cf5-740e-42b8-b422-7c80cf435f7c'],54,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:54.056,Pass,
,,,,,,,,,,,,,,,,3.620536,,,,,,,,,,,,,0779124d-4506-4955-89d4-0e7cf544de30,46,,,"[118.4, 21.7]",3775557,0,,,,1.8766752,,Left Foot,True,,,"[108.2, 54.0]",,Low Pass,,33.87226,,,Kayleigh Green,16400.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Left Midfield,3,Brighton & Hove Albion WFC,965,['6496ae27-95bc-4663-b30d-b0d73cc8bfe3'],59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:59.979,Pass,
,,,,,,,,,,,,,,,,1.178012,,,,,,,,,,,,,beb49d66-ef90-40fd-9c5c-10dd43be28ce,49,,,"[108.2, 54.0]",3775557,1,,,,-3.0477514,,Left Foot,,,,"[91.2, 52.4]",,Ground Pass,,17.075129,,,Libby Bance,50722.0,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,3,Brighton & Hove Albion WFC,965,['54d00d1a-daeb-426c-9f21-ebbb8bf57350'],3,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:03.669,Pass,
,,,,,,,,,,,,,,,,1.303215,,,,,,,,,,,,,bd0bd0ab-4f16-4b62-81a3-2c8b6065d6ec,53,,,"[86.1, 66.6]",3775557,1,,,,1.0846444,,Right Foot,,,,"[92.6, 78.9]",,Ground Pass,,13.911865,,,Kayleigh Green,16400.0,,,,,,1,From Throw In,Libby Bance,50722.0,Left Defensive Midfield,3,Brighton & Hove Albion WFC,965,['caab1929-3349-4de9-8983-8472ac36749e'],8,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:08.993,Pass,
,,,,,,,,,,,,,,,,1.412661,,,,,,,,,,,,,c2ed2459-b820-4ca6-9787-4cab3fe37e97,56,,,"[90.9, 77.7]",3775557,1,,,,-1.6113147,,Right Foot,,,,"[90.3, 62.9]",,Ground Pass,,14.812158,,,Emily Simpkins,23289.0,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,3,Brighton & Hove Albion WFC,965,['f98d1380-3d3b-4d7e-8ebf-e71161b2ee38'],11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:11.793,Pass,
,,,,,,,,,,,,,,,,1.43847,,,,,,,,,,,,,ad6d0744-7fac-4db4-b388-d5cef4896276,59,,,"[90.3, 68.1]",3775557,1,,,,2.4851053,,Right Foot,,,,"[78.1, 77.5]",,Ground Pass,,15.4012985,,,Kayleigh Green,16400.0,,,,,,1,From Throw In,Emily Simpkins,23289.0,Left Center Forward,3,Brighton & Hove Albion WFC,965,['1d02e309-fe05-4acd-bb57-9ef3f1c66197'],14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:14.016,Pass,
,,,,,,,,,,,,,,,,2.447388,,,,,,,,,,,,,a02ae2e3-2556-4e41-92bc-f3fcdf29e12a,62,,,"[80.1, 76.9]",3775557,1,,,,-1.0850393,,Right Foot,,,,"[105.6, 28.6]",,High Pass,,54.61813,,,Inessa Kaagman,15579.0,,True,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,3,Brighton & Hove Albion WFC,965,['afd2a023-1014-441d-893f-fb3b85f3b42c'],16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:16.546,Pass,
,,,,,,,,,,,,,,,,0.40342,,,,,,,,,,,,,1e39e416-8293-4c95-8bb0-b40e02bc5e38,65,,,"[105.6, 28.6]",3775557,1,,,,1.2490457,,Left Foot,,,,"[107.3, 33.7]",,High Pass,,5.375872,Incomplete,,Emma Wilhelmina Koivisto,32403.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Left Midfield,3,Brighton & Hove Albion WFC,965,"['e62091dc-22d4-4c07-b61d-13e56d4748d2', 'ffa0ad2c-ce68-4bfc-9901-ca0d4350c0ad']",19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:19.033,Pass,
,,,,,,,,,,,,,,,,2.524241,,,,,,,,,,,,,f73ab11e-8d12-4537-8388-f654f6c5627f,73,,,"[78.1, 30.3]",3775557,1,,,,1.4096054,,Right Foot,,,,"[82.1, 54.9]",,Ground Pass,,24.923082,Incomplete,,Libby Bance,50722.0,,,,,,1,From Throw In,Aileen Whelan,16374.0,Right Defensive Midfield,3,Brighton & Hove Albion WFC,965,"['2222c888-06a4-4a53-8fb8-1c29b130c755', '3e796fe7-6df4-4494-b581-93e806fd7648', '86a1743b-de22-4082-8037-b423ddb0f401']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:24.670,Pass,True
,,,,,,,,,,,,,,,,0.760731,,,,,,,,,,,,,3e796fe7-6df4-4494-b581-93e806fd7648,75,,,"[38.0, 25.2]",3775557,1,,,,1.3859392,,Right Foot,,,,"[40.3, 37.5]",,Ground Pass,,12.513193,,,Danielle van de Donk,10658.0,,,,,Recovery,1,From Throw In,Bethany Mead,15619.0,Left Wing,3,Brighton & Hove Albion WFC,965,"['9a5d06d4-f0ba-46fd-90cb-b81b19184f4b', 'f73ab11e-8d12-4537-8388-f654f6c5627f']",27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:27.195,Pass,
,,,,,,,,,,,,,,,,5.3289,,,,,,,,,,,,,fac60ca7-99c9-4fa2-b688-73bf5153b766,79,,,"[41.7, 34.9]",3775557,1,,,,0.5151658,,Left Foot,,,,"[87.8, 61.0]",,High Pass,,52.975655,Incomplete,,Jordan Nobbs,10192.0,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,3,Brighton & Hove Albion WFC,965,"['71908226-3098-4cd5-98c1-49dd8e65aed1', 'd8ee8bfc-aa8c-49c7-ab99-be27386fc099', 'f8619638-2ca7-4c86-a4a2-57d399ff791b']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:28.716,Pass,True
,,,,,,,,,,,,,,,,2.31438,,,,,,,,,,,,,44aea956-3772-4df1-a348-333baa3c3491,84,,,"[22.1, 17.7]",3775557,1,,,,2.5923805,,Left Foot,,,,"[3.8, 28.9]",,Ground Pass,,21.455303,,,Megan Walsh,15709.0,,,,,,1,From Throw In,Victoria Williams,16395.0,Left Center Back,3,Brighton & Hove Albion WFC,965,"['972b5b80-b788-44de-98a6-ccfb4bdfd2dd', 'd04a8451-1516-449f-8268-9eee0980085c']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:35.615,Pass,True
,,,,,,,,,,,,,,,,5.367377,,,,,,,,,,,,,b1635e22-1729-4570-951c-5389f0a00c86,88,,,"[7.1, 29.8]",3775557,1,,,,-0.23916852,,Right Foot,,,,"[80.1, 12.0]",,High Pass,,75.1388,Incomplete,,Emily Simpkins,23289.0,,,,,,1,From Throw In,Megan Walsh,15709.0,Goalkeeper,3,Brighton & Hove Albion WFC,965,"['1ec1a76e-4761-4b74-8826-b9b5762f9cc6', '41649cba-f781-4ad0-a195-508da1e46892', 'f87a09cc-4c07-431b-bbbb-8e873bce1380']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:43.689,Pass,True
,,,,,,,,,,,,,,,,1.100517,,,,,,,,,,,,,af21958d-d180-41e5-978c-04fdb531a465,93,,,"[40.0, 68.3]",3775557,1,,,,0.7909847,,Right Foot,,,,"[48.9, 77.3]",,Ground Pass,,12.657409,,,Anna Patten,78072.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,"['706c04c3-665e-4adc-8191-6253403c02e7', 'a5ab04b9-4a71-41e8-947b-d900537b1892']",49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:49.798,Pass,True
,,,,,,,,,,,,,,,,1.794255,,,,,,,,,,,,,f6b8f490-2db0-4c6e-be9e-d3886d383150,96,,,"[48.9, 77.3]",3775557,1,,,,-2.853098,,Right Foot,,,,"[33.4, 72.7]",,Ground Pass,,16.168179,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Anna Patten,78072.0,Right Back,4,Arsenal WFC,968,['c5bd829f-2289-484f-8c3c-4ea785e070e0'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:51.602,Pass,
,,,,,,,,,,,,,,,,1.051574,,,,,,,,,,,,,a5a741ab-a6a0-4f05-b7f3-9784eae70b23,100,,,"[51.2, 67.3]",3775557,1,,,,0.5912921,,Right Foot,,,,"[65.2, 76.7]",,Ground Pass,,16.862978,,,Jordan Nobbs,10192.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,"['69a2465f-8a70-43c0-9c90-3a0590fab58a', 'bbd8cb25-d5e5-4a6a-8907-ad84b3f3e154']",58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:58.590,Pass,True
,,,,,,,,,,,,,,,,0.944864,,,,,,,,,,,,,eb2a00b3-8ca2-4c00-9bdf-bc38cbb1cc4f,103,,,"[61.7, 77.8]",3775557,2,,,,-3.006422,,Right Foot,,,,"[49.2, 76.1]",,Ground Pass,,12.61507,,,Anna Patten,78072.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Right Wing,4,Arsenal WFC,968,['74f9367d-d2dc-4e28-bead-02637f1d8b24'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:00.546,Pass,
,,,,,,,,,,,,,,,,1.831531,,,,,,,,,,,,,05857c5f-3080-441c-be34-9cd2f682f752,106,,,"[44.3, 72.1]",3775557,2,,,,-2.0562472,,Right Foot,,,,"[30.9, 46.7]",,Ground Pass,,28.71794,,,Manuela Zinsberger,10237.0,,,,,,1,Regular Play,Anna Patten,78072.0,Right Back,4,Arsenal WFC,968,['751c4431-349a-49b2-a5d5-f9f95ca05b51'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:02.782,Pass,
,,,,,,,,,,,,,,,,1.640903,,,,,,,,,,,,,d4c62fdb-17c1-4b93-bb19-34c61975b7e2,109,,,"[32.8, 42.7]",3775557,2,,,,-1.2668766,,Right Foot,,,,"[39.7, 20.7]",,Ground Pass,,23.05667,,,Carlotte Wubben-Moy,49697.0,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,4,Arsenal WFC,968,['338945db-a601-4ea3-b820-95e5bba0e762'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:06.060,Pass,
,,,,,,,,,,,,,,,,0.916008,,,,,,,,,,,,,6fadda9b-2322-4731-828a-8190b295f47b,112,,,"[45.2, 19.5]",3775557,2,,,,-0.13850148,,Left Foot,,,,"[61.7, 17.2]",,Ground Pass,,16.659533,Incomplete,,Bethany Mead,15619.0,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,4,Arsenal WFC,968,"['a6572423-860b-47fa-85b7-6b5f948d3a3a', 'c0b90d29-d3a9-4605-b454-ff4fe206ed13']",9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:09.371,Pass,
,,,,,,,,,,,,,,,,0.684056,,,,,,,,,,,,,ea1e65c8-9bb5-4948-bc5b-32b5b325c22f,120,,,"[79.2, 58.9]",3775557,2,,,,-0.43535328,,Right Foot,,,,"[92.1, 52.9]",,Ground Pass,,14.227087,Incomplete,,Emily Simpkins,23289.0,,,Through Ball,True,,1,Regular Play,Kayleigh Green,16400.0,Right Midfield,4,Arsenal WFC,968,"['2b56503e-b967-488d-8e8d-3a07a309f4f2', '4962bb1e-49ca-4427-a539-0f52aaddd455']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:14.576,Pass,
,,,,,,,,,,,,,,,,0.969686,,,,,,,,,,,,,a8d33d6e-14fd-415a-958b-3027f4e4dda3,125,,,"[26.0, 27.2]",3775557,2,,,,-1.5931807,,Right Foot,,,,"[25.7, 13.8]",,Ground Pass,,13.4033575,,,Bethany Mead,15619.0,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,4,Arsenal WFC,968,['d9f259a9-6446-4e90-973d-6a79e8f5d11c'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:16.918,Pass,
,,,,,,,,,,,,,,,,5.56868,,,,,,,,,,,,,b59ce3d0-90bc-434b-b2f8-ae7daefde702,128,,,"[28.3, 12.6]",3775557,2,,,,-0.15935165,,Left Foot,,,,"[95.5, 1.8]",,Low Pass,,68.062325,,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,4,Arsenal WFC,968,['fe63618b-5dd6-45c6-a1fb-7e443b19e074'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:19.088,Pass,
,,,,,,,,,,,,,,,,1.956294,,,,,,,,,,,,,7abba858-632d-456d-839c-f080148e2f5e,132,,,"[93.7, 8.3]",3775557,2,,,,0.16514868,,Right Foot,,,,"[107.5, 10.6]",,Ground Pass,,13.990354,,,Katie McCabe,15620.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,4,Arsenal WFC,968,"['7728aecc-0933-470a-8017-df5e4cdf3f8b', 'bfedb7a5-103a-4ca2-8f99-9321c999e93d']",27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:27.557,Pass,True
