50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.69352,,,,,,,,,,,,,,,6b0383e8-eb90-4546-98be-ddf210872a60,17,,,"[30.0, 57.5]",3764236,0,,,0.7305083,,Right Foot,,,,"[49.2, 74.7]",,Ground Pass,,25.77751,,,,,Natasha Harding,15725.0,,,,,,1,From Kick Off,Deanna Cooper,20061.0,Right Center Back,2,Reading WFC,974,['a30de58a-4f7d-46b2-8ab5-f188f3aea73f'],11,,,,,,,,,,,,,,,,Reading WFC,974,00:00:11.527,Pass,
,,,,,,,,,,,,,,,4.36917,,,,,,,,,,,,,,,52ae6b1c-c260-4be3-a299-848905783be4,28,,,"[13.7, 56.0]",3764236,0,,,-1.2273715,,Keeper Arm,,,,"[25.0, 24.4]",,Low Pass,,33.559647,,,,,Molly Bartrip,21021.0,,,,,,1,From Kick Off,Grace Moloney,15719.0,Goalkeeper,2,Reading WFC,974,['6b517bad-ecbb-4aaf-afa6-0fb37fbfc2f6'],23,,,,,,,,,,,,,,,,Reading WFC,974,00:00:23.535,Pass,
,,,,,,,,,,,,,,,1.326909,,,,,,,,,,,,,,,b1502e5f-c99e-4c06-8889-022a7a0325a9,30,,,"[26.0, 23.4]",3764236,0,,,-1.192369,,Right Foot,,,,"[32.6, 6.8]",,Ground Pass,,17.86393,,,,,Emma Mukandi,18998.0,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Left Center Back,2,Reading WFC,974,['91de7b62-1c5c-4a71-9602-64ab439fc4e4'],27,,,,,,,,,,,,,,,,Reading WFC,974,00:00:27.904,Pass,
,,,,,,,,,,,,,,,1.410431,,,,,,,,,,,,,,,b0a6ce1f-24b6-48b5-9a55-f22dabdf28aa,33,,,"[35.2, 6.8]",3764236,0,,,0.03152109,,Left Foot,,,,"[57.4, 7.5]",,Ground Pass,,22.211033,,,,,Jessica Fishlock,5016.0,,,,,,1,From Kick Off,Emma Mukandi,18998.0,Left Back,2,Reading WFC,974,['d8657a98-25c4-47b0-82c6-bad5084b35c0'],30,,,,,,,,,,,,,,,,Reading WFC,974,00:00:30.300,Pass,
,,,,,,,,,,,,,,,2.487808,,,,,,,,,,,,,,,9fd48663-60e5-4c35-882c-668660619ecd,44,,,"[62.6, 14.7]",3764236,0,,,1.2711552,,Right Foot,,,,"[77.8, 63.9]",,High Pass,,51.494465,,,Incomplete,,Natasha Harding,15725.0,,True,,,Free Kick,1,From Free Kick,Fara Williams,10251.0,Center Defensive Midfield,3,Reading WFC,974,"['196b7f76-121c-4349-85af-e3e7da27d31b', '75c0ba58-4d40-4b0b-b146-698989d46947']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:00:44.968,Pass,
,,,,,,,,,,,,,,,1.429377,,,,,,,,,,,,,,,b3559443-c2e4-4244-b5cf-2b6bfb8fbd53,48,,,"[44.4, 23.1]",3764236,0,,,0.73395306,,Right Foot,,,,"[63.8, 40.6]",,Ground Pass,,26.126806,True,,Incomplete,,Stine Larsen,10102.0,,,,,,1,From Free Kick,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing,3,Reading WFC,974,"['6186e8f9-4e8e-44cc-9228-accfc16b837b', 'de838605-1302-48db-904e-07696849a610']",49,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:49.861,Pass,
,,,,,,,,,,,,,,,0.844194,,,,,,,,,,,,,,,de838605-1302-48db-904e-07696849a610,50,,,"[56.3, 39.5]",3764236,0,,,-0.6415706,,Left Foot,,,,"[64.6, 33.3]",,Ground Pass,,10.36002,,,,,Jessica Fishlock,5016.0,,,,,Recovery,1,From Free Kick,Molly Bartrip,21021.0,Left Center Back,3,Reading WFC,974,"['627703d9-f599-43f3-af5a-f79b7a82264d', 'b3559443-c2e4-4244-b5cf-2b6bfb8fbd53']",51,,,,,,,,,,,,,,,,Reading WFC,974,00:00:51.291,Pass,
,,,,,,,,,,,,,,,0.63258,,,,,,,,,,,,,,,5f435fb4-f59a-4966-b76d-d35a8ad18f12,54,,,"[72.8, 30.7]",3764236,0,,,0.09966865,,Right Foot,,,,"[82.8, 31.7]",,Low Pass,,10.049875,,,,,Danielle Carter,24281.0,,,,,,1,From Free Kick,Jessica Fishlock,5016.0,Left Center Midfield,3,Reading WFC,974,"['4df204a6-ef51-4cae-8832-341e205bc0c9', 'f7964403-29d9-4ac4-97ba-9a7b9e5ae100']",53,,,,,,,,,,,,,,,,Reading WFC,974,00:00:53.814,Pass,True
,,,,,,,,,,,,,,,0.927021,,,,,,,,,,,,,,,588e0d1d-8eee-495e-884d-b11d2a58fa7d,57,,,"[82.8, 31.7]",3764236,0,,,2.3779302,,Right Foot,,,,"[78.1, 36.2]",,Ground Pass,,6.5069194,,,,,Jessica Fishlock,5016.0,,,,,,1,From Free Kick,Danielle Carter,24281.0,Left Center Forward,3,Reading WFC,974,['f5dae3f0-ebee-4631-8b94-8798ea5c56ea'],54,,,,,,,,,,,,,,,,Reading WFC,974,00:00:54.453,Pass,
,,,,,,,,,,,,,,,3.521624,,,,,,,,,,,,,,,7cf97fc5-8582-4eb9-9222-279e26b7a112,59,,,"[78.1, 36.2]",3764236,0,,,-0.18179399,,Right Foot,,,,"[105.3, 31.2]",,Ground Pass,,27.65574,,,,,Amalie Vevle Eikeland,26570.0,,,Through Ball,True,,1,From Free Kick,Jessica Fishlock,5016.0,Left Center Midfield,3,Reading WFC,974,['0d620f22-b434-4d8b-9af2-92e3f45ae2f1'],55,,,,,,,,,,,,,,,,Reading WFC,974,00:00:55.380,Pass,
,,,,,,,,,,,,,,,0.145084,,,,,,,,,,,,,,,929cb83b-c812-4c8b-bc4e-92fb24edb4c8,61,,,"[107.1, 28.6]",3764236,0,,,1.487655,,Left Foot,,,,"[107.4, 32.2]",,Ground Pass,,3.6124783,,,Incomplete,,Lauren Bruton,15726.0,,,,,,1,From Free Kick,Amalie Vevle Eikeland,26570.0,Center Attacking Midfield,3,Reading WFC,974,"['64b3a2b4-5682-4bf3-a60f-6ac340ade5be', '9362efac-edf0-4488-8509-ce31c5c6e9e6']",58,,,,,,,,,,,,,,,,Reading WFC,974,00:00:58.901,Pass,
,,,,,,,,,,,,,,,1.38493,,,,,,,,,,,,,,,45d381dc-2d9c-494c-b574-e900aebe7695,70,,,"[112.5, 11.8]",3764236,1,,,1.7749599,,Right Foot,True,,,"[107.8, 34.5]",,High Pass,,23.181458,,,Incomplete,,Lauren Bruton,15726.0,,,,,,1,From Free Kick,Amalie Vevle Eikeland,26570.0,Center Attacking Midfield,3,Reading WFC,974,"['2c29215c-65e9-4dc4-9305-5f519f9c14a3', '6f5dedb2-21b4-4b60-995e-fe3fc0f7e0c8', 'e1d5b359-feb1-4c62-8062-7733d4ca07b0']",6,,,,,,,,,,,,,,,,Reading WFC,974,00:01:06.044,Pass,True
,,,,,,,,,,,,,,,1.556975,,,,,,,,,,,,,,,19605b8f-29df-4fad-a4e0-f120c16a22ba,76,,,"[22.0, 57.2]",3764236,1,,,-0.23768839,,Left Foot,,,,"[41.4, 52.5]",,High Pass,,19.961212,,,Incomplete,,Stine Larsen,10102.0,,,,,,1,From Free Kick,Ramona Petzelberger,46533.0,Right Center Midfield,3,Reading WFC,974,"['0dbfaa10-6edc-4f4a-b7fe-2a76b29408f3', '7b059a1c-c296-43ec-882d-28fbc736f6af']",9,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:09.769,Pass,
,,,,,,,,,,,,,,,2.140669,,,,,,,,,,,,,,,f5df793c-f2df-42db-a72e-0d733f1246e0,82,,,"[9.6, 33.0]",3764236,1,,,-0.42577294,,Right Foot,,,,"[53.7, 13.0]",,High Pass,,48.423237,,,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,1,From Keeper,Lisa Weiß,38317.0,Goalkeeper,4,Aston Villa,2647,['55ba8fca-0437-4006-860b-33d0c6d7fe1e'],29,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:29.743,Pass,
,,,,,,,,,,,,,,,4.333282,,,,,,,,,,,,,,,304b7bc0-1aea-4aca-b8f8-b204465f0cdb,85,,,"[54.3, 13.0]",3764236,1,,,-0.14151347,,Head,,,,"[90.8, 7.8]",,Low Pass,,36.86855,,,Incomplete,,Stine Larsen,10102.0,,,,,,1,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing,5,Aston Villa,2647,"['61340e55-93af-4650-a44d-a095dd3bcbc3', '94ca854c-b8be-4fef-94bf-25ac23025a40']",31,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:31.884,Pass,
,,,,,,,,,,,,,,,2.587915,,,,,,,,,,,,,,,94ca854c-b8be-4fef-94bf-25ac23025a40,87,,,"[29.3, 72.3]",3764236,1,,,-2.282595,,Left Foot,,,,"[9.2, 49.0]",,Ground Pass,,30.77174,,,,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,6,Reading WFC,974,"['304b7bc0-1aea-4aca-b8f8-b204465f0cdb', 'ad7caece-391c-4a78-aa3f-5386f9b0b891']",36,,,,,,,,,,,,,,,,Reading WFC,974,00:01:36.217,Pass,
,,,,,,,,,,,,,,,0.984433,,,,,,,,,,,,,,,b16eb23e-677d-446a-ac6b-031d1df447af,90,,,"[12.1, 45.9]",3764236,1,,,0.06608012,,Right Foot,,,,"[25.7, 46.8]",,Ground Pass,,13.629746,,,,,Fara Williams,10251.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,6,Reading WFC,974,['833435b9-1d37-468c-9158-1c8b0c15627c'],41,,,,,,,,,,,,,,,,Reading WFC,974,00:01:41.680,Pass,
,,,,,,,,,,,,,,,2.881556,,,,,,,,,,,,,,,0018eae3-fc3a-400c-9aec-0465b5ec356e,94,,,"[30.5, 46.1]",3764236,1,,,-1.1922733,,Right Foot,,,,"[47.8, 2.6]",,High Pass,,46.81389,,,,,Emma Mukandi,18998.0,,True,,,,1,Regular Play,Fara Williams,10251.0,Center Defensive Midfield,6,Reading WFC,974,"['60ba2241-8c4f-4b53-bf2a-b95c7bd36609', '9c38b72f-8bb5-446c-8739-86a08fd02d36']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:01:44.234,Pass,True
,,,,,,,,,,,,,,,1.248838,,,,,,,,,,,,,,,defa4e1f-f768-4c2b-93eb-19e2cc2f8a94,98,,,"[73.7, 80.0]",3764236,2,,,-0.1814677,,,,,,"[84.6, 78.0]",,High Pass,,11.081967,,,,,Emma Follis,15557.0,,,,,Throw-in,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Back,7,Aston Villa,2647,['e141ee39-327f-4c7a-9107-a842b6f298f6'],0,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:00.200,Pass,
,,,,,,,,,,,,,,,1.574714,,,,,,,,,,,,,,,5f05acbd-3d41-4349-92e4-2cef11bbcf56,104,,,"[76.6, 80.0]",3764236,2,,,-0.51048833,,,,,,"[94.1, 70.2]",,High Pass,,20.057169,,,Incomplete,,Emma Follis,15557.0,,,,,Throw-in,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Back,8,Aston Villa,2647,"['0323786a-c24b-41fc-839d-33822e4469bd', '5cf2bd9a-141f-4325-b225-4c1d8fb99e00']",14,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:14.765,Pass,
,,,,,,,,,,,,,,,1.668536,,,,,,,,,,,,,,,c16af0c7-91bc-46f3-8fb8-ed29b32898d8,113,,,"[23.1, 8.5]",3764236,2,,,0.22503829,,Left Foot,,,,"[56.3, 16.1]",,High Pass,,34.058773,,,,,Danielle Carter,24281.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,9,Reading WFC,974,['cfbab5fb-9ad2-485b-bf33-e3ab3140e943'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:02:20.860,Pass,
,,,,,,,,,,,,,,,1.233015,,,,,,,,,,,,,,,4c0ba4ae-e2bb-42c4-879f-1f1722e86fad,117,,,"[57.2, 15.6]",3764236,2,,,3.092128,,Right Foot,,,,"[47.1, 16.1]",,High Pass,,10.112369,,,,,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Danielle Carter,24281.0,Left Center Forward,9,Reading WFC,974,"['087cc210-187a-4901-b0ed-96bb91f769ca', 'ec2cd5dc-f8b3-49c9-a033-21bd04938941']",22,,,,,,,,,,,,,,,,Reading WFC,974,00:02:22.568,Pass,True
,,,,,,,,,,,,,,,1.535397,,,,,,,,,,,,,,,129f60bf-ad85-4084-9d06-9fd0c61f2aca,121,,,"[68.8, 65.5]",3764236,2,,,1.8215055,,Right Foot,,,,"[66.7, 73.7]",,High Pass,,8.464632,,,,,Ella Franklin-Fraiture,46538.0,,,,,Recovery,1,Regular Play,Marisa Ewers,15565.0,Center Defensive Midfield,10,Aston Villa,2647,['cb404ff9-1aeb-4178-ad86-e3c31e67dc5f'],24,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:24.528,Pass,
,,,,,,,,,,,,,,,1.241797,,,,,,,,,,,,,,,012d87ac-749c-458a-be09-7005d8c62eec,125,,,"[58.8, 65.0]",3764236,2,,,-0.681017,,Left Foot,,,,"[64.6, 60.3]",,Ground Pass,,7.465253,,,,,Ramona Petzelberger,46533.0,,,,,,1,Regular Play,Ella Franklin-Fraiture,46538.0,Right Back,10,Aston Villa,2647,['9c678507-3aa4-44de-b656-2c5f5546d13f'],28,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:28.819,Pass,
,,,,,,,,,,,,,,,3.29323,,,,,,,,,,,,,,,a05aedb5-577b-4ca4-b107-3038c656390b,129,,,"[67.1, 58.4]",3764236,2,,,-0.38097608,,Right Foot,,,,"[103.8, 43.7]",,Low Pass,,39.534542,,,Incomplete,,Stine Larsen,10102.0,,,,,,1,Regular Play,Ramona Petzelberger,46533.0,Right Center Midfield,10,Aston Villa,2647,"['20f08db2-d1b1-4ebb-9bb2-f341f1ec2e9d', 'b4a0ec41-f966-40c1-a646-6e06167f28c4', 'c0324d25-e680-4806-bb57-a992c2bef09a']",30,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:30.735,Pass,True
,,,,,,,,,,,,,,,1.421284,,,,,,,,,,,,,,,2beb5ec7-50e2-4460-9613-f708fe2d771b,133,,,"[19.6, 36.7]",3764236,2,,,-1.0332097,,Right Foot,,,,"[25.8, 26.3]",,Ground Pass,,12.107849,,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,11,Reading WFC,974,['036a26ab-cf52-40dd-9795-ed785e946ccf'],36,,,,,,,,,,,,,,,,Reading WFC,974,00:02:36.667,Pass,
,,,,,,,,,,,,,,,1.214891,,,,,,,,,,,,,,,eee2cae9-5ba2-41ac-bec4-091d780feeb1,136,,,"[27.4, 26.5]",3764236,2,,,0.28605145,,Right Foot,,,,"[37.6, 29.5]",,Ground Pass,,10.632027,,,,,Fara Williams,10251.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,11,Reading WFC,974,['b7e8ef41-ac81-4609-a9c0-315896461d0b'],38,,,,,,,,,,,,,,,,Reading WFC,974,00:02:38.724,Pass,
,,,,,,,,,,,,,,,0.940575,,,,,,,,,,,,,,,d93dd588-e16a-4ffd-be45-d96c7d8ebf20,140,,,"[37.1, 29.5]",3764236,2,,,-2.6731374,,Left Foot,,,,"[28.8, 25.3]",,Ground Pass,,9.302151,,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Fara Williams,10251.0,Center Defensive Midfield,11,Reading WFC,974,"['70708558-b839-48c2-bd76-eaeb42e221fa', 'c55b862e-1e27-41a7-aded-dfde8be0246b']",40,,,,,,,,,,,,,,,,Reading WFC,974,00:02:40.691,Pass,True
,,,,,,,,,,,,,,,1.666614,,,,,,,,,,,,,,,eecb8de0-0cd4-429e-9c57-e78d2ac03ea4,143,,,"[29.1, 25.3]",3764236,2,,,-0.9984875,,Right Foot,,,,"[42.5, 4.5]",,Ground Pass,,24.742676,,,,,Emma Mukandi,18998.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,11,Reading WFC,974,['26468d88-5be4-4649-8a69-bcc1206bdde8'],42,,,,,,,,,,,,,,,,Reading WFC,974,00:02:42.316,Pass,
,,,,,,,,,,,,,,,1.091843,,,,,,,,,,,,,,,ec734f43-5b0e-4ca9-9cdc-d67ed5fcf8ca,147,,,"[40.9, 4.7]",3764236,2,,,2.4263914,,Right Foot,,,,"[27.2, 16.6]",,Ground Pass,,18.146626,,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,11,Reading WFC,974,"['30c2cad4-ec14-4e22-b190-e388ae6e680d', 'ece29688-cf36-4794-a1d7-3b06e1b96a63']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:02:44.942,Pass,True
,,,,,,,,,,,,,,,2.145289,,,,,,,,,,,,,,,76a8f875-4499-4324-aadb-9aabb1b0c199,155,,,"[105.5, 65.2]",3764236,2,,,-1.6924497,,Right Foot,True,,,"[101.6, 33.3]",,Low Pass,,32.137516,,,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,1,Regular Play,Emma Follis,15557.0,Right Wing,11,Reading WFC,974,['27e5b775-2e31-40f8-ba6e-3b1c27e902c3'],51,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:51.026,Pass,
,,,,,,,,,,,,,,,1.280342,,,,,,,,,,,,,,,1715e4bc-a022-4f62-a4bc-38f8520e00c9,163,,,"[10.2, 58.2]",3764236,2,,,-2.3911452,,Left Foot,,,,"[2.8, 51.3]",,Ground Pass,,10.117806,,,,,Grace Moloney,15719.0,,,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,11,Reading WFC,974,"['ba95b452-c938-4e78-b1f3-ae77309bd2c7', 'd8b57d40-7565-45d4-a70d-c32e1ee47f8f']",57,,,,,,,,,,,,,,,,Reading WFC,974,00:02:57.870,Pass,True
