ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.675684,,,,,,,,,30a168bc-b301-4f55-8577-b72a7fa62b67,3171,,"[69.0, 75.0]",19760,91,,,-0.4266275,,,Head,,,"[80.0, 70.0]",,Low Pass,12.083046,,Bethany England,15550.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,165,Chelsea FCW,971,['0238b483-450e-4383-87bb-1b1ce79e087e'],39,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:39.954,Pass,
,,,,,,,,,,1.89342,,,,,,,,,4e57c534-d550-4cb1-9a52-a743d313fabb,3174,,"[80.0, 70.0]",19760,91,,,-2.2142975,,,Right Foot,,,"[74.0, 62.0]",,Ground Pass,10.0,,So-Yun Ji,4647.0,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,165,Chelsea FCW,971,['d408ca76-7c10-458a-b2f7-585484fa12b8'],40,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:40.697,Pass,
,,,,,,,,,,1.27396,,,,,,,,,ac731b08-2dcd-43ec-9090-3b45291f343f,3177,,"[79.0, 43.0]",19760,91,,,-0.24497867,,,Left Foot,,,"[91.0, 40.0]",,Ground Pass,12.369317,,Erin Cuthbert,4660.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,165,Chelsea FCW,971,['dc519d3e-3ca4-4b2d-8654-c97533894679'],45,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:45.263,Pass,
,,,,,,,,,,1.23322,,,,,,,,,c9b0ac23-0912-4c27-a830-59ca993d90c7,3187,,"[98.0, 52.0]",19760,91,,,2.6779451,,,Right Foot,,,"[90.0, 56.0]",,Ground Pass,8.944272,,Sophie Louise Ingle,15549.0,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,165,Chelsea FCW,971,['cfc5d8c1-03c2-431b-90c3-4320ffd3edca'],53,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:53.327,Pass,
,,,,,,,,,,1.39545,,,,,,,,,013dc370-d2de-45f5-9aa5-e6556790b900,3190,,"[90.0, 56.0]",19760,91,,,-1.6295521,,,Right Foot,,,"[89.0, 39.0]",,Ground Pass,17.029387,,Jade Bailey,21854.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,165,Chelsea FCW,971,['efe96e58-4564-4177-875a-9682409c919e'],55,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:55.019,Pass,
,,,,,,,,,,1.63018,,,,,,,,,2a79fea2-f90e-4e12-b5d9-6dd971d3c4f2,3193,,"[89.0, 39.0]",19760,91,,,-1.0062269,,,Right Foot,,,"[108.0, 9.0]",,Ground Pass,35.510563,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,Regular Play,Jade Bailey,21854.0,Right Center Midfield,165,Chelsea FCW,971,['a5a0c50f-4577-46d3-aacb-ed3f29da97b6'],57,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:57.529,Pass,
,,,,,,,,,,1.1652,,,,,,,,,2784b96d-5d11-454b-9237-bb66d8d91d45,3196,,"[108.0, 9.0]",19760,92,,,2.158799,,,Left Foot,,,"[98.0, 24.0]",,Ground Pass,18.027756,,So-Yun Ji,4647.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,165,Chelsea FCW,971,['98a9354b-a640-4ed7-9878-090648cf3847'],0,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:00.071,Pass,
,,,,,,,,,,1.128,,,,,,,,,4bdc260f-8a74-49d3-828b-e34d2779663a,3199,,"[98.0, 25.0]",19760,92,,,-2.9996955,,,Left Foot,,,"[91.0, 24.0]",,Ground Pass,7.071068,,Jade Bailey,21854.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,165,Chelsea FCW,971,['381038db-c005-4653-81e0-d4010e1660b0'],3,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:03.539,Pass,
,,,,,,,,,,4.1328,,,,,,,,,f3d92303-814e-4bbb-b213-6782dd2a617b,3202,,"[91.0, 24.0]",19760,92,,,-0.5800028,,,Right Foot,,,"[120.0, 5.0]",,Ground Pass,34.669872,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,Regular Play,Jade Bailey,21854.0,Right Center Midfield,165,Chelsea FCW,971,['ab2db9a5-0d6d-4a9d-aa12-55715edbf0a0'],4,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:04.747,Pass,
,,,,,,,,,,0.977575,,,,,,,,,3f3d37f5-84a3-4ac6-8ddb-5fa8be16e963,3205,,"[119.0, 5.0]",19760,92,,,2.4329665,,,Left Foot,,,"[112.0, 11.0]",,Ground Pass,9.219544,,So-Yun Ji,4647.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,165,Chelsea FCW,971,['5731517b-784d-4912-9a70-0f0d829dcda5'],10,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:10.268,Pass,
,,,,,,,,,,0.8163,,,,,,,,,be0ba9d3-720d-43d9-a183-da7dbc329f4f,3208,,"[111.0, 12.0]",19760,92,,,2.1112158,,,Right Foot,,,"[102.0, 27.0]",,Ground Pass,17.492855,,Magdalena Lilly Eriksson,4633.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,165,Chelsea FCW,971,['5ac6f1af-707b-4301-b759-ca2603c02f85'],12,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:12.740,Pass,
,,,,,,,,,,0.897022,,,,,,,,,e2d76c86-1a86-48c3-8204-d54dad922e6c,3211,,"[101.0, 27.0]",19760,92,,,-1.5707964,,,Right Foot,,,"[101.0, 21.0]",,Ground Pass,6.0,,So-Yun Ji,4647.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,165,Chelsea FCW,971,['747c481f-2f88-449c-aa12-aa0c651e68cd'],13,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:13.636,Pass,
,,,,,,,,,,1.488065,,,,,,,,,2c10e2a5-634c-49b2-b573-dae8e86a924c,3214,,"[100.0, 24.0]",19760,92,,,1.6092389,,,Right Foot,,,"[99.0, 50.0]",,Ground Pass,26.019224,,Sophie Louise Ingle,15549.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,165,Chelsea FCW,971,['9aa007d7-3455-4c61-b9d7-78244bc491be'],15,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:15.641,Pass,
,,,,,,,,,,0.600644,,,,,,,,,0b5c3cbb-e1b6-4153-9ee8-e0b18c768f4f,3217,,"[99.0, 50.0]",19760,92,,,-0.7853982,,,Right Foot,,,"[106.0, 43.0]",,Ground Pass,9.899495,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,165,Chelsea FCW,971,['9467887e-3706-40cb-b63d-cec2a8073c24'],17,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:17.492,Pass,
,,,,,,,,,,0.7972,,,,,,,,,998b359a-9ea4-45d9-95c8-902637954bd1,3220,,"[106.0, 44.0]",19760,92,,,1.5707964,,,Right Foot,,,"[106.0, 51.0]",,Ground Pass,7.0,Incomplete,Sophie Louise Ingle,15549.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,165,Chelsea FCW,971,"['3e64fdb7-6360-4010-a69e-518baa4ef8bb', '8c3fb4bc-e33f-4af3-998a-eb3a1f5b106c']",18,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:18.133,Pass,
,,,,,,,,,,2.9262,,,,,,,,,4e1f5dde-5250-43d5-9427-ca5fbc0cafca,3224,,"[6.0, 40.0]",19760,92,,,0.30970293,,,Right Foot,,,"[56.0, 56.0]",,High Pass,52.49762,Incomplete,Bonnie Horwood,15713.0,,,,,Goal Kick,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,166,Yeovil Town LFC,970,"['7736faa9-e2b8-4bdf-9268-f8beeb1460b6', '93637738-c957-4db4-b759-66b226e7d843']",54,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:47:54.704,Pass,
,,,,,,,,,,1.1023,,,,,,,,,7736faa9-e2b8-4bdf-9268-f8beeb1460b6,3226,,"[65.0, 25.0]",19760,92,,,0.24497867,,,Head,,,"[77.0, 28.0]",,Low Pass,12.369317,Incomplete,Bethany England,15550.0,,,,,Recovery,2,From Goal Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,166,Yeovil Town LFC,970,"['25f627b1-a3fc-4ac0-98ea-be31741624f6', '286ba86c-2651-4c97-bd63-96e614b1e9b8', '4e1f5dde-5250-43d5-9427-ca5fbc0cafca']",57,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:57.630,Pass,
,,,,,,,,,,1.221,,,,,,,,,3aefad37-eaf8-4cd7-859f-6d025327935e,3229,,"[52.0, 61.0]",19760,93,,,-0.67474097,,,Head,,,"[57.0, 57.0]",,Low Pass,6.4031243,Incomplete,,,,,,,Recovery,2,From Goal Kick,Bonnie Horwood,15713.0,Left Center Midfield,166,Yeovil Town LFC,970,['97aa5776-06ad-4d2a-be3d-55d484458fcc'],2,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:48:02.226,Pass,
,,,,,,,,,,1.2005,,,,,,,,,97aa5776-06ad-4d2a-be3d-55d484458fcc,3230,,"[64.0, 24.0]",19760,93,,,-1.9655875,,,Right Foot,,,"[59.0, 12.0]",,Ground Pass,13.0,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,2,Regular Play,Jade Bailey,21854.0,Right Center Midfield,167,Chelsea FCW,971,"['3aefad37-eaf8-4cd7-859f-6d025327935e', 'a0685bee-9a92-4b19-afe3-6b94457ace17']",3,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:03.447,Pass,
,,,,,,,,,,1.5174,,,,,,,,,4518c55b-a6cd-4dda-882b-085a0a6fd991,3233,,"[59.0, 12.0]",19760,93,,,2.4668517,,,Left Foot,,,"[49.0, 20.0]",,Ground Pass,12.806249,,Magdalena Lilly Eriksson,4633.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,167,Chelsea FCW,971,['e2f77270-7e8d-4f7b-acd1-79d11e26cad2'],4,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:04.688,Pass,
,,,,,,,,,,1.946743,,,,,,,,,6a6c85de-84bf-4ab1-b0f7-979723524ed0,3236,,"[49.0, 20.0]",19760,93,,,1.6092389,,,Left Foot,,,"[48.0, 46.0]",,Ground Pass,26.019224,,Deanna Cooper,20061.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['5b2b29b5-50ea-4d61-b43b-745b9bf52d66'],6,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:06.245,Pass,
,,,,,,,,,,1.082824,,,,,,,,,bbf1b64c-fb40-4a33-b56b-98fe817235b2,3239,,"[77.0, 41.0]",19760,93,,,1.8045396,,,Right Foot,,,"[72.0, 62.0]",,Ground Pass,21.587032,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Deanna Cooper,20061.0,Right Center Back,167,Chelsea FCW,971,['e1d78b81-da63-4258-9902-a38556f51223'],14,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:14.844,Pass,
,,,,,,,,,,1.2755,,,,,,,,,bcbb15cc-8193-4d1b-bd81-3c8e690b6879,3242,,"[72.0, 63.0]",19760,93,,,1.076855,,,Left Foot,,,"[79.0, 76.0]",,Ground Pass,14.764823,,Karen Julia Carney,15553.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,167,Chelsea FCW,971,['60324462-f3ec-43b1-9ed8-ab3de58cf650'],16,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:16.881,Pass,
,,,,,,,,,,0.7907,,,,,,,,,bfb16135-078d-4e07-939a-95c643a3771f,3245,,"[79.0, 76.0]",19760,93,,,-1.2793396,,,Right Foot,,,"[82.0, 66.0]",,Ground Pass,10.440307,,So-Yun Ji,4647.0,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Wing,167,Chelsea FCW,971,['5f2dc8fe-504a-4006-8ca0-bfecacfe8687'],18,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:18.196,Pass,
,,,,,,,,,,3.1748,,,,,,,,,1c8d2bac-af2d-4034-b0fd-9f8504e1fef3,3249,,"[82.0, 66.0]",19760,93,,,-0.039978687,,,Left Foot,,,"[107.0, 65.0]",,Ground Pass,25.019993,,Bethany England,15550.0,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,167,Chelsea FCW,971,['a0ef413a-b6ea-43b5-a6e7-6dc530afa000'],20,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:20.773,Pass,
,,,,,,,,,,1.7219,,,,,,,,,eee20da1-3ed9-4004-b52a-2e185e96bc18,3252,,"[116.0, 66.0]",19760,93,,,-1.484058,,,Right Foot,True,,"[118.0, 43.0]",,High Pass,23.086792,Incomplete,Erin Cuthbert,4660.0,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,167,Chelsea FCW,971,"['03aebb59-cb85-4fa1-822c-0e52e9be8e7c', '4d3304cc-1b99-4a68-891b-90a78803463c']",23,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:23.988,Pass,
,,,,,,,,,,6.60557,,,,,,,,,f31aa547-b1ba-4d52-91c1-3b9045de4d0a,3257,,"[8.0, 36.0]",19760,93,,,0.6837093,,,Right Foot,,,"[62.0, 80.0]",,High Pass,69.656296,Out,,,,True,,,,2,Regular Play,Leah Burridge,15702.0,Right Center Midfield,167,Chelsea FCW,971,,28,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:48:28.086,Pass,
,,,,,,,,,,2.4975,,,,,,,,,15265bdd-d6bb-40b5-9bd0-833cb9ce304f,3258,,"[60.0, 1.0]",19760,94,,,1.6092389,,,,,,"[59.0, 27.0]",,High Pass,26.019224,,Deanna Cooper,20061.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,168,Chelsea FCW,971,['6d9da053-8395-4c21-be2b-e304311e2ddd'],6,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:06.960,Pass,
,,,,,,,,,,1.5717,,,,,,,,,f8f8f3c3-b6f3-4c38-947f-bfd3d203e478,3261,,"[65.0, 31.0]",19760,94,,,1.4056476,,,Right Foot,,,"[68.0, 49.0]",,Ground Pass,18.248287,,Sophie Louise Ingle,15549.0,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,168,Chelsea FCW,971,,10,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:10.798,Pass,
,,,,,,,,,,,,,,,,,,,92c94e38-a891-460c-bd8c-5736f051ccb3,6,,"[52.0, 36.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ellie Mason,15715.0,Left Center Midfield,2,Yeovil Town LFC,970,['22d45ba9-c535-4f21-85e6-60106b0b54f5'],0,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:00.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,924e82cb-48a2-4853-ae82-7424dbb4bfd2,8,,"[35.0, 65.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hannah Short,15717.0,Right Center Back,2,Yeovil Town LFC,970,['608eb431-659d-42e2-bbd0-6b4712a55165'],2,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:02.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,579a1aad-4556-4749-8846-a20bd439a7ef,12,,"[51.0, 14.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,3,Chelsea FCW,971,['ed16c61a-c457-434d-b47e-646d70375967'],10,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:10.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,e6e9690b-f82e-4f05-a072-eb50df2cbeee,15,,"[42.0, 13.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,3,Chelsea FCW,971,['4ca9ea45-c73b-44bf-a922-d237fd2c0e3d'],11,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:11.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,b4d16735-21d1-4d73-876d-8d0f234a7fdf,18,,"[68.0, 15.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,3,Chelsea FCW,971,['312a8f16-ec34-491f-bc6a-b0d5aedc2a37'],15,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:15.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,07f35cef-ac64-4bc7-ab08-82385e2888a0,21,,"[63.0, 41.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,3,Chelsea FCW,971,['860ffd43-a8fd-45ec-8594-aa4946bdf77b'],20,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:20.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,fea7fce4-00cd-4ca5-a25d-275a0abcf619,24,,"[92.0, 55.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,3,Chelsea FCW,971,['ed92210b-8a5a-4c4c-9b09-2fc6f665c845'],22,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:22.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,8aa32b06-abee-4bcf-a601-65c82ff8385c,29,,"[74.0, 7.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amber Gaylor,15711.0,Left Wing,4,Yeovil Town LFC,970,['4adfce0a-6470-4669-a803-81f48acd0e7f'],42,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:42.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,8e9d9e32-c435-4497-b360-2dc016086ce6,32,,"[68.0, 18.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bonnie Horwood,15713.0,Center Attacking Midfield,4,Yeovil Town LFC,970,['f1a2f98a-c55d-4756-b2a1-489983055f4f'],44,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:44.154,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,139543de-df09-4bc2-869b-cba2f4d113b5,34,,"[85.0, 13.0]",19760,0,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellie Mason,15715.0,Left Center Midfield,4,Yeovil Town LFC,970,['1c36dd5e-dc50-4697-b8a6-61c419e6e906'],46,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:46.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,9322f27a-6f45-44f4-add5-324e29dc88ce,37,,"[99.0, 12.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellie Mason,15715.0,Left Center Midfield,5,Yeovil Town LFC,970,['ce74d7dd-f23a-4a1d-b06d-deb79dc00a80'],3,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:03.158,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,26c6c7d1-28f6-41f6-8310-a22a8db6dd17,41,,"[118.0, 9.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anne-Marie Heatherson,15714.0,Center Forward,5,Yeovil Town LFC,970,['efaea76a-edc2-4774-91df-30c3a9c78820'],7,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:07.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,b6a81cec-895f-4146-bfd9-629e633d8f43,43,,"[25.0, 19.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,6,Chelsea FCW,971,['dadcadf7-86d0-4494-aa48-fc7713dbe56e'],33,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:33.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,418ffd4c-7c5c-4b03-8fad-c2125f9bdba9,46,,"[20.0, 40.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carly Mitchell Telford,19421.0,Goalkeeper,6,Chelsea FCW,971,['aa00f08a-8550-4d03-8500-5005d34db2dc'],38,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:38.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,d9bd019f-5c90-4155-939b-da543c34b308,49,,"[24.0, 60.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,6,Chelsea FCW,971,['d2c6a5b4-5fad-4976-973f-2b62c84e2dc5'],40,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:40.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,8737ea0c-ec9c-429b-a576-cbad02258ce0,52,,"[32.0, 73.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hannah Jayne Blundell,17275.0,Right Back,6,Chelsea FCW,971,['bd6650d6-9be6-4822-86c3-01df09c207cb'],43,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:43.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,ae2f7831-c903-4356-91e9-6622a03cdc0d,56,,"[21.0, 60.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,6,Chelsea FCW,971,['65bed371-2892-4cee-9c93-4365cc176544'],46,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:46.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,a600232d-7535-4a10-8a39-c55148350a02,59,,"[10.0, 34.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carly Mitchell Telford,19421.0,Goalkeeper,6,Chelsea FCW,971,['15028092-2f3a-462d-8909-b6fea2ea3c2f'],48,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:48.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,fa6b2175-9969-4754-a2f2-a49cea44be22,62,,"[28.0, 17.0]",19760,1,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,6,Chelsea FCW,971,['a57983b5-fffe-47a6-b569-ccefc725e84c'],51,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:51.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,bf88214a-427e-4cd5-8b1b-18cd9b5694fa,65,,"[89.0, 73.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Erin Cuthbert,4660.0,Right Wing,6,Chelsea FCW,971,['c467fdea-3251-4b40-8b10-9166b147be35'],1,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:01.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,237d8e09-111a-4d29-89a3-86e4ea192896,68,,"[106.0, 72.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hannah Jayne Blundell,17275.0,Right Back,6,Chelsea FCW,971,['692a3c20-4a1d-4bba-9a6d-1652df0d1224'],4,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:04.795,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,ec0764fa-2bad-4f3e-92c6-21e87a3b7197,71,,"[94.0, 49.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Erin Cuthbert,4660.0,Right Wing,6,Chelsea FCW,971,['3f1bdf84-89c3-48e3-abb3-9e80132682c2'],12,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:12.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,84e829b8-34e2-4ae4-8fb3-9a96cb5ecd21,75,,"[57.0, 41.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anne-Marie Heatherson,15714.0,Center Forward,7,Yeovil Town LFC,970,['1c030885-3255-4355-9eee-cc66abd5e5c7'],15,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:15.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,2aebfa33-624f-41fd-95bb-341885c94602,79,,"[41.0, 36.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Midfield,7,Yeovil Town LFC,970,['0b1c9800-c8be-4815-85ad-fed7a0245e5a'],18,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:18.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,4abee887-886e-4bae-aa68-cb3722315a98,89,,"[58.0, 34.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Midfield,7,Yeovil Town LFC,970,['455ed8af-ef73-46ca-bc23-6712700d57d4'],24,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:24.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,07da015b-063a-4b88-9fff-dba0a464f32c,98,,"[68.0, 27.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karen Julia Carney,15553.0,Left Wing,7,Yeovil Town LFC,970,['f3dc167d-562c-4ff6-895b-a709f57878ab'],27,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:27.948,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,9f125925-32bd-462d-9127-808ddc79df92,101,,"[104.0, 47.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,7,Yeovil Town LFC,970,['ea048d29-8739-4fd2-84ca-86da2c6376f4'],32,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:32.731,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,5dd48d2e-8042-4e23-a4b5-2bb1c7bdffd2,106,,"[16.0, 9.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,7,Yeovil Town LFC,970,['11b91c3d-1e61-42b5-a4e4-4561a6212486'],52,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:52.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,a6787fab-bfcb-43bb-a578-f08f9799b2f5,108,,"[97.0, 75.0]",19760,3,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Evans,15707.0,Right Center Midfield,8,Yeovil Town LFC,970,['45d4d5b4-0460-4695-9895-215f990e8265'],16,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:16.485,Ball Receipt*,
