50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.941533,,,,,,,,,,,,,5b39e721-8188-468b-8b76-ec75e1cf3957,17,,"[46.4, 70.9]",3775574,0,,,,-1.8730112,,Right Foot,,,,"[35.8, 36.9]",,Ground Pass,,35.61404,,,,Esme Beth Morgan,4649.0,,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Back,2,Manchester City WFC,746,['3c5cc882-3b2c-4cf6-bc4b-b6022613bceb'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:09.249,Pass,
,,,,,,,,,,,,,,,,,1.727367,,,,,,,,,,,,,36bb6c54-e7eb-4a52-9971-2813a344b0e5,20,,"[36.8, 36.6]",3775574,0,,,,-0.76232535,,Left Foot,,,,"[50.1, 23.9]",,Ground Pass,,18.389671,,,,Alex Greenwood,10252.0,,,,,,,1,From Kick Off,Esme Beth Morgan,4649.0,Right Center Back,2,Manchester City WFC,746,['a070407d-a338-439f-be0a-a8e016d542ed'],12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:12.350,Pass,
,,,,,,,,,,,,,,,,,1.952297,,,,,,,,,,,,,ca0d5eb0-9dfb-435b-ab09-cf903f167291,23,,"[56.8, 21.2]",3775574,0,,,,0.1712177,,Left Foot,,,,"[91.5, 27.2]",,High Pass,,35.214912,,Incomplete,,Laura Coombs,19416.0,,,,Through Ball,True,,1,From Kick Off,Alex Greenwood,10252.0,Left Center Back,2,Manchester City WFC,746,"['3a4947cb-c7f3-431d-8642-1735706b7885', '918d019c-ff89-465b-87b8-8d3f20416555']",16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:16.692,Pass,
,,,,,,,,,,,,,,,,,0.574039,,,,,,,,,,,,,8fe914fc-b046-4475-bade-6d68b83f081d,28,,"[107.2, 23.9]",3775574,0,,,,2.9539528,,Right Foot,,,,"[99.3, 25.4]",,Ground Pass,,8.041144,,,,Caroline Weir,10188.0,,,,,,,1,From Kick Off,Laura Coombs,19416.0,Right Center Midfield,2,Manchester City WFC,746,['e678a308-5036-45e5-a21e-1234d58a7895'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:21.524,Pass,
,,,,,,,,,,,,,,,,,0.332317,,,,,,,,,,,,,20916bef-3f84-4e7d-8494-be03f10d3f3c,33,,"[107.3, 28.6]",3775574,0,,,,1.2560387,,Right Foot,,,,"[108.7, 32.9]",,Ground Pass,,4.5221677,,Incomplete,,Ellen White,10180.0,,,,,,,1,From Kick Off,Caroline Weir,10188.0,Left Center Midfield,2,Manchester City WFC,746,"['82cdebd4-05e7-4bdc-9a41-b1db89ee5103', '87626ee1-1784-4e2e-9178-8ac2d55c199f', 'ca73be48-d18e-4310-a986-69c12bd81627']",23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:23.235,Pass,True
,,,,,,,,,,,,,,,,,0.55283,,,,,,,,,,,,,4bf88e50-ec31-4db2-b4ee-4dbf98d81a4c,40,,"[120.0, 80.0]",3775574,0,True,,,-2.5105133,,Right Foot,,,,"[112.2, 74.3]",,Ground Pass,,9.660746,,,,Alex Greenwood,10252.0,,,,,,Corner,1,From Corner,Chloe Kelly,15570.0,Right Wing,3,Manchester City WFC,746,['d300d1f9-0575-4240-b941-bdb3cb0c40cb'],41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:41.126,Pass,
,,,,,,,,,,,,,,,,,3.223871,,,,,,,,,,,,,4f084c81-3b04-4ed4-b098-39ef6affea5c,42,,"[104.9, 75.8]",3775574,0,True,,,-1.2811754,,Right Foot,True,,,"[119.8, 25.8]",,High Pass,,52.172886,,Out,,Esme Beth Morgan,4649.0,,,True,,,,1,From Corner,Alex Greenwood,10252.0,Left Center Back,3,Manchester City WFC,746,['158f4407-55da-4ed2-b619-e37f0969734a'],42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:42.243,Pass,
,,,,,,,,,,,,,,,,,3.914783,,,,,,,,,,,,,d81efa2f-06ce-4fbd-aa79-11b811940286,44,,"[7.0, 36.1]",3775574,1,,,,-0.41771996,,Right Foot,,,,"[62.2, 11.6]",,High Pass,,60.3928,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,4,Birmingham City WFC,969,['218e4519-4d0a-4c16-ae03-a642c2b758fe'],30,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:30.521,Pass,
,,,,,,,,,,,,,,,,,0.339212,,,,,,,,,,,,,218e4519-4d0a-4c16-ae03-a642c2b758fe,46,,"[57.9, 68.5]",3775574,1,,,,0.28805545,,Left Foot,,,,"[63.3, 70.1]",,Low Pass,,5.632051,,,,Laura Coombs,19416.0,,,,,,Recovery,1,Regular Play,Esme Beth Morgan,4649.0,Right Center Back,5,Manchester City WFC,746,"['97d72b26-5fcb-40c7-883e-914d65457e5e', 'd81efa2f-06ce-4fbd-aa79-11b811940286']",34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:34.436,Pass,
,,,,,,,,,,,,,,,,,0.198734,,,,,,,,,,,,,0b81c1ed-59fc-4d92-9732-282d4984f369,49,,"[66.1, 70.3]",3775574,1,,,,1.5208379,,Right Foot,,,,"[66.3, 74.3]",,Ground Pass,,4.004997,,,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Laura Coombs,19416.0,Right Center Midfield,5,Manchester City WFC,746,['d3d1b621-5f5c-46ad-9bf1-47ae4305555d'],36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:36.287,Pass,
,,,,,,,,,,,,,,,,,3.047336,,,,,,,,,,,,,87bcd69a-c0c9-4f45-98da-30bca5d3857c,52,,"[67.3, 76.6]",3775574,1,,,,0.09686192,,Right Foot,,,,"[92.0, 79.0]",,Low Pass,,24.816326,,Out,,Laura Coombs,19416.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,5,Manchester City WFC,746,['b52b96a5-9db5-46a9-b6d0-4748fe0140c8'],38,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:38.292,Pass,
,,,,,,,,,,,,,,,,,2.330185,,,,,,,,,,,,,c29123eb-4c6a-4985-be67-8f4c83111048,54,,"[25.8, 0.1]",3775574,1,,,,0.100380905,,,,,,"[53.6, 2.9]",,High Pass,,27.94065,,Incomplete,,Jamie-Lee Napier,32169.0,,,,,,Throw-in,1,From Throw In,Rebecca Holloway,31568.0,Left Wing Back,6,Birmingham City WFC,969,"['bfaec697-26e9-46c5-8b00-a47ee057c384', 'cf26b93e-d9ab-4637-b1f9-b777c8af6319']",55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:55.955,Pass,
,,,,,,,,,,,,,,,,,5.226444,,,,,,,,,,,,,fe263cd7-c3c3-4f7c-a563-dfaac171e28d,57,,"[51.8, 6.4]",3775574,1,,,,-0.016734838,,Right Foot,,,,"[99.6, 5.6]",,High Pass,,47.806694,,Incomplete,,Claudia Walker,15580.0,,,,,,Recovery,1,From Throw In,Christie Murray,15628.0,Right Center Midfield,6,Birmingham City WFC,969,"['e8e046bf-16ab-4b20-ba48-fc24d3fcdeb3', 'f5e4afff-b370-4fe1-9cab-027f86eaeb25']",59,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:59.759,Pass,
,,,,,,,,,,,,,,,,,2.164816,,,,,,,,,,,,,f5e4afff-b370-4fe1-9cab-027f86eaeb25,59,,"[20.5, 74.5]",3775574,2,,,,-2.0679042,,Left Foot,,,,"[5.2, 46.3]",,Low Pass,,32.08317,,,,Ellie Roebuck,4637.0,,,,,,Recovery,1,Regular Play,Esme Beth Morgan,4649.0,Right Center Back,7,Manchester City WFC,746,"['48d81501-d70d-4c1b-8ab9-ad6237f2bbf2', 'fe263cd7-c3c3-4f7c-a563-dfaac171e28d']",4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:04.986,Pass,
,,,,,,,,,,,,,,,,,2.277845,,,,,,,,,,,,,bb94ea9b-bdf3-4e26-a684-199fdaf8203c,62,,"[8.4, 45.2]",3775574,2,,,,-0.45044705,,Right Foot,,,,"[20.6, 39.3]",,Ground Pass,,13.551753,,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,7,Manchester City WFC,746,['efb6633f-0960-43e7-9993-fd1e613bbbc3'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.252,Pass,
,,,,,,,,,,,,,,,,,2.755829,,,,,,,,,,,,,9634bea7-6749-4665-854c-6f7ef9cfe358,64,,"[20.6, 39.3]",3775574,2,,,,1.0742149,,Left Foot,,,,"[31.6, 59.6]",,Ground Pass,,23.088741,,,,Esme Beth Morgan,4649.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,7,Manchester City WFC,746,['3726b960-eb5f-405e-b08d-d06bfcf23d2a'],13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:13.530,Pass,
,,,,,,,,,,,,,,,,,1.268724,,,,,,,,,,,,,8c46f2c9-985b-493d-98c7-0255959738a0,68,,"[45.0, 54.7]",3775574,2,,,,-1.8449638,,Right Foot,,,,"[38.7, 32.3]",,Ground Pass,,23.269077,,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Right Center Back,7,Manchester City WFC,746,"['848b7e88-cfa2-4f3a-83c8-7bb6eba5889d', 'e13bd223-fe5a-4374-addd-7718b598d5b8']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:18.948,Pass,True
,,,,,,,,,,,,,,,,,1.365303,,,,,,,,,,,,,932b224f-48a6-4548-9018-1e8e24fa33c2,71,,"[38.7, 32.3]",3775574,2,,,,0.5880026,,Left Foot,,,,"[48.3, 38.7]",,Ground Pass,,11.537765,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,7,Manchester City WFC,746,['2f94acaf-d576-4394-a8d2-51f7c0d55e03'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:20.772,Pass,
,,,,,,,,,,,,,,,,,1.837503,,,,,,,,,,,,,a42ba25b-600c-48a5-adb7-c7425b656380,74,,"[51.6, 36.5]",3775574,2,,,,-1.1895921,,Right Foot,,,,"[61.5, 11.8]",,Ground Pass,,26.61015,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,7,Manchester City WFC,746,['017639d1-c0e9-4107-b995-58359e2ccbe2'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:23.164,Pass,
,,,,,,,,,,,,,,,,,1.523485,,,,,,,,,,,,,ca2f1fcc-a8c0-4b72-97f5-af2bf3281539,77,,"[74.2, 3.4]",3775574,2,,,,1.7835753,,Left Foot,,,,"[70.7, 19.6]",,Ground Pass,,16.573774,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,7,Manchester City WFC,746,['8f595dcc-46bd-4e34-bd02-77b43e87353e'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:29.007,Pass,
,,,,,,,,,,,,,,,,,1.528553,,,,,,,,,,,,,e5f2cb11-9c83-4895-be92-4bdf5c29b09f,80,,"[67.3, 28.1]",3775574,2,,,,1.9347752,,Right Foot,,,,"[63.3, 38.6]",,Ground Pass,,11.236102,,,,Esme Beth Morgan,4649.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,7,Manchester City WFC,746,['3b03b280-2281-4406-ac56-12d5b2ddfcad'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:32.752,Pass,
,,,,,,,,,,,,,,,,,2.567057,,,,,,,,,,,,,9c1b4a8a-1bd0-48aa-95eb-55496a777bd7,83,,"[64.5, 38.6]",3775574,2,,,,1.0124488,,Right Foot,,,,"[86.8, 74.3]",,Ground Pass,,42.092518,,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Right Center Back,7,Manchester City WFC,746,['9e5798e2-bc3d-46c1-a086-d71242bf1258'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:35.126,Pass,
,,,,,,,,,,,,,,,,,1.530143,,,,,,,,,,,,,240d17b4-1e1f-4f40-8814-73adfa099522,86,,"[89.2, 74.8]",3775574,2,,,,-0.51825565,,Right Foot,,,,"[101.3, 67.9]",,Ground Pass,,13.929106,,,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,7,Manchester City WFC,746,['310bf60f-13fc-493d-b910-2e98c4aaea3b'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:37.813,Pass,
,,,,,,,,,,,,,,,,,2.54905,,,,,,,,,,,,,2ebe810b-28c8-4a59-ac46-8cc2e8993d1b,93,,"[117.4, 59.8]",3775574,2,,,,-1.6873615,,Right Foot,True,,,"[112.4, 17.1]",,High Pass,,42.991745,,,,Georgia Stanway,4643.0,,,True,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,7,Manchester City WFC,746,['8baefac0-7d5c-4c91-9ba1-7a40ae35002e'],41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:41.806,Pass,
,,,,,,,,,,,,,,,,,1.732722,,,,,,,,,,,,,a21319ec-853e-4d93-85f4-f20be611e1b6,96,,"[116.8, 2.8]",3775574,2,,,,3.1091132,,Right Foot,,,,"[89.1, 3.7]",,Low Pass,,27.714617,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Left Back,7,Manchester City WFC,746,['a1ce42cc-525b-4cb2-90e2-3d30e49da0fc'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:46.904,Pass,
,,,,,,,,,,,,,,,,,0.894397,,,,,,,,,,,,,42d0ccee-f27c-4792-bfe0-627e72d42a35,99,,"[92.7, 11.5]",3775574,2,,,,1.8334897,,Left Foot,,,,"[89.5, 23.4]",,Ground Pass,,12.322743,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,7,Manchester City WFC,746,['aab1ee09-ace4-4452-9f57-73c8fe77cac1'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:51.012,Pass,
,,,,,,,,,,,,,,,,,2.987181,,,,,,,,,,,,,be0343a4-9985-4029-9800-9fbd26e2fb0a,102,,"[89.1, 25.4]",3775574,2,,,,1.7770412,,Right Foot,,,,"[83.2, 53.6]",,Ground Pass,,28.810589,,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,7,Manchester City WFC,746,['673573ff-7857-4a31-9984-abf8fbb5d445'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:54.002,Pass,
,,,,,,,,,,,,,,,,,1.045681,,,,,,,,,,,,,df9c4dbb-3744-4aa7-8b10-35727e5be4b6,105,,"[83.5, 53.9]",3775574,2,,,,-0.6781193,,Right Foot,,,,"[94.3, 45.2]",,Ground Pass,,13.868309,,,,Ellen White,10180.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,7,Manchester City WFC,746,['664aff1a-793e-4099-81cb-d490dc2c5989'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:58.301,Pass,
,,,,,,,,,,,,,,,,,0.726751,,,,,,,,,,,,,cf29e730-c63f-42e0-9e00-e9a747f46410,107,,"[94.5, 45.6]",3775574,2,,,,1.7415315,,Right Foot,,,,"[92.5, 57.2]",,Low Pass,,11.771152,,,,Laura Coombs,19416.0,,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,7,Manchester City WFC,746,['5c6403e7-3cc1-4ce7-8c1e-43c944a66af8'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:59.347,Pass,
,,,,,,,,,,,,,,,,,1.145702,,,,,,,,,,,,,aa988f26-1ef8-458f-ba88-1c02a71e5f94,110,,"[91.5, 58.2]",3775574,3,,,,0.7313967,,Right Foot,,,,"[99.3, 65.2]",,Low Pass,,10.480458,,Incomplete,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Laura Coombs,19416.0,Right Center Midfield,7,Manchester City WFC,746,"['aa1cffe1-8911-4568-b41d-0c4f5c25c276', 'cc71454c-f43b-4841-bcd7-15047861e04b']",0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:00.912,Pass,
,,,,,,,,,,,,,,,,,1.340092,,,,,,,,,,,,,b517437d-14c6-45f7-b7dd-9f8d0e886a13,114,,"[32.3, 7.4]",3775574,3,,,,0.1309823,,Left Foot,,,,"[65.7, 11.8]",,Low Pass,,33.688572,,Incomplete,,,,,,,,,,1,Regular Play,Emily Murphy,33090.0,Left Wing,7,Manchester City WFC,746,['edff8760-1486-4d83-b35a-f4a2b2199df1'],4,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:04.345,Pass,
,,,,,,,,,,,,,,,,,0.942193,,,,,,,,,,,,,50a7ccf5-9d36-41fe-a184-8d97f47a740b,117,,"[57.3, 69.0]",3775574,3,,,,-0.60145473,,Right Foot,,,,"[67.5, 62.0]",,Ground Pass,,12.370934,,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Right Center Back,7,Manchester City WFC,746,['0116b8e5-9626-4c08-9e44-9e965e6817ba'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:07.166,Pass,
