bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.084594,,,,,,,,,,,,,f7ca358b-93a7-412f-9993-5a1145e11328,1267,,"[15.0, 50.1]",2275057,40,,,,,-1.5068835,,Keeper Arm,,,"[15.8, 37.6]",,Ground Pass,,12.525574,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,From Keeper,Courtney Brosnan,31555.0,Goalkeeper,93,West Ham United LFC,972,['76f732f5-5209-4882-b111-37f6734aa93a'],19,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:19.369,Pass,
,,,,,,,,,,,,,,,,,,1.17219,,,,,,,,,,,,,6a22a9cb-86ee-4ba2-8079-3e40ac5ae606,1270,,"[15.8, 37.6]",2275057,40,,,,,-1.270887,,Right Foot,,,"[23.5, 12.7]",,Ground Pass,,26.063385,,Laura Vetterlein,31556.0,,,,,,,1,From Keeper,Gilly Louise Scarlett Flaherty,18151.0,Center Back,93,West Ham United LFC,972,['3e49d5d3-c100-4b41-b3ac-b1be0105c23b'],21,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:21.379,Pass,
,,,,,,,,,,,,,,,,,,1.223552,,,,,,,,,,,,,500caa2f-6a82-408d-bbcb-f3fbca042521,1273,,"[31.2, 11.2]",2275057,40,,,,,-0.82537687,,Right Foot,,,"[39.6, 2.1]",,Ground Pass,,12.384264,,Katharina Baunach,31557.0,,,,,,,1,From Keeper,Laura Vetterlein,31556.0,Left Center Back,93,West Ham United LFC,972,['18322551-f196-4784-a150-ba6f7e04e979'],24,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:24.351,Pass,
,,,,,,,,,,,,,,,,,,0.978073,,,,,,,,,,,,,12b72569-c8fd-4b73-8e24-5c56a54111bc,1277,,"[54.6, 1.3]",2275057,40,,,,,0.7853982,,Left Foot,,,"[60.1, 6.8]",,Ground Pass,,7.7781744,,Julia Simic,18150.0,,,,,,,1,From Keeper,Katharina Baunach,31557.0,Left Wing Back,93,West Ham United LFC,972,"['79f2872a-5f82-4528-878f-f5c76a034446', 'cbfd8d9a-9f57-4cd6-b026-fde25464182a']",29,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:29.209,Pass,True
,,,,,,,,,,,,,,,,,,0.919583,,,,,,,,,,,,,89256ad1-b68b-48ae-8c95-0204026ab831,1280,,"[60.7, 7.6]",2275057,40,,,,,-3.024484,,Right Foot,,,"[55.6, 7.0]",,Ground Pass,,5.135173,,Katharina Baunach,31557.0,,,,,,,1,From Keeper,Julia Simic,18150.0,Right Center Midfield,93,West Ham United LFC,972,"['54e84898-0aa1-4f90-ba13-fa010d4ca4fa', '8fff36f8-a9c6-43f4-8cea-f5040f948727']",30,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:30.188,Pass,True
,,,,,,,,,,,,,,,,,,0.737141,,,,,,,,,,,,,51b06ec3-18d3-4b07-a9bb-adb9b67d9978,1282,,"[55.6, 7.0]",2275057,40,,,,,-0.07006058,,Right Foot,,,"[61.3, 6.6]",,Low Pass,,5.714018,,Julia Simic,18150.0,,,,,,,1,From Keeper,Katharina Baunach,31557.0,Left Wing Back,93,West Ham United LFC,972,['15c408cd-f8cf-43ed-9760-39f4c7363c9b'],31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:31.107,Pass,
,,,,,,,,,,,,,,,,,,0.904171,,,,,,,,,,,,,4f54f352-87ec-4452-bcce-cc34e6db3297,1284,,"[61.5, 6.8]",2275057,40,,,,,1.5707964,,Right Foot,,,"[61.5, 14.5]",,Low Pass,,7.7,,Katharina Baunach,31557.0,,,,,,,1,From Keeper,Julia Simic,18150.0,Right Center Midfield,93,West Ham United LFC,972,['aa6a7ed8-0b78-4547-b12c-32d65a3a1bc3'],31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:31.844,Pass,
,,,,,,,,,,,,,,,,,,0.926551,,,,,,,,,,,,,7c236cef-80ba-4525-83d6-6eaa7749d9fc,1291,,"[53.7, 51.0]",2275057,40,,,,,-1.7924459,,Right Foot,,,"[52.1, 43.9]",,Ground Pass,,7.278049,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,94,Chelsea FCW,971,['6ec44fd4-3efd-4245-857f-91ed6081e885'],34,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:34.834,Pass,
,,,,,,,,,,,,,,,,,,1.911589,,,,,,,,,,,,,cbee601d-4c1c-4bb3-883c-62769b8d3660,1294,,"[52.1, 43.8]",2275057,40,,,,,0.22550963,,Left Foot,,,"[69.1, 47.7]",,Ground Pass,,17.441616,,Erin Cuthbert,4660.0,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,94,Chelsea FCW,971,['146bed87-756c-4eec-aaf8-6f18f28a5fb9'],36,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:36.597,Pass,
,,,,,,,,,,,,,,,,,,3.749857,,,,,,,,,,,,,6d609087-6c11-4872-ba29-d0ef4edd0ac8,1297,,"[69.9, 47.7]",2275057,40,,,,,0.17680115,,Right Foot,,,"[107.4, 54.4]",,High Pass,,38.09383,Incomplete,Bethany England,15550.0,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Forward,94,Chelsea FCW,971,"['78560745-7a1d-4f51-a3ec-52fd49a7b734', 'a067a36c-3a05-46dd-9b47-d91b03020716']",40,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:40.775,Pass,
,,,,,,,,,,,,,,,,,,1.97216,,,,,,,,,,,,,f965e4ad-215c-408b-88ce-9095ee759e6b,1301,,"[14.4, 29.5]",2275057,40,,,,,1.3468584,,Keeper Arm,,,"[20.8, 57.6]",,Ground Pass,,28.81961,,Grace Fisk,34232.0,,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,95,West Ham United LFC,972,['50b1b119-bec8-472d-a1d9-3aa5c96d6ea5'],47,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:47.146,Pass,
,,,,,,,,,,,,,,,,,,1.46226,,,,,,,,,,,,,54f6127d-9794-4e2d-a5cc-409b825992d5,1305,,"[20.1, 56.3]",2275057,40,,,,,0.70901644,,Right Foot,,,"[41.2, 74.4]",,Low Pass,,27.79964,,Cecilie Redisch Kvamme,31553.0,,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,95,West Ham United LFC,972,"['22f867e7-fa20-4ba3-96af-651f22089afe', '597f7001-c219-44d3-8876-c0c96a7336ce']",50,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:50.469,Pass,True
,,,,,,,,,,,,,,,,,,1.939028,,,,,,,,,,,,,08bd02bf-d925-4c84-bd2c-0c591b947928,1309,,"[39.6, 72.8]",2275057,40,,,,,-1.1719044,,Right Foot,,,"[44.7, 60.7]",,Ground Pass,,13.130879,,Kenza Dali,15421.0,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,95,West Ham United LFC,972,"['401dff9c-e408-44c1-a3aa-93d7a49d0434', '7e4483d9-dadd-4146-b879-695d66284a6f']",52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:52.797,Pass,True
,,,,,,,,,,,,,,,,,,1.248661,,,,,,,,,,,,,6465429c-41c4-4b7a-915b-8c640a2eb3b5,1313,,"[47.5, 59.0]",2275057,40,,,,,-0.5416918,,Right Foot,,,"[70.6, 45.1]",,High Pass,,26.959599,Incomplete,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Left Center Midfield,95,West Ham United LFC,972,"['87b8aa21-0ad7-4d04-9ce8-126e2b291f57', 'b83945cb-f7cd-4026-bbf4-1ea6e05b735b']",55,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:55.742,Pass,True
,,,,,,,,,,,,,,,,,,2.909588,,,,,,,,,,,,,b83945cb-f7cd-4026-bbf4-1ea6e05b735b,1314,,"[49.5, 35.0]",2275057,40,,,,,0.47076494,,Left Foot,,,"[71.9, 46.4]",,High Pass,,25.13404,,Bethany England,15550.0,,,,,,Recovery,1,Regular Play,Millie Bright,4642.0,Right Center Back,96,Chelsea FCW,971,"['6465429c-41c4-4b7a-915b-8c640a2eb3b5', 'd022d616-9a80-452b-a8a5-e3f4f08d4baa']",56,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:56.990,Pass,
,,,,,,,,,,,,,,,,,,1.176458,,,,,,,,,,,,,29185bb3-4397-4e23-afaa-e71cfeab8192,1316,,"[70.8, 47.0]",2275057,40,,,,,-3.0648208,,Head,,,"[56.5, 45.9]",,Low Pass,,14.342245,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Bethany England,15550.0,Left Center Forward,96,Chelsea FCW,971,['0bbaba13-0a16-4f0d-9560-c7219c7db738'],59,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:59.955,Pass,
,,,,,,,,,,,,,,,,,,1.495278,,,,,,,,,,,,,cfbace2a-121b-4d7b-93e2-1c6509652ec0,1319,,"[58.6, 63.1]",2275057,41,,,,,2.3837104,,Right Foot,,,"[47.4, 73.7]",,Ground Pass,,15.420765,,Hannah Jayne Blundell,17275.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,96,Chelsea FCW,971,['ee3d325a-ecb5-41eb-9dcd-61067e16fbe1'],4,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:04.463,Pass,
,,,,,,,,,,,,,,,,,,1.577231,,,,,,,,,,,,,30a22afd-9558-4810-8a64-fb445022e5b1,1321,,"[47.4, 73.7]",2275057,41,,,,,-2.0763774,,Right Foot,,,"[38.1, 56.9]",,Ground Pass,,19.202343,,Millie Bright,4642.0,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,96,Chelsea FCW,971,['75c6e555-847c-4ff0-b071-e3d5a969a09c'],5,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:05.958,Pass,
,,,,,,,,,,,,,,,,,,1.925844,,,,,,,,,,,,,204fb2b4-5c1f-4282-8f07-53470fe677ab,1324,,"[37.6, 56.9]",2275057,41,,,,,-2.642246,,Right Foot,,,"[12.3, 43.1]",,Ground Pass,,28.818918,,Carly Mitchell Telford,19421.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,96,Chelsea FCW,971,['86720c8a-eb70-4e23-89a4-b29a958251ef'],10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:10.287,Pass,
,,,,,,,,,,,,,,,,,,2.970742,,,,,,,,,,,,,bca59da7-ed56-424b-bb57-539d8cc7c01b,1327,,"[25.3, 36.8]",2275057,41,,,,,-0.066415936,,Right Foot,,,"[68.9, 33.9]",,High Pass,,43.69634,,Erin Cuthbert,4660.0,,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,96,Chelsea FCW,971,['6f225281-45af-410d-becc-8cb5158de3eb'],19,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:19.392,Pass,
,,,,,,,,,,,,,,,,,,3.224101,,,,,,,,,,,,,051c57c2-b4da-4d58-8b57-40c2bf1acf77,1330,,"[68.9, 34.1]",2275057,41,,,,True,0.6330053,,,,,"[85.8, 46.5]",,High Pass,,20.961155,Incomplete,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Forward,96,Chelsea FCW,971,"['484bbbb8-b8a4-445d-a446-47b051f9edc2', '55ceb7c2-715e-4719-831d-77a34721bae1']",22,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:22.363,Pass,True
,,,,,,,,,,,,,,,,,,1.543106,,,,,,,,,,,,,ebbe525e-667c-4dab-a6f8-5484bad1b07b,1333,,"[28.0, 32.2]",2275057,41,,,,,1.4775007,,Left Foot,,,"[29.6, 49.3]",,Ground Pass,,17.17469,,Grace Fisk,34232.0,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,97,West Ham United LFC,972,['a83225bb-bf63-4c7d-9b33-24c3a958c797'],27,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:27.074,Pass,
,,,,,,,,,,,,,,,,,,1.760661,,,,,,,,,,,,,f0e0d06f-83f7-4702-b278-8ab61e7e3b10,1336,,"[34.9, 55.0]",2275057,41,,,,,0.8193277,,Right Foot,,,"[53.4, 74.8]",,Ground Pass,,27.097786,,Cecilie Redisch Kvamme,31553.0,,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,97,West Ham United LFC,972,['4f348d4a-3c87-4353-ba90-4ceb0861225b'],31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:31.054,Pass,
,,,,,,,,,,,,,,,,,,1.022666,,,,,,,,,,,,,40e760e5-eafe-4193-a20e-eb690cda7329,1338,,"[54.4, 75.6]",2275057,41,,True,,,-0.39762798,,Right Foot,,,"[69.4, 69.3]",,Ground Pass,,16.269297,Incomplete,Alisha Lehmann,18153.0,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,97,West Ham United LFC,972,"['789e12cb-c0a2-4a05-983e-cb4ca9db49c4', 'e28be4f1-5c5b-4303-bec7-1fa8f9220d4a']",33,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:33.712,Pass,
,,,,,,,,,,,,,,,,,,3.033547,,,,,,,,,,,,,555e23ba-5df9-4a3b-8a8d-8138edb773f8,1353,,"[59.1, 54.5]",2275057,41,,,,,-0.3568123,,Right Foot,,,"[103.9, 37.8]",,High Pass,,47.8114,Incomplete,Leanne Kiernan,18146.0,,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,97,West Ham United LFC,972,"['6eefd0cb-68d7-48c3-b496-cc0f1fdae7b4', 'c06087e9-3420-4f87-80c9-88b631943e0b']",41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:41.737,Pass,
,,,,,,,,,,,,,,,,,,1.927921,,,,,,,,,,,,,6a8ad65f-8fca-428e-b9da-a43edd0f43aa,1357,,"[15.5, 47.5]",2275057,41,,,,,1.076855,,Keeper Arm,,,"[22.5, 60.5]",,Ground Pass,,14.764823,,Hannah Jayne Blundell,17275.0,,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,98,Chelsea FCW,971,['dd55588a-7063-434a-bb2a-473b1da9352a'],47,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:47.720,Pass,
,,,,,,,,,,,,,,,,,,1.475071,,,,,,,,,,,,,c38445e8-4673-4645-84ea-8701a6881e28,1360,,"[32.6, 64.2]",2275057,41,,,,,-1.114317,,Right Foot,,,"[38.1, 53.0]",,Ground Pass,,12.47758,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,98,Chelsea FCW,971,['7325c029-6c94-4fa7-a75a-566d7a40d45e'],52,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:52.384,Pass,
,,,,,,,,,,,,,,,,,,1.358322,,,,,,,,,,,,,217df33c-9abd-4d0f-9b8c-59014d2192d5,1363,,"[41.5, 55.3]",2275057,41,,,,,1.5268686,,Right Foot,,,"[42.3, 73.5]",,Ground Pass,,18.217573,,Hannah Jayne Blundell,17275.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,98,Chelsea FCW,971,['4b223863-2a5d-48e9-853c-89d6d6e7bd89'],55,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:55.275,Pass,
,,,,,,,,,,,,,,,,,,1.042352,,,,,,,,,,,,,f7ada2ca-32a9-4575-8581-845ad2eadf76,1366,,"[51.5, 73.3]",2275057,41,,,,,-2.4833248,,Right Foot,,,"[44.0, 67.5]",,Ground Pass,,9.481033,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,98,Chelsea FCW,971,['34aa3466-8684-4a08-a5d8-1d7ec5544002'],59,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:59.527,Pass,
,,,,,,,,,,,,,,,,,,2.133515,,,,,,,,,,,,,63a542b0-f249-40ba-b75a-351c77cb4d17,1369,,"[44.4, 67.2]",2275057,42,,,,,-2.405157,,Right Foot,,,"[15.5, 41.0]",,Ground Pass,,39.00833,,Carly Mitchell Telford,19421.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,98,Chelsea FCW,971,['0752a1cf-dadc-4936-a204-e4c4010ac3f4'],3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:03.108,Pass,
,,,,,,,,,,,,,,,,,,1.219704,,,,,,,,,,,,,55d8a18e-6849-4851-925c-aa81447dbf4b,1372,,"[15.7, 42.0]",2275057,42,,,,,1.0554237,,Right Foot,,,"[23.8, 56.3]",,Ground Pass,,16.43472,,Millie Bright,4642.0,,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,98,Chelsea FCW,971,['41650bee-b5ca-4d47-9a31-b6e20d285761'],5,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:05.676,Pass,
,,,,,,,,,,,,,,,,,,1.959709,,,,,,,,,,,,,de13a978-26b2-4431-a484-6eb1740abbbe,1375,,"[23.8, 56.7]",2275057,42,,,,,0.796945,,Right Foot,,,"[45.2, 78.6]",,Ground Pass,,30.619764,,Hannah Jayne Blundell,17275.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,98,Chelsea FCW,971,['6acdcbc7-858d-4c77-815d-de1080df3a37'],9,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:09.991,Pass,
,,,,,,,,,,,,,,,,,,1.419101,,,,,,,,,,,,,70e93f90-1720-4780-a968-0f68e4c14093,1378,,"[38.1, 74.3]",2275057,42,,,,,-1.8015823,,Right Foot,,,"[33.8, 56.0]",,Ground Pass,,18.798405,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,98,Chelsea FCW,971,['317594c5-6c73-4e17-98f6-6c2d1efa9074'],14,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:14.864,Pass,
,,,,,,,,,,,,,,,,,,1.854681,,,,,,,,,,,,,9d601d4c-fe10-4ea7-9567-6c2c2351f9f5,1380,,"[33.8, 56.0]",2275057,42,,,,,-2.7544444,,Left Foot,,,"[10.5, 46.5]",,Ground Pass,,25.162273,,Carly Mitchell Telford,19421.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Center Midfield,98,Chelsea FCW,971,['87e13f15-71e5-4caf-bc34-ae819b913d58'],16,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:16.283,Pass,
,,,,,,,,,,,,,,,,,,1.905489,,,,,,,,,,,,,e7db040b-46dd-47f2-9c6b-614e77353441,1383,,"[10.8, 46.9]",2275057,42,,,,,-1.0975182,,Right Foot,,,"[23.5, 22.1]",,Ground Pass,,27.8627,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,98,Chelsea FCW,971,"['1658f20f-e37a-4d02-a12f-8984d3dbcf53', 'f353c6bb-6ece-42ca-b9d5-28c1f97e0321']",18,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:18.138,Pass,True
,,,,,,,,,,,,,,,,,,1.419295,,,,,,,,,,,,,1f9b007e-6ba1-4cad-bd2d-70601cd8873e,1386,,"[55.1, 8.7]",2275057,42,,,,,1.7055676,,Left Foot,,,"[52.7, 26.4]",,Ground Pass,,17.86197,,Drew Spence,4638.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,98,Chelsea FCW,971,['352645bf-2261-4848-a8b4-ba1ee2f080a4'],24,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:24.311,Pass,
,,,,,,,,,,,,,,,,,,3.513879,,,,,,,,,,,,,c839b2de-5b1d-4db3-b2d0-8c44b0b8891b,1389,,"[51.7, 26.6]",2275057,42,,,,,1.2431287,,Right Foot,,,"[68.9, 77.2]",,Ground Pass,,53.443428,,Maren Nævdal Mjelde,10395.0,,,True,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,98,Chelsea FCW,971,['c7ea0a46-8499-401d-9a7c-0b31e9eaae17'],26,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:26.832,Pass,
,,,,,,,,,,,,,,,,,,0.700524,,,,,,,,,,,,,aeacc160-6158-499c-ae30-aeb32e37da01,1392,,"[96.0, 61.7]",2275057,42,,,,,-0.6142496,,Right Foot,,,"[105.5, 55.0]",,Low Pass,,11.624973,,Bethany England,15550.0,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Midfield,98,Chelsea FCW,971,['b59f2226-3cf5-44a1-8209-ea343f74ef51'],35,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:35.971,Pass,
,,,,,,,,,,,,,,,,,,0.590374,,,,,,,,,,,,,d12b430a-5484-42b6-8d00-6c53836fea90,1395,,"[105.5, 55.0]",2275057,42,,,,,-2.64517,,Right Foot,,,"[100.7, 52.4]",,Low Pass,,5.4589376,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Bethany England,15550.0,Left Center Forward,98,Chelsea FCW,971,['2a9f0e86-1a83-494b-bf5c-08ea82abebcb'],36,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:36.962,Pass,
,,,,,,,,,,,,,,,,,,2.219698,,,,,,,,,,,,,153715fe-7b94-4d97-8342-a9b0e9aeb6a4,1399,,"[101.5, 52.0]",2275057,42,,,,,0.21608497,,Left Foot,,,"[117.9, 55.6]",,Low Pass,,16.790474,,Bethany England,15550.0,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,98,Chelsea FCW,971,['2d0f282d-6df2-4324-b595-e30cc1738568'],37,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:37.917,Pass,
,,,,,,,,,,,,,,,,,,0.678798,,,,,,,,,,,,,114e989d-74b6-494e-ae8f-7de8849370b4,1402,,"[116.9, 55.3]",2275057,42,,,,,-1.5707964,,Right Foot,True,,"[116.9, 45.1]",,Ground Pass,,10.2,Incomplete,Erin Cuthbert,4660.0,,,,,,,1,Regular Play,Bethany England,15550.0,Left Center Forward,98,Chelsea FCW,971,"['4d8c7f5b-b75a-40ae-a84d-957534f918a4', 'e84461b8-be27-4450-af99-933cd06edca7']",40,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:40.471,Pass,
,,,,,,,,,,,,,,,,,,1.470865,,,,,,,,,,,,,50e978a9-ae68-4bab-a6bc-c71658d3a70e,1405,,"[120.0, 80.0]",2275057,43,,,,,-1.7640718,ede01692-10a0-4481-a05c-ad17e9d897de,Left Foot,,,"[113.6, 47.3]",True,High Pass,True,33.320415,,Sophie Louise Ingle,15549.0,,,,Inswinging,,Corner,1,From Corner,Guro Reiten,10514.0,Left Midfield,99,Chelsea FCW,971,['a7c28470-43b3-45eb-b3f6-d562f4b2a506'],32,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:32.471,Pass,
,,,,,,,,,,,,,,,,,,0.719867,,,,,,,,,,,,,0339fca2-5f00-4c77-9ca5-58c8e552a14f,1409,,"[60.0, 40.0]",2275057,44,,,,,-2.7656317,,Right Foot,,,"[52.4, 37.0]",,Ground Pass,,8.170679,,Julia Simic,18150.0,,,,,,Kick Off,1,From Kick Off,Alisha Lehmann,18153.0,Right Center Forward,100,West Ham United LFC,972,['5e087f1c-53aa-4318-9c88-86fd601222ac'],29,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:29.351,Pass,
,,,,,,,,,,,,,,,,,,1.883391,,,,,,,,,,,,,d071c0a6-8692-4c30-bab0-98057bef6caf,1412,,"[52.4, 37.0]",2275057,44,,,,,1.7694609,,Right Foot,,,"[46.3, 67.3]",,Ground Pass,,30.907928,,Grace Fisk,34232.0,,,,,,,1,From Kick Off,Julia Simic,18150.0,Right Center Midfield,100,West Ham United LFC,972,['1d884420-8b98-4cff-bffe-317113ca7fb9'],31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:31.236,Pass,
,,,,,,,,,,,,,,,,,,1.283411,,,,,,,,,,,,,49d64366-848e-400a-ab85-16fd5bbd4b68,1416,,"[48.3, 68.3]",2275057,44,,True,,,0.348771,,Right Foot,,,"[80.2, 79.9]",,Ground Pass,,33.94363,Out,Cecilie Redisch Kvamme,31553.0,,,,,,,1,From Kick Off,Grace Fisk,34232.0,Right Center Back,100,West Ham United LFC,972,"['5ffe19fa-0a0a-4478-800b-4667f941a5ab', 'cab5672c-d9c2-4b39-a1d6-ad75538f8b37']",34,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:34.616,Pass,True
,,,,,,,,,,,,,,,,,,1.328284,,,,,,,,,,,,,6fc464e4-d4e6-4498-a150-5546c8382952,1418,,"[23.2, 0.1]",2275057,45,,,,,0.38831872,,,,,"[32.0, 3.7]",,Low Pass,,9.507892,,Bethany England,15550.0,,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,101,Chelsea FCW,971,['aa244503-3a4d-4fe1-ae02-5c56985655fc'],2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:02.812,Pass,
,,,,,,,,,,,,,,,,,,1.314684,,,,,,,,,,,,,c50383d3-d542-4584-873d-adfa53fee41a,1421,,"[32.0, 3.7]",2275057,45,,,,True,0.25825223,,,,,"[37.3, 5.1]",,High Pass,,5.481788,Incomplete,Guro Reiten,10514.0,,,,,,,1,From Throw In,Bethany England,15550.0,Left Center Forward,101,Chelsea FCW,971,"['09a2cd36-ea8f-4ba4-89a5-e3e860eefc3c', '38b87996-2f00-40b4-b6d1-dc6d88afb84f', '82e7a2b4-ac09-4933-8588-31cbaac00894']",4,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:04.140,Pass,True
