ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e0daa257-404b-4f26-99ca-ec757b4f417c,1,,,19716,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,"{'formation': 4222, 'lineup': [{'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 18152, 'name': 'Kirstyn Pearce'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 15726, 'name': 'Lauren Bruton'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Reading WFC,974,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2237c81f-483c-4da6-b302-c2ad64544e99,2,,,19716,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,,0,,,,,,,,,,,,,,,,"{'formation': 41221, 'lineup': [{'player': {'id': 15709, 'name': 'Megan Walsh'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15708, 'name': 'Amy Goddard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 15717, 'name': 'Hannah Short'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 15712, 'name': 'Nicola Cousins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 15710, 'name': 'Megan Alexander'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15713, 'name': 'Bonnie Horwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 15715, 'name': 'Ellie Mason'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 15714, 'name': 'Anne-Marie Heatherson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 15711, 'name': 'Amber Gaylor'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 15718, 'name': 'Olivia Fergusson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Yeovil Town LFC,970,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b801391c-28ad-4569-8e7c-7dc1479b1b7b,3,,,19716,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['af5c7a6a-1148-443d-8aef-c7727a89acc0'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,af5c7a6a-1148-443d-8aef-c7727a89acc0,4,,,19716,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Reading WFC,974,['b801391c-28ad-4569-8e7c-7dc1479b1b7b'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f3b2f32d-5654-4387-932a-16dc6b60391e,1583,,,19716,45,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,95,Yeovil Town LFC,970,['3b277cb3-a0dd-4cc0-ad1b-ff749b21e0da'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3b277cb3-a0dd-4cc0-ad1b-ff749b21e0da,1584,,,19716,45,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,95,Yeovil Town LFC,970,['f3b2f32d-5654-4387-932a-16dc6b60391e'],0,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:00.000,Half Start,
,,,,,,,,,,,,,2.7191,,,,,,,,,,,,,,,08b653e0-0f00-432c-9a65-43b0dd18e473,5,,"[61.0, 41.0]",19716,0,,,1.388628,,,Left Foot,,,,"[68.0, 79.0]",,Low Pass,38.63936,,,Natasha Harding,15725.0,,,Kick Off,1,From Kick Off,Fara Williams,10251.0,Left Center Midfield,2,Reading WFC,974,['efc8b278-cca3-4760-9641-7513900235d7'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:00.778,Pass,
,,,,,,,,,,,,,1.7603,,,,,,,,,,,,,,,50be1803-9964-42fc-aefe-8ecb615f25f5,8,,"[68.0, 79.0]",19716,0,,,-2.6992185,,,Right Foot,,,,"[49.0, 70.0]",,Low Pass,21.023796,,,Kirstyn Pearce,18152.0,,,,1,From Kick Off,Natasha Harding,15725.0,Right Back,2,Reading WFC,974,['6c414bb8-9ee1-46c7-b784-9a2b05b50aae'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:04.540,Pass,
,,,,,,,,,,,,,4.605261,,,,,,,,,,,,,,,a39e9ae0-e279-4f92-931d-62e78b8bb79b,12,,"[57.0, 70.0]",19716,0,,,-1.4310875,,,Right Foot,,,,"[66.0, 6.0]",,High Pass,64.629715,,,Mayumi Pacheco,15724.0,,True,,1,From Kick Off,Kirstyn Pearce,18152.0,Right Center Back,2,Reading WFC,974,['8a3344a1-28b7-43cb-8f57-d1dfbeafc820'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:10.211,Pass,
,,,,,,,,,,,,,1.534978,,,,,,,,,,,,,,,697ff816-200c-4e89-9678-cba2fe088ee6,15,,"[72.0, 11.0]",19716,0,,,0.75976276,,,Left Foot,,,,"[92.0, 30.0]",,Ground Pass,27.58623,,Incomplete,Brooke Chaplen,15723.0,,,,1,From Kick Off,Mayumi Pacheco,15724.0,Left Back,2,Reading WFC,974,"['3902f19a-2f0e-4a28-8e8c-d04b83a6950d', '7715e4ce-c03a-4394-97bb-441dca748078']",16,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:16.073,Pass,
