ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.807484,,,,,,,,,,,,c5d4a8f7-10e5-48dc-ac62-433f6624aef1,17,,,"[24.7, 55.9]",3775608,0,,,,,-2.2390857,,Right Foot,,,"[12.7, 40.7]",,Ground Pass,,19.36595,,,Rebecca Leigh Spencer,18158.0,,,,,,1,From Kick Off,Hannah Godfrey,31552.0,Right Center Back,2,Tottenham Hotspur Women,749,['ad08e28d-706d-4453-9a43-ce47d8e28c66'],9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:09.601,Pass,
,,,,,,,,,,,,,,,1.404846,,,,,,,,,,,,9eec9eb8-bc5c-430d-969e-4c92e2068fc7,20,,,"[12.7, 40.5]",3775608,0,,,,,1.3734008,,Right Foot,,,"[15.0, 52.0]",,Ground Pass,,11.727745,,,Hannah Godfrey,31552.0,,,,,,1,From Kick Off,Rebecca Leigh Spencer,18158.0,Goalkeeper,2,Tottenham Hotspur Women,749,['6dea3bfc-88de-4699-9e15-a07e834ea136'],13,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:13.669,Pass,
,,,,,,,,,,,,,,,1.633627,,,,,,,,,,,,2272c72d-b72b-4462-b949-e73674a95157,23,,,"[16.0, 54.5]",3775608,0,,,,,-2.1360755,,Right Foot,,,"[7.5, 41.1]",,Ground Pass,,15.868523,,,Rebecca Leigh Spencer,18158.0,,,,,,1,From Kick Off,Hannah Godfrey,31552.0,Right Center Back,2,Tottenham Hotspur Women,749,['b09d7f88-0f8b-4c44-9bda-31bc275afd82'],15,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:15.775,Pass,
,,,,,,,,,,,,,,,2.716615,,,,,,,,,,,,86f051c8-49eb-406b-9324-e85e2f3290fa,26,,,"[15.8, 44.7]",3775608,0,,,,,0.109098546,,Right Foot,,,"[65.1, 50.1]",,High Pass,,49.59486,,,Rachel Williams,31563.0,,,,,,1,From Kick Off,Rebecca Leigh Spencer,18158.0,Goalkeeper,2,Tottenham Hotspur Women,749,['9506ca2e-89bd-4476-baca-1359fc4e7cbd'],21,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:21.363,Pass,
,,,,,,,,,,,,,,,1.112109,,,,,,,,,,,,c7ae1bc9-2c78-4f61-9c65-77439fff0303,30,,,"[63.7, 43.2]",3775608,0,,,,,-2.6355176,,Right Foot,,,"[55.4, 38.6]",,Ground Pass,,9.489468,,,Josie Green,4865.0,,,,,,1,From Kick Off,Rachel Williams,31563.0,Center Attacking Midfield,2,Tottenham Hotspur Women,749,['b0d49cff-335a-4f22-ae7b-30e4ff39ee20'],25,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:25.436,Pass,
,,,,,,,,,,,,,,,1.389257,,,,,,,,,,,,95bb66a5-963d-4234-8ed6-874824c00f0a,34,,,"[53.1, 37.4]",3775608,0,,,,,-2.338805,,Left Foot,,,"[41.8, 25.7]",,Ground Pass,,16.265915,,,Shelina Laura Zadorsky,5074.0,,,,,,1,From Kick Off,Josie Green,4865.0,Left Defensive Midfield,2,Tottenham Hotspur Women,749,['12cf58fd-aa8b-4491-93aa-1bd4595744ac'],28,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:28.057,Pass,
,,,,,,,,,,,,,,,2.203243,,,,,,,,,,,,b11d3abc-6922-461d-bc42-6342855721da,37,,,"[41.4, 24.9]",3775608,0,,,,,-1.080839,,Left Foot,,,"[52.6, 3.9]",,Ground Pass,,23.8,,,Ashleigh Neville,4848.0,,,,,,1,From Kick Off,Shelina Laura Zadorsky,5074.0,Left Center Back,2,Tottenham Hotspur Women,749,['e035c5c0-095d-4f04-9467-be5ea4500e4f'],30,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:30.345,Pass,
,,,,,,,,,,,,,,,0.919057,,,,,,,,,,,,c24aaff9-9146-4ac0-8927-daa21bfbd3b1,40,,,"[53.5, 3.5]",3775608,0,,,,,0.0,,Left Foot,,,"[72.9, 3.5]",,Ground Pass,,19.4,,,Rosella Ayane,21048.0,,,,,,1,From Kick Off,Ashleigh Neville,4848.0,Left Back,2,Tottenham Hotspur Women,749,['fd3c2d4f-0c9f-41a6-9847-43d1eaf893a7'],33,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:33.434,Pass,
,,,,,,,,,,,,,,,1.48482,,,,,,,,,,,,31080313-859a-4848-8510-6eacf015c2d4,47,,,"[69.3, 0.1]",3775608,0,,,,,0.31305513,,,,,"[86.6, 5.7]",,High Pass,,18.183784,Incomplete,,,,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Left Back,3,Tottenham Hotspur Women,749,['115f7bf1-56dd-4654-bcda-4d72e62eb7f2'],47,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:47.950,Pass,
,,,,,,,,,,,,,,,0.668137,,,,,,,,,,,,94df54b5-e284-4935-bc60-51c2d5d8e517,51,,,"[43.3, 76.0]",3775608,0,,,,,2.6831534,,Right Foot,,,"[35.6, 79.8]",,Ground Pass,,8.586617,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Center Attacking Midfield,4,West Ham United LFC,972,['93fefa9c-2777-4333-8237-f3ab7109d8f7'],52,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:52.314,Pass,
,,,,,,,,,,,,,,,1.156752,,,,,,,,,,,,3091d6e3-2362-41a7-954c-09314da9e10b,54,,,"[35.4, 78.1]",3775608,0,,,,,-2.7781994,,Right Foot,,,"[28.3, 75.4]",,Ground Pass,,7.5960517,,,Grace Fisk,34232.0,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,4,West Ham United LFC,972,['94059c06-1177-4c14-8798-f2212f2f1629'],54,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:54.115,Pass,
,,,,,,,,,,,,,,,2.42137,,,,,,,,,,,,d21a6cea-6c53-4090-8cc8-1fae113f8b77,57,,,"[22.3, 74.3]",3775608,0,,,,,-2.199128,,Right Foot,,,"[3.7, 48.7]",,Ground Pass,,31.64364,,,Mackenzie Arnold,42787.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,4,West Ham United LFC,972,['4f957e13-b234-480b-86fe-ec86ce10db7a'],55,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:55.702,Pass,
,,,,,,,,,,,,,,,2.607365,,,,,,,,,,,,44d76f94-bc39-49c0-bb95-f760361a4fc9,60,,,"[5.2, 49.1]",3775608,0,,,,,0.8292889,,Right Foot,,,"[33.5, 80.0]",,High Pass,,41.901073,Out,,Cecilie Redisch Kvamme,31553.0,,,,,,1,Regular Play,Mackenzie Arnold,42787.0,Goalkeeper,4,West Ham United LFC,972,['df5ab75b-5057-40a3-9bd7-c46fd7ab733d'],59,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:59.535,Pass,
,,,,,,,,,,,,,,,1.529274,,,,,,,,,,,,30bb471c-28f3-4a6e-8777-e0515e6f6e42,62,,,"[90.3, 0.1]",3775608,1,,,,,0.4730813,,,,,"[111.4, 10.9]",,High Pass,,23.703375,,,Jessica Naz,61467.0,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Left Back,5,Tottenham Hotspur Women,749,['9e5007ad-e50c-4520-8c60-487f16b4ae30'],14,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:14.535,Pass,
,,,,,,,,,,,,,,,1.26655,,,,,,,,,,,,102c19b6-6f4e-4801-8272-d860ec33e24c,66,,,"[11.0, 71.4]",3775608,1,,,,,-1.8878521,,Right Foot,,,"[8.9, 65.0]",,Ground Pass,,6.735726,,,Grace Fisk,34232.0,,,,,Recovery,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,6,West Ham United LFC,972,['89ef29e4-ee98-4e4a-95f2-5009b7bd2309'],16,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:16.940,Pass,
,,,,,,,,,,,,,,,0.917425,,,,,,,,,,,,bc9ddd15-aabf-45bd-beb3-9fb67c55991d,70,,,"[9.4, 66.2]",3775608,1,,,,,2.2730532,,Left Foot,,,"[5.0, 71.4]",,Ground Pass,,6.8117547,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,6,West Ham United LFC,972,"['07cf16d4-b59d-4bc9-8d83-102351bf4ba3', '0a011332-6480-450d-99bf-dfc442a213ba']",18,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:18.420,Pass,True
,,,,,,,,,,,,,,,0.862422,,,,,,,,,,,,e2c50754-8f19-4b83-bcf8-31030a0d4b84,73,,,"[5.2, 71.4]",3775608,1,,,,,0.47857186,,Right Foot,,,"[18.5, 78.3]",,Ground Pass,,14.983324,Incomplete,,Cecilie Redisch Kvamme,31553.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,6,West Ham United LFC,972,"['009b4572-3d50-4abe-9be1-90e7a4ff4dff', '5fa85005-ecef-4923-b8c8-4281810e33eb']",19,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:19.378,Pass,
,,,,,,,,,,,,,,,1.997256,,,,,,,,,,,,5056d590-2826-401c-872c-c73c82096478,79,,,"[102.0, 3.2]",3775608,1,,,,,1.2698761,,Right Foot,True,,"[113.7, 40.9]",,High Pass,,39.47379,Incomplete,,Rachel Williams,31563.0,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Left Back,6,West Ham United LFC,972,"['30d80af7-c28d-4892-bec6-dac808737e90', '313edd48-ef97-42ce-86a1-ffa074f3b668', '810543aa-7c3d-4e19-ac19-d205653aac4e']",23,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:23.670,Pass,True
,,,,,,,,,,,,,,,2.177842,,,,,,,,,,,,28355a85-50cf-4524-9733-1d2a15e4e550,83,,,"[16.2, 43.7]",3775608,1,,,,,0.63120663,,Drop Kick,,,"[55.6, 72.5]",,High Pass,,48.803688,Incomplete,,Martha Thomas,31558.0,,,,,,1,From Keeper,Mackenzie Arnold,42787.0,Goalkeeper,7,West Ham United LFC,972,"['25687d91-2280-4300-992d-ac122e368883', 'e85eb45b-87f8-4f3f-b21c-9f794aca2804']",29,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:29.065,Pass,
,,,,,,,,,,,,,,,2.35246,,,,,,,,,,,,e85eb45b-87f8-4f3f-b21c-9f794aca2804,85,,,"[64.5, 7.6]",3775608,1,,,,,1.418519,,Head,,,"[67.6, 27.8]",,High Pass,,20.436487,,,Josie Green,4865.0,,,,,Recovery,1,Regular Play,Ashleigh Neville,4848.0,Left Back,8,Tottenham Hotspur Women,749,"['28355a85-50cf-4524-9733-1d2a15e4e550', '95df9fbb-92bf-479f-a823-2b8cf05156df']",31,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:31.243,Pass,
,,,,,,,,,,,,,,,3.101272,,,,,,,,,,,,ec355ff6-c3e6-4d37-b4f7-5ffc2768ea10,87,,,"[65.3, 24.3]",3775608,1,,,,,1.8184776,,Head,,,"[63.1, 33.0]",,Low Pass,,8.973851,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Josie Green,4865.0,Left Defensive Midfield,8,Tottenham Hotspur Women,749,['e4989f0e-e66f-45c6-944d-177f6b507779'],33,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:33.675,Pass,
,,,,,,,,,,,,,,,1.772929,,,,,,,,,,,,35f1d00a-05bb-470d-ab87-060464e701ab,97,,,"[20.4, 44.7]",3775608,1,,,,,-2.8691294,,Left Foot,,,"[6.8, 40.9]",,Ground Pass,,14.120907,,,Rebecca Leigh Spencer,18158.0,,,,,Recovery,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,8,Tottenham Hotspur Women,749,['3c25f13d-a7d1-423f-9e91-e4fc6296da5d'],42,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:42.719,Pass,
,,,,,,,,,,,,,,,4.28344,,,,,,,,,,,,35cc93fd-7b75-495c-8b2b-79f3a11f070e,100,,,"[7.5, 43.7]",3775608,1,,,,,1.4389492,,Right Foot,,,"[11.2, 71.6]",,High Pass,,28.144272,,,Hannah Godfrey,31552.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,Tottenham Hotspur Women,749,['39439ba3-5a86-417e-b9c9-209aa25e9f97'],44,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:44.612,Pass,
,,,,,,,,,,,,,,,2.183376,,,,,,,,,,,,57ad0a16-5b3f-4756-bab5-b12058a09dfb,103,,,"[11.6, 70.9]",3775608,1,,,,,0.38526446,,Right Foot,,,"[33.3, 79.7]",,High Pass,,23.416447,Out,,,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,8,Tottenham Hotspur Women,749,,48,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:48.935,Pass,
,,,,,,,,,,,,,,,0.904734,,,,,,,,,,,,a33aaebb-a4f3-452b-964e-0b22011db927,104,,,"[83.9, 0.1]",3775608,2,,,,,2.7154996,,,,,"[69.8, 6.5]",,Low Pass,,15.4845085,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,Throw-in,1,From Throw In,Katerina Svitková,24403.0,Left Wing Back,9,West Ham United LFC,972,['510a9dc0-cdab-41f6-a138-a808ae0c87ad'],8,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:08.589,Pass,
,,,,,,,,,,,,,,,0.752372,,,,,,,,,,,,26843209-35fb-4738-86a8-1e39c972beed,108,,,"[73.3, 3.5]",3775608,2,,,,,0.34253278,,Left Foot,,,"[86.2, 8.1]",,Ground Pass,,13.69562,Incomplete,,Katerina Svitková,24403.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,9,West Ham United LFC,972,"['93b95be1-0c8e-4ae4-8e6f-836360de31b7', 'd09584fa-1805-4d16-a12c-04243154c336']",11,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:11.747,Pass,
,,,,,,,,,,,,,,,0.43678,,,,,,,,,,,,93b95be1-0c8e-4ae4-8e6f-836360de31b7,110,,,"[33.9, 72.0]",3775608,2,,,,,0.21293835,,Right Foot,,,"[37.6, 72.8]",,Ground Pass,,3.7854986,,,Alanna Stephanie Kennedy,5078.0,,,,,Recovery,1,Regular Play,Ria Percival,18145.0,Right Back,10,Tottenham Hotspur Women,749,"['26843209-35fb-4738-86a8-1e39c972beed', 'f2666d3e-fb5a-4e0d-a1f0-efe5a8e750dd']",12,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:12.500,Pass,
,,,,,,,,,,,,,,,0.730185,,,,,,,,,,,,a3b05168-ba2e-42d7-bc36-7ebacbd89d24,117,,,"[33.7, 75.9]",3775608,2,,,,,-2.953371,,Left Foot,,,"[27.4, 74.7]",,Ground Pass,,6.4132676,,,Ria Percival,18145.0,,,,,Recovery,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,10,Tottenham Hotspur Women,749,['be4f020a-056a-4a3d-89bd-474bb53cab0c'],15,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:15.375,Pass,
,,,,,,,,,,,,,,,2.733454,,,,,,,,,,,,faae9b0e-35e9-4011-8913-782097bb0e29,121,,,"[24.5, 74.7]",3775608,2,,,,,-0.025151927,,Right Foot,,,"[40.4, 74.3]",,Ground Pass,,15.90503,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Ria Percival,18145.0,Right Back,10,Tottenham Hotspur Women,749,"['313fb4e8-7ceb-42b5-86c2-635a362631a7', 'af656ccb-a388-448b-ae8c-c19c52c6cd8b']",16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:16.146,Pass,True
,,,,,,,,,,,,,,,1.907458,,,,,,,,,,,,e644b2d2-29de-4031-87f1-f7d1f682b2a1,124,,,"[49.7, 70.3]",3775608,2,,,,,-0.80078155,,Right Foot,,,"[75.3, 43.9]",,Low Pass,,36.773903,Incomplete,,,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,10,Tottenham Hotspur Women,749,['9e2b0469-920e-4ba7-9e3d-9a6d0c544769'],18,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:18.999,Pass,
,,,,,,,,,,,,,,,1.779573,,,,,,,,,,,,e71877de-19fd-4a0d-a22c-12f5326f31f9,127,,,"[44.8, 37.5]",3775608,2,,,,,0.0,,Right Foot,,,"[61.6, 37.5]",,High Pass,,16.8,Incomplete,,So-Hyun Cho,22798.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,10,Tottenham Hotspur Women,749,"['681b09c9-8e9c-4076-b500-05eee42af410', 'e46c9e79-0346-4d3d-8896-a3fc97c3eeab']",21,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:21.418,Pass,
,,,,,,,,,,,,,,,1.462217,,,,,,,,,,,,681b09c9-8e9c-4076-b500-05eee42af410,129,,,"[58.5, 42.6]",3775608,2,,,,,-0.46689436,,Head,,,"[70.8, 36.4]",,Low Pass,,13.774251,,,Rosella Ayane,21048.0,,,,,Recovery,1,Regular Play,Rachel Williams,31563.0,Center Attacking Midfield,10,Tottenham Hotspur Women,749,"['dd128101-616f-4512-89cc-b2b99178c5a1', 'e71877de-19fd-4a0d-a22c-12f5326f31f9']",23,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:23.197,Pass,
