50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.9047,,,,,,,,,,,,,,,fa884cda-66cd-4524-9947-edb7c496abf5,17,,"[42.0, 56.0]",19791,0,,,0.67474097,,,Right Foot,,,,"[52.0, 64.0]",,Ground Pass,12.806249,,,Jade Moore,10190.0,,,,,,1,From Kick Off,Molly Bartrip,21021.0,Right Center Back,2,Reading WFC,974,['f0c5b18b-5ea4-4cf9-8edd-ee8b56350d09'],11,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:11.169,Pass,
,,,,,,,,,,,,,4.771836,,,,,,,,,,,,,,,82067b02-4bc5-4e3c-a686-91e206d63df3,20,,"[54.0, 64.0]",19791,0,,,-0.07677189,,,Right Foot,,,,"[119.0, 59.0]",,High Pass,65.192024,,Incomplete,Brooke Chaplen,15723.0,,,,,,1,From Kick Off,Jade Moore,10190.0,Right Midfield,2,Reading WFC,974,"['a8114f50-de78-4de9-832f-8c49d739a812', 'c53ef68d-9bea-4591-85cd-da9c4dd6baed']",13,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:13.861,Pass,
,,,,,,,,,,,,,2.886136,,,,,,,,,,,,,,,dc7e477a-afa3-4b54-9255-fc5630bb696d,25,,"[2.0, 25.0]",19791,0,,,0.9318823,,,Keeper Arm,,,,"[28.0, 60.0]",,Low Pass,43.60046,,,Leah Williamson,18999.0,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,3,Arsenal WFC,968,"['530d32d3-0abe-4950-8ed3-d9b0f04ebab0', 'f2f30acb-1500-4eeb-8990-d3d7d8184b6c']",21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:21.120,Pass,True
,,,,,,,,,,,,,1.1212,,,,,,,,,,,,,,,445bd0a3-4b40-41de-bbff-e93bbdb55a08,28,,"[41.0, 62.0]",19791,0,,,-0.7551044,,,Right Foot,,,,"[58.0, 46.0]",,Ground Pass,23.345236,,,Ava Kuyken,15610.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,3,Arsenal WFC,968,['45b7b7a1-d453-4409-898d-3551232cefd3'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:26.300,Pass,
,,,,,,,,,,,,,0.4126,,,,,,,,,,,,,,,ea80934a-13ee-4478-b33f-47226f52e172,33,,"[68.0, 25.0]",19791,0,,,3.1415927,,,Right Foot,,,,"[64.0, 25.0]",,Low Pass,4.0,,,Rachel Furness,15706.0,,,,,Recovery,1,Regular Play,Remi Allen,18149.0,Left Midfield,4,Reading WFC,974,['83784819-e11c-4166-b0a9-7319142f0e4a'],29,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:29.154,Pass,
,,,,,,,,,,,,,1.935599,,,,,,,,,,,,,,,da7f5beb-c7ea-422a-b337-4ed009dc98d3,36,,"[64.0, 25.0]",19791,0,,,1.8925469,,,Left Foot,,,,"[62.0, 31.0]",,Ground Pass,6.3245554,,,Jade Moore,10190.0,,,,,,1,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,4,Reading WFC,974,['56d33abb-b4f8-465b-953c-c39b67dad92b'],29,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:29.606,Pass,
,,,,,,,,,,,,,1.1425,,,,,,,,,,,,,,,204d1ad2-e942-40fa-94a9-0b1c38912033,39,,"[63.0, 41.0]",19791,0,,,0.8685394,,,Right Foot,,,,"[74.0, 54.0]",,Ground Pass,17.029387,,,Lauren Bruton,15726.0,,,,,,1,Regular Play,Jade Moore,10190.0,Right Midfield,4,Reading WFC,974,['6fae06c3-f43b-429f-b5da-6e78203a1e57'],33,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:33.058,Pass,
,,,,,,,,,,,,,1.7859,,,,,,,,,,,,,,,12b4aba0-ac15-415a-80f2-5f8053c2dd60,44,,"[80.0, 68.0]",19791,0,,,-0.41450688,,,Right Foot,,,,"[105.0, 57.0]",,Ground Pass,27.313,,Incomplete,Fara Williams,10251.0,,,,,,1,Regular Play,Lauren Bruton,15726.0,Right Center Forward,4,Reading WFC,974,"['96b670ee-c90d-4bce-9f3b-a2419388a096', 'abe53bbb-c5bb-42ed-9e52-96672ff53815', 'd75a4990-c870-4adf-b5a6-364ae4a74037']",37,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:37.337,Pass,True
,,,,,,,,,,,,,2.2066,,,,,,,,,,,,,,,22e15431-2b17-4c1a-b21f-7b1a78e2a313,48,,"[109.0, 80.0]",19791,1,,,-1.3078016,,,,,,,"[116.0, 54.0]",,High Pass,26.925823,,,Brooke Chaplen,15723.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Right Back,5,Reading WFC,974,['7dec3401-095b-4fef-958e-65cf8e517091'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:00.071,Pass,
,,,,,,,,,,,,,2.798289,,,,,,,,,,,,,,,c92e7b73-8485-46d8-86fe-233c6da78d5f,52,,"[9.0, 28.0]",19791,1,,,0.92092586,,,Right Foot,,,,"[28.0, 53.0]",,High Pass,31.400637,,,Bethany Mead,15619.0,,,,,Recovery,1,Regular Play,Emma Mukandi,18998.0,Left Center Back,6,Arsenal WFC,968,['39b46bb4-f52e-4373-a9f5-aca79cfb95be'],3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:03.016,Pass,
,,,,,,,,,,,,,1.657498,,,,,,,,,,,,,,,87403d8e-4a47-44af-b2c3-39eaaf85d7b0,59,,"[46.0, 61.0]",19791,1,,,0.47835243,,,Left Foot,,,,"[73.0, 75.0]",,Ground Pass,30.413813,,,Bethany Mead,15619.0,,,,,Free Kick,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,7,Arsenal WFC,968,['0d06ad73-9063-4b03-bb10-e8b7424ef1e4'],21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:21.371,Pass,
,,,,,,,,,,,,,1.005691,,,,,,,,,,,,,,,29544e09-d346-4d13-841a-14c7dc1a1baf,62,,"[79.0, 77.0]",19791,1,,,-2.634494,,,Right Foot,,,,"[70.0, 72.0]",,Ground Pass,10.29563,,,Kim Little,15616.0,,,,,,1,From Free Kick,Bethany Mead,15619.0,Right Midfield,7,Arsenal WFC,968,['7f8f8ae2-78ec-4020-bbc0-ab418983c75c'],24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:24.866,Pass,
,,,,,,,,,,,,,1.134919,,,,,,,,,,,,,,,9f15258f-ea43-4494-9b23-7b14e61787a0,66,,"[71.0, 73.0]",19791,1,,,0.26060238,,,Right Foot,,,,"[86.0, 77.0]",,Ground Pass,15.524175,,,Bethany Mead,15619.0,,,,,,1,From Free Kick,Kim Little,15616.0,Right Center Midfield,7,Arsenal WFC,968,['21c6e7e9-db84-41f6-8d85-beb35f90336f'],27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:27.100,Pass,
,,,,,,,,,,,,,1.409998,,,,,,,,,,,,,,,0b137140-4022-453f-a620-df1383b2c0b3,70,,"[87.0, 77.0]",19791,1,,,-0.32175055,,,Left Foot,,,,"[99.0, 73.0]",,Ground Pass,12.649111,,,Ava Kuyken,15610.0,,,,,,1,From Free Kick,Bethany Mead,15619.0,Right Midfield,7,Arsenal WFC,968,"['5a2093de-6a7d-4366-b857-e34c316049c8', 'f47cb6fe-a5c6-464d-a35c-1ea120039fe8']",29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:29.372,Pass,True
,,,,,,,,,,,,,1.01986,,,,,,,,,,,,,,,17ac1c68-65bc-4357-807f-c9f00a8c719c,75,,"[94.0, 76.0]",19791,1,,,-1.735945,,,Left Foot,,,,"[91.0, 58.0]",,Ground Pass,18.248287,,,Bethany Mead,15619.0,,,,,,1,From Free Kick,Ava Kuyken,15610.0,Left Center Forward,7,Arsenal WFC,968,"['24390dab-bd23-4d39-a045-6d432d99c0b7', 'bec34296-b3fc-4b22-b1a9-04c488844cfb']",32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:32.639,Pass,True
,,,,,,,,,,,,,1.140216,,,,,,,,,,,,,,,e860e974-07f3-4b89-af4f-cf7fdc7d431d,79,,"[15.0, 31.0]",19791,1,,,1.4801364,,,Left Foot,,,,"[16.0, 42.0]",,Ground Pass,11.045361,,Incomplete,Natasha Harding,15725.0,,,,,Recovery,1,From Free Kick,Josanne Potter,10198.0,Left Center Back,7,Arsenal WFC,968,"['05b245fd-7e97-4594-b494-27b239252d8f', '5b6fd845-c73a-493c-8c17-7429faa9fa9f']",36,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:36.189,Pass,
,,,,,,,,,,,,,1.00496,,,,,,,,,,,,,,,05b245fd-7e97-4594-b494-27b239252d8f,81,,"[105.0, 39.0]",19791,1,,,3.0172377,7e599a2a-e1da-4c3b-a18c-8598cd19b525,,Right Foot,,,,"[97.0, 40.0]",,Ground Pass,8.062258,,,Katie McCabe,15620.0,True,,,,Recovery,1,From Free Kick,Vivianne Miedema,15623.0,Right Center Forward,7,Arsenal WFC,968,"['640f0476-d3ac-41a9-b2ec-9f25f4782f7e', 'e860e974-07f3-4b89-af4f-cf7fdc7d431d']",37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:37.330,Pass,
,,,,,,,,,,,,,2.0574,,,,,,,,,,,,,,,bf407ac0-236d-4493-bb8d-f8f438b23093,89,,"[99.0, 21.0]",19791,1,,,-0.33929262,,,Right Foot,,,,"[116.0, 15.0]",,Ground Pass,18.027756,,,Katrine Veje,10088.0,,,,,,1,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,7,Arsenal WFC,968,['fa1b6171-84de-4c4d-b088-c8c7c7ab4de2'],44,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:44.539,Pass,
,,,,,,,,,,,,,1.540093,,,,,,,,,,,,,,,656475e5-550d-44d7-acba-14188521919b,92,,"[117.0, 15.0]",19791,1,,,1.815775,6ccd3dca-427d-4f1f-822f-1d84d2c255cc,,Left Foot,True,,,"[110.0, 43.0]",True,High Pass,28.86174,,,Vivianne Miedema,15623.0,,,,,,1,From Free Kick,Katrine Veje,10088.0,Left Midfield,7,Arsenal WFC,968,['95a5adcf-670d-4d43-b61b-02958a02da11'],46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:46.644,Pass,
,,,,,,,,,,,,,0.392,,,,,,,,,,,,,,,bbfff324-33c2-43d9-8851-9356790ed8fa,98,,"[61.0, 41.0]",19791,2,True,,2.819842,,,Right Foot,,,,"[58.0, 42.0]",,Ground Pass,3.1622777,,,Remi Allen,18149.0,,,,,Kick Off,1,From Kick Off,Brooke Chaplen,15723.0,Left Center Forward,9,Reading WFC,974,['8bc8f812-7be0-4507-94e9-a783d1acaf3a'],39,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:39.070,Pass,
,,,,,,,,,,,,,1.4694,,,,,,,,,,,,,,,e8572154-a90e-4f77-949b-ceea15483a91,101,,"[41.0, 28.0]",19791,2,,,1.971037,,,Right Foot,,,,"[30.0, 54.0]",,Ground Pass,28.231188,,,Molly Bartrip,21021.0,,,,,,1,From Kick Off,Remi Allen,18149.0,Left Midfield,9,Reading WFC,974,"['4e10a5b6-924f-4750-810d-f0a237998b03', '93574b3d-ca0e-4ae1-9cdf-b8f5231d03c6']",40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:40.485,Pass,True
,,,,,,,,,,,,,1.2974,,,,,,,,,,,,,,,5a8959a9-95ec-4faa-8f76-d3d1cf44e2b1,104,,"[52.0, 56.0]",19791,2,,,0.52807444,,,Right Foot,,,,"[76.0, 70.0]",,High Pass,27.784887,,Incomplete,Lauren Bruton,15726.0,,,Through Ball,True,,1,From Kick Off,Molly Bartrip,21021.0,Right Center Back,9,Reading WFC,974,"['0086c803-27ca-4b1b-9878-9d257b2c732e', '44af8ea9-b60e-420b-a9e5-45319fb6872f']",46,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:46.007,Pass,
,,,,,,,,,,,,,1.694866,,,,,,,,,,,,,,,6e4a4683-61dc-4d69-9335-01d9c541588c,118,,"[71.0, 52.0]",19791,2,,,-2.4980915,,,Head,,,,"[63.0, 46.0]",,Low Pass,10.0,,,Rachel Furness,15706.0,,,,,Recovery,1,From Kick Off,Lauren Bruton,15726.0,Right Center Forward,9,Reading WFC,974,['5ee675fa-070d-42b2-aaac-87e5d4942246'],52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:52.126,Pass,
,,,,,,,,,,,,,1.3983,,,,,,,,,,,,,,,dfa7cf65-adaa-44a5-a94b-58151983f917,121,,"[58.0, 46.0]",19791,2,,,-2.0607536,,,Left Foot,,,,"[50.0, 31.0]",,Ground Pass,17.0,,,Josanne Potter,10198.0,,,,,,1,From Kick Off,Rachel Furness,15706.0,Center Defensive Midfield,9,Reading WFC,974,['f8bf1f37-524a-4a65-912f-8ec7edfecc7f'],54,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:54.846,Pass,
,,,,,,,,,,,,,0.803855,,,,,,,,,,,,,,,6e662ecc-a12d-4709-b7f5-d47bab2c4601,124,,"[65.0, 29.0]",19791,2,,,0.6202495,,,Left Foot,,,,"[72.0, 34.0]",,Ground Pass,8.602325,,,Lauren Bruton,15726.0,,,,,,1,From Kick Off,Josanne Potter,10198.0,Left Center Back,9,Reading WFC,974,['8d8e2b83-013e-48ba-81b8-280afef2b22a'],59,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:59.125,Pass,
,,,,,,,,,,,,,1.2135,,,,,,,,,,,,,,,c053a27c-123b-4e62-9adb-becf79263290,129,,"[71.0, 44.0]",19791,3,,,2.4329665,,,Right Foot,,,,"[64.0, 50.0]",,Ground Pass,9.219544,,,Jade Moore,10190.0,,,,,,1,From Kick Off,Lauren Bruton,15726.0,Right Center Forward,9,Reading WFC,974,"['89e3137f-efca-45e0-9aa9-a299e9019e45', 'a11560f0-1542-4e1f-9393-beced88b7365']",1,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:01.125,Pass,True
,,,,,,,,,,,,,1.160826,,,,,,,,,,,,,,,5d14702e-2851-465a-b455-0e42c2170edf,132,,"[64.0, 50.0]",19791,3,,,-0.5404195,,,Right Foot,,,,"[79.0, 41.0]",,Ground Pass,17.492855,,,Fara Williams,10251.0,,,,,,1,From Kick Off,Jade Moore,10190.0,Right Midfield,9,Reading WFC,974,['c2a7050c-6245-497a-b7e9-7681043df025'],3,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:03.179,Pass,
,,,,,,,,,,,,,2.3757,,,,,,,,,,,,,,,27ae601e-0272-4e72-9bff-bd792b9a6057,138,,"[86.0, 42.0]",19791,3,,,1.0303768,,,Right Foot,,,,"[107.0, 77.0]",,Ground Pass,40.81666,,,Natasha Harding,15725.0,,,,,Free Kick,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,10,Reading WFC,974,['432a4b05-fb27-45fd-a9e0-8c6161ae6085'],31,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:31.106,Pass,
,,,,,,,,,,,,,1.029276,,,,,,,,,,,,,,,0f8bd18a-0d66-4cd9-9589-64904be41aa1,142,,"[107.0, 67.0]",19791,3,,,-1.3352513,,,Left Foot,True,,,"[113.0, 42.0]",,Low Pass,25.70992,,Incomplete,Molly Bartrip,21021.0,,,,,,1,From Free Kick,Natasha Harding,15725.0,Right Back,10,Reading WFC,974,"['15397432-5908-452b-b230-6e17bb701f05', '56654905-9b69-47f0-b504-5324f73d06a1']",36,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:36.439,Pass,
,,,,,,,,,,,,,0.994572,,,,,,,,,,,,,,,cd6e72c1-1a8d-40a3-a5e1-39ae1a749291,152,,"[81.0, 27.0]",19791,3,,,2.7610862,,,Right Foot,,,,"[76.0, 29.0]",,Ground Pass,5.3851647,,,Rachel Furness,15706.0,,,,,Recovery,1,From Free Kick,Remi Allen,18149.0,Left Midfield,10,Reading WFC,974,['d3ceeb7d-4f02-4342-91da-420f99db85a8'],45,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:45.043,Pass,
,,,,,,,,,,,,,1.134811,,,,,,,,,,,,,,,5dc4aaa0-d133-416d-ada7-9198e41ccb3b,159,,"[44.0, 54.0]",19791,3,,,0.9453113,,,Right Foot,,,,"[57.0, 72.0]",,Ground Pass,22.203604,,,Bethany Mead,15619.0,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Right Center Forward,10,Reading WFC,974,['9f5eddaf-c75f-45f7-93bb-dbde9fd29799'],49,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:49.156,Pass,
,,,,,,,,,,,,,3.7437,,,,,,,,,,,,,,,67670402-8dd0-432f-bad5-c3adf5c6be2d,162,,"[57.0, 72.0]",19791,3,,,-0.6066051,,,Right Foot,,,,"[106.0, 38.0]",,High Pass,59.64059,,Incomplete,Ava Kuyken,15610.0,,,,,,1,From Free Kick,Bethany Mead,15619.0,Right Midfield,10,Reading WFC,974,"['4be6e23f-34a8-4cf1-bbc4-55e31a4fdb8e', '9f27d827-0e91-41ce-b660-a960bf19466e']",50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:50.322,Pass,
,,,,,,,,,,,,,0.9044,,,,,,,,,,,,,,,0c79dfb3-2db7-4404-bac8-d18395a80f34,166,,"[16.0, 37.0]",19791,3,,,-0.67474097,,,Keeper Arm,,,,"[31.0, 25.0]",,Ground Pass,19.209373,,,Josanne Potter,10198.0,,,,,,1,From Free Kick,Grace Moloney,15719.0,Goalkeeper,10,Reading WFC,974,['489f828c-680f-4a76-9442-35bf53729031'],56,,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:56.159,Pass,
