50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.27342,,,,,,,,,,,,7770a250-04bc-4623-873b-6e7cbe45ef7c,1383,,,"[91.0, 51.0]",19774,37,,,-2.077895,,,Right Foot,,,,"[86.0, 42.0]",,Ground Pass,10.29563,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Simone Magill,15559.0,Right Midfield,89,Everton LFC,967,['63b67502-b2bf-4f05-bb1c-49c2f66ab08e'],56,,,,,,,,,,,,,,,Everton LFC,967,00:37:56.027,Pass,
,,,,,,,,,,,,0.203187,,,,,,,,,,,,e89c73bd-6c75-4c7e-9cb7-e542eff57e9a,1386,,,"[87.0, 42.0]",19774,37,,,0.4636476,,,Left Foot,,,,"[91.0, 44.0]",,Low Pass,4.472136,Incomplete,Simone Magill,15559.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Forward,89,Everton LFC,967,"['ba4e237d-da6b-432a-af74-9053e1babd71', 'fbbb98d6-9907-469c-9976-93d71b1c1d62']",57,,,,,,,,,,,,,,,Everton LFC,967,00:37:57.764,Pass,
,,,,,,,,,,,,3.245629,,,,,,,,,,,,86880778-76a0-419b-af61-e3cb54b1c460,1392,,,"[52.0, 35.0]",19774,38,,,0.37690926,,,Right Foot,,,,"[100.0, 54.0]",,High Pass,51.62364,Incomplete,Lucy Hope,16386.0,,,,,Free Kick,1,From Free Kick,Danique Kerkdijk,16383.0,Right Center Back,90,Bristol City WFC,973,"['026f99b7-9b1b-4737-b54e-1219a982ee5d', '6b12f6f7-857d-4160-a0d6-f6bbf24ec9d6']",39,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:39.878,Pass,
,,,,,,,,,,,,1.65367,,,,,,,,,,,,60314344-42d1-4434-a04f-88287ec36034,1400,,,"[36.0, 25.0]",19774,38,,,-2.3561945,,,Right Foot,,,,"[29.0, 18.0]",,Ground Pass,9.899495,,Gabrielle George,15575.0,,,,,Free Kick,1,From Free Kick,Megan Finnigan,18254.0,Center Defensive Midfield,92,Everton LFC,967,['c8156584-44ca-4e91-897b-4e8662c5dc8a'],55,,,,,,,,,,,,,,,Everton LFC,967,00:38:55.297,Pass,
,,,,,,,,,,,,1.879654,,,,,,,,,,,,746ab5d5-b626-4261-967f-02ae3fd346c6,1403,,,"[31.0, 18.0]",19774,38,,,-0.4636476,,,Right Foot,,,,"[51.0, 8.0]",,Ground Pass,22.36068,,Taylor Hinds,19687.0,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,92,Everton LFC,967,['7ffb9d01-83f7-4f10-8c66-5c66ab19fff8'],58,,,,,,,,,,,,,,,Everton LFC,967,00:38:58.889,Pass,
,,,,,,,,,,,,0.8499,,,,,,,,,,,,cf90d4e4-77be-4d3b-9d51-2db6deeeedae,1407,,,"[48.0, 9.0]",19774,39,,,1.2490457,,,Left Foot,,,,"[51.0, 18.0]",,Ground Pass,9.486833,,Dominique Bruinenberg,15558.0,,,,,,1,From Free Kick,Taylor Hinds,19687.0,Left Back,92,Everton LFC,967,['567b2381-ce3b-4381-8eb9-fadc3a3c3e62'],0,,,,,,,,,,,,,,,Everton LFC,967,00:39:00.966,Pass,
,,,,,,,,,,,,2.066275,,,,,,,,,,,,80ac4822-6391-4c76-9a6c-18a3c0d0e21d,1411,,,"[47.0, 10.0]",19774,39,,,3.1415927,,,Right Foot,,,,"[31.0, 10.0]",,Ground Pass,16.0,,Gabrielle George,15575.0,,,,,,1,From Free Kick,Dominique Bruinenberg,15558.0,Left Center Midfield,92,Everton LFC,967,['ccc750cc-80b7-4e59-a6f2-34fa2e4c79ba'],3,,,,,,,,,,,,,,,Everton LFC,967,00:39:03.576,Pass,
,,,,,,,,,,,,2.761334,,,,,,,,,,,,5d8fd695-a379-4e38-9ef3-a96c16711e66,1415,,,"[29.0, 10.0]",19774,39,,,-0.25877088,,,Left Foot,,,,"[63.0, 1.0]",,High Pass,35.17101,Out,Chloe Kelly,15570.0,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,92,Everton LFC,967,['4b424455-ff8e-4ab2-aee4-483edcaa3edc'],5,,,,,,,,,,,,,,,Everton LFC,967,00:39:05.682,Pass,
,,,,,,,,,,,,1.233531,,,,,,,,,,,,061f74ce-87d3-4bb0-a561-c94fb1c2e0c6,1417,,,"[72.0, 80.0]",19774,39,,,-0.8379812,,,,,,,"[81.0, 70.0]",,Low Pass,13.453624,,Lucy Hope,16386.0,,,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,93,Bristol City WFC,973,['3bbb0345-562b-40ea-a0fb-6a1ce9598155'],18,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:18.098,Pass,
,,,,,,,,,,,,1.700989,,,,,,,,,,,,a1a235f9-9796-4b95-9b6c-c1f580f83523,1428,,,"[61.0, 64.0]",19774,39,,,-2.203545,,,Right Foot,,,,"[50.0, 49.0]",,Ground Pass,18.601076,,Frankie Brown,10171.0,,,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,93,Bristol City WFC,973,['3d4398ba-cf4a-4ee1-b61f-8c9d76187707'],26,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:26.819,Pass,
,,,,,,,,,,,,1.728479,,,,,,,,,,,,58d31584-843d-4200-b5df-00c98520a385,1431,,,"[64.0, 37.0]",19774,39,,,-0.87605804,,,Right Foot,,,,"[89.0, 7.0]",,High Pass,39.051247,,Poppy Pattinson,17274.0,,,,,,1,From Throw In,Frankie Brown,10171.0,Left Center Back,93,Bristol City WFC,973,['daaddae0-5363-4e4a-abda-0bb8596f8fb9'],31,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:31.773,Pass,
,,,,,,,,,,,,1.482912,,,,,,,,,,,,e95bc518-fd8a-4872-8037-0f752fbe65ca,1438,,,"[6.0, 40.0]",19774,39,,,1.3909428,,,Right Foot,,,,"[10.0, 62.0]",,Ground Pass,22.36068,,Georgia Brougham,15574.0,,,,,Goal Kick,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,94,Everton LFC,967,['b2369636-1607-42d9-98f4-0fd2cb005c51'],48,,,,,,,,,,,,,,,Everton LFC,967,00:39:48.633,Pass,
,,,,,,,,,,,,1.344099,,,,,,,,,,,,956e8644-352d-442a-928f-115615ca35e5,1441,,,"[10.0, 60.0]",19774,39,,,-1.7454685,,,Right Foot,,,,"[7.0, 43.0]",,Low Pass,17.262676,,Kirstie Levell,15576.0,,,,,,1,From Goal Kick,Georgia Brougham,15574.0,Right Center Back,94,Everton LFC,967,['b3f8967d-65a8-42fd-b887-539f93ab6e8a'],50,,,,,,,,,,,,,,,Everton LFC,967,00:39:50.768,Pass,
,,,,,,,,,,,,2.148361,,,,,,,,,,,,482b9b10-1ead-4f1a-9371-d76abce2ad13,1444,,,"[9.0, 35.0]",19774,39,,,-0.71883,,,Right Foot,,,,"[41.0, 7.0]",,High Pass,42.520584,,Taylor Hinds,19687.0,,,,,,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,94,Everton LFC,967,['01cd79dc-06dc-4899-9c9a-661c562beee7'],55,,,,,,,,,,,,,,,Everton LFC,967,00:39:55.392,Pass,
,,,,,,,,,,,,1.127859,,,,,,,,,,,,043468f4-011c-4a37-bea8-4e26f50a7818,1449,,,"[83.0, 80.0]",19774,40,,,-1.3961241,,,,,,,"[86.0, 63.0]",,Low Pass,17.262676,,Carla Humphrey,16384.0,,,,,Throw-in,1,From Throw In,Ella Rutherford,16388.0,Right Wing,95,Bristol City WFC,973,['f09ec639-75e9-4474-989b-d241ed40c2da'],5,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:05.738,Pass,
,,,,,,,,,,,,1.018207,,,,,,,,,,,,4008e43d-de79-4bfc-b89a-b251d357d959,1457,,,"[52.0, 14.0]",19774,40,,,-1.929567,,,Right Foot,,,,"[49.0, 6.0]",,Ground Pass,8.5440035,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Dominique Bruinenberg,15558.0,Left Center Midfield,96,Everton LFC,967,['4187996c-cca2-44dd-b6b2-687b51f9442d'],11,,,,,,,,,,,,,,,Everton LFC,967,00:40:11.311,Pass,
,,,,,,,,,,,,1.968069,,,,,,,,,,,,0248da87-05f1-458a-ae94-07729a7e51f9,1465,,,"[65.0, 12.0]",19774,40,,,0.72165483,,,Right Foot,,,,"[90.0, 34.0]",,High Pass,33.30165,,Simone Magill,15559.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Midfield,96,Everton LFC,967,['94764c14-e702-4e16-8980-a2af5eecbf7b'],15,,,,,,,,,,,,,,,Everton LFC,967,00:40:15.467,Pass,
,,,,,,,,,,,,1.65744,,,,,,,,,,,,ecb1b227-959d-421c-bce8-56f3f6bd534c,1467,,,"[90.0, 34.0]",19774,40,,,2.010639,,,Head,,,,"[82.0, 51.0]",,Low Pass,18.788294,Incomplete,Angharad James,15577.0,,,,,,1,Regular Play,Simone Magill,15559.0,Right Midfield,96,Everton LFC,967,"['2ad71eca-6c4c-484c-b84a-4a277323120c', '8ea23546-2b7c-4be3-a597-bb043e0fd138']",17,,,,,,,,,,,,,,,Everton LFC,967,00:40:17.475,Pass,
,,,,,,,,,,,,1.923553,,,,,,,,,,,,f6a04d2a-e6ce-463b-99a1-67ea0c9ec2f2,1472,,,"[37.0, 31.0]",19774,40,,,2.8501358,,,Left Foot,,,,"[27.0, 34.0]",,Ground Pass,10.440307,,Frankie Brown,10171.0,,,,,,1,Regular Play,Rosella Ayane,21048.0,Left Wing,97,Bristol City WFC,973,['6afde0f3-734c-4c91-95fb-900f7b58b548'],20,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:20.541,Pass,
,,,,,,,,,,,,1.970482,,,,,,,,,,,,839891b6-6f99-4462-adaf-aa0f368602ab,1476,,,"[24.0, 30.0]",19774,40,,,-1.2120256,,,Left Foot,,,,"[27.0, 22.0]",,Ground Pass,8.5440035,,Poppy Pattinson,17274.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Left Center Back,97,Bristol City WFC,973,['2fe42eae-45f0-41a5-bf9f-aaec597254a0'],22,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:22.592,Pass,
,,,,,,,,,,,,3.364259,,,,,,,,,,,,247a7df7-2aca-476d-bd4f-bd77f233cab5,1479,,,"[29.0, 19.0]",19774,40,,,-0.13381098,,,Left Foot,,,,"[81.0, 12.0]",,High Pass,52.46904,Incomplete,Juliette Kemppi,16390.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,97,Bristol City WFC,973,"['1ee233ba-cacc-46c4-b5e8-c1bb21ceb633', 'd5a47326-c4b3-4e69-9036-cb56a11ace45']",24,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:24.946,Pass,
,,,,,,,,,,,,1.732528,,,,,,,,,,,,e2fdce95-9b38-4c74-9732-b6c33cdb2ddd,1484,,,"[30.0, 71.0]",19774,40,,,-2.427502,,,Left Foot,,,,"[15.0, 58.0]",,Ground Pass,19.849434,,Kirstie Levell,15576.0,,,,,,1,Regular Play,Georgia Brougham,15574.0,Right Center Back,98,Everton LFC,967,['c77c784f-5e7c-46f1-9bee-57586c10b4dc'],30,,,,,,,,,,,,,,,Everton LFC,967,00:40:30.088,Pass,
,,,,,,,,,,,,1.2648,,,,,,,,,,,,5322023c-06ff-418f-a95b-9b185b94e470,1487,,,"[12.0, 57.0]",19774,40,,,-0.124354996,,,Right Foot,,,,"[28.0, 55.0]",,Ground Pass,16.124516,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Kirstie Levell,15576.0,Goalkeeper,98,Everton LFC,967,['a5a1a58f-fe8e-4b2e-98ab-013ebb128ada'],32,,,,,,,,,,,,,,,Everton LFC,967,00:40:32.149,Pass,
,,,,,,,,,,,,1.572316,,,,,,,,,,,,9bca57de-0a05-4d4c-8158-4f40ea64bb05,1490,,,"[28.0, 55.0]",19774,40,,,-1.7294515,,,Right Foot,,,,"[24.0, 30.0]",,Ground Pass,25.317978,,Gabrielle George,15575.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Defensive Midfield,98,Everton LFC,967,['c7305848-a581-4b05-bffd-3d7a0806061f'],34,,,,,,,,,,,,,,,Everton LFC,967,00:40:34.664,Pass,
,,,,,,,,,,,,1.388488,,,,,,,,,,,,54828663-9b11-4c42-a9bf-b28f520d2535,1493,,,"[32.0, 24.0]",19774,40,,,2.0344439,,,Left Foot,,,,"[27.0, 34.0]",,Ground Pass,11.18034,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,98,Everton LFC,967,['5255c0b3-9522-4db2-bcb6-151531a9d7ef'],38,,,,,,,,,,,,,,,Everton LFC,967,00:40:38.634,Pass,
,,,,,,,,,,,,1.49568,,,,,,,,,,,,d0ea4f73-fbc3-4501-a359-aed94044b2b0,1496,,,"[27.0, 35.0]",19774,40,,,1.1309538,,,Right Foot,,,,"[35.0, 52.0]",,Ground Pass,18.788294,,Georgia Brougham,15574.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Defensive Midfield,98,Everton LFC,967,['3f80a052-e66e-4712-8c52-4f9543985735'],41,,,,,,,,,,,,,,,Everton LFC,967,00:40:41.061,Pass,
,,,,,,,,,,,,2.329768,,,,,,,,,,,,6769eccf-97c7-42e1-8d74-a9a590953423,1499,,,"[40.0, 57.0]",19774,40,,,0.1613751,,,Right Foot,,,,"[83.0, 64.0]",,High Pass,43.56604,Incomplete,Simone Magill,15559.0,,,,,,1,Regular Play,Georgia Brougham,15574.0,Right Center Back,98,Everton LFC,967,"['223bab4f-ecd7-40dd-af6b-31e4e0a73fa5', 'f178db06-409b-4b77-a959-587daa7ba582']",44,,,,,,,,,,,,,,,Everton LFC,967,00:40:44.178,Pass,
,,,,,,,,,,,,1.138791,,,,,,,,,,,,6853e69a-0786-40c0-a462-24ecbf2e0092,1503,,,"[26.0, 6.0]",19774,40,,,1.7894653,,,Right Foot,,,,"[22.0, 24.0]",,Ground Pass,18.439089,,Frankie Brown,10171.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,99,Bristol City WFC,973,['2a288390-649c-4b18-b8fe-4069570a30ad'],49,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:49.358,Pass,
,,,,,,,,,,,,0.6639,,,,,,,,,,,,74fd06cc-0a0f-42ab-b182-f4e26b1d345c,1507,,,"[28.0, 24.0]",19774,40,,,0.6435011,,,Right Foot,,,,"[40.0, 33.0]",,Ground Pass,15.0,,Julie Biesmans,10095.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Left Center Back,99,Bristol City WFC,973,['ed98ab35-6ff3-426a-a9c4-ebffaf157cee'],53,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:53.116,Pass,
,,,,,,,,,,,,2.29901,,,,,,,,,,,,5cad354f-2dd0-47af-a3b6-7a44b26ef8a1,1514,,,"[90.0, 53.0]",19774,40,,,0.06241881,,,Right Foot,,,,"[106.0, 54.0]",,Low Pass,16.03122,Incomplete,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Simone Magill,15559.0,Right Midfield,99,Bristol City WFC,973,"['0c214e1a-4494-472a-9930-a636feb8f790', '0f5b68de-17ec-40ca-a75d-7f483891d5f4']",56,,,,,,,,,,,,,,,Everton LFC,967,00:40:56.152,Pass,
,,,,,,,,,,,,1.716993,,,,,,,,,,,,0f5b68de-17ec-40ca-a75d-7f483891d5f4,1516,,,"[15.0, 27.0]",19774,40,,,-0.7328151,,,Left Foot,,,,"[25.0, 18.0]",,Ground Pass,13.453624,,Poppy Pattinson,17274.0,,,,,Recovery,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,99,Bristol City WFC,973,"['1d4f8015-4fc4-4ea4-90bb-ef37633f002e', '5cad354f-2dd0-47af-a3b6-7a44b26ef8a1']",58,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:58.451,Pass,
,,,,,,,,,,,,0.932507,,,,,,,,,,,,c24024c1-a372-4f59-a885-562b58a10745,1520,,,"[21.0, 8.0]",19774,41,,,2.3561945,,,Right Foot,,,,"[14.0, 15.0]",,Ground Pass,9.899495,,Frankie Brown,10171.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,99,Bristol City WFC,973,['f1771b38-3b2e-484b-ae2a-59683da7c55e'],2,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:02.118,Pass,
,,,,,,,,,,,,1.408353,,,,,,,,,,,,ee13edc6-81ff-481b-930b-a79a790f8e21,1523,,,"[14.0, 20.0]",19774,41,,,1.8766752,,,Right Foot,,,,"[8.0, 39.0]",,Ground Pass,19.924858,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Left Center Back,99,Bristol City WFC,973,['18248b35-81b5-43da-bdf5-2e37dd955b88'],4,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:04.656,Pass,
,,,,,,,,,,,,1.434335,,,,,,,,,,,,5e0e2186-4d28-4db5-809b-56a7507457e6,1526,,,"[16.0, 45.0]",19774,41,,,0.4048918,,,Right Foot,,,,"[30.0, 51.0]",,Ground Pass,15.231546,,Danique Kerkdijk,16383.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,99,Bristol City WFC,973,['170d240b-7199-448e-9fdb-b6822450ccd8'],8,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:08.393,Pass,
,,,,,,,,,,,,3.175646,,,,,,,,,,,,d0027976-64a3-4e1a-86c9-11ea4adc7e28,1529,,,"[35.0, 51.0]",19774,41,,,-0.7853982,,,Right Foot,,,,"[85.0, 1.0]",,High Pass,70.71068,Out,Rosella Ayane,21048.0,,True,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,99,Bristol City WFC,973,['513f1978-94b2-463a-bd63-5c30b1193ee9'],12,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:12.344,Pass,
,,,,,,,,,,,,1.3156,,,,,,,,,,,,d8c2363c-dc24-42ef-8c37-fa1deac8f9a0,1531,,,"[43.0, 80.0]",19774,41,,,-0.9151007,,,,,,,"[53.0, 67.0]",,Low Pass,16.40122,,Angharad James,15577.0,,,,,Throw-in,1,From Throw In,Faye Bryson,15578.0,Right Back,100,Everton LFC,967,['beb22bea-1256-4612-b572-d27eb9afba04'],33,,,,,,,,,,,,,,,Everton LFC,967,00:41:33.122,Pass,
,,,,,,,,,,,,1.12451,,,,,,,,,,,,5ce48e77-be46-4a70-9855-6db21f970dfb,1535,,,"[51.0, 65.0]",19774,41,,,2.4087775,,,Right Foot,,,,"[41.0, 74.0]",,Low Pass,13.453624,,Faye Bryson,15578.0,,,,,,1,From Throw In,Angharad James,15577.0,Right Center Midfield,100,Everton LFC,967,['8e5068ea-1929-46aa-9d71-edc328e0e67e'],35,,,,,,,,,,,,,,,Everton LFC,967,00:41:35.246,Pass,
,,,,,,,,,,,,1.023765,,,,,,,,,,,,3811a693-0374-4c02-9533-29c052167c10,1539,,,"[41.0, 75.0]",19774,41,,,-0.066568166,,,Right Foot,,,,"[56.0, 74.0]",,Ground Pass,15.033297,,Inessa Kaagman,15579.0,,,,,,1,From Throw In,Faye Bryson,15578.0,Right Back,100,Everton LFC,967,['9cc4ee37-02e7-44bc-9f13-a9939da96f7c'],37,,,,,,,,,,,,,,,Everton LFC,967,00:41:37.047,Pass,
,,,,,,,,,,,,0.859832,,,,,,,,,,,,f509ed10-b537-4f48-9ca6-353462e71d72,1542,,,"[56.0, 74.0]",19774,41,,,-0.24497867,,,Left Foot,,,,"[72.0, 70.0]",,Low Pass,16.492422,,Simone Magill,15559.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Center Forward,100,Everton LFC,967,['2720e635-2cc3-4b73-9723-70f32ad2064d'],38,,,,,,,,,,,,,,,Everton LFC,967,00:41:38.531,Pass,
,,,,,,,,,,,,1.134121,,,,,,,,,,,,d6dca6b9-a41e-4462-a6fd-ff72c85fa644,1546,,,"[68.0, 71.0]",19774,41,,,-2.5127964,,,Right Foot,,,,"[57.0, 63.0]",,Low Pass,13.601471,,Angharad James,15577.0,,,,,,1,From Throw In,Simone Magill,15559.0,Right Midfield,100,Everton LFC,967,"['3f55cd62-57d6-4e56-9168-f946d9a411f3', 'd4d3a507-f22d-49b8-bdca-29c1b8655656']",39,,,,,,,,,,,,,,,Everton LFC,967,00:41:39.431,Pass,True
,,,,,,,,,,,,1.176985,,,,,,,,,,,,76a40774-77ca-46c3-b578-4a4a48431640,1550,,,"[57.0, 57.0]",19774,41,,,-2.4087775,,,Right Foot,,,,"[47.0, 48.0]",,Low Pass,13.453624,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Angharad James,15577.0,Right Center Midfield,100,Everton LFC,967,['bf889608-f301-42df-8ead-54b5b6a96705'],41,,,,,,,,,,,,,,,Everton LFC,967,00:41:41.655,Pass,
,,,,,,,,,,,,1.661843,,,,,,,,,,,,3aba61a2-2882-48a4-b5ee-4678d9203c4a,1554,,,"[46.0, 47.0]",19774,41,,,1.5707964,,,Right Foot,,,,"[46.0, 65.0]",,Ground Pass,18.0,,Faye Bryson,15578.0,,,,,,1,From Throw In,Megan Finnigan,18254.0,Center Defensive Midfield,100,Everton LFC,967,['49cb2fc0-371c-46dd-9851-85fa5bd56205'],42,,,,,,,,,,,,,,,Everton LFC,967,00:41:42.952,Pass,
,,,,,,,,,,,,3.95296,,,,,,,,,,,,4551bfe2-a71f-453f-9a9b-43bf7146a3e3,1558,,,"[46.0, 65.0]",19774,41,,,-0.57852423,,,Right Foot,,,,"[95.0, 33.0]",,High Pass,58.5235,Incomplete,Chloe Kelly,15570.0,,,,,,1,From Throw In,Faye Bryson,15578.0,Right Back,100,Everton LFC,967,"['34dd03e4-1c5b-494c-ad7a-ab108e0809a9', 'b3b6420b-076b-4e3e-bc56-749fd42c5a49']",44,,,,,,,,,,,,,,,Everton LFC,967,00:41:44.654,Pass,
,,,,,,,,,,,,1.337004,,,,,,,,,,,,b3b6420b-076b-4e3e-bc56-749fd42c5a49,1560,,,"[26.0, 48.0]",19774,41,,,1.4801364,,,Right Foot,,,,"[27.0, 59.0]",,Ground Pass,11.045361,,Loren Dykes,16391.0,,,,,Recovery,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,100,Everton LFC,967,"['4551bfe2-a71f-453f-9a9b-43bf7146a3e3', 'c471dc1c-d6cf-48b2-ad11-ff66ac689e6e']",48,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:48.607,Pass,
,,,,,,,,,,,,3.820706,,,,,,,,,,,,39f5148a-a762-4154-af95-9db4209e3493,1564,,,"[51.0, 68.0]",19774,41,,,0.02438541,,,Right Foot,,,,"[92.0, 69.0]",,High Pass,41.01219,Incomplete,Ella Rutherford,16388.0,,,,,,1,From Throw In,Loren Dykes,16391.0,Right Back,100,Everton LFC,967,"['63723367-cf15-4f42-8b07-f2fb2dd5cd93', 'bab15bdf-301f-43d2-8021-719c162b2590']",53,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:53.676,Pass,
,,,,,,,,,,,,1.33235,,,,,,,,,,,,561938c6-ddb5-421a-bde6-ec6c0259bcd9,1570,,,"[43.0, 10.0]",19774,41,,,-2.5213432,,,Left Foot,,,,"[36.0, 5.0]",,Ground Pass,8.602325,,Taylor Hinds,19687.0,,,,,Recovery,1,From Throw In,Dominique Bruinenberg,15558.0,Left Center Midfield,100,Everton LFC,967,"['345eb40e-3c7b-48d2-9067-16bedb9ec83f', '9ab0982e-8dca-4b43-a6e0-7a5e2bb7b192']",59,,,,,,,,,,,,,,,Everton LFC,967,00:41:59.833,Pass,True
,,,,,,,,,,,,1.3134,,,,,,,,,,,,27702d36-4fcb-42e6-9ecf-9327de70d7a5,1573,,,"[36.0, 5.0]",19774,42,,,0.4636476,,,Left Foot,,,,"[54.0, 14.0]",,Low Pass,20.12461,,Inessa Kaagman,15579.0,,,,,,1,From Throw In,Taylor Hinds,19687.0,Left Back,100,Everton LFC,967,['fcbb36b3-8efa-4ad6-a3a9-05e4586da669'],1,,,,,,,,,,,,,,,Everton LFC,967,00:42:01.347,Pass,
,,,,,,,,,,,,0.989703,,,,,,,,,,,,26d0a0bc-71b4-46f4-9539-2f7f584e6fd4,1577,,,"[48.0, 17.0]",19774,42,,,-2.1293957,,,Left Foot,,,,"[43.0, 9.0]",,High Pass,9.433981,,Dominique Bruinenberg,15558.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Center Forward,100,Everton LFC,967,"['6021d744-4f95-470b-a2ea-6e8bebcfb4c5', 'e405c584-9cb3-4163-b25c-4553ee160f42']",3,,,,,,,,,,,,,,,Everton LFC,967,00:42:03.415,Pass,True
,,,,,,,,,,,,1.032472,,,,,,,,,,,,b1cbdcf3-5fb2-47b9-aa44-19b7abbf609c,1580,,,"[42.0, 10.0]",19774,42,,,1.3258177,,,Right Foot,,,,"[44.0, 18.0]",,Low Pass,8.246211,,Inessa Kaagman,15579.0,,,,,,1,From Throw In,Dominique Bruinenberg,15558.0,Left Center Midfield,100,Everton LFC,967,['833362a6-60d1-493b-a90a-235559a7eb9f'],4,,,,,,,,,,,,,,,Everton LFC,967,00:42:04.471,Pass,
,,,,,,,,,,,,1.6517,,,,,,,,,,,,9ff9112c-4980-4760-96cc-5d0f31ae77a0,1583,,,"[44.0, 18.0]",19774,42,,,-2.4227626,,,Left Foot,,,,"[36.0, 11.0]",,Low Pass,10.630146,,Taylor Hinds,19687.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Center Forward,100,Everton LFC,967,['61a34d59-ba7a-4eb5-8695-9e92cdb97885'],5,,,,,,,,,,,,,,,Everton LFC,967,00:42:05.543,Pass,
,,,,,,,,,,,,1.39049,,,,,,,,,,,,038af645-4c74-4232-805f-29ccb87b0f13,1586,,,"[36.0, 11.0]",19774,42,,,2.3561945,,,Left Foot,,,,"[30.0, 17.0]",,Ground Pass,8.485281,,Gabrielle George,15575.0,,,,,,1,From Throw In,Taylor Hinds,19687.0,Left Back,100,Everton LFC,967,['d72e104f-8a3f-4016-abb6-d7ace152ea08'],7,,,,,,,,,,,,,,,Everton LFC,967,00:42:07.275,Pass,
,,,,,,,,,,,,1.417165,,,,,,,,,,,,933f628d-f026-4b4d-9055-395f8fc41d17,1589,,,"[34.0, 21.0]",19774,42,,,0.61072594,,,Right Foot,,,,"[54.0, 35.0]",,Ground Pass,24.41311,,Angharad James,15577.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Left Center Back,100,Everton LFC,967,['dac02842-1b7f-4aba-adb3-fa81eeb2e70f'],10,,,,,,,,,,,,,,,Everton LFC,967,00:42:10.889,Pass,
