ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.13584,,,,,,,,44010f87-42e3-4983-a97a-cec33c4eb6b6,1843,,"[37.0, 10.0]",19753,53,,,,0.7853982,,,Left Foot,,,,"[57.0, 30.0]",,Low Pass,28.284271,Incomplete,,,,,,,Recovery,2,From Throw In,Josanne Potter,10198.0,Left Center Back,129,Bristol City WFC,973,['71b704fb-5463-4e2d-90c7-eb3582cf9e11'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:23.164,Pass,
,,,,,,,,,,,2.919256,,,,,,,,07715173-d570-4b72-98c8-ea90cc09fb65,1846,,"[57.0, 46.0]",19753,53,,,,-1.3415644,,,Left Foot,,,,"[64.0, 16.0]",,Ground Pass,30.805843,,Gemma Evans,16381.0,,,,,,2,From Throw In,Julie Biesmans,10095.0,Right Center Midfield,129,Bristol City WFC,973,['474e2428-1f7e-4089-9923-3a73c7fba82b'],26,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:26.994,Pass,
,,,,,,,,,,,1.057343,,,,,,,,fa5c9328-07ee-4875-b845-536aa72b593a,1850,,"[113.0, 19.0]",19753,53,,,,1.2341216,,,Left Foot,True,,,"[120.0, 39.0]",,High Pass,21.189621,Incomplete,,,,,,,,2,From Throw In,Gemma Evans,16381.0,Left Back,129,Bristol City WFC,973,['3ea37799-79f3-4178-843d-c57154cffd78'],36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:36.640,Pass,
,,,,,,,,,,,1.152919,,,,,,,,58eae765-1a62-4e92-a08e-3c3ba8b029e0,1853,,"[15.0, 42.0]",19753,53,,,,-0.9272952,,,Keeper Arm,,,,"[18.0, 38.0]",,Ground Pass,5.0,,Josanne Potter,10198.0,,,,,,2,From Keeper,Grace Moloney,15719.0,Goalkeeper,130,Reading WFC,974,['ef740587-4547-4cce-9941-acb56ad76b6f'],47,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:47.767,Pass,
,,,,,,,,,,,1.999135,,,,,,,,c09e76b5-793c-493c-9f2d-5b34782a46cd,1855,,"[29.0, 35.0]",19753,53,,True,,1.2706251,,,Left Foot,,,,"[42.0, 77.0]",,High Pass,43.965897,,Natasha Harding,15725.0,,True,,,,2,From Keeper,Josanne Potter,10198.0,Left Center Back,130,Reading WFC,974,['2679e46e-9f33-4195-9411-5a8ca1d9cb6b'],53,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:53.412,Pass,
,,,,,,,,,,,1.771458,,,,,,,,677b33e7-9bc0-4055-a68f-b3a33cb4c126,1857,,"[42.0, 77.0]",19753,53,,,,-2.3086114,,,Right Foot,,,,"[32.0, 66.0]",,Ground Pass,14.866069,,Kirstyn Pearce,18152.0,,,,,,2,From Keeper,Natasha Harding,15725.0,Right Back,130,Reading WFC,974,['bac9f943-ad4b-4a62-87a9-d88d8e6384d3'],55,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:55.982,Pass,
,,,,,,,,,,,2.753852,,,,,,,,ef023227-de8c-43f9-be66-e41ccdf8a393,1860,,"[32.0, 66.0]",19753,53,,,,-1.6614562,,,Right Foot,,,,"[29.0, 33.0]",,Ground Pass,33.13608,,Josanne Potter,10198.0,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,130,Reading WFC,974,['8b053a14-454a-4172-958e-c0c4959bdcfd'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:58.618,Pass,
,,,,,,,,,,,1.891451,,,,,,,,2d619fef-8d53-446f-bc77-0fdb62c9bf79,1864,,"[50.0, 28.0]",19753,54,,,,0.61320734,,,Left Foot,,,,"[77.0, 47.0]",,Ground Pass,33.01515,,Lauren Bruton,15726.0,,,,,,2,From Keeper,Josanne Potter,10198.0,Left Center Back,130,Reading WFC,974,"['9f4e6bb9-845e-466c-816d-013a12849388', 'b610719e-41fc-43c4-b6fc-1d33bc88ae6f']",4,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:04.445,Pass,True
,,,,,,,,,,,3.474519,,,,,,,,515b0169-749f-43df-8774-94f7221bb499,1868,,"[80.0, 40.0]",19753,54,,,,-0.6998929,,,Left Foot,,,,"[99.0, 24.0]",,Ground Pass,24.839485,Incomplete,Fara Williams,10251.0,,,,,,2,From Keeper,Lauren Bruton,15726.0,Right Center Forward,130,Reading WFC,974,"['0e598aac-b63e-4ff6-b537-9b24d7753fec', 'd36a8629-ea98-4a35-8885-71d100fd7ffc']",9,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:09.145,Pass,
,,,,,,,,,,,1.547569,,,,,,,,3e9a9066-41f4-46db-9b54-bfbedbaee7e5,1876,,"[45.0, 79.0]",19753,54,,,,-0.26625204,,,Right Foot,,,,"[67.0, 73.0]",,Low Pass,22.803509,Incomplete,Juliette Kemppi,16390.0,,,,,,2,From Keeper,Loren Dykes,16391.0,Right Back,130,Reading WFC,974,"['1142cac0-2cc9-4858-8689-00e33f743a0e', 'e2c4fc5f-b331-4484-b1de-44edcbb95740']",16,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:16.824,Pass,
,,,,,,,,,,,1.094877,,,,,,,,1b067c15-6f55-4715-ac8a-42306f830390,1880,,"[62.0, 10.0]",19753,54,,,,0.7853982,,,Left Foot,,,,"[73.0, 21.0]",,Ground Pass,15.556349,,Remi Allen,18149.0,,,,,,2,From Keeper,Josanne Potter,10198.0,Left Center Back,130,Reading WFC,974,['47e97224-14cb-48a0-8af3-b2672bac62db'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:20.613,Pass,
,,,,,,,,,,,1.573532,,,,,,,,1176d12f-9a97-400c-9230-a6b29d92653e,1883,,"[76.0, 16.0]",19753,54,,,,-0.63274884,,,Right Foot,,,,"[91.0, 5.0]",,Ground Pass,18.601076,,Fara Williams,10251.0,,,,,,2,From Keeper,Remi Allen,18149.0,Left Midfield,130,Reading WFC,974,['49982b68-5fc0-4081-abf5-998687c57151'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:23.317,Pass,
,,,,,,,,,,,1.472209,,,,,,,,d69829c9-1373-4ca5-9687-6d117ffd75e7,1887,,"[92.0, 4.0]",19753,54,,,,-3.0828369,,,Right Foot,,,,"[75.0, 3.0]",,Ground Pass,17.029387,,Mayumi Pacheco,15724.0,,,,,,2,From Keeper,Fara Williams,10251.0,Left Center Midfield,130,Reading WFC,974,['64f381c1-78b3-4ff0-a9ad-b4632d32007e'],27,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:27.255,Pass,
,,,,,,,,,,,1.15005,,,,,,,,58431034-361a-45bf-83d5-321c4272b3f1,1891,,"[75.0, 3.0]",19753,54,,,,2.1375256,,,Left Foot,,,,"[68.0, 14.0]",,Ground Pass,13.038404,,Molly Bartrip,21021.0,,,,,,2,From Keeper,Mayumi Pacheco,15724.0,Left Back,130,Reading WFC,974,"['a521746d-be31-481c-a361-74f32ddd6d94', 'e631e4f3-486c-434d-bdeb-84b0c80b2e6d']",29,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:29.857,Pass,True
,,,,,,,,,,,1.936995,,,,,,,,93a90ffa-e486-484b-a21e-f08e11e7afe8,1894,,"[67.0, 21.0]",19753,54,,,,1.6902252,,,Right Foot,,,,"[64.0, 46.0]",,Ground Pass,25.179358,,Jade Moore,10190.0,,,,,,2,From Keeper,Molly Bartrip,21021.0,Right Center Midfield,130,Reading WFC,974,['d6cbc4ab-79b3-4a28-8f58-aeb7d709ce8f'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:32.409,Pass,
,,,,,,,,,,,1.976825,,,,,,,,23f74731-3cdd-4a41-8806-455e6c85535a,1898,,"[69.0, 51.0]",19753,54,,,,-0.11065722,,,Right Foot,,,,"[105.0, 47.0]",,High Pass,36.221542,Incomplete,Brooke Chaplen,15723.0,,,Through Ball,True,,2,From Keeper,Jade Moore,10190.0,Right Midfield,130,Reading WFC,974,"['3c4b0939-cb0d-41ee-9704-aabf9edf0a74', '8973608d-49c0-4c18-a324-daa0aa49749b', 'e97568cb-00ce-400b-a4a9-4f3ed2bb6ba8']",37,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:37.053,Pass,True
,,,,,,,,,,,2.441393,,,,,,,,0ef79342-55f0-4dc6-ae2a-8b8f7545e463,1904,,"[93.0, 67.0]",19753,54,,,,3.006065,,,Left Foot,,,,"[71.0, 70.0]",,Ground Pass,22.203604,,Kirstyn Pearce,18152.0,,,,,,2,From Keeper,Natasha Harding,15725.0,Right Back,130,Reading WFC,974,"['4f5bda3e-d88a-4156-bc59-b5f2ba8f9cf4', 'f40d0c93-2f55-46df-91da-9b98aafc11ff']",43,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:43.389,Pass,True
,,,,,,,,,,,1.080907,,,,,,,,ac5ed5c7-1e84-459e-8341-19882bf21a1c,1908,,"[81.0, 69.0]",19753,54,,,,-0.4636476,,,Right Foot,,,,"[97.0, 61.0]",,Ground Pass,17.888544,Incomplete,Jade Moore,10190.0,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,130,Reading WFC,974,"['261f4688-990d-437d-b8b9-af671d150d6e', '2951cc47-13ce-45c8-81ea-69c37369ec7b', 'db62907b-e73f-4711-a9bd-9b4f7af69410']",47,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:47.675,Pass,True
,,,,,,,,,,,0.95483,,,,,,,,a870246e-b63e-439d-9b29-523c5c60fb4b,1912,,"[20.0, 9.0]",19753,54,,,,0.6857295,,,Left Foot,,,,"[31.0, 18.0]",,Ground Pass,14.21267,,Carla Humphrey,16384.0,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing,131,Bristol City WFC,973,['0e8388bd-0687-495d-816d-863b7007ec2a'],51,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:51.018,Pass,
,,,,,,,,,,,2.615314,,,,,,,,de73385c-7323-452e-ac78-6110230a2ea4,1915,,"[46.0, 32.0]",19753,54,,,,0.72097135,9bb10c65-4e59-4406-84c0-3186b92a12a7,,Right Foot,,,,"[79.0, 61.0]",,High Pass,43.931767,,Ella Rutherford,16388.0,True,,,,,2,Regular Play,Carla Humphrey,16384.0,Left Center Midfield,131,Bristol City WFC,973,['76dfd46d-9051-4d84-9d57-0167a7d9f31c'],56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:56.005,Pass,
,,,,,,,,,,,1.790032,,,,,,,,bf099945-960a-4256-afda-a57dcf472fd5,1921,,"[15.0, 39.0]",19753,55,,,,0.95054686,,,Keeper Arm,,,,"[25.0, 53.0]",,Ground Pass,17.20465,,Kirstyn Pearce,18152.0,,,,,,2,From Keeper,Grace Moloney,15719.0,Goalkeeper,133,Reading WFC,974,['750caaf0-66e5-410f-a9c4-d47c5e017a87'],7,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:07.275,Pass,
,,,,,,,,,,,1.476744,,,,,,,,4998e645-3750-48ae-8852-837e4e3ca2dc,1924,,"[31.0, 58.0]",19753,55,,,,0.8379812,,,Right Foot,,,,"[40.0, 68.0]",,Ground Pass,13.453624,,Natasha Harding,15725.0,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,133,Reading WFC,974,['b3e81792-aba8-4f67-9872-05aedae6a9a4'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:10.631,Pass,
,,,,,,,,,,,1.502286,,,,,,,,326ec7b8-f962-48ab-bfc3-bafdcd8db566,1927,,"[40.0, 68.0]",19753,55,,,,-2.6224465,,,Right Foot,,,,"[33.0, 64.0]",,Ground Pass,8.062258,,Kirstyn Pearce,18152.0,,,,,,2,From Keeper,Natasha Harding,15725.0,Right Back,133,Reading WFC,974,['6e4f43c3-7315-4f49-93a8-d6e1c10ca6e8'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:12.148,Pass,
,,,,,,,,,,,1.053554,,,,,,,,2f96689d-a566-42a1-91ae-563afa58ec59,1930,,"[34.0, 64.0]",19753,55,,,,-0.67474097,,,Right Foot,,,,"[44.0, 56.0]",,Ground Pass,12.806249,,Jade Moore,10190.0,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,133,Reading WFC,974,['56274e36-7ee4-4f84-9d06-90e3d6e7a0bf'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:15.454,Pass,
,,,,,,,,,,,1.654371,,,,,,,,9cd41276-e346-4c54-aaf4-70150bafb369,1933,,"[45.0, 52.0]",19753,55,,,,-1.8417432,,,Right Foot,,,,"[40.0, 34.0]",,Ground Pass,18.681541,,Josanne Potter,10198.0,,,,,,2,From Keeper,Jade Moore,10190.0,Right Midfield,133,Reading WFC,974,['5743cbba-53e6-4d89-bee7-936b23cac8e7'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:18.336,Pass,
,,,,,,,,,,,1.591286,,,,,,,,c46451f9-2088-4639-a616-f421aefe6674,1936,,"[48.0, 32.0]",19753,55,,,,0.48995733,,,Left Foot,,,,"[63.0, 40.0]",,Ground Pass,17.0,Incomplete,Lauren Bruton,15726.0,,,,,,2,From Keeper,Josanne Potter,10198.0,Left Center Back,133,Reading WFC,974,"['0c47702d-319a-4b15-8026-b8c39250dbb0', '68df84f0-77b6-4f23-9f4f-63c6086e33e6']",21,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:21.170,Pass,
,,,,,,,,,,,4.54636,,,,,,,,bb1d66f2-2b27-4ed3-97ae-537eccf75eae,1940,,"[85.0, 54.0]",19753,55,,,,-0.84247893,,,Right Foot,,,,"[118.0, 17.0]",,Low Pass,49.57822,,Poppy Pattinson,17274.0,,,,,,2,From Keeper,Julie Biesmans,10095.0,Right Center Midfield,133,Reading WFC,974,['7797fd52-3a5e-4bee-a50b-d7e8b0965771'],27,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:27.245,Pass,
,,,,,,,,,,,1.690498,,,,,,,,ba4b9bf3-b31c-41ee-89a8-a51cebab29db,1943,,"[118.0, 17.0]",19753,55,,,,1.8259788,,,Left Foot,True,,,"[112.0, 40.0]",,High Pass,23.769728,Incomplete,Juliette Kemppi,16390.0,,,,,,2,From Keeper,Poppy Pattinson,17274.0,Left Wing,133,Reading WFC,974,"['774dc52c-c9a1-49c3-8d49-518d2296164b', 'a3ca0bea-de96-4bf6-880c-ebbf8daea696']",33,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:33.751,Pass,
,,,,,,,,,,,1.193053,,,,,,,,6c2c4ece-79c8-49a0-b0d5-ef93a7a28ba5,1948,,"[14.0, 52.0]",19753,55,,,,0.16514868,,,Right Foot,,,,"[32.0, 55.0]",,Ground Pass,18.248287,,Fara Williams,10251.0,,,,,,2,From Keeper,Lauren Bruton,15726.0,Right Center Forward,133,Reading WFC,974,['fa05fcfc-588f-4fb0-9b09-09eabd5e8837'],37,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:37.902,Pass,
,,,,,,,,,,,1.17601,,,,,,,,264d10a9-a51a-4c59-88bb-d084002e5eaf,1952,,"[28.0, 53.0]",19753,55,,,,-3.070285,,,Right Foot,,,,"[14.0, 52.0]",,Ground Pass,14.035668,,Natasha Harding,15725.0,,,,,,2,From Keeper,Fara Williams,10251.0,Left Center Midfield,133,Reading WFC,974,['f95ab6bf-2f8a-41aa-acc6-6e38b10657a4'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:40.744,Pass,
,,,,,,,,,,,3.542864,,,,,,,,151e0b23-be9c-4b30-888c-721c40d1d556,1955,,"[14.0, 52.0]",19753,55,,,,-0.32175055,,,Right Foot,,,,"[65.0, 35.0]",,High Pass,53.75872,Incomplete,,,,,,,,2,From Keeper,Natasha Harding,15725.0,Right Back,133,Reading WFC,974,['e81566a5-44fd-413a-8633-1def6ce3932b'],42,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:42.080,Pass,
,,,,,,,,,,,1.406447,,,,,,,,0d454600-e3f3-43b9-9000-efaea92caa1c,1959,,"[57.0, 55.0]",19753,55,,,,0.4636476,,,Right Foot,,,,"[65.0, 59.0]",,Low Pass,8.944272,,Loren Dykes,16391.0,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,134,Bristol City WFC,973,"['3aea58db-cf23-408a-8a04-585edff6a8c1', '96921c7d-d25b-40da-8efb-40c44f3f3d60']",46,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:46.682,Pass,True
,,,,,,,,,,,2.2289,,,,,,,,9f0469a3-62d6-4102-9136-74835e58bbdd,1961,,"[65.0, 59.0]",19753,55,,,,2.0831857,,,Right Foot,,,,"[56.0, 75.0]",,High Pass,18.35756,,Danique Kerkdijk,16383.0,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Back,134,Bristol City WFC,973,['7ede7231-60ee-46ab-8978-54fe4e25e95b'],48,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:48.089,Pass,
,,,,,,,,,,,0.366864,,,,,,,,6a1ed5ee-3ac4-440e-ab43-c9b0dde811c6,1963,,"[56.0, 75.0]",19753,55,,,,0.0,,,Right Foot,,,,"[60.0, 75.0]",,High Pass,4.0,Incomplete,,,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,134,Bristol City WFC,973,['d1dd969c-5dfe-443f-81bd-bf41bdeb5f8c'],50,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:50.318,Pass,
,,,,,,,,,,,0.914242,,,,,,,,a0d2d984-2724-4bd7-878c-c0b721cd6ec0,1967,,"[52.0, 71.0]",19753,55,,,,0.0,,,Right Foot,,,,"[57.0, 71.0]",,Low Pass,5.0,Incomplete,Danique Kerkdijk,16383.0,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Back,134,Bristol City WFC,973,"['8c05c012-8e7f-465c-a7e8-0c1a1bab9bd4', 'bcc4345b-977d-409f-807c-2f9e119df912']",52,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:52.110,Pass,
,,,,,,,,,,,1.5929,,,,,,,,f96c85a9-be75-49ff-a204-501399938764,1970,,"[46.0, 68.0]",19753,55,,,,-2.5127964,,,Right Foot,,,,"[35.0, 60.0]",,Ground Pass,13.601471,,Frankie Brown,10171.0,,,,,Recovery,2,Regular Play,Loren Dykes,16391.0,Right Back,134,Bristol City WFC,973,['b5bdbeb5-58c2-4ae1-b3cc-23f608b2c413'],54,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:54.375,Pass,
,,,,,,,,,,,1.99325,,,,,,,,c08e3ceb-ffe7-48f1-bb44-440bd06a32c9,1974,,"[36.0, 61.0]",19753,55,,,,0.70449406,,,Right Foot,,,,"[56.0, 78.0]",,High Pass,26.24881,,Danique Kerkdijk,16383.0,,,,,,2,Regular Play,Frankie Brown,10171.0,Left Center Back,134,Bristol City WFC,973,['748c8068-8eab-477a-b31b-84787b7b0c34'],55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:55.999,Pass,
,,,,,,,,,,,1.181233,,,,,,,,519f7f63-e295-4f7b-806b-4b0b23f33ff1,1977,,"[57.0, 78.0]",19753,55,,,,-0.5317241,,,Right Foot,,,,"[74.0, 68.0]",,Ground Pass,19.723083,,Carla Humphrey,16384.0,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,134,Bristol City WFC,973,['8b3a1449-2478-42db-aca0-eacd1aa62bee'],59,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:59.498,Pass,
,,,,,,,,,,,1.130072,,,,,,,,9ea03077-4b01-4c0f-86c8-0c032cee11c1,1981,,"[77.0, 69.0]",19753,56,,,,0.38050637,,,Right Foot,,,,"[87.0, 73.0]",,Ground Pass,10.770329,Incomplete,Ella Rutherford,16388.0,,,,,,2,Regular Play,Carla Humphrey,16384.0,Left Center Midfield,134,Bristol City WFC,973,"['342fd7f3-46e1-40d7-bd8b-4b4f0518d257', 'a2c5e95a-c8b5-409f-ad75-d2c3a2447934', 'd67303ac-6ae8-492b-bbf2-27e4dca19150']",2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:02.780,Pass,True
,,,,,,,,,,,0.831861,,,,,,,,39f7612a-5cd3-496d-bd6c-7cfdb83f1dc0,1985,,"[42.0, 2.0]",19753,56,,,,0.124354996,,,Left Foot,,,,"[50.0, 3.0]",,Ground Pass,8.062258,,Remi Allen,18149.0,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,135,Reading WFC,974,['40c32b1f-d837-4f01-b125-ea44e35e0dc3'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:06.438,Pass,
,,,,,,,,,,,1.44269,,,,,,,,2e018005-2b0d-4e78-adff-aa1867e7b363,1988,,"[50.0, 3.0]",19753,56,,,,2.8706458,,,Right Foot,,,,"[32.0, 8.0]",,Ground Pass,18.681541,,Josanne Potter,10198.0,,,,,,2,Regular Play,Remi Allen,18149.0,Left Midfield,135,Reading WFC,974,['fd95d0d9-836b-42ed-8551-a0f690075e1a'],7,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:07.310,Pass,
,,,,,,,,,,,1.371861,,,,,,,,55e08ee4-6872-4443-bc43-92be97c1189b,1991,,"[33.0, 10.0]",19753,56,,,,1.1246908,,,Left Foot,,,,"[44.0, 33.0]",,Ground Pass,25.495098,,Jade Moore,10190.0,,,,,,2,Regular Play,Josanne Potter,10198.0,Left Center Back,135,Reading WFC,974,['cf016fa1-4b5f-4c6f-b628-6c2876b38e8f'],9,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:09.497,Pass,
,,,,,,,,,,,2.186575,,,,,,,,5533278d-6556-486e-a148-65273a15a89d,1994,,"[48.0, 35.0]",19753,56,,,,1.7894653,,,Right Foot,,,,"[44.0, 53.0]",,High Pass,18.439089,,Natasha Harding,15725.0,,,,,,2,Regular Play,Jade Moore,10190.0,Right Midfield,135,Reading WFC,974,['497d2aa5-e975-4411-951a-90f370bad8f1'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:11.748,Pass,
,,,,,,,,,,,1.364059,,,,,,,,582a1025-de48-4c38-b5b9-63486160ccce,1998,,"[50.0, 58.0]",19753,56,,,,-2.7367008,,,Right Foot,,,,"[36.0, 52.0]",,Ground Pass,15.231546,,Kirstyn Pearce,18152.0,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,135,Reading WFC,974,['a71f0bd3-40c6-4faa-82f3-12a995d7f36c'],17,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:17.787,Pass,
,,,,,,,,,,,1.066274,,,,,,,,e4b9d279-7915-43c3-b385-3867ab22cb27,2001,,"[36.0, 51.0]",19753,56,,,,-1.2679114,,,Right Foot,,,,"[41.0, 35.0]",,Ground Pass,16.763054,,Molly Bartrip,21021.0,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,135,Reading WFC,974,['9d6e8f28-7608-4d48-aa25-a3f6eaba2f9a'],19,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:19.864,Pass,
,,,,,,,,,,,1.53939,,,,,,,,5d18f5a8-69c3-4044-a080-f4f3a34e3f06,2005,,"[42.0, 32.0]",19753,56,,,,-1.5182133,,,Right Foot,,,,"[43.0, 13.0]",,Ground Pass,19.026299,,Josanne Potter,10198.0,,,,,,2,Regular Play,Molly Bartrip,21021.0,Right Center Midfield,135,Reading WFC,974,"['39c69da2-619f-4448-a7da-141c806666f0', '4e9ef95f-7e13-4be8-9117-a0b379830f0d']",22,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:22.445,Pass,True
,,,,,,,,,,,1.537706,,,,,,,,733d4f13-d282-4a7a-975d-c5c42b2d26a9,2008,,"[46.0, 11.0]",19753,56,,,,-0.43984258,,,Left Foot,,,,"[63.0, 3.0]",,Ground Pass,18.788294,,Mayumi Pacheco,15724.0,,,,,,2,Regular Play,Josanne Potter,10198.0,Left Center Back,135,Reading WFC,974,['5a911116-8870-4484-aabd-331c56ebd504'],25,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:25.199,Pass,
,,,,,,,,,,,2.360178,,,,,,,,b19b0bcf-8437-48ec-b85b-849b5b23d217,2011,,"[63.0, 5.0]",19753,56,,,,-0.04542328,,,Left Foot,,,,"[85.0, 4.0]",,Ground Pass,22.022715,Incomplete,Remi Allen,18149.0,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,135,Reading WFC,974,"['9c4c3a4c-4fde-4200-90ad-225d8420503a', 'fac7f11b-e7da-445c-a9f2-f10f84a0cfac']",27,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:27.965,Pass,
,,,,,,,,,,,0.741606,,,,,,,,fa6e1770-641b-481f-8408-8dbce2eafc34,2014,,"[64.0, 1.0]",19753,56,,,,2.8501358,,,,,,,"[54.0, 4.0]",,Low Pass,10.440307,,Josanne Potter,10198.0,,,,,Throw-in,2,From Throw In,Mayumi Pacheco,15724.0,Left Back,136,Reading WFC,974,['982781b4-18c3-4772-b10d-c59ebb84345c'],51,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:51.189,Pass,
,,,,,,,,,,,0.87066,,,,,,,,763c0b41-ba30-4c40-b1f8-768b29c777c6,2018,,"[56.0, 4.0]",19753,56,,,,1.4464413,,,Left Foot,,,,"[57.0, 12.0]",,Ground Pass,8.062258,,Molly Bartrip,21021.0,,,,,,2,From Throw In,Josanne Potter,10198.0,Left Center Back,136,Reading WFC,974,['df5423d3-db98-41e1-bb18-6c20e935d2e1'],52,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:52.572,Pass,
,,,,,,,,,,,1.053085,,,,,,,,e414e344-c74f-4ff5-95ee-63e913723632,2022,,"[56.0, 9.0]",19753,56,,,,-0.7853982,,,Right Foot,,,,"[62.0, 3.0]",,Ground Pass,8.485281,,Mayumi Pacheco,15724.0,,,,,,2,From Throw In,Molly Bartrip,21021.0,Right Center Midfield,136,Reading WFC,974,['1d1834f8-36b6-4a12-8db6-eba69e2befc6'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:54.968,Pass,
,,,,,,,,,,,1.912985,,,,,,,,1235aae8-48c3-4b1c-b93f-bcb888a58c04,2025,,"[62.0, 3.0]",19753,56,,,,2.0235748,,,Right Foot,,,,"[44.0, 40.0]",,High Pass,41.14608,,Kirstyn Pearce,18152.0,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Back,136,Reading WFC,974,['62bb32d2-893a-42ae-a622-b229092d0dd2'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:56.061,Pass,
