ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.242997,,,,,,,,,,,,,6cbe351b-9e36-4d55-ba2a-90eed056a1b6,18,,"[38.0, 36.0]",19821,0,,,,-1.1071488,,Left Foot,,,"[48.0, 16.0]",,Ground Pass,,22.36068,,,,Demi Stokes,4651.0,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Center Defensive Midfield,2,Manchester City WFC,746,['1572a558-1626-4b31-a545-23297c97b85b'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:09.206,Pass,
,,,,,,,,,,,,,,0.890933,,,,,,,,,,,,,136e8c97-3f9b-43b7-ab28-8f51ea05ebb4,22,,"[57.0, 7.0]",19821,0,,,,0.9272952,,Left Foot,,,"[63.0, 15.0]",,Ground Pass,,10.0,,,,Caroline Weir,10188.0,,,,,,,1,From Kick Off,Demi Stokes,4651.0,Left Back,2,Manchester City WFC,746,"['21213f07-ca1e-4655-a63d-d2e4a107e17d', 'ce24bd0e-2f56-41a9-a9fb-8581eae0068f']",13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:13.065,Pass,True
,,,,,,,,,,,,,,0.589369,,,,,,,,,,,,,550bae63-0fac-4df6-be1e-cd985a4f95e0,26,,"[58.0, 15.0]",19821,0,,,,2.4227626,,Left Foot,,,"[50.0, 22.0]",,Ground Pass,,10.630146,,,,Keira Walsh,4658.0,,,,,,,1,From Kick Off,Caroline Weir,10188.0,Left Center Midfield,2,Manchester City WFC,746,['9def035a-0503-4fde-a3a0-8bafc1c8fbb2'],14,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:14.897,Pass,
,,,,,,,,,,,,,,2.245023,,,,,,,,,,,,,f0f55cdd-2a7a-42f7-a159-576c4e9d2cf8,30,,"[46.0, 23.0]",19821,0,,,,2.7201734,,Right Foot,,,"[17.0, 36.0]",,Ground Pass,,31.780497,,,,Ellie Roebuck,4637.0,,,,,,,1,From Kick Off,Keira Walsh,4658.0,Center Defensive Midfield,2,Manchester City WFC,746,['b51a8766-8d03-4070-a2f4-e0ea97e09830'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:17.098,Pass,
,,,,,,,,,,,,,,0.690833,,,,,,,,,,,,,5b96cf99-89bf-4628-973c-e66edd57030a,33,,"[17.0, 36.0]",19821,0,,,,-0.8519663,,Right Foot,,,"[24.0, 28.0]",,Ground Pass,,10.630146,,,,Gemma Bonner,15554.0,,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['63a72085-b922-4684-ba6b-a40611ec1f02'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:19.383,Pass,
,,,,,,,,,,,,,,1.45094,,,,,,,,,,,,,821ddf6b-c96d-44ba-8561-feb0f850fe0c,36,,"[25.0, 29.0]",19821,0,,,,0.9707461,,Right Foot,,,"[38.0, 48.0]",,Ground Pass,,23.021729,,,,Jill Scott,10172.0,,,,,,,1,From Kick Off,Gemma Bonner,15554.0,Left Center Back,2,Manchester City WFC,746,['a52ca6bb-9992-422a-b7d3-53e0fe12e833'],21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:21.817,Pass,
,,,,,,,,,,,,,,1.810041,,,,,,,,,,,,,a2abace5-5333-4f66-9965-65131e0c9e90,39,,"[33.0, 48.0]",19821,0,,,,2.145101,,Right Foot,,,"[22.0, 65.0]",,Ground Pass,,20.248457,,,,Stephanie Houghton,10185.0,,,,,,,1,From Kick Off,Jill Scott,10172.0,Right Center Midfield,2,Manchester City WFC,746,['0d15840e-1a46-4aab-b46b-165143b66f7f'],24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:24.074,Pass,
,,,,,,,,,,,,,,3.302648,,,,,,,,,,,,,f2a548d6-ae1d-480e-8586-df04f0594048,43,,"[24.0, 70.0]",19821,0,,,,0.114254326,,Right Foot,,,"[85.0, 77.0]",,High Pass,,61.400326,,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,"['eff288c4-6cd1-4805-be7b-920bae13d4f8', 'feaa4fda-95aa-493b-8dec-a0dc5f7bf5c8']",27,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:27.029,Pass,True
,,,,,,,,,,,,,,1.3243,,,,,,,,,,,,,1d0b3ccb-d9f5-4aee-9e19-ab000ef775e9,48,,"[29.0, 1.0]",19821,0,,,,0.26060238,,,,,"[44.0, 5.0]",,High Pass,,15.524175,,,,Vivianne Miedema,15623.0,,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,3,Arsenal WFC,968,['bf629c18-7349-4de6-bc74-4416708eea6e'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:48.712,Pass,
,,,,,,,,,,,,,,1.1744,,,,,,,,,,,,,9714c7e3-0128-40aa-89ea-77de749dc853,50,,"[44.0, 5.0]",19821,0,,,,-0.67474097,,Right Foot,,,"[49.0, 1.0]",,Low Pass,,6.4031243,,,,Bethany Mead,15619.0,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,3,Arsenal WFC,968,['0214b608-b82b-4b19-a54e-82efdc921820'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:50.036,Pass,
,,,,,,,,,,,,,,0.599304,,,,,,,,,,,,,c00fc902-8052-4603-98eb-504880c9c803,54,,"[73.0, 75.0]",19821,0,,,,0.21866895,,Right Foot,,,"[82.0, 77.0]",,Ground Pass,,9.219544,,,,Tessa Wullaert,10099.0,,,,,,Recovery,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,4,Manchester City WFC,746,['edd93cd4-7e1f-4809-b277-e5fc3a19cc84'],53,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:53.338,Pass,
,,,,,,,,,,,,,,1.093,,,,,,,,,,,,,cd723b69-11fc-48ec-9325-d55adf4d8fa5,58,,"[87.0, 78.0]",19821,0,,,,-0.69473827,,Right Foot,,,"[93.0, 73.0]",,Ground Pass,,7.81025,,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,4,Manchester City WFC,746,['ff4ce2a4-e52f-4080-9aaa-a03cc73bedd7'],55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:55.358,Pass,
,,,,,,,,,,,,,,0.0487,,,,,,,,,,,,,a09f6f29-6507-4a44-b83f-10518f839378,61,,"[93.0, 73.0]",19821,0,,,,0.98279375,,Right Foot,,,"[95.0, 76.0]",,Ground Pass,,3.6055512,,Incomplete,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Center Forward,4,Manchester City WFC,746,"['1fb9d1d1-123c-4508-82c8-e98e551cca64', 'cfa37138-fc86-4358-8903-64eb70a4c978']",56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:56.531,Pass,
,,,,,,,,,,,,,,0.486304,,,,,,,,,,,,,1ba8aef1-4dea-42e5-b8ca-a5781147b11d,66,,"[93.0, 77.0]",19821,1,,,,0.24497867,,Right Foot,,,"[101.0, 79.0]",,Ground Pass,,8.246211,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Center Forward,4,Manchester City WFC,746,['fcc9b76f-f29c-436f-a5bd-a40273dc7242'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:00.247,Pass,
,,,,,,,,,,,,,,1.061799,,,,,,,,,,,,,af3997e2-1a2a-49fc-8e4e-211ecdfb20bc,69,,"[113.0, 78.0]",19821,1,,,,-1.4994888,,Right Foot,True,,"[115.0, 50.0]",,Low Pass,,28.071337,,Incomplete,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,4,Manchester City WFC,746,"['0bf79eec-3149-426c-bea1-96e8854793b7', '3c476e6a-1dff-452d-87eb-4184bd45ba05']",3,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:03.663,Pass,
,,,,,,,,,,,,,,2.0892,,,,,,,,,,,,,88ceb8cd-33b5-4b9b-a2fc-ee526e3aee3a,72,,"[120.0, 80.0]",19821,1,,,,-1.735945,,Left Foot,,,"[113.0, 38.0]",,High Pass,,42.579338,,,,Esme Beth Morgan,4649.0,,True,True,Straight,,Corner,1,From Corner,Caroline Weir,10188.0,Left Center Midfield,5,Manchester City WFC,746,['34214143-5fe8-4416-9381-629fb0b59e7e'],27,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:27.012,Pass,
,,,,,,,,,,,,,,0.6141,,,,,,,,,,,,,d18366e5-b7ee-42d6-8af5-e40c548284a6,77,,"[110.0, 43.0]",19821,1,,,,-1.9756881,,Left Foot,,,"[107.0, 36.0]",,Ground Pass,,7.615773,,Incomplete,,Stephanie Houghton,10185.0,,,,,,,1,From Corner,Gemma Bonner,15554.0,Left Center Back,5,Manchester City WFC,746,"['31b669a8-3171-429c-998e-735c174a8b26', '517c30d5-dd74-469f-a763-fb6146d75b7b']",30,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:30.527,Pass,
,,,,,,,,,,,,,,2.7082,,,,,,,,,,,,,6035be7e-bc86-41f0-b9a6-61b312ffabb4,84,,"[20.0, 45.0]",19821,1,True,,,-1.1659045,,Right Foot,,,"[26.0, 31.0]",,Ground Pass,,15.231546,,,,Louise Quinn,15621.0,,,,,,Free Kick,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,7,Arsenal WFC,968,['254c6b80-120e-44c7-a660-826e3c9a94e5'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:45.331,Pass,
,,,,,,,,,,,,,,1.1838,,,,,,,,,,,,,5e8b9870-d7aa-4e29-ab00-cd9ff7b39d50,86,,"[26.0, 30.0]",19821,1,,,,-0.6435011,,Right Foot,,,"[38.0, 21.0]",,Ground Pass,,15.0,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Free Kick,Louise Quinn,15621.0,Left Center Back,7,Arsenal WFC,968,['ad4ba572-016b-44fd-b8d9-2d4d495a2e6e'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:48.954,Pass,
,,,,,,,,,,,,,,1.7856,,,,,,,,,,,,,c66aac85-9bf5-4e94-963b-49baad56f31f,90,,"[33.0, 22.0]",19821,1,,,,2.5213432,,Left Foot,,,"[19.0, 32.0]",,Ground Pass,,17.20465,,,,Louise Quinn,15621.0,,,,,,,1,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Defensive Midfield,7,Arsenal WFC,968,['c9c42ae4-1476-4892-9ce3-b5f6f858d932'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:51.201,Pass,
,,,,,,,,,,,,,,0.7657,,,,,,,,,,,,,5a08a273-fdb7-4269-8d46-58e6cb814a69,99,,"[23.0, 69.0]",19821,1,,,,-0.9272952,,Left Foot,,,"[29.0, 61.0]",,Ground Pass,,10.0,,,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Free Kick,Lisa Evans,10179.0,Right Back,7,Arsenal WFC,968,"['469ee6cb-e8bb-4dd7-b44c-710fadca40d9', '66f31f4a-917d-4f1b-9f24-2e3e4f229ab5']",58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:58.794,Pass,True
,,,,,,,,,,,,,,0.935,,,,,,,,,,,,,951d6fc1-aea0-4f65-b209-259819006cec,103,,"[28.0, 61.0]",19821,2,,,,1.7234457,,Right Foot,,,"[26.0, 74.0]",,Ground Pass,,13.152946,,,,Lisa Evans,10179.0,,,,,,,1,From Free Kick,Viktoria Schnaderbeck,10235.0,Right Defensive Midfield,7,Arsenal WFC,968,"['1a39df54-7219-4243-b492-ce4efdeb6b34', 'ce135131-d72c-4beb-bd8c-f9a32f7684b6']",1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:01.521,Pass,True
,,,,,,,,,,,,,,1.5621,,,,,,,,,,,,,980be359-a9e1-4be1-a59a-e418d48f81a7,107,,"[20.0, 73.0]",19821,2,,,,-2.536048,,Right Foot,,,"[7.0, 64.0]",,Ground Pass,,15.811388,,,,Leah Williamson,18999.0,,,,,,,1,From Free Kick,Lisa Evans,10179.0,Right Back,7,Arsenal WFC,968,"['7ff846f0-d7c8-42f9-8731-db30b2fd12fc', 'e1d36bc7-7409-4dc3-bc5e-880b30220641']",4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:04.296,Pass,True
,,,,,,,,,,,,,,1.6892,,,,,,,,,,,,,01771a44-cf16-448c-a984-331efb35ad36,111,,"[9.0, 72.0]",19821,2,,,,0.0,,Right Foot,,,"[46.0, 72.0]",,High Pass,,37.0,,Incomplete,,Kim Little,15616.0,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,7,Arsenal WFC,968,"['a3998193-bb4c-488c-855c-8cc4a4460824', 'b223aedd-9571-462e-ad4c-687bc109e524', 'f61e5189-5adf-4c28-8731-1f146dfd268a']",6,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:06.954,Pass,True
,,,,,,,,,,,,,,1.1488,,,,,,,,,,,,,8f6a1dd0-bb35-4a39-a3f6-0769aad2f8e2,114,,"[49.0, 80.0]",19821,2,,,,-0.4636476,,,,,"[59.0, 75.0]",,High Pass,,11.18034,,,,Kim Little,15616.0,,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,8,Arsenal WFC,968,['612e87df-705e-4797-80a2-15f51a48dce8'],22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:22.784,Pass,
,,,,,,,,,,,,,,0.9601,,,,,,,,,,,,,9ca57448-9fd3-4edd-8d88-01d6ddeebef0,116,,"[59.0, 75.0]",19821,2,,,,-2.2655346,,Right Foot,,,"[49.0, 63.0]",,Low Pass,,15.6205,,,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Kim Little,15616.0,Center Attacking Midfield,8,Arsenal WFC,968,['ae0c7fcf-2931-4724-92cd-566f734a1f01'],23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:23.933,Pass,
,,,,,,,,,,,,,,2.9659,,,,,,,,,,,,,39faf4af-ce3f-45a1-87f4-fcd10b2ea71e,120,,"[49.0, 58.0]",19821,2,,,,-1.971037,,Right Foot,,,"[38.0, 32.0]",,Ground Pass,,28.231188,,,,Louise Quinn,15621.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Wing,8,Arsenal WFC,968,['5c65b1c5-a075-4f63-9fa1-12515a3fc872'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:26.009,Pass,
,,,,,,,,,,,,,,2.4231,,,,,,,,,,,,,51017801-7c20-421d-a8b4-e3a75859760e,122,,"[38.0, 32.0]",19821,2,,,,-1.0251412,,Right Foot,,,"[55.0, 4.0]",,Ground Pass,,32.75668,,,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,8,Arsenal WFC,968,['fba16d9f-3d1e-4983-9b7b-2dc19d207798'],28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:28.975,Pass,
,,,,,,,,,,,,,,2.0622,,,,,,,,,,,,,56f8fc15-609f-453a-b204-4fecaca4747b,125,,"[56.0, 3.0]",19821,2,,,,0.74969906,,Left Foot,,,"[85.0, 30.0]",,High Pass,,39.623226,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,8,Arsenal WFC,968,"['ed4bcd58-e0bc-4fe5-8ff3-9a734b40a194', 'f04055fc-a8ad-48dd-92b0-764f2357e641']",33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:33.006,Pass,
,,,,,,,,,,,,,,1.494,,,,,,,,,,,,,dd82db3c-868a-4525-811c-aaef84a92d93,128,,"[48.0, 37.0]",19821,2,,,True,0.19739556,,,,,"[53.0, 38.0]",,High Pass,,5.0990195,,Incomplete,,Viktoria Schnaderbeck,10235.0,,,,,,Recovery,1,From Throw In,Leah Williamson,18999.0,Right Center Back,8,Arsenal WFC,968,"['22395b43-7d70-4d6b-9047-bf9564f28257', '248d608d-155c-4379-89a9-4d8da3d4629a', '70ba2d10-d914-4337-adc3-455d526a7d28']",38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:38.793,Pass,True
,,,,,,,,,,,,,,2.652628,,,,,,,,,,,,,aa13ec0e-8109-4397-91a4-a4a496392de3,135,,"[99.0, 63.0]",19821,2,,,,0.5880026,,Left Foot,,,"[114.0, 73.0]",,Ground Pass,,18.027756,,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,9,Manchester City WFC,746,['04edc2c4-8440-4809-b9a9-1110b060bd58'],47,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:47.252,Pass,
,,,,,,,,,,,,,,1.1752,,,,,,,,,,,,,36446538-0e47-43bf-89ce-b475c58039a2,138,,"[114.0, 73.0]",19821,2,,,,-1.5707964,,Right Foot,True,,"[114.0, 42.0]",,High Pass,,31.0,,,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Center Forward,9,Manchester City WFC,746,['69841783-bb94-433b-ad46-b31cbb40ae13'],49,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:49.930,Pass,
,,,,,,,,,,,,,,1.5767,,,,,,,,,,,,,20b2dd6b-167d-47fa-8e1e-707fc40f4a49,141,,"[15.0, 80.0]",19821,3,,,,-0.48995733,,,,,"[30.0, 72.0]",,High Pass,,17.0,,,,Kim Little,15616.0,,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,10,Arsenal WFC,968,['62278aca-a10d-4d42-b222-1c23b9ead311'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:11.302,Pass,
