bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.204012,,,,,,,,,,,,,,,,8dbf9a48-8b5e-47b5-ac05-6646e4f6d241,18,,,"[86.0, 11.5]",2275036,0,,,,,-0.5880026,,Right Foot,,,,"[90.5, 8.5]",,Ground Pass,,5.408327,,,Incomplete,Chantelle Boye-Hlorkah,15556.0,,,,,,1,Regular Play,Simone Magill,15559.0,Center Forward,4,Everton LFC,967,"['2272a6b3-657b-4262-911f-73efd2d85135', '57b8832f-cc54-403f-ab77-3404627dfdc2', '6641f106-e036-49a2-a39d-ac6b8263137b']",19,,,,,,,,,,,,,,,,Everton LFC,967,00:00:19.418,Pass,True
,,,,,,,,,,,,,,,,,4.91573,,,,,,,,,,,,,,,,9ec98f06-a4a2-4c88-ad3a-4b4790ac00b5,29,,,"[29.2, 75.0]",2275036,0,,,,,-0.34123436,,Right Foot,,,,"[96.5, 51.1]",,High Pass,,71.417786,,,Incomplete,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Right Back,4,Everton LFC,967,['bf3174de-c25e-4a62-8e12-4f6c0e2dd744'],23,,,,,,,,,,,,,,,,Reading WFC,974,00:00:23.070,Pass,
,,,,,,,,,,,,,,,,,2.186005,,,,,,,,,,,,,,,,bf3174de-c25e-4a62-8e12-4f6c0e2dd744,30,,,"[23.6, 29.0]",2275036,0,,,,,2.5172424,,Right Foot,,,,"[7.5, 40.6]",,Ground Pass,,19.84364,,,,Alexandra MacIver,34360.0,,,,,Recovery,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,"['000644b6-7322-40bf-ba41-7988cfaead17', '9ec98f06-a4a2-4c88-ad3a-4b4790ac00b5']",27,,,,,,,,,,,,,,,,Everton LFC,967,00:00:27.986,Pass,
,,,,,,,,,,,,,,,,,2.433637,,,,,,,,,,,,,,,,1a4ff979-4073-4ced-a5b6-8854d0a45c2b,32,,,"[8.0, 40.6]",2275036,0,,,,,1.042962,,Right Foot,,,,"[23.1, 66.5]",,Ground Pass,,29.980328,,,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,4,Everton LFC,967,['e42beeb1-544e-45c9-bc4b-bdd8cde5aa43'],30,,,,,,,,,,,,,,,,Everton LFC,967,00:00:30.172,Pass,
,,,,,,,,,,,,,,,,,3.117992,,,,,,,,,,,,,,,,c996e23f-546e-486d-b9ae-3fd652041c6c,35,,,"[32.6, 66.5]",2275036,0,,,,,-0.022576809,,Right Foot,,,,"[63.6, 65.8]",,Ground Pass,,31.007902,,,Incomplete,Lucy Hope,16386.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,"['b6ea7737-b429-4f1e-80e3-563d78dea933', 'b7263ca4-9bed-400d-a920-233fc4e0b872']",34,,,,,,,,,,,,,,,,Everton LFC,967,00:00:34.785,Pass,
,,,,,,,,,,,,,,,,,3.730761,,,,,,,,,,,,,,,,5c8a33f2-f759-4508-9c16-9bcba9423ef3,41,,,"[68.3, 7.2]",2275036,0,,,,,-0.11866132,,Left Foot,,,,"[109.4, 2.3]",,Low Pass,,41.391064,,,Incomplete,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Jade Moore,10190.0,Center Defensive Midfield,5,Reading WFC,974,"['8d85f100-277c-4cce-b35b-f9c2e8b6dc59', 'dd7e2082-c02f-4a80-8a54-4bd2857b29e7']",38,,,,,,,,,,,,,,,,Reading WFC,974,00:00:38.865,Pass,
,,,,,,,,,,,,,,,,,1.196921,,,,,,,,,,,,,,,,dd7e2082-c02f-4a80-8a54-4bd2857b29e7,43,,,"[10.7, 77.8]",2275036,0,,,,,0.10901877,,Other,,,,"[30.8, 80.0]",,Low Pass,,20.22004,,,Out,,,,,,,Recovery,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,5,Reading WFC,974,['5c8a33f2-f759-4508-9c16-9bcba9423ef3'],42,,,,,,,,,,,,,,,,Everton LFC,967,00:00:42.596,Pass,
,,,,,,,,,,,,,,,,,1.607284,,,,,,,,,,,,,,,,8f8769e5-9d86-42d0-817f-6620d4b7ebf8,44,,,"[87.5, 0.1]",2275036,0,,,,,0.50544834,,,,,,"[108.1, 11.5]",,Low Pass,,23.544,,,,Amalie Vevle Eikeland,26570.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Left Back,6,Reading WFC,974,['a1c65cfb-667b-4e21-b8a4-e3c677ebb251'],48,,,,,,,,,,,,,,,,Reading WFC,974,00:00:48.054,Pass,
,,,,,,,,,,,,,,,,,1.635245,,,,,,,,,,,,,,,,4321590b-7ea4-4c77-b56b-d778db7160c9,49,,,"[71.9, 0.1]",2275036,1,,,,,0.6984385,,,,,,"[93.1, 17.9]",,High Pass,,27.681763,,,Incomplete,Brooke Chaplen,15723.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Left Back,7,Reading WFC,974,"['02e4d027-247b-4d19-b2a9-8e4bdc9448e2', '7d80ffc5-0ae8-4df9-817b-824f13408a9c']",2,,,,,,,,,,,,,,,,Reading WFC,974,00:01:02.831,Pass,
,,,,,,,,,,,,,,,,,0.693635,,,,,,,,,,,,,,,,b80e9758-76ca-49f4-a8bb-91372621f97e,52,,,"[36.4, 63.1]",2275036,1,,,,,2.4945455,,Left Foot,,,,"[31.9, 66.5]",,Low Pass,,5.6400356,,,,Megan Finnigan,18254.0,,,,,Recovery,1,From Throw In,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,7,Reading WFC,974,['347527b2-af36-4bb1-bd18-1e4b5c27c331'],5,,,,,,,,,,,,,,,,Everton LFC,967,00:01:05.108,Pass,
,,,,,,,,,,,,,,,,,2.275176,,,,,,,,,,,,,,,,bf4b8d46-d851-4775-991a-2b7d1b13e5c2,56,,,"[36.4, 69.3]",2275036,1,,,,,0.4473742,,Right Foot,,,,"[58.7, 80.0]",,High Pass,,24.734186,,,Out,,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,7,Reading WFC,974,['db9909d5-12ee-4f2d-bd8d-3914e8e011cc'],6,,,,,,,,,,,,,,,,Everton LFC,967,00:01:06.752,Pass,True
,,,,,,,,,,,,,,,,,2.359221,,,,,,,,,,,,,,,,4560c8b3-e378-4765-a3cd-90459e3957ad,57,,,"[67.4, 0.1]",2275036,1,,,,,2.0726547,,,,,,"[56.7, 19.6]",,Low Pass,,22.242752,,,,Molly Bartrip,21021.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Left Back,8,Reading WFC,974,['4a37bbea-7ec1-43c9-9389-65b31ed2dde7'],22,,,,,,,,,,,,,,,,Reading WFC,974,00:01:22.497,Pass,
,,,,,,,,,,,,,,,,,5.156205,,,,,,,,,,,,,,,,ca17253f-1032-436f-92f5-e8d31a7905da,60,,,"[62.5, 23.7]",2275036,1,,,,,-0.430432,,Right Foot,,,,"[113.9, 0.1]",,High Pass,,56.558994,,,Out,Brooke Chaplen,15723.0,,,,,,1,From Throw In,Molly Bartrip,21021.0,Right Center Back,8,Reading WFC,974,['96c6e3f3-1420-46fb-8eba-09cdf84e59b8'],26,,,,,,,,,,,,,,,,Reading WFC,974,00:01:26.116,Pass,
,,,,,,,,,,,,,,,,,1.485087,,,,,,,,,,,,,,,,49286260-9e8f-4800-b9a4-2ef671f853d8,62,,,"[9.9, 80.0]",2275036,1,,,,,-0.23287638,,,,,,"[25.5, 76.3]",,High Pass,,16.03278,,,Incomplete,,,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,9,Everton LFC,967,['c34a2a34-c81b-4838-87eb-4cb74f47f5c4'],43,,,,,,,,,,,,,,,,Everton LFC,967,00:01:43.534,Pass,
,,,,,,,,,,,,,,,,,2.287096,,,,,,,,,,,,,,,,c34a2a34-c81b-4838-87eb-4cb74f47f5c4,63,,,"[94.6, 3.8]",2275036,1,,,,,0.4853833,,Right Foot,,,,"[112.8, 13.4]",,High Pass,,20.576685,,,Incomplete,Brooke Chaplen,15723.0,,,,,Recovery,1,From Throw In,Natasha Harding,15725.0,Left Back,9,Everton LFC,967,"['49286260-9e8f-4800-b9a4-2ef671f853d8', '91b60682-06a5-4c32-90e2-b2341114bee3', '9b0b83e2-7337-40f7-924f-f8b273649141']",45,,,,,,,,,,,,,,,,Reading WFC,974,00:01:45.019,Pass,
,,,,,,,,,,,,,,,,,0.297554,,,,,,,,,,,,,,,,4a97eefd-1688-4992-8921-81d2d5c9f062,68,,,"[5.6, 77.0]",2275036,1,,,,,-0.06965458,,Right Foot,,,,"[9.9, 76.7]",,Ground Pass,,4.3104525,,,Incomplete,,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,9,Everton LFC,967,['7d8984d9-1f27-44a2-a0e1-7ddc45173588'],49,,,,,,,,,,,,,,,,Everton LFC,967,00:01:49.466,Pass,
,,,,,,,,,,,,,,,,,0.727341,,,,,,,,,,,,,,,,aba6a74f-6944-4d14-9516-3468996d2e70,71,,,"[23.8, 74.8]",2275036,1,,,,,-2.8144946,,Left Foot,,,,"[18.2, 72.9]",,Ground Pass,,5.9135437,,,,Maéva Clemaron,31713.0,,,,,Recovery,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,9,Everton LFC,967,"['b66f823d-57e7-43cc-a914-b1a80c0e91ed', 'c669a6fe-8455-403c-9f2e-6b0a04820856']",51,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.195,Pass,True
,,,,,,,,,,,,,,,,,2.457874,,,,,,,,,,,,,,,,a2c8c3bb-cb0b-42d0-8d53-d8da383f1f8d,73,,,"[18.2, 72.9]",2275036,1,,,,,0.18614858,,Right Foot,,,,"[55.9, 80.0]",,High Pass,,38.362743,,,Out,,,,,,,,1,From Throw In,Maéva Clemaron,31713.0,Left Defensive Midfield,9,Everton LFC,967,,51,,,,,,,,,,,,,,,,Everton LFC,967,00:01:51.922,Pass,
,,,,,,,,,,,,,,,,,2.924721,,,,,,,,,,,,,,,,b2e76c1a-7571-4461-be82-f51a0db8886d,74,,,"[72.6, 0.1]",2275036,2,,,,,0.18957767,,,,,,"[99.7, 5.3]",,High Pass,,27.594383,,,Incomplete,Brooke Chaplen,15723.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Left Back,10,Reading WFC,974,"['0ec173c2-0a8e-4ccd-8f70-c624125e8df1', 'e8d734c1-b023-4f6b-8b6e-2bfc45c26cc6']",10,,,,,,,,,,,,,,,,Reading WFC,974,00:02:10.849,Pass,
,,,,,,,,,,,,,,,,,1.304625,,,,,,,,,,,,,,,,e8d734c1-b023-4f6b-8b6e-2bfc45c26cc6,76,,,"[20.4, 74.8]",2275036,2,,,,,0.41145626,,Head,,,,"[25.9, 77.2]",,High Pass,,6.0008335,,,,Chloe Kelly,15570.0,,,,,Recovery,1,Regular Play,Esme Beth Morgan,4649.0,Right Back,11,Everton LFC,967,"['9f39c92b-25f4-439b-a5c0-fb80e7195a92', 'b2e76c1a-7571-4461-be82-f51a0db8886d']",13,,,,,,,,,,,,,,,,Everton LFC,967,00:02:13.774,Pass,
,,,,,,,,,,,,,,,,,2.651022,,,,,,,,,,,,,,,,a47d5c64-683d-4c41-aef5-84e952246de5,86,,,"[37.9, 80.0]",2275036,2,,,,,-0.15431878,,,,,,"[55.9, 77.2]",,High Pass,,18.216476,,,Incomplete,,,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,12,Everton LFC,967,['bcd2cb9c-9b64-4e73-827e-d1ff7fd06106'],32,,,,,,,,,,,,,,,,Everton LFC,967,00:02:32.785,Pass,
,,,,,,,,,,,,,,,,,0.840604,,,,,,,,,,,,,,,,bcd2cb9c-9b64-4e73-827e-d1ff7fd06106,87,,,"[64.2, 2.9]",2275036,2,,,,,1.3891475,,Head,,,,"[65.1, 7.8]",,High Pass,,4.9819674,,,,Jade Moore,10190.0,,,,,Recovery,1,Regular Play,Natasha Harding,15725.0,Left Back,13,Reading WFC,974,"['a47d5c64-683d-4c41-aef5-84e952246de5', 'eb7c7c04-2b3b-43fd-ac6b-58d3f989587b']",35,,,,,,,,,,,,,,,,Reading WFC,974,00:02:35.436,Pass,
,,,,,,,,,,,,,,,,,1.34867,,,,,,,,,,,,,,,,cd8f2e21-66c6-46b5-8ac3-a43a8dacf6b5,89,,,"[65.1, 7.8]",2275036,2,,,,,-2.891392,,Head,,,,"[56.1, 5.5]",,High Pass,,9.289241,,,,Josanne Potter,10198.0,,,,,,1,Regular Play,Jade Moore,10190.0,Center Defensive Midfield,13,Reading WFC,974,['39496007-4d54-4657-b97a-dd236c8a1eea'],36,,,,,,,,,,,,,,,,Reading WFC,974,00:02:36.276,Pass,
,,,,,,,,,,,,,,,,,3.410636,,,,,,,,,,,,,,,,c24df04d-aab9-4c55-9c13-bac47e205915,91,,,"[56.1, 5.5]",2275036,2,,,,,0.19623682,,Left Foot,,,,"[89.3, 12.1]",,High Pass,,33.849667,,,Incomplete,Amalie Vevle Eikeland,26570.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,13,Reading WFC,974,"['8df9eca8-12d2-4839-9cc0-02f3578bb054', 'e1f0fd20-49b5-4079-ae40-281f0fe8923b']",37,,,,,,,,,,,,,,,,Reading WFC,974,00:02:37.625,Pass,
,,,,,,,,,,,,,,,,,2.721744,,,,,,,,,,,,,,,,e1f0fd20-49b5-4079-ae40-281f0fe8923b,94,,,"[30.8, 68.0]",2275036,2,,,,True,-0.5465244,,,,,,"[42.8, 60.7]",,High Pass,,14.045996,,,Incomplete,,,,,,,Recovery,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,13,Reading WFC,974,"['3275eb76-4a45-4f2e-86ba-386ab5340156', 'b48c09f6-afff-40b2-8935-e207ea605944', 'c24df04d-aab9-4c55-9c13-bac47e205915']",41,,,,,,,,,,,,,,,,Everton LFC,967,00:02:41.036,Pass,True
,,,,,,,,,,,,,,,,,1.577234,,,,,,,,,,,,,,,,b48c09f6-afff-40b2-8935-e207ea605944,95,,,"[77.3, 19.4]",2275036,2,,,,,0.24383056,,Right Foot,,,,"[97.8, 24.5]",,High Pass,,21.124866,,,Incomplete,Amalie Vevle Eikeland,26570.0,,,,,Recovery,1,Regular Play,Angharad James,15577.0,Right Center Midfield,13,Reading WFC,974,"['579bbd5a-f158-4da7-87c0-938eb60d9d41', 'e1f0fd20-49b5-4079-ae40-281f0fe8923b', 'f353a81a-dcf9-4625-81d3-7c4f1504634c']",43,,,,,,,,,,,,,,,,Reading WFC,974,00:02:43.757,Pass,
,,,,,,,,,,,,,,,,,1.296714,,,,,,,,,,,,,,,,579bbd5a-f158-4da7-87c0-938eb60d9d41,97,,,"[22.3, 55.6]",2275036,2,,,,,0.25981438,,Head,,,,"[38.1, 59.8]",,High Pass,,16.3487,,,,Lucy Hope,16386.0,,,,,Recovery,1,Regular Play,Gabrielle George,15575.0,Left Center Back,14,Everton LFC,967,"['b48c09f6-afff-40b2-8935-e207ea605944', 'ec437e2d-6360-4e3b-8e11-f18d45c5a240']",45,,,,,,,,,,,,,,,,Everton LFC,967,00:02:45.335,Pass,
,,,,,,,,,,,,,,,,,2.027598,,,,,,,,,,,,,,,,c6bf82c2-f672-48fa-be26-ca48bfa767a1,110,,,"[75.4, 7.0]",2275036,3,,,,,0.65729004,,Right Foot,,,,"[108.7, 32.7]",,High Pass,,42.064,,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,15,Reading WFC,974,['49b6b569-448e-44a2-9668-19f3325c1864'],22,,,,,,,,,,,,,,,,Reading WFC,974,00:03:22.428,Pass,
,,,,,,,,,,,,,,,,,2.175921,,,,,,,,,,,,,,,,5c209990-d063-49c0-9be5-b39e1d06b188,113,,,"[12.0, 34.4]",2275036,3,,,,,-1.4892468,,Keeper Arm,,,,"[13.7, 13.6]",,Ground Pass,,20.869356,,,,Gabrielle George,15575.0,,,,,,1,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,15,Reading WFC,974,['ea47d211-9231-4e79-9c89-d349e9ba35a8'],39,,,,,,,,,,,,,,,,Everton LFC,967,00:03:39.641,Pass,
,,,,,,,,,,,,,,,,,4.396469,,,,,,,,,,,,,,,,ebab3aff-2b44-4908-9173-4727c755d3fb,117,,,"[15.9, 7.4]",2275036,3,,,,,0.05488986,,Left Foot,,,,"[79.6, 10.9]",,High Pass,,63.79608,,,Incomplete,,,,,,,,1,From Free Kick,Gabrielle George,15575.0,Left Center Back,15,Reading WFC,974,"['2477ab6c-913d-4f9a-8cd0-dae0e917c35b', 'c81eb674-42e6-49a4-a1e3-7cb6a1b410db']",43,,,,,,,,,,,,,,,,Everton LFC,967,00:03:43.002,Pass,True
,,,,,,,,,,,,,,,,,1.082744,,,,,,,,,,,,,,,,ed128fb5-f87c-4082-8fa0-5f79664998e4,122,,,"[95.2, 0.1]",2275036,4,,,,,0.7154488,,,,,,"[103.6, 7.4]",,High Pass,,11.128792,,,,Simone Magill,15559.0,,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Back,16,Everton LFC,967,['215a3351-98ce-45d2-9f0b-7d8f122cbf35'],5,,,,,,,,,,,,,,,,Everton LFC,967,00:04:05.113,Pass,
,,,,,,,,,,,,,,,,,0.611386,,,,,,,,,,,,,,,,722ae700-22af-46e0-995a-59a50b0c3e7c,126,,,"[20.4, 72.0]",2275036,4,,,,,3.1415927,,Right Foot,,,,"[15.7, 72.0]",,Low Pass,,4.7,,,,Rachel Rowe,19780.0,,,,,Recovery,1,Regular Play,Angharad James,15577.0,Right Center Midfield,17,Reading WFC,974,['274d6cc6-dba5-478d-9fd7-706be92e371b'],7,,,,,,,,,,,,,,,,Reading WFC,974,00:04:07.064,Pass,
