bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.946485,,,,,,,,,,,,,,f6bd77d9-2236-4634-8b73-b0752299abaa,17,,,"[79.3, 80.0]",3775564,0,,,,,-1.2701907,,,,,"[82.4, 70.0]",,Low Pass,,10.46948,,,Rosemary Kathleen Lavelle,4949.0,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,Manchester City WFC,746,['99ac0202-1a82-4aaf-9a9a-792fc963e3e8'],19,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:19.487,Pass,
,,,,,,,,,,,,,,,,0.919805,,,,,,,,,,,,,,cdd47b0e-e3fc-4753-812d-11608e2da3de,19,,,"[82.4, 70.0]",3775564,0,,,,,1.9922155,,Right Foot,,,"[79.8, 75.8]",,Ground Pass,,6.3560996,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,3,Manchester City WFC,746,['00b3ac7c-660b-452c-b831-53451ab1d760'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:20.434,Pass,
,,,,,,,,,,,,,,,,0.77749,,,,,,,,,,,,,,9d5246bf-4505-4df3-8c54-70691cf4660e,26,,,"[77.2, 66.3]",3775564,0,,,,,-1.0099715,,Right Foot,,,"[84.8, 54.2]",,Ground Pass,,14.288807,,,Lauren Hemp,15555.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,3,Manchester City WFC,746,['38bef6b0-caa0-4f70-916c-5abdb5bf8f6f'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:24.606,Pass,
,,,,,,,,,,,,,,,,2.318884,,,,,,,,,,,,,,459cba9a-56db-4327-aa00-a05b4e15691c,31,,,"[85.3, 53.8]",3775564,0,,,,,1.1635405,,Right Foot,,,"[96.3, 79.3]",,Ground Pass,,27.771389,Out,,Rosemary Kathleen Lavelle,4949.0,,,,,,1,From Throw In,Lauren Hemp,15555.0,Center Forward,3,Manchester City WFC,746,"['52f5b309-e640-4155-88b2-504fee53853b', '560fb414-5bf9-4bd1-a161-29e1c4f98637', 'a4e59e6f-f2cf-4d03-b8fe-2a9886a5af9c']",26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:26.026,Pass,True
,,,,,,,,,,,,,,,,1.717674,,,,,,,,,,,,,,b658ae9c-a87a-4c1e-b63b-9b9dfb3ba236,33,,,"[29.2, 0.1]",3775564,0,,,,,0.4000217,,,,,"[44.1, 6.4]",,High Pass,,16.177145,,,Fara Williams,10251.0,,,,,Throw-in,1,From Throw In,Lily Woodham,15704.0,Left Wing Back,4,Reading WFC,974,['72ad4da8-c1ab-41c3-b3a2-375384743d08'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:46.337,Pass,
,,,,,,,,,,,,,,,,1.119267,,,,,,,,,,,,,,520ed59d-e773-452c-9563-02917892e0d3,36,,,"[44.1, 6.4]",3775564,0,,,,True,0.2814793,,,,,"[60.7, 11.2]",,High Pass,,17.280046,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Throw In,Fara Williams,10251.0,Center Defensive Midfield,4,Reading WFC,974,"['22a083dd-bdef-4e51-bfa8-c0fc7f96cf38', '26ef1554-ca87-49b7-9099-221f0f60c834', '640af767-cb41-4669-803c-97d07fd8375e']",48,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:48.055,Pass,True
,,,,,,,,,,,,,,,,0.854766,,,,,,,,,,,,,,640af767-cb41-4669-803c-97d07fd8375e,39,,,"[59.4, 68.9]",3775564,0,,,,,1.815775,,Left Foot,,,"[58.6, 72.1]",,Low Pass,,3.2984846,Incomplete,,Lucy Bronze,10178.0,,,,,Recovery,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,4,Reading WFC,974,"['520ed59d-e773-452c-9563-02917892e0d3', '99890b59-5bf2-4149-8974-68353e0d515e', 'afff7909-fcea-493f-a973-a36d3b732e53', 'fd22e23c-2acf-434d-bd78-aaadadb02667']",49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:49.174,Pass,True
,,,,,,,,,,,,,,,,0.884381,,,,,,,,,,,,,,49af3805-1596-43fa-9eaa-d37fe4cba3d7,45,,,"[52.8, 80.0]",3775564,0,,,,,-0.7908035,,,,,"[62.0, 70.7]",,Low Pass,,13.081667,,,Rosemary Kathleen Lavelle,4949.0,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,5,Manchester City WFC,746,['76906113-4e05-40b8-a104-802cbec67f02'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:58.075,Pass,
,,,,,,,,,,,,,,,,1.021005,,,,,,,,,,,,,,cd5b0916-c199-414c-9ded-65d5e8eb41d1,49,,,"[70.5, 62.9]",3775564,1,,,,,0.33563855,,Left Foot,,,"[92.0, 70.4]",,Low Pass,,22.770596,,,Chloe Kelly,15570.0,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,5,Manchester City WFC,746,['cc3333be-7ce4-49d0-b958-e92fcef88944'],3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:03.619,Pass,
,,,,,,,,,,,,,,,,1.314626,,,,,,,,,,,,,,e8e1a339-6fa5-4a41-9680-1d8c50e0b92d,58,,,"[17.2, 12.9]",3775564,1,,,,,0.44387618,,Left Foot,,,"[45.8, 26.5]",,High Pass,,31.668913,,,Rachel Rowe,19780.0,,,,,,1,From Throw In,Lily Woodham,15704.0,Left Wing Back,5,Manchester City WFC,746,['3834ba31-7768-4b8b-89ad-88440434ffc9'],13,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:13.930,Pass,
,,,,,,,,,,,,,,,,1.057475,,,,,,,,,,,,,,a6c1609f-b9df-49df-a3ba-e62a430594e7,64,,,"[61.7, 67.3]",3775564,1,,,,,0.688145,,Right Foot,,,"[66.2, 71.0]",,Ground Pass,,5.8258047,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,5,Manchester City WFC,746,"['401f101f-2b3d-4a35-a748-6032531a3bd1', '4c56dbf8-9a68-429f-a1bb-3516eec6f991']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:18.103,Pass,True
,,,,,,,,,,,,,,,,2.010004,,,,,,,,,,,,,,e44a729b-70e6-4c7e-b956-32b2101ab13c,69,,,"[68.8, 70.4]",3775564,1,,,,,-3.0284417,,Right Foot,,,"[55.6, 68.9]",,Ground Pass,,13.284954,,,Caroline Weir,10188.0,,,,,Free Kick,1,From Free Kick,Lucy Bronze,10178.0,Right Back,6,Manchester City WFC,746,['c1c86282-3739-4e52-b687-5d1e7508c8fb'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:24.940,Pass,
,,,,,,,,,,,,,,,,1.329466,,,,,,,,,,,,,,2f404443-4da9-4f3d-95f3-2be2d2a58bfc,73,,,"[55.4, 69.8]",3775564,1,,,,,-0.2340416,,Right Foot,,,"[70.5, 66.2]",,Ground Pass,,15.523209,,,Rosemary Kathleen Lavelle,4949.0,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,6,Manchester City WFC,746,['fe7da0a3-f2ac-4c41-b600-6e844c5b6506'],27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:27.542,Pass,
,,,,,,,,,,,,,,,,0.235017,,,,,,,,,,,,,,c004aae0-8c85-404a-82b6-edf1a09b73e3,78,,,"[48.4, 11.1]",3775564,1,,,,,-0.76101273,,Left Foot,,,"[50.5, 9.1]",,Ground Pass,,2.9,Incomplete,,Rachel Rowe,19780.0,,,,,Recovery,1,From Free Kick,Angharad James,15577.0,Left Center Midfield,6,Manchester City WFC,746,"['675341e9-fc2e-4bb6-98a0-cea821a9a1fe', 'bdd7b210-4387-41e0-9474-be211be6a735']",29,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:29.617,Pass,
,,,,,,,,,,,,,,,,1.810553,,,,,,,,,,,,,,675341e9-fc2e-4bb6-98a0-cea821a9a1fe,80,,,"[69.6, 71.0]",3775564,1,,,,,0.47194618,,Right Foot,,,"[79.2, 75.9]",,Ground Pass,,10.778219,,,Chloe Kelly,15570.0,,,,,Recovery,1,From Free Kick,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,6,Manchester City WFC,746,"['c004aae0-8c85-404a-82b6-edf1a09b73e3', 'e062a9c6-f6a5-4904-a4b0-8df226ac7949']",29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:29.852,Pass,
,,,,,,,,,,,,,,,,0.958827,,,,,,,,,,,,,,566dd70b-0b88-4a16-8cbd-f7d1e2396312,83,,,"[79.2, 75.9]",3775564,1,,,,,0.2837941,,Right Foot,,,"[88.8, 78.7]",,Ground Pass,,10.0,Out,,Rosemary Kathleen Lavelle,4949.0,,,,,,1,From Free Kick,Chloe Kelly,15570.0,Right Wing,6,Manchester City WFC,746,['707cdafd-19b0-478e-971d-f315f380a679'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:35.035,Pass,
,,,,,,,,,,,,,,,,1.295596,,,,,,,,,,,,,,010ae5ab-8f06-4452-90ec-eab83309d0a7,85,,,"[33.6, 0.1]",3775564,1,,,,,2.3495722,,,,,"[18.6, 15.3]",,Low Pass,,21.355093,,,Molly Bartrip,21021.0,,,,,Throw-in,1,From Throw In,Lily Woodham,15704.0,Left Wing Back,7,Reading WFC,974,['13848d58-8d52-403b-9109-6bcf143ac506'],47,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:47.932,Pass,
,,,,,,,,,,,,,,,,0.586903,,,,,,,,,,,,,,78c56c44-4ef6-47e3-90c3-50c10387491b,89,,,"[8.6, 5.0]",3775564,1,,,,,-1.4940244,,Left Foot,,,"[8.9, 1.1]",,Low Pass,,3.9115214,Out,,,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Center Back,7,Reading WFC,974,,51,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:51.454,Pass,
,,,,,,,,,,,,,,,,1.692259,,,,,,,,,,,,,,b32eec3b-b555-4190-a394-244b49c1f4dd,90,,,"[107.7, 80.0]",3775564,2,,True,,,-1.0403339,,,,,"[113.8, 69.6]",,Low Pass,,12.056949,,,Lauren Hemp,15555.0,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Back,8,Manchester City WFC,746,['f27a322e-2387-4a28-b92b-47f211ee800d'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:34.392,Pass,
,,,,,,,,,,,,,,,,0.627111,,,,,,,,,,,,,,41d7012c-6b09-4e2a-8b1e-d642c599b41b,92,,,"[113.8, 69.6]",3775564,2,,,,,1.4635174,,Right Foot,,,"[114.5, 76.1]",,Ground Pass,,6.537584,,,Chloe Kelly,15570.0,,,,,,1,From Throw In,Lauren Hemp,15555.0,Center Forward,8,Manchester City WFC,746,['e75a8afe-2848-40f5-b0a9-10f800ca1d96'],38,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:38.345,Pass,
,,,,,,,,,,,,,,,,0.845691,,,,,,,,,,,,,,5f892c91-978f-46ed-bc23-7d455563baac,96,,,"[111.9, 75.8]",3775564,2,,,,,-2.2655346,,Left Foot,,,"[101.9, 63.8]",,Ground Pass,,15.6205,,,Rosemary Kathleen Lavelle,4949.0,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,8,Manchester City WFC,746,"['01b68b1a-07f3-4b2a-af85-91c764ea3491', 'bae069e8-4a0c-45dc-b994-3e397810179b']",41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:41.614,Pass,True
,,,,,,,,,,,,,,,,1.028667,,,,,,,,,,,,,,9cf27bb9-d708-471c-b3b3-13676eaa85e1,100,,,"[100.1, 57.1]",3775564,2,,,,,-2.7886024,,Right Foot,,,"[90.6, 53.6]",,Ground Pass,,10.1242285,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,8,Manchester City WFC,746,['2e20cfb3-3b31-404a-969f-4005baa3dae2'],45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:45.436,Pass,
,,,,,,,,,,,,,,,,1.561756,,,,,,,,,,,,,,5bd32bc3-e91e-4982-b696-16986d410d2b,103,,,"[85.9, 52.3]",3775564,2,,,,,-1.7337228,,Right Foot,,,"[82.3, 30.4]",,Ground Pass,,22.193918,,,Demi Stokes,4651.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,8,Manchester City WFC,746,['df1e32a0-44f8-43ed-a0f0-d0314c5c47a4'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:47.092,Pass,
,,,,,,,,,,,,,,,,1.288584,,,,,,,,,,,,,,9977012f-5729-42e5-ace1-93190eb7b69b,106,,,"[88.0, 19.6]",3775564,2,,,,,-1.3449049,,Left Foot,,,"[91.7, 3.5]",,Ground Pass,,16.519686,,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,['b7d7cace-81a1-4b90-ae93-e7fa4794e024'],50,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:50.314,Pass,
,,,,,,,,,,,,,,,,0.659143,,,,,,,,,,,,,,ec56ef13-f94f-403c-8e1c-3763f5475d37,110,,,"[89.5, 14.0]",3775564,2,,,,,0.6967423,,Left Foot,,,"[94.4, 18.1]",,Ground Pass,,6.3890533,,,Caroline Weir,10188.0,,,,,,1,From Throw In,Georgia Stanway,4643.0,Left Wing,8,Manchester City WFC,746,"['7b82e03e-883f-4a40-aa5e-36dd20e3fbf7', 'bb0f09e5-8773-41ab-b6dc-a9423ddb21d2']",53,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:53.119,Pass,True
,,,,,,,,,,,,,,,,1.431847,,,,,,,,,,,,,,5e1fcbdc-fdb9-496d-8592-974268fcb435,112,,,"[94.4, 18.1]",3775564,2,,,,,-1.5566128,,Left Foot,,,"[94.6, 4.0]",,Low Pass,,14.1014185,,,Demi Stokes,4651.0,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,8,Manchester City WFC,746,['ac7ee9a0-136e-4f1e-9439-12de60ce7e62'],53,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:53.778,Pass,
,,,,,,,,,,,,,,,,0.818821,,,,,,,,,,,,,,6ded7b35-7729-407f-a9dc-b07dcf3e585b,115,,,"[101.5, 4.8]",3775564,2,,,,,2.3438494,,Right Foot,,,"[97.5, 8.9]",,Ground Pass,,5.7280016,,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,['2ab45de2-63b9-49df-a0a3-bcc518411a29'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:59.033,Pass,
,,,,,,,,,,,,,,,,2.011704,,,,,,,,,,,,,,1d46a387-a6b0-4d16-9a68-c4df9017f6c7,119,,,"[94.2, 10.7]",3775564,3,,,,,2.1985726,,Left Foot,,,"[81.5, 28.2]",,Ground Pass,,21.622673,,,Keira Walsh,4658.0,,,,,,1,From Throw In,Georgia Stanway,4643.0,Left Wing,8,Manchester City WFC,746,"['432c1b3c-8603-4bbb-811c-07de60db2401', '917500d7-5893-4361-8271-e277788b5372']",1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:01.660,Pass,True
,,,,,,,,,,,,,,,,0.998076,,,,,,,,,,,,,,f298d556-ed8a-4fe4-bab9-745efe5368bf,127,,,"[51.9, 57.7]",3775564,3,,,,,0.4891198,,Right Foot,,,"[64.3, 64.3]",,Ground Pass,,14.047064,,,Rachel Rowe,19780.0,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Left Center Forward,8,Manchester City WFC,746,"['2e2b83b1-3073-436d-bc17-13472094a87a', 'd23f2c9c-dd22-4df2-8184-3108fcb95cfb']",6,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:06.470,Pass,True
,,,,,,,,,,,,,,,,1.51094,,,,,,,,,,,,,,48157ae2-4108-4bd0-bf79-0881c07a24ec,136,,,"[45.9, 33.0]",3775564,3,,,,,2.64517,,Right Foot,,,"[33.9, 39.5]",,Ground Pass,,13.647344,,,Abby Dahlkemper,5081.0,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,8,Manchester City WFC,746,['f140d21e-086a-476c-a24b-7985837f7b52'],13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:13.954,Pass,
,,,,,,,,,,,,,,,,2.713497,,,,,,,,,,,,,,4dba8f8a-324e-4d36-aadd-49cffe590e96,139,,,"[32.1, 34.9]",3775564,3,,,,,-3.020495,,Left Foot,,,"[13.2, 32.6]",,Ground Pass,,19.039433,,,Ellie Roebuck,4637.0,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Right Center Back,8,Manchester City WFC,746,['f6be64d7-514e-41ed-834d-757255a1536c'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:16.313,Pass,
,,,,,,,,,,,,,,,,2.302692,,,,,,,,,,,,,,38b4d4d3-0f3f-4f71-84b4-5df0e0e90468,142,,,"[13.2, 35.1]",3775564,3,,,,,0.96570134,,Right Foot,,,"[37.2, 69.8]",,High Pass,,42.191113,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,8,Manchester City WFC,746,['931438fd-4598-4db7-b950-91a4edcba573'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:20.822,Pass,
