50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,caa9cf6d-dd46-4bdc-ba4c-f6fc82cb9fa9,1,,,,3775609,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 18}, {'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Arsenal WFC,968,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f85b9236-3d19-476a-8304-57b74b6416b3,2,,,,3775609,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 42787, 'name': 'Mackenzie Arnold'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 34232, 'name': 'Grace Fisk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 22}, {'player': {'id': 31157, 'name': 'Hawa Cissoko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 31553, 'name': 'Cecilie Redisch Kvamme'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 31556, 'name': 'Laura Vetterlein'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 26}, {'player': {'id': 5076, 'name': 'Emily Louise van Egmond'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 10124, 'name': 'Dagný Brynjarsdóttir'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 32}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2132b09c-6d16-425b-a7b0-2b94dcf07f2b,3,,,,3775609,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,['41e32e2b-108d-42bf-931a-91b34aa10e18'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41e32e2b-108d-42bf-931a-91b34aa10e18,4,,,,3775609,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,['2132b09c-6d16-425b-a7b0-2b94dcf07f2b'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1ce7662c-9e4c-4d08-ab16-c2599e31cba9,1783,,,,3775609,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,87,Arsenal WFC,968,['595a9cb8-a058-4aa3-b240-20287c0b6fea'],0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,595a9cb8-a058-4aa3-b240-20287c0b6fea,1784,,,,3775609,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,87,Arsenal WFC,968,['1ce7662c-9e4c-4d08-ab16-c2599e31cba9'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.458647,,,,,,,,,,,,,21e8c564-1cc5-4eb9-bc5d-930952c68d83,5,,,"[60.0, 40.0]",3775609,0,,,,-1.9379702,,Right Foot,,,,"[58.5, 36.1]",,Ground Pass,,4.1785164,,,,Caitlin Jade Foord,11338.0,,,,,Kick Off,1,From Kick Off,Vivianne Miedema,15623.0,Center Forward,2,Arsenal WFC,968,['224ba188-3c15-4295-af9a-80d82bcdd23d'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.972,Pass,
,,,,,,,,,,,,,,,1.373911,,,,,,,,,,,,,2a9a0592-bbf0-4457-ab8c-9ea106e8ff29,8,,,"[57.6, 34.4]",3775609,0,,,,2.7574234,,Left Foot,,,,"[43.5, 40.1]",,Ground Pass,,15.20855,,,,Jordan Nobbs,10192.0,,,,,,1,From Kick Off,Caitlin Jade Foord,11338.0,Center Attacking Midfield,2,Arsenal WFC,968,['66f6fdd9-f174-4be6-a2e3-4be1dd93cb18'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:01.470,Pass,
,,,,,,,,,,,,,,,2.296716,,,,,,,,,,,,,d040bf9d-8fb8-46d7-b923-c4d4e18832da,11,,,"[43.5, 40.1]",3775609,0,,,,1.4920949,,Right Foot,,,,"[46.0, 71.8]",,Ground Pass,,31.798428,,,,Noelle Maritz,10404.0,,,,,,1,From Kick Off,Jordan Nobbs,10192.0,Left Center Midfield,2,Arsenal WFC,968,['33edb17b-bc41-4a47-b8c1-e0db950b2c2d'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:03.611,Pass,
,,,,,,,,,,,,,,,1.898334,,,,,,,,,,,,,296a62ed-d2d8-45ab-9512-dc6376b6ce67,14,,,"[47.9, 70.8]",3775609,0,,,,-2.70175,,Right Foot,,,,"[32.6, 63.6]",,Ground Pass,,16.909464,,,,Leah Williamson,18999.0,,,,,,1,From Kick Off,Noelle Maritz,10404.0,Right Back,2,Arsenal WFC,968,['04d667b0-1166-4ec5-a57d-e3209ed38ea2'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:06.301,Pass,
,,,,,,,,,,,,,,,1.59313,,,,,,,,,,,,,40683401-b6d1-4a11-95cd-3937a9f7585f,17,,,"[55.6, 66.3]",3775609,0,,,,0.74098295,,Left Foot,,,,"[65.0, 74.9]",,Ground Pass,,12.740487,,,,Noelle Maritz,10404.0,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,['9def0dbf-b493-4ddd-88ff-817e921b412b'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:12.680,Pass,
,,,,,,,,,,,,,,,1.263198,,,,,,,,,,,,,836bab74-ac53-4b4e-a947-7bccfedbae52,21,,,"[68.7, 75.5]",3775609,0,,,,0.04164258,,Left Foot,,,,"[83.1, 76.1]",,Ground Pass,,14.412495,,,,Bethany Mead,15619.0,,,,,,1,From Kick Off,Noelle Maritz,10404.0,Right Back,2,Arsenal WFC,968,"['92e18f89-4b5d-4d98-85f1-e5f85981ba30', 'a8863825-b5f9-4f9e-a7b4-0ffaebf0185a']",15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:15.116,Pass,True
,,,,,,,,,,,,,,,1.414807,,,,,,,,,,,,,e6578c1a-dba0-4f10-9011-02f45c254cfc,25,,,"[81.4, 76.9]",3775609,0,,,,-3.02069,,Right Foot,,,,"[70.7, 75.6]",,Ground Pass,,10.778683,,,,Noelle Maritz,10404.0,,,,,,1,From Kick Off,Bethany Mead,15619.0,Right Midfield,2,Arsenal WFC,968,"['2fc227ba-6e25-43aa-bd7b-c1aa6f3863c1', '58268b4e-fa06-4c27-a3aa-4bb0327ea803']",17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:17.167,Pass,True
,,,,,,,,,,,,,,,1.77189,,,,,,,,,,,,,3879a0b9-02c1-4f8e-beb4-da62acfd4dec,28,,,"[70.7, 75.6]",3775609,0,,,,-2.9014215,,Right Foot,,,,"[51.1, 70.8]",,Ground Pass,,20.179197,,,,Leah Williamson,18999.0,,,,,,1,From Kick Off,Noelle Maritz,10404.0,Right Back,2,Arsenal WFC,968,['761a248f-8188-42dc-b056-8de3619f93cd'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:19.180,Pass,
,,,,,,,,,,,,,,,1.881139,,,,,,,,,,,,,8910bc99-aeea-4906-bb50-1d7747a36f88,32,,,"[64.0, 67.1]",3775609,0,,,,-1.9785024,,Right Foot,,,,"[52.9, 41.4]",,Ground Pass,,27.994642,,,,Lia Wälti,10405.0,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,"['887ec9e5-c650-462d-ab5e-d1ee4cef578d', 'b9bf5f81-b158-4602-aa7e-502e5ec19c11']",25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:25.484,Pass,True
,,,,,,,,,,,,,,,1.954647,,,,,,,,,,,,,ca0f7c42-baa5-438f-97fa-7732943db258,36,,,"[48.8, 46.3]",3775609,0,,,,-1.5916266,,Left Foot,,,,"[48.2, 17.5]",,Ground Pass,,28.80625,,,,Carlotte Wubben-Moy,49697.0,,,,,,1,From Kick Off,Lia Wälti,10405.0,Right Center Midfield,2,Arsenal WFC,968,"['3b39d2b8-73f6-4cc8-a8ef-24eb1fef169d', 'ab283d3b-4592-41aa-ac78-1a17e9cc5bfe']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:28.635,Pass,True
,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,3a46fc89-f818-4ea0-9e5e-bb2f0b16f516,39,,,"[63.8, 13.8]",3775609,0,,,,1.2832205,,Left Foot,,,,"[65.9, 20.9]",,Ground Pass,,7.4040527,,,,Vivianne Miedema,15623.0,,,,,,1,From Kick Off,Carlotte Wubben-Moy,49697.0,Left Center Back,2,Arsenal WFC,968,['ffc5b54c-a29f-423d-8cdb-2eb33abdcb46'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:33.623,Pass,
,,,,,,,,,,,,,,,1.138503,,,,,,,,,,,,,d3b4542a-a869-4245-8e84-aa908ca82275,42,,,"[70.0, 9.3]",3775609,0,,,,-0.40763152,,Right Foot,,,,"[78.8, 5.5]",,Ground Pass,,9.585405,,,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Vivianne Miedema,15623.0,Center Forward,2,Arsenal WFC,968,['31c140df-e99f-4b5a-b8ad-a84c95a6af05'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:36.819,Pass,
,,,,,,,,,,,,,,,1.112283,,,,,,,,,,,,,caf70135-5f7c-4aa5-89d7-a023e0704b5f,45,,,"[78.8, 5.5]",3775609,0,,,,0.9456288,,Left Foot,,,,"[87.1, 17.0]",,Ground Pass,,14.182384,,,,Kim Little,15616.0,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,['e2facbbe-db0f-4f24-85f5-83058291d81e'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:38.645,Pass,
,,,,,,,,,,,,,,,1.385383,,,,,,,,,,,,,b49f1893-83eb-452b-bbbb-ef930ea249c4,48,,,"[91.2, 9.8]",3775609,0,,,,-1.8370484,,Right Foot,,,,"[88.8, 1.0]",,Ground Pass,,9.121404,,,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Kim Little,15616.0,Left Midfield,2,Arsenal WFC,968,['a1c26c78-08a3-4af1-9393-0d6082eccf58'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:41.147,Pass,
,,,,,,,,,,,,,,,0.985219,,,,,,,,,,,,,9c423694-58b6-4391-a3ce-997f8ee23fee,51,,,"[89.7, 2.3]",3775609,0,,,,1.175316,,Left Foot,,,,"[94.0, 12.6]",,Ground Pass,,11.161541,,,,Jordan Nobbs,10192.0,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,['76aad667-9cb4-4459-acf8-9edd4a4ffcac'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:43.125,Pass,
,,,,,,,,,,,,,,,2.178969,,,,,,,,,,,,,e74a975d-47a2-4238-b877-7a6b7fe2baa3,55,,,"[90.9, 2.8]",3775609,0,,,,3.1072714,,Right Foot,,,,"[67.6, 3.6]",,Ground Pass,,23.31373,,,,Katie McCabe,15620.0,,,,,,1,From Kick Off,Jordan Nobbs,10192.0,Left Center Midfield,2,Arsenal WFC,968,"['0444314e-8a98-4f69-ba57-9a510269fa82', '378e69a1-9686-4f52-b2d9-4c74df563158']",48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:48.194,Pass,True
