ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.457782,,,,,,,,,,,35e90602-69fc-42b2-a8af-eec6d20a43e1,19,,,"[38.1, 6.8]",3775652,0,,,,-0.62165993,,Left Foot,,,,"[44.8, 2.0]",,Ground Pass,,8.241966,,,,Inessa Kaagman,15579.0,,,,,,1,From Kick Off,Emma Wilhelmina Koivisto,32403.0,Left Back,2,Brighton & Hove Albion WFC,965,['2c687048-8f8f-43b3-8059-42e38b674b02'],13,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:13.648,Pass,
,,,,,,,,,,,,,,,,,,1.064619,,,,,,,,,,,4a6a73b5-a95e-414f-ac0a-164a950e1391,24,,,"[48.4, 0.1]",3775652,0,,,,0.088007376,,,,,,"[62.0, 1.3]",,High Pass,,13.652839,,,,Aileen Whelan,16374.0,,,,,Throw-in,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Back,3,Brighton & Hove Albion WFC,965,['a8ac8ee2-a31f-4d4c-a6a3-22534f805adc'],25,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:25.811,Pass,
,,,,,,,,,,,,,,,,,,1.08866,,,,,,,,,,,95feeee1-3432-4289-86fd-6c5756443cfd,28,,,"[63.3, 79.3]",3775652,0,,,,-3.0284417,,Right Foot,,,,"[58.9, 78.8]",,Ground Pass,,4.428318,,,,Hannah Jayne Blundell,17275.0,,,,,Recovery,1,Regular Play,Jessie Alexandra Fleming,25612.0,Right Center Midfield,4,Chelsea FCW,971,['168fa470-53dd-4bb1-ad13-c3171c3e8317'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:29.035,Pass,
,,,,,,,,,,,,,,,,,,0.707943,,,,,,,,,,,f8e95bc0-a0bb-49eb-8a2f-84d7e39122e7,31,,,"[58.9, 78.8]",3775652,0,,,,-0.7992862,,Right Foot,,,,"[66.0, 71.5]",,Ground Pass,,10.18332,,,,Melanie Leupolz,15648.0,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,4,Chelsea FCW,971,['f870a3b2-c33e-499e-a7be-8c11f88df229'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:30.164,Pass,
,,,,,,,,,,,,,,,,,,0.587944,,,,,,,,,,,6c3d7e71-239a-493b-835f-7bc9a6a2cebd,39,,,"[94.0, 0.1]",3775652,0,,,,1.5175135,,,,,,"[94.4, 7.6]",,Low Pass,,7.510659,,,,Geum-Min Lee,25453.0,,,,,Throw-in,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Back,5,Brighton & Hove Albion WFC,965,['2bc555fe-2cad-43df-badf-a026634a3a71'],51,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:51.552,Pass,
,,,,,,,,,,,,,,,,,,0.916674,,,,,,,,,,,f96a55aa-e7b7-4e74-904b-b623124ace7b,42,,,"[93.9, 7.6]",3775652,0,,,,-1.0756631,,Right Foot,,,,"[96.6, 2.6]",,Low Pass,,5.682429,,Incomplete,,Emma Wilhelmina Koivisto,32403.0,,,,,,1,From Throw In,Geum-Min Lee,25453.0,Center Forward,5,Brighton & Hove Albion WFC,965,"['04f05e46-5874-4edd-8658-b7328c795dbd', 'ba8fcf37-22b5-40eb-9584-c6c5cb33be47']",52,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:52.223,Pass,
,,,,,,,,,,,,,,,,,,1.267039,,,,,,,,,,,75c8dcd5-acb2-49f0-99ef-a7f71fb85ae7,45,,,"[89.5, 0.1]",3775652,1,,,,0.06423897,,,,,,"[106.6, 1.2]",,Low Pass,,17.135344,,,,Geum-Min Lee,25453.0,,,,,Throw-in,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Back,6,Brighton & Hove Albion WFC,965,['ceaa652d-1b8a-4e4a-919b-79933ca9756b'],14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:14.047,Pass,
,,,,,,,,,,,,,,,,,,1.582695,,,,,,,,,,,3809643e-2836-4da6-baf4-89648f79edd0,49,,,"[106.8, 2.0]",3775652,1,,,,0.7853982,,Right Foot,,,,"[110.2, 5.4]",,Low Pass,,4.8083262,,Incomplete,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Geum-Min Lee,25453.0,Center Forward,6,Brighton & Hove Albion WFC,965,"['155922b0-7655-4c38-8dfd-a83e3c4390bc', '4b075f1e-c795-473c-bd8d-22430a749533']",15,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:15.807,Pass,
,,,,,,,,,,,,,,,,,,1.296839,,,,,,,,,,,4b075f1e-c795-473c-bd8d-22430a749533,52,,,"[9.9, 74.7]",3775652,1,,,,-1.7273982,,Left Foot,,,,"[8.1, 63.3]",,Ground Pass,,11.54123,,,,Sophie Louise Ingle,15549.0,,,,,Recovery,1,Regular Play,Jessie Alexandra Fleming,25612.0,Right Center Midfield,7,Chelsea FCW,971,"['3809643e-2836-4da6-baf4-89648f79edd0', '75adcb57-5da8-43e6-9e30-a43757b1f60e', 'd2c58250-b5f7-4656-a647-28fa04c2bbab']",17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:17.389,Pass,True
,,,,,,,,,,,,,,,,,,2.961104,,,,,,,,,,,1feea0ac-4ffe-4906-8dc9-afaae3f52af6,55,,,"[13.3, 53.7]",3775652,1,,,,-1.4467678,,Right Foot,,,,"[18.0, 16.0]",,Ground Pass,,37.99184,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Back,7,Chelsea FCW,971,['dc920ec5-ac48-4188-81ba-f7fa79f9fb9b'],20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:20.296,Pass,
,,,,,,,,,,,,,,,,,,1.917655,,,,,,,,,,,a2146787-e643-4f53-9a8b-ec975f373da8,58,,,"[30.3, 17.2]",3775652,1,,,,1.4235644,,Left Foot,,,,"[33.8, 40.8]",,Ground Pass,,23.858122,,,,Melanie Leupolz,15648.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,7,Chelsea FCW,971,['03658e6e-6662-4264-907f-302d22266453'],26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:26.592,Pass,
,,,,,,,,,,,,,,,,,,1.360569,,,,,,,,,,,84954443-869e-4556-9f8a-3f23c06babab,61,,,"[33.7, 43.4]",3775652,1,,,,1.581969,,Right Foot,,,,"[33.5, 61.3]",,Ground Pass,,17.901117,,,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Center Defensive Midfield,7,Chelsea FCW,971,['1cfbec2b-3151-4168-8785-752f0e106f4c'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:30.368,Pass,
,,,,,,,,,,,,,,,,,,0.846409,,,,,,,,,,,4cd650c1-23fa-44ba-81a8-1c4b6b8abd06,65,,,"[39.3, 62.4]",3775652,1,,,,0.38561708,,Right Foot,,,,"[49.4, 66.5]",,Ground Pass,,10.900458,,,,Jessie Alexandra Fleming,25612.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Back,7,Chelsea FCW,971,"['5bc4a383-fe9f-465c-9f90-d6facf52b729', '83bcc135-6175-4348-91d7-a9124edf87a9']",33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:33.507,Pass,True
,,,,,,,,,,,,,,,,,,0.843927,,,,,,,,,,,32c1cdd4-ebd3-47aa-96e2-01ffb794748b,68,,,"[49.4, 66.5]",3775652,1,,,,1.5617876,,Right Foot,,,,"[49.5, 77.6]",,Ground Pass,,11.1004505,,,,Hannah Jayne Blundell,17275.0,,,,,,1,Regular Play,Jessie Alexandra Fleming,25612.0,Right Center Midfield,7,Chelsea FCW,971,['3d3a5417-dfc5-4dac-aef3-c460277922cf'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:36.028,Pass,
,,,,,,,,,,,,,,,,,,1.67478,,,,,,,,,,,ae84b69a-c82b-4596-bb35-f635e97377f3,71,,,"[47.9, 77.6]",3775652,1,,,,-2.518832,,Right Foot,,,,"[29.1, 64.1]",,Ground Pass,,23.144978,,,,Sophie Louise Ingle,15549.0,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,7,Chelsea FCW,971,['434441a3-f37e-4b64-90b7-d962ebb52632'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:38.508,Pass,
,,,,,,,,,,,,,,,,,,1.358092,,,,,,,,,,,26aac6f9-1c30-4919-9fe0-1d46d63d3934,74,,,"[31.7, 62.4]",3775652,1,,,,-0.89413786,,Right Foot,,,,"[41.9, 49.7]",,Ground Pass,,16.288954,,,,Melanie Leupolz,15648.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Back,7,Chelsea FCW,971,['ea9b7d61-7e2b-47ef-9aef-6cad6aed732a'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:41.548,Pass,
,,,,,,,,,,,,,,,,,,1.238944,,,,,,,,,,,1c9674a8-6f7f-4b84-96e3-9b984e3bc733,77,,,"[40.5, 43.8]",3775652,1,,,,-1.5935937,,Right Foot,,,,"[39.8, 13.1]",,Ground Pass,,30.70798,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Center Defensive Midfield,7,Chelsea FCW,971,['f4aad141-0829-4c67-af5e-aea2d0b8e12c'],43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:43.687,Pass,
,,,,,,,,,,,,,,,,,,2.305005,,,,,,,,,,,48daf197-e0a5-45af-a179-81c9b13fdf9f,80,,,"[44.7, 13.9]",3775652,1,,,,0.57407945,,Left Foot,,,,"[81.5, 37.7]",,High Pass,,43.82556,,Incomplete,,Bethany England,15550.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,7,Chelsea FCW,971,"['446b0a2b-65a0-4206-93d6-9d51e0ba1bb6', '7de687a6-9e24-444f-9edf-7391d3b1ebde']",46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:46.929,Pass,
,,,,,,,,,,,,,,,,,,1.688139,,,,,,,,,,,7de687a6-9e24-444f-9edf-7391d3b1ebde,82,,,"[38.6, 42.4]",3775652,1,,,,0.22449736,,Head,,,,"[51.3, 45.3]",,Low Pass,,13.0268955,,Incomplete,,Aileen Whelan,16374.0,,,,,Recovery,1,Regular Play,Victoria Williams,16395.0,Left Center Back,7,Chelsea FCW,971,"['48daf197-e0a5-45af-a179-81c9b13fdf9f', 'e40aa599-cf18-44e4-a935-a42a69d0658f', 'ed139ac2-a1e2-4c76-ab09-0bb9489352d9']",49,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:49.234,Pass,
,,,,,,,,,,,,,,,,,,1.002637,,,,,,,,,,,c975fc46-f827-48ac-b9a1-90a80fc9e080,86,,,"[68.4, 36.1]",3775652,1,,,,1.5360278,,Right Foot,,,,"[68.8, 47.6]",,Ground Pass,,11.506954,,,,Jessie Alexandra Fleming,25612.0,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Center Defensive Midfield,7,Chelsea FCW,971,['2c844d30-eedf-4bef-a412-c669757fdcfa'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:52.198,Pass,
,,,,,,,,,,,,,,,,,,1.682758,,,,,,,,,,,146f3301-3d5b-4bc4-b231-dd2106c100fd,89,,,"[69.1, 53.9]",3775652,1,,,,1.0909921,,Right Foot,,,,"[80.6, 76.0]",,Ground Pass,,24.91305,,,,Hannah Jayne Blundell,17275.0,,,,,,1,Regular Play,Jessie Alexandra Fleming,25612.0,Right Center Midfield,7,Chelsea FCW,971,['a4a9d845-a5c5-499a-9f5e-3f6df13e6404'],54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:54.224,Pass,
,,,,,,,,,,,,,,,,,,1.223349,,,,,,,,,,,8b46f3e0-8325-4e3e-aeba-b9087c498c60,92,,,"[75.4, 73.9]",3775652,1,,,,-2.6779451,,Right Foot,,,,"[67.6, 70.0]",,Ground Pass,,8.720665,,,,Jessie Alexandra Fleming,25612.0,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,7,Chelsea FCW,971,['2a33bea3-8858-4901-bcf8-ca21cfdec7f0'],57,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:57.682,Pass,
,,,,,,,,,,,,,,,,,,0.975496,,,,,,,,,,,9efd1671-27f4-4e65-a578-e4c8c3a4590f,95,,,"[70.1, 70.5]",3775652,2,,,,-0.52132636,,Right Foot,,,,"[84.9, 62.0]",,Low Pass,,17.06722,,,,Guro Reiten,10514.0,,,,,,1,Regular Play,Jessie Alexandra Fleming,25612.0,Right Center Midfield,7,Chelsea FCW,971,['831981ca-b78c-4849-ac9c-4f64fdb57344'],0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:00.096,Pass,
,,,,,,,,,,,,,,,,,,1.794579,,,,,,,,,,,a6ec556f-0509-4c0d-8172-66519a183c20,98,,,"[26.7, 20.7]",3775652,2,,,,0.06548002,,Right Foot,,,,"[45.0, 21.9]",,Low Pass,,18.339302,,,,Aileen Whelan,16374.0,,,,,Recovery,1,From Counter,Victoria Williams,16395.0,Left Center Back,8,Brighton & Hove Albion WFC,965,['fca28a89-aec3-4973-8171-a0b4618b12a4'],1,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:01.892,Pass,
,,,,,,,,,,,,,,,,,,1.49141,,,,,,,,,,,11ea7156-0375-4857-b126-434d029c0532,102,,,"[44.7, 22.5]",3775652,2,,,,-0.6202495,,Right Foot,,,,"[51.7, 17.5]",,Ground Pass,,8.602325,,,,Geum-Min Lee,25453.0,,,,,,1,From Counter,Aileen Whelan,16374.0,Center Attacking Midfield,8,Brighton & Hove Albion WFC,965,['77479017-daff-44ea-bea7-251d7891ed9c'],3,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:03.806,Pass,
,,,,,,,,,,,,,,,,,,0.975239,,,,,,,,,,,cef13335-75fb-460d-a009-5abcdff271f5,108,,,"[71.8, 62.0]",3775652,2,,,,2.5596876,,Right Foot,,,,"[68.0, 64.5]",,Low Pass,,4.548626,,,,Sophie Louise Ingle,15549.0,,,,,Recovery,1,Regular Play,Erin Cuthbert,4660.0,Center Attacking Midfield,9,Chelsea FCW,971,['68534cd1-0979-4aeb-a6ab-189c582c7dfa'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:06.013,Pass,
,,,,,,,,,,,,,,,,,,1.910322,,,,,,,,,,,ef3bf5e0-514d-4904-9a75-ecfe72002ccc,111,,,"[62.6, 63.4]",3775652,2,,,,-2.201414,,Left Foot,,,,"[50.7, 47.1]",,Ground Pass,,20.181675,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Back,9,Chelsea FCW,971,['b676a294-54e4-41e9-8331-7b1df555e53a'],8,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:08.608,Pass,
,,,,,,,,,,,,,,,,,,1.672139,,,,,,,,,,,1413340f-1045-410b-9bab-2c8ed08b6949,114,,,"[67.5, 30.3]",3775652,2,,,,-1.3473197,,Right Foot,,,,"[73.5, 3.9]",,Ground Pass,,27.073235,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,9,Chelsea FCW,971,['da144ab3-e525-49be-bb30-4ec7678f0a7d'],13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:13.894,Pass,
,,,,,,,,,,,,,,,,,,0.878676,,,,,,,,,,,db946564-58c3-4928-a171-9a44e754691f,117,,,"[78.1, 3.6]",3775652,2,,,,1.4648119,,Left Foot,,,,"[79.1, 13.0]",,Ground Pass,,9.453042,,,,Samantha May Kerr,4961.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,9,Chelsea FCW,971,['1a201d40-22c0-49b4-bccd-743a4a863376'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:16.140,Pass,
,,,,,,,,,,,,,,,,,,1.671816,,,,,,,,,,,af48b150-80ae-4089-99c6-80ec3e1909f3,121,,,"[79.1, 12.6]",3775652,2,,,,3.0931458,,Right Foot,,,,"[62.6, 13.4]",,Ground Pass,,16.519382,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Left Center Forward,9,Chelsea FCW,971,"['a82301e9-4e5d-4e49-b6ad-2c997f024c7e', 'd12ad54a-2f75-4edf-81a0-4665ed3dee4d']",17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:17.092,Pass,True
,,,,,,,,,,,,,,,,,,0.522898,,,,,,,,,,,41f4ed3e-5186-4260-9564-9e8cda13becb,129,,,"[51.0, 65.5]",3775652,2,,,,-2.6855206,,Right Foot,,,,"[45.7, 62.9]",,Ground Pass,,5.903389,,,,Emily Simpkins,23289.0,,,,,,1,Regular Play,Geum-Min Lee,25453.0,Center Forward,9,Chelsea FCW,971,['6c51e1ce-af5e-4dfa-a995-06ffcadd8352'],20,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:20.277,Pass,
