50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.087142,,,,,,,,,,,,,,,ca1454e1-3012-477a-9c64-831ab9ee8623,401,,"[78.5, 60.0]",2275061,9,,,,,0.47166884,,Right Foot,,,"[93.4, 67.6]",Ground Pass,,16.726326,,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Megan Connolly,23413.0,Center Defensive Midfield,33,Brighton & Hove Albion WFC,965,['d5e49018-e9a9-46fe-8bb0-200142c028a5'],49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:49.698,Pass,
,,,,,,,,,,,,,,,,0.091603,,,,,,,,,,,,,,,016bb1f3-28ba-480e-ab56-23c0165d8e18,404,,"[105.8, 74.6]",2275061,9,,,,,-1.4313563,,Right Foot,,,"[106.6, 68.9]",High Pass,,5.7558665,Incomplete,,Aileen Whelan,16374.0,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Forward,33,Brighton & Hove Albion WFC,965,"['2b731298-5564-4d69-bb49-54c02cbaa7f8', '4ed9dddb-f610-4483-bef9-a3efa364cd9b']",54,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:54.538,Pass,
,,,,,,,,,,,,,,,,0.667148,,,,,,,,,,,,,,,cdd66306-6ce4-4fdc-be62-0efd19b58726,407,,"[109.9, 80.0]",2275061,10,,,,,-1.6154096,,,,,"[109.4, 68.8]",High Pass,,11.211155,,,Léa Le Garrec,31529.0,,,,,,Throw-in,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,34,Brighton & Hove Albion WFC,965,['0f56aa7c-c368-4a10-a8c6-094f52709cba'],14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:14.750,Pass,
,,,,,,,,,,,,,,,,1.259153,,,,,,,,,,,,,,,3cd781b2-101f-494e-9a91-c61f0642194e,410,,"[109.4, 68.8]",2275061,10,,,,,1.5586019,,Right Foot,,,"[109.5, 77.0]",Low Pass,,8.20061,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Left Center Midfield,34,Brighton & Hove Albion WFC,965,['c00f5ed5-a82b-48cf-92b3-5467f1636bb8'],15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:15.537,Pass,
,,,,,,,,,,,,,,,,0.186825,,,,,,,,,,,,,,,5285366a-ed6a-4f20-baa0-1764db1348f3,414,,"[109.9, 76.9]",2275061,10,,,,,-1.7928783,,Right Foot,,,"[109.2, 73.8]",High Pass,,3.1780498,Incomplete,,Aileen Whelan,16374.0,,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,34,Brighton & Hove Albion WFC,965,"['3132e2e9-f346-4fdf-be8e-ef6be4c97a6d', 'ce9d20e0-040b-4815-bb04-f7a2a1533bc8']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:16.884,Pass,
,,,,,,,,,,,,,,,,2.021563,,,,,,,,,,,,,,,578bca61-691f-4c61-b348-a01e37353e05,417,,"[120.0, 80.0]",2275061,10,,,,,-1.6302794,,Left Foot,,,"[117.6, 39.7]",High Pass,True,40.3714,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Léa Le Garrec,31529.0,Left Center Midfield,35,Brighton & Hove Albion WFC,965,['20a4b354-3def-4af1-a64b-c61226674539'],41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:41.908,Pass,
,,,,,,,,,,,,,,,,0.654592,,,,,,,,,,,,,,,661d2c71-2a1e-410d-ae6d-d0b739a16041,421,,"[107.3, 54.5]",2275061,10,,,,,-1.1335742,5dc5c32d-35f4-43f8-851c-117a6ea8c187,Head,,,"[111.6, 45.3]",High Pass,,10.155294,,,Victoria Williams,16395.0,True,,,,,Recovery,1,From Corner,Fern Whelan,19420.0,Right Center Back,35,Brighton & Hove Albion WFC,965,['7c5c817d-a0ce-46ac-8508-3c83710a5659'],47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:47.548,Pass,
,,,,,,,,,,,,,,,,0.261674,,,,,,,,,,,,,,,61fdfd5f-3092-4eec-8ae8-43f54e04fd6e,432,,"[110.7, 76.4]",2275061,10,,,,,-1.9890207,,Left Foot,,,"[109.9, 74.6]",Low Pass,,1.9697715,Incomplete,,Ellie Brazil,16393.0,,,,,,,1,From Corner,Léa Le Garrec,31529.0,Left Center Midfield,35,Brighton & Hove Albion WFC,965,"['6a4aa417-cdd5-4f06-998c-f03030130e27', '6f775ec7-ae99-489a-8fc8-5ab78c1cdccd']",55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:55.953,Pass,
,,,,,,,,,,,,,,,,1.524199,,,,,,,,,,,,,,,dcde45e4-c307-4cce-be48-fe1de73ee943,440,,"[15.9, 0.1]",2275061,11,,,,,0.2866772,,,,,"[33.2, 5.2]",High Pass,,18.036076,Incomplete,,Abigail Harrison,23412.0,,,,,,Throw-in,1,From Throw In,Gemma Evans,16381.0,Left Back,36,Bristol City WFC,973,"['4594c3c0-c8ff-4ffd-a982-33157671a377', 'afa40d30-a9b2-4f11-80ab-43fbbfa37b2b']",17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:17.772,Pass,
,,,,,,,,,,,,,,,,1.876947,,,,,,,,,,,,,,,4594c3c0-c8ff-4ffd-a982-33157671a377,442,,"[86.9, 74.9]",2275061,11,,,,,-0.06945333,,Head,,,"[98.4, 74.1]",High Pass,,11.527793,Incomplete,,Kayleigh Green,16400.0,,,,,,Recovery,1,From Throw In,Megan Connolly,23413.0,Center Defensive Midfield,36,Bristol City WFC,973,"['26724698-ab9a-45f8-b6cc-a6e3bd198dd2', 'd890f89a-df13-4caa-967b-2a61f1702b4f', 'dcde45e4-c307-4cce-be48-fe1de73ee943']",19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:19.296,Pass,
,,,,,,,,,,,,,,,,2.664434,,,,,,,,,,,,,,,54f22d0c-f3a3-41aa-be98-1cc14695eb5f,451,,"[21.7, 9.4]",2275061,11,,,,,1.0522972,,Right Foot,,,"[40.7, 42.7]",Ground Pass,,38.339146,Incomplete,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Right Wing,36,Bristol City WFC,973,"['3b0b8bdf-c424-4f60-bacb-8841ec17b54d', '79918d67-688e-42e5-b180-e20e2bd0eb4c']",22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:22.883,Pass,True
,,,,,,,,,,,,,,,,0.808315,,,,,,,,,,,,,,,fe770e4a-a81c-4d5b-ac97-bce8e3e34714,454,,"[86.6, 39.8]",2275061,11,,,,,0.48031273,,Left Foot,,,"[98.5, 46.0]",Ground Pass,,13.418271,,,Léa Le Garrec,31529.0,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,36,Bristol City WFC,973,['ba9b0add-e629-483d-ad50-c4e946059a74'],26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:26.452,Pass,
,,,,,,,,,,,,,,,,1.245587,,,,,,,,,,,,,,,477870ca-2f05-496d-9619-624d30fa7960,460,,"[11.2, 44.2]",2275061,11,,,,,1.0503379,,Right Foot,,,"[15.9, 52.4]",Ground Pass,,9.451455,,,Meaghan Sargeant,19502.0,,,,,,,1,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,36,Bristol City WFC,973,['2d8cc085-9da3-4363-aa75-6b879a128ffb'],32,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:32.392,Pass,
,,,,,,,,,,,,,,,,1.279859,,,,,,,,,,,,,,,83c97db1-f7f8-43b3-a270-9af90680462d,464,,"[16.1, 52.9]",2275061,11,,,,,-2.283595,,Right Foot,,,"[5.9, 41.1]",Ground Pass,,15.597436,,,Sophie Baggaley,16376.0,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Left Center Back,36,Bristol City WFC,973,"['82116cf9-4db8-4301-ba53-5fae707a58c1', 'b81d1a1f-8fdb-4cfd-87d3-5d2e85969065']",36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:36.184,Pass,True
,,,,,,,,,,,,,,,,3.145141,,,,,,,,,,,,,,,5184874f-7ef8-4fe2-85da-f3836dc397e1,468,,"[5.4, 41.6]",2275061,11,,,,,-0.297985,,Right Foot,,,"[60.1, 24.8]",High Pass,,57.22176,Unknown,,Charlie Wellings,15563.0,,,,,,,1,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,36,Bristol City WFC,973,"['0c5dcefa-62db-419f-b4c6-70d63235d030', '47a7b1b5-bb0d-4914-8a72-53389d78ea7e']",37,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:37.708,Pass,True
,,,,,,,,,,,,,,,,2.378413,,,,,,,,,,,,,,,43a59fca-3ddd-454a-bbb0-bafd092179e5,472,,"[64.6, 22.8]",2275061,12,,,,,0.7016782,,Left Foot,,,"[95.6, 49.0]",High Pass,,40.58867,Incomplete,,Meaghan Sargeant,19502.0,,,,,,Free Kick,1,From Free Kick,Gemma Evans,16381.0,Left Back,37,Bristol City WFC,973,"['1fa9b6f0-c8f3-4b91-8c0e-51f5ca9b5181', '8ac50ba1-0f8d-47bd-81fc-602304eb6a43']",17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:17.866,Pass,
,,,,,,,,,,,,,,,,1.246123,,,,,,,,,,,,,,,1c625c25-a6dc-4985-a487-a3d74f1db9f6,479,,"[37.6, 2.0]",2275061,12,,,,,2.670952,,Right Foot,,,"[31.9, 4.9]",Ground Pass,,6.395311,,,Felicity Gibbons,16392.0,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,38,Brighton & Hove Albion WFC,965,"['73428b91-8d2e-48a2-bc0f-7179b82477af', 'cf97f0b9-fb85-42bb-9e7a-3449517b665b']",25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:25.270,Pass,True
,,,,,,,,,,,,,,,,2.012191,,,,,,,,,,,,,,,3fb3c7ad-df8f-4532-9caf-6aa5c338a2a0,482,,"[34.3, 21.5]",2275061,12,,,,,1.5926508,,Left Foot,,,"[33.5, 58.1]",Ground Pass,,36.60874,,,Fern Whelan,19420.0,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,38,Brighton & Hove Albion WFC,965,['89c5b26c-5128-4492-9015-daa153dd815c'],29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:29.421,Pass,
,,,,,,,,,,,,,,,,2.11474,,,,,,,,,,,,,,,595d2565-cdd5-40f0-a053-6369989c30a3,485,,"[33.8, 60.8]",2275061,12,,,,,0.8333962,,Right Foot,,,"[44.7, 72.8]",Ground Pass,,16.211416,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,Regular Play,Fern Whelan,19420.0,Right Center Back,38,Brighton & Hove Albion WFC,965,['14de99ff-2955-4237-b9a3-bd3f2386d4fa'],32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:32.422,Pass,
,,,,,,,,,,,,,,,,0.68437,,,,,,,,,,,,,,,d86e1fcb-fdd2-467e-9310-deb551a487fb,488,,"[56.6, 72.8]",2275061,12,,,,,-0.8960554,,Right Foot,,,"[66.2, 60.8]",Ground Pass,,15.367498,,,Ellie Brazil,16393.0,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,38,Brighton & Hove Albion WFC,965,['8b969590-e755-47da-a180-7ed85d122814'],37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:37.959,Pass,
,,,,,,,,,,,,,,,,0.972861,,,,,,,,,,,,,,,12297a33-3660-4adb-907a-a50e065fb404,492,,"[66.0, 62.9]",2275061,12,,,,,1.9286137,,Right Foot,,,"[61.7, 74.4]",Ground Pass,,12.277622,,,Matilde Lundorf Skovsen,31528.0,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Wing,38,Brighton & Hove Albion WFC,965,"['6fc971b4-bc51-436f-89dd-cb9ba401dbf0', '84c2bef7-9cac-4890-bc29-284201a2b84b']",38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:38.724,Pass,True
,,,,,,,,,,,,,,,,1.073317,,,,,,,,,,,,,,,4277fef0-20bf-4a73-8f91-d6c5af6dda31,495,,"[63.0, 73.1]",2275061,12,,,,,-1.669162,,Right Foot,,,"[61.5, 57.9]",Ground Pass,,15.273834,,,Danielle Buet,20034.0,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,38,Brighton & Hove Albion WFC,965,['2515c653-055f-484a-bc19-e842cdadd4eb'],40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:40.846,Pass,
,,,,,,,,,,,,,,,,1.837119,,,,,,,,,,,,,,,ab3949fe-b638-4005-9abd-b36596ae6570,499,,"[55.2, 61.6]",2275061,12,,,,,-1.5415363,,Left Foot,,,"[55.8, 41.1]",Ground Pass,,20.50878,,,Victoria Williams,16395.0,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Midfield,38,Brighton & Hove Albion WFC,965,"['904f226c-61c8-4940-8458-936e6240bf96', 'c9d8fe0d-69cf-4119-9a57-fd95a1837020']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:43.646,Pass,True
,,,,,,,,,,,,,,,,1.128051,,,,,,,,,,,,,,,eec418b8-64ca-48fe-ac41-3fc46f5e6bab,503,,"[54.7, 41.4]",2275061,12,,,,,-0.7702478,,Right Foot,,,"[74.8, 21.9]",Low Pass,,28.004642,,,Aileen Whelan,16374.0,,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,38,Brighton & Hove Albion WFC,965,"['3f4abcd5-5671-48ee-ba46-56f065cd0ce8', '7ba03d52-c896-485f-bdcf-7bc0e09e6e05']",46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:46.455,Pass,True
,,,,,,,,,,,,,,,,2.39943,,,,,,,,,,,,,,,eb80d0e8-6722-4282-b1e9-0ed2a6c1a487,506,,"[75.6, 21.1]",2275061,12,,,,,1.0034947,,Right Foot,,,"[82.8, 32.4]",Low Pass,,13.398881,Incomplete,,Megan Connolly,23413.0,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,38,Brighton & Hove Albion WFC,965,"['7b4de804-75e4-4bb6-9a36-8811e1915080', '822d1d7d-327c-4586-b70a-e9bd3a541f46']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:47.651,Pass,
,,,,,,,,,,,,,,,,2.410124,,,,,,,,,,,,,,,23d6f8a1-2bd6-46c7-8434-5f590f6670a3,511,,"[32.6, 45.6]",2275061,12,,,,,-2.7200255,,Left Foot,,,"[13.2, 36.9]",Ground Pass,,21.261467,,,Sophie Baggaley,16376.0,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,38,Brighton & Hove Albion WFC,965,"['0b035270-41e2-4e35-a977-9396c0eb4cf4', 'cc5f5770-8156-4589-b255-37e071c7c856']",51,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:51.474,Pass,True
,,,,,,,,,,,,,,,,3.365347,,,,,,,,,,,,,,,8b5f1def-7fbf-42a9-8c6a-311092a9e0d3,515,,"[12.7, 34.1]",2275061,12,,,,,-0.4346702,,Right Foot,,,"[57.5, 13.3]",High Pass,,49.393116,Incomplete,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,38,Brighton & Hove Albion WFC,965,"['1a164cf5-fd5e-4a75-bd02-365836d18793', '789e2024-2b95-4fbd-bd76-98b9f79851ee']",53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:53.925,Pass,True
,,,,,,,,,,,,,,,,1.681059,,,,,,,,,,,,,,,4a5676d5-ae1e-4ad0-93b7-88f2d77d6081,519,,"[61.5, 59.2]",2275061,12,,,,,-0.5838704,,Right Foot,,,"[72.7, 51.8]",Low Pass,,13.42386,,,Megan Connolly,23413.0,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,38,Brighton & Hove Albion WFC,965,"['0e748149-49e1-4e47-afab-4ddc90cb5192', '14ba89f5-a9a4-4ce9-b006-0114608b7431']",58,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:58.695,Pass,True
,,,,,,,,,,,,,,,,1.337213,,,,,,,,,,,,,,,c8780885-02e4-4def-b443-ba9d9e53e9e1,526,,"[50.7, 27.3]",2275061,13,,,,,-1.0666304,,Right Foot,,,"[55.5, 18.6]",Ground Pass,,9.936297,,,Yana Daniëls,10093.0,,,,,,Recovery,1,Regular Play,Frankie Brown,10171.0,Center Defensive Midfield,39,Bristol City WFC,973,"['4bd76d91-369e-4188-b4dd-263f61546710', 'a7fec309-2ba9-4146-99f4-f3fd669b914d']",2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:02.739,Pass,True
,,,,,,,,,,,,,,,,3.553898,,,,,,,,,,,,,,,d7a85500-c081-445a-a32c-b71f45c78b56,531,,"[56.8, 31.4]",2275061,13,,,,,1.5737725,,Right Foot,,,"[56.7, 65.0]",Ground Pass,,33.600147,,,Loren Dykes,16391.0,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Right Wing,39,Bristol City WFC,973,"['29036934-e2a1-4c53-af89-4d87c41467c0', '61b00f9d-3941-4973-baef-e1ee15cb80c2']",6,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:06.611,Pass,True
,,,,,,,,,,,,,,,,1.652233,,,,,,,,,,,,,,,86eca0b2-1a88-4c61-877c-15776f7def15,534,,"[56.7, 65.0]",2275061,13,,,,,-0.28451848,,Right Foot,,,"[88.5, 55.7]",High Pass,,33.132008,Incomplete,,Abigail Harrison,23412.0,,,,,,,1,Regular Play,Loren Dykes,16391.0,Right Back,39,Bristol City WFC,973,"['65dd4287-d483-4bf2-80e4-af8eedf5bfd2', '74d99859-6bf8-4acb-8691-aeb48f57080f']",12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:12.893,Pass,
,,,,,,,,,,,,,,,,1.822054,,,,,,,,,,,,,,,65dd4287-d483-4bf2-80e4-af8eedf5bfd2,536,,"[31.6, 24.4]",2275061,13,,,,,0.65457076,,Right Foot,,,"[44.5, 34.3]",Low Pass,,16.260996,Incomplete,,Megan Connolly,23413.0,,,,,,Recovery,1,Regular Play,Victoria Williams,16395.0,Left Center Back,39,Bristol City WFC,973,"['0bb6e5f3-9b11-4126-81cf-02e5e6236007', '86eca0b2-1a88-4c61-877c-15776f7def15', 'df97cd20-4b8d-4913-8ac3-955a7c304db6']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:14.545,Pass,
,,,,,,,,,,,,,,,,1.203063,,,,,,,,,,,,,,,e4a319d2-f975-4a93-973a-cfade7a52aba,540,,"[75.4, 46.4]",2275061,13,,,,,2.1224513,,Left Foot,,,"[73.0, 50.3]",Ground Pass,,4.5793014,,,Frankie Brown,10171.0,,,,,,,1,Regular Play,Vita van der Linden,31530.0,Left Center Midfield,39,Bristol City WFC,973,['2baa9291-62f9-437e-b6fd-358c99ec1ada'],16,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:16.478,Pass,
,,,,,,,,,,,,,,,,0.597783,,,,,,,,,,,,,,,c8aeb315-5257-48a5-a20e-94bd25253a18,543,,"[73.0, 50.3]",2275061,13,,,,,0.45430207,,Right Foot,,,"[85.9, 56.6]",Ground Pass,,14.356183,,,Charlie Wellings,15563.0,,,,,,,1,Regular Play,Frankie Brown,10171.0,Center Defensive Midfield,39,Bristol City WFC,973,['80d214c9-00a3-4821-8c62-1dbf95662bca'],17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:17.797,Pass,
,,,,,,,,,,,,,,,,1.9295,,,,,,,,,,,,,,,99611713-a5eb-4816-8568-260cd48c698c,546,,"[83.5, 59.4]",2275061,13,,,,,1.1598521,,Right Foot,,,"[91.3, 77.3]",Ground Pass,,19.525623,,,Carla Humphrey,16384.0,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Left Wing,39,Bristol City WFC,973,['57355545-12cd-4977-bd6d-c832cb969a05'],19,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:19.640,Pass,
,,,,,,,,,,,,,,,,1.769728,,,,,,,,,,,,,,,17e3c01f-bc52-4cbb-9f93-550f348e15af,550,,"[96.0, 78.0]",2275061,13,,,,,-1.19029,,Right Foot,,,"[105.8, 53.5]",High Pass,,26.387308,Incomplete,,Abigail Harrison,23412.0,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,39,Bristol City WFC,973,"['804e8c92-a54e-4405-822d-bac1e275fd0d', 'ab4ce3e2-a9c3-4a36-b8f9-3eff974dda27', 'd171d840-ef11-4497-a3dd-65615a2482e4']",22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:22.333,Pass,True
,,,,,,,,,,,,,,,,1.006481,,,,,,,,,,,,,,,ab4ce3e2-a9c3-4a36-b8f9-3eff974dda27,552,,"[14.3, 26.6]",2275061,13,,,,,-0.21729343,,Right Foot,,,"[22.0, 24.9]",High Pass,,7.8854294,,,Danielle Buet,20034.0,,,,,,Recovery,1,Regular Play,Victoria Williams,16395.0,Left Center Back,40,Brighton & Hove Albion WFC,965,"['17e3c01f-bc52-4cbb-9f93-550f348e15af', 'c3553924-762d-4fe2-a4b2-33a48217a93a']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:24.103,Pass,
,,,,,,,,,,,,,,,,0.890657,,,,,,,,,,,,,,,d1b8e187-22c5-4e39-b19d-7fad796ad26e,555,,"[22.0, 24.9]",2275061,13,,,,,-2.815951,,Right Foot,,,"[14.3, 22.3]",Low Pass,,8.127115,,,Victoria Williams,16395.0,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Midfield,40,Brighton & Hove Albion WFC,965,['b18558a2-bb9b-47cf-b7b4-1c25a5ff4f84'],25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:25.559,Pass,
,,,,,,,,,,,,,,,,1.714949,,,,,,,,,,,,,,,724155da-11a5-488a-b116-518d2d79402e,559,,"[14.1, 19.1]",2275061,13,,,,,-0.6366176,,Left Foot,,,"[39.8, 0.1]",High Pass,,31.960756,Out,,,,,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,40,Brighton & Hove Albion WFC,965,['dd7eefcf-9d10-42b8-b5ac-8c212bcb56ee'],27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:27.672,Pass,True
,,,,,,,,,,,,,,,,1.575704,,,,,,,,,,,,,,,1f3bbccf-6e53-4683-a28e-c0f08c1296e9,560,,"[85.9, 80.0]",2275061,13,,,,,-1.0403339,,,,,"[98.1, 59.2]",Low Pass,,24.113897,,,Abigail Harrison,23412.0,,,,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,41,Bristol City WFC,973,['2d146138-dd11-471e-a349-c94200aeab6c'],38,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:38.877,Pass,
,,,,,,,,,,,,,,,,1.121822,,,,,,,,,,,,,,,f6ac03ac-afab-40a3-b8f5-19be6a84c625,565,,"[93.4, 58.7]",2275061,13,,,,,-1.6352232,,Right Foot,,,"[92.6, 46.3]",Ground Pass,,12.425779,Incomplete,,Vita van der Linden,31530.0,,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,41,Bristol City WFC,973,"['01410c79-008e-4328-8ed7-4c36af9425af', 'a9fa9d4f-d1f1-43b2-887c-82d95623da68', 'c92eb5c1-609c-4d75-875f-1cde21eb43e9', 'e2ad51b8-28b0-4891-9d14-3f62840d3c89']",41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:41.944,Pass,True
,,,,,,,,,,,,,,,,1.14459,,,,,,,,,,,,,,,e2ad51b8-28b0-4891-9d14-3f62840d3c89,567,,"[27.5, 33.8]",2275061,13,,,,,-0.8419416,,Right Foot,,,"[32.5, 28.2]",Ground Pass,,7.50733,,,Megan Connolly,23413.0,,,,,,Recovery,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,42,Brighton & Hove Albion WFC,965,"['5bc789c1-da62-40ad-a02a-ee677c9c1b09', 'f6ac03ac-afab-40a3-b8f5-19be6a84c625']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:43.065,Pass,
,,,,,,,,,,,,,,,,0.685847,,,,,,,,,,,,,,,0754f14d-5f70-4279-94dc-9d7901daa40c,570,,"[31.4, 30.9]",2275061,13,,,,,2.624105,,Right Foot,,,"[24.9, 34.6]",Low Pass,,7.479305,,,Victoria Williams,16395.0,,,,,,,1,Regular Play,Megan Connolly,23413.0,Center Defensive Midfield,42,Brighton & Hove Albion WFC,965,['00fa7912-6375-4ff1-94b6-270eb9d05963'],45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:45.072,Pass,
,,,,,,,,,,,,,,,,1.471717,,,,,,,,,,,,,,,b1c2b098-f0c1-49c6-ac39-a7c0443fd959,574,,"[28.5, 40.3]",2275061,13,,,,,0.032117467,,Right Foot,,,"[53.4, 41.1]",Ground Pass,,24.912848,,,Kayleigh Green,16400.0,,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,42,Brighton & Hove Albion WFC,965,['f62b244b-f2e8-41b4-968e-9ae7700a914c'],47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:47.189,Pass,
,,,,,,,,,,,,,,,,1.962804,,,,,,,,,,,,,,,dfd4bfe3-e5c8-47a9-93fd-15adcd7ffe32,577,,"[54.5, 44.7]",2275061,13,,,,,1.2206933,,Right Foot,,,"[63.3, 68.8]",Ground Pass,,25.656384,,,Ellie Brazil,16393.0,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Forward,42,Brighton & Hove Albion WFC,965,['dd834cfa-8cd4-44df-95a5-f0060ce622b0'],49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:49.962,Pass,
