50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.874203,,,,,,,,,,,,266690f1-8a8c-4f6b-a672-ea62ea7058d2,1563,,,"[34.1, 14.4]",3775644,50,,,,-3.1119716,,Right Foot,,"[20.6, 14.0]",,Ground Pass,,13.505924,,,Millie Turner,31536.0,,,,,,,2,From Free Kick,Katie Zelem,31540.0,Left Defensive Midfield,100,Manchester United,1475,['550db455-b008-4fff-917f-da1d38a2c99e'],38,,,,,,,,,,,,,,,,Manchester United,1475,00:05:38.297,Pass,
,,,,,,,,,,,,,,,,,2.707198,,,,,,,,,,,,9a23a783-76ba-4960-ae7e-7579ec835b9e,1565,,,"[20.6, 13.7]",3775644,50,,,,0.17054917,,Left Foot,,"[56.6, 19.9]",,High Pass,,36.529987,,Incomplete,Christen Annemarie Press,6817.0,,,,,,,2,From Free Kick,Millie Turner,31536.0,Left Center Back,100,Manchester United,1475,"['947fc26c-b7c1-4ea6-8a13-57e7bcef0acc', '9cf67c4f-8748-4a42-b444-209c89bba764']",39,,,,,,,,,,,,,,,,Manchester United,1475,00:05:39.171,Pass,
,,,,,,,,,,,,,,,,,3.316462,,,,,,,,,,,,9cf67c4f-8748-4a42-b444-209c89bba764,1567,,,"[63.5, 60.2]",3775644,50,,,,-2.9911144,,Right Foot,,"[35.8, 56.0]",,High Pass,,28.016602,,,Shelina Laura Zadorsky,5074.0,,,,,,Recovery,2,Regular Play,Ashleigh Neville,4848.0,Right Back,101,Tottenham Hotspur Women,749,"['6736a0e5-080a-4fe6-bd17-ecb30fc25406', '9a23a783-76ba-4960-ae7e-7579ec835b9e']",41,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:41.878,Pass,
,,,,,,,,,,,,,,,,,2.981233,,,,,,,,,,,,814c7db3-79a4-476f-a662-ede79c0f9436,1571,,,"[34.8, 53.0]",3775644,50,,,,-2.8269775,,Right Foot,,"[5.3, 43.4]",,Ground Pass,,31.022734,,,Rebecca Leigh Spencer,18158.0,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,101,Tottenham Hotspur Women,749,['0c82e6e2-51dd-4659-9631-492b3cea04e2'],45,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:45.536,Pass,
,,,,,,,,,,,,,,,,,1.384151,,,,,,,,,,,,bdcc2867-6733-4b78-a2e0-0e86ca6da841,1575,,,"[5.6, 42.1]",3775644,50,,,,1.2395524,,Right Foot,,"[12.1, 61.0]",,Ground Pass,,19.986496,,,Shelina Laura Zadorsky,5074.0,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,101,Tottenham Hotspur Women,749,['0ee5bd6c-afd4-49d5-8222-6cbb86c5c887'],49,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:49.605,Pass,
,,,,,,,,,,,,,,,,,0.371774,,,,,,,,,,,,b68cffee-0214-449c-9f08-4ae1cf361d9c,1578,,,"[8.6, 63.3]",3775644,50,,,,0.058755822,,Left Foot,,"[13.7, 63.6]",,Ground Pass,,5.108816,,Incomplete,Ashleigh Neville,4848.0,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,101,Tottenham Hotspur Women,749,"['067ad65b-2149-433a-8e28-c70769bedc36', '3b06bcaf-e71a-4a1a-a01b-27370797e7be']",52,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:52.517,Pass,
,,,,,,,,,,,,,,,,,1.116653,,,,,,,,,,,,6099417e-22da-4f66-86bf-44f396ae1136,1581,,,"[106.4, 15.5]",3775644,50,,,,1.4327903,,Right Foot,,"[107.4, 22.7]",,Ground Pass,,7.2691126,,,Ella Toone,31534.0,,,,,,Recovery,2,Regular Play,Tobin Powell Heath,5013.0,Left Wing,102,Manchester United,1475,['d905ae3d-38d5-4faa-a941-94d7392da0d1'],53,,,,,,,,,,,,,,,,Manchester United,1475,00:05:53.324,Pass,
,,,,,,,,,,,,,,,,,0.962956,,,,,,,,,,,,74decbef-1ad1-4b30-bf13-0a0d675c65d1,1583,,,"[107.4, 22.7]",3775644,50,,,,-2.8908834,,Right Foot,,"[99.2, 20.6]",,Ground Pass,,8.464632,,,Christen Annemarie Press,6817.0,,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,102,Manchester United,1475,['f5529987-c65c-4ee0-822d-0fc2f8eac0ce'],54,,,,,,,,,,,,,,,,Manchester United,1475,00:05:54.441,Pass,
,,,,,,,,,,,,,,,,,1.018529,,,,,,,,,,,,0e5881e6-579e-4fbb-9091-736e30596b47,1586,,,"[99.2, 20.6]",3775644,50,,,,-0.6267429,,Right Foot,,"[105.0, 16.4]",,Ground Pass,,7.1610055,,,Tobin Powell Heath,5013.0,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Center Forward,102,Manchester United,1475,['01e7572b-3e1c-47e6-b3e3-478897a38cb2'],55,,,,,,,,,,,,,,,,Manchester United,1475,00:05:55.464,Pass,
,,,,,,,,,,,,,,,,,5.285022,,,,,,,,,,,,c538f021-a9fb-4508-95b6-fd560bd74098,1589,,,"[105.0, 13.3]",3775644,51,,,,1.4388376,,Left Foot,True,"[113.8, 79.6]",,High Pass,,66.88146,,Out,,,,,True,,,,2,Regular Play,Tobin Powell Heath,5013.0,Left Wing,102,Manchester United,1475,,0,,,,,,,,,,,,,,,,Manchester United,1475,00:06:00.549,Pass,
,,,,,,,,,,,,,,,,,1.006827,,,,,,,,,,,,f3a833a6-7541-4932-a57c-b488ffb7be16,1590,,,"[14.1, 0.1]",3775644,51,,,,0.618428,,,,"[19.3, 3.8]",,Low Pass,,6.382006,,,Gemma Suzanne Davison,15721.0,,,,,,Throw-in,2,From Throw In,Siri Worm,15572.0,Left Back,103,Tottenham Hotspur Women,749,['fca6a39a-a392-4153-90f9-46be4dd61294'],31,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:31.327,Pass,
,,,,,,,,,,,,,,,,,1.345467,,,,,,,,,,,,75359126-461d-428f-ba85-f1a89e653af0,1592,,,"[20.9, 3.6]",3775644,51,,,,3.1415927,,Right Foot,,"[8.6, 3.6]",,Ground Pass,,12.3,,,Siri Worm,15572.0,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,103,Tottenham Hotspur Women,749,['7b71f8f0-d816-4b65-ac92-48a927f0d19e'],32,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:32.334,Pass,
,,,,,,,,,,,,,,,,,1.698965,,,,,,,,,,,,1449a832-9b22-452e-8168-da6a47456236,1595,,,"[8.6, 3.6]",3775644,51,,,,0.24497867,,Left Foot,,"[45.4, 12.8]",,High Pass,,37.93257,,,Rosella Ayane,21048.0,,,,,,,2,From Throw In,Siri Worm,15572.0,Left Back,103,Tottenham Hotspur Women,749,['3c5605d0-f344-4980-ae14-a9c152f41fa4'],33,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:33.759,Pass,
,,,,,,,,,,,,,,,,,3.596692,,,,,,,,,,,,3c0c92c5-068b-4f05-81e7-d4b5bc5d1d6d,1599,,,"[61.6, 51.8]",3775644,51,,,,-1.8650972,,Right Foot,,"[48.9, 9.9]",,Ground Pass,,43.782417,,,Leah Galton,31539.0,,,True,,,Recovery,2,Regular Play,Millie Turner,31536.0,Left Center Back,104,Manchester United,1475,['50bea142-74aa-470b-aafc-1adfdb6786fc'],38,,,,,,,,,,,,,,,,Manchester United,1475,00:06:38.318,Pass,
,,,,,,,,,,,,,,,,,1.078243,,,,,,,,,,,,84fd0800-ba5c-427c-af08-d4a4b165a539,1602,,,"[48.9, 10.3]",3775644,51,,,,1.5298835,,Right Foot,,"[49.6, 27.4]",,Ground Pass,,17.11432,,,Katie Zelem,31540.0,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,104,Manchester United,1475,['cf167782-aa77-4cd4-8bf7-650a79a9488c'],43,,,,,,,,,,,,,,,,Manchester United,1475,00:06:43.118,Pass,
,,,,,,,,,,,,,,,,,2.691959,,,,,,,,,,,,8655517b-a5d0-4121-8dfd-c96aa63ab98d,1605,,,"[50.0, 27.9]",3775644,51,,,,-0.9719364,,Left Foot,,"[64.4, 6.8]",,High Pass,,25.54545,,,Leah Galton,31539.0,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,104,Manchester United,1475,['a12fc8bb-54f0-4b7e-9e21-1ee03e7b5816'],44,,,,,,,,,,,,,,,,Manchester United,1475,00:06:44.196,Pass,
,,,,,,,,,,,,,,,,,1.439095,,,,,,,,,,,,8dd2d37c-7dde-4f02-8990-2839d98fe09c,1607,,,"[64.1, 6.8]",3775644,51,,,,1.2273885,,Left Foot,,"[70.0, 23.3]",,High Pass,,17.523129,,Incomplete,Tobin Powell Heath,5013.0,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,104,Manchester United,1475,"['1aaf53d9-c6b1-4a6a-8ec0-641dabab74f6', 'f36eef60-5e62-4346-93e6-54099fca2773']",46,,,,,,,,,,,,,,,,Manchester United,1475,00:06:46.888,Pass,
,,,,,,,,,,,,,,,,,2.061431,,,,,,,,,,,,1e167fdf-c636-4b4a-ad42-6daaae6ea97c,1611,,,"[55.7, 60.2]",3775644,51,,,,0.6857295,,Right Foot,,"[70.0, 71.9]",,Ground Pass,,18.47647,,,Ashleigh Neville,4848.0,,,,,,,2,Regular Play,Angela Addison,31550.0,Left Wing,104,Manchester United,1475,['1b4f685e-ceef-4cf4-b9ea-cfacf084d546'],50,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:50.352,Pass,
,,,,,,,,,,,,,,,,,1.109284,,,,,,,,,,,,f7f472c2-e12c-4e53-95c1-590884dead38,1614,,,"[70.1, 71.9]",3775644,51,,,,-0.7589143,,Right Foot,,"[85.6, 57.2]",,Ground Pass,,21.362116,,Incomplete,Rosella Ayane,21048.0,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,104,Manchester United,1475,"['5483daf7-10e9-478a-8ff6-ababf4412e94', '5cf51a3c-5577-47a5-b18d-c0e6d6a4dc46']",52,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:52.493,Pass,
,,,,,,,,,,,,,,,,,1.756827,,,,,,,,,,,,5cf51a3c-5577-47a5-b18d-c0e6d6a4dc46,1616,,,"[34.5, 22.9]",3775644,51,,,,-1.5011418,,Left Foot,,"[34.8, 18.6]",,Ground Pass,,4.3104525,,Incomplete,Katie Zelem,31540.0,,,,,,Recovery,2,Regular Play,Jackie Groenen,10654.0,Right Defensive Midfield,104,Manchester United,1475,"['3c6ce8c6-4630-458b-93bc-b1633caff7e0', 'e10918b2-5a1c-45eb-a233-e8c1e2870157', 'f7f472c2-e12c-4e53-95c1-590884dead38']",53,,,,,,,,,,,,,,,,Manchester United,1475,00:06:53.602,Pass,
,,,,,,,,,,,,,,,,,0.283671,,,,,,,,,,,,3c6ce8c6-4630-458b-93bc-b1633caff7e0,1618,,,"[85.3, 61.5]",3775644,51,,,,-2.5415425,,Other,,"[83.4, 60.2]",,High Pass,,2.302173,,Incomplete,,,,,,,,Recovery,2,Regular Play,Ashleigh Neville,4848.0,Right Back,104,Manchester United,1475,"['5cf51a3c-5577-47a5-b18d-c0e6d6a4dc46', 'ce75ccd4-89f1-4bf3-abca-b50e56176c39']",55,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:06:55.359,Pass,
,,,,,,,,,,,,,,,,,1.338898,,,,,,,,,,,,797c6f6a-d509-4eba-aa09-ade6c8eb40b8,1620,,,"[34.5, 19.2]",3775644,51,,,,-1.5540382,,Right Foot,,"[34.8, 1.3]",,Ground Pass,,17.902514,,,Leah Galton,31539.0,,,,,,Recovery,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,104,Manchester United,1475,['e31d8c75-de41-47bc-bc54-d0edf7d927af'],56,,,,,,,,,,,,,,,,Manchester United,1475,00:06:56.656,Pass,
,,,,,,,,,,,,,,,,,5.77882,,,,,,,,,,,,ae606ccc-da63-41f8-8dfe-508b399d11a9,1624,,,"[35.5, 2.8]",3775644,51,,,,0.3523486,,Left Foot,,"[100.5, 26.7]",,High Pass,,69.25468,,Incomplete,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,104,Manchester United,1475,"['0d5f6a28-0064-4327-bff8-320a3c4572d0', '17ba178a-9ed4-4ccb-982f-8acac2388f05']",59,,,,,,,,,,,,,,,,Manchester United,1475,00:06:59.225,Pass,True
,,,,,,,,,,,,,,,,,1.218533,,,,,,,,,,,,694b6b36-fc8a-4489-9ca7-7b467a292a64,1627,,,"[21.0, 53.6]",3775644,52,,,,0.6081728,,Left Foot,,"[28.9, 59.1]",,Ground Pass,,9.626006,,,Hannah Godfrey,31552.0,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,105,Tottenham Hotspur Women,749,['045c54ce-3e54-4f64-bd14-bd87cf8cb9dd'],6,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:06.183,Pass,
,,,,,,,,,,,,,,,,,1.904642,,,,,,,,,,,,06c7226b-1a7a-4f73-afc9-ae097f8d2125,1630,,,"[33.6, 59.9]",3775644,52,,,,-1.7375501,,Right Foot,,"[30.2, 39.7]",,Ground Pass,,20.48414,,,Shelina Laura Zadorsky,5074.0,,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,105,Tottenham Hotspur Women,749,['6e1e3775-87f7-4dcb-974b-caf66c7a7d86'],9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:09.008,Pass,
,,,,,,,,,,,,,,,,,1.785702,,,,,,,,,,,,85fa2e9d-799c-44e6-b703-2b4b0c3c3668,1634,,,"[29.8, 34.2]",3775644,52,,,,-0.98357373,,Left Foot,,"[49.5, 4.6]",,Ground Pass,,35.556293,,,Siri Worm,15572.0,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,105,Tottenham Hotspur Women,749,"['0a1286dc-a866-43e5-941f-c11ce286fa61', '15d2c664-49de-46a5-89b6-2fc6f9ad7dba']",12,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:12.497,Pass,True
,,,,,,,,,,,,,,,,,0.936211,,,,,,,,,,,,1ef36a76-74a4-48db-be68-c25300f490c9,1638,,,"[51.9, 3.2]",3775644,52,,,,0.03736578,,Left Foot,,"[62.6, 3.6]",,Ground Pass,,10.707474,,,Gemma Suzanne Davison,15721.0,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,105,Tottenham Hotspur Women,749,"['60b13c9d-3435-438d-9982-d3656c1bea19', 'd892ca90-56ed-4cae-9562-1e6352d7cb36']",15,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:15.067,Pass,True
,,,,,,,,,,,,,,,,,3.176575,,,,,,,,,,,,30abb359-1b7c-4c4f-b0fe-d5cfd80d5e3f,1654,,,"[57.5, 4.6]",3775644,53,,,,0.5072919,,Left Foot,,"[101.4, 29.0]",,High Pass,,50.225193,,Incomplete,Rosella Ayane,21048.0,,,,,,Free Kick,2,From Free Kick,Shelina Laura Zadorsky,5074.0,Left Center Back,106,Tottenham Hotspur Women,749,"['45214b73-e021-4ba8-9ba8-ec7e8813e7e5', 'db44b6b4-5134-4f49-99c6-e5f6919d8427']",12,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:12.902,Pass,
,,,,,,,,,,,,,,,,,0.587483,,,,,,,,,,,,45214b73-e021-4ba8-9ba8-ec7e8813e7e5,1656,,,"[18.7, 51.1]",3775644,53,,,True,1.0405805,,,,"[22.1, 56.9]",,High Pass,,6.7230945,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Tobin Powell Heath,5013.0,Left Wing,106,Tottenham Hotspur Women,749,"['30abb359-1b7c-4c4f-b0fe-d5cfd80d5e3f', '76c13eab-57cc-44aa-b438-6c8b921b762a', '848fffd1-2527-4fc1-b191-99f699dbad56']",16,,,,,,,,,,,,,,,,Manchester United,1475,00:08:16.079,Pass,True
,,,,,,,,,,,,,,,,,1.885998,,,,,,,,,,,,c550b8fc-1de8-47d2-9a45-4054eb9df9a1,1666,,,"[19.7, 80.0]",3775644,53,,,,-0.19468553,,,,"[41.0, 75.8]",,High Pass,,21.710136,,,Christen Annemarie Press,6817.0,,,,,,Throw-in,2,From Throw In,Amy Turner,31533.0,Right Back,107,Manchester United,1475,['bcd3d205-eb55-47cc-a8eb-138667e25b54'],39,,,,,,,,,,,,,,,,Manchester United,1475,00:08:39.405,Pass,
,,,,,,,,,,,,,,,,,1.235607,,,,,,,,,,,,8a66f086-7ffd-4ac0-8eb9-c04deabe4986,1671,,,"[76.5, 4.6]",3775644,53,,,,-0.10768987,,Head,,"[83.9, 3.8]",,High Pass,,7.4431176,,Incomplete,Angela Addison,31550.0,,,,,,Recovery,2,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,107,Manchester United,1475,"['21d07a9e-a491-4e14-bdce-7e48b72524d3', '9f662e9b-f961-483b-8573-b022d91bbbb5']",43,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:43.525,Pass,
,,,,,,,,,,,,,,,,,2.931331,,,,,,,,,,,,1322ccf4-c570-4115-a9a0-f04d165554d3,1674,,,"[40.5, 74.5]",3775644,53,,,True,-0.073145136,,,,"[63.7, 72.8]",,High Pass,,23.262201,,Incomplete,,,,,,,,,2,From Throw In,Alessia Russo,47521.0,Right Wing,107,Manchester United,1475,"['215ef236-e7d8-4adb-aeae-dace4825dcc3', 'eff952f0-a2de-452c-bbc9-beede7bec7ab']",46,,,,,,,,,,,,,,,,Manchester United,1475,00:08:46.209,Pass,True
,,,,,,,,,,,,,,,,,1.756198,,,,,,,,,,,,eff952f0-a2de-452c-bbc9-beede7bec7ab,1676,,,"[56.4, 7.3]",3775644,53,,,,2.4460804,,Right Foot,,"[43.7, 17.9]",,Ground Pass,,16.54237,,,Hannah Godfrey,31552.0,,,,,,Recovery,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,108,Tottenham Hotspur Women,749,"['1322ccf4-c570-4115-a9a0-f04d165554d3', '7f8cf32f-a171-4390-8c53-62a01626cf9d']",49,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:49.140,Pass,
,,,,,,,,,,,,,,,,,1.241358,,,,,,,,,,,,07b95bb4-3ac3-482f-9e10-56334df846e5,1689,,,"[73.7, 37.1]",3775644,53,,,,-2.5829933,,Right Foot,,"[68.1, 33.6]",,Ground Pass,,6.603787,,,Katie Zelem,31540.0,,,,,,Recovery,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,109,Manchester United,1475,['ff5fe8d5-c98e-4ea3-bf34-fa263d152dba'],57,,,,,,,,,,,,,,,,Manchester United,1475,00:08:57.523,Pass,
,,,,,,,,,,,,,,,,,2.24147,,,,,,,,,,,,fe22dcdc-eb90-4234-a6b8-06a12f9195e8,1692,,,"[69.9, 32.6]",3775644,53,,,,-1.2692571,,Right Foot,,"[77.8, 7.2]",,Ground Pass,,26.600187,,,Leah Galton,31539.0,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,109,Manchester United,1475,['0847a41b-bb22-4798-a7cc-576b9fcd6391'],59,,,,,,,,,,,,,,,,Manchester United,1475,00:08:59.056,Pass,
,,,,,,,,,,,,,,,,,1.54748,,,,,,,,,,,,56ed4a24-aaa4-4a54-b9fb-451f2ef4f2bb,1695,,,"[99.0, 3.1]",3775644,54,,,,2.786887,,Left Foot,,"[90.9, 6.1]",,Ground Pass,,8.637708,,,Katie Zelem,31540.0,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,109,Manchester United,1475,['74520a43-38e6-41db-ba46-9798a33e4de8'],5,,,,,,,,,,,,,,,,Manchester United,1475,00:09:05.858,Pass,
,,,,,,,,,,,,,,,,,0.721259,,,,,,,,,,,,45e3b17f-8389-421b-81fb-3e03abea4866,1698,,,"[91.3, 5.6]",3775644,54,,,,0.1923956,,Left Foot,,"[99.0, 7.1]",,Low Pass,,7.8447433,,Incomplete,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,109,Manchester United,1475,"['5f299a7d-5ed5-4676-832a-bc805b65c36d', '7c608976-2ef8-4653-ae15-831dd448afcf']",7,,,,,,,,,,,,,,,,Manchester United,1475,00:09:07.405,Pass,True
,,,,,,,,,,,,,,,,,0.207892,,,,,,,,,,,,d48f8a6e-ad6e-4b9e-a357-e57929634d14,1701,,,"[18.6, 74.5]",3775644,54,,,,0.96850896,,Right Foot,,"[19.7, 76.1]",,Low Pass,,1.9416488,,Incomplete,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,109,Manchester United,1475,['d75e3d4b-e394-408c-98e2-90183c8274ed'],9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:09:09.091,Pass,
,,,,,,,,,,,,,,,,,0.224837,,,,,,,,,,,,39c28216-b3d2-4634-9650-e44e7e25fb17,1704,,,"[22.3, 59.1]",3775644,54,,,,-0.4444192,,Left Foot,,"[24.4, 58.1]",,Ground Pass,,2.3259406,,Unknown,,,,,,,,Recovery,2,Regular Play,Josie Green,4865.0,Left Defensive Midfield,109,Manchester United,1475,['6bcf1e41-3169-409a-91a2-1aee3bbd150d'],10,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:09:10.979,Pass,True
,,,,,,,,,,,,,,,,,2.811808,,,,,,,,,,,,d4b8583c-ada9-42de-a173-0e517867ace6,1708,,,"[22.6, 58.7]",3775644,55,True,,,0.35363275,,Right Foot,,"[80.3, 80.0]",,High Pass,,61.505936,,Out,,,,,,,,Free Kick,2,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,110,Tottenham Hotspur Women,749,,9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:10:09.088,Pass,
,,,,,,,,,,,,,,,,,1.779976,,,,,,,,,,,,3bead357-0f22-4993-9c55-199900b46fdb,1709,,,"[35.7, 0.1]",3775644,55,,,,0.23193076,,,,"[55.6, 4.8]",,High Pass,,20.447495,,Incomplete,Alessia Russo,47521.0,,,,,,Throw-in,2,From Throw In,Leah Galton,31539.0,Left Back,111,Manchester United,1475,"['162795de-d9a0-4b9f-a85a-d19b21352350', '2063aaac-6b4a-4557-9479-e0a365834e6f']",23,,,,,,,,,,,,,,,,Manchester United,1475,00:10:23.729,Pass,
,,,,,,,,,,,,,,,,,1.317711,,,,,,,,,,,,2063aaac-6b4a-4557-9479-e0a365834e6f,1712,,,"[64.5, 75.3]",3775644,55,,,True,0.3733019,,,,"[76.5, 80.0]",,Low Pass,,12.887591,,Out,,,,,,,,Recovery,2,From Throw In,Hannah Godfrey,31552.0,Right Center Back,111,Manchester United,1475,"['18540771-be26-4f98-a12c-ac525e78ecc2', '3bead357-0f22-4993-9c55-199900b46fdb']",25,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:10:25.509,Pass,True
,,,,,,,,,,,,,,,,,0.960083,,,,,,,,,,,,a41b776b-e9b7-4900-9abf-c7c23557e835,1713,,,"[50.1, 0.1]",3775644,55,True,,,1.2527771,,,,"[55.4, 16.2]",,High Pass,,16.949926,,,Ella Toone,31534.0,,,,,,Throw-in,2,From Throw In,Leah Galton,31539.0,Left Back,112,Manchester United,1475,['e5bfe7d1-bb66-4dfc-b87e-1f4b43b6202f'],36,,,,,,,,,,,,,,,,Manchester United,1475,00:10:36.671,Pass,
,,,,,,,,,,,,,,,,,1.318829,,,,,,,,,,,,67a25876-4186-4369-863e-1d8e06aabc22,1715,,,"[55.4, 15.5]",3775644,55,,,,1.9963392,,Left Foot,,"[49.1, 29.4]",,Ground Pass,,15.261062,,,Jackie Groenen,10654.0,,,,,,,2,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,112,Manchester United,1475,['27e41c9b-b878-493c-a6df-0a21a26534f9'],37,,,,,,,,,,,,,,,,Manchester United,1475,00:10:37.661,Pass,
,,,,,,,,,,,,,,,,,3.440251,,,,,,,,,,,,256149cc-7549-4f51-af6c-fb2297154654,1722,,,"[40.4, 28.8]",3775644,55,,,,1.5053875,,Right Foot,,"[43.4, 74.6]",,High Pass,,45.898148,,,Amy Turner,31533.0,,,True,,,Recovery,2,From Throw In,Katie Zelem,31540.0,Left Defensive Midfield,112,Manchester United,1475,"['33b4628f-06ea-4735-9d9b-af11a4ceb08d', 'e1e51ec2-04c2-4293-bec8-20e016ec2e65']",41,,,,,,,,,,,,,,,,Manchester United,1475,00:10:41.306,Pass,True
,,,,,,,,,,,,,,,,,4.154328,,,,,,,,,,,,41594dc7-56e2-4421-8be3-b1700f6c19a0,1725,,,"[56.2, 74.9]",3775644,55,,,,-0.1271959,,Right Foot,,"[112.5, 67.7]",,Ground Pass,,56.758522,,Incomplete,Alessia Russo,47521.0,,,,,,,2,From Throw In,Amy Turner,31533.0,Right Back,112,Manchester United,1475,"['83573490-5b42-45a3-9277-6fb44bc0eb38', 'c45fb1a1-aedd-42b8-af35-a3e81637f9fb']",47,,,,,,,,,,,,,,,,Manchester United,1475,00:10:47.021,Pass,
,,,,,,,,,,,,,,,,,1.433483,,,,,,,,,,,,05497a6f-2885-4c90-9c5e-2bca6d9b28d1,1729,,,"[99.0, 80.0]",3775644,55,,,,-1.1784562,,,,"[103.8, 68.4]",,High Pass,,12.553884,,,Alessia Russo,47521.0,,,,,,Throw-in,2,From Throw In,Amy Turner,31533.0,Right Back,113,Manchester United,1475,['be3b02c9-1346-4f5b-9872-1e8fe0b25533'],58,,,,,,,,,,,,,,,,Manchester United,1475,00:10:58.647,Pass,
,,,,,,,,,,,,,,,,,0.800445,,,,,,,,,,,,7147f7e5-5e3c-4fa0-a129-6ccec147c11b,1736,,,"[118.0, 64.5]",3775644,56,,,,-1.8094057,,Right Foot,True,"[113.5, 46.0]",,High Pass,,19.039433,,Incomplete,,,,,,,,,2,From Throw In,Alessia Russo,47521.0,Center Forward,113,Manchester United,1475,['ea8401e6-4eca-4da7-a663-f57532d5cd77'],2,,,,,,,,,,,,,,,,Manchester United,1475,00:11:02.762,Pass,
