50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.100376,,,,,,,,,,,,,,94a2ae52-89e8-47cf-af32-17ab92b916a9,17,,,"[34.8, 28.2]",3775651,0,,,,,-1.2583665,,Right Foot,,,,"[42.1, 5.6]",,Ground Pass,,23.749737,,,,,Alex Greenwood,10252.0,,,,,,1,From Kick Off,Abby Dahlkemper,5081.0,Left Center Back,2,Manchester City WFC,746,['5a125772-6a1c-4895-91cd-ba7264ea2d9d'],13,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:13.957,Pass,
,,,,,,,,,,,,,,,,,,0.876275,,,,,,,,,,,,,,2fefe42e-7c2e-49a5-9397-a89e1fbb3894,20,,,"[41.3, 5.3]",3775651,0,,,,,-0.23903814,,Left Foot,,,,"[53.2, 2.4]",,Ground Pass,,12.248265,,,,,Lauren Hemp,15555.0,,,,,,1,From Kick Off,Alex Greenwood,10252.0,Left Back,2,Manchester City WFC,746,['6c3f6956-80b0-4f77-a093-78806fb49ee8'],16,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:16.135,Pass,
,,,,,,,,,,,,,,,,,,1.590225,,,,,,,,,,,,,,16a8ad05-77df-4dd4-9274-7b7b46db0024,23,,,"[48.0, 3.9]",3775651,0,,,,,2.879072,,Left Foot,,,,"[25.3, 10.0]",,Ground Pass,,23.505318,,,,,Abby Dahlkemper,5081.0,,,,,,1,From Kick Off,Lauren Hemp,15555.0,Left Wing,2,Manchester City WFC,746,['3db32377-e161-4aca-98eb-8e6ecae0b36b'],18,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:18.576,Pass,
,,,,,,,,,,,,,,,,,,1.954331,,,,,,,,,,,,,,f7c9e3ae-7708-44e7-8e72-f2cce80590e7,26,,,"[25.0, 13.2]",3775651,0,,,,,1.8793026,,Right Foot,,,,"[16.3, 40.5]",,Ground Pass,,28.652748,,,,,Ellie Roebuck,4637.0,,,,,,1,From Kick Off,Abby Dahlkemper,5081.0,Left Center Back,2,Manchester City WFC,746,['781d350a-73ba-4aef-8735-7ba66891dad8'],21,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:21.105,Pass,
,,,,,,,,,,,,,,,,,,1.322655,,,,,,,,,,,,,,656256d5-12d7-4c38-8d1a-2719e03af46a,29,,,"[18.8, 44.0]",3775651,0,,,,,1.4083072,,Right Foot,,,,"[21.8, 62.3]",,Ground Pass,,18.544271,,,,,Stephanie Houghton,10185.0,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['693e0164-f4bb-4904-b040-17abb32f96dd'],24,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:24.515,Pass,
,,,,,,,,,,,,,,,,,,1.139095,,,,,,,,,,,,,,de5360fe-00a8-4014-b560-a733be42bd8d,32,,,"[22.0, 64.4]",3775651,0,,,,,1.0156887,,Right Foot,,,,"[30.0, 77.3]",,Ground Pass,,15.179262,,,,,Lucy Bronze,10178.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['9cf4096e-3ee1-4e10-94a9-47c6dd20d137'],26,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:26.489,Pass,
,,,,,,,,,,,,,,,,,,2.214318,,,,,,,,,,,,,,82197d1e-c948-4f28-bd0f-c328b72d9edc,36,,,"[30.5, 77.3]",3775651,0,,,,,-2.4845178,,Right Foot,,,,"[9.5, 61.1]",,Ground Pass,,26.522444,,,,,Stephanie Houghton,10185.0,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Back,2,Manchester City WFC,746,"['2ce3a42b-aab5-480d-9c23-dea2f1dd9ffb', '66bb965b-119a-4593-a886-3cc82ec0acc5']",29,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:29.041,Pass,True
,,,,,,,,,,,,,,,,,,2.328902,,,,,,,,,,,,,,586c53aa-587f-4665-9358-d04cec0df52a,39,,,"[10.1, 59.7]",3775651,0,,,,,-1.4001557,,Right Foot,,,,"[16.2, 24.3]",,Low Pass,,35.92172,,,,,Abby Dahlkemper,5081.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['dc5b197a-6d10-4f61-a792-c83a2636431f'],32,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:32.165,Pass,
,,,,,,,,,,,,,,,,,,1.322846,,,,,,,,,,,,,,d7d1484f-0f06-4843-a803-73a97434cb53,42,,,"[34.1, 15.0]",3775651,0,,,,,-0.6796,,Right Foot,,,,"[46.6, 4.9]",,Ground Pass,,16.070469,,,,,Alex Greenwood,10252.0,,,,,,1,From Kick Off,Abby Dahlkemper,5081.0,Left Center Back,2,Manchester City WFC,746,['df127c88-31bd-46af-b9b2-0b60d0f20b06'],37,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:37.977,Pass,
,,,,,,,,,,,,,,,,,,0.971232,,,,,,,,,,,,,,5fb3f178-6ca2-4f94-93fa-f81769b1423b,56,,,"[57.7, 66.7]",3775651,0,,,,,2.9958446,,Right Foot,,,,"[46.8, 68.3]",,Ground Pass,,11.016806,,,,,Grace Fisk,34232.0,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,3,West Ham United LFC,972,"['3da43c80-0aa3-4580-bb8b-156938f2acd4', 'c3a6401a-d127-40df-9d57-d8833e250d47']",44,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:44.943,Pass,True
,,,,,,,,,,,,,,,,,,2.27889,,,,,,,,,,,,,,1f0a1055-29e3-44cf-995d-553b83c458ff,59,,,"[45.9, 70.4]",3775651,0,,,,,-2.6011732,,Right Foot,,,,"[24.9, 57.8]",,Ground Pass,,24.489998,,,,,Mackenzie Arnold,42787.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,3,West Ham United LFC,972,['72c78a28-06a1-4bf7-83a2-89543331a952'],46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:46.623,Pass,
,,,,,,,,,,,,,,,,,,3.287244,,,,,,,,,,,,,,d370ff4a-8d65-4fd2-9329-b62985b2455b,62,,,"[25.3, 57.4]",3775651,0,,,,,0.6032299,,Right Foot,,,,"[56.8, 79.1]",,High Pass,,38.251015,,,Out,,Cecilie Redisch Kvamme,31553.0,,,,,,1,Regular Play,Mackenzie Arnold,42787.0,Goalkeeper,3,West Ham United LFC,972,"['5f0dc34e-4158-4326-8dac-49539b33d007', 'c5d306e5-64cc-4314-a737-565a8ba0c0fa']",48,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:48.902,Pass,True
,,,,,,,,,,,,,,,,,,1.265171,,,,,,,,,,,,,,e9b943b6-9ce3-459e-8a6a-94280e692f8d,64,,,"[63.3, 0.1]",3775651,1,,,,,0.51374495,,,,,,"[77.3, 8.0]",,Low Pass,,16.075136,,,,,Ellen White,10180.0,,,,,Throw-in,1,From Throw In,Alex Greenwood,10252.0,Left Back,4,Manchester City WFC,746,['9b3ee07c-bede-4a6d-961c-bafee006b038'],11,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:11.468,Pass,
,,,,,,,,,,,,,,,,,,1.332405,,,,,,,,,,,,,,a9c300a1-2f84-43cc-b61a-98e4e902d13b,71,,,"[42.0, 62.7]",3775651,1,,,,,-0.848728,,Right Foot,,,,"[51.6, 51.8]",,Ground Pass,,14.524806,,,,,Emily Louise van Egmond,5076.0,,,,,Recovery,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,4,Manchester City WFC,746,"['25b7754b-88ba-4930-ad36-c6ac0e3bb151', 'bb6eede0-54c5-423b-a86c-d424a7e53cd0']",14,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:14.823,Pass,True
,,,,,,,,,,,,,,,,,,1.995252,,,,,,,,,,,,,,4d359278-9e1b-4218-93ee-acd2cafd7432,75,,,"[47.8, 53.6]",3775651,1,,,,,-1.8426558,,Right Foot,,,,"[41.5, 31.0]",,Ground Pass,,23.46167,,,Incomplete,,Laura Vetterlein,31556.0,,,,,,1,From Throw In,Emily Louise van Egmond,5076.0,Left Center Forward,4,Manchester City WFC,746,"['4e259139-6960-41f0-8a86-ed2dbcc1f374', '6bc79123-d484-4887-9a75-40b2f72eda13', 'af0fef2c-8270-48cd-bc08-795b174a5cad']",17,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:17.030,Pass,True
,,,,,,,,,,,,,,,,,,1.179072,,,,,,,,,,,,,,79213174-1b99-444f-9e1e-c18a8fec1c1a,79,,,"[82.1, 42.4]",3775651,1,,,,,-0.16743177,a719de59-363b-45f7-82a4-1419ae6ced31,Left Foot,,,,"[89.2, 41.2]",,Ground Pass,,7.2006946,,,,,Ellen White,10180.0,True,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,4,Manchester City WFC,746,['136bcaba-be64-4a2e-adab-9e326f7c3c9a'],19,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:19.343,Pass,
,,,,,,,,,,,,,,,,,,1.628354,,,,,,,,,,,,,,db8fd3f1-d91c-4a98-96e0-c9c6d1d7f454,93,,,"[120.0, 80.0]",3775651,2,,,,,-1.6995974,,Left Foot,,,,"[115.7, 46.8]",,High Pass,True,33.477306,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Alex Greenwood,10252.0,Left Back,5,Manchester City WFC,746,['4ad36727-47d0-4701-8e9b-575f9e53154d'],10,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:10.389,Pass,
,,,,,,,,,,,,,,,,,,1.466782,,,,,,,,,,,,,,282e3ea9-3bfd-400b-b3e9-e0dde3a82f22,101,,,"[64.3, 68.7]",3775651,2,,,,,-2.4567714,,Left Foot,,,,"[52.3, 58.9]",,Ground Pass,,15.493224,,,,,Stephanie Houghton,10185.0,,,,,Free Kick,1,From Free Kick,Alex Greenwood,10252.0,Left Back,6,Manchester City WFC,746,['1404aaff-404f-44ae-bee1-5e8ec1e4b477'],24,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:24.860,Pass,
,,,,,,,,,,,,,,,,,,2.161003,,,,,,,,,,,,,,b75e6a12-1003-46ff-a96f-620f5f9dbef7,104,,,"[52.2, 59.5]",3775651,2,,,,,-1.5944606,,Right Foot,,,,"[51.4, 25.7]",,Ground Pass,,33.809467,,,,,Abby Dahlkemper,5081.0,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,6,Manchester City WFC,746,['b35cd0b0-efbc-42f7-aec7-e931f12808ac'],27,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:27.855,Pass,
,,,,,,,,,,,,,,,,,,5.480361,,,,,,,,,,,,,,4b0520c1-0558-490f-8575-2ba8d0fb07af,107,,,"[51.8, 26.8]",3775651,2,,,,,1.6514719,,Left Foot,,,,"[48.0, 73.8]",,Ground Pass,,47.153366,,,,,Stephanie Houghton,10185.0,,True,,,,1,From Free Kick,Abby Dahlkemper,5081.0,Left Center Back,6,Manchester City WFC,746,['7a3ca294-1c16-4677-ab2a-e5d8d7651f78'],31,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:31.660,Pass,
,,,,,,,,,,,,,,,,,,1.105327,,,,,,,,,,,,,,198ea3b5-2530-4044-9cf2-4c81a5153bd6,109,,,"[48.3, 72.8]",3775651,2,,,,,0.07677189,,Right Foot,,,,"[62.6, 73.9]",,Ground Pass,,14.342245,,,,,Lucy Bronze,10178.0,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,6,Manchester City WFC,746,['fb388676-a8d8-414f-83f3-b9f11a1a98df'],37,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:37.140,Pass,
,,,,,,,,,,,,,,,,,,1.740024,,,,,,,,,,,,,,2ffd03ca-224a-4320-9808-341e423898bd,113,,,"[63.0, 77.4]",3775651,2,,,,,-3.0023718,,Right Foot,,,,"[47.3, 75.2]",,Ground Pass,,15.853391,,,,,Stephanie Houghton,10185.0,,,,,,1,From Free Kick,Lucy Bronze,10178.0,Right Back,6,Manchester City WFC,746,['328b8ea2-e28e-4a7f-bd76-b5dcf0f5ee3b'],40,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:40.205,Pass,
,,,,,,,,,,,,,,,,,,2.658254,,,,,,,,,,,,,,cb282d66-e242-46e6-adac-586df2ef7fd8,116,,,"[51.9, 73.9]",3775651,2,,,,,-1.5800554,,Right Foot,,,,"[51.5, 30.7]",,Ground Pass,,43.20185,,,,,Abby Dahlkemper,5081.0,,True,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,6,Manchester City WFC,746,['5a4d39a1-c2cd-46bb-835b-7f5488391131'],43,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:43.200,Pass,
,,,,,,,,,,,,,,,,,,1.409641,,,,,,,,,,,,,,87f4a8fd-9a92-4eef-8659-44ccca4da086,119,,,"[68.2, 26.2]",3775651,2,,,,,-1.2066115,,Right Foot,,,,"[75.9, 6.0]",,Ground Pass,,21.617817,,,,,Alex Greenwood,10252.0,,,,,,1,From Free Kick,Abby Dahlkemper,5081.0,Left Center Back,6,Manchester City WFC,746,['80e5120a-db30-48be-a8a0-b34cf5b99363'],49,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:49.281,Pass,
,,,,,,,,,,,,,,,,,,0.991513,,,,,,,,,,,,,,1d6d8e5b-3ad8-4dac-bf62-aef903286139,121,,,"[75.9, 6.0]",3775651,2,,,,,-0.015998635,,Left Foot,,,,"[88.4, 5.8]",,Ground Pass,,12.5016,,,,,Caroline Weir,10188.0,,,,,,1,From Free Kick,Alex Greenwood,10252.0,Left Back,6,Manchester City WFC,746,['fadccad6-4d54-40f8-a151-3c6a33308c07'],50,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:50.691,Pass,
,,,,,,,,,,,,,,,,,,0.513379,,,,,,,,,,,,,,9178388e-6c11-480d-a6a9-724134b8a751,125,,,"[89.0, 5.8]",3775651,2,,,,,-1.380808,,Left Foot,,,,"[89.5, 3.2]",,Ground Pass,,2.6476405,,,,,Lauren Hemp,15555.0,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,6,Manchester City WFC,746,"['76a189d5-c052-4960-9d18-a9f29611e776', 'd447ea1d-1a4f-4475-83fd-e8feafe816d2']",52,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:52.357,Pass,True
,,,,,,,,,,,,,,,,,,1.509895,,,,,,,,,,,,,,3fb696a6-c2fa-4bdc-ae0a-f1423754226e,136,,,"[89.4, 8.4]",3775651,2,,,,,2.4511461,,Left Foot,,,,"[73.3, 21.7]",,Ground Pass,,20.883007,,,,,Keira Walsh,4658.0,,,,,,1,From Free Kick,Lauren Hemp,15555.0,Left Wing,6,Manchester City WFC,746,['f1e10061-9252-4769-a8dc-96335066b3c7'],55,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:55.907,Pass,
,,,,,,,,,,,,,,,,,,1.384425,,,,,,,,,,,,,,56c99d27-c37b-4ae5-9748-99affe94ff45,139,,,"[73.5, 22.7]",3775651,2,,,,,1.5969342,,Right Foot,,,,"[72.7, 53.3]",,Ground Pass,,30.610456,,,,,Lucy Bronze,10178.0,,,,,,1,From Free Kick,Keira Walsh,4658.0,Center Defensive Midfield,6,Manchester City WFC,746,['2e6b848b-91ae-4073-8900-630611bab384'],58,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:58.524,Pass,
,,,,,,,,,,,,,,,,,,0.857231,,,,,,,,,,,,,,14f39bc6-d9f1-4d7c-b8ed-a67f422a532d,142,,,"[80.1, 52.6]",3775651,3,,,,,0.0,,Right Foot,,,,"[94.0, 52.6]",,Ground Pass,,13.9,,,,,Ellen White,10180.0,,,,,,1,From Free Kick,Lucy Bronze,10178.0,Right Back,6,Manchester City WFC,746,['47e9bc38-09aa-4ccb-ac8e-d9f88e725a32'],3,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:03.353,Pass,
,,,,,,,,,,,,,,,,,,1.598863,,,,,,,,,,,,,,bd588817-8674-4cfc-8ad3-1867584ff220,147,,,"[9.1, 33.7]",3775651,3,,,,,1.4308716,,Keeper Arm,,,,"[12.1, 55.0]",,Ground Pass,,21.510231,,,,,Grace Fisk,34232.0,,,,,,1,Regular Play,Mackenzie Arnold,42787.0,Goalkeeper,7,West Ham United LFC,972,['1041aab1-0291-4c7b-9c26-355e9d45f918'],12,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:12.488,Pass,
,,,,,,,,,,,,,,,,,,1.354702,,,,,,,,,,,,,,9b01a9c9-2384-49e1-8c1c-edbe39caab9c,150,,,"[15.4, 55.3]",3775651,3,,,,,-1.9574819,,Right Foot,,,,"[8.6, 38.6]",,Ground Pass,,18.03136,,,,,Mackenzie Arnold,42787.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,7,West Ham United LFC,972,['00fc6739-3bbe-4121-be3a-d7ce9848bfe6'],15,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:15.435,Pass,
