ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,2.046231,,,,,,,,,,,,,cb832082-92c8-41c6-8037-b6c370671858,21,,"[54.0, 37.0]",19718,0,,,1.4464413,,,Left Foot,,,"[56.0, 53.0]",,Ground Pass,16.124516,,Marisa Ewers,15565.0,,,,1,From Kick Off,Paige Williams,15567.0,Left Back,2,Birmingham City WFC,969,"['2b5df34c-38e2-49d6-a415-0383c6ed399a', 'cfadb8ca-d51a-4894-815c-f893aa747f53']",23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:23.665,Pass,True
,,,,,,,,,1.391952,,,,,,,,,,,,,dc743329-af98-4670-92bb-662b77838b76,24,,"[58.0, 57.0]",19718,0,,,-1.6207547,,,Right Foot,,,"[57.0, 37.0]",,Ground Pass,20.024984,,Paige Williams,15567.0,,,,1,From Kick Off,Marisa Ewers,15565.0,Right Defensive Midfield,2,Birmingham City WFC,969,['5cf80e8a-f77e-4fcd-b993-e14e94251c42'],28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:28.913,Pass,
,,,,,,,,,1.302923,,,,,,,,,,,,,d3cdd192-2084-41d3-877c-f56e6cd3716c,28,,"[56.0, 39.0]",19718,0,,,-3.0584514,,,Left Foot,,,"[44.0, 38.0]",,Ground Pass,12.0415945,,Kerys Harrop,15569.0,,,,1,From Kick Off,Paige Williams,15567.0,Left Back,2,Birmingham City WFC,969,['3b3197e8-1be8-4b0a-a89e-7e839587f848'],30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:30.988,Pass,
,,,,,,,,,1.888297,,,,,,,,,,,,,6287f233-fe4b-4319-86fd-195318c4d092,31,,"[41.0, 33.0]",19718,0,,,-0.7328151,,,Left Foot,,,"[61.0, 15.0]",,Ground Pass,26.907248,,Lucy Quinn,15564.0,,,,1,From Kick Off,Kerys Harrop,15569.0,Left Center Back,2,Birmingham City WFC,969,['35f95176-c4f6-4f6a-9acc-a655d885e302'],33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:33.021,Pass,
,,,,,,,,,2.6405,,,,,,,,,,,,,0913bcb0-23c5-498b-adc2-b65184f69549,38,,"[63.0, 54.0]",19718,0,,,-2.1745458,,,Left Foot,,,"[43.0, 25.0]",,Low Pass,35.22783,Incomplete,Angharad James,15577.0,,,Recovery,1,From Kick Off,Inessa Kaagman,15579.0,Right Wing,2,Birmingham City WFC,969,"['0e78b66d-6926-4ba2-becc-3e3240168123', '29a5eb50-2ea4-4a5f-a654-2d9554023454', '2ec10650-8164-4082-8508-6e9bf4c5a0fc']",37,,,,,,,,,,,,,,,,Everton LFC,967,00:00:37.871,Pass,True
,,,,,,,,,2.745471,,,,,,,,,,,,,29a5eb50-2ea4-4a5f-a654-2d9554023454,40,,"[78.0, 56.0]",19718,0,,,-0.18534794,eefd45c6-395e-4524-a3b2-cbaa1625bee7,,Right Foot,,,"[94.0, 53.0]",True,Ground Pass,16.27882,,Charlie Wellings,15563.0,,,Recovery,1,From Kick Off,Ellen White,10180.0,Center Forward,2,Birmingham City WFC,969,"['0913bcb0-23c5-498b-adc2-b65184f69549', '9cd60385-347f-4908-86a5-72c649e1fa78']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:40.512,Pass,
,,,,,,,,,1.7869,,,,,,,,,,,,,163f5782-28ed-4813-891e-9739a8802d7f,45,,"[60.0, 40.0]",19718,1,,,-3.0961695,,,Right Foot,,,"[38.0, 39.0]",,Ground Pass,22.022715,,Gabrielle George,15575.0,,,Kick Off,1,From Kick Off,Claudia Walker,15580.0,Center Forward,3,Everton LFC,967,['1a719e14-dab1-49a9-9bf8-1080c4679660'],32,,,,,,,,,,,,,,,,Everton LFC,967,00:01:32.114,Pass,
,,,,,,,,,0.9765,,,,,,,,,,,,,637c443c-c2d9-4186-8746-7c68bce7f027,48,,"[40.0, 39.0]",19718,1,,,-0.348771,,,Right Foot,,,"[51.0, 35.0]",,Ground Pass,11.7046995,,Angharad James,15577.0,,,,1,From Kick Off,Gabrielle George,15575.0,Center Back,3,Everton LFC,967,['206ec279-1bf7-4bfa-8b51-bd80e2aeb64b'],35,,,,,,,,,,,,,,,,Everton LFC,967,00:01:35.340,Pass,
,,,,,,,,,1.5157,,,,,,,,,,,,,84800870-c91c-478f-84f6-bd4e1f6c68cd,51,,"[45.0, 34.0]",19718,1,,,2.1341126,,,Right Foot,,,"[33.0, 53.0]",,Ground Pass,22.472204,,Georgia Brougham,15574.0,,,,1,From Kick Off,Angharad James,15577.0,Left Center Midfield,3,Everton LFC,967,['0db6f881-1222-41d1-8eff-cafdbb2d43ed'],37,,,,,,,,,,,,,,,,Everton LFC,967,00:01:37.249,Pass,
,,,,,,,,,1.4414,,,,,,,,,,,,,fa9cd96d-645b-4556-b7ca-f69a96652e96,54,,"[35.0, 57.0]",19718,1,,,1.217806,,,Left Foot,,,"[42.0, 76.0]",,Ground Pass,20.248457,,Faye Bryson,15578.0,,,,1,From Kick Off,Georgia Brougham,15574.0,Right Center Back,3,Everton LFC,967,['17b988bd-1397-4aaa-a527-83cd32f4f6a4'],40,,,,,,,,,,,,,,,,Everton LFC,967,00:01:40.134,Pass,
,,,,,,,,,2.5608,,,,,,,,,,,,,19be4474-53e3-46da-98ea-d69c8e91727a,58,,"[33.0, 72.0]",19718,1,,,-2.709185,,,Right Foot,,,"[7.0, 60.0]",,Ground Pass,28.635643,,Kirstie Levell,15576.0,,,,1,From Kick Off,Faye Bryson,15578.0,Right Midfield,3,Everton LFC,967,['6b7f7fe8-2cc2-443b-be4c-30ddbdf25c2a'],43,,,,,,,,,,,,,,,,Everton LFC,967,00:01:43.151,Pass,
,,,,,,,,,2.9785,,,,,,,,,,,,,d22a2037-179b-4b55-a390-9ce3da0d2071,60,,"[7.0, 60.0]",19718,1,,,0.5585993,,,Right Foot,,,"[31.0, 75.0]",,High Pass,28.301943,,Faye Bryson,15578.0,,,,1,From Kick Off,Kirstie Levell,15576.0,Goalkeeper,3,Everton LFC,967,['cb7bc2d7-70a8-4709-9a7a-a3c42c949355'],45,,,,,,,,,,,,,,,,Everton LFC,967,00:01:45.712,Pass,
,,,,,,,,,1.362939,,,,,,,,,,,,,26792b32-9940-4c0f-b1e9-1b443e7cc720,63,,"[82.0, 1.0]",19718,1,,,1.2036225,,,,,,"[87.0, 14.0]",,Low Pass,13.928389,,Lucy Staniforth,15562.0,,,Throw-in,1,From Throw In,Paige Williams,15567.0,Left Back,4,Birmingham City WFC,969,['4906af50-4637-4356-9d7a-d8d4d9c3bc25'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:55.699,Pass,
,,,,,,,,,0.9685,,,,,,,,,,,,,1752de8f-5412-4227-99e5-2f3e6c566700,70,,"[35.0, 70.0]",19718,2,,,-1.1441689,,,Right Foot,,,"[40.0, 59.0]",,Ground Pass,12.083046,,Abbey-Leigh Stringer,15573.0,,,,1,Regular Play,Angharad James,15577.0,Left Center Midfield,5,Everton LFC,967,['82022c47-b55b-499a-933b-ad62ab020f45'],0,,,,,,,,,,,,,,,,Everton LFC,967,00:02:00.643,Pass,
,,,,,,,,,2.2064,,,,,,,,,,,,,1b2eba37-fa16-4124-aa83-4ff12f9cb2d0,74,,"[39.0, 58.0]",19718,2,,,-1.6352232,,,Left Foot,,,"[37.0, 27.0]",,Ground Pass,31.06445,,Siri Worm,15572.0,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Right Center Midfield,5,Everton LFC,967,['e1a06f59-6fa8-41e2-93c6-f5c81eae53cf'],2,,,,,,,,,,,,,,,,Everton LFC,967,00:02:02.828,Pass,
,,,,,,,,,1.7672,,,,,,,,,,,,,ba78a934-d455-42ba-bffd-f3c7f6cef115,76,,"[37.0, 27.0]",19718,2,,,-0.8850668,,,Left Foot,,,"[46.0, 16.0]",,Ground Pass,14.21267,,Danielle Turner,15571.0,,,,1,Regular Play,Siri Worm,15572.0,Left Center Back,5,Everton LFC,967,['4cba3a3f-8733-43cb-bb7b-e40e27fe2d4c'],5,,,,,,,,,,,,,,,,Everton LFC,967,00:02:05.034,Pass,
,,,,,,,,,0.8419,,,,,,,,,,,,,77e60a6a-052b-4635-b6b6-082bee529e1c,80,,"[39.0, 11.0]",19718,2,,,2.634494,,,Right Foot,,,"[30.0, 16.0]",,Ground Pass,10.29563,,Siri Worm,15572.0,,,,1,Regular Play,Danielle Turner,15571.0,Left Midfield,5,Everton LFC,967,['72f6f89f-98df-4543-9cc2-eefff113b559'],8,,,,,,,,,,,,,,,,Everton LFC,967,00:02:08.531,Pass,
,,,,,,,,,1.5629,,,,,,,,,,,,,2df8d6fd-c1aa-4aba-a05b-0d1935ca844b,83,,"[31.0, 18.0]",19718,2,,,1.6313283,,,Left Foot,,,"[29.0, 51.0]",,Ground Pass,33.06055,,Georgia Brougham,15574.0,,,,1,Regular Play,Siri Worm,15572.0,Left Center Back,5,Everton LFC,967,['ccd56714-a010-46d4-ab5c-6c9f7c1221fe'],10,,,,,,,,,,,,,,,,Everton LFC,967,00:02:10.549,Pass,
,,,,,,,,,0.7121,,,,,,,,,,,,,d17603de-51ad-4fd0-bc40-b8620f463e2c,87,,"[32.0, 44.0]",19718,2,,,-0.5585993,,,Left Foot,,,"[40.0, 39.0]",,Ground Pass,9.433981,,Angharad James,15577.0,,,,1,Regular Play,Georgia Brougham,15574.0,Right Center Back,5,Everton LFC,967,['636f8900-8b18-418f-80e4-2ccf5cb26ad3'],13,,,,,,,,,,,,,,,,Everton LFC,967,00:02:13.435,Pass,
,,,,,,,,,0.151161,,,,,,,,,,,,,e3d29af3-fa6d-4df7-b944-46bd14c31405,89,,"[40.0, 39.0]",19718,2,,,3.1415927,,,Right Foot,,,"[38.0, 39.0]",,Ground Pass,2.0,Incomplete,,,,,,1,Regular Play,Angharad James,15577.0,Left Center Midfield,5,Everton LFC,967,['013bb472-953c-4985-bdc2-3b792395ee76'],14,,,,,,,,,,,,,,,,Everton LFC,967,00:02:14.147,Pass,
,,,,,,,,,1.0388,,,,,,,,,,,,,be2339cf-a608-4b50-9a99-f3a93cf4c92b,91,,"[83.0, 42.0]",19718,2,,,0.9272952,,,Left Foot,,,"[86.0, 46.0]",,Ground Pass,5.0,,Charlie Wellings,15563.0,,,Recovery,1,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,6,Birmingham City WFC,969,['bde67b96-856e-4a0a-9e85-54b81914ed55'],15,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:15.200,Pass,
,,,,,,,,,2.145722,,,,,,,,,,,,,d45e47b8-4753-4e38-b668-d0c27b3752de,95,,"[80.0, 52.0]",19718,2,,,2.0899425,,,Right Foot,,,"[68.0, 73.0]",,Ground Pass,24.186773,,Meaghan Sargeant,19502.0,,,,1,Regular Play,Charlie Wellings,15563.0,Right Wing,6,Birmingham City WFC,969,['317e0668-31a8-41f6-9f42-b844e199f15f'],17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:17.925,Pass,
,,,,,,,,,1.501467,,,,,,,,,,,,,238783e9-66fe-4d85-83c5-33f76e2363af,98,,"[72.0, 73.0]",19718,2,,,-2.976444,,,Right Foot,,,"[48.0, 69.0]",,Ground Pass,24.33105,,Aoife Mannion,19503.0,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Back,6,Birmingham City WFC,969,['06c350f3-3fd2-4eb6-a0a7-af7803597343'],23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:23.106,Pass,
,,,,,,,,,1.663703,,,,,,,,,,,,,a4fc7a96-bd72-4e83-a655-9726d0334be8,101,,"[47.0, 62.0]",19718,2,,,-0.84089667,,,Right Foot,,,"[64.0, 43.0]",,Ground Pass,25.495098,,Marisa Ewers,15565.0,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,6,Birmingham City WFC,969,['34a651e3-253d-40e6-9053-dd362915031a'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:25.942,Pass,
,,,,,,,,,2.580965,,,,,,,,,,,,,434f4b3d-51ed-4b5d-ac38-9f0198691c1b,104,,"[64.0, 42.0]",19718,2,,,-1.1839206,,,Right Foot,,,"[75.0, 15.0]",,Ground Pass,29.15476,,Paige Williams,15567.0,,,,1,Regular Play,Marisa Ewers,15565.0,Right Defensive Midfield,6,Birmingham City WFC,969,['0d31ba40-da46-48ca-b42a-7c1305ed799a'],28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:28.041,Pass,
,,,,,,,,,0.8208,,,,,,,,,,,,,cceec9f9-2604-46a9-9434-22d3b1380902,107,,"[79.0, 11.0]",19718,2,,,0.5880026,,,Left Foot,,,"[88.0, 17.0]",,Ground Pass,10.816654,Incomplete,Ellen White,10180.0,,,,1,Regular Play,Paige Williams,15567.0,Left Back,6,Birmingham City WFC,969,"['a3ed1ea6-c9fd-4e6c-9715-9ce9c1e36701', 'bcd64cc9-701e-47b5-bb7e-b139a727d85e']",32,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:32.995,Pass,
,,,,,,,,,0.3037,,,,,,,,,,,,,a446f6d8-1898-423b-bb14-94118b30ce97,111,,"[29.0, 75.0]",19718,2,,,-1.0516502,,,Right Foot,,,"[33.0, 68.0]",,Ground Pass,8.062258,,Inessa Kaagman,15579.0,,,,1,Regular Play,Faye Bryson,15578.0,Right Midfield,6,Birmingham City WFC,969,['a32053c0-6fa7-45bf-b360-198d8343d3c2'],35,,,,,,,,,,,,,,,,Everton LFC,967,00:02:35.056,Pass,
,,,,,,,,,1.535618,,,,,,,,,,,,,e9cb0264-dbf4-4ccd-8109-1b08bbc0f083,118,,"[91.0, 6.0]",19718,2,,,2.5748634,,,Right Foot,,,"[80.0, 13.0]",,Ground Pass,13.038404,,Lucy Quinn,15564.0,,,,1,Regular Play,Paige Williams,15567.0,Left Back,6,Birmingham City WFC,969,['305a36ce-b44b-42a2-828a-08cb318f0479'],38,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:38.135,Pass,
,,,,,,,,,0.8677,,,,,,,,,,,,,7bd12e4f-b574-4b85-ad65-bd46594946f9,126,,"[87.0, 17.0]",19718,2,,,1.2490457,,,Right Foot,,,"[89.0, 23.0]",,Ground Pass,6.3245554,,Ellen White,10180.0,,,,1,Regular Play,Lucy Quinn,15564.0,Left Wing,6,Birmingham City WFC,969,"['a3762db5-61a6-4de5-8172-85049ae60a7d', 'd9db91aa-7ef3-4100-a4eb-c830b1f80a93']",41,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:41.172,Pass,True
,,,,,,,,,1.352506,,,,,,,,,,,,,5c267fbe-777d-4481-bc35-8be7c693389a,129,,"[89.0, 23.0]",19718,2,,,0.0,,,Right Foot,,,"[98.0, 23.0]",,Ground Pass,9.0,,Lucy Quinn,15564.0,,,,1,Regular Play,Ellen White,10180.0,Center Forward,6,Birmingham City WFC,969,['30283ae8-5c91-4192-932d-869e9cf8107e'],42,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:42.080,Pass,
,,,,,,,,,0.8695,,,,,,,,,,,,,4c68f64f-b982-4c67-a074-778485d5985a,132,,"[103.0, 24.0]",19718,2,,,1.5707964,,,Left Foot,,,"[103.0, 30.0]",,Ground Pass,6.0,Incomplete,Lucy Staniforth,15562.0,,,,1,Regular Play,Lucy Quinn,15564.0,Left Wing,6,Birmingham City WFC,969,"['bdb94a26-f805-4fe6-b693-660882dea8b8', 'e40bedfa-68cf-416d-9a98-f8801629ed64']",44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:44.950,Pass,
,,,,,,,,,2.801459,,,,,,,,,,,,,98a576d2-8a93-4162-96ee-581ed30057af,137,,"[64.0, 26.0]",19718,2,,,2.077895,,,Left Foot,,,"[54.0, 44.0]",,Ground Pass,20.59126,,Aoife Mannion,19503.0,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,6,Birmingham City WFC,969,['a44f4072-e5f9-49eb-a82a-f305a5a00d63'],52,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:52.419,Pass,
,,,,,,,,,1.754384,,,,,,,,,,,,,9b64d85f-0508-4e54-a0b3-6e22a1c4b2f8,140,,"[57.0, 55.0]",19718,2,,,1.0040671,,,Left Foot,,,"[71.0, 77.0]",,Ground Pass,26.076809,,Meaghan Sargeant,19502.0,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,6,Birmingham City WFC,969,['dbdb68cf-c8eb-4986-9412-3e01fa0f9f90'],56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:56.680,Pass,
,,,,,,,,,1.472571,,,,,,,,,,,,,75d43104-5f65-4d64-9dca-bcbc2d120b3c,144,,"[69.0, 76.0]",19718,2,,,-2.55359,,,Right Foot,,,"[57.0, 68.0]",,Ground Pass,14.422205,,Aoife Mannion,19503.0,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Back,6,Birmingham City WFC,969,"['ad665326-1d5e-48e2-a13e-01bb200ad156', 'ec56a47d-ca61-4b4e-9fa2-1caf8bb2a751']",58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:58.864,Pass,True
,,,,,,,,,2.496947,,,,,,,,,,,,,fb5e4863-5ab3-4a99-83d4-74cca6561273,147,,"[66.0, 65.0]",19718,3,,,-1.4685897,,,Right Foot,,,"[70.0, 26.0]",,High Pass,39.20459,,Paige Williams,15567.0,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,6,Birmingham City WFC,969,['b3e823f3-dea4-4ad3-9fa7-9058e7ac1960'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:01.903,Pass,
,,,,,,,,,1.573391,,,,,,,,,,,,,8d64a6d1-30b4-4833-ae30-83265c497caa,150,,"[74.0, 15.0]",19718,3,,,2.918116,,,Left Foot,,,"[52.0, 20.0]",,Ground Pass,22.561028,,Kerys Harrop,15569.0,,,,1,Regular Play,Paige Williams,15567.0,Left Back,6,Birmingham City WFC,969,['0039632b-e639-4246-98cc-9f99a4a069a4'],8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:08.365,Pass,
