ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.721331,,,,,,,,,,,2ee23171-0de1-41a2-a4d4-45b30861a61b,1124,,"[91.5, 62.7]",3775626,24,,,,0.13664316,,Right Foot,,,"[99.5, 63.8]",,High Pass,,8.075271,,,Janine Elizabeth Beckie,4992.0,,,,,,1,Regular Play,Jill Scott,10172.0,Center Defensive Midfield,54,Manchester City WFC,746,['9e6afbd7-498a-4456-a2ed-95f71e434d13'],50,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:50.811,Pass,
,,,,,,,,,,,,,,1.505937,,,,,,,,,,,e8661af9-fea7-4fd0-87c9-a2a5426af8e7,1126,,"[99.5, 63.8]",3775626,24,,,,0.70492715,,Head,,,"[106.2, 69.5]",,Low Pass,,8.79659,,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,54,Manchester City WFC,746,['940cd7bc-6029-42f3-815f-600a0b12d032'],51,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:51.533,Pass,
,,,,,,,,,,,,,,1.748028,,,,,,,,,,,79e84d65-eb3d-4a97-a529-97059ffddbac,1129,,"[106.2, 69.5]",3775626,24,,,,-2.1072319,,Right Foot,,,"[99.6, 58.4]",,Low Pass,,12.913946,Incomplete,,Janine Elizabeth Beckie,4992.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,54,Manchester City WFC,746,"['24b9e89a-5fe4-41ae-8802-70617bacacdb', '2632ec6e-c329-46c1-99d7-1218e0e26de8']",53,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:53.232,Pass,
,,,,,,,,,,,,,,0.803707,,,,,,,,,,,2632ec6e-c329-46c1-99d7-1218e0e26de8,1132,,"[20.5, 21.7]",3775626,24,,,,3.0193975,,Left Foot,,,"[14.8, 22.4]",,Ground Pass,,5.7428217,,,Caroline Siems,46536.0,,,,,Recovery,1,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,55,Aston Villa,2647,"['10226149-7721-4ffc-b86a-38fea2aadafd', '79e84d65-eb3d-4a97-a529-97059ffddbac', '8c4bfe7d-4b55-4600-b24d-232621ac4caf']",54,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:54.980,Pass,True
,,,,,,,,,,,,,,1.65341,,,,,,,,,,,d7b0a39a-c639-469b-97a7-539f78e1752a,1135,,"[14.8, 22.4]",3775626,24,,,,-0.7266424,,Right Foot,,,"[31.0, 8.0]",,High Pass,,21.67487,,,Ramona Petzelberger,46533.0,,,,,,1,Regular Play,Caroline Siems,46536.0,Left Back,55,Aston Villa,2647,['a7ce058c-b245-4322-bc9f-02edff0ee782'],55,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:55.823,Pass,
,,,,,,,,,,,,,,0.608628,,,,,,,,,,,d300acce-1258-4821-ab50-86769e175cff,1143,,"[67.6, 52.8]",3775626,25,,,,-1.2734312,,Left Foot,,,"[69.5, 46.6]",,Ground Pass,,6.484597,,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,56,Manchester City WFC,746,['cae56c38-06ba-4f02-a6ce-c0dbfa8a6d22'],2,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:02.654,Pass,
,,,,,,,,,,,,,,0.870134,,,,,,,,,,,159fb66f-3ac2-437d-91be-004f0de8c49f,1147,,"[70.4, 44.9]",3775626,25,,,,-2.9420373,,Right Foot,,,"[61.5, 43.1]",,Ground Pass,,9.080198,,,Laura Coombs,19416.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,56,Manchester City WFC,746,['77b80b45-1dd0-48ea-a6ec-f08aa002572c'],3,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:03.366,Pass,
,,,,,,,,,,,,,,0.742383,,,,,,,,,,,6e4ad99d-7739-40a9-b905-2caa38f8eec4,1150,,"[62.6, 44.2]",3775626,25,,,,1.2448264,,Right Foot,,,"[67.4, 58.4]",,Ground Pass,,14.989329,,,Jill Scott,10172.0,,,,,,1,Regular Play,Laura Coombs,19416.0,Left Center Midfield,56,Manchester City WFC,746,['162e5bad-24aa-4103-be8a-90701325c3ce'],5,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:05.853,Pass,
,,,,,,,,,,,,,,1.240374,,,,,,,,,,,925615f5-f64c-4273-b31e-96d008ff1f13,1153,,"[67.4, 58.4]",3775626,25,,,,-2.8270884,,Right Foot,,,"[50.8, 53.0]",,Low Pass,,17.45623,,,Stephanie Houghton,10185.0,,,,,,1,Regular Play,Jill Scott,10172.0,Center Defensive Midfield,56,Manchester City WFC,746,['825091d3-2967-4c7c-a4c6-049326d7d97c'],6,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:06.775,Pass,
,,,,,,,,,,,,,,0.929494,,,,,,,,,,,80912280-8826-47a5-b589-7b029aabc9bf,1156,,"[50.3, 52.2]",3775626,25,,,,-1.6393908,,Right Foot,,,"[48.5, 26.0]",,Ground Pass,,26.261759,,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,56,Manchester City WFC,746,['a3253800-cc54-4f14-b757-3dfeeea91fda'],8,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:08.748,Pass,
,,,,,,,,,,,,,,2.795532,,,,,,,,,,,10b0dfe7-f3e5-4b32-96ba-21513e469ce3,1159,,"[67.4, 21.3]",3775626,25,,,,-0.5938591,,Right Foot,,,"[98.8, 0.1]",,Ground Pass,,37.886673,Out,,Lucy Bronze,10178.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Center Back,56,Manchester City WFC,746,['5ddbed06-bf43-4c84-96fb-40455a993e0d'],13,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:13.961,Pass,
,,,,,,,,,,,,,,1.695731,,,,,,,,,,,a62bb18b-d594-4a89-9423-8095b9e12842,1161,,"[21.0, 80.0]",3775626,25,,,,-0.15051182,,,,,"[42.1, 76.8]",,High Pass,,21.341274,,,Stine Larsen,10102.0,,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Right Back,57,Aston Villa,2647,['81ced05c-0d94-4154-bd60-2299b9b03d69'],29,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:29.216,Pass,
,,,,,,,,,,,,,,0.484182,,,,,,,,,,,bc54e3ca-f656-4245-9b29-2ccf9ef19e74,1165,,"[73.5, 0.1]",3775626,25,True,,,2.2171383,,,,,"[52.3, 28.2]",,High Pass,,35.20014,,,Stephanie Houghton,10185.0,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Left Back,58,Manchester City WFC,746,['39a1063f-ccb0-4493-a3dd-ea8049670a9c'],45,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:45.430,Pass,
,,,,,,,,,,,,,,1.034785,,,,,,,,,,,31be478e-692e-4459-ba2a-be3b5c1f775e,1167,,"[52.3, 28.2]",3775626,25,True,,,-1.3787483,,Right Foot,,,"[56.5, 6.6]",,Ground Pass,,22.004545,,,Esme Beth Morgan,4649.0,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,58,Manchester City WFC,746,['4e118aa7-d8a1-4d62-b499-351f99d0770e'],45,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:45.915,Pass,
,,,,,,,,,,,,,,1.242836,,,,,,,,,,,c7c41207-fc7c-48b7-8bd8-99d6e566fd9d,1169,,"[56.3, 6.8]",3775626,25,,,,-0.23472261,,Right Foot,,,"[74.7, 2.4]",,Ground Pass,,18.918774,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,58,Manchester City WFC,746,['cfd0ee4c-b78d-4f57-a84b-5a4044f28b3d'],48,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:48.087,Pass,
,,,,,,,,,,,,,,0.994662,,,,,,,,,,,692d694d-1b0f-486c-aa20-f83f53db1dc4,1172,,"[74.7, 2.4]",3775626,25,,,,0.3034599,,Right Foot,,,"[84.6, 5.5]",,High Pass,,10.374006,,,Lauren Hemp,15555.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Left Back,58,Manchester City WFC,746,['648ca48b-8f63-4397-b258-ce4703e03583'],49,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:49.547,Pass,
,,,,,,,,,,,,,,0.59073,,,,,,,,,,,14c69bf0-b720-4774-b3a9-8ba6923602c8,1176,,"[79.4, 9.5]",3775626,25,,,,-1.8409495,,Left Foot,,,"[77.6, 3.0]",,Ground Pass,,6.7446275,,,Lucy Bronze,10178.0,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Wing,58,Manchester City WFC,746,['ddc8f133-d0ef-4671-bfd6-fcd41fb0c9a4'],52,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:52.621,Pass,
,,,,,,,,,,,,,,1.437981,,,,,,,,,,,4d932755-d4dd-4a1a-8ea2-48de78b38aa3,1179,,"[77.6, 3.0]",3775626,25,,,,3.057632,,Left Foot,,,"[57.4, 4.7]",,Ground Pass,,20.271408,,,Esme Beth Morgan,4649.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Left Back,58,Manchester City WFC,746,['cfa7064c-7be4-4cfd-953b-cd4eb68f6c9b'],54,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:54.264,Pass,
,,,,,,,,,,,,,,0.959045,,,,,,,,,,,c8e64624-a6ae-47c5-ba5f-11e590297b47,1182,,"[52.7, 20.3]",3775626,25,,,,0.8960554,,Right Foot,,,"[62.7, 32.8]",,Ground Pass,,16.00781,,,Laura Coombs,19416.0,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,58,Manchester City WFC,746,['8a3ef405-3034-4014-ab49-926066701059'],59,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:59.079,Pass,
,,,,,,,,,,,,,,3.210654,,,,,,,,,,,1630f47b-a62a-4bc0-b166-665bf555473d,1185,,"[65.3, 35.5]",3775626,26,,,,0.3897803,,Right Foot,,,"[107.9, 53.0]",,Ground Pass,,46.054424,Incomplete,,Chloe Kelly,15570.0,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,58,Manchester City WFC,746,"['271119e1-75bc-4e3c-95eb-da8419a3bd0c', 'd28f6b65-63a2-4afc-a630-9f684f35479e']",1,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:01.625,Pass,
,,,,,,,,,,,,,,1.12128,,,,,,,,,,,d28f6b65-63a2-4afc-a630-9f684f35479e,1188,,"[12.2, 27.1]",3775626,26,,,,2.339247,,Right Foot,,,"[3.5, 36.1]",,Ground Pass,,12.517588,,,Lisa Weiß,38317.0,,,,,Interception,1,From Throw In,Caroline Siems,46536.0,Left Back,58,Manchester City WFC,746,"['1630f47b-a62a-4bc0-b166-665bf555473d', '5f06dfff-6ce3-40f1-9112-c2d8dc74849d']",4,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:04.836,Pass,
,,,,,,,,,,,,,,2.747995,,,,,,,,,,,a48f2f92-d700-4b3e-b7c1-b7acd6a2b656,1190,,"[3.5, 36.1]",3775626,26,,,,-0.38490334,,Right Foot,,,"[30.9, 25.0]",,High Pass,,29.562984,Incomplete,,Chloe Arthur,10193.0,,,,,,1,From Throw In,Lisa Weiß,38317.0,Goalkeeper,58,Manchester City WFC,746,"['2b23ace6-7507-4c22-aba4-94b5a112ed08', '696cebcf-12f7-4162-884a-b600e78e095c']",5,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:05.957,Pass,
,,,,,,,,,,,,,,1.233975,,,,,,,,,,,2b23ace6-7507-4c22-aba4-94b5a112ed08,1193,,"[89.2, 55.1]",3775626,26,,,True,-0.43300587,,,,,"[99.8, 50.2]",,Low Pass,,11.677756,,,Ellen White,10180.0,,,,,Recovery,1,From Throw In,Jill Scott,10172.0,Center Defensive Midfield,58,Manchester City WFC,746,"['01b321f7-b96b-4d49-a2a8-637603b634a1', 'a48f2f92-d700-4b3e-b7c1-b7acd6a2b656', 'b1bb6b09-f99e-44ac-81be-ecb1ea1e6139']",8,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:08.705,Pass,True
,,,,,,,,,,,,,,0.871424,,,,,,,,,,,4b02d0bc-fbdf-49d7-a186-28d6b3a4ae52,1195,,"[99.8, 50.2]",3775626,26,,,,1.3617734,,Right Foot,,,"[100.5, 53.5]",,Low Pass,,3.3734255,,,Chloe Kelly,15570.0,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,58,Manchester City WFC,746,['b734d582-b6fb-49e6-97d6-a5bc0836ec76'],9,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:09.939,Pass,
,,,,,,,,,,,,,,1.611101,,,,,,,,,,,e7e5bd0c-03ae-42e0-ad63-7d29aeb5aad9,1199,,"[99.8, 54.1]",3775626,26,,,,1.4766312,,Right Foot,,,"[101.5, 72.1]",,Low Pass,,18.0801,,,Janine Elizabeth Beckie,4992.0,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,58,Manchester City WFC,746,['886cab73-b5b3-4bc3-94d7-d91f88dbd2ec'],11,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:11.795,Pass,
,,,,,,,,,,,,,,1.414521,,,,,,,,,,,5627403f-498f-4453-9172-d1a992523462,1202,,"[101.5, 72.1]",3775626,26,,,,-1.0765827,,Right Foot,,,"[113.3, 50.2]",,High Pass,,24.876696,Incomplete,,Ellen White,10180.0,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,58,Manchester City WFC,746,"['0e219b7d-a242-470e-a9b9-317e315f2e51', '7ddb68b2-5a47-4e6a-8289-4f3232fb21d0']",13,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:13.649,Pass,
,,,,,,,,,,,,,,1.978462,,,,,,,,,,,7ded0535-3953-4476-8dc7-60aba3093e65,1207,,"[8.2, 43.5]",3775626,26,,,,1.1864924,,Keeper Arm,,,"[13.7, 57.1]",,Ground Pass,,14.670037,,,Asmita Ale,46541.0,,,,,,1,From Throw In,Lisa Weiß,38317.0,Goalkeeper,58,Manchester City WFC,746,['bc45e7b2-40ea-4ae4-8ef0-a2bab5e02fd0'],17,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:17.418,Pass,
,,,,,,,,,,,,,,1.012025,,,,,,,,,,,b5bb8640-1ff5-48c2-bf56-51e14b8c54be,1211,,"[31.6, 61.2]",3775626,26,,,,-0.046632834,,Right Foot,,,"[46.6, 60.5]",,Ground Pass,,15.016324,Incomplete,,Nadine Hanssen,46539.0,,,,,,1,From Throw In,Asmita Ale,46541.0,Right Back,58,Manchester City WFC,746,"['6cc6ceaf-69b8-4638-a10b-549dc4fde841', '7d078b47-d475-49d9-b6d8-2b2e5073495a']",21,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:21.997,Pass,
,,,,,,,,True,,,,,,0.780589,,,,,,,,,,,6cc6ceaf-69b8-4638-a10b-549dc4fde841,1213,,"[73.5, 19.6]",3775626,26,,,,-2.024798,,Right Foot,,,"[67.4, 7.1]",,Ground Pass,,13.90899,,,Lucy Bronze,10178.0,,,,,Interception,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,58,Manchester City WFC,746,"['09dcfe66-ba0f-46d4-af14-3d3f758b8fe6', 'b5bb8640-1ff5-48c2-bf56-51e14b8c54be']",23,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:23.009,Pass,
,,,,,,,,,,,,,,1.659063,,,,,,,,,,,44e6c90d-f83f-4c33-818e-740cb0dcfbd2,1216,,"[67.2, 7.1]",3775626,26,,,,2.3612196,,Right Foot,,,"[57.2, 17.0]",,Ground Pass,,14.071603,,,Esme Beth Morgan,4649.0,,,,,,1,From Throw In,Lucy Bronze,10178.0,Left Back,58,Manchester City WFC,746,['99213c1c-7d4a-4380-85bf-e33d571ce0d7'],23,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:23.993,Pass,
,,,,,,,,,,,,,,0.98657,,,,,,,,,,,0d8f182b-baaf-4aa9-97a9-14bebd561c2b,1219,,"[57.0, 17.0]",3775626,26,,,,0.4214192,,Right Foot,,,"[68.6, 22.2]",,Ground Pass,,12.712199,,,Georgia Stanway,4643.0,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Center Back,58,Manchester City WFC,746,['fd4edb35-3fd5-4c78-ab6a-ffada93f7e78'],25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:25.831,Pass,
,,,,,,,,,,,,,,0.319306,,,,,,,,,,,9e4716d9-39d6-449a-80e0-13f90f91f418,1224,,"[52.2, 54.1]",3775626,26,,,,0.4451312,,Left Foot,,,"[63.1, 59.3]",,High Pass,,12.076838,Unknown,,,,,,,,Recovery,1,From Throw In,Marisa Ewers,15565.0,Right Defensive Midfield,58,Manchester City WFC,746,['bb3c95e7-9599-41db-a145-664e29b90e4b'],27,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:27.579,Pass,True
,,,,,,,,,,,,,,1.218165,,,,,,,,,,,24ed5180-344b-44f1-ad0a-67b90f4a94b0,1227,,"[56.9, 53.1]",3775626,27,,,,-1.2113616,,Right Foot,,,"[63.1, 36.6]",,Ground Pass,,17.6264,,,Marisa Ewers,15565.0,,,,,Free Kick,1,From Free Kick,Natalie Haigh,46535.0,Right Center Back,59,Aston Villa,2647,['207d03f9-5992-4acb-9cf6-e29ea986ece0'],8,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:08.585,Pass,
,,,,,,,,,,,,,,2.669538,,,,,,,,,,,b2691903-9f90-4b51-8b1c-c4246cdbcf95,1230,,"[63.1, 36.4]",3775626,27,,,,-0.72626716,,Right Foot,,,"[96.2, 7.0]",,High Pass,,44.27155,Pass Offside,,Ramona Petzelberger,46533.0,,,,,,1,From Free Kick,Marisa Ewers,15565.0,Right Defensive Midfield,59,Aston Villa,2647,['a259a7a4-82bb-4d65-8c3a-d7d1fad592c2'],11,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:11.116,Pass,
,,,,,,,,,,,,,,1.360542,,,,,,,,,,,25083189-821c-477a-9df9-f9d704fdee43,1232,,"[23.7, 72.6]",3775626,27,True,,,-1.637222,,Right Foot,,,"[20.6, 26.0]",,Ground Pass,,46.703,,,Esme Beth Morgan,4649.0,,True,,,Free Kick,1,From Free Kick,Janine Elizabeth Beckie,4992.0,Right Back,60,Manchester City WFC,746,['c66a1161-2c2e-4a05-beac-2da3cf17ec69'],23,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:23.936,Pass,
,,,,,,,,,,,,,,1.058963,,,,,,,,,,,1fcaf6a2-dafc-464d-9f93-3b3d2dd196f9,1234,,"[25.8, 27.2]",3775626,27,,,,-0.09424732,,Right Foot,,,"[45.9, 25.3]",,Ground Pass,,20.189602,Incomplete,,Georgia Stanway,4643.0,,,,,,1,From Free Kick,Esme Beth Morgan,4649.0,Left Center Back,60,Manchester City WFC,746,"['2b8720c1-089b-4607-b315-45dd8136a249', 'a55adf4c-d13d-47c0-bd82-db15b7b28d8c']",25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:25.852,Pass,
,,,,,,,,,,,,,,1.106294,,,,,,,,,,,1fbadba2-529a-40fe-aa0b-2260d52ef241,1239,,"[87.2, 56.2]",3775626,27,,,,-1.1659045,,Right Foot,,,"[97.4, 32.4]",,Ground Pass,,25.89363,,,Ramona Petzelberger,46533.0,,,,,,1,Regular Play,Stine Larsen,10102.0,Right Wing,61,Aston Villa,2647,['fe711d47-c78f-464c-8238-7816e0b6ecb4'],30,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:30.949,Pass,
,,,,,,,,,,,,,,5.25674,,,,,,,,,,,2d11bbc9-1fed-4426-8c39-1e4efdcf3024,1241,,"[97.4, 32.4]",3775626,27,,,,-1.6999938,,Right Foot,,,"[94.1, 7.0]",,Ground Pass,,25.613474,,,Chloe Arthur,10193.0,,,,,,1,Regular Play,Ramona Petzelberger,46533.0,Left Wing,61,Aston Villa,2647,['1398662c-bba1-4119-a42b-99333ef5f5a5'],32,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:32.055,Pass,
,,,,,,,,,,,,,,0.19913,,,,,,,,,,,35740e72-eaba-4ddd-8893-a02edb8af0c4,1246,,"[99.5, 6.5]",3775626,27,,,,0.5585993,,Right Foot,,,"[100.3, 7.0]",,Ground Pass,,0.9433981,Incomplete,,Caroline Siems,46536.0,,,,,,1,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,61,Aston Villa,2647,"['1abe0afd-949e-47af-a44c-1a9bdb1a59a5', '68c94737-708d-45e8-a471-5f202a5f99ab', '713ce676-dc8b-4178-9c5f-4a86567e2982']",43,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:43.269,Pass,True
,,,,,,,,,,,,,,1.463409,,,,,,,,,,,283731cd-0611-421f-8020-e2f077efe281,1253,,"[67.8, 28.2]",3775626,27,,,,-0.79900277,,Right Foot,,,"[82.3, 13.3]",,Ground Pass,,20.790863,,,Lauren Hemp,15555.0,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,62,Manchester City WFC,746,['99b68860-804e-4688-9580-2d7f003891b0'],53,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:53.245,Pass,
,,,,,,,,,,,,,,1.417532,,,,,,,,,,,94ab3ae3-8918-458c-ae50-57bc63703735,1260,,"[83.3, 20.1]",3775626,27,,,,-2.5335035,,Left Foot,,,"[73.1, 13.0]",,Ground Pass,,12.427792,,,Lucy Bronze,10178.0,,,,,Recovery,1,Regular Play,Lauren Hemp,15555.0,Left Wing,62,Manchester City WFC,746,"['10d28136-9f46-4e54-b4f1-6a09ab263e02', 'b1f36846-8846-422e-abcb-711210068563']",57,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:57.218,Pass,True
,,,,,,,,,,,,,,1.619491,,,,,,,,,,,5d59494a-8a25-48fb-8b8c-abf6cb1b1f4e,1264,,"[75.2, 19.6]",3775626,28,,,,0.9780989,,Right Foot,,,"[95.0, 49.0]",,High Pass,,35.445732,Incomplete,,Jill Scott,10172.0,,,,,,1,Regular Play,Lucy Bronze,10178.0,Left Back,62,Manchester City WFC,746,"['544c6378-c422-4aed-b4cb-53d6a77d2eab', 'c3456eb9-126f-4b94-9412-f36e1d4a5126']",0,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:00.022,Pass,
,,,,,,,,,,,,,,2.275426,,,,,,,,,,,6474db2b-d7c7-4d4c-84a0-11ad8e859aef,1271,,"[7.0, 36.1]",3775626,28,,,,-1.4791807,,Right Foot,,,"[9.6, 7.8]",,Ground Pass,,28.419184,,,Anita Amma Ankyewah Asante,4657.0,,,,,Goal Kick,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,63,Aston Villa,2647,['865de665-d9ce-4b67-b106-c3f920a5e4b8'],26,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:26.183,Pass,
,,,,,,,,,,,,,,0.965151,,,,,,,,,,,99b9a9c9-31f0-429e-b6e0-2e41b337bddd,1274,,"[12.7, 8.0]",3775626,28,,,,-0.24497867,,Right Foot,,,"[25.1, 4.9]",,Ground Pass,,12.781628,,,Caroline Siems,46536.0,,,,,,1,From Goal Kick,Anita Amma Ankyewah Asante,4657.0,Left Center Back,63,Aston Villa,2647,['42a125e7-e50e-4e89-9937-849044c855b3'],29,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:29.712,Pass,
,,,,,,,,,,,,,,2.134031,,,,,,,,,,,bf8a2fdf-6981-430e-9fcf-c6ef3a055a4a,1278,,"[21.3, 5.1]",3775626,28,,,,2.226277,,Right Foot,,,"[4.0, 27.6]",,Ground Pass,,28.382036,,,Lisa Weiß,38317.0,,,,,,1,From Goal Kick,Caroline Siems,46536.0,Left Back,63,Aston Villa,2647,['244804e9-535c-44f7-87ce-fed50398cfbd'],31,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:31.415,Pass,
,,,,,,,,,,,,,,3.317056,,,,,,,,,,,d2c44e4c-1eaa-4cec-9183-a045c3d9dd36,1281,,"[4.0, 27.6]",3775626,28,,,,-0.4327932,,Left Foot,,,"[36.9, 12.4]",,High Pass,,36.24155,Incomplete,,Ramona Petzelberger,46533.0,,,,,,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,63,Aston Villa,2647,"['b670af18-1ce6-408d-80cc-be349875d0ce', 'cdad67ee-d2c5-495c-ba78-c0ff641b92f8']",33,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:33.589,Pass,
,,,,,,,,,,,,,,1.4,,,,,,,,,,,cdad67ee-d2c5-495c-ba78-c0ff641b92f8,1284,,"[83.2, 67.7]",3775626,28,,,True,-2.2276554,,,,,"[76.8, 59.4]",,High Pass,,10.480935,,,Laura Coombs,19416.0,,,,,Recovery,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,64,Manchester City WFC,746,"['a4bf2163-31ff-4a32-a9d8-d4176584f7cf', 'bd6f9353-87d7-4b94-8a45-8a4d5e6c1c11', 'd2c44e4c-1eaa-4cec-9183-a045c3d9dd36']",36,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:36.906,Pass,True
,,,,,,,,,,,,,,0.836332,,,,,,,,,,,71e4c4f7-ffaf-466e-8e2b-538a86649e69,1287,,"[76.8, 59.6]",3775626,28,,,,1.8542881,,Right Foot,,,"[73.1, 72.3]",,Ground Pass,,13.228001,,,Janine Elizabeth Beckie,4992.0,,,,,,1,Regular Play,Laura Coombs,19416.0,Left Center Midfield,64,Manchester City WFC,746,['0000593e-2834-4f69-a306-5a9898d970a1'],39,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:39.124,Pass,
,,,,,,,,,,,,,,1.768728,,,,,,,,,,,a0bfea83-d06d-43da-8f31-c42b22a31302,1290,,"[62.6, 72.3]",3775626,28,,,,-2.7207205,,Left Foot,,,"[41.6, 62.9]",,Ground Pass,,23.007824,,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,64,Manchester City WFC,746,['7a4828a9-0822-4df2-a46b-f3bb734d8a94'],42,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:42.296,Pass,
