bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.953544,,,,,,,,,,,,,,,01164e04-441e-49ee-bd63-3464a5cea6af,23,,,"[117.8, 4.5]",2275137,0,,,,1.6797383,,Left Foot,True,,"[114.3, 36.5]",,High Pass,,32.190838,,,,,Jane Ross,4653.0,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,3,Manchester United,1475,['d97db59f-f313-4071-b6f3-8edccc2118c1'],24,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:24.326,Pass,
,,,,,,,,,,,,,,,,,,,1.841951,,,,,,,,,,,,,,,465e35a0-c6c1-4d3b-b662-faf7d3b87fdb,37,,,"[1.5, 47.7]",2275137,0,,,,1.0208706,,Right Foot,,,"[21.3, 80.0]",,High Pass,,37.88575,,,Out,,,,,,,,,1,Regular Play,Josie Green,4865.0,Left Defensive Midfield,3,Manchester United,1475,['cc39a6a6-cd36-4c85-acd4-70c2af47f641'],30,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:30.622,Pass,True
,,,,,,,,,,,,,,,,,,,1.523901,,,,,,,,,,,,,,,49173214-9af1-402e-a657-56625007cfe5,38,,,"[99.9, 0.1]",2275137,0,,,,1.9693187,,,,,"[95.1, 11.5]",,Low Pass,,12.369317,,,,,Katie Zelem,31540.0,,,,,Throw-in,1,From Throw In,Kirsty Smith,10196.0,Left Back,4,Manchester United,1475,['96586f37-85f5-4056-92a4-53f9acca50f8'],37,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:37.658,Pass,
,,,,,,,,,,,,,,,,,,,1.050173,,,,,,,,,,,,,,,105fc670-cd9f-4e94-8566-e45a2e368f00,45,,,"[23.7, 56.4]",2275137,0,,,,-0.18432441,,Right Foot,,,"[35.5, 54.2]",,Ground Pass,,12.003333,,,Incomplete,,Gemma Suzanne Davison,15721.0,,,,,,1,From Throw In,Josie Green,4865.0,Left Defensive Midfield,4,Manchester United,1475,"['3f6a71d8-fddc-4bfd-85f7-352c94bbb3ba', 'e38e5ba5-f1d2-40e2-87eb-2c647301d9d6']",42,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:42.608,Pass,
,,,,,,,,,,,,,,,,,,,1.312478,,,,,,,,,,,,,,,ff69ca1b-f365-442c-bcf9-a30c5795d5bb,51,,,"[8.9, 43.7]",2275137,0,,,,1.6024313,,Keeper Arm,,,"[8.4, 59.5]",,Ground Pass,,15.807909,,,,,Hannah Godfrey,31552.0,,,,,,1,From Keeper,Chloe Morgan,33349.0,Goalkeeper,6,Tottenham Hotspur Women,749,['1617718c-c14c-47cc-bd31-aeb6f2ca1ab5'],54,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:54.422,Pass,
,,,,,,,,,,,,,,,,,,,2.89665,,,,,,,,,,,,,,,4a958be8-0eed-4db8-a5bb-b511dfe6fbaf,54,,,"[15.1, 61.3]",2275137,0,,,,-1.6190543,,Right Foot,,,"[13.4, 26.1]",,Low Pass,,35.241028,,,,,Ria Percival,18145.0,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,7,Tottenham Hotspur Women,749,['0f7a51a4-e604-449e-865a-4a01c80d1887'],59,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:59.547,Pass,
,,,,,,,,,,,,,,,,,,,1.580089,,,,,,,,,,,,,,,2eb9c63d-12ae-41ec-8ec0-ddd93c3d718f,58,,,"[12.3, 22.4]",2275137,1,,,,-0.0856793,,Left Foot,,,"[44.9, 19.6]",,High Pass,,32.720024,,,Incomplete,,Lucy Quinn,15564.0,,,,,,1,Regular Play,Ria Percival,18145.0,Left Center Back,8,Tottenham Hotspur Women,749,"['714c3424-f03f-4efe-9f30-2c8b65150cb8', 'cb0ed371-2a7b-4989-8637-2d108145f754', 'fec2ce45-c43f-421e-b79c-9b6ac0e2cc4c']",3,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:03.746,Pass,True
,,,,,,,,,,,,,,,,,,,1.521679,,,,,,,,,,,,,,,714c3424-f03f-4efe-9f30-2c8b65150cb8,60,,,"[75.2, 60.5]",2275137,1,,,,-0.8694488,,Right Foot,,,"[87.7, 45.7]",,High Pass,,19.372402,,,,,Jackie Groenen,10654.0,,,,,Recovery,1,Regular Play,Katie Zelem,31540.0,Right Center Midfield,9,Manchester United,1475,"['2eb9c63d-12ae-41ec-8ec0-ddd93c3d718f', '2ef98f1a-0b53-4af8-a69d-676ba402bd17']",5,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:05.326,Pass,
,,,,,,,,,,,,,,,,,,,2.611138,,,,,,,,,,,,,,,d3173214-a0bf-4d6f-92d1-5ab17ec8f5c6,63,,,"[85.1, 57.1]",2275137,1,,,,1.4233038,,Right Foot,,,"[87.7, 74.6]",,Ground Pass,,17.69209,,,,,Amy Turner,31533.0,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,9,Manchester United,1475,['36dec322-30fb-4e42-b50e-bb35f91271d1'],9,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:09.527,Pass,
,,,,,,,,,,,,,,,,,,,1.246088,,,,,,,,,,,,,,,b16236fa-4b5e-473f-a298-807a385951c9,67,,,"[96.5, 73.5]",2275137,1,,,,-2.9316192,,Left Foot,,,"[84.3, 70.9]",,Ground Pass,,12.473973,,,,,Katie Zelem,31540.0,,,,,,1,Regular Play,Amy Turner,31533.0,Right Back,9,Manchester United,1475,"['3e47ba2c-f9dc-4545-bceb-fd4995355bb5', '8614fd05-d601-4452-9c7c-4f0d4797fe9d']",15,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:15.508,Pass,True
,,,,,,,,,,,,,,,,,,,0.320475,,,,,,,,,,,,,,,67339447-54a6-4b9f-a599-16dfe6f95539,70,,,"[80.1, 72.6]",2275137,1,,,,-2.0391388,,Left Foot,,,"[75.8, 64.1]",,Ground Pass,,9.525755,,,Incomplete,,Hayley Ladd,19501.0,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Center Midfield,9,Manchester United,1475,"['6518a4f3-8708-44fc-9e76-60819ff022d1', '841e5d2b-6cf2-4d37-9cd2-e271eccb2a8d']",18,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:18.044,Pass,
,,,,,,,,,,,,,,,,,,,0.774203,,,,,,,,,,,,,,,3cc57bea-935e-497f-a5b4-27e1a9e66ff6,73,,,"[34.4, 14.6]",2275137,1,,,,-0.4853833,,Right Foot,,,"[43.5, 9.8]",,Ground Pass,,10.288342,,,,,Gemma Suzanne Davison,15721.0,,,,,Recovery,1,Regular Play,Lucy Quinn,15564.0,Left Midfield,9,Manchester United,1475,['aace76fb-13a7-48dd-a06f-480a891cd63e'],20,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:20.615,Pass,
,,,,,,,,,,,,,,,,,,,0.782321,,,,,,,,,,,,,,,0f8dd0bd-feb4-451a-be4d-5e11439422c4,78,,,"[78.4, 48.6]",2275137,1,,,,2.7744188,,Right Foot,,,"[71.9, 51.1]",,Ground Pass,,6.9641943,,,,,Hayley Ladd,19501.0,,,,,Recovery,1,Regular Play,Jane Ross,4653.0,Center Forward,9,Manchester United,1475,['2d125988-953c-4d6f-a6b5-654f7de0b725'],25,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:25.603,Pass,
,,,,,,,,,,,,,,,,,,,1.354378,,,,,,,,,,,,,,,f8b0d013-b305-47fe-960f-58be3ad01293,82,,,"[72.2, 49.4]",2275137,1,,,,-2.2520945,,Left Foot,,,"[60.2, 34.6]",,Ground Pass,,19.053608,,,,,Millie Turner,31536.0,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,9,Manchester United,1475,"['131ef611-0078-4980-b756-b64f4ba99c73', '756a4789-9732-453b-be7f-104f326378dd']",27,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:27.578,Pass,True
,,,,,,,,,,,,,,,,,,,2.072442,,,,,,,,,,,,,,,cf8b65c4-da1d-4219-a4cd-103a288ea575,84,,,"[60.2, 34.6]",2275137,1,,,,-0.98837507,,Right Foot,,,"[76.6, 9.7]",,Low Pass,,29.8156,,,,,Kirsty Smith,10196.0,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,9,Manchester United,1475,['1bffb7ad-0905-4166-a8a7-a8c2c162f0a2'],28,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:28.933,Pass,
,,,,,,,,,,,,,,,,,,,1.1597,,,,,,,,,,,,,,,cfd680bf-c51e-4552-b35c-36a172f01ca9,88,,,"[86.3, 5.3]",2275137,1,,,,2.3256364,,Right Foot,,,"[75.2, 17.1]",,Ground Pass,,16.200308,,,,,Hayley Ladd,19501.0,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,9,Manchester United,1475,"['14355085-5d29-45dc-8729-d1a0c1c699cc', 'f2f921f3-cc9e-47e0-8727-ae4078f88a35']",34,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:34.429,Pass,True
,,,,,,,,,,,,,,,,,,,2.140559,,,,,,,,,,,,,,,8e398ad4-cede-456b-95b3-3671efaeb399,92,,,"[74.5, 21.7]",2275137,1,,,,2.3485997,,Right Foot,,,"[54.9, 41.6]",,High Pass,,27.931524,,,,,Abbie McManus,4648.0,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,9,Manchester United,1475,"['52a66443-2d44-419a-81ea-a96b3c738e50', '74b85eb9-f609-4de1-a8bc-86be8de78fff']",36,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:36.891,Pass,True
,,,,,,,,,,,,,,,,,,,2.179338,,,,,,,,,,,,,,,9256586c-678c-4b52-81a6-be6903d2c218,96,,,"[55.4, 38.7]",2275137,1,,,,-1.6360303,,Right Foot,,,"[54.1, 18.8]",,Ground Pass,,19.942417,,,,,Millie Turner,31536.0,,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,9,Manchester United,1475,"['190f1a54-d5ce-4e82-864c-6d756af5e98c', 'ec6cc0f1-8d47-42df-beb6-9f075b5f82a8']",39,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:39.825,Pass,True
,,,,,,,,,,,,,,,,,,,1.301018,,,,,,,,,,,,,,,d359d7c5-e780-4c29-a077-30a0447e100e,99,,,"[65.4, 20.3]",2275137,1,,,,-0.9764547,,Right Foot,,,"[75.2, 5.8]",,Ground Pass,,17.501143,,,,,Kirsty Smith,10196.0,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,9,Manchester United,1475,['8b58fdbf-fa8a-4603-a4df-c47eb10331fd'],44,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:44.077,Pass,
,,,,,,,,,,,,,,,,,,,0.606541,,,,,,,,,,,,,,,5009ff42-3bd6-4e14-9853-ec613354cd31,103,,,"[75.6, 5.5]",2275137,1,,,,1.1298721,,Right Foot,,,"[79.8, 14.4]",,Low Pass,,9.84124,,,,,Jackie Groenen,10654.0,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,9,Manchester United,1475,"['06f7f441-f74d-41bf-83fc-24451513d682', 'f84536d4-8b51-401d-900e-caa29bccf05d']",45,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:45.889,Pass,True
,,,,,,,,,,,,,,,,,,,1.167306,,,,,,,,,,,,,,,93576718-59f2-4885-b7f0-b96fb0aa5d67,108,,,"[66.1, 4.1]",2275137,1,,,,3.016565,,Right Foot,,,"[47.8, 6.4]",,Ground Pass,,18.44397,,,,,Millie Turner,31536.0,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,9,Manchester United,1475,['2a75d959-c866-4735-9659-276e66e65be5'],52,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:52.125,Pass,
,,,,,,,,,,,,,,,,,,,2.125705,,,,,,,,,,,,,,,eced717a-0aab-476b-be05-ca1404306d52,111,,,"[34.7, 7.5]",2275137,1,,,,2.2794225,,Right Foot,,,"[14.3, 31.3]",,Ground Pass,,31.34645,,,,,Mary Alexandra Earps,31538.0,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,9,Manchester United,1475,['8f695fb2-049d-4507-ad4e-970c7498e8f2'],54,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:54.867,Pass,
,,,,,,,,,,,,,,,,,,,1.78698,,,,,,,,,,,,,,,ee8bc2b1-b4d2-408c-8b52-d752ba2268d3,114,,,"[20.1, 36.9]",2275137,1,,,,0.7799037,,Right Foot,,,"[38.4, 55.0]",,Ground Pass,,25.739075,,,,,Abbie McManus,4648.0,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,9,Manchester United,1475,['f9c3ebb9-b25d-423c-b542-e215eb0225eb'],58,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:58.447,Pass,
,,,,,,,,,,,,,,,,,,,2.540876,,,,,,,,,,,,,,,7c5196c1-b822-493a-826e-9e6c355a771e,117,,,"[48.0, 56.8]",2275137,2,,,,0.7040963,,Right Foot,,,"[69.9, 75.4]",,Ground Pass,,28.732735,,,,,Amy Turner,31533.0,,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,9,Manchester United,1475,['5149ff01-f917-48b5-972a-9e5ead46c351'],2,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:02.514,Pass,
,,,,,,,,,,,,,,,,,,,0.691128,,,,,,,,,,,,,,,070b1e73-9d66-4a79-bbac-71a55987d075,124,,,"[67.7, 68.0]",2275137,2,,,,-2.2780929,,Right Foot,,,"[62.4, 61.8]",,Ground Pass,,8.156592,,,,,Katie Zelem,31540.0,,,,,,1,Regular Play,Amy Turner,31533.0,Right Back,9,Manchester United,1475,['95864ec8-347f-4208-8922-fc12ead4d763'],6,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:06.789,Pass,
,,,,,,,,,,,,,,,,,,,2.312191,,,,,,,,,,,,,,,f396982b-8b17-4d0f-9223-e26e5c998726,127,,,"[65.4, 59.1]",2275137,2,,,,-1.8878521,,Right Foot,,,"[54.9, 27.1]",,High Pass,,33.678627,,,,,Millie Turner,31536.0,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Center Midfield,9,Manchester United,1475,['6e1277a3-bc4f-4bc4-a01b-1f5749b76549'],10,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:10.384,Pass,
,,,,,,,,,,,,,,,,,,,1.582878,,,,,,,,,,,,,,,b4ab7aef-4038-4908-89e7-87463afb1c29,130,,,"[63.1, 21.7]",2275137,2,,,,-0.91631764,,Right Foot,,,"[75.3, 5.8]",,Ground Pass,,20.041208,,,,,Kirsty Smith,10196.0,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,9,Manchester United,1475,['d39a503a-d437-489c-b1a5-0177c804b83e'],14,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:14.496,Pass,
,,,,,,,,,,,,,,,,,,,2.492811,,,,,,,,,,,,,,,07d754a4-2d73-44d1-85d2-75313c176563,133,,,"[68.2, 6.7]",2275137,2,,,,2.0710769,,Right Foot,,,"[51.8, 36.7]",,High Pass,,34.190056,,,,,Abbie McManus,4648.0,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,9,Manchester United,1475,['edfe70aa-0839-4855-84c5-56e94d499716'],19,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:19.171,Pass,
,,,,,,,,,,,,,,,,,,,0.866133,,,,,,,,,,,,,,,229fa428-b85e-48b0-89af-d16da5f9bcef,136,,,"[74.4, 51.1]",2275137,2,,,,0.14767733,,Right Foot,,,"[86.5, 52.9]",,Ground Pass,,12.233151,,,,,Jane Ross,4653.0,,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,9,Manchester United,1475,['ce3c4b37-da88-45c1-9d1c-273ef966d9ad'],27,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:27.150,Pass,
,,,,,,,,,,,,,,,,,,,1.066737,,,,,,,,,,,,,,,e7914f6e-8799-47ed-bb5a-dd264e572748,142,,,"[87.7, 46.1]",2275137,3,,,,0.17137912,,Right Foot,,,"[103.3, 48.8]",,Ground Pass,,15.83193,,,Incomplete,,Jackie Groenen,10654.0,,,,,Free Kick,1,From Free Kick,Katie Zelem,31540.0,Right Center Midfield,10,Manchester United,1475,"['c3c9f83b-a1b7-4fb8-8b2c-f711fa1cc410', 'eea3e619-1999-4fa7-a9dd-5c1b5c95e628']",24,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:24.800,Pass,
,,,,,,,,,,,,,,,,,,,2.267862,,,,,,,,,,,,,,,f4a63c4e-bea0-46db-aad3-27559ddb466a,150,,,"[88.6, 56.2]",2275137,3,,,,-1.044647,,Right Foot,,,"[105.5, 27.1]",,High Pass,,33.651447,,,,,Leah Galton,31539.0,,,,,,1,From Free Kick,Katie Zelem,31540.0,Right Center Midfield,10,Manchester United,1475,['9567598c-c0c3-4dc1-bde6-d569cd4622cb'],33,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:33.022,Pass,
,,,,,,,,,,,,,,,,,,,0.882535,,,,,,,,,,,,,,,1ac4e09e-95c3-4139-8b27-096188455c82,152,,,"[105.5, 26.5]",2275137,3,,,,1.3680646,,Head,,,"[109.2, 44.5]",,High Pass,,18.376343,,,Incomplete,,Jane Ross,4653.0,,,,,,1,From Free Kick,Leah Galton,31539.0,Left Wing,10,Manchester United,1475,"['01c3a1b8-a5eb-4deb-b507-3954fce15779', '958c6332-272f-4eea-9613-4c13c3160a1d']",36,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:36.194,Pass,
