50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.168101,,,,,,,,,,,bd23e556-9609-49be-8d4c-be4408d2dfb5,19,,"[57.0, 19.0]",19750,0,,,,-0.34555557,,Left Foot,,,"[82.0, 10.0]",High Pass,26.57066,,Anne-Marie Heatherson,15714.0,,,,,,1,From Kick Off,Ellie Mason,15715.0,Right Defensive Midfield,2,Yeovil Town LFC,970,['c44de51a-2249-4446-bbe9-d70aabaeea45'],7,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:07.902,Pass,
,,,,,,,,,,,1.781678,,,,,,,,,,,d8dc676f-9343-4dc5-a496-d345b35065ca,22,,"[82.0, 10.0]",19750,0,,,,-2.1112158,,Left Foot,,,"[79.0, 5.0]",High Pass,5.8309517,Incomplete,Megan Alexander,15710.0,,,,,,1,From Kick Off,Anne-Marie Heatherson,15714.0,Right Wing,2,Yeovil Town LFC,970,"['807432bb-61bd-4f22-bc75-e410d725b0ba', 'd81052b8-06ae-4618-bd32-8a40061f759f']",9,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:09.117,Pass,
,,,,,,,,,,,0.993619,,,,,,,,,,,b0b7fec0-2c05-464e-af46-62fe4f5016d9,25,,"[80.0, 1.0]",19750,0,,,,2.55359,,,,,"[74.0, 5.0]",High Pass,7.2111025,,Amber Gaylor,15711.0,,,,,Throw-in,1,From Throw In,Megan Alexander,15710.0,Left Back,3,Yeovil Town LFC,970,['09ff0ea0-d36d-452a-ad27-ad5d0e7baa06'],17,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:17.253,Pass,
,,,,,,,,,,,0.557628,,,,,,,,,,,fa7d2b2a-43c1-4bb5-bfd9-76d6c1ef089a,29,,"[78.0, 6.0]",19750,0,,,,-2.782822,,Left Foot,,,"[70.0, 3.0]",Ground Pass,8.5440035,,Megan Alexander,15710.0,,,,,,1,From Throw In,Amber Gaylor,15711.0,Center Attacking Midfield,3,Yeovil Town LFC,970,['db40a5e3-dea6-4b8b-a355-e072b1baf63c'],21,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:21.154,Pass,
,,,,,,,,,,,1.165969,,,,,,,,,,,afff73c6-a117-4793-a72f-22dbfc619ef8,33,,"[68.0, 4.0]",19750,0,,,,1.2793396,,Right Foot,,,"[71.0, 14.0]",Ground Pass,10.440307,,Ellie Mason,15715.0,,,,,,1,From Throw In,Megan Alexander,15710.0,Left Back,3,Yeovil Town LFC,970,"['39c48813-09ed-403b-93e3-24857146cbb3', 'acb3ba17-308a-4773-8ca3-57f94c5e19d6']",22,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:22.299,Pass,True
,,,,,,,,,,,0.375195,,,,,,,,,,,a9a6ae97-91af-4fef-88a6-e1f38e6edf50,36,,"[71.0, 14.0]",19750,0,,,,-0.5880026,,Left Foot,,,"[80.0, 8.0]",Ground Pass,10.816654,Incomplete,Anne-Marie Heatherson,15714.0,,,,,,1,From Throw In,Ellie Mason,15715.0,Right Defensive Midfield,3,Yeovil Town LFC,970,"['81167a3a-495f-4d5f-b0ca-aa8491f09ff3', 'ac075898-bd10-4d53-ac3d-710882499489']",23,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:23.711,Pass,
,,,,,,,,,,,2.605888,,,,,,,,,,,23f08e1f-07ee-43c3-b166-9567c53910a3,39,,"[33.0, 68.0]",19750,0,,,,0.0,,Right Foot,,,"[77.0, 68.0]",High Pass,44.0,Incomplete,Inessa Kaagman,15579.0,,,,,Recovery,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,3,Yeovil Town LFC,970,"['8bff694b-265b-4cde-8fe0-f0254ea16ed5', 'aae820df-fecf-4a33-91e8-86394912a90b']",25,,,,,,,,,,,,,,,,Everton LFC,967,00:00:25.396,Pass,
,,,,,,,,,,,1.319633,,,,,,,,,,,8bff694b-265b-4cde-8fe0-f0254ea16ed5,41,,"[44.0, 13.0]",19750,0,,,,-0.09065989,,Head,,,"[66.0, 11.0]",High Pass,22.090721,,Ellie Mason,15715.0,,,,,Recovery,1,From Throw In,Nicola Cousins,15712.0,Left Center Back,3,Yeovil Town LFC,970,"['23f08e1f-07ee-43c3-b166-9567c53910a3', 'a8a04037-92c7-4571-9681-3b989686e9ef']",28,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:28.002,Pass,
,,,,,,,,,,,1.373617,,,,,,,,,,,fdda7a83-53d2-4a27-ab8b-f6645271626f,43,,"[66.0, 11.0]",19750,0,,,,0.0,,Head,,,"[74.0, 11.0]",Low Pass,8.0,Incomplete,Anne-Marie Heatherson,15714.0,,,,,,1,From Throw In,Ellie Mason,15715.0,Right Defensive Midfield,3,Yeovil Town LFC,970,"['947cb636-70d2-4c43-b0a1-fe9dd64be413', 'fa2ef774-5b89-447e-8866-412ee609cefd']",29,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:29.361,Pass,
,,,,,,,,,,,0.489456,,,,,,,,,,,f09e3814-7c02-4b51-9512-a050bbe196d2,47,,"[52.0, 69.0]",19750,0,,,,0.61072594,,Left Foot,,,"[62.0, 76.0]",Ground Pass,12.206555,,Faye Bryson,15578.0,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,4,Everton LFC,967,['6ebf1a4a-1ba8-41a3-97aa-1352c6b60071'],31,,,,,,,,,,,,,,,,Everton LFC,967,00:00:31.714,Pass,
,,,,,,,,,,,1.43257,,,,,,,,,,,ef16f901-52cc-430a-8e7e-15e8e48baa19,50,,"[62.0, 76.0]",19750,0,,,,-3.050933,,Right Foot,,,"[51.0, 75.0]",Ground Pass,11.045361,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Faye Bryson,15578.0,Right Midfield,4,Everton LFC,967,['3a04d4ea-a24d-4b1c-9024-e52392b2321e'],32,,,,,,,,,,,,,,,,Everton LFC,967,00:00:32.243,Pass,
,,,,,,,,,,,3.495274,,,,,,,,,,,03f7ba3f-eb6c-4d4d-9012-cc94451aa19a,53,,"[51.0, 75.0]",19750,0,,,,-2.6476512,,Right Foot,,,"[12.0, 54.0]",Ground Pass,44.294468,,Kirstie Levell,15576.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,['bbc42f8b-b326-479c-b6a8-ef7befdd81ad'],35,,,,,,,,,,,,,,,,Everton LFC,967,00:00:35.029,Pass,
,,,,,,,,,,,1.324501,,,,,,,,,,,14bd47a4-4956-4fe2-99b8-2e698778b547,56,,"[10.0, 47.0]",19750,0,,,,-1.2120256,,Left Foot,,,"[16.0, 31.0]",Ground Pass,17.088007,,Gabrielle George,15575.0,,,,,,1,Regular Play,Kirstie Levell,15576.0,Goalkeeper,4,Everton LFC,967,['ca6cf522-e0de-4ce4-a14d-5e260e5e3981'],40,,,,,,,,,,,,,,,,Everton LFC,967,00:00:40.558,Pass,
,,,,,,,,,,,1.944573,,,,,,,,,,,150fd7a0-e938-456e-b8b2-549e74e81491,59,,"[21.0, 28.0]",19750,0,,,,-1.0584068,,Right Foot,,,"[30.0, 12.0]",Ground Pass,18.35756,,Siri Worm,15572.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Center Back,4,Everton LFC,967,['9ba2d32c-f9ab-47e4-aa42-4e59a7d43ff3'],43,,,,,,,,,,,,,,,,Everton LFC,967,00:00:43.488,Pass,
,,,,,,,,,,,0.978139,,,,,,,,,,,ef537af2-d248-4883-9dc0-c386a742403d,63,,"[32.0, 15.0]",19750,0,,,,2.2318394,,Left Foot,,,"[25.0, 24.0]",Ground Pass,11.401754,,Gabrielle George,15575.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Center Back,4,Everton LFC,967,['91f0af2a-d838-41a9-8889-292f74d25607'],47,,,,,,,,,,,,,,,,Everton LFC,967,00:00:47.427,Pass,
,,,,,,,,,,,2.070297,,,,,,,,,,,78c8d057-97a4-4682-9b1c-d1d5356d9a9b,66,,"[25.0, 24.0]",19750,0,,,,0.066568166,,Right Foot,,,"[85.0, 28.0]",High Pass,60.133186,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Center Back,4,Everton LFC,967,['78093951-913a-4192-bbb8-b9d42c808a4d'],50,,,,,,,,,,,,,,,,Everton LFC,967,00:00:50.074,Pass,
,,,,,,,,,,,1.9206,,,,,,,,,,,a9cb4764-aec1-4d25-b288-fc37f7285640,68,,"[85.0, 28.0]",19750,0,,,,-0.32175055,,Head,,,"[100.0, 23.0]",High Pass,15.811388,Incomplete,Danielle Turner,15571.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Attacking Midfield,4,Everton LFC,967,"['e06ab708-7db1-47fb-8949-cc2520873b26', 'fc3da4be-a8f1-4999-93d9-b4ee9667c987']",52,,,,,,,,,,,,,,,,Everton LFC,967,00:00:52.185,Pass,
,,,,,,,,,,,0.96887,,,,,,,,,,,b3f0ed30-0428-4ba7-91bb-89c5d5eddc5c,76,,"[8.0, 68.0]",19750,0,,,,1.3258177,,Right Foot,,,"[11.0, 80.0]",Ground Pass,12.369317,Out,,,,,,,,1,Regular Play,Hannah Short,15717.0,Right Center Back,4,Everton LFC,967,['7b26ae03-c293-493c-90b8-efe924115da7'],56,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:56.282,Pass,True
,,,,,,,,,,,1.1883,,,,,,,,,,,4b58b738-dcf9-44a1-b8df-0de99160fe69,77,,"[110.0, 1.0]",19750,1,,,,1.4940244,7ffecbc0-f14f-4b6f-89f6-3462240c987c,,,,"[111.0, 14.0]",High Pass,13.038404,,Chloe Kelly,15570.0,True,,,,Throw-in,1,From Throw In,Danielle Turner,15571.0,Left Midfield,5,Everton LFC,967,['d4d004bb-9729-4619-bf61-a34d501e63dd'],6,,,,,,,,,,,,,,,,Everton LFC,967,00:01:06.680,Pass,
,,,,,,,,,,,2.567789,,,,,,,,,,,7e06f349-5b20-485e-abe3-1092693fea40,86,,"[97.0, 38.0]",19750,1,,,,-0.844154,,Right Foot,,,"[113.0, 20.0]",Ground Pass,24.083189,,Danielle Turner,15571.0,,,,,,1,From Throw In,Faye Bryson,15578.0,Right Midfield,5,Everton LFC,967,['9aebab4a-7aea-407c-ab36-faeed3ae06d8'],16,,,,,,,,,,,,,,,,Everton LFC,967,00:01:16.245,Pass,
,,,,,,,,,,,2.126316,,,,,,,,,,,b2ebb5f1-09e3-4821-93dc-4817c28ba96a,89,,"[113.0, 20.0]",19750,1,,,,1.3787483,,Left Foot,True,,"[120.0, 56.0]",High Pass,36.67424,Out,Chantelle Boye-Hlorkah,15556.0,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Midfield,5,Everton LFC,967,['1875f045-ad70-4c4e-bbfb-f4c5844efaa7'],18,,,,,,,,,,,,,,,,Everton LFC,967,00:01:18.946,Pass,
,,,,,,,,,,,2.785835,,,,,,,,,,,5532b454-532d-4d40-a01e-d31f1cb80359,91,,"[6.0, 40.0]",19750,2,,,,-0.42826414,,Right Foot,,,"[52.0, 19.0]",High Pass,50.566788,,Georgia Evans,15707.0,,,,,Goal Kick,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,6,Yeovil Town LFC,970,['512b1d12-5886-471d-b41e-cfd590dfec00'],1,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:01.166,Pass,
,,,,,,,,,,,1.7592,,,,,,,,,,,224c9732-98a4-49eb-aa59-e8bab4afebc8,93,,"[52.0, 19.0]",19750,2,,,,-0.13255154,,Head,,,"[67.0, 17.0]",High Pass,15.132746,Incomplete,,,,,,,,1,From Goal Kick,Georgia Evans,15707.0,Left Defensive Midfield,6,Yeovil Town LFC,970,['e5c39e4c-5ce3-4e9a-ab49-f1b7c7b23739'],3,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:03.992,Pass,
,,,,,,,,,,,3.1237,,,,,,,,,,,e5c39e4c-5ce3-4e9a-ab49-f1b7c7b23739,94,,"[54.0, 64.0]",19750,2,,,,-0.3109983,,Right Foot,,,"[82.0, 55.0]",High Pass,29.410883,Incomplete,Inessa Kaagman,15579.0,,,,,Recovery,1,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,6,Yeovil Town LFC,970,"['224c9732-98a4-49eb-aa59-e8bab4afebc8', '721a158b-4213-4f8c-a5ae-9221527d81da', 'b450e736-f75e-4c64-8840-e925513b5554']",5,,,,,,,,,,,,,,,,Everton LFC,967,00:02:05.751,Pass,
,,,,,,,,,,,1.708655,,,,,,,,,,,b450e736-f75e-4c64-8840-e925513b5554,96,,"[39.0, 26.0]",19750,2,,,,-1.2649175,,Head,,,"[45.0, 7.0]",High Pass,19.924858,Incomplete,Megan Alexander,15710.0,,,,,Recovery,1,From Goal Kick,Nicola Cousins,15712.0,Left Center Back,6,Yeovil Town LFC,970,"['2fa603eb-fd99-4b91-ade5-d67b3df83e60', 'd1b1514f-6d7e-4fc0-bbc6-48a224a738cf', 'e5c39e4c-5ce3-4e9a-ab49-f1b7c7b23739']",8,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:08.875,Pass,
,,,,,,,,,,,0.878133,,,,,,,,,,,d5984770-b3f4-4405-8c97-971d595bbe0e,100,,"[85.0, 76.0]",19750,2,,,,0.11065722,,Right Foot,,,"[94.0, 77.0]",Ground Pass,9.055386,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Chantelle Boye-Hlorkah,15556.0,Right Attacking Midfield,7,Everton LFC,967,['88241350-c681-433b-8a12-0a2437ccdc93'],12,,,,,,,,,,,,,,,,Everton LFC,967,00:02:12.122,Pass,
,,,,,,,,,,,1.644244,,,,,,,,,,,b2bac836-85fc-4ac0-9352-4ccf2e43fede,105,,"[92.0, 80.0]",19750,2,,,,-0.8288491,5672b045-86a9-46c9-94f3-6d31a8474e31,,,,"[103.0, 68.0]",High Pass,16.27882,,Chloe Kelly,15570.0,True,,,,Throw-in,1,From Throw In,Faye Bryson,15578.0,Right Midfield,8,Everton LFC,967,['1f8552e5-2cab-46f2-903e-085a583e99dd'],26,,,,,,,,,,,,,,,,Everton LFC,967,00:02:26.868,Pass,
,,,,,,,,,,,5.904651,,,,,,,,,,,582ab5af-9263-4b2f-ac07-1c7eeefe013f,114,,"[15.0, 26.0]",19750,2,,,,-0.15074638,,Drop Kick,,,"[94.0, 14.0]",High Pass,79.9062,Incomplete,Olivia Fergusson,15718.0,,,,,,1,From Keeper,Megan Walsh,15709.0,Goalkeeper,10,Yeovil Town LFC,970,"['16bae600-449f-4f45-911e-f026c2f1e6b3', '2c357cf8-8126-4e40-b804-46e564c22a50']",47,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:47.301,Pass,
,,,,,,,,,,,1.031,,,,,,,,,,,2c357cf8-8126-4e40-b804-46e564c22a50,116,,"[27.0, 67.0]",19750,2,,,,-0.14189705,,Head,,,"[41.0, 65.0]",High Pass,14.142136,Unknown,Dominique Bruinenberg,15558.0,,,,,Recovery,1,From Keeper,Megan Finnigan,18254.0,Right Center Back,10,Yeovil Town LFC,970,"['44827112-9aa3-43fe-af3d-71861d4fb256', '582ab5af-9263-4b2f-ac07-1c7eeefe013f']",53,,,,,,,,,,,,,,,,Everton LFC,967,00:02:53.206,Pass,
,,,,,,,,,,,1.0533,,,,,,,,,,,45fe221c-59d5-4e40-bddc-f9b71b7c9e14,120,,"[80.0, 16.0]",19750,3,,,,0.5585993,,Left Foot,,,"[104.0, 31.0]",Ground Pass,28.301943,Incomplete,,,,,,,Free Kick,1,From Free Kick,Amber Gaylor,15711.0,Center Attacking Midfield,11,Yeovil Town LFC,970,['894957b9-ae4c-46bc-981d-1dd1e7b4662a'],27,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:27.497,Pass,
,,,,,,,,,,,1.343181,,,,,,,,,,,390d0840-f9e1-410c-b60e-795dbf459369,127,,"[13.0, 30.0]",19750,3,,,,-1.3521274,,Keeper Arm,,,"[17.0, 12.0]",Ground Pass,18.439089,,Siri Worm,15572.0,,,,,,1,From Keeper,Kirstie Levell,15576.0,Goalkeeper,13,Everton LFC,967,['6884063a-92ad-4d75-b04a-f779c24e5a54'],37,,,,,,,,,,,,,,,,Everton LFC,967,00:03:37.498,Pass,
,,,,,,,,,,,2.219308,,,,,,,,,,,6321bd5f-e20e-418d-9e5c-547cb744d6ab,130,,"[17.0, 10.0]",19750,3,,,,0.6998929,,Left Foot,,,"[36.0, 26.0]",Ground Pass,24.839485,,Chloe Kelly,15570.0,,,,,,1,From Keeper,Siri Worm,15572.0,Left Center Back,13,Everton LFC,967,['d0765227-d9e5-409b-a8ff-7afacd20e901'],41,,,,,,,,,,,,,,,,Everton LFC,967,00:03:41.016,Pass,
,,,,,,,,,,,0.845753,,,,,,,,,,,8cbeddd5-29e5-448b-86ae-58cf98e75741,133,,"[37.0, 27.0]",19750,3,,,,-1.665748,,Right Foot,,,"[35.0, 6.0]",Ground Pass,21.095022,,Danielle Turner,15571.0,,,,,,1,From Keeper,Chloe Kelly,15570.0,Left Attacking Midfield,13,Everton LFC,967,['19ab5122-3ed7-44f2-8642-56e589870ebc'],44,,,,,,,,,,,,,,,,Everton LFC,967,00:03:44.201,Pass,
,,,,,,,,,,,1.388224,,,,,,,,,,,1484f07c-3b29-482a-adc9-5ed713fa06a8,136,,"[36.0, 6.0]",19750,3,,,,2.3561945,,Left Foot,,,"[24.0, 18.0]",Ground Pass,16.970562,,Siri Worm,15572.0,,,,,,1,From Keeper,Danielle Turner,15571.0,Left Midfield,13,Everton LFC,967,['796aa618-0ccf-4213-a1c5-bd4a0fb6c7ba'],45,,,,,,,,,,,,,,,,Everton LFC,967,00:03:45.730,Pass,
,,,,,,,,,,,2.301098,,,,,,,,,,,9ee9381d-7fbf-4e42-abdf-d1205b2abc37,139,,"[25.0, 20.0]",19750,3,,,,2.2455373,,Left Foot,,,"[9.0, 40.0]",Ground Pass,25.612497,,Kirstie Levell,15576.0,,,,,,1,From Keeper,Siri Worm,15572.0,Left Center Back,13,Everton LFC,967,['010c6fe4-f281-48b9-bd7a-a9bf2eac99e8'],48,,,,,,,,,,,,,,,,Everton LFC,967,00:03:48.900,Pass,
,,,,,,,,,,,3.048485,,,,,,,,,,,7c5181b3-39b1-47ed-8405-2c592e6d63ed,143,,"[10.0, 43.0]",19750,3,,,,0.8996525,,Right Foot,,,"[37.0, 77.0]",High Pass,43.416588,,Faye Bryson,15578.0,,,,,,1,From Keeper,Kirstie Levell,15576.0,Goalkeeper,13,Everton LFC,967,['4eaad8bd-b451-42d5-9322-237f2d7c1e39'],53,,,,,,,,,,,,,,,,Everton LFC,967,00:03:53.037,Pass,
