bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.249969,,,,,,,,,,,,,,,,48765236-0179-40a6-b252-8671a4f427d7,23,,,"[32.9, 42.4]",3775615,0,,,,,0.37298772,,Right Foot,,,"[49.0, 48.7]",Ground Pass,,17.288725,,Alanna Stephanie Kennedy,5078.0,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,3,Tottenham Hotspur Women,749,['8056572c-5efa-450a-be46-2fd5c3e44313'],15,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:15.989,Pass,
,,,,,,,,,,,,,,,,,0.981709,,,,,,,,,,,,,,,,33f3d50e-bf93-4485-b2ff-6ec94ace6158,26,,,"[49.0, 48.7]",3775615,0,,,,,3.0469396,,Left Foot,,,"[33.2, 50.2]",Ground Pass,,15.871043,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,3,Tottenham Hotspur Women,749,['af51138c-bd17-4802-993a-684a32007cb3'],17,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:17.302,Pass,
,,,,,,,,,,,,,,,,,1.466556,,,,,,,,,,,,,,,,0fc8d9c5-c952-4768-a655-bc1293b9c10a,30,,,"[32.4, 50.7]",3775615,0,,,,,-1.7483925,,Right Foot,,,"[28.9, 31.2]",Ground Pass,,19.811613,,Shelina Laura Zadorsky,5074.0,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,3,Tottenham Hotspur Women,749,"['41134416-293a-432e-a808-c6522775bb44', 'ed476c42-0f25-4bfa-af66-15ec85f776c2']",19,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:19.129,Pass,True
,,,,,,,,,,,,,,,,,0.846409,,,,,,,,,,,,,,,,eab5c298-72eb-4beb-8b4e-aeb23cf3ed00,33,,,"[39.3, 19.0]",3775615,0,,,,,0.7581322,,Left Foot,,,"[50.6, 29.7]",Ground Pass,,15.562134,,Ria Percival,18145.0,,,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,3,Tottenham Hotspur Women,749,['54bc37c8-3cd7-470d-973a-cce502f09b59'],24,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:24.016,Pass,
,,,,,,,,,,,,,,,,,1.362934,,,,,,,,,,,,,,,,e3e491b7-3905-4be9-941b-2e9492642146,35,,,"[51.1, 29.7]",3775615,0,,,,,-0.35621965,,Left Foot,,,"[64.0, 24.9]",Ground Pass,,13.764084,,Alexandra Morgan Carrasco,5085.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Left Defensive Midfield,3,Tottenham Hotspur Women,749,['f5e7a73b-e233-490e-9a14-309356972c5e'],24,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:24.862,Pass,
,,,,,,,,,,,,,,,,,1.390786,,,,,,,,,,,,,,,,7042edb4-de09-4963-8acd-0b273da023f7,38,,,"[62.8, 29.0]",3775615,0,,,,,-0.3077794,,Right Foot,,,"[77.9, 24.2]",Ground Pass,,15.844558,Incomplete,Kit Graham,31551.0,,,,,,,1,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,3,Tottenham Hotspur Women,749,"['71b0e8e1-7a04-4883-b512-a7a2fcab15ab', 'faefd8ed-63c4-477e-9799-3e68bd5af086']",27,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:27.496,Pass,
,,,,,,,,,,,,,,,,,2.919262,,,,,,,,,,,,,,,,2dc3b9d5-c1de-4c34-b339-78d479a3a4c5,43,,,"[74.7, 25.4]",3775615,0,,,,,-0.2548704,,Left Foot,,,"[100.8, 18.6]",Ground Pass,,26.971281,,Rosella Ayane,21048.0,,,,,,,1,Regular Play,Kit Graham,31551.0,Center Attacking Midfield,3,Tottenham Hotspur Women,749,['4a802ccb-76c8-402a-a4a3-f4e419b7f017'],30,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:30.130,Pass,
,,,,,,,,,,,,,,,,,1.418333,,,,,,,,,,,,,,,,d93a0974-fc13-4d98-adc7-cfe0d78c76bb,46,,,"[106.2, 20.3]",3775615,0,,,,,1.5867186,,Right Foot,True,,"[105.7, 51.7]",High Pass,,31.40398,,Alexandra Morgan Carrasco,5085.0,,,,,,,1,Regular Play,Rosella Ayane,21048.0,Left Wing,3,Tottenham Hotspur Women,749,['4eded38e-f791-44dc-8505-c515524bd7e1'],35,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:35.808,Pass,
,,,,,,,,,,,,,,,,,1.157984,,,,,,,,,,,,,,,,68496b0e-17ba-4205-8f85-a8eb0ccc358e,49,,,"[105.4, 51.4]",3775615,0,,,,,-1.9847953,,Left Foot,,,"[102.5, 44.8]",Ground Pass,,7.209022,Incomplete,Alanna Stephanie Kennedy,5078.0,,,,,,,1,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,3,Tottenham Hotspur Women,749,"['342d23b0-db83-4295-9e87-594039d4fde4', '4d0164d6-550d-42f9-ab63-a0e4e85c95ae']",38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:38.036,Pass,
,,,,,,,,,,,,,,,,,3.572784,,,,,,,,,,,,,,,,0b611c6e-dfcc-4643-a40d-ed578d2df6f8,53,,,"[22.3, 35.3]",3775615,0,,,,,-1.4064388,,Right Foot,,,"[25.7, 14.8]",Ground Pass,,20.780039,,Caroline Siems,46536.0,,,,,,,1,Regular Play,Anita Amma Ankyewah Asante,4657.0,Right Defensive Midfield,4,Aston Villa,2647,['438ed280-91a2-496b-8b3a-8050b7f251cb'],41,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:41.046,Pass,
,,,,,,,,,,,,,,,,,1.436647,,,,,,,,,,,,,,,,c335be2a-ff1f-4545-a413-be45c4e198d0,56,,,"[31.4, 8.7]",3775615,0,,,,,2.7500126,,Right Foot,,,"[15.9, 15.1]",Ground Pass,,16.769318,,Natalie Haigh,46535.0,,,,,,,1,Regular Play,Caroline Siems,46536.0,Left Back,4,Aston Villa,2647,['96a408a0-898a-45c1-800b-185705a428d0'],48,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:48.379,Pass,
,,,,,,,,,,,,,,,,,3.031923,,,,,,,,,,,,,,,,a25e064b-94eb-479e-b608-9cb8f6d9faf5,59,,,"[15.2, 15.3]",3775615,0,,,,,1.9488105,,Right Foot,,,"[4.2, 43.0]",Ground Pass,,29.804193,,Lisa Weiß,38317.0,,,,,,,1,Regular Play,Natalie Haigh,46535.0,Left Center Back,4,Aston Villa,2647,['6f284f99-d1a0-4f5d-a1eb-3819daf465ca'],50,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:50.798,Pass,
,,,,,,,,,,,,,,,,,1.767036,,,,,,,,,,,,,,,,aad2934c-2b66-4459-b608-5e2d6d6c1585,62,,,"[4.7, 43.0]",3775615,0,,,,,1.1732622,,Left Foot,,,"[12.3, 61.1]",Ground Pass,,19.630842,,Elisha N''Dow,46534.0,,,,,,,1,Regular Play,Lisa Weiß,38317.0,Goalkeeper,4,Aston Villa,2647,['47688ac8-f789-404c-b35f-1f5cda305035'],54,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:54.333,Pass,
,,,,,,,,,,,,,,,,,1.325112,,,,,,,,,,,,,,,,7da50015-6e40-4200-b92f-2fc580f03981,65,,,"[14.7, 66.1]",3775615,0,,,,,0.5915997,,Right Foot,,,"[33.9, 79.0]",Ground Pass,,23.131147,,Asmita Ale,46541.0,,,,,,,1,Regular Play,Elisha N''Dow,46534.0,Right Center Back,4,Aston Villa,2647,['23eaced7-dc34-4140-a94a-9265c87d0fc6'],57,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:57.457,Pass,
,,,,,,,,,,,,,,,,,1.259171,,,,,,,,,,,,,,,,95ae087e-14be-4ca1-8778-ca98514ade01,68,,,"[33.9, 79.0]",3775615,0,,,,,-1.1386964,,Right Foot,,,"[43.4, 58.4]",Ground Pass,,22.685017,,Marisa Ewers,15565.0,,,,,,,1,Regular Play,Asmita Ale,46541.0,Right Back,4,Aston Villa,2647,['c9d96527-100a-4d07-a9e2-a68c9918c2ea'],59,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:59.460,Pass,
,,,,,,,,,,,,,,,,,0.110887,,,,,,,,,,,,,,,,75eb4a1d-9598-49e1-9e68-f4fac0c5fd6b,72,,,"[46.6, 56.6]",3775615,1,,,,,-0.09065989,,Right Foot,,,"[48.8, 56.4]",Low Pass,,2.209072,Incomplete,Nadine Hanssen,46539.0,,,,,,,1,Regular Play,Marisa Ewers,15565.0,Left Defensive Midfield,4,Aston Villa,2647,"['1c23e11b-2a10-4c23-b881-5638824a954a', '5d6270dd-8d69-400e-b882-212e69d490af']",1,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:01.993,Pass,
,,,,,,,,,,,,,,,,,1.535004,,,,,,,,,,,,,,,,6a57912d-b70d-4082-8e87-8807dd2026df,79,,,"[11.5, 45.9]",3775615,1,,,,,-1.1246908,,Right Foot,,,"[20.3, 27.5]",Ground Pass,,20.396078,,Natalie Haigh,46535.0,,,,,,,1,Regular Play,Lisa Weiß,38317.0,Goalkeeper,4,Aston Villa,2647,['0f3976a5-f096-4a66-816d-78dae540623f'],10,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:10.170,Pass,
,,,,,,,,,,,,,,,,,1.790573,,,,,,,,,,,,,,,,86cc14ad-5056-4876-b4f7-5327c8cad5d4,82,,,"[20.3, 27.5]",3775615,1,,,,,1.9966468,,Left Foot,,,"[11.5, 46.9]",Ground Pass,,21.302582,,Lisa Weiß,38317.0,,,,,,,1,Regular Play,Natalie Haigh,46535.0,Left Center Back,4,Aston Villa,2647,['42238e8f-2a87-4abf-866f-49b543a78e85'],14,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:14.153,Pass,
,,,,,,,,,,,,,,,,,1.450306,,,,,,,,,,,,,,,,d88b1a3e-d3c9-445f-b1fa-152c7ba4872f,85,,,"[10.1, 46.9]",3775615,1,,,,,0.9858565,,Right Foot,,,"[20.1, 62.0]",Ground Pass,,18.111046,,Elisha N''Dow,46534.0,,,,,,,1,Regular Play,Lisa Weiß,38317.0,Goalkeeper,4,Aston Villa,2647,['a59e8f25-dee7-46fd-8b5a-7314197f9602'],18,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:18.280,Pass,
,,,,,,,,,,,,,,,,,6.137994,,,,,,,,,,,,,,,,47fc5e79-3a76-4b2d-9140-82aa7f92f194,88,,,"[35.2, 74.2]",3775615,1,,,,,0.07807709,,Right Foot,,,"[105.5, 79.7]",High Pass,,70.514824,Incomplete,Ramona Petzelberger,46533.0,,,,,,,1,Regular Play,Elisha N''Dow,46534.0,Right Center Back,4,Aston Villa,2647,"['1fce12e4-6c4f-455e-8a08-28771f5603e2', 'ad5fecf2-597b-4855-b244-d40b6a77ed94']",23,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:23.257,Pass,
,,,,,,,,,,,,,,,,,1.789799,,,,,,,,,,,,,,,,ad5fecf2-597b-4855-b244-d40b6a77ed94,90,,,"[14.6, 0.4]",3775615,1,,,,,2.1346657,,Right Foot,,,"[1.7, 20.8]",Ground Pass,,24.136486,,Rebecca Leigh Spencer,18158.0,,,,,,Recovery,1,Regular Play,Kerys Harrop,15569.0,Left Back,5,Tottenham Hotspur Women,749,"['084bad12-1160-4bd6-8503-56b9132029ad', '47fc5e79-3a76-4b2d-9140-82aa7f92f194']",29,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:29.395,Pass,
,,,,,,,,,,,,,,,,,2.792841,,,,,,,,,,,,,,,,7205e05b-5f5f-48a6-a266-3f3605e29031,93,,,"[3.0, 21.7]",3775615,1,,,,,1.1514841,,Right Foot,,,"[18.2, 55.8]",Ground Pass,,37.3343,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,5,Tottenham Hotspur Women,749,['28a0b7bf-44b1-4235-9cdf-b89124ab422f'],32,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:32.868,Pass,
,,,,,,,,,,,,,,,,,1.67868,,,,,,,,,,,,,,,,47cf39b8-60f8-45e8-bbad-e1db049b1bc1,96,,,"[24.1, 57.3]",3775615,1,,,,,-1.5815486,,Right Foot,,,"[23.9, 38.7]",Ground Pass,,18.601076,,Shelina Laura Zadorsky,5074.0,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,5,Tottenham Hotspur Women,749,['7c04350e-6842-4421-8da8-a1d91bbe5d6d'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:38.339,Pass,
,,,,,,,,,,,,,,,,,1.506432,,,,,,,,,,,,,,,,8f8dfe9c-8459-4b73-8c38-d47860ecd3dc,99,,,"[23.9, 38.7]",3775615,1,,,,,1.6309646,,Left Foot,,,"[22.9, 55.3]",Ground Pass,,16.630093,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,5,Tottenham Hotspur Women,749,['8459eb46-21c9-4656-85ee-29ff5013b7e1'],40,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:40.340,Pass,
,,,,,,,,,,,,,,,,,1.08999,,,,,,,,,,,,,,,,a0c88238-eba0-4648-b572-afe78850b600,102,,,"[31.4, 61.9]",3775615,1,,,,,1.022247,,Right Foot,,,"[40.2, 76.3]",Ground Pass,,16.876019,,Ashleigh Neville,4848.0,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,5,Tottenham Hotspur Women,749,['044488a9-133b-4376-a56b-3f67d9f9886e'],44,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:44.910,Pass,
,,,,,,,,,,,,,,,,,1.10556,,,,,,,,,,,,,,,,8692cbcd-85d2-4b6d-ad8e-a28d3076ac86,106,,,"[46.8, 72.8]",3775615,1,,,,,0.49268508,,Right Foot,,,"[56.3, 77.9]",Ground Pass,,10.782393,,Angela Addison,31550.0,,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Right Back,5,Tottenham Hotspur Women,749,"['6d297053-1a38-44c0-a750-bac98f29ac0a', '91a79a7b-0656-4b9a-83d9-1ffc4ca7478c']",47,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:47.991,Pass,True
,,,,,,,,,,,,,,,,,1.071589,,,,,,,,,,,,,,,,dc52fdc8-b956-4b2c-9e75-2bb2682c5cdb,112,,,"[71.5, 0.1]",3775615,1,,,,,2.0375886,,,,,"[65.1, 12.8]",Low Pass,,14.221462,,Anita Amma Ankyewah Asante,4657.0,,,,,,Throw-in,1,From Throw In,Emma Follis,15557.0,Left Wing,6,Aston Villa,2647,['4e396596-f315-4d06-8748-53347957241c'],55,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:55.492,Pass,
,,,,,,,,,,,,,,,,,1.225874,,,,,,,,,,,,,,,,eb176081-60f7-4d29-866c-6e7d303dd51f,114,,,"[65.1, 12.8]",3775615,1,,,,,-1.1686823,,Right Foot,,,"[68.8, 4.1]",Ground Pass,,9.4541,,Caroline Siems,46536.0,,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Right Defensive Midfield,6,Aston Villa,2647,['71504e90-344c-45f2-b7f2-13c6b6337c44'],56,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:56.564,Pass,
,,,,,,,,,,,,,,,,,1.032624,,,,,,,,,,,,,,,,4e5c50f0-be7b-437d-a6ef-d1494824f4e6,120,,,"[72.6, 0.1]",3775615,2,,,,,0.24029851,,,,,"[87.7, 3.8]",Low Pass,,15.546704,Incomplete,Nadine Hanssen,46539.0,,,,,,Throw-in,1,From Throw In,Caroline Siems,46536.0,Left Back,7,Aston Villa,2647,"['0c985657-f26f-41bc-9f14-df29896492a8', '31112744-a661-46b7-962b-b2a5d04ddcb3']",7,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:07.688,Pass,
