50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.031318,,,,,,,,,,,,,c178bf09-b3ee-4ba8-9151-0d861c3e03d6,17,,,"[7.7, 38.6]",3764232,0,,,,,-1.0811806,,Right Foot,,,,"[15.8, 23.4]",,Ground Pass,,17.22353,,,Millie Turner,31536.0,,,,,,,1,From Kick Off,Mary Alexandra Earps,31538.0,Goalkeeper,2,Manchester United,1475,['b32c3438-aa57-4fd0-95b3-f1ac58c227a5'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:10.091,Pass,
,,,,,,,,,,,,,,,,,1.583065,,,,,,,,,,,,,fd400245-e0e9-4146-a4b5-72f19ed10cf9,20,,,"[21.5, 23.1]",3764232,0,,,,,-0.742145,,Right Foot,,,,"[44.4, 2.1]",,Ground Pass,,31.071047,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Kick Off,Millie Turner,31536.0,Left Center Back,2,Manchester United,1475,['5e96e683-f5ea-4499-b756-67f347f9ec39'],13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:13.069,Pass,
,,,,,,,,,,,,,,,,,1.486072,,,,,,,,,,,,,63efd114-2374-4ab4-b4d1-67da17f7f4fe,28,,,"[77.1, 78.7]",3764232,0,,,,,-0.9459754,,Right Foot,,,,"[89.0, 62.2]",,Ground Pass,,20.34355,,,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,3,Chelsea FCW,971,"['cf0f93ea-62e0-4509-89a8-71f17a40b1b6', 'd82f95e0-d1e2-407c-a113-731f2953fd81']",16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:16.646,Pass,True
,,,,,,,,,,,,,,,,,0.493372,,,,,,,,,,,,,a4dc7710-dcef-4a99-ae69-54023f9c3c75,31,,,"[89.0, 62.2]",3764232,0,,,,,2.7552555,,Right Foot,,,,"[83.1, 64.6]",,Low Pass,,6.369458,,,Melanie Leupolz,15648.0,,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,3,Chelsea FCW,971,['a616e012-b4bf-4711-825a-eff13c396fb8'],18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:18.204,Pass,
,,,,,,,,,,,,,,,,,4.477845,,,,,,,,,,,,,f6b4c170-d35f-42b4-84c8-4f76054fce86,34,,,"[23.9, 18.6]",3764232,0,,,,,-0.52690053,,Left Foot,,,,"[55.7, 0.1]",,High Pass,,36.78981,Out,,Leah Galton,31539.0,,,,,,Recovery,1,Regular Play,Millie Turner,31536.0,Left Center Back,3,Chelsea FCW,971,['ab8c377e-8708-4248-ad36-ceacb06c3deb'],20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:20.087,Pass,
,,,,,,,,,,,,,,,,,1.996859,,,,,,,,,,,,,e46f399c-babf-4d93-bd47-4a3d8ba06a4e,36,,,"[60.4, 80.0]",3764232,0,,,,,-2.835466,,,,,,"[41.1, 73.9]",,Low Pass,,20.241047,,,Millie Bright,4642.0,,,,,,Throw-in,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,4,Chelsea FCW,971,['521dc863-1d52-4d53-b582-afea517d72a6'],26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:26.389,Pass,
,,,,,,,,,,,,,,,,,2.008721,,,,,,,,,,,,,59b7e0d3-4694-4e58-83be-2cd99a9e1a19,39,,,"[40.8, 62.9]",3764232,0,,,,,-1.5762757,,Right Foot,,,,"[40.6, 26.4]",,Ground Pass,,36.50055,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,4,Chelsea FCW,971,['4b09b8f7-8020-4b05-ac6e-c8379691f671'],31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:31.063,Pass,
,,,,,,,,,,,,,,,,,0.857395,,,,,,,,,,,,,90aa3618-c781-4d86-9e1d-82164b2b514f,42,,,"[55.6, 23.1]",3764232,0,,,,,0.36717382,,Left Foot,,,,"[67.3, 27.6]",,Ground Pass,,12.535549,,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,4,Chelsea FCW,971,['333ae01e-fd1c-445c-9eaf-68efd6b3228d'],37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:37.089,Pass,
,,,,,,,,,,,,,,,,,1.390165,,,,,,,,,,,,,9977b871-ee9e-4a8b-88d0-4a36cb817bb4,48,,,"[74.2, 27.9]",3764232,0,,,,,-3.0399039,,Left Foot,,,,"[64.4, 26.9]",,Ground Pass,,9.850888,,,Magdalena Lilly Eriksson,4633.0,,,,,,Free Kick,1,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,5,Chelsea FCW,971,['45f19716-c948-4cdb-930c-b88bb7c27d92'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:53.643,Pass,
,,,,,,,,,,,,,,,,,1.812937,,,,,,,,,,,,,d0690576-cd36-4111-a9b8-a2c8284daf51,51,,,"[66.8, 36.2]",3764232,0,,,,,1.8048861,,Left Foot,,,,"[60.6, 62.2]",,Ground Pass,,26.72901,,,Millie Bright,4642.0,,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Chelsea FCW,971,['01b456de-6fe6-4b29-9d30-529d73c47b3d'],56,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:56.467,Pass,
,,,,,,,,,,,,,,,,,2.978215,,,,,,,,,,,,,5316cfc1-68fe-4eda-92bd-24c50c0898e4,54,,,"[62.5, 69.8]",3764232,1,,,,,-0.30195117,,Right Foot,,,,"[105.2, 56.5]",,High Pass,,44.723373,Incomplete,,Samantha May Kerr,4961.0,,,,,,,1,From Free Kick,Millie Bright,4642.0,Right Center Back,5,Chelsea FCW,971,"['98bd61c2-ddd2-4a14-b5c2-fcd7e8b3d3b8', 'a62605c5-d4f0-4130-a917-d679c8325427']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.960,Pass,
,,,,,,,,,,,,,,,,,1.032859,,,,,,,,,,,,,a62605c5-d4f0-4130-a917-d679c8325427,56,,,"[14.9, 23.6]",3764232,1,,,,,-0.2046418,,Head,,,,"[30.8, 20.3]",,High Pass,,16.238842,,,Hayley Ladd,19501.0,,,,,,Recovery,1,Regular Play,Millie Turner,31536.0,Left Center Back,6,Manchester United,1475,"['5316cfc1-68fe-4eda-92bd-24c50c0898e4', 'b6724024-d2f0-4f11-86f6-edf069f7ee16']",3,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:03.938,Pass,
,,,,,,,,,,,,,,,,,1.513134,,,,,,,,,,,,,5cedbb27-e802-4de6-9cf5-c1b23ec62345,58,,,"[30.8, 20.3]",3764232,1,,,,,-2.2666144,,Other,,,,"[23.2, 11.2]",,Low Pass,,11.856222,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Right Center Midfield,6,Manchester United,1475,['2eb8612b-6b3f-4f45-86d5-0b6a374f45ae'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:04.971,Pass,
,,,,,,,,,,,,,,,,,1.343039,,,,,,,,,,,,,5166bf87-13bc-4cd2-9463-b2a01e716c60,62,,,"[29.6, 4.8]",3764232,1,,,,,0.2808377,,Left Foot,,,,"[45.2, 9.3]",,Low Pass,,16.23607,Incomplete,,Jane Ross,4653.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,6,Manchester United,1475,"['0fa8bef8-e8b3-4387-bbb1-464ab84d0660', '817a1da8-e0c7-4534-9448-59d589d8d3e1', 'a6f0395f-a763-4bd1-862f-41624ce45ba7']",7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:07.708,Pass,True
,,,,,,,,,,,,,,,,,1.35366,,,,,,,,,,,,,b3362de0-a613-43a1-84a4-0e6df69188bd,66,,,"[33.2, 11.7]",3764232,1,,,,,-0.80391455,,Head,,,,"[38.5, 6.2]",,Low Pass,,7.6380625,,,Jane Ross,4653.0,,,,,,Recovery,1,Regular Play,Hayley Ladd,19501.0,Right Center Midfield,6,Manchester United,1475,['6b0711c6-008c-4110-af72-f7a0097ddba2'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:10.264,Pass,
,,,,,,,,,,,,,,,,,0.959779,,,,,,,,,,,,,2b71f57c-53e8-492d-bd06-ee9e00e70a61,68,,,"[38.5, 6.2]",3764232,1,,,,,-1.815775,,Right Foot,,,,"[37.3, 1.4]",,Ground Pass,,4.9477267,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Jane Ross,4653.0,Center Forward,6,Manchester United,1475,['e47fb621-251e-40ed-8c18-a96c09d2ad11'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:11.618,Pass,
,,,,,,,,,,,,,,,,,0.862456,,,,,,,,,,,,,2a81b173-585a-4d6c-bfcf-0577d1e72dfa,70,,,"[37.3, 1.4]",3764232,1,,,,,1.7252929,,Left Foot,,,,"[35.4, 13.6]",,Ground Pass,,12.347064,Incomplete,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,6,Manchester United,1475,['ad65bbe8-5d31-46fb-b7da-457987b33b64'],12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:12.577,Pass,
,,,,,,,,,,,,,,,,,2.154029,,,,,,,,,,,,,aefa0378-d58b-4aac-8bf0-1f8af1c17bd5,73,,,"[84.3, 70.1]",3764232,1,,,,,0.8060138,,Right Foot,,,,"[93.8, 80.0]",,Ground Pass,,13.720787,Out,,Francesca Kirby,4641.0,,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Right Center Midfield,6,Manchester United,1475,['76b98c8b-d7d7-41e0-a323-0557edb0d825'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:14.061,Pass,
,,,,,,,,,,,,,,,,,0.85031,,,,,,,,,,,,,0c6eb32b-f982-43ee-97a6-35a0cec79ec8,75,,,"[26.1, 0.1]",3764232,1,,,,,2.138901,,,,,,"[20.1, 9.5]",,Low Pass,,11.151682,,,Katie Zelem,31540.0,,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,7,Manchester United,1475,['981c5b6e-5be6-44c4-8c5a-a47614fff99e'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:26.635,Pass,
,,,,,,,,,,,,,,,,,1.221666,,,,,,,,,,,,,7682d782-bf61-464c-98eb-623040038268,78,,,"[20.6, 9.8]",3764232,1,,,,,-0.8064477,,Left Foot,,,,"[29.9, 0.1]",,Low Pass,,13.438005,Out,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Center Midfield,7,Manchester United,1475,['1263aa26-7c3c-4bcb-ba70-ef0cca8fbb27'],27,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:27.532,Pass,
,,,,,,,,,,,,,,,,,1.876206,,,,,,,,,,,,,4b811855-8a8f-4263-b0cd-e08743357090,80,,,"[88.5, 80.0]",3764232,1,,,,,-0.8836721,,,,,,"[104.5, 60.5]",,High Pass,,25.223997,,,Samantha May Kerr,4961.0,,,,,,Throw-in,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,8,Chelsea FCW,971,['b571e49e-143c-4c80-8854-58e40f550513'],39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:39.208,Pass,
,,,,,,,,,,,,,,,,,1.068109,,,,,,,,,,,,,f24eb07e-93da-4b18-ab7d-75b18c5edacf,83,,,"[105.7, 60.3]",3764232,1,,,,,3.1415927,,Head,,,,"[96.9, 60.3]",,Low Pass,,8.8,,,Melanie Leupolz,15648.0,,,,,,,1,From Throw In,Samantha May Kerr,4961.0,Center Forward,8,Chelsea FCW,971,"['7b83a2d9-083d-4e7e-a782-87b951306330', '8d1e1aab-60b9-474c-93a0-b16661c08a57']",41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:41.085,Pass,True
,,,,,,,,,,,,,,,,,1.125506,,,,,,,,,,,,,f5701d46-98e8-41ad-aaaa-415230f8b109,86,,,"[96.9, 60.3]",3764232,1,,,,,-0.6495494,,Left Foot,,,,"[104.8, 54.3]",,Ground Pass,,9.920181,Incomplete,,Francesca Kirby,4641.0,,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Right Center Midfield,8,Chelsea FCW,971,"['08d9cd94-3fb3-43b1-920f-84ae69ec3d8a', '652f32dd-c8b3-4a34-b73a-147e1fe0fb99']",42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:42.358,Pass,
,,,,,,,,,,,,,,,,,0.991216,,,,,,,,,,,,,185240cf-3e3a-41f6-9d4a-09329d0f0c0d,90,,,"[88.8, 30.5]",3764232,1,,,,,0.25981438,,Left Foot,,,,"[96.7, 32.6]",,Low Pass,,8.17435,,,Guro Reiten,10514.0,,,,,,Recovery,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Chelsea FCW,971,"['43865901-c758-4b60-9e84-a6fb263cba49', '8e230274-bf3c-48f8-b1a7-888dd529b2bf']",45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:45.491,Pass,True
,,,,,,,,,,,,,,,,,0.197856,,,,,,,,,,,,,6e795cd7-4d96-4938-9542-fe9a289d578a,94,,,"[94.3, 31.4]",3764232,1,,,,,-0.348771,,Left Foot,,,,"[97.6, 30.2]",,Ground Pass,,3.51141,Incomplete,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Guro Reiten,10514.0,Left Wing,8,Chelsea FCW,971,"['4865d84d-24c5-46e8-a108-122fee82715d', 'da2b32ca-22c3-459c-98a0-fe46079d77f5', 'f36067ba-b127-401b-9127-32ba0e932e4e']",48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:48.039,Pass,True
,,,,,,,,,,,,,,,,,0.315701,,,,,,,,,,,,,ee6a5f58-70fc-4431-9f9d-32ae64bb721f,102,,,"[29.6, 50.8]",3764232,1,,,,,0.5933502,,Right Foot,,,,"[33.9, 53.7]",,Ground Pass,,5.186521,Incomplete,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Right Center Midfield,8,Chelsea FCW,971,"['ce0c4036-f58e-4fe5-8612-76d45d1137ca', 'db055129-0fd0-45b1-a00b-4a9d963c06c9']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:50.805,Pass,
,,,,,,,,,,,,,,,,,2.222317,,,,,,,,,,,,,32d6b565-6ad8-4163-8289-ff9144ff8805,106,,,"[31.6, 42.5]",3764232,1,,,,,0.6213837,,Right Foot,,,,"[56.6, 60.4]",,High Pass,,30.74752,Incomplete,,,,,,,,,Recovery,1,From Throw In,Katie Zelem,31540.0,Left Center Midfield,8,Chelsea FCW,971,"['05fa5785-2650-4f49-8251-965d4af47fe2', '1b44ba0c-9f4d-47a4-bf8d-8798e1a5b908']",52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:52.710,Pass,True
,,,,,,,,,,,,,,,,,1.43365,,,,,,,,,,,,,e2ca6319-b475-4a8e-a99a-d6b31e8299a9,109,,,"[64.0, 4.7]",3764232,1,,,,,0.0104708215,,Left Foot,,,,"[83.1, 4.9]",,Low Pass,,19.101048,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,['e8d9071b-286e-43c8-9780-a58d41856c4a'],57,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:57.858,Pass,
,,,,,,,,,,,,,,,,,0.603307,,,,,,,,,,,,,665dc3f0-9f47-4b6d-999b-47123f99d86a,113,,,"[79.0, 4.9]",3764232,2,,,,,2.566168,,Right Foot,,,,"[71.6, 9.7]",,Ground Pass,,8.820431,,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Chelsea FCW,971,"['325e019c-3bc0-4333-b492-ae493746c265', '54a61e23-392a-4732-9088-34228f86e408']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:00.446,Pass,True
,,,,,,,,,,,,,,,,,1.405263,,,,,,,,,,,,,222ded56-2e9e-43e8-8389-984349ef9d49,116,,,"[71.1, 4.2]",3764232,2,,,,,3.0442007,,Right Foot,,,,"[53.7, 5.9]",,Ground Pass,,17.48285,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,8,Chelsea FCW,971,['e632ee75-a727-4978-b0c7-5e882bdd6e95'],2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:02.569,Pass,
,,,,,,,,,,,,,,,,,0.847014,,,,,,,,,,,,,6d220868-6fc8-43d1-9f36-1cb9b8b7d459,119,,,"[51.8, 8.5]",3764232,2,,,,,-0.4241944,,Right Foot,,,,"[58.0, 5.7]",,Ground Pass,,6.8029404,,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,8,Chelsea FCW,971,['7faa4f6c-e56c-4e52-bd97-ee882b5e01cc'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:06.911,Pass,
