50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c7fd2093-3e5d-4fd4-81a9-46c98b1ed949,1,,,3775566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,2647,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 29}, {'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 46536, 'name': 'Caroline Siems'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 46542, 'name': 'Sophie Haywood'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 19499, 'name': 'Shania Hayles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Aston Villa,2647,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b8b4f7ea-8d6c-44a9-885a-80bda640ebcf,2,,,3775566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,2647,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 19501, 'name': 'Hayley Ladd'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 77}, {'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 31531, 'name': 'Lauren James'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 16}]}",Manchester United,1475,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,490eb581-e01b-4795-95a3-ff07d0586310,3,,,3775566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,2647,['2f7144ba-124c-415a-a5ea-4019c458df59'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2f7144ba-124c-415a-a5ea-4019c458df59,4,,,3775566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,2647,['490eb581-e01b-4795-95a3-ff07d0586310'],0,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,514c7f3f-79ab-479e-8dae-efaa346f864e,1876,,,3775566,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,117,Aston Villa,2647,['b96f8bbe-e853-4307-914c-787a9f6f6c3a'],0,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b96f8bbe-e853-4307-914c-787a9f6f6c3a,1877,,,3775566,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,117,Aston Villa,2647,['514c7f3f-79ab-479e-8dae-efaa346f864e'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.707058,,,,,,,,,,,bc26b936-59a8-40fd-a1ec-34afee196864,5,,"[60.0, 40.0]",3775566,0,,,,,-2.8440309,,Right Foot,,,,"[52.5, 37.7]",,Ground Pass,,7.8447433,,,,Marisa Ewers,15565.0,,,,,,Kick Off,1,From Kick Off,Ramona Petzelberger,46533.0,Right Center Midfield,2,Aston Villa,2647,['bb2ca57c-4504-440b-aa0e-e4f1ea62e4ce'],0,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:00.591,Pass,
,,,,,,,,,,,,,,,,1.506364,,,,,,,,,,,36f39a53-14f9-48a0-b242-39cc125d425a,9,,"[54.4, 40.8]",3775566,0,,,,,-0.31877732,,Right Foot,,,,"[84.7, 30.8]",,High Pass,,31.907522,,Incomplete,,Shania Hayles,19499.0,,,,,,,1,From Kick Off,Marisa Ewers,15565.0,Center Defensive Midfield,2,Aston Villa,2647,"['b2cf1d49-22f7-46b8-b532-3d2559420133', 'ba4fd67e-40c2-43d8-b2cf-a4d220d20664', 'cb712192-7934-4dfc-bd62-e827e561f485']",2,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:02.590,Pass,True
,,,,,,,,,,,,,,,,1.177117,,,,,,,,,,,ba4fd67e-40c2-43d8-b2cf-a4d220d20664,11,,"[35.4, 49.3]",3775566,0,,,,,-2.1173208,,Head,,,,"[28.1, 37.3]",,Low Pass,,14.045996,,,,Millie Turner,31536.0,,,,,,Recovery,1,Regular Play,Amy Turner,31533.0,Right Center Back,3,Manchester United,1475,"['2d46bb2a-3d84-4120-b2c5-da982f4a63be', '36f39a53-14f9-48a0-b242-39cc125d425a']",4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:04.096,Pass,
,,,,,,,,,,,,,,,,0.972704,,,,,,,,,,,a6661a5d-2d40-4621-a655-8f9532a4a6b6,14,,"[34.8, 34.8]",3775566,0,,,,,-1.5395565,,Right Foot,,,,"[35.6, 9.2]",,Ground Pass,,25.612497,,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,3,Manchester United,1475,['f93da964-da9a-4461-b843-f0c7fe9d916e'],7,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:07.761,Pass,
