ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,3.529066,,,,,,,,,,,074da635-13c0-4a50-b6b7-645e73e0ec74,23,,,"[33.0, 30.0]",19719,0,,,0.35072795,,,Right Foot,,,"[74.0, 45.0]",Low Pass,43.65776,Incomplete,,,,,,,,1,From Kick Off,Brianna Visalli,18157.0,Right Defensive Midfield,2,West Ham United LFC,972,['ac33292e-c0d2-49dd-9d18-1a2404fd9e09'],14,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:14.991,Pass,
,,,,,,,,,3.99491,,,,,,,,,,,ac33292e-c0d2-49dd-9d18-1a2404fd9e09,24,,,"[47.0, 36.0]",19719,0,,,2.6651251,,,Left Foot,,,"[16.0, 52.0]",Ground Pass,34.88553,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Josanne Potter,10198.0,Left Center Back,3,Reading WFC,974,"['074da635-13c0-4a50-b6b7-645e73e0ec74', 'd741389a-2c3a-463f-8e93-9615df80e1e7']",18,,,,,,,,,,,,,,,Reading WFC,974,00:00:18.520,Pass,
,,,,,,,,,2.350313,,,,,,,,,,,8ab45e35-b78f-4de7-89bb-40ed88ffd808,27,,,"[18.0, 52.0]",19719,0,,,-1.3734008,,,Right Foot,,,"[23.0, 27.0]",Ground Pass,25.495098,,Josanne Potter,10198.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,3,Reading WFC,974,['41974298-2fca-40b1-8b41-abb350228dac'],23,,,,,,,,,,,,,,,Reading WFC,974,00:00:23.708,Pass,
,,,,,,,,,2.502094,,,,,,,,,,,25696ee9-a612-4f36-a824-58ce114a80de,30,,,"[30.0, 24.0]",19719,0,,,1.0191413,,,Left Foot,,,"[62.0, 76.0]",High Pass,61.05735,,Sophie Howard,15720.0,,True,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,3,Reading WFC,974,['8b8130f6-dc0d-492e-b863-ea44f038e0f0'],28,,,,,,,,,,,,,,,Reading WFC,974,00:00:28.413,Pass,
,,,,,,,,,4.1623,,,,,,,,,,,05136e5b-ffb1-4bf8-b8fa-651be842df23,34,,,"[64.0, 74.0]",19719,0,,,-0.24497867,,,Right Foot,,,"[100.0, 65.0]",High Pass,37.107952,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Sophie Howard,15720.0,Left Center Midfield,3,Reading WFC,974,"['31cd9fe1-367a-4ffa-be83-e11b4dda521a', '342554ab-c40b-43db-9f93-26b0929a7071', '66d395dc-c243-4200-97ec-844a60c904be']",32,,,,,,,,,,,,,,,Reading WFC,974,00:00:32.011,Pass,True
,,,,,,,,,1.736458,,,,,,,,,,,342554ab-c40b-43db-9f93-26b0929a7071,36,,,"[21.0, 16.0]",19719,0,,,2.5393052,,,Left Foot,,,"[5.0, 27.0]",Ground Pass,19.416489,,Rebecca Leigh Spencer,18158.0,,,,,Recovery,1,Regular Play,Claire Lauren Rafferty,18156.0,Left Wing,3,Reading WFC,974,"['05136e5b-ffb1-4bf8-b8fa-651be842df23', '201430db-a2f9-440e-8f54-a4bf3af21793']",36,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:36.174,Pass,
,,,,,,,,,2.345586,,,,,,,,,,,0660486d-073e-4544-adb1-1d4ebd172fac,39,,,"[5.0, 27.0]",19719,0,,,-0.6435011,,,Right Foot,,,"[33.0, 6.0]",High Pass,35.0,Incomplete,,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,3,Reading WFC,974,['b6c6b09a-e519-438a-b689-10bd7a4224ff'],38,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:38.439,Pass,
,,,,,,,,,2.025014,,,,,,,,,,,b6c6b09a-e519-438a-b689-10bd7a4224ff,41,,,"[88.0, 75.0]",19719,0,,True,-2.3086114,,,,,,"[78.0, 64.0]",Low Pass,14.866069,,Fara Williams,10251.0,,,,,Recovery,1,Regular Play,Sophie Howard,15720.0,Left Center Midfield,3,Reading WFC,974,"['0660486d-073e-4544-adb1-1d4ebd172fac', '98f59b39-ad45-4f9a-aff4-e792195160a4', 'b94239f1-3af8-42dc-bb83-392f831647e8']",40,,,,,,,,,,,,,,,Reading WFC,974,00:00:40.784,Pass,True
,,,,,,,,,0.991959,,,,,,,,,,,ef11fecd-b0be-4b53-9e43-f0c40fdca815,44,,,"[78.0, 64.0]",19719,0,,,0.74837804,,,Left Foot,,,"[92.0, 77.0]",Low Pass,19.104973,,Lauren Bruton,15726.0,,,,,,1,Regular Play,Fara Williams,10251.0,Right Center Midfield,3,Reading WFC,974,['7ce4503d-562d-4058-866d-045f57426271'],42,,,,,,,,,,,,,,,Reading WFC,974,00:00:42.968,Pass,
,,,,,,,,,1.183566,,,,,,,,,,,433231c7-2cc2-4001-918a-6c3f43d5d1ff,47,,,"[92.0, 77.0]",19719,0,,,-2.1112158,,,Left Foot,,,"[86.0, 67.0]",Ground Pass,11.661903,,Fara Williams,10251.0,,,,,,1,Regular Play,Lauren Bruton,15726.0,Right Midfield,3,Reading WFC,974,['f76bd776-fba1-491a-9e85-8ad685009623'],44,,,,,,,,,,,,,,,Reading WFC,974,00:00:44.686,Pass,
,,,,,,,,,1.270928,,,,,,,,,,,6bf362ac-c6ef-4cf6-8c16-091e4bd79fce,51,,,"[85.0, 67.0]",19719,0,,,1.815775,,,Right Foot,,,"[82.0, 79.0]",Ground Pass,12.369317,,Sophie Howard,15720.0,,,,,,1,Regular Play,Fara Williams,10251.0,Right Center Midfield,3,Reading WFC,974,['b54d4ab0-6aed-4083-881e-acc5b90a457b'],46,,,,,,,,,,,,,,,Reading WFC,974,00:00:46.795,Pass,
,,,,,,,,,5.054057,,,,,,,,,,,b01114cf-f800-4d60-953b-0c1759896865,54,,,"[82.0, 79.0]",19719,0,,,-0.36520144,,,Right Foot,,,"[116.0, 66.0]",High Pass,36.40055,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Sophie Howard,15720.0,Left Center Midfield,3,Reading WFC,974,"['1462afbc-b915-45f3-abf8-b6d47dd9113c', '34350474-cd00-4a67-9bb7-ccef6bc7c08c']",48,,,,,,,,,,,,,,,Reading WFC,974,00:00:48.717,Pass,
,,,,,,,,,1.9912,,,,,,,,,,,1462afbc-b915-45f3-abf8-b6d47dd9113c,57,,,"[5.0, 15.0]",19719,0,,,0.0,,,Right Foot,,,"[34.0, 15.0]",High Pass,29.0,,Brianna Visalli,18157.0,,,,,Recovery,1,Regular Play,Brooke Hendrix,18159.0,Right Center Back,4,West Ham United LFC,972,"['b01114cf-f800-4d60-953b-0c1759896865', 'c0404967-e221-4305-ab9e-a6e0c31f42b7', 'edecab46-95df-4dee-9599-5b33fe1a7dfc']",53,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:53.771,Pass,True
,,,,,,,,,1.05992,,,,,,,,,,,fada5834-6427-4768-ae22-d2ddd6f0e631,59,,,"[34.0, 15.0]",19719,0,,,-2.1112158,,,Head,,,"[28.0, 5.0]",Low Pass,11.661903,,Claire Lauren Rafferty,18156.0,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Defensive Midfield,4,West Ham United LFC,972,['3b9a7b7e-dbf5-4661-ae86-67bf36253ab3'],55,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:55.842,Pass,
,,,,,,,,,2.641,,,,,,,,,,,d45625b5-c537-4b87-a0e6-513870292ea0,62,,,"[28.0, 5.0]",19719,0,,,0.06442684,,,Left Foot,,,"[59.0, 7.0]",High Pass,31.06445,Incomplete,,,,,,,,1,Regular Play,Claire Lauren Rafferty,18156.0,Left Wing,4,West Ham United LFC,972,['008b7155-2152-457d-a431-1db0a665e4d1'],57,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:57.659,Pass,
,,,,,,,,,1.2861,,,,,,,,,,,008b7155-2152-457d-a431-1db0a665e4d1,64,,,"[62.0, 74.0]",19719,1,,True,-0.86217004,,,,,,"[68.0, 67.0]",Low Pass,9.219544,,Rachel Furness,15706.0,,,,,Recovery,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,4,West Ham United LFC,972,"['1b50a4bd-cd22-4ccb-a176-974b6e247695', 'd45625b5-c537-4b87-a0e6-513870292ea0', 'ec91031f-5faf-4293-89aa-ab5f2da81c14']",0,,,,,,,,,,,,,,,Reading WFC,974,00:01:00.300,Pass,True
,,,,,,,,,1.308278,,,,,,,,,,,829e3ccb-c9d4-4c68-8994-b1f6f18ad6f2,74,,,"[51.0, 14.0]",19719,1,,,2.0736396,,,Right Foot,,,"[40.0, 34.0]",Ground Pass,22.825424,,Gilly Louise Scarlett Flaherty,18151.0,,,,,Free Kick,1,From Free Kick,Brooke Hendrix,18159.0,Right Center Back,5,West Ham United LFC,972,['b1736a9c-2e79-4868-9b47-e2cde697adb9'],33,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:33.872,Pass,
,,,,,,,,,3.248,,,,,,,,,,,ac7fe32e-f3d1-44d0-9963-0cc220829cd0,78,,,"[44.0, 30.0]",19719,1,,,0.93804747,,,Left Foot,,,"[77.0, 75.0]",High Pass,55.803226,,Julia Simic,18150.0,,True,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,5,West Ham United LFC,972,"['0f0022da-b806-420f-818d-41008570f77f', 'ed19f795-97af-4c09-9bb1-5909c2bc2af3']",36,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:36.891,Pass,True
,,,,,,,,,0.701327,,,,,,,,,,,5f506a40-4c88-4302-b67f-f9e3c8bead61,82,,,"[74.0, 76.0]",19719,1,,,2.961739,,,Right Foot,,,"[63.0, 78.0]",Ground Pass,11.18034,,Lucienne Reichardt,18148.0,,,,,,1,From Free Kick,Julia Simic,18150.0,Right Wing,5,West Ham United LFC,972,"['11b7340f-c25b-489f-ba7e-85fa1b6804b0', 'cc9bf08c-96a4-4636-b4cf-1b6f92d01160']",45,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:45.191,Pass,True
,,,,,,,,,1.972195,,,,,,,,,,,7d23cba5-472e-466c-b13f-0be648113794,87,,,"[63.0, 1.0]",19719,1,,,0.48447794,,,,,,"[82.0, 11.0]",Low Pass,21.470911,,Brooke Chaplen,15723.0,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Left Back,6,Reading WFC,974,['39256614-6a5f-425f-9004-73c1ac16f035'],58,,,,,,,,,,,,,,,Reading WFC,974,00:01:58.464,Pass,
,,,,,,,,,0.404045,,,,,,,,,,,3cb570cb-e5be-4eba-b7e1-d1b782a0f8df,91,,,"[82.0, 11.0]",19719,2,,,-1.5707964,,,Right Foot,,,"[82.0, 4.0]",Low Pass,7.0,,Remi Allen,18149.0,,,,,,1,From Throw In,Brooke Chaplen,15723.0,Left Center Forward,6,Reading WFC,974,['dfc0e151-6b74-44ad-aeb1-cfe0f03b7ae0'],1,,,,,,,,,,,,,,,Reading WFC,974,00:02:01.285,Pass,
,,,,,,,,,2.651851,,,,,,,,,,,fddfea3c-9ede-420f-8c38-22d5a928be7e,94,,,"[83.0, 4.0]",19719,2,,,0.09065989,,,Other,,,"[105.0, 6.0]",Low Pass,22.090721,,Brooke Chaplen,15723.0,,,,,,1,From Throw In,Remi Allen,18149.0,Left Midfield,6,Reading WFC,974,['046aa468-67a8-4aec-8938-c0d7558c0410'],3,,,,,,,,,,,,,,,Reading WFC,974,00:02:03.053,Pass,
,,,,,,,,,1.1926,,,,,,,,,,,a30a0b48-0d9c-4e60-9d1d-d655f025a33d,97,,,"[108.0, 7.0]",19719,2,,,1.4204249,,,Left Foot,True,,"[113.0, 40.0]",Ground Pass,33.37664,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,From Throw In,Brooke Chaplen,15723.0,Left Center Forward,6,Reading WFC,974,"['29a7cdad-26e7-4397-8097-53634f22b222', 'b51ae409-2545-481f-aa7e-546d408deccf']",5,,,,,,,,,,,,,,,Reading WFC,974,00:02:05.865,Pass,
,,,,,,,,,2.019296,,,,,,,,,,,a27905ef-37b2-4adc-affd-fd370ae50446,102,,,"[18.0, 54.0]",19719,2,,,0.14888994,,,Drop Kick,,,"[58.0, 60.0]",High Pass,40.4475,Incomplete,,,,,,,,1,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,6,Reading WFC,974,['7e1b4cae-48bd-4f2c-b2ab-2ebb45c68122'],28,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:28.176,Pass,
,,,,,,,,,0.719957,,,,,,,,,,,6cffaf49-d496-4a43-b052-7f6c9bbf198f,104,,,"[63.0, 21.0]",19719,2,,,-1.4601392,,,Head,,,"[64.0, 12.0]",Low Pass,9.055386,,Rachel Furness,15706.0,,,,,,1,From Throw In,Remi Allen,18149.0,Left Midfield,6,Reading WFC,974,['8450443e-bf00-4b8a-9f37-8847479dc37c'],31,,,,,,,,,,,,,,,Reading WFC,974,00:02:31.330,Pass,
,,,,,,,,,0.665496,,,,,,,,,,,70cfb5c3-6f2a-4b56-88c7-5f568e651404,107,,,"[65.0, 12.0]",19719,2,,,0.7328151,,,Right Foot,,,"[75.0, 21.0]",Ground Pass,13.453624,Incomplete,Fara Williams,10251.0,,,,,,1,From Throw In,Rachel Furness,15706.0,Right Back,6,Reading WFC,974,"['06e1d7c8-7dd1-405e-9c19-16db69b244ed', 'd9075490-f8e5-493e-b2fa-da77ba070381']",32,,,,,,,,,,,,,,,Reading WFC,974,00:02:32.130,Pass,
,,,,,,,,,3.165729,,,,,,,,,,,82982799-918b-425d-8b43-7584bf9cee44,117,,,"[77.0, 15.0]",19719,2,,,0.7419473,,,Left Foot,,,"[113.0, 48.0]",High Pass,48.83646,Incomplete,Gemma Suzanne Davison,15721.0,,,,,Free Kick,1,From Free Kick,Natasha Harding,15725.0,Left Back,7,Reading WFC,974,"['1eb8693f-1a40-4fe0-8252-70c22f3a10d2', '6db3a973-4ad8-4bc7-bae8-f2a27e4eaa84']",47,,,,,,,,,,,,,,,Reading WFC,974,00:02:47.041,Pass,
,,,,,,,,,2.764132,,,,,,,,,,,4a9868ee-b156-4c97-9077-b91c9d2c1a2e,121,,,"[13.0, 30.0]",19719,2,,,-0.7853982,,,Keeper Arm,,,"[35.0, 8.0]",Low Pass,31.112698,,Claire Lauren Rafferty,18156.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,8,West Ham United LFC,972,['a3ea8331-ed5c-4f32-a541-5ab4f080ff13'],52,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:52.622,Pass,
,,,,,,,,,3.716,,,,,,,,,,,7ecbe8e7-4dcd-4244-aaa6-d720cf27fbf6,125,,,"[45.0, 5.0]",19719,2,,,0.15137544,,,Left Foot,,,"[104.0, 14.0]",High Pass,59.682495,Incomplete,Esmee de Graaf,18154.0,,,,,,1,Regular Play,Claire Lauren Rafferty,18156.0,Left Wing,8,West Ham United LFC,972,"['59881730-b3ae-4175-801b-1ec1f3eee132', 'cf791ed4-056a-43b8-ba1a-d8d00d2ecd9b', 'dba1cc97-cf8b-40bb-94f2-cbaf8480bf52']",56,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:56.819,Pass,True
,,,,,,,,,1.254605,,,,,,,,,,,bbf8323e-e908-465d-8709-2efb9351feda,129,,,"[101.0, 1.0]",19719,3,,,1.7561443,,,,,,"[98.0, 17.0]",Low Pass,16.27882,,Brianna Visalli,18157.0,,,,,Throw-in,1,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,9,West Ham United LFC,972,['ed842e31-1937-4583-98ed-db7f24d2bbe1'],21,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:21.384,Pass,
,,,,,,,,,1.717847,,,,,,,,,,,fee8374e-91fe-4f49-8e22-32e46f40c123,137,,,"[101.0, 30.0]",19719,3,,,1.6672701,,,Right Foot,,,"[98.0, 61.0]",Ground Pass,31.144823,,Lucienne Reichardt,18148.0,,,,,,1,From Throw In,Brianna Visalli,18157.0,Right Defensive Midfield,9,West Ham United LFC,972,['9045c634-475c-4913-8408-76d92706f5f0'],26,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:26.876,Pass,
,,,,,,,,,2.3495,,,,,,,,,,,cfdf08e8-1997-4a27-ad1e-90745d8602de,140,,,"[98.0, 61.0]",19719,3,,,-1.2099595,,,Right Foot,,,"[118.0, 8.0]",High Pass,56.648037,,Brianna Visalli,18157.0,,True,,,,1,From Throw In,Lucienne Reichardt,18148.0,Right Back,9,West Ham United LFC,972,['52543185-c897-443a-91c7-fbf476611fc2'],29,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:29.688,Pass,
,,,,,,,,,2.273216,,,,,,,,,,,a5a48bd5-f063-4dbf-98cc-804392f6410e,143,,,"[116.0, 7.0]",19719,3,,,1.6373645,,,Right Foot,True,,"[113.0, 52.0]",High Pass,45.099888,Incomplete,,,,True,,,,1,From Throw In,Brianna Visalli,18157.0,Right Defensive Midfield,9,West Ham United LFC,972,['e125c7f5-f024-4537-ba24-6fe671551670'],37,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:37.860,Pass,
,,,,,,,,,1.130677,,,,,,,,,,,118c056e-3cfe-4c04-a493-5a6848e2193c,145,,,"[86.0, 56.0]",19719,3,,,1.1071488,,,Right Foot,,,"[94.0, 72.0]",Ground Pass,17.888544,,Erin Simon,18155.0,,,,,Recovery,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,9,West Ham United LFC,972,['eec60848-4c82-4b3c-b792-1a8f9c410134'],42,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:42.591,Pass,
,,,,,,,,,0.437495,,,,,,,,,,,4cfb7617-e691-4066-a852-1a1d9785665b,148,,,"[96.0, 75.0]",19719,3,,,-0.7853982,,,Right Foot,,,"[102.0, 69.0]",Ground Pass,8.485281,Incomplete,,,,,,,,1,From Throw In,Erin Simon,18155.0,Left Defensive Midfield,9,West Ham United LFC,972,['f8c95154-53d9-47a2-ae03-25cc8cc8f32f'],45,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:45.188,Pass,
,,,,,,,,,1.073261,,,,,,,,,,,b1e744a4-9bac-40e3-b5a3-7aa0341ed43a,150,,,"[109.0, 80.0]",19719,4,,,-0.6435011,,,,,,"[117.0, 74.0]",Low Pass,10.0,,Alisha Lehmann,18153.0,,,,,Throw-in,1,From Throw In,Erin Simon,18155.0,Left Defensive Midfield,10,West Ham United LFC,972,['f1e6bd72-e8bb-4290-97c2-c19763d96c86'],5,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:05.133,Pass,
