50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.148091,,,,,,,,,,,,,,,007c02be-bd08-45bf-a185-c3b49ffd148e,2390,,"[32.0, 6.4]",2275034,62,,,,,2.3319778,,Right Foot,,,,"[3.8, 36.0]",Ground Pass,,40.88276,,,Rebecca Leigh Spencer,18158.0,,,,,,2,From Throw In,Chloe Peplow,16397.0,Center Defensive Midfield,149,Tottenham Hotspur Women,749,['e774a5c4-0882-436b-9e12-7a44dcf5017d'],16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:16.807,Pass,
,,,,,,,,,,,,,,,2.085732,,,,,,,,,,,,,,,b50cfd01-3518-4ee1-9ed3-a617dffa5f67,2393,,"[7.2, 38.8]",2275034,62,,,,,1.227353,,Right Foot,,,,"[12.6, 53.9]",Ground Pass,,16.03652,,,Hannah Godfrey,31552.0,,,,,,2,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,149,Tottenham Hotspur Women,749,['6911d3fe-16e8-4920-b647-c1508dbe0205'],20,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:20.975,Pass,
,,,,,,,,,,,,,,,1.771458,,,,,,,,,,,,,,,37fa3f06-5826-4e33-ab39-d4be40355a97,2396,,"[20.1, 55.1]",2275034,62,,,,,-2.2177417,,Right Foot,,,,"[9.6, 41.2]",Ground Pass,,17.420103,,,Rebecca Leigh Spencer,18158.0,,,,,,2,From Throw In,Hannah Godfrey,31552.0,Right Center Back,149,Tottenham Hotspur Women,749,['20972534-8562-4711-a06b-d47563dd37bc'],25,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:25.565,Pass,
,,,,,,,,,,,,,,,1.412276,,,,,,,,,,,,,,,0d270823-0c01-4f30-90ee-610fb9d333ab,2399,,"[9.6, 41.2]",2275034,62,,,,,-1.0873493,,Right Foot,,,,"[20.1, 21.2]",Ground Pass,,22.588715,,,Anna Filbey,31703.0,,,,,,2,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,149,Tottenham Hotspur Women,749,['d3940695-d706-4725-9e69-1ea569405472'],27,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:27.520,Pass,
,,,,,,,,,,,,,,,1.203513,,,,,,,,,,,,,,,e9a26dd2-d155-4f8e-a8f7-64636da6978f,2402,,"[27.9, 20.2]",2275034,62,,,,,-1.188365,,Right Foot,,,,"[35.1, 2.3]",Ground Pass,,19.293781,,,Ashleigh Neville,4848.0,,,,,,2,From Throw In,Anna Filbey,31703.0,Left Center Back,149,Tottenham Hotspur Women,749,['34f49cc1-d438-4c97-955c-4f35cf268d5e'],31,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:31.165,Pass,
,,,,,,,,,,,,,,,1.27494,,,,,,,,,,,,,,,b9b59e84-7cee-49a6-b4ac-f570f344cb0e,2406,,"[34.7, 0.9]",2275034,62,,,,,0.7176288,,Right Foot,,,,"[46.5, 11.2]",Ground Pass,,15.663013,,,Kit Graham,31551.0,,,,,,2,From Throw In,Ashleigh Neville,4848.0,Left Back,149,Tottenham Hotspur Women,749,"['95c87742-9f96-415c-85b4-af6d2fbd8e44', 'd43d7fca-051a-4bbc-a43c-c6f99c6f8976']",33,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:33.209,Pass,True
,,,,,,,,,,,,,,,1.145049,,,,,,,,,,,,,,,e33abd50-c8ed-4876-8bf0-a3773fff8a7b,2409,,"[45.5, 9.9]",2275034,62,,,,,-1.276927,,Left Foot,,,,"[47.8, 2.3]",Ground Pass,,7.940403,Incomplete,,Ashleigh Neville,4848.0,,,,,,2,From Throw In,Kit Graham,31551.0,Center Forward,149,Tottenham Hotspur Women,749,"['8bba7f18-8541-4e34-8d44-8be26351ff03', '92f90b9f-ebff-4f0d-9585-94027ae04300']",34,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:34.779,Pass,
,,,,,,,,,,,,,,,1.154395,,,,,,,,,,,,,,,9a254795-1935-4eef-a3f5-191f9516c954,2419,,"[62.4, 10.9]",2275034,62,,,,,-2.636426,,Right Foot,,,,"[49.2, 3.6]",Ground Pass,,15.084098,,,Ashleigh Neville,4848.0,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Left Midfield,149,Tottenham Hotspur Women,749,['82d22ad7-719e-4ec1-a432-ee093de67fbc'],41,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:41.422,Pass,
,,,,,,,,,,,,,,,0.975078,,,,,,,,,,,,,,,a8e16c07-164a-4d4c-b879-c936e155cf53,2422,,"[54.1, 21.6]",2275034,62,,,,,0.14428939,,Right Foot,,,,"[65.8, 23.3]",Ground Pass,,11.822859,,,Josie Green,4865.0,,,,,,2,From Throw In,Ashleigh Neville,4848.0,Left Back,149,Tottenham Hotspur Women,749,['e596a828-7e5e-4c6f-bc1c-766167fc68fc'],45,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:45.586,Pass,
,,,,,,,,,,,,,,,0.925228,,,,,,,,,,,,,,,44ffa53d-6638-41e7-9ffb-bbc18ee2b138,2425,,"[65.1, 22.0]",2275034,62,,,,,-1.7463114,,Right Foot,,,,"[61.5, 1.7]",Ground Pass,,20.616741,,,Gemma Suzanne Davison,15721.0,,,,,,2,From Throw In,Josie Green,4865.0,Right Center Midfield,149,Tottenham Hotspur Women,749,['f2cb9aac-3ea2-40c5-a7d8-b8a046074a15'],47,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:47.786,Pass,
,,,,,,,,,,,,,,,4.117515,,,,,,,,,,,,,,,9a2ba3d8-fded-470f-b760-48488f587ba7,2428,,"[56.9, 2.0]",2275034,62,,,,,1.7755668,,Right Foot,,,,"[42.3, 72.3]",High Pass,,71.80007,,,Ria Percival,18145.0,,True,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Left Midfield,149,Tottenham Hotspur Women,749,['ef4707a1-0444-43d6-98ff-5be120a5b797'],50,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:50.964,Pass,
,,,,,,,,,,,,,,,1.336278,,,,,,,,,,,,,,,e193d46b-d74e-4c80-9750-a445a6c463c2,2430,,"[48.3, 74.2]",2275034,62,,True,,,-2.1692152,,Left Foot,,,,"[42.3, 65.4]",Ground Pass,,10.650822,,,Hannah Godfrey,31552.0,,,,,,2,From Throw In,Ria Percival,18145.0,Right Back,149,Tottenham Hotspur Women,749,['af5fa985-5a55-4c66-8b36-3e84976913b4'],55,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:55.307,Pass,
,,,,,,,,,,,,,,,1.213235,,,,,,,,,,,,,,,580fdda3-a9e4-46e2-bbee-6e249141de65,2432,,"[42.3, 65.4]",2275034,62,,,,,-1.0987923,,Right Foot,,,,"[49.6, 51.1]",Ground Pass,,16.055529,,,Chloe Peplow,16397.0,,,,,,2,From Throw In,Hannah Godfrey,31552.0,Right Center Back,149,Tottenham Hotspur Women,749,['5a17846f-c7fa-441a-81e2-afbff08e50d7'],56,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:56.650,Pass,
,,,,,,,,,,,,,,,1.176395,,,,,,,,,,,,,,,f468fc38-9c4c-489d-ac92-1324b280fbdc,2435,,"[48.3, 52.5]",2275034,62,,,,,2.6940727,,Right Foot,,,,"[35.8, 58.5]",Ground Pass,,13.865424,,,Hannah Godfrey,31552.0,,,,,,2,From Throw In,Chloe Peplow,16397.0,Center Defensive Midfield,149,Tottenham Hotspur Women,749,['81a25150-10a6-45fe-85d4-4533cf16c49d'],57,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:57.899,Pass,
,,,,,,,,,,,,,,,2.093953,,,,,,,,,,,,,,,dc20b06f-c63c-43bf-a71b-66b7e9d4d16d,2438,,"[35.1, 58.8]",2275034,62,,,,,-2.1415594,,Right Foot,,,,"[23.8, 41.2]",Ground Pass,,20.915306,,,Rebecca Leigh Spencer,18158.0,,,,,,2,From Throw In,Hannah Godfrey,31552.0,Right Center Back,149,Tottenham Hotspur Women,749,['e9701875-b4e0-46fe-9011-9453c7343856'],59,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:59.161,Pass,
,,,,,,,,,,,,,,,1.631493,,,,,,,,,,,,,,,a677f8c9-bf4b-4850-9a50-22f41feb1742,2441,,"[23.8, 41.2]",2275034,63,,,,,-1.1611061,,Right Foot,,,,"[34.7, 16.1]",Ground Pass,,27.364576,,,Anna Filbey,31703.0,,,,,,2,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,149,Tottenham Hotspur Women,749,['458e52f3-8a2e-404e-b1f6-0ab6a925ac5a'],1,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:01.276,Pass,
,,,,,,,,,,,,,,,2.308428,,,,,,,,,,,,,,,e8e02069-c3d6-48fc-89fa-9528cceb4e55,2444,,"[46.5, 17.1]",2275034,63,,,,,-0.0540015,,Right Foot,,,,"[79.8, 15.3]",High Pass,,33.348614,Incomplete,,Rachel Furness,15706.0,,,,,,2,From Throw In,Anna Filbey,31703.0,Left Center Back,149,Tottenham Hotspur Women,749,"['3c79c85e-9cb2-4590-a27f-e75731c6031f', '63d7e1d1-b2fb-4f9b-bd4f-c6456291881a']",4,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:04.935,Pass,
,,,,,,,,,,,,,,,1.2723,,,,,,,,,,,,,,,3c79c85e-9cb2-4590-a27f-e75731c6031f,2447,,"[41.2, 65.7]",2275034,63,,,,True,-0.9532941,,,,,,"[51.0, 51.9]",Low Pass,,16.92572,,,Jade Bailey,21854.0,,,,,Recovery,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,150,Liverpool WFC,966,"['9b37ae81-66c8-4974-94e2-79f12b3655f3', 'e8e02069-c3d6-48fc-89fa-9528cceb4e55', 'f2eecb88-55b3-48fc-9904-50d056180b51']",7,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:07.244,Pass,True
,,,,,,,,,,,,,,,1.412487,,,,,,,,,,,,,,,05b6bed6-b40f-4612-a302-fecb738c874e,2451,,"[51.0, 56.2]",2275034,63,,,,,-3.0671961,,Right Foot,,,,"[34.9, 55.0]",Ground Pass,,16.144659,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,2,Regular Play,Jade Bailey,21854.0,Left Center Midfield,150,Liverpool WFC,966,['7969337b-a3da-46fd-9e5a-f33326423445'],9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:09.561,Pass,
,,,,,,,,,,,,,,,1.396199,,,,,,,,,,,,,,,4f707725-2420-4808-9756-58af8c6492a4,2454,,"[34.9, 55.0]",2275034,63,,,,,-0.59523576,,Right Foot,,,,"[60.3, 37.8]",Ground Pass,,30.675724,,,Melissa Lawley,15547.0,,,,,,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,150,Liverpool WFC,966,['fdd4bd6b-bc3a-4a81-8563-a66b471abe83'],11,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:11.093,Pass,
,,,,,,,,,,,,,,,2.729437,,,,,,,,,,,,,,,6cf3317e-f975-4b28-b03c-ef09a2e3653d,2457,,"[57.9, 45.4]",2275034,63,,,,,0.66150767,,Right Foot,,,,"[72.8, 57.0]",Ground Pass,,18.88306,,,Amy Rodgers,19417.0,,,,,,2,Regular Play,Melissa Lawley,15547.0,Center Attacking Midfield,150,Liverpool WFC,966,['71000987-da18-4472-8651-96b1eca9c135'],14,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:14.583,Pass,
,,,,,,,,,,,,,,,2.701912,,,,,,,,,,,,,,,7a9e0ea0-42de-4355-ad6e-43fe934768f7,2460,,"[88.6, 59.4]",2275034,63,,,,,0.36889976,,Right Foot,,,,"[108.0, 66.9]",Ground Pass,,20.799278,Incomplete,,Jessica Anne Clarke,15218.0,,,,,,2,Regular Play,Amy Rodgers,19417.0,Right Center Midfield,150,Liverpool WFC,966,"['1173575b-5c18-428c-9a2a-7447a6fed72d', 'fc9b8641-56bc-4936-b2f9-345a533bfd8a']",19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:19.012,Pass,
,,,,,,,,,,,,,,,1.089833,,,,,,,,,,,,,,,14c36b3d-9f64-4c07-ac25-5aa0f58938d3,2464,,"[108.0, 80.0]",2275034,63,,,,,-1.2994617,,,,,,"[111.7, 66.7]",High Pass,,13.805072,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,,,Throw-in,2,From Throw In,Rebecca Jane,18144.0,Right Back,151,Liverpool WFC,966,"['a798957f-0839-4f45-aad3-a369aa5fa159', 'c7c44427-1bd9-4db7-b31f-3cd8aa2d7da8']",40,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:40.595,Pass,
,,,,,,,,,,,,,,,1.165217,,,,,,,,,,,,,,,61cf5e79-04b6-4574-80c5-43985f9becc0,2467,,"[96.9, 61.5]",2275034,63,,,,,-0.4216875,,Right Foot,,,,"[107.6, 56.7]",Ground Pass,,11.727319,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,,,Recovery,2,From Throw In,Jade Bailey,21854.0,Left Center Midfield,151,Liverpool WFC,966,"['4a2a751f-5640-49e5-bcbe-5a3143407561', 'f63de39c-6e9c-419c-9479-48776d41382c']",44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:18:44.110,Pass,
,,,,,,,,,,,,,,,4.884563,,,,,,,,,,,,,,,69549fff-ca1a-45a2-b974-d3cb761926a6,2471,,"[21.1, 27.4]",2275034,63,,,,,0.405752,,Right Foot,,,,"[77.2, 51.5]",High Pass,,61.057514,,,Rosella Ayane,21048.0,,,Through Ball,True,,2,From Counter,Anna Filbey,31703.0,Left Center Back,152,Tottenham Hotspur Women,749,['5943a732-65c0-462a-b703-aa9d2b3cd475'],47,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:47.846,Pass,
,,,,,,,,,,,,,,,5.029828,,,,,,,,,,,,,,,1e7ddea6-3d99-41b7-a3c6-591240d685cb,2479,,"[7.0, 45.0]",2275034,65,,,,,-0.5168271,,Right Foot,,,,"[72.1, 8.0]",High Pass,,74.879974,Incomplete,,Courtney Sweetman-Kirk,15611.0,,,,,Goal Kick,2,From Goal Kick,Anke Preuß,15626.0,Goalkeeper,154,Liverpool WFC,966,"['a0b22184-d30e-4074-9d4a-48aa42f8ffbd', 'aeb4ad41-fb11-48fc-a7ec-a7d71429c94d']",36,,,,,,,,,,,,,,,,Liverpool WFC,966,00:20:36.498,Pass,
,,,,,,,,,,,,,,,1.550758,,,,,,,,,,,,,,,b4a20cf9-e344-4b3e-be3b-5507c0c28db1,2484,,"[47.8, 72.0]",2275034,65,,,,,0.3167001,,Right Foot,,,,"[71.6, 79.8]",Ground Pass,,25.045559,Out,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Back,155,Tottenham Hotspur Women,749,,43,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:43.031,Pass,
,,,,,,,,,,,,,,,1.596691,,,,,,,,,,,,,,,512c62b8-9ab1-4598-853c-2ac5d44dbb75,2485,,"[54.5, 1.0]",2275034,65,,,,,0.29423457,,,,,,"[67.7, 5.0]",High Pass,,13.792751,Incomplete,,Rinsola Babajide,15613.0,,,,,Throw-in,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,156,Liverpool WFC,966,"['14cac940-ded5-4121-b227-0e00e581aebf', 'bad2fc79-ca2f-4f6b-bb7f-c13ac9cbd1be']",58,,,,,,,,,,,,,,,,Liverpool WFC,966,00:20:58.559,Pass,
,,,,,,,,,,,,,,,1.432789,,,,,,,,,,,,,,,4a66aadb-ec7a-449e-ab35-dbdce325f69e,2491,,"[47.5, 60.2]",2275034,66,,,,,-2.6779451,,Right Foot,,,,"[30.9, 51.9]",Ground Pass,,18.559364,,,Anna Filbey,31703.0,,,,,,2,Regular Play,Chloe Peplow,16397.0,Center Defensive Midfield,157,Tottenham Hotspur Women,749,['97ede4c7-22c0-43fc-9773-bc1134f7f66f'],2,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:02.531,Pass,
,,,,,,,,,,,,,,,1.396997,,,,,,,,,,,,,,,2c365819-97f6-4b32-8bc6-708fe449498d,2494,,"[30.9, 51.9]",2275034,66,,,,,-1.4468066,,Right Foot,,,,"[35.1, 18.2]",Ground Pass,,33.960712,,,Ashleigh Neville,4848.0,,,,,,2,Regular Play,Anna Filbey,31703.0,Left Center Back,157,Tottenham Hotspur Women,749,['efe128b1-df6e-4f28-903d-51ed627e299d'],4,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:04.845,Pass,
,,,,,,,,,,,,,,,2.011161,,,,,,,,,,,,,,,3b42385f-5599-400f-8f27-95148b98ba80,2497,,"[27.2, 11.2]",2275034,66,,,,,2.3416183,,Right Foot,,,,"[10.3, 28.6]",Ground Pass,,24.25634,,,Rebecca Leigh Spencer,18158.0,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Left Back,157,Tottenham Hotspur Women,749,['f98f56bc-1b77-4b93-a9b4-2366f7a1a7d4'],8,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:08.663,Pass,
,,,,,,,,,,,,,,,1.614357,,,,,,,,,,,,,,,e4789c9f-3cf0-49c0-877e-999e0e626efc,2500,,"[10.7, 31.2]",2275034,66,,,,,1.3845735,,Right Foot,,,,"[15.9, 58.8]",Ground Pass,,28.085583,,,Hannah Godfrey,31552.0,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,157,Tottenham Hotspur Women,749,['0339ef70-76a2-4931-80bc-ff9516ef3b4d'],12,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:12.408,Pass,
,,,,,,,,,,,,,,,2.207986,,,,,,,,,,,,,,,0765d9f4-0ef1-4e1c-8185-e51b10f4999e,2503,,"[19.7, 58.8]",2275034,66,,,,,-0.12177213,,Right Foot,,,,"[48.3, 55.3]",Ground Pass,,28.813364,,,Josie Green,4865.0,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,157,Tottenham Hotspur Women,749,['5304d5b2-e162-49db-b053-e6a6c8ea1cea'],15,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:15.704,Pass,
,,,,,,,,,,,,,,,1.221092,,,,,,,,,,,,,,,d04898ac-1a65-4b8e-a7d5-25bfd5649e01,2506,,"[55.9, 68.0]",2275034,66,,,,,0.4238676,,Right Foot,,,,"[72.3, 75.4]",Ground Pass,,17.99222,,,Rosella Ayane,21048.0,,,,,,2,Regular Play,Josie Green,4865.0,Right Center Midfield,157,Tottenham Hotspur Women,749,['864966d9-de29-4bf3-8949-e880cd496d36'],20,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:20.637,Pass,
,,,,,,,,,,,,,,,2.020158,,,,,,,,,,,,,,,2b73b87c-f49c-4e0c-8f4f-d0386889956c,2509,,"[82.2, 57.8]",2275034,66,,,,,-1.0275536,,Right Foot,,,,"[97.9, 31.8]",Ground Pass,,30.37252,Incomplete,,Rachel Furness,15706.0,,,,,,2,Regular Play,Rosella Ayane,21048.0,Right Midfield,157,Tottenham Hotspur Women,749,"['a612fd9a-1937-4dbe-a8f2-3abd0dd157fd', 'b34a4262-5b4f-4e22-8aa4-7ea8b993b553']",25,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:25.463,Pass,
,,,,,,,,,,,,,,,1.345671,,,,,,,,,,,,,,,709d398b-1f2f-4f9e-b4b8-b754d3199426,2513,,"[22.5, 51.2]",2275034,66,,,,,0.41450688,,Right Foot,,,,"[42.5, 60.0]",Ground Pass,,21.8504,,,Jessica Anne Clarke,15218.0,,,,,,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,158,Liverpool WFC,966,['5da17863-7a39-4d64-a9a0-9da5a73fd746'],28,,,,,,,,,,,,,,,,Liverpool WFC,966,00:21:28.662,Pass,
,,,,,,,,,,,,,,,2.206321,,,,,,,,,,,,,,,8cad30f6-270b-42d5-832e-588995f34434,2521,,"[45.6, 67.1]",2275034,67,,,,,-0.26201642,,Right Foot,,,,"[89.6, 55.3]",High Pass,,45.554802,Incomplete,,Rinsola Babajide,15613.0,,,,,Free Kick,2,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,159,Liverpool WFC,966,"['06e637aa-de17-4587-bfce-b491a81d4576', '2fef8afb-7a71-4140-af31-94d4566d593f']",13,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:13.839,Pass,
,,,,,,,,,,,,,,,1.995643,,,,,,,,,,,,,,,0fc03f10-6561-4d66-a9c5-0b63f7dc2743,2527,,"[66.6, 46.8]",2275034,67,,,,,-1.9379702,,Right Foot,,,,"[58.1, 24.7]",Ground Pass,,23.67826,,,Jemma Elizabeth Purfield,24239.0,,,,,,2,From Free Kick,Melissa Lawley,15547.0,Center Attacking Midfield,159,Liverpool WFC,966,['9118195e-391b-4632-ba98-93f32fafedee'],21,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:21.613,Pass,
,,,,,,,,,,,,,,,1.052484,,,,,,,,,,,,,,,af4f8fa5-fcd5-453d-9bf5-00fc71c3926f,2530,,"[64.2, 22.8]",2275034,67,,,,,0.3888594,,Left Foot,,,,"[78.6, 28.7]",Ground Pass,,15.561812,,,Rinsola Babajide,15613.0,,,,,,2,From Free Kick,Jemma Elizabeth Purfield,24239.0,Left Back,159,Liverpool WFC,966,['666ebd3c-5ad2-4c92-8b80-1c0b05871099'],26,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:26.051,Pass,
,,,,,,,,,,,,,,,1.729439,,,,,,,,,,,,,,,2a348e9d-7de9-4b09-9dcb-dee4f0ebd42b,2536,,"[76.6, 27.7]",2275034,67,,,,,-0.8467735,,Right Foot,,,,"[93.4, 8.7]",Ground Pass,,25.362177,,,Jemma Elizabeth Purfield,24239.0,,,,,Free Kick,2,From Free Kick,Melissa Lawley,15547.0,Center Attacking Midfield,160,Liverpool WFC,966,['b8fb2535-7ba1-4239-8c30-743aaf07502d'],47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:47.063,Pass,
,,,,,,,,,,,,,,,0.805841,,,,,,,,,,,,,,,dd093bf2-efc6-4ffc-a335-e378e22c2b7b,2539,,"[93.8, 10.8]",2275034,67,,,,,0.6287963,,Left Foot,,,,"[103.7, 18.0]",Ground Pass,,12.241323,,,Rinsola Babajide,15613.0,,,,,,2,From Free Kick,Jemma Elizabeth Purfield,24239.0,Left Back,160,Liverpool WFC,966,['f3628a64-2cb8-42f6-a2c8-00150cc74612'],49,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:49.711,Pass,
,,,,,,,,,,,,,,,2.212915,,,,,,,,,,,,,,,75b1fae6-c37c-4f3a-8ecf-c5cf65215b35,2541,,"[103.7, 18.0]",2275034,67,,,,,2.8535373,,Left Foot,,,,"[92.9, 21.2]",Low Pass,,11.264102,,,Jemma Elizabeth Purfield,24239.0,,,,,,2,From Free Kick,Rinsola Babajide,15613.0,Left Wing,160,Liverpool WFC,966,['ff5bb382-78ff-4573-8424-38d3ba2f2cb1'],50,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:50.516,Pass,
,,,,,,,,,,,,,,,0.533461,,,,,,,,,,,,,,,5340f72b-ab19-4093-bf85-85af1b29dbc7,2545,,"[92.9, 23.2]",2275034,67,,,,,2.488746,,Left Foot,,,,"[84.4, 29.7]",Ground Pass,,10.700467,,,Melissa Lawley,15547.0,,,,,,2,From Free Kick,Jemma Elizabeth Purfield,24239.0,Left Back,160,Liverpool WFC,966,"['18924808-4901-4fdc-b3b9-2685da462206', '28ffb360-1871-4d9b-9be8-5a9c55c180e0']",53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:53.112,Pass,True
,,,,,,,,,,,,,,,1.484475,,,,,,,,,,,,,,,7e207cf1-69c1-4deb-a5c3-f3f95128e7e2,2552,,"[72.3, 31.8]",2275034,68,,,,,-0.87143236,,Right Foot,,,,"[91.9, 8.5]",Ground Pass,,30.447496,,,Gemma Suzanne Davison,15721.0,,,,,,2,From Free Kick,Kit Graham,31551.0,Center Forward,160,Liverpool WFC,966,['eddfde0b-63c2-4939-b55c-d409409bcf89'],0,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:00.966,Pass,
,,,,,,,,,,,,,,,0.608725,,,,,,,,,,,,,,,39246691-b94a-4cf8-9df7-465d954bf00b,2555,,"[101.7, 21.2]",2275034,68,,,,,1.2093555,,Right Foot,,,,"[104.8, 29.4]",Ground Pass,,8.766413,Incomplete,,Rachel Furness,15706.0,,,,,,2,From Free Kick,Gemma Suzanne Davison,15721.0,Left Midfield,160,Liverpool WFC,966,"['50eb21a0-856b-4c0c-9f49-ff7f158fcace', 'f31f3f1d-92ab-476f-8044-9fa4a6d7dd38']",5,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:05.295,Pass,
,,,,,,,,,,,,,,,3.68544,,,,,,,,,,,,,,,68cc0634-c275-4159-8705-952d9ecf6376,2559,,"[12.5, 50.5]",2275034,68,,,,,0.6760267,,Right Foot,,,,"[50.4, 80.9]",Low Pass,,48.585697,Out,,,,,,,,,2,From Free Kick,Leigh-Anne Robe,15630.0,Left Center Back,160,Liverpool WFC,966,,7,,,,,,,,,,,,,,,,Liverpool WFC,966,00:23:07.501,Pass,
,,,,,,,,,,,,,,,2.064046,,,,,,,,,,,,,,,0c009a13-d0b6-4cdf-b79f-97393e12b1eb,2560,,"[65.8, 1.0]",2275034,68,,,,,2.6968703,,,,,,"[53.0, 7.1]",High Pass,,14.17921,,,Anna Filbey,31703.0,,,,,Throw-in,2,From Throw In,Ashleigh Neville,4848.0,Left Back,161,Tottenham Hotspur Women,749,['449b6776-89d6-4dbf-b51f-f9593bf5c3ba'],19,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:19.017,Pass,
,,,,,,,,,,,,,,,2.074643,,,,,,,,,,,,,,,0bc0045c-4b56-454f-8a6a-47b383e6802e,2563,,"[47.9, 12.3]",2275034,68,,,,,2.5897295,,Right Foot,,,,"[21.1, 28.8]",Ground Pass,,31.472052,,,Rebecca Leigh Spencer,18158.0,,,,,,2,From Throw In,Anna Filbey,31703.0,Left Center Back,161,Tottenham Hotspur Women,749,['74d3ecb6-4d88-47bb-9657-fd336e70630f'],23,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:23.588,Pass,
