bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.840139,,,,,,,,,,,,,6b2bd22e-55d5-48c9-9f93-e0b39e86fd0e,26,,"[57.6, 10.0]",2275113,0,,,,,-2.0491488,,Right Foot,,,,"[54.8, 4.6]",,Low Pass,,6.0827627,,,,Felicity Gibbons,16392.0,,,,,,,1,From Throw In,Megan Connolly,23413.0,Left Center Midfield,3,Brighton & Hove Albion WFC,965,"['21b392eb-0aab-47df-b8c6-a33bd97b42bb', 'b9089bf7-90a7-4eb9-b0d0-aa9426759af2']",34,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:34.395,Pass,True
,,,,,,,,,,,,,,,,,5.112344,,,,,,,,,,,,,d3d849e4-7252-4409-ad54-b50712454742,28,,"[54.8, 4.6]",2275113,0,,,,,2.2476838,,Left Foot,,,,"[22.9, 44.3]",,High Pass,,50.928383,,,,Danique Kerkdijk,16383.0,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,3,Brighton & Hove Albion WFC,965,['c8fb50c4-2470-49a5-9de5-c8533006d1e5'],35,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:35.235,Pass,
,,,,,,,,,,,,,,,,,2.06879,,,,,,,,,,,,,74e34225-d672-40df-a587-6f929a6e0e8f,31,,"[25.3, 50.0]",2275113,0,,,,,-1.5045427,,Right Foot,,,,"[26.7, 28.9]",,Ground Pass,,21.146395,,,,Victoria Williams,16395.0,,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,3,Brighton & Hove Albion WFC,965,['e715c3c2-3767-4bf3-affd-f59467b0d703'],42,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:42.001,Pass,
,,,,,,,,,,,,,,,,,1.280382,,,,,,,,,,,,,3005892e-5186-443f-9124-be3ac08bd995,35,,"[57.6, 6.2]",2275113,0,,,,,0.2456981,,Left Foot,,,,"[90.3, 14.4]",,Low Pass,,33.71246,,,,Kayleigh Green,16400.0,,,,,,,1,From Throw In,Victoria Williams,16395.0,Left Center Back,3,Brighton & Hove Albion WFC,965,['32af9254-5925-474c-92bd-854908097a84'],50,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:50.762,Pass,
,,,,,,,,,,,,,,,,,0.43408,,,,,,,,,,,,,8ba2a2a4-5381-431e-ae54-ff0007dffb39,38,,"[90.7, 13.6]",2275113,0,,,,,1.6936315,,Right Foot,,,,"[89.7, 21.7]",,Low Pass,,8.161495,,,,Danielle Buet,20034.0,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Center Forward,3,Brighton & Hove Albion WFC,965,['0dce10a9-f551-4a1a-89ec-2b24d00f20ef'],52,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:52.082,Pass,
,,,,,,,,,,,,,,,,,1.036751,,,,,,,,,,,,,1f55e016-4723-4c04-abc4-ef71b4ed4bad,41,,"[114.8, 23.1]",2275113,0,,,,,2.003204,,Left Foot,True,True,,"[110.0, 33.5]",,Ground Pass,,11.454257,,,Incomplete,Kayleigh Green,16400.0,,,,,,,1,From Throw In,Danielle Buet,20034.0,Right Center Midfield,3,Brighton & Hove Albion WFC,965,"['7477bbf8-20bc-4c64-a6c3-390deb7c723e', 'bb3ac309-3175-495d-9d2c-55bcba9b3db3']",57,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:57.541,Pass,
,,,,,,,,,,,,,,,,,5.65851,,,,,,,,,,,,,7e57f8f4-2fea-412e-93eb-f2d03f9d54e1,46,,"[28.0, 60.3]",2275113,1,,,,,0.019883743,,Right Foot,,,,"[98.4, 61.7]",,High Pass,,70.41392,,,Incomplete,Leanne Kiernan,18146.0,,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,3,Brighton & Hove Albion WFC,965,"['978c4b1e-3b16-4344-beb9-536882c918c5', 'e1feed58-81ba-4486-b539-d1c7a4679818']",4,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:04.258,Pass,
,,,,,,,,,,,,,,,,,1.788642,,,,,,,,,,,,,e1feed58-81ba-4486-b539-d1c7a4679818,48,,"[21.7, 18.4]",2275113,1,,,,,2.2152436,,Right Foot,,,,"[9.0, 35.3]",,Ground Pass,,21.140009,,,,Megan Walsh,15709.0,,,,,,Recovery,1,From Throw In,Victoria Williams,16395.0,Left Center Back,3,Brighton & Hove Albion WFC,965,"['0714bdd7-a598-424b-ac07-be134d915d3f', '7e57f8f4-2fea-412e-93eb-f2d03f9d54e1']",9,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:09.917,Pass,
,,,,,,,,,,,,,,,,,2.088725,,,,,,,,,,,,,559cee1e-47dc-4b4b-8f54-3ea63e745c02,51,,"[10.2, 43.5]",2275113,1,,,,,0.8279257,,Right Foot,,,,"[32.7, 68.0]",,Ground Pass,,33.264095,,,,Danique Kerkdijk,16383.0,,,,,,,1,From Throw In,Megan Walsh,15709.0,Goalkeeper,3,Brighton & Hove Albion WFC,965,['6d4790f6-ccc2-4cac-9939-74376ac635e7'],13,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:13.080,Pass,
,,,,,,,,,,,,,,,,,7.22202,,,,,,,,,,,,,5d28b96a-dc49-4121-9392-649cae6cd189,54,,"[50.4, 66.4]",2275113,1,,,,,0.34285766,,Right Foot,,,,"[88.5, 80.0]",,High Pass,,40.454544,,,Out,Aileen Whelan,16374.0,,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,3,Brighton & Hove Albion WFC,965,['9ce51d1c-e0ab-434e-a15c-5b3557545f0c'],19,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:19.606,Pass,
,,,,,,,,,,,,,,,,,0.944796,,,,,,,,,,,,,70be8f54-e578-4aab-8812-a65225d51f7b,56,,"[21.6, 0.1]",2275113,1,,,,,0.5369108,,,,,,"[30.0, 5.1]",,Low Pass,,9.775479,,,,Jacinta Galabadaarachchi,31554.0,,,,,,Throw-in,1,From Throw In,Katharina Baunach,31557.0,Left Back,4,West Ham United LFC,972,['713a66a5-76fc-40c8-8ae7-39adfe682af3'],54,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:54.490,Pass,
,,,,,,,,,,,,,,,,,2.070158,,,,,,,,,,,,,b83b569a-764b-4789-8748-41d71fc2760e,61,,"[120.0, 80.0]",2275113,2,,,,,-1.6205183,,Left Foot,,,,"[117.9, 37.8]",,High Pass,True,42.25222,,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Aileen Whelan,16374.0,Right Midfield,5,Brighton & Hove Albion WFC,965,['65bd1fe8-c694-47eb-8add-d3fcbfa5a832'],37,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:37.522,Pass,
,,,,,,,,,,,,,,,,,1.054331,,,,,,,,,,,,,ef51871c-5d8e-4bb2-91db-eab84e785542,63,,"[100.8, 44.0]",2275113,2,,,,,-0.43662715,,Head,,,,"[105.3, 41.9]",,Low Pass,,4.9658837,,,,Megan Connolly,23413.0,,,,,,Recovery,1,From Corner,Danielle Buet,20034.0,Right Center Midfield,5,Brighton & Hove Albion WFC,965,['202c28af-729a-4621-bd5a-a652b00a6534'],41,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:41.326,Pass,
,,,,,,,,,,,,,,,,,2.617253,,,,,,,,,,,,,a6d98178-05e6-49ff-826f-f16542317926,77,,"[91.3, 6.2]",2275113,2,,,,,2.4486718,,Right Foot,,,,"[64.2, 28.7]",,Ground Pass,,35.223003,,,,Danique Kerkdijk,16383.0,,,,,,,1,From Corner,Kate Natkiel,16399.0,Left Midfield,5,Brighton & Hove Albion WFC,965,['4c72e46e-251f-47f2-adb2-57c5d5b5081d'],49,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:49.696,Pass,
,,,,,,,,,,,,,,,,,2.138193,,,,,,,,,,,,,4d539114-5956-4208-bdfd-aa4d40758ae8,81,,"[64.2, 33.5]",2275113,2,,,,,2.3397124,,Right Foot,,,,"[46.3, 52.0]",,Ground Pass,,25.742184,,,,Kirsty Barton,19414.0,,,,,,,1,From Corner,Danique Kerkdijk,16383.0,Right Center Back,5,Brighton & Hove Albion WFC,965,"['0f2ef5a4-150a-4274-b7f2-eeea43927353', '726740cb-0044-4b9c-883a-e15afb05d177']",52,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:52.936,Pass,True
,,,,,,,,,,,,,,,,,1.538404,,,,,,,,,,,,,5cd63e71-9b7c-454c-a492-e3c2cf356f47,84,,"[46.6, 54.8]",2275113,2,,,,,0.6505433,,Right Foot,,,,"[69.2, 72.0]",,Ground Pass,,28.400703,,,,Aileen Whelan,16374.0,,,,,,,1,From Corner,Kirsty Barton,19414.0,Right Back,5,Brighton & Hove Albion WFC,965,['58b464fc-d23a-4206-8f17-60125561ce5b'],55,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:55.638,Pass,
,,,,,,,,,,,,,,,,,0.963563,,,,,,,,,,,,,abbc91d5-57b8-419e-b857-03724c7755f7,88,,"[67.4, 68.4]",2275113,2,,,,,-0.54486394,,Left Foot,,,,"[74.0, 64.4]",,High Pass,,7.7175126,,,Incomplete,,,,,,,,,1,From Corner,Aileen Whelan,16374.0,Right Midfield,5,Brighton & Hove Albion WFC,965,['62dd0009-7023-4038-bdb3-65b76d11a053'],59,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:59.942,Pass,
,,,,,,,,,,,,,,,,,0.752817,,,,,,,,,,,,,cdd6d701-ada0-437d-8735-e2df77ebf8ea,91,,"[42.2, 35.0]",2275113,3,,True,,,-1.4254863,,Right Foot,,,,"[44.0, 22.7]",,Low Pass,,12.431009,,,,Kate Longhurst,18147.0,,,,,,,1,Regular Play,Jacinta Galabadaarachchi,31554.0,Left Wing,6,West Ham United LFC,972,['5467a48c-4e00-4528-8a13-2282c04b8790'],3,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:03.191,Pass,
,,,,,,,,,,,,,,,,,4.479847,,,,,,,,,,,,,788c12f0-44e2-477a-9548-fd07df2a6c0b,93,,"[44.4, 22.5]",2275113,3,,,,,-3.020295,,Right Foot,,,,"[0.1, 17.1]",,Low Pass,,44.627907,,,Out,Katharina Baunach,31557.0,,,,,,,1,Regular Play,Kate Longhurst,18147.0,Left Defensive Midfield,6,West Ham United LFC,972,['4dab151e-072f-4419-bf6e-72f9d1d87e62'],4,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:04.066,Pass,
,,,,,,,,,,,,,,,,,2.126577,,,,,,,,,,,,,18bbeb44-3fba-48d4-8b10-9e58eae14bcc,96,,"[120.0, 80.0]",2275113,3,,,,,-1.6339725,,Left Foot,,,,"[117.4, 38.9]",,High Pass,True,41.182156,,,Unknown,,,,,True,Inswinging,,Corner,1,From Corner,Léa Le Garrec,31529.0,Center Attacking Midfield,7,Brighton & Hove Albion WFC,965,,52,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:52.792,Pass,
,,,,,,,,,,,,,,,,,1.530488,,,,,,,,,,,,,4752b43d-28b9-4ca1-9371-80fd4a2e0042,99,,"[3.3, 39.8]",2275113,4,,,,,-1.046877,,Right Foot,,,,"[11.1, 26.3]",,Ground Pass,,15.591344,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,Free Kick,1,From Free Kick,Courtney Brosnan,31555.0,Goalkeeper,8,West Ham United LFC,972,['10020c81-5617-44fd-9ac4-9ab00a00e022'],17,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:17.594,Pass,
,,,,,,,,,,,,,,,,,1.121097,,,,,,,,,,,,,1fb1474a-043e-4b69-a108-918132b9501b,102,,"[7.9, 25.1]",2275113,4,,,,,-1.0724806,,Right Foot,,,,"[19.0, 4.7]",,Ground Pass,,23.22434,,,,Katharina Baunach,31557.0,,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,8,West Ham United LFC,972,['f666c323-cf09-4470-b87b-4d0e56511e1a'],20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:20.592,Pass,
,,,,,,,,,,,,,,,,,1.365067,,,,,,,,,,,,,53c2dc0f-6938-4dd4-8976-0007f03d3cc1,106,,"[20.2, 4.3]",2275113,4,,,,,2.5823076,,Left Foot,,,,"[7.1, 12.5]",,Ground Pass,,15.454773,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,,1,From Free Kick,Katharina Baunach,31557.0,Left Back,8,West Ham United LFC,972,['99cf4cab-4746-40b1-9295-429185577f98'],23,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:23.910,Pass,
,,,,,,,,,,,,,,,,,2.141017,,,,,,,,,,,,,1d693e3e-da19-4ca1-9518-a6ec07a88237,109,,"[8.5, 13.1]",2275113,4,,,,,-0.1414816,,Right Foot,,,,"[42.2, 8.3]",,High Pass,,34.040123,,,Incomplete,,,,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Left Center Back,8,West Ham United LFC,972,"['37d6d39b-3330-4b64-81d4-07a31d85cf59', '5ac7a604-a7b9-427a-915f-2c205b5f7d06']",25,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:25.275,Pass,True
,,,,,,,,,,,,,,,,,1.561084,,,,,,,,,,,,,5ac7a604-a7b9-427a-915f-2c205b5f7d06,110,,"[77.9, 71.8]",2275113,4,,,,,-0.4636476,,Head,,,,"[93.9, 63.8]",,High Pass,,17.888544,,,Incomplete,Kayleigh Green,16400.0,,,,,,Recovery,1,From Free Kick,Danielle Buet,20034.0,Right Center Midfield,8,West Ham United LFC,972,"['1d693e3e-da19-4ca1-9518-a6ec07a88237', '7e8a16ae-5464-4bd3-8daf-f123e4ba8b2a', 'de7fc52c-3688-4774-881f-676402346f59']",27,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:27.416,Pass,
,,,,,,,,,,,,,,,,,1.741688,,,,,,,,,,,,,7e8a16ae-5464-4bd3-8daf-f123e4ba8b2a,112,,"[26.2, 16.3]",2275113,4,,,,True,-0.14358339,,,,,,"[42.8, 13.9]",,Low Pass,,16.772596,,,Incomplete,Jacinta Galabadaarachchi,31554.0,,,,,,Recovery,1,From Free Kick,Katharina Baunach,31557.0,Left Back,8,West Ham United LFC,972,"['39b6c6b6-42c3-4401-933b-8b62ae95895a', '489dfe56-3772-4235-bcaf-93a45db0cab5', '5ac7a604-a7b9-427a-915f-2c205b5f7d06', 'b4d7e296-65a5-4cfb-827c-f39d4b9cbb72']",28,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:28.977,Pass,True
,,,,,,,,,,,,,,,,,0.792606,,,,,,,,,,,,,39b6c6b6-42c3-4401-933b-8b62ae95895a,115,,"[77.3, 66.2]",2275113,4,,,,,0.5404195,,Head,,,,"[86.3, 71.6]",,Low Pass,,10.495713,,,,Aileen Whelan,16374.0,,,,,,Recovery,1,Regular Play,Kirsty Barton,19414.0,Right Back,9,Brighton & Hove Albion WFC,965,"['7e8a16ae-5464-4bd3-8daf-f123e4ba8b2a', 'f1ce7a61-7785-4e00-9eb6-13eaf236d790']",30,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:30.719,Pass,
