ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.280488,,,,,,,,,,,ba73abb9-e1cd-4b0f-b5e8-c876e5671497,17,,,"[49.0, 63.0]",19766,0,,,,0.0,,,Right Foot,,,,"[70.0, 63.0]",,Ground Pass,21.0,,Bethany Mead,15619.0,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,['fc5d6296-0f6b-441e-b7e7-9ce742905fb1'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:14.253,Pass,
,,,,,,,,,,,,,1.262824,,,,,,,,,,,6ff897e1-35d7-46b1-8472-7aeac8f08759,20,,,"[70.0, 63.0]",19766,0,,,,0.7853982,,,Right Foot,,,,"[82.0, 75.0]",,Ground Pass,16.970562,,Lisa Evans,10179.0,,,,1,From Kick Off,Bethany Mead,15619.0,Right Midfield,2,Arsenal WFC,968,['715ee2c7-92ca-42ea-9b16-3bd1067e507e'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:15.614,Pass,
,,,,,,,,,,,,,1.738848,,,,,,,,,,,e09fc2c7-d85c-4de9-a31e-5e444f658889,24,,,"[85.0, 74.0]",19766,0,,,,-1.2490457,,,Right Foot,,,,"[91.0, 56.0]",,Ground Pass,18.973665,Incomplete,Vivianne Miedema,15623.0,,,,1,From Kick Off,Lisa Evans,10179.0,Right Back,2,Arsenal WFC,968,"['5e3026a9-0909-49b4-a7e3-e2fda2052ca2', '954f9a31-fd90-4d9c-8c66-80a232864502']",17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:17.222,Pass,
,,,,,,,,,,,,,1.122522,,,,,,,,,,,fef69219-1165-4d3a-af55-e8fb6dff7ad1,29,,,"[22.0, 25.0]",19766,0,,,,2.6779451,,,Right Foot,,,,"[14.0, 29.0]",,Ground Pass,8.944272,Incomplete,Victoria Williams,16395.0,,,,1,From Kick Off,Chloe Peplow,16397.0,Center Defensive Midfield,2,Arsenal WFC,968,"['6a6db758-e6fc-4eec-bd00-27b5f8c04afc', '6edee11f-6e4f-4346-873c-fd2cf36d0297']",20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:20.255,Pass,
,,,,,,,,,,,,,1.535918,,,,,,,,,,,0583fb63-460d-4bf2-9c6f-0d12f42cfe3b,39,,,"[17.0, 52.0]",19766,0,,,,1.2722974,,,Right Foot,,,,"[21.0, 65.0]",,Ground Pass,13.601471,,Kate Natkiel,16399.0,,,Recovery,1,From Kick Off,Laura Rafferty,16394.0,Right Center Back,2,Arsenal WFC,968,['dfc500c0-3010-4208-bed7-af68f4d6c3a1'],29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:29.012,Pass,
,,,,,,,,,,,,,0.42037,,,,,,,,,,,051a910b-1683-43a9-892b-73cc5a20438e,42,,,"[23.0, 68.0]",19766,0,,,,0.24497867,,,Right Foot,,,,"[27.0, 69.0]",,Ground Pass,4.1231055,Incomplete,,,,,,1,From Kick Off,Kate Natkiel,16399.0,Right Wing,2,Arsenal WFC,968,['0631ed56-d215-4251-842d-933f0e269924'],31,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:31.142,Pass,
,,,,,,,,,,,,,0.8802,,,,,,,,,,,749040f5-c3c6-44c7-a850-1ad83be820e4,47,,,"[104.0, 4.0]",19766,0,,,,1.1071488,,,Left Foot,,,,"[109.0, 14.0]",,Ground Pass,11.18034,Incomplete,,,,,,1,From Kick Off,Lia Wälti,10405.0,Left Defensive Midfield,2,Arsenal WFC,968,"['3d149d3f-2a4a-4b85-b4be-3bde8952fe98', '6f142a60-4afa-4c96-8a5c-4295c63bd54a']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:34.655,Pass,True
,,,,,,,,,,,,,1.408734,,,,,,,,,,,c4dbaa85-32dc-4a2a-b9b6-148c80e5d1f7,50,,,"[6.0, 68.0]",19766,0,,,,-0.0540015,,,Right Foot,,,,"[43.0, 66.0]",,High Pass,37.054016,Incomplete,,,,,,1,From Kick Off,Kirsty Barton,19414.0,Right Back,2,Arsenal WFC,968,['84243a75-16ee-4c7e-b8c6-c11be59b6935'],37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:37.994,Pass,
,,,,,,,,,,,,,1.08881,,,,,,,,,,,84243a75-16ee-4c7e-b8c6-c11be59b6935,51,,,"[78.0, 15.0]",19766,0,,,,-0.4636476,,,Right Foot,,,,"[86.0, 11.0]",,High Pass,8.944272,,Katie McCabe,15620.0,,,Recovery,1,From Kick Off,Dominique Johanna Anna Petrone Janssen,10666.0,Right Defensive Midfield,2,Arsenal WFC,968,"['23a2488c-0ecb-4e2c-8c42-85b17dda5574', 'c4dbaa85-32dc-4a2a-b9b6-148c80e5d1f7']",39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:39.402,Pass,
,,,,,,,,,,,,,1.653594,,,,,,,,,,,89713a2c-e648-4185-8cbc-96aa3c3e8e29,53,,,"[85.0, 11.0]",19766,0,,,,3.0172377,,,Head,,,,"[69.0, 13.0]",,Low Pass,16.124516,,Emma Mukandi,18998.0,,,,1,From Kick Off,Katie McCabe,15620.0,Left Center Forward,2,Arsenal WFC,968,['a0d50835-6193-4780-a796-243e35898235'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:40.571,Pass,
,,,,,,,,,,,,,0.789786,,,,,,,,,,,f26bce37-1eb0-42d5-bd0b-15b2b58cb4f6,57,,,"[77.0, 14.0]",19766,0,,,,-0.27829966,,,Left Foot,,,,"[84.0, 12.0]",,Ground Pass,7.28011,Incomplete,,,,,,1,From Kick Off,Emma Mukandi,18998.0,Left Back,2,Arsenal WFC,968,['f1cc88bf-cd20-488b-a0d1-6b4d24a15862'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:42.712,Pass,
,,,,,,,,,,,,,2.195192,,,,,,,,,,,a53eb964-011f-4449-a4ec-b25dd1f9e585,59,,,"[77.0, 20.0]",19766,0,,,,-2.9889433,,,Right Foot,,,,"[51.0, 16.0]",,Ground Pass,26.305893,,Louise Quinn,15621.0,,,Recovery,1,From Kick Off,Dominique Johanna Anna Petrone Janssen,10666.0,Right Defensive Midfield,2,Arsenal WFC,968,['06c02886-5f4c-4b69-af5d-f1de04bfa97d'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:44.449,Pass,
,,,,,,,,,,,,,1.362283,,,,,,,,,,,b186f190-80bd-4d88-86bc-93b09e471c2f,62,,,"[50.0, 21.0]",19766,0,,,,1.815775,,,Right Foot,,,,"[45.0, 41.0]",,Ground Pass,20.615528,,Leah Williamson,18999.0,,,,1,From Kick Off,Louise Quinn,15621.0,Left Center Back,2,Arsenal WFC,968,['39a5fadb-3383-4182-b454-dc01363c68b2'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:48.336,Pass,
,,,,,,,,,,,,,0.622854,,,,,,,,,,,40305b99-895e-4173-b072-00080d61d58d,65,,,"[55.0, 50.0]",19766,0,,,,-0.21866895,,,Right Foot,,,,"[82.0, 44.0]",,Ground Pass,27.658634,Incomplete,Vivianne Miedema,15623.0,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,"['05440244-8e1a-4fb2-b04b-18aa6d423a3d', 'a9ffb60c-5864-42a0-9013-0a981404c58f']",53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:53.771,Pass,
,,,,,,,,,,,,,2.961302,,,,,,,,,,,3dff62b0-b60c-4d6a-94a9-a34b017a39ed,70,,,"[49.0, 18.0]",19766,0,,,,-0.13800602,,,Left Foot,,,,"[85.0, 13.0]",,Ground Pass,36.345562,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,1,From Kick Off,Aileen Whelan,16374.0,Left Wing,2,Arsenal WFC,968,"['786ab193-18ea-4d34-85a4-da29b671914f', 'bfecce03-57d5-4858-98cc-71eb232e332c']",57,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:57.159,Pass,
,,,,,,,,,,,,,2.192399,,,,,,,,,,,786ab193-18ea-4d34-85a4-da29b671914f,72,,,"[36.0, 68.0]",19766,1,,,,-2.7201734,,,Left Foot,,,,"[7.0, 55.0]",,Ground Pass,31.780497,,Sari van Veenendaal,10646.0,,,Recovery,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,"['3dff62b0-b60c-4d6a-94a9-a34b017a39ed', 'f7fe20b3-5a7b-4d81-be4a-050f6d9c2129']",0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:00.120,Pass,
,,,,,,,,,,,,,1.182934,,,,,,,,,,,7af56ba3-4a57-419c-94c5-ed55be00f37a,75,,,"[8.0, 43.0]",19766,1,,,,-0.72989964,,,Left Foot,,,,"[27.0, 26.0]",,Ground Pass,25.495098,,Louise Quinn,15621.0,,,,1,From Kick Off,Sari van Veenendaal,10646.0,Goalkeeper,2,Arsenal WFC,968,['161d4a30-b4f0-44e3-b7f7-9ba8acc24ef5'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:04.666,Pass,
,,,,,,,,,,,,,2.335706,,,,,,,,,,,cf259400-a22c-47c7-8165-0dce42c7f19d,78,,,"[36.0, 28.0]",19766,1,,,,1.3838171,,,Left Foot,,,,"[43.0, 65.0]",,Ground Pass,37.65634,,Leah Williamson,18999.0,,,,1,From Kick Off,Louise Quinn,15621.0,Left Center Back,2,Arsenal WFC,968,['2da0bbbb-4f63-47c2-b27e-22b67e669da3'],9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:09.298,Pass,
,,,,,,,,,,,,,1.335535,,,,,,,,,,,9caa41c3-b738-466a-90f4-b7767790bbc5,81,,,"[50.0, 67.0]",19766,1,,,,0.38831872,,,Right Foot,,,,"[72.0, 76.0]",,Ground Pass,23.769728,,Lisa Evans,10179.0,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,['c7f4761c-4da6-4033-931b-f9f499aa50f8'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:13.031,Pass,
,,,,,,,,,,,,,1.566097,,,,,,,,,,,2b34f2cf-f62a-4555-93a5-6bb548110c16,85,,,"[72.0, 74.0]",19766,1,,,,-2.8753407,,,Right Foot,,,,"[50.0, 68.0]",,Ground Pass,22.803509,,Leah Williamson,18999.0,,,,1,From Kick Off,Lisa Evans,10179.0,Right Back,2,Arsenal WFC,968,"['030100e6-d0ad-4045-9e8f-ab1dc4dd6723', 'c4e7dbde-f9c2-4768-9cf2-9af52813307f']",14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:14.480,Pass,True
,,,,,,,,,,,,,4.759101,,,,,,,,,,,8a2c2b8e-b9be-484b-a579-08900a0cf731,88,,,"[53.0, 66.0]",19766,1,,,,-1.3633001,,,Right Foot,,,,"[65.0, 9.0]",,High Pass,58.249462,Incomplete,Emma Mukandi,18998.0,,True,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,"['17ed0de1-0f49-4b8e-92e8-dc6e3f0eb1ca', 'b32ee3dd-c0b2-4711-a452-f84ecfd2128b']",17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:17.633,Pass,
,,,,,,,,,,,,,0.651157,,,,,,,,,,,f9fe5471-7d3e-41e7-b1a2-755352ce3ef5,94,,,"[46.0, 1.0]",19766,1,,True,,0.887087,,,,,,,"[68.0, 28.0]",,Low Pass,34.828148,,Lia Wälti,10405.0,,,Throw-in,1,From Throw In,Emma Mukandi,18998.0,Left Back,3,Arsenal WFC,968,['978ae99e-1cc1-400d-8917-b693e31b33df'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:50.113,Pass,
,,,,,,,,,,,,,1.813981,,,,,,,,,,,2f9f72e2-b691-4573-a389-e6e85a78ad1b,96,,,"[68.0, 28.0]",19766,1,,True,,-0.66596925,,,Right Foot,,,,"[96.0, 6.0]",,Ground Pass,35.608986,,Katie McCabe,15620.0,,,,1,From Throw In,Lia Wälti,10405.0,Left Defensive Midfield,3,Arsenal WFC,968,['17bd8f56-e076-424a-b4e7-971a0b9952b3'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:51.933,Pass,
,,,,,,,,,,,,,2.76843,,,,,,,,,,,40e79fdd-b7c1-4831-98f3-72adb7c490da,99,,,"[108.0, 10.0]",19766,1,,,,1.3258177,,,Left Foot,True,,,"[120.0, 58.0]",,High Pass,49.47727,Out,,,,True,,1,From Throw In,Katie McCabe,15620.0,Left Center Forward,3,Arsenal WFC,968,,57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:57.338,Pass,
,,,,,,,,,,,,,2.280437,,,,,,,,,,,a9a2b411-2f5a-4770-b604-3e6f732e3ee2,100,,,"[7.0, 45.0]",19766,2,,,,-0.9367736,,,Right Foot,,,,"[32.0, 11.0]",,Low Pass,42.201897,,Sophie Perry-Campbell,16377.0,,,Goal Kick,1,From Goal Kick,Marie Hourihan,19419.0,Goalkeeper,4,Brighton & Hove Albion WFC,965,['c7cd43ee-e6a8-47af-b526-47c569838b01'],28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:28.236,Pass,
,,,,,,,,,,,,,1.720208,,,,,,,,,,,4e7ec56f-3c54-40a8-96f3-ec4f711dec7f,108,,,"[83.0, 73.0]",19766,2,,True,,-3.0890095,,,Right Foot,,,,"[64.0, 72.0]",,Ground Pass,19.026299,,Leah Williamson,18999.0,,,Free Kick,1,From Free Kick,Lisa Evans,10179.0,Right Back,6,Arsenal WFC,968,['ea8754aa-4f14-495d-9875-658adfe3eca8'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:41.723,Pass,
,,,,,,,,,,,,,2.078527,,,,,,,,,,,52500782-7da3-4cec-99e7-8a8f66f5f2b8,110,,,"[64.0, 72.0]",19766,2,,,,-2.0899425,,,Right Foot,,,,"[48.0, 44.0]",,Ground Pass,32.24903,,Louise Quinn,15621.0,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,6,Arsenal WFC,968,['593e4bc4-3398-4271-92e4-1596d63c5869'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:43.457,Pass,
,,,,,,,,,,,,,0.855751,,,,,,,,,,,a0211ac6-cfd0-497f-a893-733267dc6105,114,,,"[55.0, 28.0]",19766,2,,,,-1.5083776,,,Right Foot,,,,"[56.0, 12.0]",,Ground Pass,16.03122,,Emma Mukandi,18998.0,,,,1,From Free Kick,Louise Quinn,15621.0,Left Center Back,6,Arsenal WFC,968,"['5f8a61b1-f850-4762-bab4-874fd6d6d31d', 'e5f30588-1575-43a8-9ad0-c0a048d5a971']",49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:49.369,Pass,True
,,,,,,,,,,,,,0.948027,,,,,,,,,,,94a52958-01bf-4da1-a16b-227a8d76e5f4,117,,,"[55.0, 10.0]",19766,2,,,,-0.33929262,,,Left Foot,,,,"[72.0, 4.0]",,Ground Pass,18.027756,,Katie McCabe,15620.0,,,,1,From Free Kick,Emma Mukandi,18998.0,Left Back,6,Arsenal WFC,968,['5bc3be9d-b2a2-4337-ac17-0848392352fd'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:51.919,Pass,
,,,,,,,,,,,,,1.697247,,,,,,,,,,,4abbbf37-6117-423a-a6a6-6d30370f8bb8,120,,,"[70.0, 11.0]",19766,2,,,,2.4980915,,,Left Foot,,,,"[50.0, 26.0]",,Ground Pass,25.0,,Louise Quinn,15621.0,,,,1,From Free Kick,Katie McCabe,15620.0,Left Center Forward,6,Arsenal WFC,968,['fe35a1e2-f021-41a1-816a-bb24b45038cd'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:56.553,Pass,
,,,,,,,,,,,,,1.557592,,,,,,,,,,,7b429769-3f91-4a1a-bf5a-adee5a75288d,123,,,"[50.0, 26.0]",19766,2,,,,1.380808,,,Right Foot,,,,"[55.0, 52.0]",,Ground Pass,26.476404,,Leah Williamson,18999.0,,,,1,From Free Kick,Louise Quinn,15621.0,Left Center Back,6,Arsenal WFC,968,['65ef8c92-a004-4292-9d46-346ede8cf68d'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:59.382,Pass,
,,,,,,,,,,,,,1.773226,,,,,,,,,,,056236ed-b155-4897-a02f-b757d0281795,127,,,"[69.0, 50.0]",19766,3,,,,0.83082145,,,Right Foot,,,,"[90.0, 73.0]",,Ground Pass,31.144823,,Lisa Evans,10179.0,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,6,Arsenal WFC,968,['7af5f037-0374-4b76-b517-09432390d4d6'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:03.868,Pass,
,,,,,,,,,,,,,0.980248,,,,,,,,,,,09799da1-98cc-40db-90a1-de5107f5a6f3,130,,,"[95.0, 75.0]",19766,3,,,,-0.5743048,,,Right Foot,,,,"[112.0, 64.0]",,Ground Pass,20.248457,,Bethany Mead,15619.0,,,,1,From Free Kick,Lisa Evans,10179.0,Right Back,6,Arsenal WFC,968,['5f0ac50f-13a4-4ec6-baf4-dacff915e39f'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:07.822,Pass,
,,,,,,,,,,,,,2.416071,,,,,,,,,,,7e3137b7-d4d2-46b1-9441-75d63fdeca00,134,,,"[115.0, 65.0]",19766,3,,,,-1.6539376,,,Right Foot,,,,"[114.0, 53.0]",,Ground Pass,12.0415945,,Lisa Evans,10179.0,,,,1,From Free Kick,Bethany Mead,15619.0,Right Midfield,6,Arsenal WFC,968,"['287ae49b-0ac0-4ab9-98cc-72a0ad982f1b', 'c4737c40-97b8-49ce-b054-f31d82611261']",9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:09.428,Pass,True
