ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.0,,,,,,,,,,,,3980e380-376d-46fa-ad5c-150c0346d9f2,1,,,19724,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,,0,,,,,,,,,,,,,,,,,"{'formation': 41221, 'lineup': [{'player': {'id': 15615, 'name': 'Pauline Peyraud Magnin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 18}, {'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Arsenal WFC,968,00:00:00.000,Starting XI,
,,,,,,,,,,,,0.0,,,,,,,,,,,,33ada7be-58e1-4a5e-8b01-4cedb89822fb,2,,,19724,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,,0,,,,,,,,,,,,,,,,,"{'formation': 4321, 'lineup': [{'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 18151, 'name': 'Gilly Louise Scarlett Flaherty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 18155, 'name': 'Erin Simon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 18156, 'name': 'Claire Lauren Rafferty'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 18147, 'name': 'Kate Longhurst'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 18150, 'name': 'Julia Simic'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 18157, 'name': 'Brianna Visalli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 18153, 'name': 'Alisha Lehmann'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 18146, 'name': 'Leanne Kiernan'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 4653, 'name': 'Jane Ross'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'jersey_number': 9}]}",West Ham United LFC,972,00:00:00.000,Starting XI,
,,,,,,,,,,,,0.0,,,,,,,,,,,,7d0d6f8f-2d6e-4338-9ab0-507a792f6b10,3,,,19724,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,['acb73ef0-677f-419f-a82d-40e228b5c3bb'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.000,Half Start,
,,,,,,,,,,,,0.0,,,,,,,,,,,,acb73ef0-677f-419f-a82d-40e228b5c3bb,4,,,19724,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal WFC,968,['7d0d6f8f-2d6e-4338-9ab0-507a792f6b10'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,0.0,,,,,,,,,,,,1860ec33-b90b-48c1-9159-5a1e16d81a8c,1500,,,19724,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,West Ham United LFC,972,['e6965b17-61ea-491c-8a4a-7e183b57f0ca'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:00.000,Half Start,
,,,,,,,,,,,,0.0,,,,,,,,,,,,e6965b17-61ea-491c-8a4a-7e183b57f0ca,1501,,,19724,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,West Ham United LFC,972,['1860ec33-b90b-48c1-9159-5a1e16d81a8c'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.000,Half Start,
,,,,,,,,,,,,1.399618,,,,,,,,,,,,3b77812a-b94a-407c-9eb7-066fbe1b1301,5,,"[61.0, 41.0]",19724,0,,,2.9304993,,,Left Foot,,,,"[47.0, 44.0]",,Ground Pass,14.3178215,,Lia Wälti,10405.0,,,,,Kick Off,1,From Kick Off,Vivianne Miedema,15623.0,Center Forward,2,Arsenal WFC,968,['397fb6fa-cde5-47b1-be80-7fce31faf270'],2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:02.163,Pass,
,,,,,,,,,,,,1.6061,,,,,,,,,,,,36b9f2c3-b488-4f00-bb18-dcb348f8dcc0,8,,"[47.0, 44.0]",19724,0,,,1.8076451,,,Left Foot,,,,"[40.0, 73.0]",,Ground Pass,29.832869,,Leah Williamson,18999.0,,,,,,1,From Kick Off,Lia Wälti,10405.0,Center Defensive Midfield,2,Arsenal WFC,968,['3d2fdf2f-db86-4970-98d7-f8f4d5cabb65'],4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:04.437,Pass,
,,,,,,,,,,,,2.164019,,,,,,,,,,,,589c545c-6fbd-41ac-84c1-4674606af367,11,,"[40.0, 73.0]",19724,0,,,-1.7126933,,,Right Foot,,,,"[36.0, 45.0]",,Ground Pass,28.284271,,Louise Quinn,15621.0,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,['d82e4864-ac1c-49f5-9ff1-93b505718d91'],7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:07.776,Pass,
,,,,,,,,,,,,1.311162,,,,,,,,,,,,d88c7a62-6ad6-41b8-8567-b37f586581d8,14,,"[36.0, 45.0]",19724,0,,,1.1246908,,,Right Foot,,,,"[47.0, 68.0]",,Ground Pass,25.495098,,Leah Williamson,18999.0,,,,,,1,From Kick Off,Louise Quinn,15621.0,Left Center Back,2,Arsenal WFC,968,['de5bc890-eea2-4ee8-bc4b-ed2e8ac64924'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:11.180,Pass,
