player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
2936.0,Christophe Kerbrat,Guingamp,2616,1107,872,517,24,311,0,4,4,0,0,0.2015841989999999,3,2,115,17,77,17,56,113,177,52,26,21,25.47836448519868,0.0055873248103448245,29
2943.0,Lucas Deaux,Nantes,1193,619,502,302,28,165,0,5,4,1,0,0.2847983594,10,5,58,10,34,10,12,54,32,35,26,13,22.520285434631344,0.01898655729333333,15
2944.0,Benjamin Corgnet,Saint-Étienne,551,258,154,78,41,20,1,7,11,2,1,1.1191278329999998,19,7,37,2,12,2,6,34,6,11,18,20,15.907832615255492,0.04886289467948717,13
2946.0,Frédéric Guilbert,Bordeaux,2485,1236,930,497,72,279,0,7,10,1,0,0.3376732825,31,17,130,13,73,13,50,110,111,63,29,16,22.443275487288815,0.009974110793103449,29
2947.0,Anthony Lopes,Lyon,3315,1065,760,840,3,568,0,0,0,0,0,0.0,1,1,0,0,0,0,0,166,4,2,0,8,38.802333823927064,0.0,37
2948.0,Nabil Fekir,Lyon,477,201,166,50,43,41,0,10,19,8,4,1.627546878,23,14,21,2,8,2,3,14,1,5,10,6,19.808681888566305,0.11273836706666666,8
2950.0,Jonas Martin,Montpellier,3206,2153,1850,590,104,271,3,23,31,12,4,3.3908888252,62,43,120,14,59,14,52,229,41,81,44,49,17.713644594117547,0.060463802704629616,36
2953.0,Abdou Kader Mangane,Gazélec Ajaccio,2489,1003,751,543,48,318,1,7,15,1,1,1.444312296,9,6,111,20,66,20,40,137,178,40,38,21,25.97725665034327,0.041953990109195406,29
2955.0,Ronny Rodelin,"Caen, Lille",2905,1166,730,435,167,195,2,36,76,28,10,5.4911739543,45,26,127,11,37,11,27,160,39,56,21,44,19.584046871426136,0.06892845591838094,35
2959.0,Julien Féret,Caen,3339,1774,1228,696,296,453,8,63,33,12,4,3.7181587675,63,31,113,12,47,12,46,270,52,79,18,55,21.406305310392337,0.08129452691666667,38
