player_id,player_name,team,performance_score,P_score,S_score,C_score,D_score,L_score
2941.0,Ismaïla Sarr,Senegal,57.18987187615353,39.65820334484165,65.25577141247386,78.11075022594551,51.76176732207413,49.86874677220722
2948.0,Nabil Fekir,France,55.47798295454545,40.33136423761424,58.0811087061087,73.17941317941317,53.38030603655604,55.629208754208754
2954.0,Youri Tielemans,Belgium,58.01640595963177,61.67483699096602,51.06145091467672,69.28241489693103,62.33999589120556,35.0785182559376
2972.0,Marcus Thuram,France,49.43963186737643,42.880476528483285,41.240659763433676,78.59334894318748,45.751666346407895,35.40344736478109
2974.0,Saîf-Eddine Khaoui,Tunisia,56.21428571428572,49.46428571428572,45.89285714285714,80.35714285714286,69.01785714285714,25.0
2988.0,Memphis Depay,Netherlands,51.34692234328515,42.16442611514885,64.96528325479703,57.146400724796834,40.86738014895273,49.61738826048759
2989.0,Alexander Djiku,Ghana,52.20872865275142,43.22135910815939,40.024015654648956,81.20849146110056,50.82883657495256,49.899193548387096
2995.0,Ángel Fabián Di María Hernández,Argentina,60.089178170887955,48.697067742191216,63.62122411350419,78.01931417728382,45.68804199251217,72.68133973004905
2999.0,Presnel Kimpembe,France,52.583333333333336,76.66666666666667,44.62962962962963,33.33333333333333,56.666666666666664,42.5925925925926
3009.0,Kylian Mbappé Lottin,France,62.21228919779215,42.83280649378272,74.0006301272198,88.48157251012707,46.8294170868353,59.417321231490504
3026.0,Adrien Rabiot,France,54.215019281732445,54.20220963262162,67.78582869276114,45.47186398594036,58.993286060083484,28.24979691181985
3027.0,Mathias Jattah-Njie Jørgensen,Denmark,49.206038647343,60.21900161030595,61.23027375201288,32.391304347826086,53.50201288244767,16.650563607085342
3034.0,Kamil Glik,Poland,48.5493920132221,55.848462760607525,48.110225951012595,35.427580476391476,52.38554065044422,49.970956099499354
3037.0,Mousa Sidi Yaya Dembélé,Belgium,50.12196461571461,52.88124525624525,40.74472824472824,57.539682539682545,63.77935765435765,24.516632016632016
3043.0,Christian Dannemann Eriksen,Denmark,57.196858051882025,55.31471079658022,66.11508516959944,58.40043519080446,51.14516135207279,49.30289751761673
3053.0,Leroy Sané,Germany,65.43932976416373,64.29808213608024,47.59911222553537,85.03388452155055,69.70410341555977,65.1743358633776
3054.0,Fernando Luiz Rosa,Brazil,52.422246307000634,75.52378658592531,46.86874942655289,34.01229470593633,53.81273511331316,42.59106340031195
3058.0,Javier Hernández Balcázar,Mexico,52.36323529411764,44.08981092436974,58.47741596638655,62.00840336134454,39.8813025210084,63.434873949579824
3063.0,Danilo Luiz da Silva,Brazil,54.41728997832642,62.827812853373544,41.563619016208065,55.79379476064832,55.48627143799472,60.63418771202413
3064.0,David Josué Jiménez Silva,Spain,58.98398611710544,65.12390303553445,57.690907783052786,62.83153503093079,51.57916127175945,53.98144151920587
3067.0,Ederson Santana de Moraes,Brazil,52.04166666666666,69.16666666666666,40.0,36.66666666666666,48.75,76.66666666666666
3077.0,Jan Vertonghen,Belgium,51.612105943567904,58.866850006180734,45.76056684883966,45.40120397976041,53.9913118864762,55.76748556565483
3083.0,Heung-Min Son,South Korea,60.16426571382916,46.666201385215984,65.04573912081891,83.25390144166343,49.50934416364665,56.836314662584115
3086.0,Ben Davies,Wales,64.82369010679184,57.707814862651205,63.377291771673384,76.89248361895162,62.882641207787294,65.97388482862904
