50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.428187,,,,,,,,,,,,,28ec1551-dabb-4dfb-9d40-9321a240f120,20,,,"[48.0, 53.6]",3889148,0,,,,,-1.8321669,,Right Foot,,,"[41.5, 29.3]",,Ground Pass,,25.154324,,,,Stéphane Demol,398749.0,,,,,Free Kick,1,From Free Kick,Michel Renquin,398763.0,Left Center Back,3,Belgium,782,['465b4fbc-d0a1-4ba5-9fb8-6a997851948c'],18,,,,,,,,,,,,,,,,,Belgium,782,00:00:18.851,Pass,
,,,,,,,,,,,,,,,,2.009917,,,,,,,,,,,,,1397e696-5c0f-46fa-a4d2-dc0cecc9a6df,23,,,"[44.3, 33.5]",3889148,0,,,,,-0.080723085,,Right Foot,,,"[88.8, 29.9]",,High Pass,,44.645382,,Incomplete,,Nico Claesen,398765.0,,,,,,1,From Free Kick,Stéphane Demol,398749.0,Right Center Back,3,Belgium,782,"['9d3c0a7c-18b4-4d06-95a1-eddac95cf54d', 'cb6b68fb-e1a9-49ab-ae5f-01a6d33c9c34']",23,,,,,,,,,,,,,,,,,Belgium,782,00:00:23.403,Pass,
,,,,,,,,,,,,,,,,1.082988,,,,,,,,,,,,,9d3c0a7c-18b4-4d06-95a1-eddac95cf54d,25,,,"[31.3, 50.2]",3889148,0,,,,,0.2863522,,Left Foot,,,"[49.3, 55.5]",,High Pass,,18.764061,,,,Jorge Alberto Francisco Valdano Castellano,38647.0,,,,,Recovery,1,Regular Play,José Luis Cuciuffo,38643.0,Left Center Back,4,Argentina,779,"['1397e696-5c0f-46fa-a4d2-dc0cecc9a6df', 'cf488c1f-9372-4fcb-aeed-56c961a0aeda']",25,,,,,,,,,,,,,,,,,Argentina,779,00:00:25.413,Pass,
,,,,,,,,,,,,,,,,0.799762,,,,,,,,,,,,,4a289be1-ae2b-44c1-a7bf-1cb847cc338f,28,,,"[52.7, 53.8]",3889148,0,,,,,-1.3148532,,Left Foot,,,"[55.5, 43.1]",,Ground Pass,,11.060289,,,,Diego Armando Maradona,38641.0,,,,,,1,Regular Play,Jorge Alberto Francisco Valdano Castellano,38647.0,Right Center Forward,4,Argentina,779,['b0da4079-601c-436c-96ce-e068fb8ff5ef'],27,,,,,,,,,,,,,,,,,Argentina,779,00:00:27.588,Pass,
,,,,,,,,,,,,,,,,1.106647,,,,,,,,,,,,,91eac107-fe81-4dd2-9051-98700dc2c324,34,,,"[50.1, 52.6]",3889148,0,,,,,-1.2511599,,Left Foot,,,"[54.8, 38.4]",,Low Pass,,14.957606,,,,Jorge Alberto Francisco Valdano Castellano,38647.0,,,,,,1,Regular Play,Diego Armando Maradona,38641.0,Left Center Forward,4,Argentina,779,"['18db4238-7a96-4cbb-9ffb-fd2dd33d1819', 'b09c29b4-4c4e-48e2-a76f-70bb5bf4412d', 'f6112729-69de-4cbc-924f-7a8387453aaf']",30,,,,,,,,,,,,,,,,,Argentina,779,00:00:30.089,Pass,True
,,,,,,,,,,,,,,,,1.470669,,,,,,,,,,,,,0b93d9b5-27d8-4f31-8881-38864e5e5742,38,,,"[55.5, 38.4]",3889148,0,,,,,-2.536048,,Right Foot,,,"[50.3, 34.8]",,Ground Pass,,6.3245554,,,,Sergio Daniel Batista,38645.0,,,,,,1,Regular Play,Jorge Alberto Francisco Valdano Castellano,38647.0,Right Center Forward,4,Argentina,779,['5f0eb69b-f549-47a6-90d9-9cb08abfa8c1'],31,,,,,,,,,,,,,,,,,Argentina,779,00:00:31.942,Pass,
,,,,,,,,,,,,,,,,1.740883,,,,,,,,,,,,,5fa26057-00d4-466b-9780-e3e952c889cc,41,,,"[52.9, 35.4]",3889148,0,,,,,-1.4129173,,Right Foot,,,"[56.1, 15.3]",,Ground Pass,,20.353132,,,,Julio Jorge Olarticoechea,38661.0,,,,,,1,Regular Play,Sergio Daniel Batista,38645.0,Center Defensive Midfield,4,Argentina,779,['c217d89e-41cb-4c2a-b6ee-bd780fc52984'],33,,,,,,,,,,,,,,,,,Argentina,779,00:00:33.977,Pass,
,,,,,,,,,,,,,,,,1.062211,,,,,,,,,,,,,3f5509b9-9de3-4f0e-ba47-caf9ef619d06,44,,,"[78.3, 5.7]",3889148,0,,,,,2.3969882,,Right Foot,,,"[68.1, 15.1]",,Ground Pass,,13.870832,,,,Óscar Alfredo Ruggeri Zocola,38657.0,,,,,,1,Regular Play,Julio Jorge Olarticoechea,38661.0,Left Wing Back,4,Argentina,779,['a902b9ca-0d71-4f7a-b274-fa6349367232'],40,,,,,,,,,,,,,,,,,Argentina,779,00:00:40.346,Pass,
,,,,,,,,,,,,,,,,0.989164,,,,,,,,,,,,,0759331f-b180-46fb-8992-f0dd398fbec8,47,,,"[68.1, 15.1]",3889148,0,,,,,1.7396282,,Right Foot,,,"[66.6, 23.9]",,Ground Pass,,8.926926,,,,Héctor Adolfo Enrique,38644.0,,,,,,1,Regular Play,Óscar Alfredo Ruggeri Zocola,38657.0,Right Center Back,4,Argentina,779,['0fa9772d-5a44-45d6-8602-63545429857d'],42,,,,,,,,,,,,,,,,,Argentina,779,00:00:42.351,Pass,
,,,,,,,,,,,,,,,,1.275291,,,,,,,,,,,,,d8e32b3f-93c9-445d-bdb6-6beeb1052c82,50,,,"[66.4, 24.3]",3889148,0,,,,,1.4632987,,Right Foot,,,"[67.9, 38.2]",,Ground Pass,,13.980701,,,,Ricardo Omar Giusti,38654.0,,,,,,1,Regular Play,Héctor Adolfo Enrique,38644.0,Right Center Midfield,4,Argentina,779,['fb4a375b-04d5-4e60-bfa8-16302987df35'],45,,,,,,,,,,,,,,,,,Argentina,779,00:00:45.103,Pass,
,,,,,,,,,,,,,,,,0.8348,,,,,,,,,,,,,169f8373-3d1a-4dec-b405-7f9a801abade,53,,,"[67.9, 38.2]",3889148,0,,,,,-1.5025265,,Right Foot,,,"[68.7, 26.5]",,Ground Pass,,11.727319,,,,Héctor Adolfo Enrique,38644.0,,,,,,1,Regular Play,Ricardo Omar Giusti,38654.0,Right Wing Back,4,Argentina,779,['4746ff73-82b5-4245-ab72-b4cfb22ca557'],46,,,,,,,,,,,,,,,,,Argentina,779,00:00:46.386,Pass,
,,,,,,,,,,,,,,,,1.796772,,,,,,,,,,,,,f6afc2ed-2398-4ebe-8b9c-abea914c8cd4,56,,,"[73.4, 28.4]",3889148,0,,,,,-2.333976,,Right Foot,,,"[66.8, 21.5]",,Ground Pass,,9.548298,,,,Sergio Daniel Batista,38645.0,,,,,,1,Regular Play,Héctor Adolfo Enrique,38644.0,Right Center Midfield,4,Argentina,779,['f790ba42-30de-4bfb-961f-6e4c805ec456'],51,,,,,,,,,,,,,,,,,Argentina,779,00:00:51.361,Pass,
,,,,,,,,,,,,,,,,3.223872,,,,,,,,,,,,,670ce2eb-e4c9-4d9a-bf5a-b1a8285f309e,59,,,"[67.9, 22.2]",3889148,0,,,,,0.5799563,,Right Foot,,,"[119.8, 56.2]",,High Pass,,62.045227,,Out,,Óscar Alfredo Ruggeri Zocola,38657.0,,,,,,1,Regular Play,Sergio Daniel Batista,38645.0,Center Defensive Midfield,4,Argentina,779,['bb90099b-143c-4e7f-ba64-621fe4a673cb'],54,,,,,,,,,,,,,,,,,Argentina,779,00:00:54.083,Pass,
,,,,,,,,,,,,,,,,3.15619,,,,,,,,,,,,,a66bdc04-353c-47d1-8f89-18239c5c3c56,61,,,"[7.0, 36.1]",3889148,1,,,,,0.15185225,,Right Foot,,,"[73.0, 46.2]",,High Pass,,66.76833,,Incomplete,,Daniel Veyt,398750.0,,,,,Goal Kick,1,From Goal Kick,Jean-Marie Pfaff,398746.0,Goalkeeper,5,Belgium,782,"['544021af-ddbd-4e8a-b453-ed24f8fa3e89', 'e8cfd2ae-2f74-40c5-b3c6-f9343f061af3']",38,,,,,,,,,,,,,,,,,Belgium,782,00:01:38.246,Pass,
,,,,,,,,,,,,,,,,0.639552,,,,,,,,,,,,,474e6de7-ab5c-4d25-b00f-fc80d9265fd1,66,,,"[35.6, 48.1]",3889148,1,,,,,-1.3332617,,Right Foot,,,"[37.9, 38.6]",,Low Pass,,9.774457,,,,Héctor Adolfo Enrique,38644.0,,,,,Recovery,1,Regular Play,Ricardo Omar Giusti,38654.0,Right Wing Back,6,Argentina,779,['a0f81e61-ca6b-49a7-8946-39ac9573d553'],42,,,,,,,,,,,,,,,,,Argentina,779,00:01:42.459,Pass,
,,,,,,,,,,,,,,,,1.352709,,,,,,,,,,,,,6711eb58-3710-48af-b7f0-404fe575a9cc,69,,,"[38.1, 39.7]",3889148,1,,,,,1.7611248,,Right Foot,,,"[36.0, 50.6]",,High Pass,,11.1004505,,,,Ricardo Omar Giusti,38654.0,,,,,,1,Regular Play,Héctor Adolfo Enrique,38644.0,Right Center Midfield,6,Argentina,779,['83fe9a0d-11c7-4303-9a8c-d2837af62814'],43,,,,,,,,,,,,,,,,,Argentina,779,00:01:43.913,Pass,
,,,,,,,,,,,,,,,,1.429165,,,,,,,,,,,,,2c58b8dc-8570-417d-8aba-9f743fcfaaa0,75,,,"[35.8, 50.6]",3889148,1,,,,,-0.074627504,,Right Foot,,,"[46.5, 49.8]",,Ground Pass,,10.729865,,,,Héctor Adolfo Enrique,38644.0,,,,,Free Kick,1,From Free Kick,José Luis Cuciuffo,38643.0,Left Center Back,7,Argentina,779,['3e5058fb-478c-4dea-a006-0f919729f06e'],50,,,,,,,,,,,,,,,,,Argentina,779,00:01:50.819,Pass,
,,,,,,,,,,,,,,,,1.08884,,,,,,,,,,,,,16a0d228-cbe0-4320-9645-2a5705fc1331,79,,,"[65.9, 54.5]",3889148,1,,,,,1.5707964,,Right Foot,,,"[65.9, 66.7]",,Ground Pass,,12.2,,,,Ricardo Omar Giusti,38654.0,,,,,,1,From Free Kick,Héctor Adolfo Enrique,38644.0,Right Center Midfield,7,Argentina,779,['329d1fa5-9cb2-4cbc-82a4-a128efb5b3bb'],55,,,,,,,,,,,,,,,,,Argentina,779,00:01:55.890,Pass,
,,,,,,,,,,,,,,,,1.890543,,,,,,,,,,,,,aaa52270-26e9-47ca-b7d0-8a79a5340b1b,83,,,"[68.5, 69.5]",3889148,1,,,,,0.008810345,,Right Foot,,,"[91.2, 69.7]",,Ground Pass,,22.700882,,,,Jorge Luis Burruchaga,38646.0,,,,,,1,From Free Kick,Ricardo Omar Giusti,38654.0,Right Wing Back,7,Argentina,779,['8c17a0d1-06a4-4ee9-bc27-4e8d97680834'],57,,,,,,,,,,,,,,,,,Argentina,779,00:01:57.878,Pass,
,,,,,,,,,,,,,,,,1.81944,,,,,,,,,,,,,d23deeaa-8559-4d37-979d-849f7768b54e,88,,,"[85.6, 70.1]",3889148,2,,,,,0.23602368,,Right Foot,,,"[101.4, 73.9]",,Ground Pass,,16.250538,,,,Héctor Adolfo Enrique,38644.0,,,,,,1,From Free Kick,Jorge Luis Burruchaga,38646.0,Left Center Midfield,7,Argentina,779,"['22cabda3-5756-4877-8485-40f45c798eab', 'bfe57cd3-8923-415f-a3f1-5e2694f9d5fc']",1,,,,,,,,,,,,,,,,,Argentina,779,00:02:01.726,Pass,True
,,,,,,,,,,,,,,,,1.353276,,,,,,,,,,,,,14b43ba6-3c89-456b-8cff-9981a3dfb340,91,,,"[108.3, 71.6]",3889148,2,,,,,-1.5072117,,Right Foot,True,,"[110.0, 44.9]",,High Pass,,26.754065,,Incomplete,,Diego Armando Maradona,38641.0,,,,,,1,From Free Kick,Héctor Adolfo Enrique,38644.0,Right Center Midfield,7,Argentina,779,"['2a03f028-e168-4ec1-a928-10d16b36bd3a', '7706d97f-a513-415d-ae23-767829905997']",6,,,,,,,,,,,,,,,,,Argentina,779,00:02:06.331,Pass,
,,,,,,,,,,,,,,,,1.42253,,,,,,,,,,,,,7deac64c-3418-431a-b9ee-197880cf8dc0,97,,,"[92.3, 56.6]",3889148,2,,,,,0.009389396,,Left Foot,,,"[113.6, 56.8]",,Ground Pass,,21.30094,,,,Jorge Luis Burruchaga,38646.0,,,,,Free Kick,1,From Free Kick,Diego Armando Maradona,38641.0,Left Center Forward,8,Argentina,779,['a36e742d-2bb4-4103-87a5-ad4d2a415d30'],49,,,,,,,,,,,,,,,,,Argentina,779,00:02:49.024,Pass,
,,,,,,,,,,,,,,,,0.538779,,,,,,,,,,,,,425ecaaf-4d0a-48e5-b0bf-b8b7684c5b7f,100,,,"[116.8, 57.5]",3889148,2,,,,,-1.6635526,,Right Foot,True,,"[115.6, 44.6]",,Low Pass,,12.955694,,Incomplete,,Diego Armando Maradona,38641.0,,,,,,1,From Free Kick,Jorge Luis Burruchaga,38646.0,Left Center Midfield,8,Argentina,779,"['59417801-0195-49cb-9d60-ecc0c5a7e702', 'd5721893-0c39-43d8-9487-db197553d6d5']",51,,,,,,,,,,,,,,,,,Argentina,779,00:02:51.388,Pass,
,,,,,,,,,,,,,,,,1.289346,,,,,,,,,,,,,d9ddd82e-0f8e-46f4-8fe7-22fe20fed4e3,103,,,"[86.5, 80.0]",3889148,3,,,,,-0.5667292,,,,,"[99.7, 71.6]",,Low Pass,,15.646086,,,,Diego Armando Maradona,38641.0,,,,,Throw-in,1,From Throw In,Ricardo Omar Giusti,38654.0,Right Wing Back,9,Argentina,779,['cab37248-7bc4-4400-bac6-4e6d74ce6515'],0,,,,,,,,,,,,,,,,,Argentina,779,00:03:00.109,Pass,
,,,,,,,,,,,,,,,,1.329327,,,,,,,,,,,,,18b6d935-65a9-4079-8787-8beb25b9bbed,109,,,"[93.3, 80.0]",3889148,3,,,,,-2.4221365,,,,,"[82.0, 70.1]",,Low Pass,,15.023315,,,,Héctor Adolfo Enrique,38644.0,,,,,Throw-in,1,From Throw In,Ricardo Omar Giusti,38654.0,Right Wing Back,10,Argentina,779,['99af8acb-340b-461e-a04b-a7e530f03dd5'],9,,,,,,,,,,,,,,,,,Argentina,779,00:03:09.978,Pass,
,,,,,,,,,,,,,,,,1.722245,,,,,,,,,,,,,e857f6b5-bc67-45b9-878e-502075e27fce,120,,,"[83.9, 80.0]",3889148,3,,,,,-2.6779451,,,,,"[64.9, 70.5]",,High Pass,,21.242645,,,,Héctor Adolfo Enrique,38644.0,,,,,Throw-in,1,From Throw In,Óscar Alfredo Ruggeri Zocola,38657.0,Right Center Back,11,Argentina,779,['3a672cec-89c1-43c8-8b03-7f6583b26caf'],22,,,,,,,,,,,,,,,,,Argentina,779,00:03:22.163,Pass,
,,,,,,,,,,,,,,,,1.653621,,,,,,,,,,,,,cefd8263-74a3-48fe-be10-e8ed1e2dbc7f,123,,,"[65.9, 57.7]",3889148,3,,,,,-1.5799704,,Right Foot,,,"[65.7, 35.9]",,Ground Pass,,21.800917,,,,Sergio Daniel Batista,38645.0,,,,,,1,From Throw In,Héctor Adolfo Enrique,38644.0,Right Center Midfield,11,Argentina,779,['9daf0800-6e01-4d06-9402-19d34770c957'],25,,,,,,,,,,,,,,,,,Argentina,779,00:03:25.681,Pass,
,,,,,,,,,,,,,,,,1.648637,,,,,,,,,,,,,221df88d-fabe-4e12-9f5c-48e20d4ee8a1,126,,,"[72.6, 27.5]",3889148,3,,,,,0.7359336,,Right Foot,,,"[99.1, 51.5]",,High Pass,,35.75262,,Incomplete,,Diego Armando Maradona,38641.0,,,,,,1,From Throw In,Sergio Daniel Batista,38645.0,Center Defensive Midfield,11,Argentina,779,"['1276a707-1e86-4ea7-9318-5cd81510bf51', '63cd1eae-3c91-49d3-96eb-99c75eb1c151']",31,,,,,,,,,,,,,,,,,Argentina,779,00:03:31.972,Pass,
,,,,,,,,,,,,,,,,2.756948,,,,,,,,,,,,,63cd1eae-3c91-49d3-96eb-99c75eb1c151,128,,,"[21.0, 28.6]",3889148,3,,,,,-0.20988072,,Head,,,"[37.9, 25.0]",,Low Pass,,17.279179,,,,Nico Claesen,398765.0,,,,,Recovery,1,From Throw In,Patrick Vervoort,398748.0,Left Wing Back,11,Argentina,779,"['221df88d-fabe-4e12-9f5c-48e20d4ee8a1', 'a6a0bc09-1017-416b-b441-82cb251ca8ab']",33,,,,,,,,,,,,,,,,,Belgium,782,00:03:33.621,Pass,
,,,,,,,,,,,,,,,,1.032159,,,,,,,,,,,,,02a280d8-3f6d-4fbe-9a41-6c59e2fb038e,131,,,"[45.2, 24.8]",3889148,3,,,,,0.83328485,,Left Foot,,,"[60.1, 41.2]",,Low Pass,,22.157843,,Incomplete,,,,,,,,,1,From Throw In,Nico Claesen,398765.0,Left Center Forward,11,Argentina,779,['73178b02-64ed-4f9f-8780-f2a805d43ec2'],37,,,,,,,,,,,,,,,,,Belgium,782,00:03:37.644,Pass,
,,,,,,,,,,,,,,,,1.265102,,,,,,,,,,,,,95252f29-184d-486e-93c5-a0f99dc44363,133,,,"[49.7, 42.3]",3889148,3,,,,,-0.5880026,,Right Foot,,,"[62.9, 33.5]",,Ground Pass,,15.864426,,,,Jorge Alberto Francisco Valdano Castellano,38647.0,,,,,Recovery,1,From Throw In,José Luis Brown,38642.0,Center Back,11,Argentina,779,['7005d60b-dcde-4d50-95c2-6990f8cb5846'],40,,,,,,,,,,,,,,,,,Argentina,779,00:03:40.561,Pass,
,,,,,,,,,,,,,,,,2.41916,,,,,,,,,,,,,a8dafb9c-2754-4efc-bafd-5886f2d44718,138,,,"[76.0, 30.3]",3889148,3,,,,,-1.7889658,,Right Foot,,,"[71.3, 9.1]",,Ground Pass,,21.71474,,,,Julio Jorge Olarticoechea,38661.0,,,,,,1,From Throw In,Jorge Alberto Francisco Valdano Castellano,38647.0,Right Center Forward,11,Argentina,779,['782d5171-d101-4f2b-88c6-73d858dc9346'],44,,,,,,,,,,,,,,,,,Argentina,779,00:03:44.951,Pass,
