50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.172615,,,,,,,,,,,,259c30e8-179c-45a2-ab76-5c026d73c48a,17,,"[58.6, 76.4]",3889149,0,,,,,-2.1828907,,Left Foot,,,"[41.4, 51.9]",,Ground Pass,,29.934763,,,,Ditmar Jakobs,398814.0,,,,,,,1,From Kick Off,Thomas Berthold,398809.0,Right Wing Back,2,Germany,770,['224aa8c4-7d24-4bdf-9aef-e7a6321ad067'],14,,,,,,,,,,,,,,,,,,,Germany,770,00:00:14.067,Pass,
,,,,,,,,,,,,,,,,,1.343255,,,,,,,,,,,,5d2396d9-572d-4115-b9b1-28c796bb650e,20,,"[39.9, 48.1]",3889149,0,,,,,-1.364805,,Right Foot,,,"[45.5, 21.3]",,Ground Pass,,27.378824,,,,Karl-Heinz Förster,398812.0,,,,,,,1,From Kick Off,Ditmar Jakobs,398814.0,Center Back,2,Germany,770,['d620ed3c-7b64-495c-b520-f84f15fdb256'],17,,,,,,,,,,,,,,,,,,,Germany,770,00:00:17.504,Pass,
,,,,,,,,,,,,,,,,,0.94679,,,,,,,,,,,,48c508f3-04a6-4500-85b5-6bc634ddb3b5,23,,"[41.6, 21.1]",3889149,0,,,,,0.3385557,,Right Foot,,,"[55.8, 26.1]",,Ground Pass,,15.054567,,,,Norbert Alban Eder,398813.0,,,,,,,1,From Kick Off,Karl-Heinz Förster,398812.0,Left Center Back,2,Germany,770,['20299e49-712c-47f7-bae7-51970c2e242d'],21,,,,,,,,,,,,,,,,,,,Germany,770,00:00:21.847,Pass,
,,,,,,,,,,,,,,,,,0.197524,,,,,,,,,,,,ab94ab4e-c22c-43f2-b056-ae1c159260a8,26,,"[55.1, 14.5]",3889149,0,,,,,0.5585993,,Left Foot,,,"[57.5, 16.0]",,Ground Pass,,2.8301942,,Incomplete,,Hans-Peter Briegel,398824.0,,,,,,,1,From Kick Off,Norbert Alban Eder,398813.0,Right Defensive Midfield,2,Germany,770,"['85c4b6e5-f124-4a9c-bc01-5e20f2fb05c0', 'c99b256b-1301-4855-bf2b-2cadfb207d30']",26,,,,,,,,,,,,,,,,,,,Germany,770,00:00:26.638,Pass,
,,,,,,,,,,,,,,,,,2.618318,,,,,,,,,,,,6f029d47-d0cf-44b7-aaba-cb4adf72b3a8,29,,"[67.4, 0.1]",3889149,0,,,,,2.597098,,,,,"[49.4, 11.0]",,Low Pass,,21.04305,,,,Karl-Heinz Förster,398812.0,,,,,,Throw-in,1,From Throw In,Hans-Peter Briegel,398824.0,Left Wing Back,3,Germany,770,['704487eb-e572-4473-9c3a-e1ab125239aa'],43,,,,,,,,,,,,,,,,,,,Germany,770,00:00:43.719,Pass,
,,,,,,,,,,,,,,,,,2.293624,,,,,,,,,,,,11d02962-378d-416d-8ebb-5ee2bede1ecc,32,,"[47.6, 11.6]",3889149,0,,,,,1.6295521,,Right Foot,,,"[46.1, 37.1]",,Ground Pass,,25.544079,,,,Ditmar Jakobs,398814.0,,,,,,,1,From Throw In,Karl-Heinz Förster,398812.0,Left Center Back,3,Germany,770,['f4c328d8-3b94-4a09-8b41-457f6aa60e38'],47,,,,,,,,,,,,,,,,,,,Germany,770,00:00:47.733,Pass,
,,,,,,,,,,,,,,,,,1.682326,,,,,,,,,,,,d3dbe0b2-e684-4ebf-8798-15e1e08c2b23,35,,"[63.5, 56.1]",3889149,0,,,,,-1.8836975,,Right Foot,,,"[58.0, 39.1]",,Ground Pass,,17.867569,,,,Karl-Heinz Förster,398812.0,,,,,,,1,From Throw In,Ditmar Jakobs,398814.0,Center Back,3,Germany,770,['9482b116-fc67-4cd5-a1bb-c2e094b2f3f2'],54,,,,,,,,,,,,,,,,,,,Germany,770,00:00:54.645,Pass,
,,,,,,,,,,,,,,,,,1.353649,,,,,,,,,,,,03334456-cf73-49d6-92c0-1e18f2ff7e1d,38,,"[55.1, 22.9]",3889149,0,,,,,0.14131123,,Left Foot,,,"[79.0, 26.3]",,Ground Pass,,24.140629,,,,Karl-Heinz Rummenigge,398815.0,,,,,,,1,From Throw In,Karl-Heinz Förster,398812.0,Left Center Back,3,Germany,770,['af61583e-d279-44bd-af4d-2e78e4f4ec81'],59,,,,,,,,,,,,,,,,,,,Germany,770,00:00:59.702,Pass,
,,,,,,,,,,,,,,,,,1.382514,,,,,,,,,,,,ab1aae5f-1b24-4181-bc03-e7aaff3e12d8,41,,"[78.6, 25.9]",3889149,1,,,,,-1.0390723,,Right Foot,,,"[89.6, 7.2]",,Ground Pass,,21.69539,,,,Hans-Peter Briegel,398824.0,,,,,,,1,From Throw In,Karl-Heinz Rummenigge,398815.0,Left Center Forward,3,Germany,770,['daa46261-3d2e-4770-8e63-263c6c64a6bb'],1,,,,,,,,,,,,,,,,,,,Germany,770,00:01:01.060,Pass,
,,,,,,,,,,,,,,,,,0.820518,,,,,,,,,,,,dae674d2-c798-458f-a69b-bae521ac2327,43,,"[90.2, 7.2]",3889149,1,,,,,1.4764031,,Left Foot,,,"[91.8, 24.1]",,Ground Pass,,16.97557,,,,Karl-Heinz Rummenigge,398815.0,,,,,,,1,From Throw In,Hans-Peter Briegel,398824.0,Left Wing Back,3,Germany,770,['e8ab1513-8e9e-483f-8b86-58472ebcc7df'],2,,,,,,,,,,,,,,,,,,,Germany,770,00:01:02.443,Pass,
,,,,,,,,,,,,,,,,,1.515948,,,,,,,,,,,,d60f6f3a-21ce-4365-9574-1df280fb09f1,45,,"[91.8, 23.7]",3889149,1,,,,,-1.0552473,,Right Foot,,,"[102.0, 5.7]",,High Pass,,20.689127,,,,Hans-Peter Briegel,398824.0,,,,,,,1,From Throw In,Karl-Heinz Rummenigge,398815.0,Left Center Forward,3,Germany,770,['b1fedf74-56f0-4ca8-9f97-617201fadf82'],3,,,,,,,,,,,,,,,,,,,Germany,770,00:01:03.263,Pass,
,,,,,,,,,,,,,,,,,1.200174,,,,,,,,,,,,fd36e1ff-b116-4214-873f-2eb8499a35a0,48,,"[111.2, 6.1]",3889149,1,,,,,1.6895761,,Left Foot,True,,"[108.3, 30.4]",,Low Pass,,24.472433,,Incomplete,,Klaus Allofs,398816.0,,,,,,,1,From Throw In,Hans-Peter Briegel,398824.0,Left Wing Back,3,Germany,770,"['1a2d50e3-0e06-4145-bf0f-af1c1ba47f93', '9e218994-1e54-467b-852f-1ebef696350c']",6,,,,,,,,,,,,,,,,,,,Germany,770,00:01:06.530,Pass,
,,,,,,,,,,,,,,,,,2.81043,,,,,,,,,,,,52f604a2-25d5-48a2-91dc-2223bba5377c,52,,"[78.8, 0.1]",3889149,1,,,,,0.3338957,,,,,"[115.7, 12.9]",,Low Pass,,39.05701,,,,Klaus Allofs,398816.0,,,,,,Throw-in,1,From Throw In,Felix Magath,398825.0,Center Attacking Midfield,4,Germany,770,['c32ae438-5a4d-4aca-b4c3-98b4d3dff0ae'],15,,,,,,,,,,,,,,,,,,,Germany,770,00:01:15.491,Pass,
,,,,,,,,,,,,,,,,,0.288022,,,,,,,,,,,,23919186-2e60-4847-8bd7-ce48addf7fe1,56,,"[117.5, 14.5]",3889149,1,,,,,1.6614562,,Left Foot,,,"[117.3, 16.7]",,Ground Pass,,2.209072,,Incomplete,,,,,,,,,,1,From Throw In,Klaus Allofs,398816.0,Right Center Forward,4,Germany,770,['e90f9774-b522-4fda-b738-41da9b946a86'],18,,,,,,,,,,,,,,,,,,,Germany,770,00:01:18.587,Pass,
,,,,,,,,,,,,,,,,,1.752709,,,,,,,,,,,,6238dab0-e088-4697-a4bd-9afe9921d90d,58,,"[120.0, 0.1]",3889149,1,,,,,1.7071402,,Right Foot,,,"[115.5, 32.9]",,High Pass,True,33.10725,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Andreas Brehme,38676.0,Right Center Back,5,Germany,770,['9d19d816-d631-4284-9506-546497741609'],49,,,,,,,,,,,,,,,,,,,Germany,770,00:01:49.481,Pass,
,,,,,,,,,,,,,,,,,0.925829,,,,,,,,,,,,2d6964a2-18b8-4009-ab9d-be38dd0b7e6d,62,,"[104.1, 6.8]",3889149,1,,,,,2.067765,,Right Foot,,,"[97.7, 18.6]",,Ground Pass,,13.42386,,,,Klaus Allofs,398816.0,,,,,,,1,From Corner,Andreas Brehme,38676.0,Right Center Back,5,Germany,770,['e25cc200-5728-4d66-90a9-2451045c3bcb'],56,,,,,,,,,,,,,,,,,,,Germany,770,00:01:56.195,Pass,
,,,,,,,,,,,,,,,,,0.457269,,,,,,,,,,,,02b29625-2976-41b1-a77f-973e58c5f3df,66,,"[97.1, 17.6]",3889149,1,,,,,-0.3655182,,Left Foot,,,"[105.2, 14.5]",,Ground Pass,,8.672946,,Incomplete,,Andreas Brehme,38676.0,,,,,,,1,From Corner,Klaus Allofs,398816.0,Right Center Forward,5,Germany,770,"['29b981d3-04c3-4859-9072-692b7720d4ef', '870d6875-12e6-4a8b-b975-36558163da69']",57,,,,,,,,,,,,,,,,,,,Germany,770,00:01:57.154,Pass,
,,,,,,,,,,,,,,,,,0.986907,,,,,,,,,,,,017176f5-b5e2-4f03-a56d-f459a863db8e,74,,"[23.2, 61.5]",3889149,2,,True,,,0.66404617,,Right Foot,,,"[34.7, 70.5]",,Ground Pass,,14.603082,,,,Jorge Luis Burruchaga,38646.0,,,,,,Free Kick,1,From Free Kick,José Luis Cuciuffo,38643.0,Right Center Back,7,Argentina,779,['6dfd5124-7088-4bc5-a417-c6a3d31898d6'],9,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:09.998,Pass,
,,,,,,,,,,,,,,,,,0.585837,,,,,,,,,,,,5c64ccdd-e491-4c1f-9c2e-db9e5f596526,76,,"[66.4, 71.1]",3889149,2,,,,,-1.6997072,,Right Foot,,,"[65.0, 60.3]",,Ground Pass,,10.890363,,,,Héctor Adolfo Enrique,38644.0,,,,,,,1,From Free Kick,Jorge Luis Burruchaga,38646.0,Center Defensive Midfield,7,Argentina,779,['d4c74282-75a0-4004-ac3b-bc2ec76f5d33'],20,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:20.306,Pass,
,,,,,,,,,,,,,,,,,0.844192,,,,,,,,,,,,07afad8b-e2ce-407b-908c-8349dbfce236,79,,"[69.2, 60.1]",3889149,2,,,,,-0.38650632,,Right Foot,,,"[77.8, 56.6]",,Ground Pass,,9.284934,,,,Jorge Alberto Francisco Valdano Castellano,38647.0,,,,,,,1,From Free Kick,Héctor Adolfo Enrique,38644.0,Right Center Midfield,7,Argentina,779,['20467419-4092-4c4e-a3ab-e535853f7001'],22,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:22.222,Pass,
,,,,,,,,,,,,,,,,,0.583358,,,,,,,,,,,,346ae8ed-95c2-46f9-a67f-93bedc630506,82,,"[77.4, 56.6]",3889149,2,,,,,1.2200683,,Right Foot,,,"[78.9, 60.7]",,Low Pass,,4.365776,,,,Jorge Luis Burruchaga,38646.0,,,,,,,1,From Free Kick,Jorge Alberto Francisco Valdano Castellano,38647.0,Left Center Forward,7,Argentina,779,['bcff0dbe-cfb6-4e3c-b767-eff59b00b549'],23,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:23.106,Pass,
,,,,,,,,,,,,,,,,,0.570476,,,,,,,,,,,,2718bce5-16cb-48ab-b4a7-8ac2055658a4,86,,"[79.3, 60.5]",3889149,2,,,,,-0.8279257,,Left Foot,,,"[88.3, 50.7]",,Ground Pass,,13.305638,,,,Jorge Alberto Francisco Valdano Castellano,38647.0,,,,,,,1,From Free Kick,Jorge Luis Burruchaga,38646.0,Center Defensive Midfield,7,Argentina,779,['b77a4653-89e6-46ee-aca7-2872ab849ab1'],24,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:24.643,Pass,
,,,,,,,,,,,,,,,,,1.515305,,,,,,,,,,,,3f1de019-56f6-4d3c-87e2-1cdd035bdfc6,89,,"[91.9, 57.3]",3889149,2,,,,,0.9092887,,Left Foot,,,"[103.5, 72.2]",,Ground Pass,,18.88306,,,,José Luis Cuciuffo,38643.0,,,,,,,1,From Free Kick,Jorge Alberto Francisco Valdano Castellano,38647.0,Left Center Forward,7,Argentina,779,['c51d239f-5467-43fc-967b-cd39ad1f7135'],28,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:28.546,Pass,
,,,,,,,,,,,,,,,,,1.197457,,,,,,,,,,,,667bf759-0e75-4f41-b810-b76f3ef6507e,92,,"[103.7, 72.5]",3889149,2,,,,,-1.7369158,,Right Foot,,,"[100.9, 55.8]",,Ground Pass,,16.933104,,,,Jorge Luis Burruchaga,38646.0,,,,,,,1,From Free Kick,José Luis Cuciuffo,38643.0,Right Center Back,7,Argentina,779,['da36996c-37aa-4759-9e52-0e556cb80e44'],30,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:30.105,Pass,
,,,,,,,,,,,,,,,,,1.212142,,,,,,,,,,,,3580f3d1-2f3a-4dfd-b2f6-614ee5ef927d,96,,"[101.5, 70.7]",3889149,2,,,,,-2.823718,,Right Foot,,,"[86.0, 65.6]",,Ground Pass,,16.317474,,Incomplete,,Ricardo Omar Giusti,38654.0,,,,,,,1,From Free Kick,Jorge Luis Burruchaga,38646.0,Center Defensive Midfield,7,Argentina,779,"['477209c3-e1ef-4676-aa4c-70f61f12af3c', 'abe43b84-84ef-4b7d-ad8e-d4513515abaa', 'f16ec953-cfd2-4b5f-8cd5-5021bff2337b']",34,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:34.506,Pass,True
,,,,,,,,,,,,,,,,,1.904787,,,,,,,,,,,,f16ec953-cfd2-4b5f-8cd5-5021bff2337b,99,,"[34.1, 14.5]",3889149,2,,,,,2.4127378,,Left Foot,,,"[22.9, 24.5]",,Ground Pass,,15.01466,,Incomplete,,Lothar Matthäus,18107.0,,,,,,Recovery,1,From Free Kick,Karl-Heinz Rummenigge,398815.0,Left Center Forward,7,Argentina,779,"['3580f3d1-2f3a-4dfd-b2f6-614ee5ef927d', '8ea055b7-5525-4f2c-8096-369eb409d437', 'afa334dc-8d13-4606-855d-8314dbee514e', 'd75c4d53-c4d7-43b9-ac92-81511f00d391']",35,,,,,,,,,,,,,,,,,,,Germany,770,00:02:35.718,Pass,True
,,,,,,,,,,,,,,,,,1.562262,,,,,,,,,,,,1cdeaf44-ad27-449d-a7fa-442a19dab8cd,104,,"[86.2, 49.1]",3889149,2,,,,,-0.7802436,,Left Foot,,,"[105.7, 29.8]",,High Pass,,27.436108,,Pass Offside,,Julio Jorge Olarticoechea,38661.0,,,,,,,1,From Free Kick,Diego Armando Maradona,38641.0,Right Center Forward,7,Argentina,779,['05c9ef1e-2a54-4c3f-9b6d-8dba110a1f58'],40,,,,,,,,,,,,,,,,,,,Argentina,779,00:02:40.081,Pass,
,,,,,,,,,,,,,,,,,1.66643,,,,,,,,,,,,4908b836-530c-4d74-b0e4-62ed13e46b39,107,,"[18.6, 53.4]",3889149,2,,,,,-0.74587077,,Right Foot,,,"[27.8, 44.9]",,Ground Pass,,12.525574,,,,Norbert Alban Eder,398813.0,,,,,,Free Kick,1,From Free Kick,Thomas Berthold,398809.0,Right Wing Back,8,Germany,770,['c3fff36a-11be-4d56-97e4-a4397f7f13c0'],49,,,,,,,,,,,,,,,,,,,Germany,770,00:02:49.482,Pass,
,,,,,,,,,,,,,,,,,1.694526,,,,,,,,,,,,cac83524-aa0d-4ace-a339-0b8a076252ae,110,,"[29.0, 44.9]",3889149,2,,,,,1.2510742,,Left Foot,,,"[38.8, 74.5]",,Ground Pass,,31.180122,,,,Andreas Brehme,38676.0,,,,,,,1,From Free Kick,Norbert Alban Eder,398813.0,Right Defensive Midfield,8,Germany,770,['46068446-bd9c-4c8a-adc8-19b3fca71d2d'],51,,,,,,,,,,,,,,,,,,,Germany,770,00:02:51.926,Pass,
,,,,,,,,,,,,,,,,,1.250138,,,,,,,,,,,,29157464-4ed4-4d7e-a3ce-bcb84faad1bf,113,,"[46.3, 73.2]",3889149,2,,,,,-1.425599,,Right Foot,,,"[49.4, 52.0]",,Ground Pass,,21.425451,,,,Felix Magath,398825.0,,,,,,,1,From Free Kick,Andreas Brehme,38676.0,Right Center Back,8,Germany,770,['c52db54d-ead4-4795-bdb9-59e7bec69671'],59,,,,,,,,,,,,,,,,,,,Germany,770,00:02:59.550,Pass,
,,,,,,,,,,,,,,,,,1.503939,,,,,,,,,,,,61b3bd7c-b4d1-4881-afa9-5995af31d28f,116,,"[54.2, 55.1]",3889149,3,,,,,0.27112168,,Left Foot,,,"[83.7, 63.3]",,High Pass,,30.618458,,,,Klaus Allofs,398816.0,,,,,,,1,From Free Kick,Felix Magath,398825.0,Center Attacking Midfield,8,Germany,770,['899c43e4-3544-4ba7-b1a9-0c981d195fbc'],2,,,,,,,,,,,,,,,,,,,Germany,770,00:03:02.562,Pass,
,,,,,,,,,,,,,,,,,0.850159,,,,,,,,,,,,11d8f1b0-74ba-4db8-8591-62e152f5cd7f,123,,"[52.9, 26.1]",3889149,3,,,,,-3.0142848,,Right Foot,,,"[40.4, 24.5]",,Ground Pass,,12.601984,,,,Sergio Daniel Batista,38645.0,,,,,,Recovery,1,Regular Play,Diego Armando Maradona,38641.0,Right Center Forward,9,Argentina,779,"['3e99f1e6-d511-40d2-9358-0f76f9ff6ad7', '8cfc8ef3-c9b3-4b0d-a920-54c70eb8f534']",7,,,,,,,,,,,,,,,,,,,Argentina,779,00:03:07.384,Pass,True
,,,,,,,,,,,,,,,,,0.660102,,,,,,,,,,,,c70e75da-cb78-451b-a27b-49df4853f0dd,126,,"[39.7, 24.5]",3889149,3,,,,,0.7040963,,Left Foot,,,"[47.0, 30.7]",,Ground Pass,,9.577578,,,,Héctor Adolfo Enrique,38644.0,,,,,,,1,Regular Play,Sergio Daniel Batista,38645.0,Left Center Midfield,9,Argentina,779,['662fdef7-acc0-445e-9177-45fe45b83af8'],9,,,,,,,,,,,,,,,,,,,Argentina,779,00:03:09.229,Pass,
