bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.879898,,,,,,,,,,,,,897ca8cd-03fa-4814-aa2e-98571ce3ac96,22,,"[41.6, 43.2]",3825582,0,,,,,-3.1169064,,Right Foot,,,,"[9.2, 42.4]",,Ground Pass,,32.409874,,,,Antonio Adán Garrido,6654.0,,,,,,1,From Kick Off,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,2,Real Betis,218,['e41ccb52-9e5b-4aa0-9338-465ddea652be'],17,,,,,,,,,,,,,,,,Real Betis,218,00:00:17.901,Pass,
,,,,,,,,,,,,,,,,,1.831019,,,,,,,,,,,,,153ad81f-ecf3-40ff-b858-c12ca83435f2,24,,"[9.2, 42.4]",3825582,0,,True,,,-0.53324795,,Right Foot,,,,"[75.1, 3.5]",,High Pass,,76.524635,,Incomplete,,,,,,,,,1,From Kick Off,Antonio Adán Garrido,6654.0,Goalkeeper,2,Real Betis,218,['4b8f1b4b-a1a5-4efd-af1b-0515b5056682'],19,,,,,,,,,,,,,,,,Real Betis,218,00:00:19.781,Pass,
,,,,,,,,,,,,,,,,,1.159739,,,,,,,,,,,,,4b8f1b4b-a1a5-4efd-af1b-0515b5056682,26,,"[45.0, 76.6]",3825582,0,,,,,0.032362796,,Right Foot,,,,"[72.8, 77.5]",,Low Pass,,27.814564,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,Recovery,1,From Kick Off,Rubén Pardo Gutiérrez,6899.0,Right Defensive Midfield,2,Real Betis,218,"['153ad81f-ecf3-40ff-b858-c12ca83435f2', '1bed136f-7cbd-4f73-aa18-e59ea9365ca9', 'aed9e098-7229-4bf9-ac8a-8c1adc54f822']",21,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:21.612,Pass,
,,,,,,,,,,,,,,,,,0.974888,,,,,,,,,,,,,1bed136f-7cbd-4f73-aa18-e59ea9365ca9,28,,"[47.3, 2.6]",3825582,0,,,,,0.025635408,,Left Foot,,,,"[55.1, 2.8]",,Low Pass,,7.8025637,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,2,Real Betis,218,"['4b8f1b4b-a1a5-4efd-af1b-0515b5056682', 'ecb072b6-a163-436d-bd18-57f6ae386aba']",22,,,,,,,,,,,,,,,,Real Betis,218,00:00:22.772,Pass,
,,,,,,,,,,,,,,,,,0.960616,,,,,,,,,,,,,8e669433-4f4d-40e3-9af9-2586b654051d,30,,"[48.1, 10.2]",3825582,0,,,,,1.3882365,,Left Foot,,,,"[49.3, 16.7]",,Ground Pass,,6.6098413,,,,Alfred John Momar N''Diaye,5671.0,,,,,Recovery,1,From Kick Off,Juan Manuel Vargas Risco,27347.0,Left Back,2,Real Betis,218,['009194cc-e28a-4b44-a16e-e7d8caa3b93b'],25,,,,,,,,,,,,,,,,Real Betis,218,00:00:25.699,Pass,
,,,,,,,,,,,,,,,,,1.062097,,,,,,,,,,,,,63ce5512-953c-4ebb-b4fd-714cf56fd4f5,32,,"[49.3, 16.7]",3825582,0,,,,,-2.6074102,,Right Foot,,,,"[35.1, 8.3]",,Ground Pass,,16.498486,,,,Heiko Westermann,27349.0,,,,,,1,From Kick Off,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,2,Real Betis,218,['2b12f96f-da12-4331-a312-4351f35bd91c'],26,,,,,,,,,,,,,,,,Real Betis,218,00:00:26.660,Pass,
,,,,,,,,,,,,,,,,,2.037188,,,,,,,,,,,,,b9872607-948e-425c-916b-f2402d63461f,35,,"[26.9, 15.8]",3825582,0,,,,,1.5075895,,Right Foot,,,,"[28.4, 39.5]",,Ground Pass,,23.747421,,,,Bruno González Cabrera,6872.0,,,,,,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,2,Real Betis,218,['91a93c32-931e-4cfd-b6af-5410c2ccbab4'],29,,,,,,,,,,,,,,,,Real Betis,218,00:00:29.775,Pass,
,,,,,,,,,,,,,,,,,1.550709,,,,,,,,,,,,,ccd26d9b-a572-47d0-9616-944c8c554117,38,,"[29.6, 40.7]",3825582,0,,,,,0.72776973,,Left Foot,,,,"[35.1, 45.6]",,Ground Pass,,7.366139,,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,From Kick Off,Bruno González Cabrera,6872.0,Right Center Back,2,Real Betis,218,['dcd99b9c-e339-4e0d-b04b-955aa872e937'],35,,,,,,,,,,,,,,,,Real Betis,218,00:00:35.538,Pass,
,,,,,,,,,,,,,,,,,1.100294,,,,,,,,,,,,,ac21ad6f-6fee-41c5-b7be-78c24194d138,42,,"[36.2, 54.9]",3825582,0,,,,,-1.9585665,,Right Foot,,,,"[30.4, 40.7]",,Ground Pass,,15.33884,,,,Bruno González Cabrera,6872.0,,,,,,1,From Kick Off,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,2,Real Betis,218,"['52290b8c-3104-4580-b9fc-cd148e9ff00c', 'a740a6b6-e1cb-4a1c-b0f6-9d6b87acb366']",38,,,,,,,,,,,,,,,,Real Betis,218,00:00:38.866,Pass,True
,,,,,,,,,,,,,,,,,1.714032,,,,,,,,,,,,,8c15e03e-a007-487d-942f-b17a00da77e3,45,,"[30.4, 40.7]",3825582,0,,,,,-1.3975507,,Right Foot,,,,"[33.9, 20.7]",,Ground Pass,,20.30394,,,,Heiko Westermann,27349.0,,,,,,1,From Kick Off,Bruno González Cabrera,6872.0,Right Center Back,2,Real Betis,218,['bc256def-0080-4f4e-84d2-11de59d5f6c0'],41,,,,,,,,,,,,,,,,Real Betis,218,00:00:41.055,Pass,
,,,,,,,,,,,,,,,,,1.704767,,,,,,,,,,,,,b28f7f68-6644-4494-b98b-35ffea5f69b2,48,,"[35.1, 22.5]",3825582,0,,,,,1.5376135,,Right Foot,,,,"[35.9, 46.6]",,Ground Pass,,24.113274,,,,Bruno González Cabrera,6872.0,,,,,,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,2,Real Betis,218,['4f41f8c0-4b86-45ae-91b3-f0246163a7f4'],46,,,,,,,,,,,,,,,,Real Betis,218,00:00:46.080,Pass,
,,,,,,,,,,,,,,,,,1.339838,,,,,,,,,,,,,d562601e-8f6c-42c8-901b-4dd5123b52b9,51,,"[41.6, 60.4]",3825582,0,,,,,1.0888581,,Right Foot,,,,"[48.4, 73.4]",,Ground Pass,,14.67106,,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,From Kick Off,Bruno González Cabrera,6872.0,Right Center Back,2,Real Betis,218,['1fcb646e-863c-400a-93f0-180af9cf586a'],49,,,,,,,,,,,,,,,,Real Betis,218,00:00:49.887,Pass,
,,,,,,,,,,,,,,,,,0.982634,,,,,,,,,,,,,fb103c08-4da2-476d-a569-de6fcc38e54b,55,,"[64.6, 73.4]",3825582,0,,,,,-0.37206775,,Right Foot,,,,"[93.3, 62.2]",,Low Pass,,30.807953,,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,1,From Kick Off,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,2,Real Betis,218,"['a549169b-92a6-475b-bb90-d8beb12f4720', 'be1affae-116e-4218-b9ac-5cc23919cf82', 'be8143d4-c17c-4e1b-9f5b-cb905629544b']",54,,,,,,,,,,,,,,,,Real Betis,218,00:00:54.335,Pass,True
,,,,,,,,,,,,,,,,,3.653904,,,,,,,,,,,,,62e3c7e4-8dbe-4400-8bd4-76dbb15e8650,63,,"[31.8, 0.1]",3825582,1,,,,,0.4549773,,,,,,"[73.5, 20.5]",,High Pass,,46.422516,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,Throw-in,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,3,Real Sociedad,210,"['c74d723d-ff84-4b3a-a1e0-331b4e3f514a', 'e3f2091b-9e0e-417d-9595-a697f69405c9']",12,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:12.360,Pass,
,,,,,,,,,,,,,,,,,0.551673,,,,,,,,,,,,,cf4aaccf-6d68-403e-8876-acf194dc2cf1,67,,"[43.6, 55.9]",3825582,1,,,,,-1.5707964,,Right Foot,,,,"[43.6, 47.6]",,Ground Pass,,8.3,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,3,Real Sociedad,210,['38f66fc8-d897-435e-bf70-662f26aaf212'],17,,,,,,,,,,,,,,,,Real Betis,218,00:01:17.048,Pass,
,,,,,,,,,,,,,,,,,2.611321,,,,,,,,,,,,,3e81fb0c-db6c-4efa-a2e5-08810a452a18,70,,"[65.1, 33.9]",3825582,1,,,,,1.1220729,,Right Foot,,,,"[87.2, 79.8]",,High Pass,,50.943302,,Out,,Joaquín Sánchez Rodríguez,6651.0,,True,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,3,Real Sociedad,210,['e923729f-b757-48c1-b8cb-615e23212f12'],24,,,,,,,,,,,,,,,,Real Betis,218,00:01:24.826,Pass,
,,,,,,,,,,,,,,,,,1.583345,,,,,,,,,,,,,87dcf23e-28ef-43f9-92bb-b18ea4a4d287,72,,"[34.1, 0.1]",3825582,1,,True,,,0.26791042,,,,,,"[54.5, 5.7]",,High Pass,,21.154669,,Unknown,,,,,,,,Throw-in,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,4,Real Sociedad,210,,37,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:37.842,Pass,
,,,,,,,,,,,,,,,,,1.585571,,,,,,,,,,,,,80154c0d-be87-4980-8a97-c30bf4811923,75,,"[53.6, 4.3]",3825582,2,,,,,0.21005312,,Left Foot,,,,"[93.0, 12.7]",,High Pass,,40.28548,,,,Xabier Prieto Argarate,6690.0,,,,,Free Kick,1,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,5,Real Sociedad,210,['9acee4ae-ac34-4626-994f-fb815efefe58'],3,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:03.760,Pass,
,,,,,,,,,,,,,,,,,1.27944,,,,,,,,,,,,,c1bffc32-83d6-42b6-b235-420878fc6060,78,,"[93.0, 12.7]",3825582,2,,,,True,0.9179497,,,,,,"[99.5, 21.2]",,High Pass,,10.700467,,,,Jonathas Cristian de Jesus,8584.0,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Left Wing,5,Real Sociedad,210,"['19a11d12-2655-46a9-a18b-b3e27d3a35c3', 'ff2480ca-e81f-4a1c-a3d4-8f2f4dd328ee']",5,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:05.386,Pass,True
,,,,,,,,,,,,,,,,,0.781931,,,,,,,,,,,,,5dacd2ce-3420-4290-96c4-b3e5af387de7,84,,"[20.6, 50.6]",3825582,2,,,,,1.2793396,,Right Foot,,,,"[22.1, 55.6]",,Low Pass,,5.2201533,,,,Alfred John Momar N''Diaye,5671.0,,,,,Recovery,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,6,Real Betis,218,"['175142e4-91ce-434e-9a51-557a7c57c2f5', 'bf146208-e335-4d45-a28f-25b000488807']",8,,,,,,,,,,,,,,,,Real Betis,218,00:02:08.165,Pass,True
,,,,,,,,,,,,,,,,,1.563092,,,,,,,,,,,,,b8cf4677-f3b2-499d-8a32-ff59fdb7a8a4,91,,"[24.1, 58.4]",3825582,2,,,,,1.2200683,,Right Foot,,,,"[30.1, 74.8]",,Ground Pass,,17.463104,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,6,Real Betis,218,['d2134641-750c-4f7b-adc4-f710a75e6f22'],10,,,,,,,,,,,,,,,,Real Betis,218,00:02:10.555,Pass,
,,,,,,,,,,,,,,,,,2.594808,,,,,,,,,,,,,401574b9-ce98-4a00-a4e0-12cd18cf9764,94,,"[34.9, 75.3]",3825582,2,,,,,-0.06598337,,Right Foot,,,,"[80.3, 72.3]",,High Pass,,45.499012,,Incomplete,,Rubén Castro Martín,6832.0,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,6,Real Betis,218,"['39bc0fe8-26d3-44af-8e09-c5535e2e492f', '58541f7b-81df-4935-a856-78f1fee7e631']",12,,,,,,,,,,,,,,,,Real Betis,218,00:02:12.709,Pass,
,,,,,,,,,,,,,,,,,1.872894,,,,,,,,,,,,,65d60f5a-8b46-4bdc-b0b5-d1c1ab38b858,97,,"[82.3, 80.0]",3825582,2,,,,,-1.7958347,,,,,,"[78.5, 63.4]",,Low Pass,,17.029387,,,,Francisco Portillo Soler,6873.0,,,,,Throw-in,1,From Throw In,Rubén Castro Martín,6832.0,Right Center Forward,7,Real Betis,218,['343c91d8-e175-4c71-b25d-c30ed8d82cc0'],19,,,,,,,,,,,,,,,,Real Betis,218,00:02:19.696,Pass,
,,,,,,,,,,,,,,,,,1.244056,,,,,,,,,,,,,5c2b6d45-43c5-4523-9f3a-ff54ef1840bd,101,,"[73.0, 65.9]",3825582,2,,,,,2.026412,,Right Foot,,,,"[68.1, 75.9]",,Ground Pass,,11.135978,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Midfield,7,Real Betis,218,"['0ee7c05f-16e6-46d8-bff5-43896ef7a067', '46b8138e-1d71-4efd-a2d7-1c3cdd39eceb']",22,,,,,,,,,,,,,,,,Real Betis,218,00:02:22.284,Pass,True
,,,,,,,,,,,,,,,,,0.826968,,,,,,,,,,,,,f9677844-87d2-47eb-b90c-001f98481439,104,,"[70.3, 70.6]",3825582,2,,,,,-1.4611461,,Right Foot,,,,"[71.5, 59.7]",,Ground Pass,,10.965857,,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,7,Real Betis,218,['a55b1165-fc3c-4ab5-93f2-94c98e0e706b'],24,,,,,,,,,,,,,,,,Real Betis,218,00:02:24.766,Pass,
,,,,,,,,,,,,,,,,,1.646653,,,,,,,,,,,,,967b1b49-ab15-45fe-a340-cb1afa1b18a7,107,,"[71.6, 60.9]",3825582,2,,,,,0.24296659,,Right Foot,,,,"[83.3, 63.8]",,High Pass,,12.054045,,Unknown,,Francisco Portillo Soler,6873.0,,,,,,1,From Throw In,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,7,Real Betis,218,"['2de4359f-710e-4279-9f56-fe6a886bb5de', '3314a676-1531-47e2-a8c7-25288982ea95']",25,,,,,,,,,,,,,,,,Real Betis,218,00:02:25.593,Pass,True
,,,,,,,,,,,,,,,,,1.802217,,,,,,,,,,,,,d76243cc-8f2d-49e6-908c-4d1aa28a511b,111,,"[84.3, 64.6]",3825582,3,,,,,-0.91689306,35674208-ef47-432e-b0e1-c744f2e0ada0,Right Foot,True,,,"[111.2, 29.5]",,High Pass,,44.222393,,,,Bruno González Cabrera,6872.0,True,,,,Free Kick,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,8,Real Betis,218,['e6f21ad8-72e7-4e32-aaee-b76a1e8524f9'],2,,,,,,,,,,,,,,,,Real Betis,218,00:03:02.570,Pass,
,,,,,,,,,,,,,,,,,2.38033,,,,,,,,,,,,,244d8979-ae32-4895-a4a1-95202f96b301,115,,"[7.0, 44.1]",3825582,3,,,,,-0.052421067,,Right Foot,,,,"[71.8, 40.7]",,High Pass,,64.88914,,,,Jonathas Cristian de Jesus,8584.0,,,,,Goal Kick,1,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,9,Real Sociedad,210,['36a794cc-e9d2-4c12-8fe3-0b91310269f2'],31,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:31.948,Pass,
,,,,,,,,,,,,,,,,,0.814914,,,,,,,,,,,,,1e274263-b7fc-4559-b013-56aedf63564a,118,,"[71.8, 40.7]",3825582,3,,,,True,-0.035699114,,,,,,"[80.2, 40.4]",,High Pass,,8.405355,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Goal Kick,Jonathas Cristian de Jesus,8584.0,Center Forward,9,Real Sociedad,210,"['cc1bdd25-320d-4305-abf1-ba3ff52a9878', 'd9267fef-7e93-4960-b9c5-91d0e2d184df']",34,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:34.368,Pass,True
,,,,,,,,,,,,,,,,,0.94521,,,,,,,,,,,,,58131613-6974-4412-95a3-180c73fbc928,126,,"[40.1, 32.2]",3825582,3,,,,,-0.7061991,,Right Foot,,,,"[46.9, 26.4]",,Ground Pass,,8.937561,,,,Francisco Portillo Soler,6873.0,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,10,Real Betis,218,['69591e25-ca23-46ba-8e11-be52864cfb28'],37,,,,,,,,,,,,,,,,Real Betis,218,00:03:37.271,Pass,
,,,,,,,,,,,,,,,,,1.043491,,,,,,,,,,,,,97a5ed74-12b2-4fe0-aa27-417d4bb468c4,129,,"[49.3, 25.9]",3825582,3,,,,,0.9425612,,Right Foot,,,,"[57.0, 36.5]",,Ground Pass,,13.101526,,,,Jorge Molina Vidal,6630.0,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,10,Real Betis,218,['52010865-a5c4-4a1d-9ee7-01f42d77281c'],38,,,,,,,,,,,,,,,,Real Betis,218,00:03:38.531,Pass,
