50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.263087,,,,,,,,,,,,,5f43907e-dd1b-48a8-b37f-d34bd0441489,16,,,"[52.4, 58.8]",3825906,0,,,,,1.0788338,,Right Foot,,,,"[62.1, 76.9]",,Ground Pass,,20.535336,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Kick Off,Daniel Filipe Martins Carriço,6825.0,Right Center Back,2,Sevilla,213,['33239770-cdd2-43a5-891d-0332e789f0d4'],14,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:14.809,Pass,
,,,,,,,,,,,,,,,,,2.169059,,,,,,,,,,,,,7749bb25-5c3c-4786-92b0-8dc944b48bf3,19,,,"[68.7, 76.5]",3825906,0,,,,,-0.4846144,,Right Foot,,,,"[98.9, 60.6]",,High Pass,,34.129898,,,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Kick Off,Jorge Andújar Moreno,6672.0,Right Back,2,Sevilla,213,['3e24d214-28fc-493f-92a1-3eed9eba0633'],17,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:17.571,Pass,
,,,,,,,,,,,,,,,,,0.974577,,,,,,,,,,,,,0f5e0611-f26d-4be3-8e06-adc8a7d5ab59,22,,,"[98.4, 60.8]",3825906,0,,,,,3.1415927,,Other,,,,"[94.5, 60.8]",,Low Pass,,3.9,,,,,Fernando Llorente Torres,3486.0,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,2,Sevilla,213,['436ef85e-926b-40bd-9952-754553abef0e'],19,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:19.820,Pass,
,,,,,,,,,,,,,,,,,0.852959,,,,,,,,,,,,,cc40ba1d-45de-4639-b6d9-968eccd84a24,25,,,"[96.3, 59.9]",3825906,0,,,,,0.0,,Right Foot,,,,"[105.5, 59.9]",,Ground Pass,,9.2,,,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Kick Off,Fernando Llorente Torres,3486.0,Center Forward,2,Sevilla,213,['d9a113e6-f192-4cb7-b6cd-34de06280b96'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:21.064,Pass,
,,,,,,,,,,,,,,,,,2.310598,,,,,,,,,,,,,e32d123b-ec4a-4d5e-9664-afb6227aa4dd,28,,,"[106.4, 59.7]",3825906,0,,,,,-0.9983365,,Right Foot,,,,"[112.2, 50.7]",,Ground Pass,,10.707007,,,Incomplete,,Fernando Llorente Torres,3486.0,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,2,Sevilla,213,"['20bd4c5a-c607-4dd5-a394-ebbd8703f2b8', 'fca3e6e8-963f-4eb4-bcd7-9d55fdb925d8']",21,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:21.943,Pass,
,,,,,,,,,,,,,,,,,3.135158,,,,,,,,,,,,,643225aa-a7e4-42e5-91ec-f8cd4e1c8c06,32,,,"[14.8, 25.0]",3825906,0,,,,,-0.057906207,,Right Foot,,,,"[70.0, 21.8]",,High Pass,,55.292675,,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,1,From Kick Off,Manuel Fernández Muñíz,27457.0,Goalkeeper,2,Sevilla,213,"['76f8cf79-8702-461a-8da4-ea581cc53abd', 'd1190145-3bb2-4019-b028-97611edbfbdd']",35,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:35.444,Pass,
,,,,,,,,,,,,,,,,,1.195891,,,,,,,,,,,,,d1190145-3bb2-4019-b028-97611edbfbdd,34,,,"[50.1, 58.3]",3825906,0,,,,,0.07677189,,Other,,,,"[56.6, 58.8]",,Low Pass,,6.519202,,,,,Vicente Iborra De La Fuente,3497.0,,,,,Recovery,1,From Kick Off,Sebastián Carlos Cristóforo Pepe,7154.0,Right Defensive Midfield,2,Sevilla,213,"['643225aa-a7e4-42e5-91ec-f8cd4e1c8c06', 'ff3f5fc3-7a0a-4a7c-bba0-47e68747e2ce']",38,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:38.579,Pass,
,,,,,,,,,,,,,,,,,0.709364,,,,,,,,,,,,,77bcafa3-a98e-4de8-b8bd-6bd8cc95765e,37,,,"[56.6, 56.5]",3825906,0,,,,,0.057906207,,Right Foot,,,,"[63.5, 56.9]",,Low Pass,,6.9115844,,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,2,Sevilla,213,['519f3534-284b-453c-905c-d83744bae10b'],39,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:39.866,Pass,
,,,,,,,,,,,,,,,,,0.456779,,,,,,,,,,,,,f37decd4-0b53-4a27-a24c-a1af8bae2800,40,,,"[63.9, 56.5]",3825906,0,,,,,0.1791605,,Left Foot,,,,"[76.6, 58.8]",,Ground Pass,,12.906588,,,Pass Offside,,Fernando Llorente Torres,3486.0,,,,,,1,From Kick Off,José Antonio Reyes Calderón,23816.0,Right Wing,2,Sevilla,213,['7dfa2058-9c13-4a8e-a186-9acf8effb7ec'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:41.522,Pass,
,,,,,,,,,,,,,,,,,3.825286,,,,,,,,,,,,,fab3b8de-17b9-4adf-a8c1-8bb3e8438d65,42,,,"[43.5, 23.2]",3825906,0,,True,,,-0.28173468,,Right Foot,,,,"[108.8, 4.3]",,High Pass,,67.98014,,,Pass Offside,,Lucas Pérez Martínez,6732.0,,,,,Free Kick,1,From Free Kick,Fernando Navarro i Corbacho,6913.0,Left Center Back,3,RC Deportivo La Coruña,219,['0c7bb6f3-b38b-4f66-87d7-a426348f0cac'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:52.475,Pass,
,,,,,,,,,,,,,,,,,1.126365,,,,,,,,,,,,,f63b239f-5c08-4503-acec-172a6a55a012,44,,,"[8.7, 55.3]",3825906,1,,True,,,-0.06512516,,Right Foot,,,,"[22.5, 54.4]",,Ground Pass,,13.829317,,,,,Timothée Kolodziejczak,10476.0,,,,,Free Kick,1,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,4,Sevilla,213,['3144260f-b233-45cc-9a31-1ee596f5f5df'],8,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:08.548,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,7243ca80-c688-4ee2-a4f5-d7ead7c5849a,46,,,"[24.8, 53.9]",3825906,1,,,,,-1.1426749,,Right Foot,,,,"[36.3, 28.7]",,Ground Pass,,27.7,,,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,4,Sevilla,213,['6dc19b9e-6d5b-4580-9497-93a8cf85dd3d'],10,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:10.531,Pass,
,,,,,,,,,,,,,,,,,1.934096,,,,,,,,,,,,,57dead49-5020-4766-afb5-a0bb36f1d79c,49,,,"[37.9, 27.3]",3825906,1,,,,,-0.76673365,,Right Foot,,,,"[57.0, 8.9]",,Ground Pass,,26.521124,,,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Right Defensive Midfield,4,Sevilla,213,['346b540e-aa74-424c-9a2b-165a6b544983'],13,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:13.028,Pass,
,,,,,,,,,,,,,,,,,0.944926,,,,,,,,,,,,,bd4b8869-5f87-4bf8-92bd-e1c87633664e,52,,,"[63.2, 6.8]",3825906,1,,,,,0.7157436,,Left Foot,,,,"[70.1, 12.8]",,Ground Pass,,9.14385,,,,,Yevhen Konoplyanka,8523.0,,,,,,1,From Free Kick,Sergio Escudero Palomo,6718.0,Left Back,4,Sevilla,213,['619d9412-47d4-482f-ba79-99b243f08f27'],15,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:15.661,Pass,
,,,,,,,,,,,,,,,,,1.333405,,,,,,,,,,,,,2b0cae33-0cad-4eb7-b67d-ddd285449a4c,55,,,"[80.0, 15.8]",3825906,1,,,,,-0.48895866,,Right Foot,,,,"[95.6, 7.5]",,High Pass,,17.670597,,,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Free Kick,Yevhen Konoplyanka,8523.0,Left Wing,4,Sevilla,213,['4857ac03-50d5-4541-ab5d-47a21b3b91a3'],18,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:18.415,Pass,
,,,,,,,,,,,,,,,,,0.324261,,,,,,,,,,,,,810180a6-cbe6-4425-9dc3-134681cbd089,58,,,"[111.0, 5.4]",3825906,1,,,,,1.2104384,,Left Foot,,,,"[113.6, 12.3]",,Low Pass,,7.3736014,,,Incomplete,,,,,,,,,1,From Free Kick,Sergio Escudero Palomo,6718.0,Left Back,4,Sevilla,213,['02634e88-283b-44d7-bd01-7fb2b326c44e'],23,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:23.381,Pass,
,,,,,,,,,,,,,,,,,0.584692,,,,,,,,,,,,,95eea66b-f57e-45bf-a09c-f2a5fa8723f5,60,,,"[120.0, 0.1]",3825906,1,,True,,,1.707199,,Left Foot,,,,"[118.6, 10.3]",,Ground Pass,,10.29563,,,,,José Antonio Reyes Calderón,23816.0,,,,,Corner,1,From Corner,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,5,Sevilla,213,['f12a52f5-affa-443e-af56-d6b96607e121'],44,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:44.734,Pass,
,,,,,,,,,,,,,,,,,1.992642,,,,,,,,,,,,,6a7d4a52-27cf-492c-b76e-99a1a2fb8c1c,62,,,"[117.0, 11.0]",3825906,1,,,,,1.7255919,,Left Foot,True,,,"[109.9, 56.5]",,High Pass,,46.050625,,,,,Fernando Llorente Torres,3486.0,,True,,,,1,From Corner,José Antonio Reyes Calderón,23816.0,Right Wing,5,Sevilla,213,['e95f38dd-edad-45e1-ac50-ad1d8a2b427c'],45,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:45.855,Pass,
,,,,,,,,,,,,,,,,,1.487984,,,,,,,,,,,,,b8102526-c344-4001-9d37-9aba07aa347e,66,,,"[93.1, 58.1]",3825906,1,,,,,-2.7672591,,Right Foot,,,,"[79.1, 52.6]",,Ground Pass,,15.041609,,,,,Yevhen Konoplyanka,8523.0,,,,,,1,From Corner,Fernando Llorente Torres,3486.0,Center Forward,5,Sevilla,213,['07d1a1a4-5418-45ac-b5ba-947043139977'],52,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:52.331,Pass,
,,,,,,,,,,,,,,,,,1.588116,,,,,,,,,,,,,ea7bbc63-126b-4948-a1f9-229ff38d3eb3,69,,,"[74.3, 39.5]",3825906,1,,,,,-1.4928297,,Right Foot,,,,"[76.3, 13.9]",,Ground Pass,,25.678005,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Corner,Yevhen Konoplyanka,8523.0,Left Wing,5,Sevilla,213,['f74e9430-bc45-486b-963d-3a0d0d87d582'],55,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:55.567,Pass,
,,,,,,,,,,,,,,,,,0.961302,,,,,,,,,,,,,86543bf1-989e-4877-8a9c-9963068ea4df,72,,,"[80.0, 11.2]",3825906,1,,,,,-0.33298603,,Right Foot,,,,"[93.3, 6.6]",,Ground Pass,,14.073024,,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,From Corner,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,5,Sevilla,213,['9465fed1-2583-4048-8bf2-97259a063bc1'],58,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:58.651,Pass,
,,,,,,,,,,,,,,,,,2.320472,,,,,,,,,,,,,6dd6792d-de22-4151-8751-45dc84fee4bb,75,,,"[95.6, 7.7]",3825906,2,,,,,0.22283776,,Left Foot,,,,"[115.9, 12.3]",,Ground Pass,,20.81466,,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Corner,José Antonio Reyes Calderón,23816.0,Right Wing,5,Sevilla,213,['17975fa2-a118-42f8-ac2a-f321a1e6a6ef'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:00.560,Pass,
,,,,,,,,,,,,,,,,,1.399053,,,,,,,,,,,,,10ee17ff-da58-4c97-ae70-cb453ddc5ba4,85,,,"[6.3, 63.4]",3825906,2,,,,,1.1388004,,Right Foot,,,,"[13.4, 78.8]",,Ground Pass,,16.95789,,,Out,,,,,,,,,1,From Corner,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,5,Sevilla,213,['38e8236c-056f-4843-b175-8a65e38bce8a'],6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:06.540,Pass,True
,,,,,,,,,,,,,,,,,0.586656,,,,,,,,,,,,,36578c65-e0e3-43bf-9f6f-fbabbfe377e2,86,,,"[103.7, 0.1]",3825906,2,,True,,,0.8893169,,,,,,"[111.0, 9.1]",,Low Pass,,11.588356,,,,,José Antonio Reyes Calderón,23816.0,,,,,Throw-in,1,From Throw In,Yevhen Konoplyanka,8523.0,Left Wing,6,Sevilla,213,['7469bc43-6741-47e0-be17-b4df817b0d81'],12,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:12.227,Pass,
,,,,,,,,,,,,,,,,,0.851678,,,,,,,,,,,,,d270a08b-babd-480e-ba74-2acd6414fbf7,88,,,"[106.7, 5.7]",3825906,2,,,,,0.0,,Left Foot,,,,"[111.7, 5.7]",,Ground Pass,,5.0,,,,,Yevhen Konoplyanka,8523.0,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,6,Sevilla,213,['700e492c-2c57-46f4-a05f-320b863c3e9a'],16,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:16.791,Pass,
,,,,,,,,,,,,,,,,,1.614419,,,,,,,,,,,,,b18ebf54-664e-4b87-8d27-fdc32ab84de2,91,,,"[113.6, 6.1]",3825906,2,,,,,1.6359215,,Left Foot,True,,,"[111.5, 38.3]",,High Pass,,32.268406,,,Incomplete,,,,,,,,,1,From Throw In,Yevhen Konoplyanka,8523.0,Left Wing,6,Sevilla,213,['678f79a5-e424-4334-abb1-52bdeefee55c'],20,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:20.089,Pass,
,,,,,,,,,,,,,,,,,1.906523,,,,,,,,,,,,,61736cbc-ac42-49dc-8ef6-31b50634abbf,94,,,"[29.1, 80.0]",3825906,2,,,,,-0.6395597,,,,,,"[57.6, 58.8]",,High Pass,,35.520275,,,,,Celso Borges Mora,5582.0,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,7,RC Deportivo La Coruña,219,['00be6430-ddc1-4437-854f-0cd340430a7c'],41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:41.084,Pass,
,,,,,,,,,,,,,,,,,1.201516,,,,,,,,,,,,,a6807d11-9a5b-4a85-ba43-46a457f78926,96,,,"[57.8, 58.8]",3825906,2,,,,True,-0.06919628,,,,,,"[67.9, 58.1]",,High Pass,,10.1242285,,,Incomplete,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Center Defensive Midfield,7,RC Deportivo La Coruña,219,"['a029eccf-6321-48cd-9ee9-577b8c5cede2', 'ba1f92af-4f4b-425f-8578-cea5adbf82cd']",43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:43.031,Pass,True
,,,,,,,,,,,,,,,,,2.433162,,,,,,,,,,,,,a029eccf-6321-48cd-9ee9-577b8c5cede2,98,,,"[52.2, 22.0]",3825906,2,,,,,-0.04783582,,Head,,,,"[71.0, 21.1]",,High Pass,,18.82153,,,Unknown,,,,,,,,Recovery,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Right Center Back,7,RC Deportivo La Coruña,219,['a6807d11-9a5b-4a85-ba43-46a457f78926'],44,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:44.232,Pass,
,,,,,,,,,,,,,,,,,1.121342,,,,,,,,,,,,,8681f1e9-288a-4ff1-b780-f9b259118887,101,,,"[50.4, 53.7]",3825906,2,,,,,1.1864924,,Left Foot,,,,"[55.9, 67.3]",,Ground Pass,,14.670037,,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,Free Kick,1,From Free Kick,Pedro Mosquera Parada,6733.0,Left Center Midfield,8,RC Deportivo La Coruña,219,['fe5a143a-e0db-413a-b032-433dc767089c'],58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:58.036,Pass,
,,,,,,,,,,,,,,,,,1.440692,,,,,,,,,,,,,3551edb2-80d5-4583-a0e0-e90b805560d6,104,,,"[55.9, 68.0]",3825906,2,,,,,-3.0753913,,Right Foot,,,,"[37.8, 66.8]",,Ground Pass,,18.139736,,,,,Alberto Lopo García,26107.0,,,,,,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,8,RC Deportivo La Coruña,219,['f1d6a9ea-ee01-4088-a6a6-867af92be7ff'],59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:59.936,Pass,
