bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37c26649-4d7d-4af6-9b03-8db97166225c,322,,"[71.7, 9.3]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sabin Merino Zuloaga,6666.0,Left Wing,25,Athletic Club,215,"['b36840dd-40b0-4110-a7b5-7367e3328f0b', 'dc1162ca-89e4-4234-9867-8cb45f9a8aec']",6,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:06.914,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6369165-fa68-493e-9e53-bff9b60665cf,329,,"[33.7, 15.6]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,26,Real Betis,218,['8dbbe4f4-89ad-4c8e-a4b0-77e035faa1e6'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:10:12.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e4a5f3-17a5-4ab0-baa7-53812530d756,332,,"[20.6, 41.0]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Left Center Back,26,Real Betis,218,['df5f33eb-da17-4b8b-8dd1-1bc9de5a396e'],13,,,,,,,,,,,,,,,,,Real Betis,218,00:10:13.572,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375383ac-036b-4010-b57b-59b94a06fa0d,336,,"[82.8, 62.4]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,26,Real Betis,218,['9de831ad-5444-4c2d-abf1-6d62f05658ec'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:18.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af36e5d-7f34-46bb-a501-cbdb4b733483,340,,"[46.7, 27.2]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,26,Real Betis,218,"['b0907aee-f793-4aca-9573-a22cec39bdb3', 'd09aae9d-c128-4a29-9984-6e4de2d334b9']",20,,,,,,,,,,,,,,,,,Real Betis,218,00:10:20.436,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e8d86b-7351-417f-a9a3-86209407d92b,344,,"[52.0, 15.3]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,26,Real Betis,218,"['9d72aac7-6e84-4b8b-b168-81f73e37ed97', 'd051b9e5-73f0-478a-bdaa-78d9591ffc26']",22,,,,,,,,,,,,,,,,,Real Betis,218,00:10:22.080,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032f845a-c919-4326-a56b-3c92c05f98d0,348,,"[45.9, 18.9]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,26,Real Betis,218,['f17eecb9-296c-4706-af52-db4fc6b815a0'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:10:23.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e0ccef0-1b9c-4829-9559-017e394f4e2f,350,,"[36.8, 10.2]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,26,Real Betis,218,['cc86b54e-9891-40f2-9cbe-b461f82acf68'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:10:25.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4fa5d47-7cf3-4785-8f35-5f65f68bf27b,353,,"[40.7, 18.3]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,26,Real Betis,218,['c3431487-f48e-4b26-a9e6-c1bf3e6167b9'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:10:26.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb839d6a-1a62-45b4-89a7-bdb1eda4fe2d,357,,"[46.7, 3.9]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,26,Real Betis,218,"['bf97f54d-f811-4c8b-ad1a-374c44bb080d', 'd8d9749d-7d90-4f6a-b53c-5d6396d82583']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:10:30.448,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d428de5-456d-4e20-be6e-3d3e1e2c6de5,362,,"[26.1, 8.5]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,27,Real Betis,218,['b073e608-af00-4873-91c0-eceec2c9dcb1'],39,,,,,,,,,,,,,,,,,Real Betis,218,00:10:39.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2aeb494-67d1-47d6-8c5e-50bbf82b48a4,365,,"[22.5, 46.7]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,27,Real Betis,218,['129e9d08-02d1-44ac-b61b-fc86ef8725f3'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:10:42.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dba8112-a3c0-44ea-a431-7dd0dc4f3c6e,368,,"[37.9, 71.6]",3825650,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Piccini,11634.0,Right Back,27,Real Betis,218,['b9bc9106-e531-41c4-9178-5b3285d8643f'],45,,,,,,,,,,,,,,,,,Real Betis,218,00:10:45.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ee2953-d007-4d28-9d83-6d1a561690fe,377,,"[63.6, 73.6]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,28,Real Betis,218,"['5cde5257-1c24-4829-a166-7c472003da08', '817f9705-f740-4faf-94ba-4cb1ff987e2e']",1,,,,,,,,,,,,,,,,,Real Betis,218,00:11:01.259,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586d9be6-3ab2-4238-81aa-d08af8c42401,384,,"[53.1, 58.1]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Midfield,28,Real Betis,218,['0eac9800-312a-471a-b20c-b6a0b41d9048'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:11:04.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a614579c-fe25-4a46-a2c6-5d4dd1432c27,387,,"[65.0, 50.0]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,28,Real Betis,218,['6c9c6af8-ffeb-4aaf-a641-338258bc6ead'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:11:06.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caf9080a-d1c0-4a91-b6e5-6874a8048c39,389,,"[65.4, 58.8]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Midfield,28,Real Betis,218,['74dc8f79-a45f-4856-bf24-bdf08bd652a0'],7,,,,,,,,,,,,,,,,,Real Betis,218,00:11:07.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc286c0a-9757-41ff-9b2e-992cdcf9b34e,393,,"[85.6, 75.3]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,28,Real Betis,218,['73486d42-7c33-4132-b479-4c77b77c0134'],10,,,,,,,,,,,,,,,,,Real Betis,218,00:11:10.695,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca0de22-bfdf-4ed3-ad7a-98b7d322ca12,404,,"[47.9, 32.6]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,28,Real Betis,218,['578c1369-71d5-4dca-87d0-157ae6ce4132'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:20.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8c284e-97a3-40a5-9314-84f5bd69b79a,406,,"[68.9, 25.8]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Left Back,28,Real Betis,218,['fc515b4f-4270-4f2e-8072-644d755b922d'],22,,,,,,,,,,,,,,,,,Real Betis,218,00:11:22.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317532a-3b32-4f86-a87d-5b13769962b0,409,,"[59.5, 39.7]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,28,Real Betis,218,['b14b73fb-1dcb-4999-b2c8-46e3daadc6eb'],24,,,,,,,,,,,,,,,,,Real Betis,218,00:11:24.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f270fa06-fade-4292-9bc5-a2ba69b50ebd,412,,"[53.2, 54.1]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,28,Real Betis,218,['91f2d038-7c60-4d08-aa1d-8f58b788d0fe'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:11:26.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e94ff63a-6151-4c86-8dd0-028a76b1e95e,415,,"[48.7, 23.5]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,28,Real Betis,218,['e3b26fcd-1c3d-4fde-85db-e914842f2271'],30,,,,,,,,,,,,,,,,,Real Betis,218,00:11:30.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640aaf8a-1c7a-4bda-a9a8-2507a614345e,418,,"[76.1, 1.0]",3825650,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Left Back,28,Real Betis,218,['680cdf27-ea82-47d5-aa95-11fe25cf98b6'],32,,,,,,,,,,,,,,,,,Real Betis,218,00:11:32.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9930b769-ef81-4af3-9576-2fd005bc3a18,422,,"[60.0, 73.2]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,29,Athletic Club,215,"['770f8d70-97e7-4d26-a338-847f70ce4f61', 'fe2308bb-da8c-4e95-b0ac-c3a4327bef7c']",12,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:12.941,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6d9191d-992d-4913-9b05-9c0b7ba8334d,432,,"[60.4, 4.4]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Left Back,30,Real Betis,218,['7f76c350-7dde-462a-be71-77473081b86a'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:12:18.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1da4fcfc-2eea-4f33-b128-c3e57f475455,441,,"[48.6, 75.7]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,31,Athletic Club,215,['2b18324a-ede4-4752-9421-c27ca380f407'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:21.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7899c9-6967-4979-9970-cd950cad0b9d,444,,"[65.9, 71.8]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,31,Athletic Club,215,['0c9f6f88-e67d-4f73-a582-7368baf6bd0c'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:23.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c163219f-fcf5-447d-8f3d-94a0364a7f50,447,,"[59.2, 66.3]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,31,Athletic Club,215,['d26feb09-e784-4c82-bfa0-90779411ed80'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:25.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04892f2c-76c2-4b1e-88fe-432c8207b4f3,451,,"[60.9, 76.2]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,31,Athletic Club,215,['9861d974-149f-474a-a467-15b4d4dda063'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:27.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b5c1a66-2c18-47a3-a7cd-dea24d7c09b4,455,,"[87.2, 5.7]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sabin Merino Zuloaga,6666.0,Left Wing,31,Athletic Club,215,['c16d2cf7-d750-4482-91ad-dc1970eca610'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:32.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98718ee1-5d7a-4e4c-8527-4de2a1c3e08e,458,,"[76.7, 8.1]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,31,Athletic Club,215,['6db7f081-0a78-4ad9-bb75-3466ac3e0c67'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:34.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee07715e-6b73-4629-afa3-ebdf9128c41d,461,,"[68.9, 17.0]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,31,Athletic Club,215,['dac870d3-0a2f-4c37-9c9f-3a9fc12b7153'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:37.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb345aa2-eb62-462b-ad62-ac54531265d2,464,,"[63.7, 37.0]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,31,Athletic Club,215,['250609f3-43e7-44d5-8728-693de7113aec'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:41.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fdba253-f01d-4b30-a3d8-7685afcaba11,467,,"[56.4, 11.5]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,31,Athletic Club,215,['36e65635-c1ac-45c9-92fb-24dce0ca7de0'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:44.957,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d7aa6d-617f-4715-a8d0-dce57560d333,470,,"[85.9, 16.8]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,31,Athletic Club,215,['4d60b4f7-bdb1-4396-b097-5fbfc0d27292'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:48.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fa97e85-c6f7-4bee-a5c7-5e6b0142e0f8,474,,"[46.1, 51.0]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Left Center Forward,32,Real Betis,218,['810144cb-0038-4830-86a3-02e695d67743'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:12:51.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800271-d587-4440-9d5f-e1d508d3a3f0,477,,"[35.9, 52.5]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,32,Real Betis,218,"['3eb546b2-e58b-4e8b-a612-8d529b6f9a56', '91148541-280c-4ff5-89a3-7e0a7e2f8bfa']",52,,,,,,,,,,,,,,,,,Real Betis,218,00:12:52.774,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10531a44-56d1-4ef1-bc33-1555568b2442,481,,"[68.6, 41.7]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricky van Wolfswinkel,27348.0,Right Center Forward,32,Real Betis,218,"['acdc8e29-cd97-4ccf-b18c-ae0e605f2ff5', 'bcc2cf49-bd5a-4882-816f-f69009440842']",56,,,,,,,,,,,,,,,,,Real Betis,218,00:12:56.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed829ea-e608-4146-a05c-176d1eddb151,486,,"[14.8, 44.5]",3825650,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,33,Athletic Club,215,['71f685b3-be08-400a-87f3-d9115e6e3c5f'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:59.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc99c109-5baf-47c7-8e11-4e2f179a224c,489,,"[76.4, 39.6]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,33,Athletic Club,215,['d4a3a3b9-ac61-4fb0-b28f-983565515832'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:12.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e075ef-1af9-41f4-89fd-b1682b999559,493,,"[85.4, 24.1]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sabin Merino Zuloaga,6666.0,Left Wing,33,Athletic Club,215,"['d74fe746-10b9-4e85-b938-46b3e59d81f1', 'fc3cba74-4f9f-49d0-a79e-458af7751e8c']",13,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:13.394,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785349f-6bc7-4363-92d1-370ba6d14720,497,,"[103.4, 17.7]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,33,Athletic Club,215,['b9cdb640-1b58-4350-b5ba-98825527eb40'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:16.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d8428b-787d-4cfa-aa8e-87c1aab65137,501,,"[96.2, 5.1]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,34,Athletic Club,215,['8b63590c-3454-485a-9e9b-2d732513b20f'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:36.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a683b692-0102-463c-856e-4044eb794175,503,,"[62.0, 11.6]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,34,Athletic Club,215,['942fe8f8-48fa-4128-b2bf-98917491db50'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:39.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35ae848c-0bbb-4af6-b285-5d5f966a4c0b,506,,"[68.6, 27.3]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,34,Athletic Club,215,['a3f8ac0a-74a2-4e92-aa66-29c1708eec2b'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:43.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd9baf69-e6e1-4e07-9d61-d8a0fbc8d9ab,509,,"[18.9, 37.3]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,34,Athletic Club,215,['cecd52c0-68da-4135-8295-47def1ff9f31'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:49.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5ce5b9-5430-41a7-8e76-7efb10227834,512,,"[82.2, 54.3]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,34,Athletic Club,215,['86afcb83-c05c-44dc-89dc-7e739c0d891b'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:52.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196ac4ae-79b8-459c-80dd-4d2b401b2321,515,,"[93.9, 62.0]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,34,Athletic Club,215,['5bd1eeae-f7fd-4c87-82dc-97ea9a4e7fb1'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:53.991,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65279f8b-76d8-42a8-85d6-cc2298732606,519,,"[62.3, 3.8]",3825650,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Midfield,34,Athletic Club,215,['a6ecccb5-6292-4006-943b-22d72b725148'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:13:59.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fae19ac-9899-428c-91cb-e0f4b983df21,521,,"[44.8, 71.0]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,34,Athletic Club,215,['e23186e5-5810-4e4a-ad17-13cd8124482e'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:00.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905f2b11-4e1c-4fa4-b012-74ed70505713,524,,"[74.2, 71.0]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,34,Athletic Club,215,['10d34fab-e7c6-4c22-b3e4-045fdf7cb7f0'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:02.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a433fbd5-549c-4853-bf93-39cb97e41d06,531,,"[50.6, 10.5]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,35,Real Betis,218,['714f3f43-c464-49f5-bedf-8ada1af3788f'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:14:06.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f22ced2f-288d-48ba-9b00-7eccea5971c2,534,,"[55.7, 6.3]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Left Midfield,35,Real Betis,218,['a7196853-0ed1-4743-b126-ab72e04ba0d4'],7,,,,,,,,,,,,,,,,,Real Betis,218,00:14:07.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e899bd7c-26ee-4b91-ad10-03fb4e069d65,544,,"[27.0, 59.1]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno González Cabrera,6872.0,Right Center Back,36,Real Betis,218,['fe9fb95b-4df4-426e-bf6b-db26d01117ae'],24,,,,,,,,,,,,,,,,,Real Betis,218,00:14:24.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6879f1c-e03e-4d61-af7d-bc0d17635d07,546,,"[41.8, 70.8]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiano Piccini,11634.0,Right Back,36,Real Betis,218,['c36948b6-a83e-46db-a0b5-465c26f7ba33'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:14:25.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d83862bc-daff-4ae9-986d-f4cd8ebc2e5a,549,,"[31.1, 63.1]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno González Cabrera,6872.0,Right Center Back,36,Real Betis,218,['bb7d405e-e492-4e63-8380-1c5d0978bcc0'],27,,,,,,,,,,,,,,,,,Real Betis,218,00:14:27.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c3584c1-6a49-4043-817d-91c259f48d2a,552,,"[11.7, 48.0]",3825650,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,36,Real Betis,218,['24ff11d8-a23c-4514-967f-98a42424c8e9'],31,,,,,,,,,,,,,,,,,Real Betis,218,00:14:31.635,Ball Receipt*,
