ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,5.310393,,,,,,,,,,,,,,223a1c69-99dd-4aa2-bc26-c18da04ec29a,16,,"[32.5, 1.4]",3825903,0,,,,-0.0040485607,,Left Foot,,,,"[81.9, 1.2]",,High Pass,,49.400406,,Incomplete,,,,,,,,,1,From Kick Off,Gonzalo Castro Irizábal,6740.0,Left Midfield,2,Real Betis,218,['34621f04-53ac-4be1-9a09-af2bec797926'],9,,,,,,,,,,,,,,,,,,Málaga,223,00:00:09.347,Pass,
,,,,,,,,,,,,,,,,2.215704,,,,,,,,,,,,,,34621f04-53ac-4be1-9a09-af2bec797926,17,,"[38.2, 78.9]",3825903,0,,,,0.0,,Head,,,,"[55.1, 78.9]",,High Pass,,16.9,,,,Martín Montoya Torralbo,6593.0,,,,,Recovery,1,From Kick Off,Germán Alejandro Pezzella,7161.0,Right Center Back,2,Real Betis,218,"['223a1c69-99dd-4aa2-bc26-c18da04ec29a', 'e387e7ea-93b8-48f7-b4fa-5a7edd4bfe4a']",14,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:14.658,Pass,
,,,,,,,,,,,,,,,,0.1314,,,,,,,,,,,,,,03180823-607c-4257-8e44-185f45f48951,20,,"[55.1, 78.9]",3825903,0,,,True,0.26625204,,,,,,"[56.2, 79.2]",,Low Pass,,1.1401755,,Incomplete,,,,,,,,,1,From Kick Off,Martín Montoya Torralbo,6593.0,Right Back,2,Real Betis,218,"['1d797439-e08c-4ea5-b02c-d9c58781407a', '8fe06d15-c73c-4e2f-8048-0c02bfb75eba']",16,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:16.908,Pass,True
,,,,,,,,,,,,,,,,0.938274,,,,,,,,,,,,,,1a2fd1ba-ab6b-48f4-957d-63b92609c7f4,22,,"[47.9, 80.0]",3825903,0,,,,-0.7727406,,,,,,"[51.9, 76.1]",,Low Pass,,5.5865912,,,,Daniel Ceballos Fernández,6697.0,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,3,Real Betis,218,['d730d486-d369-4430-aaac-8df63a6c0665'],28,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:28.065,Pass,
,,,,,,,,,,,,,,,,1.457089,,,,,,,,,,,,,,093620a5-d5a8-424e-b7ce-427955912045,26,,"[51.9, 76.5]",3825903,0,,,,-0.14189705,,Right Foot,,,,"[69.4, 74.0]",,High Pass,,17.67767,,Incomplete,,Foued Kadir,186264.0,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,3,Real Betis,218,"['605b6eca-4445-4392-945c-29ab59795673', 'bca88381-04a1-4088-85b8-52c756c03987', 'f0feaad4-fe73-4a77-9b64-1e25fc0fd406']",29,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:29.083,Pass,True
,,,,,,,,,,,,,,,,0.859051,,,,,,,,,,,,,,ff6ae93a-2c7a-4a57-a5ef-5aa3b71ef19d,36,,"[56.2, 73.6]",3825903,0,,,,3.0606885,,Right Foot,,,,"[52.5, 73.9]",,Ground Pass,,3.7121422,,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,3,Real Betis,218,"['3809530c-67e5-4c01-b697-2475d02507a4', 'a986cf9a-d18e-4689-be78-4c540c11b41c']",33,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:33.421,Pass,
,,,,,,,,,,,,,,,,0.23569,,,,,,,,,,,,,,aa78423f-4edf-4d33-b461-8572415d07ba,41,,"[69.5, 3.6]",3825903,0,,,,2.7367008,,Right Foot,,,,"[68.1, 4.2]",,Low Pass,,1.5231546,,,,Gonzalo Castro Irizábal,6740.0,,,,,,1,Regular Play,Duje Čop,8419.0,Right Center Forward,4,Málaga,223,"['0433ec7a-2100-4226-a701-316b895c29cd', '92fc711b-6718-4fc2-a19b-f687b6b19bc3']",34,,,,,,,,,,,,,,,,,,Málaga,223,00:00:34.650,Pass,True
,,,,,,,,,,,,,,,,0.488759,,,,,,,,,,,,,,d07b072f-6926-4144-8370-693eda682106,45,,"[71.2, 7.3]",3825903,0,,,,1.0863184,,Left Foot,,,,"[72.2, 9.2]",,Ground Pass,,2.1470912,,,,Juan Pablo Añor Acosta,6563.0,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,4,Málaga,223,"['0497d85b-f7f5-4c65-89fc-46181f6312ef', '922c3702-719d-4656-886b-85fd0298b41d']",35,,,,,,,,,,,,,,,,,,Málaga,223,00:00:35.999,Pass,True
,,,,,,,,,,,,,,,,1.471601,,,,,,,,,,,,,,9737309c-600b-4a91-acc2-672f5a465138,52,,"[79.0, 8.3]",3825903,0,,,,-0.5621867,,Left Foot,,,,"[89.0, 2.0]",,Low Pass,,11.819053,,,,Duje Čop,8419.0,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,4,Málaga,223,"['2222168a-c748-4516-b3bb-af328d1a47fd', 'de2a381f-daa0-4c2b-ba62-ebd10719e67d']",37,,,,,,,,,,,,,,,,,,Málaga,223,00:00:37.358,Pass,True
,,,,,,,,,,,,,,,,1.281289,,,,,,,,,,,,,,2cd97189-e8c5-4a8c-a7a3-4b9923a0c31f,55,,"[101.8, 7.1]",3825903,0,,,,1.4008539,,Left Foot,True,,,"[107.6, 40.9]",,High Pass,,34.29402,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,Duje Čop,8419.0,Right Center Forward,4,Málaga,223,"['03646539-0dad-4fd4-855e-ce3b649514f7', '9d581f4e-36be-4de3-ac1b-c4e95507a1cb']",40,,,,,,,,,,,,,,,,,,Málaga,223,00:00:40.356,Pass,
,,,,,,,,,,,,,,,,3.099287,,,,,,,,,,,,,,5d9edd39-ac18-4b2c-9aed-326fb46e34c4,64,,"[120.0, 80.0]",3825903,1,,,,-1.7387204,,Left Foot,,,,"[110.1, 21.6]",,High Pass,True,59.233185,,,,Ignacio Camacho Barnola,8234.0,,True,Inswinging,,Corner,1,From Corner,Gonzalo Castro Irizábal,6740.0,Left Midfield,5,Málaga,223,['02d7f6c3-d28b-45a7-a24c-4d10cee75547'],24,,,,,,,,,,,,,,,,,,Málaga,223,00:01:24.174,Pass,
,,,,,,,,,,,,,,,,0.114852,,,,,,,,,,,,,,b02376a1-d9a8-4b8c-b443-937374db9025,66,,"[110.1, 21.6]",3825903,1,,,,1.2387369,,Head,,,,"[111.1, 24.5]",,Low Pass,,3.0675724,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Corner,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,5,Málaga,223,"['c7ca3dd6-f4d0-48e3-a4c7-423d37855d4a', 'd1c0b4ac-9f7d-4322-8362-a8fa5bf9058c']",27,,,,,,,,,,,,,,,,,,Málaga,223,00:01:27.300,Pass,
,,,,,,,,,,,,,,,,1.017138,,,,,,,,,,,,,,8ab550a0-d80c-4e7a-b6a0-6a3547689383,74,,"[120.0, 0.1]",3825903,2,,,,1.9048094,,Left Foot,,,,"[110.7, 26.9]",,High Pass,,28.367764,,,True,Ignacio Camacho Barnola,8234.0,,,Outswinging,,Corner,1,From Corner,Gonzalo Castro Irizábal,6740.0,Left Midfield,6,Málaga,223,['d7e298ea-9952-4763-a241-c52722b2ee5d'],4,,,,,,,,,,,,,,,,,,Málaga,223,00:02:04.172,Pass,
,,,,,,,,,,,,,,,,0.67924,,,,,,,,,,,,,,b2d57223-afed-4c71-b6d5-87017d4f7672,76,,"[110.7, 26.9]",3825903,2,,,,1.3280598,,Head,,,,"[113.3, 37.4]",,Low Pass,,10.817116,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,From Corner,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,6,Málaga,223,['8b1d92c9-7ebe-4c4f-9ffc-d3a68400446b'],5,,,,,,,,,,,,,,,,,,Málaga,223,00:02:05.282,Pass,
,,,,,,,,,,,,,,,,1.012771,,,,,,,,,,,,,,98cda642-294d-4a01-ba4d-7966718f43b5,80,,"[112.7, 39.0]",3825903,2,,,,1.6247978,261abb70-27ce-4f51-beb3-276c2ec2ff0a,Right Foot,,,,"[112.3, 46.4]",,Ground Pass,,7.410803,,,,Raúl Albentosa Redal,6727.0,True,,,,,1,From Corner,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,6,Málaga,223,['47da36ac-ce38-44ee-9f4e-5d52197ce8c9'],6,,,,,,,,,,,,,,,,,,Málaga,223,00:02:06.765,Pass,
,,,,,,,,,,,,,,,,1.777052,,,,,,,,,,,,,,6e493362-1a70-4728-9db3-aa252e4871de,85,,"[77.5, 49.3]",3825903,2,True,,,0.917082,,Head,,,,"[90.6, 66.4]",,Low Pass,,21.541124,,,,Raúl Albentosa Redal,6727.0,,,,,Recovery,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,7,Málaga,223,['957c4efe-e55a-4393-a5e7-9a066763f858'],14,,,,,,,,,,,,,,,,,,Málaga,223,00:02:14.309,Pass,
,,,,,,,,,,,,,,,,2.961719,,,,,,,,,,,,,,fd49ae05-4584-453f-b7b7-ea9559544311,89,,"[92.7, 68.5]",3825903,2,,,,0.18656006,,Right Foot,,,,"[117.6, 73.2]",,Low Pass,,25.339693,,,,Juan Pablo Añor Acosta,6563.0,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,7,Málaga,223,"['3c1ade96-f592-4925-90fa-d7e3c551057d', '83e0c6e8-0a2b-4a5d-b7f8-35b2a83b7524']",16,,,,,,,,,,,,,,,,,,Málaga,223,00:02:16.164,Pass,True
,,,,,,,,,,,,,,,,0.591002,,,,,,,,,,,,,,e7f8a794-c187-4d1f-aac2-11f6cda4e8e1,96,,"[114.8, 59.6]",3825903,2,,,,-1.687058,d84939c2-c077-4286-b33f-c87ea1ade472,Left Foot,True,True,,"[113.2, 45.9]",,Ground Pass,,13.793115,,,,Duje Čop,8419.0,True,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,7,Málaga,223,['67919e1b-3c36-475b-bbb3-fe3e0c902ff0'],22,,,,,,,,,,,,,,,,,,Málaga,223,00:02:22.273,Pass,
,,,,,,,,,,,,,,,,1.592879,,,,,,,,,,,,,,8669a41e-184a-413e-b17a-da5807bf70ac,101,,"[85.9, 22.9]",3825903,2,,,,0.86630225,,Head,,,,"[102.9, 42.9]",,High Pass,,26.24881,,Incomplete,,,,,,,,Recovery,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,7,Málaga,223,['6d4f7f98-04d8-47af-9c2d-c6434f2529ac'],26,,,,,,,,,,,,,,,,,,Málaga,223,00:02:26.904,Pass,
,,,,,,,,,,,,,,,,1.0471,,,,,,,,,,,,,,53aa76c2-c2ca-4572-a1a4-bf5cfedd48c9,106,,"[33.6, 22.7]",3825903,2,,,,-1.0543133,,Right Foot,,,,"[42.8, 6.5]",,Ground Pass,,18.630083,,,,Charly Musonda Junior,3601.0,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,8,Real Betis,218,['294c01bd-0594-4a93-8587-6426e77742d3'],32,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:32.897,Pass,
,,,,,,,,,,,,,,,,0.128165,,,,,,,,,,,,,,059b1931-b520-435c-b80b-037441f2f0dc,113,,"[33.3, 2.0]",3825903,2,,,,1.9513026,,Right Foot,,,,"[32.1, 5.0]",,Ground Pass,,3.231099,,Incomplete,,Juan Manuel Vargas Risco,27347.0,,,,,Recovery,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,8,Real Betis,218,"['3549ae5f-1999-4b8f-9cbc-2adc3e1c18ba', '3feffd16-b094-4c27-81fd-000ebcbaee55', 'a1658f24-2bff-4f26-aac4-89c1fc62b586']",37,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:37.397,Pass,True
,,,,,,,,,,,,,,,,0.561431,,,,,,,,,,,,,,9136b0a1-0bf9-4036-9b7f-985690b8e9e6,123,,"[1.6, 24.7]",3825903,2,,,,0.8960554,,Left Foot,,,,"[4.0, 27.7]",,Ground Pass,,3.8418746,,,,Heiko Westermann,27349.0,,,,,,1,Regular Play,Juan Manuel Vargas Risco,27347.0,Left Back,8,Real Betis,218,"['8bb066af-beec-42ed-a142-cd8da6597ef8', 'e29fab31-52c0-4a23-9bc2-de192feba4a8']",45,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:45.433,Pass,True
,,,,,,,,,,,,,,,,1.88403,,,,,,,,,,,,,,12994f69-149b-438e-9e20-24c2c5a5ef50,130,,"[1.6, 22.9]",3825903,2,,,,0.038815446,,Left Foot,,,,"[42.8, 24.5]",,Low Pass,,41.231056,,,,Rubén Castro Martín,6832.0,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,8,Real Betis,218,['a93fe4e3-a68c-4ba5-96a0-161bc36209e0'],47,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:47.594,Pass,
,,,,,,,,,,,,,,,,1.842467,,,,,,,,,,,,,,7551e7a4-1834-4eee-b007-531ee1c4600d,138,,"[76.6, 58.3]",3825903,2,,,,0.8017901,,Right Foot,,,,"[91.6, 73.8]",,Ground Pass,,21.569654,,,,Juan Pablo Añor Acosta,6563.0,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,9,Málaga,223,"['4a9d8277-0967-49c9-ae72-3df7eeeb13ad', '74fb1646-f2fc-4b7c-97c4-a22d13611c73']",53,,,,,,,,,,,,,,,,,,Málaga,223,00:02:53.293,Pass,True
,,,,,,,,,,,,,,,,1.394298,,,,,,,,,,,,,,749efc7f-bebc-43e0-9b01-2b24a2fcc8a6,145,,"[87.7, 77.0]",3825903,2,,,,-3.0750246,,Left Foot,,,,"[68.2, 75.7]",,Ground Pass,,19.543285,,,,Roberto José Rosales Altuve,6569.0,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,9,Málaga,223,['394d06f4-1a0a-4954-8b89-dc2dcc47c118'],58,,,,,,,,,,,,,,,,,,Málaga,223,00:02:58.139,Pass,
,,,,,,,,,,,,,,,,2.000791,,,,,,,,,,,,,,93657676-5755-470c-a62d-359c57091e64,148,,"[66.0, 72.2]",3825903,3,,,,-2.8014393,,Right Foot,,,,"[41.7, 63.6]",,Ground Pass,,25.776928,,,,Raúl Albentosa Redal,6727.0,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,9,Málaga,223,['dda57df8-3f17-441d-abd3-47062c11da34'],1,,,,,,,,,,,,,,,,,,Málaga,223,00:03:01.193,Pass,
,,,,,,,,,,,,,,,,3.548143,,,,,,,,,,,,,,539c8bae-6dbd-4089-84a0-7c94256e1180,151,,"[45.5, 62.7]",3825903,3,,,,0.3344081,,Right Foot,,,,"[92.7, 79.1]",,High Pass,,49.96799,,Out,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,9,Málaga,223,['5273cacd-ebb9-4c43-8784-19d9c30a70dd'],5,,,,,,,,,,,,,,,,,,Málaga,223,00:03:05.784,Pass,
,,,,,,,,,,,,,,,,3.200003,,,,,,,,,,,,,,50904196-6523-4fdc-bd2e-6bdd21b83d7e,153,,"[26.8, 0.1]",3825903,3,True,,,1.1071488,,,,,,"[39.1, 24.7]",,High Pass,,27.503635,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Juan Manuel Vargas Risco,27347.0,Left Back,10,Real Betis,218,['d2b50171-d4f9-4e88-a500-9c7a65a90c99'],27,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:27.297,Pass,
,,,,,,,,,,,,,,,,0.845343,,,,,,,,,,,,,,e4518361-9dfd-4b65-81b5-f2f65ee37b0a,155,,"[72.2, 56.2]",3825903,3,,,,0.11272761,,Left Foot,,,,"[82.8, 57.4]",,Ground Pass,,10.667708,,,,Duje Čop,8419.0,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,11,Málaga,223,['82efa5b7-a583-4b37-acde-e1735d624fa9'],31,,,,,,,,,,,,,,,,,,Málaga,223,00:03:31.699,Pass,
,,,,,,,,,,,,,,,,0.301524,,,,,,,,,,,,,,a74849e8-4758-49b5-bd37-280975a5b106,159,,"[83.4, 56.4]",3825903,3,,,,-2.1989665,,Right Foot,,,,"[76.5, 46.9]",,Ground Pass,,11.74138,,Unknown,,Juan Pablo Añor Acosta,6563.0,,,,,,1,Regular Play,Duje Čop,8419.0,Right Center Forward,11,Málaga,223,['c8c7cd29-3e3d-48d7-be68-89a5ef3f63d6'],32,,,,,,,,,,,,,,,,,,Málaga,223,00:03:32.603,Pass,
,,,,,,,,,,,,,,,,1.154401,,,,,,,,,,,,,,59ec5fa9-20a0-47fe-a803-39beff35e174,163,,"[81.8, 53.1]",3825903,4,,,,-0.48484585,,Right Foot,,,,"[104.2, 41.3]",,High Pass,,25.317978,,Incomplete,,Ignacio Camacho Barnola,8234.0,,,,,Free Kick,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,12,Málaga,223,"['f1f9c6f0-ed9e-4328-9fff-ed692bf6ccc9', 'f2ce6ab9-bd92-4ac8-b921-daeaefc8df31']",14,,,,,,,,,,,,,,,,,,Málaga,223,00:04:14.298,Pass,
