ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.693153,,,,,,,,,,,,,a1201606-841a-4144-8b51-90dcd27f7fc6,23,,"[53.2, 9.4]",3825702,0,,,,2.7669947,,Left Foot,,,"[29.8, 18.6]",,Ground Pass,,25.143587,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Kick Off,Yuri Berchiche Izeta,3023.0,Left Back,2,Real Sociedad,210,"['52dc4c2f-3639-4482-b487-f240bdce23e0', '89250d30-481b-4bdc-83ed-34cd7deaaf9c']",13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:13.409,Pass,True
,,,,,,,,,,,,,,,,,1.905664,,,,,,,,,,,,,ac87e270-8d6b-4a42-9472-4c162d500291,26,,"[27.4, 19.6]",3825702,0,,,,1.6737642,,Left Foot,,,"[24.3, 49.6]",,Ground Pass,,30.15974,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,2,Real Sociedad,210,['dd8367a0-4dfc-425c-ab51-6230b676b741'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:16.991,Pass,
,,,,,,,,,,,,,,,,,1.370952,,,,,,,,,,,,,e9498093-a48b-4842-8829-be8eca00e9f5,29,,"[25.5, 52.5]",3825702,0,,,,1.1733782,,Right Foot,,,"[35.7, 76.8]",,Ground Pass,,26.353937,,,,Sergio Canales Madrazo,6673.0,,,,,,1,From Kick Off,Diego Antonio Reyes Rosales,16539.0,Right Center Back,2,Real Sociedad,210,['bd771f00-0645-4371-9b05-2ceffda92c9c'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:19.953,Pass,
,,,,,,,,,,,,,,,,,1.932587,,,,,,,,,,,,,8f3dcc21-5b9b-49ed-8e2f-a05ed24b2f17,32,,"[36.1, 75.9]",3825702,0,,,,0.026309717,,Right Foot,,,"[62.7, 76.6]",,High Pass,,26.60921,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Kick Off,Sergio Canales Madrazo,6673.0,Right Center Midfield,2,Real Sociedad,210,"['098ebef4-8870-4e29-a091-daa9942facc0', '48bfad67-a63f-47e3-a021-3e887e7bb20e']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:22.117,Pass,
,,,,,,,,,,,,,,,,,1.936846,,,,,,,,,,,,,48bfad67-a63f-47e3-a021-3e887e7bb20e,34,,"[57.4, 3.5]",3825702,0,,,,0.07919907,,Head,,,"[70.0, 4.5]",,High Pass,,12.63962,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,Interception,1,From Kick Off,Jaume Vicent Costa Jordá,6828.0,Left Back,2,Real Sociedad,210,"['8317d26d-ec63-4fbc-837c-439fe0d334b7', '8f3dcc21-5b9b-49ed-8e2f-a05ed24b2f17', 'c20bd158-7e6a-4ee7-a3e9-4dc3ee8f3ae6']",24,,,,,,,,,,,,,,,,,Villarreal,222,00:00:24.050,Pass,
,,,,,,,,,,,,,,,,,1.461135,,,,,,,,,,,,,6705bc4f-d611-4f23-acc9-5ba8d0820246,41,,"[50.8, 61.4]",3825702,0,True,,,-1.1677886,,Right Foot,,,"[75.4, 3.7]",,High Pass,,62.725193,,,,Armindo Tué Na Bangna,8522.0,,True,,,Free Kick,1,From Free Kick,Sergio Canales Madrazo,6673.0,Right Center Midfield,3,Real Sociedad,210,['f91d347d-b3b4-45b6-bf8b-50a4fceac7cf'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:38.685,Pass,
,,,,,,,,,,,,,,,,,0.70319,,,,,,,,,,,,,711e6383-2900-4c17-ba54-d2b1510fe28b,43,,"[75.4, 3.7]",3825702,0,,,,0.24497867,,Right Foot,,,"[85.8, 6.3]",,Ground Pass,,10.720075,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,From Free Kick,Armindo Tué Na Bangna,8522.0,Left Wing,3,Real Sociedad,210,['671789fc-774a-4093-99be-10eb37c360b9'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:40.500,Pass,
,,,,,,,,,,,,,,,,,0.033102,,,,,,,,,,,,,3fb54775-3a3d-4c96-add2-254bdb07139e,47,,"[86.5, 5.4]",3825702,0,,,,-0.094951704,,Left Foot,,,"[88.6, 5.2]",,Ground Pass,,2.1095023,,Incomplete,,,,,,,,,1,From Free Kick,Imanol Agirretxe Arruti,6677.0,Center Forward,3,Real Sociedad,210,['230237fc-1fb4-4ff0-a012-318ac120c759'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:41.736,Pass,
,,,,,,,,,,,,,,,,,0.622258,,,,,,,,,,,,,add09672-e847-47c0-8549-7c0bc7a82309,52,,"[48.9, 75.7]",3825702,0,,,,-0.59796906,,Right Foot,,,"[55.8, 71.0]",,Ground Pass,,8.348653,,,,Cédric Bakambu,6862.0,,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,3,Real Sociedad,210,"['9fad0a72-d7e2-43f0-ba16-33e5cce5432b', 'cad4e8cd-7a5e-4867-ba95-6482e9175019']",44,,,,,,,,,,,,,,,,,Villarreal,222,00:00:44.092,Pass,True
,,,,,,,,,,,,,,,,,3.251609,,,,,,,,,,,,,2ea205df-dbbd-4c45-96c2-141b260a8cba,56,,"[48.2, 30.0]",3825702,0,,,,2.8987477,,Right Foot,,,"[15.1, 38.2]",,Ground Pass,,34.100586,,,,Gerónimo Rulli,6694.0,,,,,Recovery,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,3,Real Sociedad,210,['5ea4acb2-a04d-4252-9214-b6c31b651161'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:46.662,Pass,
,,,,,,,,,,,,,,,,,1.677835,,,,,,,,,,,,,678cac0f-5c6a-45ee-8c0e-f00367f30ac7,59,,"[14.9, 39.7]",3825702,0,,,,-1.0390723,,Right Foot,,,"[30.9, 12.5]",,Ground Pass,,31.556932,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,3,Real Sociedad,210,['4a4814fe-cfd2-4ba1-9acc-79b7719d523a'],50,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:50.008,Pass,
,,,,,,,,,,,,,,,,,2.297025,,,,,,,,,,,,,9562dc3e-43e4-429b-9699-d9b71e23cfe6,62,,"[33.8, 17.2]",3825702,0,,,,1.6485612,,Left Foot,,,"[31.4, 48.0]",,Ground Pass,,30.893366,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Real Sociedad,210,['9c0f8cd3-2e6a-4e69-b9b5-b3ec62a02873'],55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:55.064,Pass,
,,,,,,,,,,,,,,,,,1.467724,,,,,,,,,,,,,6dd339e6-e994-4b8b-8ef8-05b1950833f9,65,,"[35.0, 57.4]",3825702,0,,,,1.0059503,,Right Foot,,,"[45.9, 74.6]",,Ground Pass,,20.362957,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,3,Real Sociedad,210,['e01765b6-b2aa-4664-ba6a-b914365fe8e1'],58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:58.134,Pass,
,,,,,,,,,,,,,,,,,1.584937,,,,,,,,,,,,,8a5635b0-6f88-437e-b3cf-c724a70f5b0c,68,,"[45.4, 68.5]",3825702,1,,,,-2.4689221,,Right Foot,,,"[33.6, 59.1]",,Ground Pass,,15.086418,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,3,Real Sociedad,210,['c337ba7b-82fe-4850-85e2-153450769308'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:01.635,Pass,
,,,,,,,,,,,,,,,,,1.686441,,,,,,,,,,,,,dba559a9-ba84-469f-9698-ae28320b0c01,71,,"[33.5, 58.3]",3825702,1,,,,-1.5294406,,Right Foot,,,"[34.7, 29.3]",,Ground Pass,,29.024817,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,3,Real Sociedad,210,['f213a7fe-28c9-4dc9-83ba-f0400dcf23ae'],4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:04.987,Pass,
,,,,,,,,,,,,,,,,,1.311173,,,,,,,,,,,,,174e4c8a-f234-4bcb-87e5-df7c4e28b92f,74,,"[34.5, 28.3]",3825702,1,,,,-1.0738928,,Left Foot,,,"[45.4, 8.2]",,Ground Pass,,22.865257,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Real Sociedad,210,['76a0ce46-729e-4fc5-a1af-ccf0e21e4dba'],8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:08.955,Pass,
,,,,,,,,,,,,,,,,,0.980807,,,,,,,,,,,,,5cdd7e46-9a3e-4986-9841-01c4535d96de,76,,"[45.9, 8.2]",3825702,1,,,,0.83082145,,Left Foot,,,"[52.2, 15.1]",,Ground Pass,,9.343447,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,3,Real Sociedad,210,['44c303d8-9ef8-470e-b0ac-a2fabd95882a'],10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:10.266,Pass,
,,,,,,,,,,,,,,,,,1.770929,,,,,,,,,,,,,235d0630-8fe7-477e-bf3a-d98a1ffd3f3a,79,,"[50.8, 13.0]",3825702,1,,,,2.575625,,Right Foot,,,"[33.8, 23.8]",,Ground Pass,,20.140507,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,3,Real Sociedad,210,['c5997d81-495d-4817-bcc8-f3450a950a9c'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:11.809,Pass,
,,,,,,,,,,,,,,,,,0.978664,,,,,,,,,,,,,473439cd-0522-4b7c-af27-c45ea0af0af0,82,,"[33.8, 26.0]",3825702,1,,,,0.5087298,,Left Foot,,,"[44.2, 31.8]",,Ground Pass,,11.907981,,,,Asier Illarramendi Andonegi,6671.0,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,3,Real Sociedad,210,['b9aeb48c-526f-4b22-be94-4eaedc04fc8f'],14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:14.479,Pass,
,,,,,,,,,,,,,,,,,1.466331,,,,,,,,,,,,,d064cd59-3789-452c-8723-df025506d8e5,85,,"[40.2, 40.2]",3825702,1,,,,-1.1071488,,Right Foot,,,"[48.5, 23.6]",,Ground Pass,,18.559364,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,3,Real Sociedad,210,['aea1f873-5d6f-47d1-aaae-f8770d5a96b4'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:19.628,Pass,
,,,,,,,,,,,,,,,,,1.320777,,,,,,,,,,,,,697df450-7d49-42ab-8322-fa06262b74e2,88,,"[55.3, 19.3]",3825702,1,,,,-0.9391057,,Right Foot,,,"[64.3, 7.0]",,Ground Pass,,15.241063,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,3,Real Sociedad,210,['10062e03-a34c-4b25-af71-f77670808e4c'],22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:22.404,Pass,
,,,,,,,,,,,,,,,,,1.097329,,,,,,,,,,,,,a7cca3c8-baf5-415c-b93b-5b3eb0bde5ec,94,,"[64.6, 0.1]",3825702,1,,,,1.2777585,,,,,"[68.1, 11.7]",,Low Pass,,12.116518,,,,Esteban Félix Granero Molina,6770.0,,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,4,Real Sociedad,210,['f9b9e3e3-04c8-4d98-82e2-8fd6a8a69d93'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:30.573,Pass,
,,,,,,,,,,,,,,,,,0.914616,,,,,,,,,,,,,123fbcd0-46ed-4e77-930e-b6186c9db713,96,,"[69.0, 12.5]",3825702,1,,,,-2.1515527,,Right Foot,,,"[64.8, 6.1]",,Ground Pass,,7.6550636,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,From Throw In,Esteban Félix Granero Molina,6770.0,Left Center Midfield,4,Real Sociedad,210,['a2980c18-b35b-45ef-9e3d-21659d3c6e72'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:31.671,Pass,
,,,,,,,,,,,,,,,,,1.746502,,,,,,,,,,,,,f3a4d745-13d1-4841-b028-59089d06549e,98,,"[64.8, 6.1]",3825702,1,,,,2.8305943,,Left Foot,,,"[50.8, 10.6]",,Ground Pass,,14.705441,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,4,Real Sociedad,210,['057392ce-cc7a-4d44-9708-d06adef06c24'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:32.585,Pass,
,,,,,,,,,,,,,,,,,1.026265,,,,,,,,,,,,,52ca8781-09fb-4497-9196-34b1daa14596,101,,"[50.1, 14.1]",3825702,1,,,,0.091033995,,Left Foot,,,"[74.2, 16.3]",,Ground Pass,,24.200207,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,4,Real Sociedad,210,['651ef3bc-cefc-4242-bfa3-c0c4d0dec0b7'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:38.504,Pass,
,,,,,,,,,,,,,,,,,1.352976,,,,,,,,,,,,,fc45e15c-d235-4c82-824c-f7c05b883ad0,103,,"[75.0, 15.1]",3825702,1,,,,-1.8123621,,Right Foot,,,"[73.3, 8.2]",,Ground Pass,,7.106335,,,,Armindo Tué Na Bangna,8522.0,,,,,,1,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Forward,4,Real Sociedad,210,['45dff4c6-58ce-45f7-be9e-8533eebc6021'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:39.530,Pass,
,,,,,,,,,,,,,,,,,1.503165,,,,,,,,,,,,,36313fcc-b267-489a-97bb-1363f957d505,106,,"[106.9, 16.2]",3825702,1,,,,1.47804,fafa7d82-4cc5-4825-8fe9-048c56eef7e8,Right Foot,True,,"[109.7, 46.3]",,High Pass,,30.229952,,,,Carlos Alberto Vela Garrido,5560.0,True,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,4,Real Sociedad,210,['4a130be4-209c-4a78-8131-4b29247d5c72'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:46.791,Pass,
,,,,,,,,,,,,,,,,,5.047386,,,,,,,,,,,,,99221d95-0316-462c-b8fa-309d9c7834bb,111,,"[6.0, 36.0]",3825702,2,,,,-0.09735289,,Right Foot,,,"[78.7, 28.9]",,High Pass,,73.045876,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,5,Villarreal,222,"['1d738a98-d588-499f-9e6e-0844a3a1f8b5', 'fe94f3cb-cacd-43db-a801-f230894fc012']",18,,,,,,,,,,,,,,,,,Villarreal,222,00:02:18.287,Pass,
,,,,,,,,,,,,,,,,,1.697116,,,,,,,,,,,,,1d738a98-d588-499f-9e6e-0844a3a1f8b5,113,,"[41.4, 51.2]",3825702,2,,,,0.4451312,,Head,,,"[52.3, 56.4]",,High Pass,,12.076838,,,,Asier Illarramendi Andonegi,6671.0,,,,,Recovery,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,6,Real Sociedad,210,"['7681ff3d-3312-4986-ac65-4bd8bad55aea', '99221d95-0316-462c-b8fa-309d9c7834bb']",23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:23.334,Pass,
,,,,,,,,,,,,,,,,,1.006224,,,,,,,,,,,,,5779cbb7-8219-470a-8579-8eaa72f69a0f,115,,"[52.2, 56.7]",3825702,2,,,,0.04164258,,Head,,,"[57.0, 56.9]",,High Pass,,4.804165,,Incomplete,,Imanol Agirretxe Arruti,6677.0,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,6,Real Sociedad,210,"['30e52a9d-679c-4307-9589-f4bf769f4226', 'c37a5049-3575-4428-b985-ea38b2261d13']",25,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:25.031,Pass,
