bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.915218,,,,,,,,,,,,,,6f300856-1a38-4bf9-8ab4-763b703347b0,16,,"[36.2, 58.0]",3825742,0,,,,,-0.092811346,,Left Foot,,,"[78.1, 54.1]",,High Pass,,42.081112,,,,,Youssef El-Arabi,27109.0,,,,,,1,From Kick Off,Jean-Sylvain Claude Babin,4498.0,Right Center Back,2,Granada,1049,['f959ff33-5c49-4064-ad0f-3332b98f0494'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:00:09.998,Pass,
,,,,,,,,,,,,,,,,1.28184,,,,,,,,,,,,,,5d495373-5bfb-402b-bffa-af43a5aa110b,19,,"[78.1, 54.1]",3825742,0,,,,True,0.25662538,,,,,"[92.2, 57.8]",,High Pass,,14.57738,,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,1,From Kick Off,Youssef El-Arabi,27109.0,Center Forward,2,Granada,1049,"['3dcd8c9b-4c1b-403b-9bdb-34766b744b86', '7f235cb8-97f7-48ca-b7e1-e1686a35ca79', 'eed956eb-7ff4-4b72-96c1-2805fc29658e']",12,,,,,,,,,,,,,,,,,,Granada,1049,00:00:12.913,Pass,True
,,,,,,,,,,,,,,,,2.214537,,,,,,,,,,,,,,3dcd8c9b-4c1b-403b-9bdb-34766b744b86,21,,"[27.9, 22.3]",3825742,0,,,,,2.5620286,,Head,,,"[11.4, 33.1]",,Low Pass,,19.720295,,,,,Vicente Guaita Panadero,6625.0,,,,,Recovery,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,3,Getafe,216,"['5d495373-5bfb-402b-bffa-af43a5aa110b', 'aaad7b75-7e69-467e-9e8d-00f6b690fe96']",14,,,,,,,,,,,,,,,,,,Getafe,216,00:00:14.195,Pass,
,,,,,,,,,,,,,,,,2.035152,,,,,,,,,,,,,,36d66d78-28f7-496e-883c-b8958b9625c1,24,,"[13.3, 37.3]",3825742,0,,,,,1.3026855,,Keeper Arm,,,"[20.8, 64.6]",,Ground Pass,,28.311481,,,,,Santiago Vergini,27403.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,3,Getafe,216,['d786aab4-4f8d-4a79-8c9b-f6c39f2f3233'],19,,,,,,,,,,,,,,,,,,Getafe,216,00:00:19.098,Pass,
,,,,,,,,,,,,,,,,2.735777,,,,,,,,,,,,,,5ffa6c8f-40c7-45dd-8a25-57997c408146,27,,"[40.3, 74.3]",3825742,0,,,,,-0.047667045,,Right Foot,,,"[96.9, 71.6]",,High Pass,,56.664364,,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,3,Getafe,216,"['4b5baedd-cb59-473e-97bd-b460ff979e61', '83ccdd77-69b2-4f10-8480-7bb20211d26f']",26,,,,,,,,,,,,,,,,,,Getafe,216,00:00:26.766,Pass,
,,,,,,,,,,,,,,,,2.580553,,,,,,,,,,,,,,18a0cb49-4a2b-416a-b822-156e0c732467,32,,"[22.6, 4.2]",3825742,0,,,,,0.45292416,,Left Foot,,,"[52.6, 18.8]",,Low Pass,,33.36405,,,Incomplete,,Francisco Manuel Rico Castro,25707.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Left Center Back,3,Getafe,216,"['32d59491-63fc-4edd-9e5e-0d86c24e68c4', '9277c783-43a2-4c87-9119-7d38c4e21e83', 'a8d4ff76-4964-492f-9db7-92354ea24af1']",30,,,,,,,,,,,,,,,,,,Granada,1049,00:00:30.499,Pass,True
,,,,,,,,,,,,,,,,1.807644,,,,,,,,,,,,,,3ecf37f7-7877-455b-a7e9-8d1e2c57d1de,37,,"[68.4, 63.4]",3825742,0,,,,,1.8536055,,Right Foot,,,"[65.0, 75.1]",,High Pass,,12.184006,,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,3,Getafe,216,"['18614f4e-ba1b-4a9b-9bab-4ac8843bc71a', 'a5544cce-7c8a-4f8b-abed-6084c992a193']",33,,,,,,,,,,,,,,,,,,Getafe,216,00:00:33.599,Pass,True
,,,,,,,,,,,,,,,,1.766917,,,,,,,,,,,,,,a106098b-33a7-4a2c-a30a-c2f94fb525c8,39,,"[65.0, 75.1]",3825742,0,,,,,-0.6913369,,Head,,,"[73.7, 67.9]",,High Pass,,11.292918,,,Incomplete,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,3,Getafe,216,"['14e90438-0e90-489c-b9d7-5f9dd2d42450', '7183fd49-98b7-4237-8eea-871369b73a07']",35,,,,,,,,,,,,,,,,,,Getafe,216,00:00:35.407,Pass,
,,,,,,,,,,,,,,,,2.620763,,,,,,,,,,,,,,14e90438-0e90-489c-b9d7-5f9dd2d42450,41,,"[46.4, 12.2]",3825742,0,,,,,-0.41450688,,Head,,,"[61.4, 5.6]",,High Pass,,16.3878,,,,,Francisco Manuel Rico Castro,25707.0,,,,,Recovery,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,4,Granada,1049,"['4ea19920-7094-4714-8564-c15535877ad2', 'a106098b-33a7-4a2c-a30a-c2f94fb525c8']",37,,,,,,,,,,,,,,,,,,Granada,1049,00:00:37.174,Pass,
,,,,,,,,,,,,,,,,0.819481,,,,,,,,,,,,,,18fc4df2-e9be-447c-aaab-8a4d8d4bf491,44,,"[61.4, 5.6]",3825742,0,,,,True,0.022984458,,,,,"[70.1, 5.8]",,High Pass,,8.702298,,,,,Youssef El-Arabi,27109.0,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,4,Granada,1049,"['68a9a06c-833e-4e6f-a956-f7efbad9c6f2', '6f40ba07-6078-43c9-9aa4-d751a681a117']",39,,,,,,,,,,,,,,,,,,Granada,1049,00:00:39.794,Pass,True
,,,,,,,,,,,,,,,,0.568211,,,,,,,,,,,,,,26cf7ab5-39e4-458b-9646-e8c8c66d60df,47,,"[70.3, 5.5]",3825742,0,,,,,-1.5707964,,Other,,,"[70.3, 3.6]",,Low Pass,,1.9,,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,4,Granada,1049,"['33cfba2d-e268-413e-8378-08c882db20a9', '45f48f81-b24e-4449-bb64-a085eb1af9cd']",40,,,,,,,,,,,,,,,,,,Granada,1049,00:00:40.614,Pass,True
,,,,,,,,,,,,,,,,2.228372,,,,,,,,,,,,,,e389c83a-f6e3-479e-8c5a-6335c08a15b5,52,,"[43.1, 76.5]",3825742,1,,,,,-2.2275455,,Right Foot,,,"[21.9, 49.0]",,Ground Pass,,34.723045,,,,,Juan Torres Ruiz,6861.0,,,,,Free Kick,1,From Free Kick,Santiago Vergini,27403.0,Right Center Back,5,Getafe,216,['90662ae7-d440-4130-85ba-3d3b9c6b0a05'],2,,,,,,,,,,,,,,,,,,Getafe,216,00:01:02.577,Pass,
,,,,,,,,,,,,,,,,1.204212,,,,,,,,,,,,,,eba7c6f4-ec51-46ca-9c20-abf53c351509,55,,"[36.9, 30.7]",3825742,1,,,,,-0.64008814,,Right Foot,,,"[60.4, 13.2]",,Ground Pass,,29.30017,,,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,1,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,5,Getafe,216,"['68e90382-34bc-485a-b45b-e523ef69ce9b', '7ca43976-e506-4715-8ac0-7c4be122ab43']",8,,,,,,,,,,,,,,,,,,Getafe,216,00:01:08.983,Pass,
,,,,,,,,,,,,,,,,1.495738,,,,,,,,,,,,,,5c9e97a6-2172-414b-b8a0-2051234aabcc,62,,"[48.6, 69.5]",3825742,1,,,,,-2.9988208,,Right Foot,,,"[32.6, 67.2]",,Ground Pass,,16.164467,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,6,Granada,1049,"['68492823-6d15-4ba9-8fff-90e2e6c5fc08', '742fc293-e423-4597-9a67-bc14d37fab75']",14,,,,,,,,,,,,,,,,,,Granada,1049,00:01:14.629,Pass,True
,,,,,,,,,,,,,,,,2.383435,,,,,,,,,,,,,,b427e4c1-fe21-4930-bcde-b76398e93da7,65,,"[31.7, 66.9]",3825742,1,,,,,-2.4969416,,Right Foot,,,"[3.9, 46.0]",,Ground Pass,,34.78002,,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,6,Granada,1049,['e851cd02-054f-4232-9933-c49f297cfcb0'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:01:16.996,Pass,
,,,,,,,,,,,,,,,,3.403021,,,,,,,,,,,,,,0fa761b5-8eb6-4926-ad0a-cf9c824717e7,68,,"[7.8, 50.6]",3825742,1,,,,,-0.68283683,,Right Foot,,,"[51.2, 15.3]",,High Pass,,55.943275,,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,6,Granada,1049,['d5df2c29-0848-4efb-8ab1-d09aa2eca5b7'],22,,,,,,,,,,,,,,,,,,Granada,1049,00:01:22.299,Pass,
,,,,,,,,,,,,,,,,1.699311,,,,,,,,,,,,,,2baded60-68ca-4a5b-902c-58d33bc17cf9,71,,"[51.2, 15.3]",3825742,1,,,,True,-0.39431447,,,,,"[66.1, 9.1]",,High Pass,,16.138464,,,Incomplete,,Dimitri Foulquier,4546.0,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Left Wing,6,Granada,1049,"['12ecf44d-8037-4bfb-9ac2-520a94c41ea4', '4201a3a1-0fb4-41e6-9277-2588f041e322', '986590e4-c1cd-4a32-b891-c32715f62763']",25,,,,,,,,,,,,,,,,,,Granada,1049,00:01:25.702,Pass,True
,,,,,,,,,,,,,,,,1.1404,,,,,,,,,,,,,,4201a3a1-0fb4-41e6-9277-2588f041e322,73,,"[54.0, 71.0]",3825742,1,,,,,-0.5375866,,Right Foot,,,"[64.4, 64.8]",,Ground Pass,,12.107849,,,,,Pablo Sarabia García,6720.0,,,,,Recovery,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,6,Granada,1049,"['1554c4e8-6623-4526-b998-1c047bde2d3f', '2baded60-68ca-4a5b-902c-58d33bc17cf9']",27,,,,,,,,,,,,,,,,,,Getafe,216,00:01:27.402,Pass,
,,,,,,,,,,,,,,,,2.528032,,,,,,,,,,,,,,4fa4c7fb-f873-47af-b9ec-0ef72ed5e568,84,,"[69.3, 5.6]",3825742,1,,,,,1.729649,,Left Foot,,,"[59.8, 64.9]",,High Pass,,60.05614,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,True,,,Free Kick,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,7,Granada,1049,['380c6853-2de6-4212-9709-87679e6fabdb'],52,,,,,,,,,,,,,,,,,,Granada,1049,00:01:52.753,Pass,
,,,,,,,,,,,,,,,,0.977088,,,,,,,,,,,,,,b5ae2dab-bc59-400d-b6e1-ffd12e7326ea,87,,"[63.4, 65.2]",3825742,1,,,,,0.8559877,,Right Foot,,,"[72.6, 75.8]",,Ground Pass,,14.035668,,,,,Isaac Ajayi Success,6918.0,,,,,,1,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,7,Granada,1049,['f9357c6d-a52a-412c-b6cc-d8636dff5fa7'],56,,,,,,,,,,,,,,,,,,Granada,1049,00:01:56.657,Pass,
,,,,,,,,,,,,,,,,0.72703,,,,,,,,,,,,,,bdf97147-bd3c-4348-ae25-bd155a437835,90,,"[75.7, 74.2]",3825742,2,,,,,-1.5707964,,Right Foot,,,"[75.7, 59.4]",,Ground Pass,,14.8,,,,,Francisco Manuel Rico Castro,25707.0,,,,,,1,From Free Kick,Isaac Ajayi Success,6918.0,Right Wing,7,Granada,1049,['87dea823-6323-43a2-8da4-41372b2f660c'],3,,,,,,,,,,,,,,,,,,Granada,1049,00:02:03.240,Pass,
,,,,,,,,,,,,,,,,3.389803,,,,,,,,,,,,,,68127741-f310-47a5-af25-15426365fdbf,93,,"[75.7, 59.4]",3825742,2,,,,,0.57729965,,Right Foot,,,"[106.1, 79.2]",,Ground Pass,,36.279472,,,Out,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,From Free Kick,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,7,Granada,1049,['2d7f7181-3f6b-4a59-a326-d30d45f1c8b4'],4,,,,,,,,,,,,,,,,,,Granada,1049,00:02:04.023,Pass,
,,,,,,,,,,,,,,,,1.532449,,,,,,,,,,,,,,d432f93c-196d-42d1-aa76-77e70a06d3fb,95,,"[22.2, 0.1]",3825742,2,,,,,0.28075516,,,,,"[43.7, 6.3]",,Low Pass,,22.376102,,,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,Throw-in,1,From Throw In,Abdoul Karim Yoda,27092.0,Left Back,8,Getafe,216,"['6c539997-5b90-4959-b65d-77b02cb0bf1a', 'e3883143-2358-4e65-9639-11dc6f3f74de']",16,,,,,,,,,,,,,,,,,,Getafe,216,00:02:16.857,Pass,
,,,,,,,,,,,,,,,,0.659767,,,,,,,,,,,,,,67e300cc-f64b-4425-b384-70e51077df79,100,,"[76.1, 73.1]",3825742,2,,,,,-0.08950382,,Right Foot,,,"[83.9, 72.4]",,Low Pass,,7.8313475,,,,,Isaac Ajayi Success,6918.0,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,9,Granada,1049,"['8728071a-7d88-4293-bdc1-8a265d96e90c', 'f7df79fb-e2be-44e3-9640-defbaabae903']",19,,,,,,,,,,,,,,,,,,Granada,1049,00:02:19.130,Pass,True
,,,,,,,,,,,,,,,,1.750104,,,,,,,,,,,,,,6646fb81-4fd1-4aec-b53d-c6ae5c263fce,103,,"[83.9, 72.4]",3825742,2,,,,,-2.3803833,,Right Foot,,,"[71.2, 60.3]",,Low Pass,,17.54138,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,9,Granada,1049,['e4c711eb-0105-4d19-b43d-6b4b0058e5f3'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:02:19.830,Pass,
,,,,,,,,,,,,,,,,1.727301,,,,,,,,,,,,,,5df41fcc-8b00-481a-b689-7ccea898d6f3,106,,"[71.2, 60.3]",3825742,2,,,,,-2.5231647,,Right Foot,,,"[55.6, 49.2]",,Ground Pass,,19.146017,,,,,David Rodríguez Lombán,6702.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,9,Granada,1049,['7c25593b-07d7-43da-888c-70ebefbbbe72'],21,,,,,,,,,,,,,,,,,,Granada,1049,00:02:21.940,Pass,
,,,,,,,,,,,,,,,,1.928228,,,,,,,,,,,,,,4bc59add-e6d9-41b9-90ab-b6e0c643a188,108,,"[55.6, 49.2]",3825742,2,,,,,-1.6061798,,Right Foot,,,"[54.8, 26.6]",,Ground Pass,,22.614155,,,,,Dimitri Foulquier,4546.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Left Center Back,9,Granada,1049,['1e22b7be-02bd-40c4-bdba-24e04fe7d3e4'],23,,,,,,,,,,,,,,,,,,Granada,1049,00:02:23.667,Pass,
,,,,,,,,,,,,,,,,3.775244,,,,,,,,,,,,,,cd432296-75fb-42e2-aeba-71bbc53d789b,110,,"[54.8, 26.6]",3825742,2,,,,,2.943764,,Right Foot,,,"[10.4, 35.5]",,Ground Pass,,45.28322,,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,9,Granada,1049,['b4d3d757-75c5-424d-a6f8-8855f92b67b8'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:02:25.596,Pass,
,,,,,,,,,,,,,,,,2.942157,,,,,,,,,,,,,,ea031183-c69f-4334-8c43-22ce1914bb4d,113,,"[10.1, 35.5]",3825742,2,,,,,1.4306175,,Right Foot,,,"[14.7, 68.1]",,Ground Pass,,32.92294,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,9,Granada,1049,['b9f76f94-6f73-403d-b713-580375a87c8c'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:02:29.411,Pass,
,,,,,,,,,,,,,,,,2.278347,,,,,,,,,,,,,,efdc65d4-d9d4-45d7-a18d-030883294e4e,116,,"[16.1, 69.9]",3825742,2,,,,,-0.036101688,,Right Foot,,,"[60.4, 68.3]",,High Pass,,44.328884,,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,9,Granada,1049,"['895fb379-0ec5-416c-b4c9-03acf7e7cfb1', 'd80d046b-3ac5-4b4e-b709-e4c569e6e2e3']",33,,,,,,,,,,,,,,,,,,Granada,1049,00:02:33.833,Pass,
,,,,,,,,,,,,,,,,1.291669,,,,,,,,,,,,,,d80d046b-3ac5-4b4e-b709-e4c569e6e2e3,119,,"[59.7, 11.8]",3825742,2,,,,True,0.42112008,,,,,"[78.9, 20.4]",,High Pass,,21.038061,,,Incomplete,,,,,,,,Interception,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,9,Granada,1049,"['2354e590-5425-4db8-845b-e4397b483c19', '24bd9710-ae3f-4946-8ac2-a563cd269988', 'efdc65d4-d9d4-45d7-a18d-030883294e4e']",36,,,,,,,,,,,,,,,,,,Getafe,216,00:02:36.111,Pass,True
