ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.509632,,,,,,,,,,,,b0a49579-70b1-42a2-891f-611447c7587c,2045,,"[92.8, 60.9]",3825664,56,,,,,0.66535556,,Right Foot,,,"[107.2, 72.2]",Ground Pass,,18.30437,,,,,Armindo Tué Na Bangna,8522.0,,,,,,2,From Throw In,Sergio Canales Madrazo,6673.0,Left Wing,133,Real Sociedad,210,"['4738ffc1-ec8a-45d3-81c3-9b32c3cc18d2', '8a40e33f-93fb-4ce9-bc45-95944bc1a49f']",15,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:15.166,Pass,True
,,,,,,,,,,,,1.209368,,,,,,,,,,,,74b7b604-a13a-4d13-b958-3ff86dee265e,2048,,"[114.9, 60.2]",3825664,56,,,,,-1.9208412,,Right Foot,True,True,"[105.7, 35.0]",Low Pass,,26.826853,,,Incomplete,,Yuri Berchiche Izeta,3023.0,,,,,,2,From Throw In,Armindo Tué Na Bangna,8522.0,Right Wing,133,Real Sociedad,210,"['2a76e4db-1bf4-4c31-b087-04de6b9322cc', '8cdad90c-f05b-4d12-9131-aaa97c3eae01']",18,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:18.652,Pass,
,,,,,,,,,,,,1.240187,,,,,,,,,,,,451b680b-4c8f-4021-a3d1-12f0ae6192c2,2052,,"[14.4, 24.9]",3825664,56,,,,True,-0.31628612,,,,,"[25.4, 21.3]",Low Pass,,11.574109,,,,,Ciro Immobile,7788.0,,,,,Recovery,2,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,134,Sevilla,213,"['631887ed-9442-4530-99b1-6c42ab3422be', '6a905da0-13d3-4d62-8fcc-1a0afff949db']",23,,,,,,,,,,,,,,,,Sevilla,213,00:11:23.064,Pass,True
,,,,,,,,,,,,0.447456,,,,,,,,,,,,a090fe16-ae4c-4392-b9aa-c6ec1b875b10,2057,,"[21.3, 25.7]",3825664,56,,,,,0.40024066,,Right Foot,,,"[23.9, 26.8]",Ground Pass,,2.823119,,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,,2,Regular Play,Ciro Immobile,7788.0,Center Forward,134,Sevilla,213,"['4aa81553-a027-4702-ae8a-f20dfca843d9', '5a4da56f-f825-433d-8b56-91d403925993', 'f9312c14-8b88-4345-8a88-6a1322db8609']",25,,,,,,,,,,,,,,,,Sevilla,213,00:11:25.492,Pass,True
,,,,,,,,,,,,1.090689,,,,,,,,,,,,cd2b8f93-48d1-467f-9b8c-fbbf825f38de,2070,,"[67.3, 55.7]",3825664,56,,,,,-1.4038261,,Right Foot,,,"[68.8, 46.8]",Ground Pass,,9.025519,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Recovery,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,135,Real Sociedad,210,['947f66cf-64d4-464e-95e4-a8201a17feec'],33,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:33.500,Pass,
,,,,,,,,,,,,1.431675,,,,,,,,,,,,249f1752-3da9-463d-8b87-2943a989f895,2073,,"[92.3, 24.7]",3825664,56,,,,,-1.0338856,,Right Foot,,,"[97.3, 16.3]",Ground Pass,,9.775479,,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,135,Real Sociedad,210,['479e4a44-6373-4a51-b524-3ef2e4b8e9f2'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:39.065,Pass,
,,,,,,,,,,,,0.875989,,,,,,,,,,,,581fcf82-6937-406d-be24-f72b7cc26891,2076,,"[97.3, 15.9]",3825664,56,,,,,1.922613,,Left Foot,,,"[94.4, 23.8]",Ground Pass,,8.415462,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,135,Real Sociedad,210,['71d2726e-9d4c-407b-bbb7-d6372d649dfa'],42,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:42.158,Pass,
,,,,,,,,,,,,1.094051,,,,,,,,,,,,35e2e3fc-487e-4d5e-a747-d851f48680f1,2079,,"[94.4, 23.8]",3825664,56,,,,,-2.0720606,,Right Foot,,,"[90.4, 16.5]",Ground Pass,,8.324061,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,135,Real Sociedad,210,['67c4e230-5249-4f52-9e26-ac6f8e73e662'],43,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:43.114,Pass,
,,,,,,,,,,,,0.628521,,,,,,,,,,,,b2b04282-c5e6-470f-a953-1c541dfd521e,2083,,"[91.8, 17.0]",3825664,56,,,,,-0.09406123,,Left Foot,,,"[97.1, 16.5]",Ground Pass,,5.3235326,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,135,Real Sociedad,210,"['a895e6c6-fd61-4fce-bc8f-6e744d1394e9', 'dc795833-83e4-45e2-afd7-78a0010903cd']",44,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:44.933,Pass,True
,,,,,,,,,,,,0.972809,,,,,,,,,,,,d43054f4-6fec-4ea0-98c5-e9201daaff52,2086,,"[99.9, 7.2]",3825664,56,,,,,-2.0268683,,Left Foot,,,"[97.3, 1.9]",Ground Pass,,5.903389,,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,135,Real Sociedad,210,['0ab574b3-7d59-42d2-8be5-3cd3520654ac'],47,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:47.518,Pass,
,,,,,,,,,,,,1.719957,,,,,,,,,,,,4da3135a-7cc4-4487-bfd0-402334d0290a,2089,,"[97.3, 1.9]",3825664,56,,,,,2.6459193,,Left Foot,,,"[80.1, 11.2]",Ground Pass,,19.55326,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,135,Real Sociedad,210,['fbdd4e4a-22c4-419a-9173-0e415449a72b'],49,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:49.611,Pass,
,,,,,,,,,,,,1.677973,,,,,,,,,,,,25dee7de-1851-4173-a600-9ccd511f9122,2093,,"[76.2, 10.8]",3825664,56,,,,,2.0530899,,Right Foot,,,"[67.3, 27.8]",Ground Pass,,19.188799,,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,135,Real Sociedad,210,"['45617fc9-9628-4f5b-bb03-bdb892b643fb', 'a9c90109-a74f-4bf5-bf67-095c3491a9b2']",53,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:53.035,Pass,True
,,,,,,,,,,,,2.075222,,,,,,,,,,,,f18bd67d-67dc-4524-a06e-b2fd54e4e351,2096,,"[67.3, 28.0]",3825664,56,,,,,1.957672,,Left Foot,,,"[58.5, 49.6]",Ground Pass,,23.323807,,,,,Mikel González de Martín Martínez,16622.0,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,135,Real Sociedad,210,['eef4ed13-25b9-4cde-bf0f-68363959ab45'],55,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:55.414,Pass,
,,,,,,,,,,,,1.395103,,,,,,,,,,,,22baaed7-0144-4791-8850-b2c9fb27487e,2099,,"[62.8, 50.1]",3825664,56,,,,,1.3063079,,Right Foot,,,"[69.3, 74.1]",Ground Pass,,24.864634,,,,,Aritz Elustondo Irribaria,6679.0,,,,,,2,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,135,Real Sociedad,210,['d65c9632-eebe-4d7b-a67b-e49f3763efeb'],58,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:58.675,Pass,
,,,,,,,,,,,,1.795967,,,,,,,,,,,,8298f22e-1ee5-4f02-9978-4ea4e274170e,2102,,"[69.7, 74.1]",3825664,57,,,,,-2.027755,,Right Foot,,,"[63.8, 62.1]",Ground Pass,,13.371985,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,135,Real Sociedad,210,['ca9bcb1e-c378-441b-a1df-392f8d2170a2'],0,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:00.871,Pass,
,,,,,,,,,,,,2.625393,,,,,,,,,,,,8d8342fc-f4af-40d6-bedf-18a9fcf605f1,2105,,"[61.1, 50.9]",3825664,57,,,,,-1.803717,,Right Foot,,,"[54.6, 23.5]",Ground Pass,,28.160433,,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,135,Real Sociedad,210,['2c8d9974-b415-40de-bb62-eacfac383ecb'],4,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:04.367,Pass,
,,,,,,,,,,,,1.560631,,,,,,,,,,,,e7cc2787-ed9e-45cb-914c-824e5094ba81,2108,,"[55.1, 23.0]",3825664,57,,,,,-0.87116015,,Left Foot,,,"[65.2, 11.0]",Ground Pass,,15.684706,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,135,Real Sociedad,210,['518ae629-5fc1-45db-a053-3bf05ad8d84f'],7,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:07.072,Pass,
,,,,,,,,,,,,1.714669,,,,,,,,,,,,8e043f8d-549b-43ac-9bb6-fa96ba9d2f44,2111,,"[76.7, 5.3]",3825664,57,,,,,2.0879643,,Right Foot,,,"[64.3, 27.1]",Ground Pass,,25.079872,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,135,Real Sociedad,210,['a29ba3bc-497a-4335-b3e8-e2758ba307b5'],11,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:11.552,Pass,
,,,,,,,,,,,,2.104488,,,,,,,,,,,,24cd42b7-9b18-4ad5-a703-22f4941351f5,2114,,"[63.5, 30.9]",3825664,57,,,,,1.5234632,,Right Foot,,,"[64.4, 49.9]",Ground Pass,,19.021303,,,,,Mikel González de Martín Martínez,16622.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,135,Real Sociedad,210,['790894ad-3c38-4af4-980b-ce9a28b1e3f4'],14,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:14.426,Pass,
,,,,,,,,,,,,1.520448,,,,,,,,,,,,fac0c3e8-f546-4a44-bc02-810875355cc2,2117,,"[75.2, 50.6]",3825664,57,,,,,1.0615777,,Left Foot,,,"[88.6, 74.6]",Ground Pass,,27.487452,,,,,Armindo Tué Na Bangna,8522.0,,,,,,2,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,135,Real Sociedad,210,['ae737147-a5ba-4495-917c-736b57e7585d'],18,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:18.466,Pass,
,,,,,,,,,,,,1.341446,,,,,,,,,,,,ce00637b-0e55-496a-b424-54fedd109bab,2120,,"[94.2, 73.1]",3825664,57,,,,,-2.1401095,,Right Foot,,,"[87.8, 63.1]",Ground Pass,,11.872658,,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,135,Real Sociedad,210,['b7434f49-9078-4f5f-9ef5-9973cf7d0312'],22,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:22.139,Pass,
,,,,,,,,,,,,1.003356,,,,,,,,,,,,0eb12c31-b1ec-4b71-83ae-5a9f7f636337,2123,,"[87.8, 63.3]",3825664,57,,,,,1.0891327,,Right Foot,,,"[94.7, 76.5]",Ground Pass,,14.8946295,,,,,Aritz Elustondo Irribaria,6679.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,135,Real Sociedad,210,['c979c186-f08a-4dd7-805b-1683b64c6f58'],24,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:24.381,Pass,
,,,,,,,,,,,,1.080522,,,,,,,,,,,,a751ccc2-a52a-44cd-a764-8c5857f1f073,2126,,"[98.1, 73.9]",3825664,57,,,,,-1.6384894,,Right Foot,,,"[97.3, 62.1]",Ground Pass,,11.827087,,,,,Imanol Agirretxe Arruti,6677.0,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,135,Real Sociedad,210,['1bba508c-46cf-4624-81ab-02437801069a'],26,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:26.625,Pass,
,,,,,,,,,,,,0.637134,,,,,,,,,,,,01297c86-011e-44d6-91df-3480ad63f362,2129,,"[97.1, 59.4]",3825664,57,,,,,2.580099,,Right Foot,,,"[90.9, 63.3]",Ground Pass,,7.324616,,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,135,Real Sociedad,210,"['196dd035-2941-471f-96aa-4303994e6ff2', 'ace802f4-cd0b-434b-923b-eab0882effbd']",27,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:27.705,Pass,True
,,,,,,,,,,,,1.281377,,,,,,,,,,,,8b2af8c5-861d-4e59-8538-23a0134be2e1,2132,,"[91.3, 63.6]",3825664,57,,,,,-1.5877439,e43488b7-2ae3-4bcf-8d2a-78e11f36f98f,Right Foot,,,"[91.1, 51.8]",Ground Pass,,11.801695,,,,,Sergio Canales Madrazo,6673.0,True,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,135,Real Sociedad,210,['b006688a-a5eb-400f-b6e4-c19e38375d03'],28,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:28.382,Pass,
,,,,,,,,,,,,2.215221,,,,,,,,,,,,abc64090-8d49-4cba-84a2-a569a2515cec,2139,,"[16.3, 36.0]",3825664,57,,,,,-0.10150183,,Left Foot,,,"[37.9, 33.8]",High Pass,,21.711748,,,Incomplete,,Vicente Iborra De La Fuente,3497.0,,,,,Recovery,2,Regular Play,Adil Rami,3253.0,Right Center Back,135,Real Sociedad,210,"['0b10cecc-5f55-440b-a208-f5c94e68c314', 'ad392e8e-bb53-4008-9050-a7727efcbb20']",33,,,,,,,,,,,,,,,,Sevilla,213,00:12:33.104,Pass,
,,,,,,,,,,,,2.378578,,,,,,,,,,,,0b10cecc-5f55-440b-a208-f5c94e68c314,2141,,"[82.2, 46.3]",3825664,57,,,,True,-1.0750313,,,,,"[92.8, 26.7]",High Pass,,22.282728,,,Incomplete,,Sergio Canales Madrazo,6673.0,,,,,Recovery,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,135,Real Sociedad,210,"['71c46332-ebb3-4b84-9379-962c35529441', 'abc64090-8d49-4cba-84a2-a569a2515cec', 'f57ad032-bf2c-4b12-acab-576823d3ec6d', 'f683dbe7-f894-4b79-aa3a-0d7b0de4ee41']",35,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:35.320,Pass,True
,,,,,,,,,,,,1.36051,,,,,,,,,,,,fab5f41c-cce0-4d30-97eb-915b00faf730,2147,,"[27.8, 55.4]",3825664,57,,,,,1.241611,,Right Foot,,,"[33.3, 71.5]",Ground Pass,,17.013523,,,,,Víctor Machín Pérez,6841.0,,,,,,2,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,136,Sevilla,213,"['43c63037-1fd2-4215-b8f0-14c0ccac2cbf', 'f9fabaa2-bea2-4a5f-b229-338a5acfea1b']",38,,,,,,,,,,,,,,,,Sevilla,213,00:12:38.479,Pass,True
,,,,,,,,,,,,1.865012,,,,,,,,,,,,d7a4ffe6-fe15-4ed3-805f-e60767bee8a8,2150,,"[38.6, 72.7]",3825664,57,,,,,-3.071938,,Right Foot,,,"[25.7, 71.8]",Ground Pass,,12.931357,,,,,Adil Rami,3253.0,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,136,Sevilla,213,['4a5bdebd-a964-41ee-add7-c3ba9bf911e6'],43,,,,,,,,,,,,,,,,Sevilla,213,00:12:43.491,Pass,
,,,,,,,,,,,,1.893795,,,,,,,,,,,,3c1d49f9-dfad-4b1e-b40d-c1534b24a84a,2153,,"[25.7, 71.8]",3825664,57,,,,,-1.7891679,,Right Foot,,,"[17.8, 36.2]",Ground Pass,,36.46601,,,,,Timothée Kolodziejczak,10476.0,,,,,,2,Regular Play,Adil Rami,3253.0,Right Center Back,136,Sevilla,213,['311e5c1b-77af-4852-8e00-0245f4f1b174'],48,,,,,,,,,,,,,,,,Sevilla,213,00:12:48.022,Pass,
,,,,,,,,,,,,1.253631,,,,,,,,,,,,ce6bdd07-b0d5-4eb0-aed8-60400d516b86,2156,,"[21.5, 29.5]",3825664,57,,,,,0.7271681,,Left Foot,,,"[33.3, 40.0]",Ground Pass,,15.795253,,,,,Grzegorz Krychowiak,3637.0,,,,,,2,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,136,Sevilla,213,['eeff70f1-a391-49c4-ac3b-1884f0a2ec12'],52,,,,,,,,,,,,,,,,Sevilla,213,00:12:52.301,Pass,
,,,,,,,,,,,,1.486089,,,,,,,,,,,,e6451c2a-004c-4392-a674-b213afee815f,2159,,"[37.6, 38.6]",3825664,57,,,,,-1.5782311,,Right Foot,,,"[37.4, 11.7]",Ground Pass,,26.900743,,,,,Timothée Kolodziejczak,10476.0,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,136,Sevilla,213,['81ad3cc6-4b02-4292-a39d-f5539d996d6a'],55,,,,,,,,,,,,,,,,Sevilla,213,00:12:55.274,Pass,
,,,,,,,,,,,,1.995606,,,,,,,,,,,,f450e8fe-5ea9-4be4-ba71-89c4ab10c377,2162,,"[57.3, 4.1]",3825664,58,,,,,0.2893342,,Left Foot,,,"[91.9, 14.4]",High Pass,,36.100555,,,Incomplete,,Benoît Trémoulinas,27483.0,,,,,,2,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,136,Sevilla,213,"['02aa0604-a4bd-4b81-8d37-54f8e41bbfc8', '2b56ed1b-2fe5-48fe-bbce-140435784f48']",0,,,,,,,,,,,,,,,,Sevilla,213,00:13:00.676,Pass,
,,,,,,,,,,,,1.453289,,,,,,,,,,,,02aa0604-a4bd-4b81-8d37-54f8e41bbfc8,2164,,"[28.2, 65.7]",3825664,58,,,,,1.5902114,,Head,,,"[28.0, 76.0]",Low Pass,,10.301942,,,,,Armindo Tué Na Bangna,8522.0,,,,,Interception,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,137,Real Sociedad,210,"['f450e8fe-5ea9-4be4-ba71-89c4ab10c377', 'f61f4370-4f69-4b2f-88fa-01d72c661b9c']",2,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:02.672,Pass,
,,,,,,,,,,,,1.07177,,,,,,,,,,,,f9373b41-1183-44e3-9c77-6dc730818fe7,2171,,"[86.3, 64.6]",3825664,58,,,,,1.1337205,,Left Foot,,,"[92.0, 76.8]",Ground Pass,,13.465883,,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,137,Real Sociedad,210,['bceda763-5ea8-4409-b876-c4f604eb912b'],13,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:13.331,Pass,
,,,,,,,,,,,,0.815255,,,,,,,,,,,,59f5f541-9d26-46fa-9649-d28beb5f3943,2174,,"[90.9, 71.5]",3825664,58,,,,,0.51778185,,Right Foot,,,"[98.8, 76.0]",Ground Pass,,9.091755,,,,,Armindo Tué Na Bangna,8522.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,137,Real Sociedad,210,['3bf674c4-c7d5-416f-a81f-f1f3fd7cb4c4'],17,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:17.288,Pass,
,,,,,,,,,,,,0.596008,,,,,,,,,,,,c2416d83-5a33-4665-b187-f6f721ab5029,2177,,"[99.9, 69.1]",3825664,58,,,,,1.6452851,,Right Foot,,,"[99.4, 75.8]",Ground Pass,,6.718631,,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,137,Real Sociedad,210,['aac6113a-91e5-42ce-a60e-5c3b0209c1dd'],21,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:21.682,Pass,
,,,,,,,,,,,,0.560804,,,,,,,,,,,,e20caceb-67f5-467e-9347-d4ce855d2b70,2180,,"[99.4, 75.8]",3825664,58,,,,,-2.0344439,,Right Foot,,,"[93.8, 64.6]",Ground Pass,,12.52198,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,137,Real Sociedad,210,['f51f94ca-a797-4c04-945a-3a8850ec626d'],24,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:24.075,Pass,
,,,,,,,,,,,,1.11586,,,,,,,,,,,,f63404f6-e82a-44aa-b50c-98ac4389eb58,2184,,"[93.9, 65.2]",3825664,58,,,,,2.4576964,,Left Foot,,,"[82.0, 74.9]",Ground Pass,,15.352524,,,,,Aritz Elustondo Irribaria,6679.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,137,Real Sociedad,210,"['a4b72ac5-e839-4d56-ba37-7e1aac82dee2', 'd232c31c-fe9c-4b11-8a4f-aa9370f7cd75']",25,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:25.657,Pass,True
,,,,,,,,,,,,3.101478,,,,,,,,,,,,7127bd5e-ac7b-447c-bb61-b6bf43f7ca0e,2187,,"[82.2, 74.9]",3825664,58,,,,,-2.0852478,,Right Foot,,,"[64.0, 42.7]",Ground Pass,,36.987564,,,,,Mikel González de Martín Martínez,16622.0,,,,,,2,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,137,Real Sociedad,210,['81abbe3a-616d-4edf-abd4-159804674853'],27,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:27.514,Pass,
,,,,,,,,,,,,1.547407,,,,,,,,,,,,47a98c0c-0672-4dec-a1f7-b49b22cb83ca,2189,,"[64.3, 41.5]",3825664,58,,,,,-1.2913486,,Right Foot,,,"[70.9, 18.5]",Ground Pass,,23.928226,,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,137,Real Sociedad,210,['94926e6e-b5af-4538-a200-024df31dbf7a'],30,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:30.616,Pass,
,,,,,,,,,,,,1.294737,,,,,,,,,,,,707464ab-a684-41d0-8687-8f6424a63892,2192,,"[76.5, 12.7]",3825664,58,,,,,-0.7853982,,Right Foot,,,"[87.8, 1.4]",Ground Pass,,15.980614,,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,137,Real Sociedad,210,['4f848179-3567-42e8-b6fb-fdee6c4daf7b'],34,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:34.145,Pass,
,,,,,,,,,,,,2.281871,,,,,,,,,,,,02ac8dc8-a154-4c7f-b357-91543c089f6d,2200,,"[57.8, 36.2]",3825664,58,,,,,-1.0429326,,Left Foot,,,"[75.0, 6.7]",Ground Pass,,34.14806,,,,,José Antonio Reyes Calderón,23816.0,,,,,,2,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,138,Sevilla,213,['f860ed18-cb84-48ae-a5da-d6707029368c'],45,,,,,,,,,,,,,,,,Sevilla,213,00:13:45.508,Pass,
,,,,,,,,,,,,2.133583,,,,,,,,,,,,82923e6f-faf0-4a43-96f2-6210c1a51609,2207,,"[109.8, 0.1]",3825664,59,,,,,1.5083776,,,,,"[111.1, 20.9]",High Pass,,20.840586,,,,,Vicente Iborra De La Fuente,3497.0,,,,,Throw-in,2,From Throw In,Benoît Trémoulinas,27483.0,Left Back,139,Sevilla,213,['a4486ba7-9d4b-41be-ba65-671a7ffd0ea5'],24,,,,,,,,,,,,,,,,Sevilla,213,00:14:24.230,Pass,
,,,,,,,,,,,,0.817411,,,,,,,,,,,,a2fbb3f8-38c9-4ef2-a38e-102d1daf49cd,2210,,"[111.8, 22.8]",3825664,59,,,,True,1.7856117,,,,,"[110.6, 28.3]",Low Pass,,5.6293874,,,,,Víctor Machín Pérez,6841.0,,,,,,2,From Throw In,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,139,Sevilla,213,"['2b427e9c-c1ac-4585-8ac7-e1988d44adfb', 'df34f675-4c5f-4103-b67e-fc79d6025150']",26,,,,,,,,,,,,,,,,Sevilla,213,00:14:26.391,Pass,True
,,,,,,,,,,,,1.376115,,,,,,,,,,,,45e5845b-959f-4990-84b1-bfaf617c2580,2213,,"[110.1, 28.6]",3825664,59,,,,,1.608657,,Right Foot,,,"[109.6, 41.8]",Low Pass,,13.209466,,,Incomplete,,Ciro Immobile,7788.0,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,139,Sevilla,213,"['29a72f64-e077-4db2-b2b8-bea565bab0a9', '48924a85-9400-4679-bf6d-02609dd66bcf']",27,,,,,,,,,,,,,,,,Sevilla,213,00:14:27.217,Pass,
,,,,,,,,,,,,2.436925,,,,,,,,,,,,aacceac5-0a4e-4286-9b98-4e6e68019087,2223,,"[85.2, 49.2]",3825664,59,,,,,0.9325742,,Right Foot,,,"[101.0, 70.5]",Ground Pass,,26.52037,,,,,Mariano Ferreira Filho,21210.0,,,,,,2,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,139,Sevilla,213,['51865bb9-966d-4db2-a2e7-88e48a9ad82c'],34,,,,,,,,,,,,,,,,Sevilla,213,00:14:34.608,Pass,
,,,,,,,,,,,,2.171715,,,,,,,,,,,,fe81e10c-0982-45aa-9c70-a4d2fbfeae46,2225,,"[101.3, 70.8]",3825664,59,,,,,-1.3786165,,Right Foot,True,,"[109.2, 30.2]",High Pass,,41.361454,,,,,José Antonio Reyes Calderón,23816.0,,True,,,,2,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,139,Sevilla,213,['456363f7-8f0c-4002-9ae9-8c76972fc73d'],37,,,,,,,,,,,,,,,,Sevilla,213,00:14:37.045,Pass,
