ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,,e48de420-2cc2-457b-a6a5-f1c9218c2cc3,16,,"[38.3, 4.2]",3825840,0,,,,,1.8394237,,Left Foot,,,"[33.4, 22.0]",,Ground Pass,,18.462124,,,,,Aymen Abdennour,4406.0,,,,,,,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Valencia,207,['51501ede-5f9c-4fe6-8b5e-5eec27b50644'],11,,,,,,,,,,,,,,,,Valencia,207,00:00:11.309,Pass,
,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,05c2e221-eb24-4592-809d-0e9b6378507a,19,,"[35.3, 22.5]",3825840,0,,,,,1.7961389,,Left Foot,,,"[28.4, 52.6]",,Ground Pass,,30.88074,,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Kick Off,Aymen Abdennour,4406.0,Left Center Back,2,Valencia,207,['96506d5b-9ad4-40f9-b6b7-d15c467ed517'],14,,,,,,,,,,,,,,,,Valencia,207,00:00:14.702,Pass,
,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,97fef311-94ec-4934-b0a1-71d5cb1fbbf0,22,,"[37.4, 56.6]",3825840,0,,,,,0.84853256,,Right Foot,,,"[53.7, 75.1]",,Ground Pass,,24.656439,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['c32d8865-3894-4194-9ba1-ed6074160803'],21,,,,,,,,,,,,,,,,Valencia,207,00:00:21.102,Pass,
,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,20f8baff-e08a-4caf-a6df-a6a405deaf9f,25,,"[49.9, 70.8]",3825840,0,,,,,-2.4468544,,Right Foot,,,"[33.7, 57.3]",,Ground Pass,,21.087673,,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Kick Off,João Pedro Cavaco Cancelo,7005.0,Right Back,2,Valencia,207,['299a3973-e4f4-4f77-bd5e-ccf564897c35'],23,,,,,,,,,,,,,,,,Valencia,207,00:00:23.902,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,0a3a0d7b-f95d-47d0-8554-af295d042749,28,,"[35.2, 56.8]",3825840,0,,,,,-1.2293977,,Right Foot,,,"[44.9, 29.5]",,Ground Pass,,28.972055,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['51b0ca14-9d16-4fe3-9249-b6c861abd85b'],26,,,,,,,,,,,,,,,,Valencia,207,00:00:26.555,Pass,
,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,,20dfccf6-8813-453c-b173-3fd55a9f3657,30,,"[44.9, 29.5]",3825840,0,,,,,1.9637654,,Right Foot,,,"[35.2, 52.9]",,Ground Pass,,25.33081,,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Center Defensive Midfield,2,Valencia,207,['4b42e212-f094-46ef-a41e-093f3893bb0a'],27,,,,,,,,,,,,,,,,Valencia,207,00:00:27.755,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,48b407f7-04c4-4dda-849f-72e725de4789,33,,"[35.2, 52.9]",3825840,0,,,,,-0.5488836,,Right Foot,,,"[47.3, 45.5]",,Ground Pass,,14.183441,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['5cb87dbc-f638-40ed-9d79-5dfac92abb41'],29,,,,,,,,,,,,,,,,Valencia,207,00:00:29.795,Pass,
,,,,,,,,,,,,,,,,2.774203,,,,,,,,,,,,,,,659fa950-bce8-470c-8297-ba7e39cc0229,37,,"[48.2, 39.7]",3825840,0,,,,,-1.1507019,,Left Foot,,,"[63.7, 5.0]",,Low Pass,,38.004475,,,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Center Defensive Midfield,2,Valencia,207,"['b81ad7eb-95ff-45b6-8b18-c38fb2ff5a4c', 'f822fcd1-b3f1-48ff-8ba9-3555a0b414af']",33,,,,,,,,,,,,,,,,Valencia,207,00:00:33.000,Pass,True
,,,,,,,,,,,,,,,,0.982972,,,,,,,,,,,,,,,4c148f16-eb05-4eba-8fdc-34be2c99309b,40,,"[64.1, 5.0]",3825840,0,,,,,-0.4636476,,Right Foot,,,"[68.9, 2.6]",,Ground Pass,,5.3665633,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Kick Off,Santiago Mina Lorenzo,6594.0,Left Wing,2,Valencia,207,['338bb1ec-c630-4b10-ace0-69b8fa67744b'],35,,,,,,,,,,,,,,,,Valencia,207,00:00:35.867,Pass,
,,,,,,,,,,,,,,,,0.598209,,,,,,,,,,,,,,,4f32e128-983a-4246-8982-a13c019e30e2,43,,"[83.2, 1.4]",3825840,0,,,,,1.1309538,,Left Foot,,,"[84.8, 4.8]",,Ground Pass,,3.757659,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Valencia,207,['958b0b96-c19f-46b9-9d9a-8345bbbc7b63'],40,,,,,,,,,,,,,,,,Valencia,207,00:00:40.311,Pass,
,,,,,,,,,,,,,,,,0.841491,,,,,,,,,,,,,,,3728ed6a-c413-4b01-9e97-fb7d7a5ebbf1,45,,"[84.8, 4.8]",3825840,0,,,,,-2.0054665,,Right Foot,,,"[83.5, 2.0]",,Ground Pass,,3.0870697,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,2,Valencia,207,['249c05ec-bb3d-46b7-bdc2-ea4a91e45b82'],40,,,,,,,,,,,,,,,,Valencia,207,00:00:40.909,Pass,
,,,,,,,,,,,,,,,,0.68238,,,,,,,,,,,,,,,88c4091e-1bc5-4db7-97ab-c779f49b8f50,48,,"[83.2, 2.0]",3825840,0,,,,,-0.0344691,,Left Foot,,,"[89.0, 1.8]",,Ground Pass,,5.8034472,,,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Valencia,207,['5a8aad53-5874-4f64-9837-32dbb81f4dea'],42,,,,,,,,,,,,,,,,Valencia,207,00:00:42.950,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,f0c85313-a109-4eeb-a0fc-1b34507d1d1a,51,,"[89.6, 1.8]",3825840,0,,,,,3.050933,,Left Foot,,,"[78.6, 2.8]",,Ground Pass,,11.045361,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Kick Off,Santiago Mina Lorenzo,6594.0,Left Wing,2,Valencia,207,['8ae23309-8a3f-48b8-b339-42a5dc6af643'],43,,,,,,,,,,,,,,,,Valencia,207,00:00:43.673,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,6ecba70c-6bb9-4eff-b62f-1a4a420edeeb,55,,"[71.7, 3.0]",3825840,0,,,,,2.7342896,,Left Foot,,,"[36.7, 18.1]",,Ground Pass,,38.11837,,,,,Aymen Abdennour,4406.0,,,,,,,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Valencia,207,"['2a74dbc0-26b6-4c20-822d-1e949f744905', '568ffe27-b9ce-4add-b3b4-bedaaf2af98d']",46,,,,,,,,,,,,,,,,Valencia,207,00:00:46.408,Pass,True
,,,,,,,,,,,,,,,,1.926098,,,,,,,,,,,,,,,5d15cf2a-743d-4396-8e81-69bd6ffa89ad,58,,"[36.7, 18.1]",3825840,0,,,,,2.4620643,,Left Foot,,,"[16.4, 34.5]",,Ground Pass,,26.096935,,,,,Diego Alves Carreira,25144.0,,,,,,,1,From Kick Off,Aymen Abdennour,4406.0,Left Center Back,2,Valencia,207,['d6724b3d-5d10-42fb-aeef-1f3038756326'],49,,,,,,,,,,,,,,,,Valencia,207,00:00:49.853,Pass,
,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,8113db2b-71e1-4114-8c83-0cf3284e3333,61,,"[16.9, 34.6]",3825840,0,,,,,1.2819629,,Left Foot,,,"[22.1, 52.1]",,Ground Pass,,18.256231,,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Kick Off,Diego Alves Carreira,25144.0,Goalkeeper,2,Valencia,207,['048f09e1-233d-45de-9be6-8fb6efdfe0b4'],54,,,,,,,,,,,,,,,,Valencia,207,00:00:54.179,Pass,
,,,,,,,,,,,,,,,,2.56821,,,,,,,,,,,,,,,39b86367-d479-44a4-84f6-e91c0c6ced1a,64,,"[41.3, 55.2]",3825840,1,,,,,-1.0454711,,Right Foot,,,"[71.5, 3.1]",,High Pass,,60.220013,,,,,Santiago Mina Lorenzo,6594.0,,,True,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['1b03b495-bb14-470a-bb44-680ecee00ac9'],0,,,,,,,,,,,,,,,,Valencia,207,00:01:00.330,Pass,
,,,,,,,,,,,,,,,,0.740874,,,,,,,,,,,,,,,c7cfa0b1-3e47-4afa-bcc6-e443b357f2ad,68,,"[66.7, 2.3]",3825840,1,,,,,2.887585,,Right Foot,,,"[56.3, 5.0]",,Ground Pass,,10.744766,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Kick Off,Santiago Mina Lorenzo,6594.0,Left Wing,2,Valencia,207,"['a8b90a18-4c13-41e3-b35c-06032ef11586', 'db28bab5-90f6-4136-996d-d6623ea5af76']",4,,,,,,,,,,,,,,,,Valencia,207,00:01:04.215,Pass,True
,,,,,,,,,,,,,,,,1.34699,,,,,,,,,,,,,,,38fef5ef-02bc-4606-9ab4-14cff0266c02,70,,"[56.3, 5.0]",3825840,1,,,,,0.006872744,,Left Foot,,,"[85.4, 5.2]",,Low Pass,,29.100687,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Valencia,207,['1f3dc7d5-8f28-45bf-93a5-63e85f957325'],4,,,,,,,,,,,,,,,,Valencia,207,00:01:04.955,Pass,
,,,,,,,,,,,,,,,,0.793042,,,,,,,,,,,,,,,a50ee793-7d7f-43b7-b476-582128d29db6,74,,"[116.1, 13.8]",3825840,1,,,,,1.5593683,,Left Foot,True,,"[116.3, 31.3]",,High Pass,,17.501143,,,Incomplete,,,,,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,2,Valencia,207,"['b40d8a35-f609-4c00-b23c-8269aa77b67e', 'dca9f9a1-cc27-454f-a2d6-0bb192238e9a']",11,,,,,,,,,,,,,,,,Valencia,207,00:01:11.393,Pass,True
,,,,,,,,,,,,,,,,1.010474,,,,,,,,,,,,,,,e701b169-15c0-4de9-9b26-29fe8a6de19e,76,,"[120.0, 0.1]",3825840,1,,,,,1.7273982,,Right Foot,,,"[115.5, 28.6]",,High Pass,True,28.853077,,,,,Francisco Alcácer García,6402.0,,,,Inswinging,,Corner,1,From Corner,Daniel Parejo Muñoz,6595.0,Center Defensive Midfield,3,Valencia,207,['6a12e239-f1cc-4e6b-a54e-29390d41f912'],34,,,,,,,,,,,,,,,,Valencia,207,00:01:34.838,Pass,
,,,,,,,,,,,,,,,,2.207742,,,,,,,,,,,,,,,7f3e5e89-2df8-4638-be55-d9ad4ae384e4,79,,"[115.1, 28.9]",3825840,1,,,,True,1.205194,,,,,"[120.0, 41.7]",,High Pass,,13.705838,,,Out,,,,,,,,,,1,From Corner,Francisco Alcácer García,6402.0,Center Forward,3,Valencia,207,['55d9a50a-920f-409e-a3e4-9bb4dc51c2d3'],35,,,,,,,,,,,,,,,,Valencia,207,00:01:35.876,Pass,True
,,,,,,,,,,,,,,,,3.753328,,,,,,,,,,,,,,,858ffa35-f737-4244-b83d-2450e3ba10b7,80,,"[7.0, 36.1]",3825840,2,,True,,,-0.06665504,,Right Foot,,,"[83.4, 31.0]",,High Pass,,76.57003,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,4,Eibar,322,['c92041ad-e3d9-41a5-afe6-7bd22a5a48c5'],6,,,,,,,,,,,,,,,,Eibar,322,00:02:06.804,Pass,
,,,,,,,,,,,,,,,,1.667132,,,,,,,,,,,,,,,c92041ad-e3d9-41a5-afe6-7bd22a5a48c5,81,,"[36.7, 49.1]",3825840,2,,,,,0.72084916,,Head,,,"[50.7, 61.4]",,High Pass,,18.63572,,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,Recovery,1,From Goal Kick,Aymen Abdennour,4406.0,Left Center Back,4,Eibar,322,"['858ffa35-f737-4244-b83d-2450e3ba10b7', '9f1c02da-265c-4268-b1ff-a4b05f26edcd', 'e1c2eee1-4bae-4581-add5-ef4e6bfa077f']",10,,,,,,,,,,,,,,,,Valencia,207,00:02:10.558,Pass,
,,,,,,,,,,,,,,,,1.180087,,,,,,,,,,,,,,,e1c2eee1-4bae-4581-add5-ef4e6bfa077f,84,,"[69.4, 18.7]",3825840,2,,,,True,0.7551044,,,,,"[77.9, 26.7]",,Low Pass,,11.672618,,,,,Borja González Tomás,6566.0,,,,,,Recovery,1,From Goal Kick,Adrián González Morales,6557.0,Left Center Midfield,4,Eibar,322,"['9adc2e7f-5fcb-4ca0-b1b6-8d785a19ba24', 'c92041ad-e3d9-41a5-afe6-7bd22a5a48c5', 'fb86c7dc-8693-4f05-8d32-79593f38fa05']",12,,,,,,,,,,,,,,,,Eibar,322,00:02:12.225,Pass,True
,,,,,,,,,,,,,,,,1.004793,,,,,,,,,,,,,,,b53a59c4-8e85-4124-888e-e1a9f59eb38c,87,,"[78.3, 27.2]",3825840,2,,,,,3.1040163,,Right Foot,,,"[65.0, 27.7]",,Ground Pass,,13.309395,,,,,Daniel García Carrillo,6775.0,,,,,,,1,From Goal Kick,Borja González Tomás,6566.0,Center Forward,4,Eibar,322,"['1c1f018a-8745-4920-b2ca-0dbdc1a1395d', 'd3ccbf03-df33-4513-89c4-3ef0ef2ce719']",13,,,,,,,,,,,,,,,,Eibar,322,00:02:13.405,Pass,True
,,,,,,,,,,,,,,,,1.567945,,,,,,,,,,,,,,,8629164b-a7b7-441e-9579-914c24946b94,90,,"[65.0, 27.5]",3825840,2,,,,,1.6017941,,Left Foot,,,"[64.6, 40.4]",,Ground Pass,,12.9062,,,,,Gonzalo Escalante,6712.0,,,,,,,1,From Goal Kick,Daniel García Carrillo,6775.0,Center Defensive Midfield,4,Eibar,322,['f62faa46-bda3-4a49-b239-cb747224203a'],15,,,,,,,,,,,,,,,,Eibar,322,00:02:15.179,Pass,
,,,,,,,,,,,,,,,,1.984401,,,,,,,,,,,,,,,6e3550de-df96-473b-a9d9-3e17742f7b95,94,,"[62.9, 44.6]",3825840,2,,,,,1.5371698,,Right Foot,,,"[64.0, 77.3]",,Ground Pass,,32.718494,,,,,Ander Capa Rodríguez,6699.0,,,,,,,1,From Goal Kick,Gonzalo Escalante,6712.0,Right Center Midfield,4,Eibar,322,"['6a2b0eb4-d29e-4b3e-9a35-d1fdda684509', '77ccc628-0863-4065-9f37-c0bb7926bafc']",17,,,,,,,,,,,,,,,,Eibar,322,00:02:17.763,Pass,True
,,,,,,,,,,,,,,,,4.081693,,,,,,,,,,,,,,,7ab1199f-e573-4486-ad2b-ae8cdc72c2db,97,,"[64.0, 77.3]",3825840,2,,,,,-0.089049585,,Right Foot,,,"[120.0, 72.3]",,High Pass,,56.22277,,,Out,,Sergio Gontán Gallardo,6742.0,,,,,,,1,From Goal Kick,Ander Capa Rodríguez,6699.0,Right Back,4,Eibar,322,['9498c395-0f8b-4553-9885-a36f35fa11c2'],20,,,,,,,,,,,,,,,,Eibar,322,00:02:20.913,Pass,
,,,,,,,,,,,,,,,,3.224639,,,,,,,,,,,,,,,9f9050f4-8d04-458b-9204-ee66da61d9e0,99,,"[6.0, 36.0]",3825840,2,,,,,0.374626,,Left Foot,,,"[58.9, 56.8]",,High Pass,,56.842327,,,Incomplete,,Rodrigo Moreno Machado,5718.0,,,,,,Goal Kick,1,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,5,Valencia,207,"['bfd180e3-4d31-428c-8610-f11c0f202185', 'f8ab4214-16ee-415e-b250-c2ba3934f389']",54,,,,,,,,,,,,,,,,Valencia,207,00:02:54.839,Pass,
,,,,,,,,,,,,,,,,2.896497,,,,,,,,,,,,,,,bfd180e3-4d31-428c-8610-f11c0f202185,101,,"[61.2, 23.3]",3825840,2,,,,,-0.37158248,,Head,,,"[96.1, 9.7]",,High Pass,,37.45624,,,Incomplete,,Borja González Tomás,6566.0,,,,,,Recovery,1,From Goal Kick,David Juncà Reñé,6776.0,Left Back,5,Valencia,207,"['56ad72f8-45ce-423d-b64b-db81d59fa40b', '9f9050f4-8d04-458b-9204-ee66da61d9e0', 'fc316bb1-9933-4eb7-a041-ff7d5850fa36']",58,,,,,,,,,,,,,,,,Eibar,322,00:02:58.064,Pass,
,,,,,,,,,,,,,,,,1.22942,,,,,,,,,,,,,,,2d03dbef-a317-494a-a927-6969da6e71c2,105,,"[88.3, 0.1]",3825840,3,,,,,0.5333022,,,,,"[96.6, 5.0]",,Low Pass,,9.638465,,,,,Borja González Tomás,6566.0,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,6,Eibar,322,['2797fc2f-e0f2-408a-b7f0-719b7b0854db'],12,,,,,,,,,,,,,,,,Eibar,322,00:03:12.977,Pass,
