bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.486054,,,,,,,,,,,,,,31047b6e-66ff-4f1b-8b11-0604e7bc9412,15,,"[29.7, 22.6]",3825632,0,,,,,1.3333678,,Right Foot,,,"[36.5, 50.7]",,Ground Pass,,28.91107,,,Luis Hernández Rodríguez,6561.0,,,,,,1,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,2,Sporting Gijón,1041,['32ec1586-0992-482d-b5e7-b56e1375fa41'],8,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:08.217,Pass,
,,,,,,,,,,,,,,,,,1.558181,,,,,,,,,,,,,,bfad9343-7943-4095-b7a1-a44efff69fb5,18,,"[42.2, 53.7]",3825632,0,,,,,-0.24315384,,Right Foot,,,"[80.9, 44.1]",,Ground Pass,,39.872925,,,Carlos Castro García,24173.0,,,,,,1,From Kick Off,Luis Hernández Rodríguez,6561.0,Right Center Back,2,Sporting Gijón,1041,['1a9d7b73-050a-4162-8adf-ea889b14a416'],12,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:12.095,Pass,
,,,,,,,,,,,,,,,,,1.475832,,,,,,,,,,,,,,c7131d9a-a91b-4297-a9c0-74912fd24802,21,,"[80.9, 44.1]",3825632,0,,,,,-2.8555412,,Left Foot,,,"[77.5, 43.1]",,Ground Pass,,3.544009,,,Alen Halilović,6926.0,,,,,,1,From Kick Off,Carlos Castro García,24173.0,Center Forward,2,Sporting Gijón,1041,['d9af14e8-3ffc-4fd8-acbe-783c1ca3e951'],13,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:13.723,Pass,
,,,,,,,,,,,,,,,,,0.432782,,,,,,,,,,,,,,d8ec1bd7-ef0b-42d4-9fed-a6d55190becc,26,,"[82.5, 75.6]",3825632,0,,,,,3.1415927,,Left Foot,,,"[77.1, 75.6]",,Ground Pass,,5.4,,,Alberto Lora Ramos,26633.0,,,,,Recovery,1,From Kick Off,Jonathan Rodríguez Menéndez,6581.0,Right Wing,2,Sporting Gijón,1041,['8b2bdb8a-4047-4ca9-ad84-e10eeeda8af0'],17,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:17.882,Pass,
,,,,,,,,,,,,,,,,,1.744153,,,,,,,,,,,,,,82b9dfbd-06f3-46af-86fd-8ffdf4153c27,30,,"[41.2, 0.1]",3825632,0,,,,,0.45893067,,,,,"[58.2, 8.5]",,High Pass,,18.962067,,,Youssef El-Arabi,27109.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,3,Granada,1049,['c19153e4-690f-4be7-8c78-7916795f645b'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:00:29.092,Pass,
,,,,,,,,,,,,,,,,,1.331341,,,,,,,,,,,,,,75fa2d98-0ca7-41f9-ac3a-3d8041ff0727,32,,"[58.4, 8.9]",3825632,0,,,,,1.659235,,Head,,,"[56.6, 29.2]",,High Pass,,20.379646,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Center Forward,3,Granada,1049,['044b074f-a6c4-41ea-8eaa-2e8523b4a3e5'],30,,,,,,,,,,,,,,,,,,Granada,1049,00:00:30.836,Pass,
,,,,,,,,,,,,,,,,,2.439136,,,,,,,,,,,,,,93232985-54bd-4b9f-b3e8-a3fed66d66fd,36,,"[56.3, 27.3]",3825632,0,,,,,-0.548942,,Left Foot,,,"[87.2, 8.4]",,High Pass,,36.221817,Incomplete,,Youssef El-Arabi,27109.0,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Right Center Midfield,3,Granada,1049,"['1b025811-2105-4e5e-9ba4-af82c0354f14', '68e21497-301c-4857-b342-5c79a43e20a4', 'eabcb698-4c40-4a44-938e-370ec1a6d5eb']",33,,,,,,,,,,,,,,,,,,Granada,1049,00:00:33.356,Pass,True
,,,,,,,,,,,,,,,,,0.779284,,,,,,,,,,,,,,eabcb698-4c40-4a44-938e-370ec1a6d5eb,38,,"[32.9, 71.7]",3825632,0,,,,,0.5062575,,Right Foot,,,"[43.0, 77.3]",,Low Pass,,11.548593,,,Alberto Lora Ramos,26633.0,,,,,Recovery,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,4,Sporting Gijón,1041,"['93232985-54bd-4b9f-b3e8-a3fed66d66fd', 'c5686fba-d27c-4b8c-8dec-b132f4cb50bc']",35,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:35.795,Pass,
,,,,,,,,,,,,,,,,,0.844926,,,,,,,,,,,,,,968de435-def3-4b88-b374-63edd3f8f938,45,,"[48.0, 73.8]",3825632,0,,,,,-1.8882551,,Right Foot,,,"[43.4, 59.8]",,Ground Pass,,14.73635,,,Sergio Álvarez Díaz,13107.0,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,4,Sporting Gijón,1041,['d69d3d8c-6dc2-4441-9e48-ec40ff2948a7'],38,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:38.578,Pass,
,,,,,,,,,,,,,,,,,1.858665,,,,,,,,,,,,,,82e678d4-e715-4376-89d5-d2cd5e8b6af6,48,,"[44.0, 58.4]",3825632,0,,,,,-1.9652476,,Right Foot,,,"[35.3, 37.5]",,Ground Pass,,22.638462,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,4,Sporting Gijón,1041,['4adc1aa4-bb0e-4922-8b14-a053f9e58984'],40,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:40.061,Pass,
,,,,,,,,,,,,,,,,,1.939027,,,,,,,,,,,,,,0d4fc275-b6fd-499e-999d-89daff12c61d,51,,"[40.0, 34.9]",3825632,0,,,,,-1.2854669,,Right Foot,,,"[48.8, 4.9]",,Ground Pass,,31.264036,,,Roberto Canella Suárez,24686.0,,,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,4,Sporting Gijón,1041,['ab8c3c25-aec9-4e0a-ab51-dbf4b23cde15'],43,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:43.626,Pass,
,,,,,,,,,,,,,,,,,1.552766,,,,,,,,,,,,,,e45ed5d4-335e-4456-bcff-b13854ccfe01,53,,"[49.6, 5.5]",3825632,0,,,,,2.0835373,,Left Foot,,,"[42.0, 19.0]",,Ground Pass,,15.492256,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,4,Sporting Gijón,1041,['8bb8fa3e-c7f6-4dd1-886b-d78301c10d96'],45,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:45.565,Pass,
,,,,,,,,,,,,,,,,,1.295363,,,,,,,,,,,,,,4b377ccb-38c2-4723-a098-b21f95913f14,56,,"[46.6, 20.0]",3825632,0,,,,,0.05904459,,Left Foot,,,"[66.9, 21.2]",,Ground Pass,,20.335438,,,Ignacio Cases Mora,18925.0,,,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,4,Sporting Gijón,1041,['3aaf3394-655e-4b04-8250-ab64df763e8a'],48,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:48.184,Pass,
,,,,,,,,,,,,,,,,,0.632832,,,,,,,,,,,,,,9856caf9-94f9-4ae6-9ec4-f7b1dc4c73a9,59,,"[69.1, 16.8]",3825632,0,,,,,-1.4473956,,Left Foot,,,"[70.7, 3.9]",,Ground Pass,,12.998846,,,Alejandro Menéndez Díez,23994.0,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,4,Sporting Gijón,1041,['514f6db6-aacc-4a12-828a-ff295b5ffce5'],50,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:50.050,Pass,
,,,,,,,,,,,,,,,,,1.065465,,,,,,,,,,,,,,6d4a1a56-b6a0-4a86-9bd8-201d0c9d3b4a,62,,"[70.7, 3.9]",3825632,0,,,,,2.7509856,,Left Foot,,,"[67.3, 5.3]",,Ground Pass,,3.6769552,,,Roberto Canella Suárez,24686.0,,,,,,1,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,4,Sporting Gijón,1041,['e8b04c78-048a-4c99-93c9-d31d0709b489'],50,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:50.723,Pass,
,,,,,,,,,,,,,,,,,1.588133,,,,,,,,,,,,,,96d35836-5365-420e-840a-5d1562c9d46a,65,,"[67.3, 5.3]",3825632,0,,,,,2.9035873,,Left Foot,,,"[50.4, 9.4]",,Ground Pass,,17.390226,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,4,Sporting Gijón,1041,['a9038674-e393-476f-be1f-e2746ec60455'],52,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:52.226,Pass,
,,,,,,,,,,,,,,,,,2.209012,,,,,,,,,,,,,,ae7a9132-4dfb-4d30-9730-a836156ec505,68,,"[50.0, 9.4]",3825632,0,,,,,1.8441516,,Right Foot,,,"[41.0, 41.5]",,Ground Pass,,33.33782,,,Luis Hernández Rodríguez,6561.0,,,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,4,Sporting Gijón,1041,['4d390595-c140-4000-adca-b85374e8b622'],54,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:54.636,Pass,
,,,,,,,,,,,,,,,,,0.988988,,,,,,,,,,,,,,87087308-afe5-4af9-a7be-c432df15bb1a,71,,"[51.0, 50.9]",3825632,0,,,,,-0.6222039,,Right Foot,,,"[65.5, 40.5]",,Ground Pass,,17.844048,,,Alen Halilović,6926.0,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,4,Sporting Gijón,1041,['b893d421-b064-4938-80e3-1f191e6166cf'],58,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:58.837,Pass,
,,,,,,,,,,,,,,,,,1.277344,,,,,,,,,,,,,,793032ea-86aa-419e-b527-45f64ceeeb94,75,,"[64.3, 39.5]",3825632,1,,,,,-2.4432752,,Right Foot,,,"[50.6, 28.0]",,Ground Pass,,17.886868,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,1,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,4,Sporting Gijón,1041,['c311bfee-f608-4532-b874-8ef3507f5333'],0,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:00.722,Pass,
,,,,,,,,,,,,,,,,,2.302501,,,,,,,,,,,,,,e80d78b9-7306-4353-80c2-355708b633c1,78,,"[59.8, 28.0]",3825632,1,,,,,0.974449,,Left Foot,,,"[93.4, 77.5]",,High Pass,,59.8265,,,Jonathan Rodríguez Menéndez,6581.0,,True,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,4,Sporting Gijón,1041,['a6a11be9-7863-4b43-8224-7912cee55fc5'],6,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:06.572,Pass,
,,,,,,,,,,,,,,,,,0.942098,,,,,,,,,,,,,,4c9813e4-a409-4d3d-b59b-87426d22b4a2,81,,"[101.6, 68.6]",3825632,1,,,,,-1.3786036,,Left Foot,,,"[105.2, 50.1]",,Ground Pass,,18.847015,,,Carlos Castro García,24173.0,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,4,Sporting Gijón,1041,['86f02a6c-60ce-44d7-a92a-e830e2be112b'],11,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:11.818,Pass,
,,,,,,,,,,,,,,,,,0.805871,,,,,,,,,,,,,,7169566f-f976-4b44-871c-a7b047129396,84,,"[114.5, 56.2]",3825632,1,,,,,1.9513026,,Left Foot,,,"[110.9, 65.2]",,Ground Pass,,9.693296,,,Alberto Lora Ramos,26633.0,,,,,,1,Regular Play,Carlos Castro García,24173.0,Center Forward,4,Sporting Gijón,1041,['794ec340-1ff1-47f2-96fb-041f6ae88417'],14,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:14.595,Pass,
,,,,,,,,,,,,,,,,,1.126009,,,,,,,,,,,,,,998bc29e-ea7e-41dd-8b49-2766b360ed5d,87,,"[110.9, 65.2]",3825632,1,,,,,-2.461291,,Right Foot,,,"[97.8, 54.6]",,Ground Pass,,16.85141,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,4,Sporting Gijón,1041,['001391c3-6a98-4ce4-8b5f-59afab5dd565'],16,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:16.000,Pass,
,,,,,,,,,,,,,,,,,4.03209,,,,,,,,,,,,,,b0a867cd-e921-4260-964a-497ad78518f5,96,,"[40.8, 43.4]",3825632,1,,,,,0.3183376,,Right Foot,,,"[84.8, 57.9]",,Ground Pass,,46.327637,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,4,Sporting Gijón,1041,"['3e4bee72-1834-454a-b0d0-bfbd5bcbc29d', '45c45dd7-6416-4cbf-9c9b-df495976979a', '6f8c0bad-790d-4ff2-9c14-675e30f72176']",21,,,,,,,,,,,,,,,,,,Granada,1049,00:01:21.094,Pass,True
,,,,,,,,,,,,,,,,,1.942498,,,,,,,,,,,,,,6f8c0bad-790d-4ff2-9c14-675e30f72176,98,,"[35.3, 22.2]",3825632,1,,,,,2.385058,,Right Foot,,,"[15.7, 40.7]",,Ground Pass,,26.951994,,,Alberto García Cabrera,11537.0,,,,,Recovery,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,4,Sporting Gijón,1041,"['b0a867cd-e921-4260-964a-497ad78518f5', 'b4ac2aed-a1b0-44f7-9189-809bcbf783ed']",25,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:25.126,Pass,
,,,,,,,,,,,,,,,,,2.446387,,,,,,,,,,,,,,b1c2b4e2-17fd-4395-ae88-29d48bad1861,100,,"[16.7, 39.7]",3825632,1,,True,,,0.5671562,,Right Foot,,,"[47.0, 59.0]",,Ground Pass,,35.924644,,,Sergio Álvarez Díaz,13107.0,,,,,,1,Regular Play,Alberto García Cabrera,11537.0,Goalkeeper,4,Sporting Gijón,1041,['8526bf86-f9b7-4426-88a8-8ec7b363ece7'],31,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:31.084,Pass,
,,,,,,,,,,,,,,,,,1.382258,,,,,,,,,,,,,,d95bd312-464a-4fac-a455-7603226f15f4,102,,"[47.6, 59.4]",3825632,1,,,,,1.0232341,,Left Foot,,,"[57.6, 75.8]",,Ground Pass,,19.208332,,,Alberto Lora Ramos,26633.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,4,Sporting Gijón,1041,['be03d027-ae8e-4b08-b481-cf2b55f71604'],34,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:34.575,Pass,
,,,,,,,,,,,,,,,,,1.008447,,,,,,,,,,,,,,ea5ca386-704c-4ee4-a252-e47a7419818b,105,,"[57.6, 75.8]",3825632,1,,,,,-1.9890207,,Right Foot,,,"[55.2, 70.4]",,Ground Pass,,5.9093146,,,Sergio Álvarez Díaz,13107.0,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,4,Sporting Gijón,1041,['5f7897fe-f47e-473e-9711-f4a53604e945'],36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:36.890,Pass,
,,,,,,,,,,,,,,,,,0.670367,,,,,,,,,,,,,,d42d61e2-625a-442c-9633-24a2d5ad74cc,108,,"[55.2, 70.4]",3825632,1,,,,,-0.09570671,,Left Foot,,,"[67.7, 69.2]",,Ground Pass,,12.557467,,,Alen Halilović,6926.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,4,Sporting Gijón,1041,['34ffa865-30e5-41d2-9d5c-5b4cb885cd56'],39,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:39.002,Pass,
,,,,,,,,,,,,,,,,,1.555155,,,,,,,,,,,,,,ce22cd03-8d64-4b5b-89f6-02aafd73c3cc,110,,"[67.7, 69.2]",3825632,1,,,,,-2.8587835,,Right Foot,,,"[56.0, 65.8]",,Ground Pass,,12.184006,,,Sergio Álvarez Díaz,13107.0,,,,,,1,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,4,Sporting Gijón,1041,['23a182aa-e8c9-48c7-8382-873dee1bf831'],39,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:39.672,Pass,
,,,,,,,,,,,,,,,,,1.57264,,,,,,,,,,,,,,ce197f91-b361-4cca-9a05-d080cb17b4df,113,,"[60.6, 64.4]",3825632,1,,,,,0.5880026,,Left Foot,,,"[78.3, 76.2]",,Ground Pass,,21.272753,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,4,Sporting Gijón,1041,['de91adfa-cde7-4c2c-9e6a-abb2340a79be'],42,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:42.028,Pass,
