bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bcc01305-84ca-4527-bfd2-7a71e409f702,1,,,3825688,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,,0,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 12}]}",Getafe,216,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aba9fca8-1790-4855-9e2b-796112f5fb2d,2,,,3825688,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,,0,,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6770, 'name': 'Esteban Félix Granero Molina'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Real Sociedad,210,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7e8d86d9-b2ec-4adb-87e7-3daee1529247,3,,,3825688,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,['937f4de3-c820-4379-b68c-c90c13e11cfb'],0,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,937f4de3-c820-4379-b68c-c90c13e11cfb,4,,,3825688,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Getafe,216,['7e8d86d9-b2ec-4adb-87e7-3daee1529247'],0,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,31d3f1db-a95b-42fd-9d1d-c9aaea887cb1,1606,,,3825688,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,121,Getafe,216,['45ca595c-9d28-46f3-bbe7-62f8f6385273'],0,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45ca595c-9d28-46f3-bbe7-62f8f6385273,1607,,,3825688,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,121,Getafe,216,['31d3f1db-a95b-42fd-9d1d-c9aaea887cb1'],0,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.549111,,,,,,,,,,,,ec306ffe-d4b8-41c7-bc2a-94d712c09cc5,5,,"[60.0, 40.0]",3825688,0,,,,1.6262949,,Right Foot,,,"[59.9, 41.8]",,Ground Pass,,1.8027756,,,,Imanol Agirretxe Arruti,6677.0,,,,,Kick Off,1,From Kick Off,Sergio Canales Madrazo,6673.0,Left Center Midfield,2,Real Sociedad,210,['03344fa6-f11e-4277-9fdd-1b9ace615d8b'],0,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:00.534,Pass,
,,,,,,,,,,,,,,,,,0.753065,,,,,,,,,,,,a824a439-2def-4453-945c-e9046af66c97,7,,"[60.2, 42.2]",3825688,0,,,,-2.739722,,Right Foot,,,"[56.2, 40.5]",,Ground Pass,,4.346263,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,From Kick Off,Imanol Agirretxe Arruti,6677.0,Center Forward,2,Real Sociedad,210,['b3eab0a9-ae65-467f-a6f1-9af8979ccc62'],1,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:01.084,Pass,
,,,,,,,,,,,,,,,,,0.970461,,,,,,,,,,,,0c613467-b7b8-43b6-b19c-3624161c97fc,10,,"[57.2, 39.5]",3825688,0,,,,-0.44843966,,Right Foot,,,"[67.8, 34.4]",,Ground Pass,,11.763078,,,,Sergio Canales Madrazo,6673.0,,,,,,1,From Kick Off,Esteban Félix Granero Molina,6770.0,Right Center Midfield,2,Real Sociedad,210,['38509fae-1135-440f-956d-8adeb17f7293'],2,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:02.437,Pass,
,,,,,,,,,,,,,,,,,0.724409,,,,,,,,,,,,06403acd-5f59-4e71-9559-18da19f68b43,13,,"[68.8, 34.7]",3825688,0,,,,0.8960554,,Left Foot,,,"[76.0, 43.7]",,Ground Pass,,11.525623,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,From Kick Off,Sergio Canales Madrazo,6673.0,Left Center Midfield,2,Real Sociedad,210,['19a46a0a-361b-4162-a728-3dc5a53398f1'],3,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:03.831,Pass,
,,,,,,,,,,,,,,,,,2.317878,,,,,,,,,,,,39aca9ce-8883-498c-ba9d-2c3e5ed47a1d,16,,"[76.0, 43.7]",3825688,0,,,,-0.24298927,,Right Foot,,,"[111.5, 34.9]",,High Pass,,36.574444,,Incomplete,,,,,,,,,1,From Kick Off,Imanol Agirretxe Arruti,6677.0,Center Forward,2,Real Sociedad,210,['305e1822-ac7b-40bc-936e-455904745ecb'],4,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:04.596,Pass,
,,,,,,,,,,,,,,,,,3.499986,,,,,,,,,,,,ea31fe68-321f-4a3d-8c42-0f586280fcc8,19,,"[20.6, 50.9]",3825688,0,,,,-0.4110982,,Right Foot,,,"[84.6, 23.0]",,High Pass,,69.81698,,Incomplete,,Stefan Šćepović,23416.0,,,,,,1,From Kick Off,Vicente Guaita Panadero,6625.0,Goalkeeper,2,Real Sociedad,210,"['a3ec10ce-6ed1-40b3-a4e8-b8b40d769db6', 'eee7c78c-ae0a-4d72-8d7c-6cead485899d']",16,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:16.679,Pass,
,,,,,,,,,,,,,,,,,1.797641,,,,,,,,,,,,eee7c78c-ae0a-4d72-8d7c-6cead485899d,22,,"[35.5, 57.1]",3825688,0,,,True,0.30134523,,,,,"[50.3, 61.7]",,High Pass,,15.498387,,,,Carlos Alberto Vela Garrido,5560.0,,,,,Recovery,1,From Kick Off,Diego Antonio Reyes Rosales,16539.0,Right Center Back,2,Real Sociedad,210,"['1d267b9e-62e2-41ab-9c0c-c80aca7de31b', '39a941e9-f2c6-43f2-88d2-f8b6efa5a2bb', 'ea31fe68-321f-4a3d-8c42-0f586280fcc8']",20,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:20.179,Pass,True
