bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.332381,,,,,,,,,,,,,,,ee2bd1d8-91bf-44d3-8b9f-6e1b65948d3c,23,,"[88.4, 7.0]",3825589,0,,,,,-0.40024066,,Right Foot,,,"[104.0, 0.4]",,Ground Pass,,16.938713,,,,,Roberto Lago Soto,27054.0,,,,,1,From Throw In,Ángel Lafita Castillo,26020.0,Left Wing,3,Getafe,216,['3e968ea4-ae84-4502-831a-bbf5a02976e7'],25,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:25.072,Pass,
,,,,,,,,,,,,,,,,,1.320953,,,,,,,,,,,,,,,15ccf255-7b0f-44a0-86e5-40200a4b10c8,26,,"[104.0, 0.4]",3825589,0,,,,,1.4421996,,Left Foot,True,,"[108.5, 35.2]",,High Pass,,35.08974,,,Incomplete,,Wanderson Maciel Sousa Campos,16426.0,,,,,1,From Throw In,Roberto Lago Soto,27054.0,Left Back,3,Getafe,216,"['72938647-9dc1-471a-8441-4f169ca139f5', 'fa375233-dc4c-4028-8a70-c1df31b5c704']",27,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:27.462,Pass,
,,,,,,,,,,,,,,,,,1.63999,,,,,,,,,,,,,,,7c04f5d6-4aa5-4b95-bb25-b08241fe4d7b,29,,"[32.8, 58.6]",3825589,0,,,,,0.017697267,,Right Foot,,,"[44.1, 58.8]",,Low Pass,,11.30177,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,Recovery,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Right Wing,4,Málaga,223,['76388781-42fc-405f-b80c-0e08cb85d37c'],30,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:30.373,Pass,
,,,,,,,,,,,,,,,,,1.118508,,,,,,,,,,,,,,,859c077f-16fd-438e-9642-b1f0ec7d603c,33,,"[44.7, 59.0]",3825589,0,,,,,2.1203563,,Right Foot,,,"[34.9, 75.0]",,Ground Pass,,18.76273,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Center Forward,4,Málaga,223,"['2da3cca6-a324-41dd-a533-42bd9409b5ab', '73cd748a-6ba4-4746-a85d-4bd467c3fb06']",32,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:32.051,Pass,True
,,,,,,,,,,,,,,,,,3.049905,,,,,,,,,,,,,,,42350db4-d2ac-40aa-a421-3ede030e4be2,40,,"[75.4, 27.1]",3825589,0,,,,,2.0851502,,Left Foot,,,"[56.3, 60.9]",,Ground Pass,,38.82332,,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,1,Regular Play,Roberto Lago Soto,27054.0,Left Back,5,Getafe,216,['78cb6a51-4dab-4cd5-9d10-326f8a18d663'],36,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:36.198,Pass,
,,,,,,,,,,,,,,,,,0.812683,,,,,,,,,,,,,,,db487e75-d637-4ef3-8941-2a3436e81b00,43,,"[59.7, 60.7]",3825589,0,,,,,-1.0471116,,Right Foot,,,"[63.8, 53.6]",,Ground Pass,,8.19878,,,,,Álvaro Medrán Just,6736.0,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,5,Getafe,216,['35fbf6ee-07ff-4aa2-86f6-59694548c2c3'],42,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:42.195,Pass,
,,,,,,,,,,,,,,,,,2.068867,,,,,,,,,,,,,,,a90ba693-20ca-4ca5-a7c7-2cff0a0d3b3e,47,,"[64.7, 47.0]",3825589,0,,,,,-2.244924,,Right Foot,,,"[48.8, 27.1]",,Ground Pass,,25.471945,,,,,Alexis Ruano Delgado,6614.0,,,,,1,Regular Play,Álvaro Medrán Just,6736.0,Right Defensive Midfield,5,Getafe,216,['6e52d4ac-2025-400d-9851-6909f44304d6'],44,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:44.703,Pass,
,,,,,,,,,,,,,,,,,2.599541,,,,,,,,,,,,,,,3845f53b-8bbd-4a6c-b60e-ccd2b57b32cf,51,,"[48.6, 28.2]",3825589,0,,,,,1.368537,,Right Foot,,,"[56.7, 67.7]",,High Pass,,40.321953,,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,5,Getafe,216,['0f0d8a72-b273-41e0-ae46-580e112d1446'],46,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:46.835,Pass,
,,,,,,,,,,,,,,,,,1.428231,,,,,,,,,,,,,,,bc055c65-1f8e-4b8d-8cbf-79bf6771a6ad,53,,"[57.0, 67.7]",3825589,0,,,,,-0.56192154,,Head,,,"[73.2, 57.5]",,High Pass,,19.143667,,,,,Wanderson Maciel Sousa Campos,16426.0,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,5,Getafe,216,['06f455df-d934-4dd0-94d2-d4efdbce7b93'],49,,,,,,,,,,,,,,,,,,,Getafe,216,00:00:49.479,Pass,
,,,,,,,,,,,,,,,,,1.188197,,,,,,,,,,,,,,,468a63f8-9e42-495b-9ab0-e415362bc64e,63,,"[46.0, 24.3]",3825589,1,,,,,-0.9652517,,Right Foot,,,"[55.9, 10.0]",,Ground Pass,,17.392527,,,,,Arthur Etienne Boka,27335.0,,,,Free Kick,1,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,7,Málaga,223,['5590b320-9c5c-473c-8336-edf4490f74ee'],1,,,,,,,,,,,,,,,,,,,Málaga,223,00:01:01.888,Pass,
,,,,,,,,,,,,,,,,,0.812584,,,,,,,,,,,,,,,3b7e8b70-a23f-4397-b2d3-9ce80e16f7cc,67,,"[57.2, 7.2]",3825589,1,,,,,0.4187605,,Left Foot,,,"[74.5, 14.9]",,Ground Pass,,18.936209,,,Incomplete,,Ricardo Jorge Luz Horta,10868.0,,,,,1,From Free Kick,Arthur Etienne Boka,27335.0,Left Back,7,Málaga,223,"['11e09edf-fd47-467b-9389-e41746a70a07', '67970384-a469-49c3-b5b8-443b9de271ba', '67c90bb9-e713-44d3-824c-b103536e27ab']",4,,,,,,,,,,,,,,,,,,,Málaga,223,00:01:04.474,Pass,True
,,,,,,,,,,,,,,,,,1.889737,,,,,,,,,,,,,,,b6d81bdc-cca5-4a67-b8ca-e82e129b672c,74,,"[39.8, 73.1]",3825589,1,,,,,-0.5011054,,Right Foot,,,"[59.7, 62.2]",,High Pass,,22.689646,,,,,Víctor Rodríguez Romero,15893.0,,,,,1,From Counter,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,['f93b691e-da7b-4d79-9f38-c23a5ff93b53'],10,,,,,,,,,,,,,,,,,,,Getafe,216,00:01:10.398,Pass,
,,,,,,,,,,,,,,,,,0.644922,,,,,,,,,,,,,,,0d175571-d917-442b-8f57-73b940b84e15,78,,"[105.1, 54.1]",3825589,1,,,,,-1.3664356,6b8bb34b-2ee8-45bb-81e4-c9460f785b14,Right Foot,,,"[109.1, 34.8]",True,Low Pass,,19.71015,,,,,Stefan Šćepović,23416.0,,,,,1,From Counter,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,8,Getafe,216,['e119e2d9-e7b8-4f16-b5af-f487b5489b26'],19,,,,,,,,,,,,,,,,,,,Getafe,216,00:01:19.617,Pass,
,,,,,,,,,,,,,,,,,0.362537,,,,,,,,,,,,,,,1e22babd-cb21-4b9b-9f34-6e9fb87d5905,82,,"[61.0, 40.1]",3825589,2,,,,,2.1164513,,Right Foot,,,"[59.3, 42.9]",,Ground Pass,,3.275668,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,Kick Off,1,From Kick Off,Nordin Amrabat,3302.0,Center Attacking Midfield,9,Málaga,223,['0c589aea-cbcb-4e40-8644-d85445aac4f1'],17,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:17.791,Pass,
,,,,,,,,,,,,,,,,,0.888795,,,,,,,,,,,,,,,bc2d1391-b432-4bc4-a588-a7b119ac7bde,84,,"[59.5, 41.9]",3825589,2,,,,,-2.487306,,Right Foot,,,"[49.2, 34.0]",,Ground Pass,,12.980755,,,,,José Luis García del Pozo,6580.0,,,,,1,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Center Forward,9,Málaga,223,['c94c5bba-d320-472c-beb3-88f66ff98c0e'],18,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:18.153,Pass,
,,,,,,,,,,,,,,,,,0.904967,,,,,,,,,,,,,,,8940eeda-ad0c-4e75-ab6c-f915d2d99bae,87,,"[49.2, 34.0]",3825589,2,,,,,1.8033533,,Left Foot,,,"[45.6, 49.2]",,Ground Pass,,15.6205,,,,,Fernando Damián Tissone,19431.0,,,,,1,From Kick Off,José Luis García del Pozo,6580.0,Left Defensive Midfield,9,Málaga,223,['b83f4d38-27b1-4767-b847-ed5750881a50'],20,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:20.086,Pass,
,,,,,,,,,,,,,,,,,0.821157,,,,,,,,,,,,,,,d151faa1-2709-4fbe-81a8-82374e8c95d8,90,,"[45.6, 49.2]",3825589,2,,,,,-0.80829495,,Right Foot,,,"[52.0, 42.5]",,Ground Pass,,9.265528,,,,,José Luis García del Pozo,6580.0,,,,,1,From Kick Off,Fernando Damián Tissone,19431.0,Right Defensive Midfield,9,Málaga,223,['b32107a5-10e1-4e1c-a9f0-45c43c3bcb1f'],21,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:21.427,Pass,
,,,,,,,,,,,,,,,,,0.798693,,,,,,,,,,,,,,,47c1b209-8e3b-41ab-be07-bdc94dd5b7a4,94,,"[54.6, 19.8]",3825589,2,,,,,-0.03736578,,Right Foot,,,"[65.3, 19.4]",,Ground Pass,,10.707474,,,,,Ricardo Jorge Luz Horta,10868.0,,,,,1,From Kick Off,José Luis García del Pozo,6580.0,Left Defensive Midfield,9,Málaga,223,"['78ed2b0d-1447-405c-9289-d37ebefff4a4', 'e3c4ab39-fd19-48e6-92e8-c49bbd199622']",26,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:26.085,Pass,True
,,,,,,,,,,,,,,,,,1.581844,,,,,,,,,,,,,,,3ba1a52f-4336-4b20-bfde-86fb6ab7f9da,99,,"[65.7, 16.6]",3825589,2,,,,,-2.0245187,,Left Foot,,,"[57.8, 0.4]",,Ground Pass,,18.023596,,,Out,,José Luis García del Pozo,6580.0,,,,,1,From Kick Off,Ricardo Jorge Luz Horta,10868.0,Left Wing,9,Málaga,223,"['cc4b34ea-f0d9-467a-8c89-eb500d9d0b10', 'ed59b0ee-8af5-446b-83d3-4762158b58bf', 'fc3e4680-8eec-48e4-92bd-8db6171efc64']",27,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:27.702,Pass,True
,,,,,,,,,,,,,,,,,1.114729,,,,,,,,,,,,,,,d21bec36-1598-453a-8f05-14543d95c88c,101,,"[69.8, 80.0]",3825589,2,,,,,-0.7698554,,,,,"[79.6, 70.5]",,High Pass,,13.648809,,,,,Stefan Šćepović,23416.0,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,10,Getafe,216,['42857996-620a-4709-b621-c2823d93d580'],43,,,,,,,,,,,,,,,,,,,Getafe,216,00:02:43.450,Pass,
,,,,,,,,,,,,,,,,,2.43571,,,,,,,,,,,,,,,fdffb7d8-d276-49c9-87d5-123040396f05,103,,"[78.8, 71.4]",3825589,2,,,,,3.091944,,Head,,,"[62.7, 72.2]",,Low Pass,,16.119864,,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,1,From Throw In,Stefan Šćepović,23416.0,Center Forward,10,Getafe,216,['eea43bc7-e298-4050-9c6a-baeb815d1521'],44,,,,,,,,,,,,,,,,,,,Getafe,216,00:02:44.639,Pass,
,,,,,,,,,,,,,,,,,1.948278,,,,,,,,,,,,,,,abf8cd7d-f5bd-4a75-a8d0-2bde28aefc8e,107,,"[62.3, 73.3]",3825589,2,,,,,-0.5856074,,Right Foot,,,"[81.6, 60.5]",,High Pass,,23.1588,,,Incomplete,,Víctor Rodríguez Romero,15893.0,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,10,Getafe,216,"['6221f353-ab9e-441a-926b-57b41fd41de2', '88281fdc-e3c6-4e8b-8985-921115c905b3']",47,,,,,,,,,,,,,,,,,,,Getafe,216,00:02:47.154,Pass,
,,,,,,,,,,,,,,,,,2.310468,,,,,,,,,,,,,,,6221f353-ab9e-441a-926b-57b41fd41de2,109,,"[38.5, 19.6]",3825589,2,,,,,-0.38704833,,Head,,,"[56.9, 12.1]",,High Pass,,19.869827,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,Recovery,1,From Throw In,Marcos Alberto Angeleri,27184.0,Left Center Back,10,Getafe,216,"['abf8cd7d-f5bd-4a75-a8d0-2bde28aefc8e', 'd8e19503-7ac5-475c-8634-de385d7b5916', 'e20c10a0-b136-43a6-b334-19211475f39d']",49,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:49.103,Pass,
,,,,,,,,,,,,,,,,,1.681911,,,,,,,,,,,,,,,e20c10a0-b136-43a6-b334-19211475f39d,112,,"[63.2, 68.0]",3825589,2,,,,True,-1.361411,,,,,"[64.9, 60.0]",,High Pass,,8.178631,,,Incomplete,,,,,,,Recovery,1,From Throw In,Álvaro Medrán Just,6736.0,Right Defensive Midfield,10,Getafe,216,"['13c7c7d0-47bf-431a-9617-1336ca7a5641', '6221f353-ab9e-441a-926b-57b41fd41de2', '8ecfb158-b811-42aa-a39f-5910ac372536']",51,,,,,,,,,,,,,,,,,,,Getafe,216,00:02:51.413,Pass,True
,,,,,,,,,,,,,,,,,1.10137,,,,,,,,,,,,,,,8ecfb158-b811-42aa-a39f-5910ac372536,114,,"[55.2, 20.1]",3825589,2,,,,,0.22879885,,Head,,,"[62.5, 21.8]",,High Pass,,7.495332,,,,,Nordin Amrabat,3302.0,,,,Recovery,1,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,11,Málaga,223,"['d0e7d1c3-09cb-4615-b11f-65790a5e59e4', 'e20c10a0-b136-43a6-b334-19211475f39d', 'f080360a-2d7e-4bc6-bb10-32364bf95d77']",53,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:53.095,Pass,True
,,,,,,,,,,,,,,,,,1.407448,,,,,,,,,,,,,,,bb69253a-e3a4-41d8-af2b-911278823313,124,,"[74.1, 28.6]",3825589,3,,,,,0.26299474,,Left Foot,,,"[102.7, 36.3]",,High Pass,,29.618406,,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Right Wing,12,Málaga,223,['2a33f325-0a32-423c-8c8b-31a11558bfa1'],29,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:29.708,Pass,
,,,,,,,,,,,,,,,,,1.397952,,,,,,,,,,,,,,,2a33f325-0a32-423c-8c8b-31a11558bfa1,125,,"[17.4, 43.8]",3825589,3,,,,,0.23193076,,Right Foot,,,"[37.3, 48.5]",,Low Pass,,20.447495,,,,,Víctor Rodríguez Romero,15893.0,,,,Interception,1,From Free Kick,Stefan Šćepović,23416.0,Center Forward,12,Málaga,223,"['ac59bd17-544c-47cd-8357-e83663a67c7b', 'bb69253a-e3a4-41d8-af2b-911278823313']",31,,,,,,,,,,,,,,,,,,,Getafe,216,00:03:31.115,Pass,
,,,,,,,,,,,,,,,,,0.81431,,,,,,,,,,,,,,,bc3a10eb-73bd-4c09-96a2-63716a02c9f3,132,,"[76.6, 20.5]",3825589,3,,,,,0.43140072,,Left Foot,,,"[89.2, 26.3]",,Ground Pass,,13.870832,,,,,Ricardo Jorge Luz Horta,10868.0,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Right Wing,12,Málaga,223,['aa9c33c9-eef7-4e23-9742-095ae5ea1003'],35,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:35.923,Pass,
,,,,,,,,,,,,,,,,,1.352037,,,,,,,,,,,,,,,b016a189-ba51-403c-9f07-f20406b5d6af,136,,"[86.9, 19.4]",3825589,3,,,,,-2.4633098,,Right Foot,,,"[76.6, 11.1]",,Ground Pass,,13.228001,,,,,Arthur Etienne Boka,27335.0,,,,,1,From Free Kick,Ricardo Jorge Luz Horta,10868.0,Left Wing,12,Málaga,223,['88505d3f-09aa-4641-8f6d-0f7291c7f45c'],40,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:40.206,Pass,
,,,,,,,,,,,,,,,,,0.914256,,,,,,,,,,,,,,,5c2cf701-1a10-456c-b882-e8d20a1249e8,139,,"[76.6, 11.1]",3825589,3,,,,,-0.23737425,,Left Foot,,,"[89.0, 8.1]",,Ground Pass,,12.757743,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,1,From Free Kick,Arthur Etienne Boka,27335.0,Left Back,12,Málaga,223,['67c98a8a-2901-4282-a2f1-24ce8e80b5c5'],42,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:42.418,Pass,
,,,,,,,,,,,,,,,,,0.823115,,,,,,,,,,,,,,,a5899fc2-485d-41fe-983c-2b674eb2ac2f,142,,"[93.1, 8.1]",3825589,3,,,,,1.0955213,,Left Foot,,,"[101.9, 25.2]",,Low Pass,,19.231485,,,Incomplete,,,,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Right Wing,12,Málaga,223,['1235109a-de82-4681-8b72-bc741a93cdd4'],44,,,,,,,,,,,,,,,,,,,Málaga,223,00:03:44.658,Pass,
