ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fb899055-71c5-47fa-a822-0f19716fea26,1,,,3825753,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Villarreal,222,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Villarreal,222,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,282a4188-c9ff-4d46-b049-cdf6e466fab8,2,,,3825753,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Villarreal,222,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 25707, 'name': 'Francisco Manuel Rico Castro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 18721, 'name': 'Robert Ibáñez Castro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Granada,1049,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b661aeb9-37c3-4eb8-b7b0-8de48ce2fe4f,3,,,3825753,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Villarreal,222,['eeef1876-9dfe-4d04-8128-9dd3014f213b'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eeef1876-9dfe-4d04-8128-9dd3014f213b,4,,,3825753,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Villarreal,222,['b661aeb9-37c3-4eb8-b7b0-8de48ce2fe4f'],0,,,,,,,,,,,,,,,,,Granada,1049,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,14bbfea3-bb34-4bfb-909e-e0e43448ea5b,1802,,,3825753,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,121,Villarreal,222,['779db81c-59f1-46e7-af8f-d99c1a580155'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,779db81c-59f1-46e7-af8f-d99c1a580155,1803,,,3825753,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,121,Villarreal,222,['14bbfea3-bb34-4bfb-909e-e0e43448ea5b'],0,,,,,,,,,,,,,,,,,Granada,1049,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.422408,,,,,,,,,,,,,,9b15589a-4c4f-4122-8ed4-368ba004edf6,5,,"[61.0, 40.1]",3825753,0,,,,-2.0344439,,Right Foot,,,,"[59.7, 37.5]",Ground Pass,,2.9068885,,,Roberto Soldado Rillo,26009.0,,,,,Kick Off,1,From Kick Off,Cédric Bakambu,6862.0,Right Center Forward,2,Villarreal,222,['04bf39d1-57f7-4da1-8860-96f058c6c856'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:00:00.785,Pass,
,,,,,,,,,,,,,,1.140255,,,,,,,,,,,,,,9d3b9671-c64e-440f-90d1-3589638414a7,8,,"[58.7, 36.5]",3825753,0,,,,2.714012,,Left Foot,,,,"[50.8, 40.1]",Ground Pass,,8.68159,,,Bruno Soriano Llido,22819.0,,,,,,1,From Kick Off,Roberto Soldado Rillo,26009.0,Left Center Forward,2,Villarreal,222,['285f2430-701f-4737-ac0c-91abeb7c7fd3'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:00:01.248,Pass,
,,,,,,,,,,,,,,1.734414,,,,,,,,,,,,,,31bb09d7-4160-4904-bdea-8f4ae3c20599,12,,"[44.0, 33.1]",3825753,0,,,,-2.8668091,,Right Foot,,,,"[25.2, 27.8]",Ground Pass,,19.532793,,,Víctor Ruíz Torre,6752.0,,,,,,1,From Kick Off,Bruno Soriano Llido,22819.0,Left Defensive Midfield,2,Villarreal,222,"['04126272-1699-4dad-a003-d377ef00ac6f', 'e3fff981-5f24-4811-96f1-17d85c511468']",6,,,,,,,,,,,,,,,,,Villarreal,222,00:00:06.995,Pass,True
,,,,,,,,,,,,,,1.225105,,,,,,,,,,,,,,e6629be3-9cad-4ae2-81f8-22712c921e91,15,,"[22.6, 29.7]",3825753,0,,,,1.388469,,Left Foot,,,,"[28.5, 61.7]",Ground Pass,,32.53936,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,2,Villarreal,222,['40e465d5-42c0-4647-88eb-c9b11531fd2d'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:00:10.471,Pass,
,,,,,,,,,,,,,,1.420235,,,,,,,,,,,,,,da41e277-fb1e-4d2e-8d84-91ca3e40a625,18,,"[41.4, 61.9]",3825753,0,,,,1.0062269,,Left Foot,,,,"[50.9, 76.9]",Ground Pass,,17.755281,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Kick Off,Mateo Pablo Musacchio,7034.0,Right Center Back,2,Villarreal,222,['f9347fa6-124f-4f14-8800-945802d8d65f'],14,,,,,,,,,,,,,,,,,Villarreal,222,00:00:14.387,Pass,
,,,,,,,,,,,,,,2.511197,,,,,,,,,,,,,,d4003031-7110-4493-9f4a-ca6853f9b921,22,,"[48.8, 76.1]",3825753,0,,,,-1.9251969,,Right Foot,,,,"[33.0, 33.4]",Ground Pass,,45.52944,,,Víctor Ruíz Torre,6752.0,,True,,,,1,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,2,Villarreal,222,['00ee8e5c-a4f0-4863-82a7-90f864505c8f'],17,,,,,,,,,,,,,,,,,Villarreal,222,00:00:17.096,Pass,
,,,,,,,,,,,,,,0.780013,,,,,,,,,,,,,,7c2f8947-6a75-4e69-a5dc-d6c907ce9559,25,,"[31.5, 39.9]",3825753,0,,,,-0.23210384,,Right Foot,,,,"[42.5, 37.3]",Ground Pass,,11.303097,,,Bruno Soriano Llido,22819.0,,,,,,1,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,2,Villarreal,222,['fb076dff-def0-4986-9a6f-4f3439702d2e'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:00:20.574,Pass,
,,,,,,,,,,,,,,0.959612,,,,,,,,,,,,,,87280c74-40c1-4c5b-a55c-59a4e58d7ccf,28,,"[42.4, 40.2]",3825753,0,,,,-0.21214375,,Left Foot,,,,"[61.9, 36.0]",Ground Pass,,19.94718,,,Denis Suárez Fernández,6609.0,,,,,,1,From Kick Off,Bruno Soriano Llido,22819.0,Left Defensive Midfield,2,Villarreal,222,['0aca0800-4c36-4078-baca-029bc1498639'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:00:23.086,Pass,
,,,,,,,,,,,,,,1.175984,,,,,,,,,,,,,,1d206a35-28f9-4a68-a0ab-d7db933a787d,31,,"[61.8, 38.5]",3825753,0,,,,1.5707964,,Right Foot,,,,"[61.8, 45.4]",Low Pass,,6.9,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Kick Off,Denis Suárez Fernández,6609.0,Left Midfield,2,Villarreal,222,['8a443493-9211-4c5a-9dc9-56d41cd583e1'],24,,,,,,,,,,,,,,,,,Villarreal,222,00:00:24.085,Pass,
,,,,,,,,,,,,,,1.363222,,,,,,,,,,,,,,a454df5f-d1b8-4a23-aa1b-7489a3f3e4b8,37,,"[68.5, 52.5]",3825753,0,True,,,1.5607464,,Right Foot,,,,"[68.7, 72.4]",Ground Pass,,19.901005,,,Mario Gaspar Pérez Martínez,6772.0,,,,,Free Kick,1,From Free Kick,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,3,Villarreal,222,['638dfbdf-3034-45a1-a49a-4782aa90f4ca'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:00:37.072,Pass,
,,,,,,,,,,,,,,1.121482,,,,,,,,,,,,,,d855c7d0-c6cd-4f37-8537-390a5606b5b6,39,,"[68.7, 72.4]",3825753,0,,,,-2.6897788,,Right Foot,,,,"[55.1, 65.8]",Ground Pass,,15.116878,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Villarreal,222,['a84a7cc8-1969-4d7b-9583-0d5b6c3b009f'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:00:39.949,Pass,
,,,,,,,,,,,,,,1.834297,,,,,,,,,,,,,,bbbacf36-a3fe-4830-9b7b-4a89de541cbc,42,,"[55.9, 65.4]",3825753,0,,,,-1.6885016,,Right Foot,,,,"[51.3, 26.5]",Ground Pass,,39.171036,,,Víctor Ruíz Torre,6752.0,,,,,,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,3,Villarreal,222,['e656c265-9dea-468b-a474-243a001881e6'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:00:42.220,Pass,
,,,,,,,,,,,,,,1.199024,,,,,,,,,,,,,,349e6559-1359-458a-8069-07ab55c6b70d,45,,"[55.0, 19.9]",3825753,0,,,,-0.7304374,,Left Foot,,,,"[71.3, 5.3]",Ground Pass,,21.88264,,,Denis Suárez Fernández,6609.0,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,3,Villarreal,222,['6ec13bdc-899c-4a20-a842-a344fe675086'],45,,,,,,,,,,,,,,,,,Villarreal,222,00:00:45.822,Pass,
,,,,,,,,,,,,,,0.467857,,,,,,,,,,,,,,485a6f13-3d8c-401e-8841-3264c3a76eca,48,,"[71.1, 5.6]",3825753,0,,,,0.79339796,,Right Foot,,,,"[77.3, 11.9]",Ground Pass,,8.839118,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Midfield,3,Villarreal,222,"['042e57ab-4cc5-4c94-8512-c9ab16985012', 'b045b23a-7276-447f-8d17-c735d1495af8']",47,,,,,,,,,,,,,,,,,Villarreal,222,00:00:47.061,Pass,
,,,,,,,,,,,,,,2.60999,,,,,,,,,,,,,,216966f1-ee5b-405b-a02f-e3ffef7abace,51,,"[30.1, 66.1]",3825753,0,,,,-2.6413121,,Left Foot,,,,"[7.6, 53.8]",Ground Pass,,25.642542,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,Recovery,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,4,Granada,1049,['a7df3995-5b37-4fe0-ab0d-1e2320075e5c'],49,,,,,,,,,,,,,,,,,Granada,1049,00:00:49.716,Pass,
,,,,,,,,,,,,,,3.5326,,,,,,,,,,,,,,61802f50-9c82-4336-8696-3fbc3ceb659f,54,,"[7.6, 53.8]",3825753,0,,,,0.19980685,,Right Foot,,,,"[63.4, 65.1]",High Pass,,56.93268,,,Youssef El-Arabi,27109.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,4,Granada,1049,['056b9586-2363-4aa7-a350-1edbbce4f15c'],53,,,,,,,,,,,,,,,,,Granada,1049,00:00:53.616,Pass,
,,,,,,,,,,,,,,0.456828,,,,,,,,,,,,,,3f4853d1-e633-4008-a73c-07422c90fc32,60,,"[63.0, 67.0]",3825753,1,True,,,-2.642246,,Right Foot,,,,"[46.5, 58.0]",Ground Pass,,18.794947,,,Jean-Sylvain Claude Babin,4498.0,,,,,Free Kick,1,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,5,Granada,1049,['c84de583-6c61-445f-bb94-f5da1d8a6c0c'],15,,,,,,,,,,,,,,,,,Granada,1049,00:01:15.948,Pass,
,,,,,,,,,,,,,,1.428696,,,,,,,,,,,,,,9d6b841d-22fb-4f62-b423-363683d3baf6,62,,"[42.8, 56.4]",3825753,1,True,,,0.95054686,,Right Foot,,,,"[54.3, 72.5]",Ground Pass,,19.785349,,,Rubén Rochina Naixes,6680.0,,,,,,1,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,5,Granada,1049,['2dce5bf7-2f56-4a0f-871d-09be524ecd86'],16,,,,,,,,,,,,,,,,,Granada,1049,00:01:16.630,Pass,
,,,,,,,,,,,,,,1.907944,,,,,,,,,,,,,,0c074e75-0bc1-4eda-be8f-b64e4cfbf2ff,65,,"[54.8, 72.2]",3825753,1,,,,-0.3129874,,Left Foot,,,,"[85.7, 62.2]",High Pass,,32.47784,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,5,Granada,1049,"['36fc6cd4-8de3-44c7-8b6d-51bacc8f918b', '753bb674-b641-417b-9e19-5b2b22388e87', 'c941683f-7723-4ed8-a20b-2bd0be38e400']",18,,,,,,,,,,,,,,,,,Granada,1049,00:01:18.868,Pass,True
,,,,,,,,,,,,,,1.134066,,,,,,,,,,,,,,c941683f-7723-4ed8-a20b-2bd0be38e400,68,,"[34.4, 17.9]",3825753,1,,,,-0.17046072,,Head,,,,"[46.6, 15.8]",Low Pass,,12.379418,,,Bruno Soriano Llido,22819.0,,,,,Recovery,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,5,Granada,1049,"['0c074e75-0bc1-4eda-be8f-b64e4cfbf2ff', '4d28fd43-bf5b-45c7-b2d3-602c7d682ced', '9f03612c-b335-4502-8dc5-54c0b6c258ad']",20,,,,,,,,,,,,,,,,,Villarreal,222,00:01:20.776,Pass,True
,,,,,,,,,,,,,,1.407449,,,,,,,,,,,,,,794d7bfc-de95-46b0-8f54-e8f288140299,72,,"[45.0, 15.3]",3825753,1,,,,-0.20693928,,Left Foot,,,,"[63.1, 11.5]",High Pass,,18.494595,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,5,Granada,1049,"['55fec49a-b3ac-46d0-b570-af3a8d50debd', 'ba97c076-4b53-4a38-8978-59516900e0e4']",23,,,,,,,,,,,,,,,,,Villarreal,222,00:01:23.176,Pass,
