50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.966102,,,,,,,,,,,,,1b29f094-2234-48c1-952e-f42e91aaa68e,16,,"[66.4, 80.0]",3825873,0,,,,-2.642246,,,,,,"[57.6, 75.2]",,Low Pass,,10.023972,,,,Manuel Trigueros Muñoz,6771.0,,,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Right Back,4,Villarreal,222,['2e6cb22f-0668-4ce3-886e-503fb85004a8'],23,,,,,,,,,,,,,,,Villarreal,222,00:00:23.406,Pass,
,,,,,,,,,,,,,,,,0.976872,,,,,,,,,,,,,cb67a7d4-4cbc-43c6-875e-2886a3ed0829,21,,"[70.9, 9.1]",3825873,0,,,,2.8706458,,Left Foot,,,,"[65.5, 10.6]",,Ground Pass,,5.6044626,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,Recovery,1,From Throw In,Álvaro Negredo Sánchez,20542.0,Center Forward,4,Villarreal,222,"['59e7051f-c57c-4c42-a921-8d320b4dee34', 'd30e28c6-837a-441c-b34e-9f51c505a6f7', 'e2254d09-0965-4b10-84b1-fe5486a028bc']",25,,,,,,,,,,,,,,,Valencia,207,00:00:25.183,Pass,True
,,,,,,,,,,,,,,,,0.941944,,,,,,,,,,,,,f526220c-12d2-4630-bf3d-413e4ef723d1,26,,"[55.7, 66.0]",3825873,0,,,,-0.86217004,,Left Foot,,,,"[65.9, 54.1]",,Ground Pass,,15.673225,,,,Adrián López Álvarez,6735.0,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,4,Villarreal,222,"['239befe4-e1d0-4cfd-be07-a791bfdb40a6', '6bf224a9-1d9a-4730-a4c9-a54ecdc9dfe1']",27,,,,,,,,,,,,,,,Villarreal,222,00:00:27.003,Pass,True
,,,,,,,,,,,,,,,,1.526588,,,,,,,,,,,,,b52117d9-6f0d-4015-9a28-07dac269068c,30,,"[70.4, 50.4]",3825873,0,,,,-1.2800916,,Right Foot,,,,"[77.7, 26.0]",,Ground Pass,,25.468609,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Left Center Forward,4,Villarreal,222,"['bb963307-0765-44fe-90f3-a1a1298f0f33', 'd0deef13-5bd1-4f2c-bc70-0c4fc4ac7c70']",29,,,,,,,,,,,,,,,Villarreal,222,00:00:29.192,Pass,True
,,,,,,,,,,,,,,,,0.92604,,,,,,,,,,,,,58c13732-eaa7-4f86-b424-849ec663d340,33,,"[81.8, 26.9]",3825873,0,,,,0.20401798,,Left Foot,,,,"[102.1, 31.1]",,Ground Pass,,20.72993,,Incomplete,,Adrián López Álvarez,6735.0,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,4,Villarreal,222,"['50835683-447b-4868-afe4-c1496301d075', 'f25c20c5-25a5-4224-ba6d-c261f356c0b9']",33,,,,,,,,,,,,,,,Villarreal,222,00:00:33.239,Pass,
,,,,,,,,,,,,,,,,0.588957,,,,,,,,,,,,,6e80a16c-7df7-4eba-af41-cefe822ace80,36,,"[27.9, 56.0]",3825873,0,,,,-1.61159,,Left Foot,,,,"[27.7, 51.1]",,Ground Pass,,4.90408,,,,Javier Fuego Martínez,6751.0,,,,,Recovery,1,From Throw In,Rodrigo Moreno Machado,5718.0,Right Wing,4,Villarreal,222,['76769320-72b3-4af8-9e04-6ace8a8b1e04'],34,,,,,,,,,,,,,,,Valencia,207,00:00:34.916,Pass,
,,,,,,,,,,,,,,,,0.117052,,,,,,,,,,,,,65d26fee-3997-45f2-9d68-c1717353042f,40,,"[26.9, 51.1]",3825873,0,,,,-0.28255495,,Right Foot,,,,"[30.0, 50.2]",,Ground Pass,,3.2280025,,Incomplete,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,4,Villarreal,222,"['2678ebc3-8ee9-446d-bba6-e4613391442b', '63cf6093-bd6f-458a-b924-ebe1a01c92b5', 'ef90a2d0-d83d-409c-b257-83ba61b07b75']",36,,,,,,,,,,,,,,,Valencia,207,00:00:36.240,Pass,True
,,,,,,,,,,,,,,,,0.924173,,,,,,,,,,,,,01ab10a9-1279-441b-8948-dcc2909c2e1b,46,,"[93.1, 31.8]",3825873,0,,,,0.5090709,,Left Foot,,,,"[97.4, 34.2]",,Ground Pass,,4.924429,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,4,Villarreal,222,"['0e4c9935-1f95-486b-88b5-da1fb224a5b2', 'a369b345-ee0b-488f-8531-98160bd3d675', 'a69b0b3d-a51d-4c1c-9e01-0dce8fabf53c']",38,,,,,,,,,,,,,,,Villarreal,222,00:00:38.526,Pass,True
,,,,,,,,,,,,,,,,0.595331,,,,,,,,,,,,,151a1b67-f37e-4a33-97f0-e9e6d87ba528,51,,"[25.5, 48.5]",3825873,0,,,,-0.23974311,,Right Foot,,,,"[30.0, 47.4]",,Ground Pass,,4.632494,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,5,Valencia,207,"['872789ea-a5d4-4bd7-adc4-c7d4e67e0fa3', 'e8d533a6-28e1-4951-9e3d-74d263b67820']",40,,,,,,,,,,,,,,,Valencia,207,00:00:40.983,Pass,True
,,,,,,,,,,,,,,,,1.142117,,,,,,,,,,,,,a23971d0-4287-4618-9feb-9468c98896a8,54,,"[32.4, 43.8]",3825873,0,,,,1.5395565,,Right Foot,,,,"[32.8, 56.6]",,Ground Pass,,12.806249,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,5,Valencia,207,['7b7e75fd-7768-41be-9278-9ec1dd02b6c2'],41,,,,,,,,,,,,,,,Valencia,207,00:00:41.590,Pass,
,,,,,,,,,,,,,,,,0.772626,,,,,,,,,,,,,c499deeb-60d2-446a-b5b0-1cad626f8879,61,,"[86.1, 13.6]",3825873,0,,,,0.99945885,,Right Foot,,,,"[92.4, 23.4]",,Ground Pass,,11.650322,,,,Adrián López Álvarez,6735.0,,,,,Recovery,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,6,Villarreal,222,['fb6fca00-c2a9-455f-ba26-4da4199bcdd1'],46,,,,,,,,,,,,,,,Villarreal,222,00:00:46.752,Pass,
,,,,,,,,,,,,,,,,0.960011,,,,,,,,,,,,,947dc084-1817-41d9-9403-3b1876ea6f63,64,,"[92.4, 23.4]",3825873,0,,,,-1.5948881,,Right Foot,,,,"[92.0, 6.8]",,Ground Pass,,16.604818,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,Regular Play,Adrián López Álvarez,6735.0,Left Center Forward,6,Villarreal,222,['b9ccfb71-0a33-40bf-b8df-c0c91e138cb5'],48,,,,,,,,,,,,,,,Villarreal,222,00:00:48.098,Pass,
,,,,,,,,,,,,,,,,1.463474,,,,,,,,,,,,,78a6ca00-9bee-4425-9c26-d60d69ab48af,72,,"[28.3, 75.0]",3825873,0,,,,-0.38131937,,Right Foot,,,,"[49.5, 66.5]",,Ground Pass,,22.840534,,,,Álvaro Negredo Sánchez,20542.0,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,7,Valencia,207,['c95e4b58-9269-4735-bb19-bfc6a987b843'],54,,,,,,,,,,,,,,,Valencia,207,00:00:54.028,Pass,
,,,,,,,,,,,,,,,,1.465333,,,,,,,,,,,,,a444098f-510c-4420-933c-34c7788e30c5,75,,"[48.6, 64.1]",3825873,0,,,,-1.5146055,,Left Foot,,,,"[49.5, 48.1]",,Ground Pass,,16.025293,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,7,Valencia,207,"['459993ac-4cf6-4b5a-80ea-2c0646197450', 'dcf76701-0cbc-4477-aed3-0dc351fe6e04']",55,,,,,,,,,,,,,,,Valencia,207,00:00:55.491,Pass,True
,,,,,,,,,,,,,,,,2.490056,,,,,,,,,,,,,f62a6df4-01a1-4c4d-ad33-ae1c5935dffe,78,,"[67.0, 40.8]",3825873,0,,,,-1.1543972,,Right Foot,,,,"[85.0, 0.1]",,Low Pass,,44.502697,,Out,,Santiago Mina Lorenzo,6594.0,,True,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,7,Valencia,207,['c7ec19ff-ebce-4a76-92c3-6a6bb82281d4'],58,,,,,,,,,,,,,,,Valencia,207,00:00:58.967,Pass,
,,,,,,,,,,,,,,,,1.64717,,,,,,,,,,,,,fbd3dff8-06a5-43bc-953e-757f1760a6fa,80,,"[35.8, 80.0]",3825873,1,,,,-0.14888994,,,,,,"[57.8, 76.7]",,Low Pass,,22.246122,,,,Roberto Soldado Rillo,26009.0,,,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Right Back,8,Villarreal,222,['f72f0894-c7a9-4c3a-a2ca-63f9dec48364'],12,,,,,,,,,,,,,,,Villarreal,222,00:01:12.013,Pass,
,,,,,,,,,,,,,,,,1.104404,,,,,,,,,,,,,1cd6b6b5-48fa-426d-b306-a838ef7e6035,84,,"[58.7, 76.1]",3825873,1,,,,-2.4610715,,Right Foot,,,,"[50.3, 69.3]",,Ground Pass,,10.8074045,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Right Center Forward,8,Villarreal,222,"['2156302a-622a-41f5-9326-35ebe95720b4', '93ca1d41-b895-4d38-aabe-9ade5d78121c']",14,,,,,,,,,,,,,,,Villarreal,222,00:01:14.072,Pass,True
,,,,,,,,,,,,,,,,1.364984,,,,,,,,,,,,,df269fa7-473a-4bc1-8e73-57c0229ebde9,87,,"[49.5, 67.5]",3825873,1,,,,-1.0824624,,Right Foot,,,,"[61.4, 45.1]",,Ground Pass,,25.364738,,,,Adrián López Álvarez,6735.0,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,8,Villarreal,222,['516b1d1e-4be6-42f1-93fd-2197b65c2547'],15,,,,,,,,,,,,,,,Villarreal,222,00:01:15.902,Pass,
,,,,,,,,,,,,,,,,2.624296,,,,,,,,,,,,,b432954d-2ccf-47f9-b7ad-fff97900b102,90,,"[64.2, 42.3]",3825873,1,,,,-1.9471245,,Right Foot,,,,"[49.5, 5.1]",,Ground Pass,,39.999126,,,,Adrián Marín Gómez,6935.0,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Left Center Forward,8,Villarreal,222,['833eb4ba-a109-40d8-840f-b2aa212efb7e'],18,,,,,,,,,,,,,,,Villarreal,222,00:01:18.749,Pass,
,,,,,,,,,,,,,,,,1.494223,,,,,,,,,,,,,1772c93e-e772-4b1c-9cd3-6564109c0215,93,,"[49.5, 5.1]",3825873,1,,,,1.5308176,,Left Foot,,,,"[50.1, 20.1]",,Ground Pass,,15.011995,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Adrián Marín Gómez,6935.0,Left Back,8,Villarreal,222,['1558fb14-994a-432a-ab24-e162ea7e966d'],22,,,,,,,,,,,,,,,Villarreal,222,00:01:22.814,Pass,
,,,,,,,,,,,,,,,,1.586476,,,,,,,,,,,,,018c4111-1c2a-4d9d-a092-cb1b64d882c7,97,,"[49.7, 22.2]",3825873,1,,,,2.363657,,Right Foot,,,,"[36.2, 35.5]",,Ground Pass,,18.950989,,,,Daniele Bonera,6827.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,8,Villarreal,222,"['9df3c9d0-fc11-49a0-b4b8-af003504a899', 'c49d5f7d-abca-451e-a15b-497bf6e0c1d4']",25,,,,,,,,,,,,,,,Villarreal,222,00:01:25.035,Pass,True
,,,,,,,,,,,,,,,,1.572314,,,,,,,,,,,,,c8aae6b8-3884-4eb3-8b72-ddde43aae682,100,,"[38.1, 35.7]",3825873,1,,,,1.8648723,,Left Foot,,,,"[32.8, 53.2]",,Ground Pass,,18.284967,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Throw In,Daniele Bonera,6827.0,Left Center Back,8,Villarreal,222,['be75107a-5bb5-469a-9161-25e99022c9e7'],29,,,,,,,,,,,,,,,Villarreal,222,00:01:29.212,Pass,
,,,,,,,,,,,,,,,,1.2609,,,,,,,,,,,,,f348ca10-205c-43cd-a776-cf380b219fcb,103,,"[39.2, 58.6]",3825873,1,,,,1.1328348,,Right Foot,,,,"[48.8, 79.1]",,Ground Pass,,22.636475,,,,Antonio Rukavina,5588.0,,,,,,1,From Throw In,Mateo Pablo Musacchio,7034.0,Right Center Back,8,Villarreal,222,['4d4739e8-26d0-4c1c-a323-e8893ffffe2f'],34,,,,,,,,,,,,,,,Villarreal,222,00:01:34.684,Pass,
,,,,,,,,,,,,,,,,0.965255,,,,,,,,,,,,,49648032-0a56-41f4-b12e-5159257d3fe8,106,,"[45.6, 77.6]",3825873,1,,,,-1.8267394,,Right Foot,,,,"[42.8, 66.9]",,Ground Pass,,11.060289,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Throw In,Antonio Rukavina,5588.0,Right Back,8,Villarreal,222,['a9fc6675-77e3-4c63-bc10-49c98ef6d3d4'],36,,,,,,,,,,,,,,,Villarreal,222,00:01:36.645,Pass,
,,,,,,,,,,,,,,,,1.336803,,,,,,,,,,,,,9a8e2e76-e578-493b-8050-111cca7e2e0e,109,,"[42.8, 66.9]",3825873,1,,,,0.20304522,,Right Foot,,,,"[70.0, 72.5]",,Ground Pass,,27.770489,,,,Roberto Soldado Rillo,26009.0,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,8,Villarreal,222,['7654710c-c425-43c2-82b9-e0dfb94a6ab6'],37,,,,,,,,,,,,,,,Villarreal,222,00:01:37.650,Pass,
,,,,,,,,,,,,,,,,2.909666,,,,,,,,,,,,,b277d4b7-b246-4795-bb3e-8f7144de2ab3,113,,"[69.8, 75.9]",3825873,1,,,,-0.5777799,,Right Foot,,,,"[94.8, 59.6]",,Ground Pass,,29.844429,,Incomplete,,Samuel García Sánchez,6783.0,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Right Center Forward,8,Villarreal,222,"['1dc5197c-64a2-4240-830e-a57eccc963a0', 'bf0e333c-b0be-4761-ab22-4eade493cc48', 'ddf0fcad-6cde-4bbc-b778-c712b40a3228']",39,,,,,,,,,,,,,,,Villarreal,222,00:01:39.969,Pass,True
,,,,,,,,,,,,,,,,2.059249,,,,,,,,,,,,,bf0e333c-b0be-4761-ab22-4eade493cc48,115,,"[25.3, 20.5]",3825873,1,,,,2.4211915,,Right Foot,,,,"[7.3, 36.3]",,Ground Pass,,23.950783,,,,Diego Alves Carreira,25144.0,,,,,Recovery,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,9,Valencia,207,"['13da23aa-b597-4dc0-a99a-c804e6add884', 'b277d4b7-b246-4795-bb3e-8f7144de2ab3']",42,,,,,,,,,,,,,,,Valencia,207,00:01:42.878,Pass,
,,,,,,,,,,,,,,,,2.36764,,,,,,,,,,,,,d4952e5d-d958-4c66-923d-d69cfdc0c588,118,,"[7.3, 38.4]",3825873,1,,,,-0.03273939,,Right Foot,,,,"[53.1, 36.9]",,High Pass,,45.82456,,,,Álvaro Negredo Sánchez,20542.0,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,9,Valencia,207,['00a84c6f-7ffc-4ca3-ae22-df334fc50038'],46,,,,,,,,,,,,,,,Valencia,207,00:01:46.815,Pass,
,,,,,,,,,,,,,,,,0.977064,,,,,,,,,,,,,10d97a49-04ef-4de1-a2b6-8bf6dca3c0e9,120,,"[53.7, 36.9]",3825873,1,,,,-1.4310875,,Head,,,,"[55.5, 24.1]",,High Pass,,12.925943,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,9,Valencia,207,['4e17de39-8cae-4871-8bf4-5792d68de2dd'],49,,,,,,,,,,,,,,,Valencia,207,00:01:49.182,Pass,
,,,,,,,,,,,,,,,,1.391266,,,,,,,,,,,,,ce1b2296-10ba-45eb-ba05-3c5a0aae13cb,123,,"[83.3, 15.5]",3825873,1,,,,-0.64769834,,Right Foot,,,,"[98.5, 4.0]",,Ground Pass,,19.060167,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,9,Valencia,207,['d1b70cc4-0121-4ae4-b428-cc3336a00aee'],54,,,,,,,,,,,,,,,Valencia,207,00:01:54.698,Pass,
,,,,,,,,,,,,,,,,3.919894,,,,,,,,,,,,,94a627c7-6817-4e03-886c-fae8919cbbd2,126,,"[111.3, 21.1]",3825873,1,,,,1.5323538,,Left Foot,True,,,"[113.2, 70.5]",,Low Pass,,49.436523,,,,Rodrigo Moreno Machado,5718.0,,True,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,9,Valencia,207,['73ef6ca7-19c0-4095-89ec-f2a1c18a90f2'],59,,,,,,,,,,,,,,,Valencia,207,00:01:59.760,Pass,
,,,,,,,,,,,,,,,,1.976889,,,,,,,,,,,,,f681955d-1b09-421b-bb01-d839ef881e9f,128,,"[114.1, 71.2]",3825873,2,,,,2.9902172,,Left Foot,,,,"[90.5, 74.8]",,Ground Pass,,23.872997,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,9,Valencia,207,['2aa00708-badc-403b-b1d4-07c839624d63'],3,,,,,,,,,,,,,,,Valencia,207,00:02:03.680,Pass,
