50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.994453,,,,,,,,,,,,,5a739411-2ec1-4974-96f8-b3389d2942bb,2188,,"[67.5, 50.1]",3825655,66,,,,,0.21545811,,Left Foot,,"[97.2, 56.6]",,High Pass,,30.40296,,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,2,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,138,Rayo Vallecano,360,"['73471761-3662-4305-ae44-39626551123e', '79eebe80-241e-4809-ac7a-51401bd35196']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:11.127,Pass,
,,,,,,,,,,,,,,2.073133,,,,,,,,,,,,,fd757559-fb48-4de7-8c99-142ec981d696,2191,,"[97.2, 56.6]",3825655,66,,,,True,-0.17821325,,,,"[113.3, 53.7]",,High Pass,,16.359095,Incomplete,,,,,,,,,2,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,138,Rayo Vallecano,360,"['a82cab53-52ad-4953-a434-6c2b8a341cbf', 'b1bd0332-c1b0-405f-9de2-3d3861c11dac']",14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:14.162,Pass,True
,,,,,,,,,,,,,,2.174662,,,,,,,,,,,,,f5421857-6a43-4844-bafd-c333c827dfcf,2193,,"[6.8, 25.5]",3825655,66,,True,,,1.124951,,Keeper Arm,,"[19.8, 52.7]",,Low Pass,,30.146973,,,Jean-Sylvain Claude Babin,4498.0,,,,,,2,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,139,Granada,1049,['919f08f6-fe4d-4da9-85e5-0910cdd8caa8'],18,,,,,,,,,,,,,,,,,,Granada,1049,00:21:18.310,Pass,
,,,,,,,,,,,,,,1.149662,,,,,,,,,,,,,991eeea5-f273-49c5-8b45-078ffd20c521,2195,,"[25.1, 57.5]",3825655,66,,,,,-0.26417017,,Right Foot,,"[37.3, 54.2]",,Ground Pass,,12.638433,,,Rene Krhin,3160.0,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,139,Granada,1049,['39ccc112-538e-436d-8d4a-070575a33440'],22,,,,,,,,,,,,,,,,,,Granada,1049,00:21:22.410,Pass,
,,,,,,,,,,,,,,1.489084,,,,,,,,,,,,,d5bc9200-fb56-4f72-a96c-d0c07127c8c4,2197,,"[37.3, 54.2]",3825655,66,,,,,-2.8714395,,Right Foot,,"[24.3, 50.6]",,Ground Pass,,13.489255,,,Jean-Sylvain Claude Babin,4498.0,,,,,,2,Regular Play,Rene Krhin,3160.0,Left Defensive Midfield,139,Granada,1049,['062b673e-9331-4df1-8529-926f2604c9f7'],23,,,,,,,,,,,,,,,,,,Granada,1049,00:21:23.560,Pass,
,,,,,,,,,,,,,,1.414792,,,,,,,,,,,,,9ab9559f-fbd5-49b1-800b-a9ca9faa5569,2199,,"[24.3, 50.6]",3825655,66,,,,,-1.0230563,,Right Foot,,"[36.5, 30.6]",,Ground Pass,,23.427334,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,139,Granada,1049,['3ac5b3d9-9a4d-4d87-b60f-b38fd134a975'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:21:25.049,Pass,
,,,,,,,,,,,,,,1.077719,,,,,,,,,,,,,c597ea72-1e9d-4b81-a1e7-59586734831b,2202,,"[50.3, 26.7]",3825655,66,,,,,-0.26933438,,Right Foot,,"[69.5, 21.4]",,Ground Pass,,19.918081,,,Francisco Medina Luna,26797.0,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,139,Granada,1049,['3bb71126-6894-4c3f-bf9d-b8dd251d6b58'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:21:29.108,Pass,
,,,,,,,,,,,,,,0.880242,,,,,,,,,,,,,8ef830a0-fe81-4c22-87d5-91d940a359d2,2205,,"[66.7, 14.7]",3825655,66,,,,,-0.74807113,,Left Foot,,"[79.2, 3.1]",,Ground Pass,,17.053152,,,Cristiano Biraghi,7158.0,,,,,,2,Regular Play,Francisco Medina Luna,26797.0,Right Wing,139,Granada,1049,['cd596ea2-46cb-456c-92cc-43ca4c7016e0'],31,,,,,,,,,,,,,,,,,,Granada,1049,00:21:31.972,Pass,
,,,,,,,,,,,,,,1.145842,,,,,,,,,,,,,3318570a-7dc5-4cf9-a50e-6270453e7efe,2208,,"[79.2, 3.1]",3825655,66,,,,,3.078818,,Left Foot,,"[61.7, 4.2]",,Ground Pass,,17.534538,,,Francisco Medina Luna,26797.0,,,,,,2,Regular Play,Cristiano Biraghi,7158.0,Left Back,139,Granada,1049,['8fb16d58-d1b0-4918-b7e7-03b8de0bdec3'],34,,,,,,,,,,,,,,,,,,Granada,1049,00:21:34.084,Pass,
,,,,,,,,,,,,,,0.8521,,,,,,,,,,,,,1a060842-141e-411f-9d7a-7084489d7f99,2214,,"[51.2, 77.7]",3825655,66,,,,,-0.2551824,,Right Foot,,"[55.8, 76.5]",,Ground Pass,,4.753946,,,Adrián Embarba Blázquez,11539.0,,,,,Recovery,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,140,Rayo Vallecano,360,['0d5cc02f-2fa9-44d5-adca-1f730c88ca63'],36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:36.832,Pass,
,,,,,,,,,,,,,,1.114282,,,,,,,,,,,,,6e748eba-d842-497d-8431-88ca3261e93b,2217,,"[69.8, 75.6]",3825655,66,,,,,-1.7378981,,Right Foot,,"[68.4, 67.3]",,Ground Pass,,8.417244,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,140,Rayo Vallecano,360,['158b6c35-2411-4208-880f-06b0bd9e72e1'],40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:40.393,Pass,
,,,,,,,,,,,,,,2.549591,,,,,,,,,,,,,23f18b94-ca93-4491-addc-5a42eb515c62,2220,,"[74.0, 68.4]",3825655,66,,,,,0.40609807,,Left Foot,,"[94.0, 77.0]",,Ground Pass,,21.770622,,,Roberto Román Triguero,6914.0,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Center Midfield,140,Rayo Vallecano,360,['c54058bb-2430-4489-88ae-40e13d2a61ca'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:41.908,Pass,
,,,,,,,,,,,,,,1.892001,,,,,,,,,,,,,1e62693a-6a4c-43de-bb15-d548caa92309,2222,,"[94.0, 77.0]",3825655,66,,,,,-1.3829153,,Right Foot,,"[101.7, 36.5]",,High Pass,,41.22548,Incomplete,,Pablo Hernández Domínguez,4711.0,,True,,,,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,140,Rayo Vallecano,360,"['ac0e9cce-76ac-4bea-8e59-c5dac86ed117', 'e011e062-b8a0-4636-9279-63f28afff9ec']",44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:44.457,Pass,
,,,,,,,,,,,,,,1.754645,,,,,,,,,,,,,9bd846f6-2ea4-4279-bf96-36972f11a807,2225,,"[120.0, 0.1]",3825655,67,,,,,1.671988,,Right Foot,,"[116.7, 32.6]",,High Pass,True,32.66711,,,José Raúl Baena Urdiales,26607.0,,,Inswinging,,Corner,2,From Corner,Roberto Trashorras Gayoso,26848.0,Right Center Midfield,141,Rayo Vallecano,360,['2ce81175-c157-4c1e-a64b-d591bfbf3872'],22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:22.386,Pass,
,,,,,,,,,,,,,,2.291441,,,,,,,,,,,,,f0997d32-ac09-4f9d-ae22-dc51aa406a2a,2228,,"[116.7, 33.1]",3825655,67,,,,True,1.8471236,,,,"[112.9, 46.5]",,High Pass,,13.928389,Incomplete,,,,,,,,,2,From Corner,José Raúl Baena Urdiales,26607.0,Left Center Midfield,141,Rayo Vallecano,360,"['06b9901f-5066-4dec-8599-55da5f557171', '5fa37eed-6555-4c85-9b8d-a34a1300a420']",24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:24.141,Pass,True
,,,,,,,,,,,,,,2.566406,,,,,,,,,,,,,5f742c68-9ace-46b5-a02a-2d8ae6f33d6a,2231,,"[71.9, 39.9]",3825655,67,,,,True,-0.31877732,,,,"[102.2, 29.9]",,High Pass,,31.907522,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,2,From Corner,Răzvan Dincă Raț,10727.0,Left Back,141,Rayo Vallecano,360,"['6799739d-1426-4eca-b7f5-14b7b0f1b314', '94176fa6-d523-4c82-82a3-060427316de8', 'bffeebad-b91e-4f15-9237-f345fded2fc9']",30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:30.250,Pass,True
,,,,,,,,,,,,,,2.269597,,,,,,,,,,,,,6799739d-1426-4eca-b7f5-14b7b0f1b314,2233,,"[17.9, 50.2]",3825655,67,,,,,0.0039525484,,Head,,"[43.2, 50.3]",,High Pass,,25.300198,,,Youssef El-Arabi,27109.0,,,,,Recovery,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,142,Granada,1049,"['5f742c68-9ace-46b5-a02a-2d8ae6f33d6a', '7a8b69ee-3364-4578-adf0-625aa8686e3b']",32,,,,,,,,,,,,,,,,,,Granada,1049,00:22:32.816,Pass,
,,,,,,,,,,,,,,2.440708,,,,,,,,,,,,,bdca5d78-882c-472a-857b-7ef1dec45973,2237,,"[43.1, 50.8]",3825655,67,,,,,0.9792518,,Left Foot,,"[56.2, 70.3]",,Ground Pass,,23.491701,,,Rubén Rochina Naixes,6680.0,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Center Forward,142,Granada,1049,"['230d38f2-eb60-4b3b-8449-63fdac8302ff', '6d25c749-3a37-4004-b3f1-b1cb19606491']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:22:35.858,Pass,True
,,,,,,,,,,,,,,1.73817,,,,,,,,,,,,,19c9b2a4-8987-4bcc-ae0e-a36312da4cc5,2240,,"[55.6, 72.8]",3825655,67,,,,,0.005361879,,Right Foot,,"[92.9, 73.0]",,Ground Pass,,37.300537,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,142,Granada,1049,"['2db028ad-6284-4307-8d1c-b6ec90f994e8', 'a90396bf-5544-4e94-9833-142ac21755cb']",38,,,,,,,,,,,,,,,,,,Granada,1049,00:22:38.313,Pass,
,,,,,,,,,,,,,,1.595902,,,,,,,,,,,,,a90396bf-5544-4e94-9833-142ac21755cb,2242,,"[27.2, 7.1]",3825655,67,,,,,0.19915922,,Left Foot,,"[38.1, 9.3]",,Low Pass,,11.119802,,,Pablo Hernández Domínguez,4711.0,,,,,Interception,2,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,142,Granada,1049,"['19c9b2a4-8987-4bcc-ae0e-a36312da4cc5', '566e1ea9-aef3-4df4-a1ee-a4fe7b6b7e6c']",40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:40.051,Pass,
,,,,,,,,,,,,,,1.53503,,,,,,,,,,,,,6f1585dd-83f3-484b-813f-c20dd5e046eb,2245,,"[37.6, 9.6]",3825655,67,,,,,2.320915,,Right Foot,,"[29.4, 18.4]",,Ground Pass,,12.0283,Incomplete,,José Antonio Dorado Ramírez,11543.0,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,142,Granada,1049,"['1633bd2e-8cf6-4bb3-aade-799e2db3d8a2', '9d361e72-aa1e-404e-88dc-83475d678056']",41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:41.743,Pass,
,,,,,,,,,,,,,,2.926473,,,,,,,,,,,,,fd9f9e1d-133e-420c-b9f2-06f9ed512d06,2250,,"[97.6, 54.1]",3825655,67,,,,,-1.813561,,Left Foot,,"[89.7, 22.2]",,Ground Pass,,32.86366,,,Youssef El-Arabi,27109.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Left Wing,142,Granada,1049,['81dda9d0-6f6e-4f03-bd20-e7875233e93f'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:22:45.955,Pass,
,,,,,,,,,,,,,,0.670613,,,,,,,,,,,,,689451a0-cf39-4910-806e-98164ec8d8ec,2255,,"[94.7, 24.9]",3825655,67,,,,,-2.3561945,,Right Foot,,"[88.1, 18.3]",,Ground Pass,,9.33381,,,Cristiano Biraghi,7158.0,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Center Forward,142,Granada,1049,"['cfe483f9-e885-4385-95e1-b39037d18532', 'f1e28743-da87-4cde-848a-0a8c8b2aae02']",48,,,,,,,,,,,,,,,,,,Granada,1049,00:22:48.921,Pass,True
,,,,,,,,,,,,,,0.149951,,,,,,,,,,,,,f630d7d5-3992-4529-a332-d3f9dc90d566,2261,,"[94.3, 23.3]",3825655,67,,,,,-0.43535328,,Left Foot,,"[98.6, 21.3]",,Ground Pass,,4.7423625,Incomplete,,,,,,,,,2,Regular Play,Cristiano Biraghi,7158.0,Left Back,142,Granada,1049,['e578372d-7752-4190-8bbc-5885fd3be9ac'],51,,,,,,,,,,,,,,,,,,Granada,1049,00:22:51.265,Pass,
,,,,,,,,,,,,,,0.642563,,,,,,,,,,,,,f2361630-3774-45fe-8932-ae21818506db,2264,,"[96.8, 36.0]",3825655,67,,,,,0.26625204,,Left Foot,,"[104.5, 38.1]",,Ground Pass,,7.981228,Incomplete,,,,,,,,Recovery,2,Regular Play,Cristiano Biraghi,7158.0,Left Back,142,Granada,1049,['838750f6-267c-4ea4-b794-e7eeac933475'],53,,,,,,,,,,,,,,,,,,Granada,1049,00:22:53.272,Pass,
,,,,,,,,,,,,,,3.869677,,,,,,,,,,,,,50702010-940f-4707-96b1-3f181cd6897b,2268,,"[18.6, 42.3]",3825655,67,,,,,-0.89547074,,Right Foot,,"[52.0, 0.6]",,High Pass,,53.42705,Out,,Javier Guerra Rodríguez,11542.0,,True,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Center Midfield,143,Rayo Vallecano,360,['8763957d-23fe-4b31-bbd9-4948e85860e3'],54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:54.768,Pass,
,,,,,,,,,,,,,,1.633644,,,,,,,,,,,,,27d71f65-1d08-438a-976b-500fefc12062,2272,,"[53.9, 0.1]",3825655,68,,,,,0.8244844,,,,"[71.1, 18.7]",,High Pass,,25.333773,,,Pablo Hernández Domínguez,4711.0,,,,,Throw-in,2,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,144,Rayo Vallecano,360,['0e1ba4b7-12b5-418f-b4d1-9978c4b56124'],35,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:35.225,Pass,
,,,,,,,,,,,,,,0.828401,,,,,,,,,,,,,9a0c9fd1-e58a-44a1-beb3-ca5509fe2c02,2275,,"[71.1, 18.7]",3825655,68,,,,,-0.39997542,,Right Foot,,"[83.4, 13.5]",,High Pass,,13.354026,Incomplete,,Răzvan Dincă Raț,10727.0,,,,,,2,From Throw In,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,144,Rayo Vallecano,360,"['724a54b3-d35b-4d05-a8d5-c95e2c984daa', '91951b34-ca7a-4b72-9caa-b67595e470b6']",37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:37.890,Pass,
,,,,,,,,,,,,,,1.89334,,,,,,,,,,,,,84e63d5a-f365-41d3-97d5-b28094530b0b,2278,,"[40.4, 76.7]",3825655,68,,,,,-0.5144513,,Head,,"[54.2, 68.9]",,High Pass,,15.851813,Incomplete,,,,,,,,Recovery,2,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,144,Rayo Vallecano,360,['488b7df2-d061-4f8c-b601-a9e4c3ee9755'],41,,,,,,,,,,,,,,,,,,Granada,1049,00:23:41.174,Pass,
,,,,,,,,,,,,,,1.260011,,,,,,,,,,,,,488b7df2-d061-4f8c-b601-a9e4c3ee9755,2279,,"[65.9, 11.2]",3825655,68,,,,,-0.018516403,,Head,,"[76.7, 11.0]",,Low Pass,,10.801851,,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,2,From Throw In,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,144,Rayo Vallecano,360,"['0ecbda93-16c2-49f1-8811-3f34d79dbdf1', '84e63d5a-f365-41d3-97d5-b28094530b0b']",43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:43.067,Pass,
,,,,,,,,,,,,,,0.041627,,,,,,,,,,,,,4b2b1a14-efd0-430a-88c5-44cba0ee6725,2283,,"[27.2, 80.0]",3825655,68,,True,,,-1.2454726,,,,"[47.0, 21.3]",,Low Pass,,61.949413,,,Rene Krhin,3160.0,,True,,,Throw-in,2,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,145,Granada,1049,['f375cd95-9ce8-4d3a-9bcd-f67fbf9dcd9a'],55,,,,,,,,,,,,,,,,,,Granada,1049,00:23:55.624,Pass,
,,,,,,,,,,,,,,1.502336,,,,,,,,,,,,,42baa27b-07cb-4628-9937-88d0243e6705,2285,,"[54.5, 32.5]",3825655,69,,,,,-0.90004474,,Right Foot,,"[76.4, 4.9]",,Ground Pass,,35.23308,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,2,From Throw In,Rene Krhin,3160.0,Left Defensive Midfield,145,Granada,1049,['cfbb7343-d5a3-494c-a4bf-57e321af8e3e'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:24:00.758,Pass,
,,,,,,,,,,,,,,1.604508,,,,,,,,,,,,,0f323571-4c1e-45a1-bddf-69beb354645c,2289,,"[90.7, 6.6]",3825655,69,,,,,2.5829933,,Left Foot,,"[78.7, 14.1]",,Ground Pass,,14.150971,,,Rene Krhin,3160.0,,,,,,2,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Left Back,145,Granada,1049,"['32ecb68d-330b-409f-86ae-b58d736981b4', '64f6b021-5b4f-43fe-97ed-66dd3c8f805b']",5,,,,,,,,,,,,,,,,,,Granada,1049,00:24:05.798,Pass,True
,,,,,,,,,,,,,,1.43146,,,,,,,,,,,,,1cba568d-dd46-4001-939b-cd91c8fe33aa,2292,,"[78.7, 14.1]",3825655,69,,,,,1.6602432,,Right Foot,,"[76.7, 36.4]",,Ground Pass,,22.389507,,,Rubén Rochina Naixes,6680.0,,,,,,2,From Throw In,Rene Krhin,3160.0,Left Defensive Midfield,145,Granada,1049,['5cc2a124-c6bf-44c8-9361-0024c8d36eea'],8,,,,,,,,,,,,,,,,,,Granada,1049,00:24:08.091,Pass,
,,,,,,,,,,,,,,0.902521,,,,,,,,,,,,,8070fff1-d5b7-4833-944a-51fe454cd359,2296,,"[87.2, 18.9]",3825655,69,,,,,1.4269372,,Left Foot,,"[90.3, 40.3]",,Ground Pass,,21.623367,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,From Throw In,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,145,Granada,1049,['d4052bb6-7626-4ba3-8141-597fde4422d2'],14,,,,,,,,,,,,,,,,,,Granada,1049,00:24:14.999,Pass,
,,,,,,,,,,,,,,1.260223,,,,,,,,,,,,,5668a47d-6a7e-4766-b581-b2dfcc42310f,2299,,"[90.3, 40.3]",3825655,69,,,,,-0.7206424,,Right Foot,,"[105.9, 26.6]",,High Pass,,20.761744,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Left Wing,145,Granada,1049,"['7e83189e-e350-41a4-9911-4570dd5c6c98', 'ef1c5a71-8f2b-4e00-b954-a3f509c90d1d']",18,,,,,,,,,,,,,,,,,,Granada,1049,00:24:18.259,Pass,
,,,,,,,,,True,,,,,1.28846,,,,,,,,,,,,,ef1c5a71-8f2b-4e00-b954-a3f509c90d1d,2301,,"[14.2, 53.5]",3825655,69,,,,,0.58615416,,Head,,"[26.7, 61.8]",,High Pass,,15.004666,,,Adrián Embarba Blázquez,11539.0,,,,,Interception,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,146,Rayo Vallecano,360,"['0b331b00-1c84-4e34-811a-96d3c9277c63', '5668a47d-6a7e-4766-b581-b2dfcc42310f']",19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:19.519,Pass,
,,,,,,,,,,,,,,1.094999,,,,,,,,,,,,,815e4c07-e2b5-4d30-b702-45d604c4d3d4,2303,,"[27.2, 62.0]",3825655,69,,,,,-1.5707964,,Head,,"[27.2, 50.7]",,High Pass,,11.3,Incomplete,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,146,Rayo Vallecano,360,"['0bb0a701-1978-4b6a-b8bd-2c6a6d448c3c', 'b4a8c832-3b80-4578-a2cb-7b917e20460b']",20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:20.808,Pass,
,,,,,,,,,,,,,,1.889133,,,,,,,,,,,,,b4a8c832-3b80-4578-a2cb-7b917e20460b,2305,,"[92.9, 29.4]",3825655,69,,,,,-0.6153395,,Left Foot,,"[98.7, 25.3]",,High Pass,,7.102816,Incomplete,,,,,,,,Recovery,2,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,146,Rayo Vallecano,360,"['815e4c07-e2b5-4d30-b702-45d604c4d3d4', 'f4adfb5f-637d-4061-86e8-d8073ca124e4']",21,,,,,,,,,,,,,,,,,,Granada,1049,00:24:21.903,Pass,
,,,,,,,,,,,,,,0.732651,,,,,,,,,,,,,997a0300-a87d-48a6-be0f-ade846e00057,2310,,"[50.3, 74.3]",3825655,69,,,,,2.990375,,Left Foot,,"[39.8, 75.9]",,High Pass,,10.621205,,,Roberto Román Triguero,6914.0,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,146,Rayo Vallecano,360,"['5aa9080e-9a2c-4412-b81b-8590a35720c8', 'b80f7cd2-f5e1-4af2-8519-6d24ea836993']",31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:31.061,Pass,True
,,,,,,,,,,,,,,4.536587,,,,,,,,,,,,,99876012-2706-4279-868a-4e55c1f35bb7,2313,,"[39.8, 75.9]",3825655,69,,,,,-0.22072579,,Right Foot,,"[96.4, 63.2]",,High Pass,,58.007328,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,146,Rayo Vallecano,360,"['c62eaf40-5b99-4c56-9275-285ec898e130', 'c73e38b3-d840-4759-bee8-7765556f821a']",31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:31.874,Pass,
,,,,,,,,,,,,,,2.05547,,,,,,,,,,,,,56ced876-7346-4e03-9550-c68036ea282f,2323,,"[69.0, 73.1]",3825655,70,,,,,0.097670935,,Right Foot,,"[103.7, 76.5]",,High Pass,,34.866173,,,Javier Guerra Rodríguez,11542.0,,,,,Free Kick,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Center Midfield,147,Rayo Vallecano,360,['a2b6c045-031b-4943-b837-8810b6c9e6ab'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:34.540,Pass,
,,,,,,,,,,,,,,1.640624,,,,,,,,,,,,,63b2ce38-4fb5-49c3-84d0-2add0097e26f,2331,,"[67.6, 70.1]",3825655,70,,,,,-0.80426383,,Right Foot,,"[75.4, 62.0]",,Ground Pass,,11.244999,,,Adrián Embarba Blázquez,11539.0,,,,,Recovery,2,From Free Kick,José Raúl Baena Urdiales,26607.0,Left Center Midfield,147,Rayo Vallecano,360,['3cc7b1be-3f5f-4364-a822-fb1038a3e03c'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:41.861,Pass,
,,,,,,,,,,,,,,0.720539,,,,,,,,,,,,,d0107356-ddd4-4b2a-b0e6-0cc9efb925d5,2334,,"[78.1, 60.1]",3825655,70,,,,,-1.5480729,,Right Foot,,"[78.6, 38.1]",,Ground Pass,,22.005682,,,Pablo Hernández Domínguez,4711.0,,,,,,2,From Free Kick,Adrián Embarba Blázquez,11539.0,Right Wing,147,Rayo Vallecano,360,['30a40224-0a02-4a2e-a452-d6464aa83c02'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:44.556,Pass,
,,,,,,,,,,,,,,2.402729,,,,,,,,,,,,,1f197048-0d5f-4b08-b1d2-8d5e2e976d7c,2336,,"[78.6, 38.1]",3825655,70,,,,,0.7591512,,Right Foot,,"[100.1, 58.5]",,High Pass,,29.637983,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,2,From Free Kick,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,147,Rayo Vallecano,360,"['8a11ea85-b53d-4dd7-894f-7b7ee802379f', '9777e49e-5e53-45ba-a3a1-e3788b6e07f3']",45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:45.277,Pass,
,,,,,,,,,,,,,,1.419082,,,,,,,,,,,,,1249453d-3e1e-4d44-a913-581a5e1b7840,2340,,"[20.4, 23.1]",3825655,71,,True,,,1.0397662,,Right Foot,,"[50.0, 73.5]",,Ground Pass,,58.449295,,,Hugo Miguel Almeida Costa Lopes,20064.0,,True,,,Free Kick,2,From Free Kick,David Rodríguez Lombán,6702.0,Left Center Back,148,Granada,1049,['2f0a9ee7-4a4c-46d7-9fcf-c1723705fbc5'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:26:00.079,Pass,
,,,,,,,,,,,,,,0.869444,,,,,,,,,,,,,ca7ab763-9d81-4055-8749-3eb2d04d8bdf,2342,,"[50.0, 73.5]",3825655,71,,,,,-1.2335432,,Right Foot,,"[55.4, 58.1]",,Ground Pass,,16.319313,,,Rubén Rochina Naixes,6680.0,,,,,,2,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,148,Granada,1049,['2d149bfc-6d18-45d0-a614-059922765741'],2,,,,,,,,,,,,,,,,,,Granada,1049,00:26:02.729,Pass,
