50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.695538,,,,,,,,,,,,,608909e6-dd9f-43de-81d2-152a022c818b,850,,"[85.8, 27.9]",3825901,16,,,,,-2.410196,,Right Foot,,,,"[70.2, 13.9]",,Ground Pass,,20.960917,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Corner,Javier Fuego Martínez,6751.0,Left Center Midfield,39,Valencia,207,['badc04ba-7c40-475e-a988-ecd7d8da418f'],2,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:02.359,Pass,
,,,,,,,,,,,,,,,,,,2.025173,,,,,,,,,,,,,aa5a3837-61d1-4c07-98ce-c6a4fb50c573,853,,"[69.3, 14.8]",3825901,16,,,,,1.9694718,,Left Foot,,,,"[57.0, 44.0]",,Ground Pass,,31.684855,,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Corner,Guilherme Magdalena Siqueira,26780.0,Left Back,39,Valencia,207,['1c57f9dd-42d4-4a5d-a48e-147bde3840d2'],4,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:04.851,Pass,
,,,,,,,,,,,,,,,,,,1.273031,,,,,,,,,,,,,5c65a6b0-e013-42a6-890f-734917468535,856,,"[55.7, 48.1]",3825901,16,,,,,-1.1197267,,Right Foot,,,,"[61.9, 35.3]",,Ground Pass,,14.222517,,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Corner,Antonio Barragán Fernández,6663.0,Right Back,39,Valencia,207,['bce388ee-3a24-4f7c-be53-fc218900b024'],8,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:08.938,Pass,
,,,,,,,,,,,,,,,,,,1.047834,,,,,,,,,,,,,0e62a53c-5bb1-4f9b-a76f-d2b8a9aa483b,859,,"[63.1, 35.3]",3825901,16,,,,,0.8777275,,Right Foot,,,,"[68.0, 41.2]",,Ground Pass,,7.66942,,,,,Aymen Abdennour,4406.0,,,,,,,1,From Corner,Javier Fuego Martínez,6751.0,Left Center Midfield,39,Valencia,207,['dceccdc4-bbe5-4b4d-aafe-b92baeec33be'],10,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:10.694,Pass,
,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,0d6ee2cb-4544-429a-ab2e-b102de1667b0,861,,"[68.0, 41.2]",3825901,16,,,,,-1.7263912,,Left Foot,,,,"[63.2, 10.6]",,High Pass,,30.974182,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Corner,Aymen Abdennour,4406.0,Left Center Back,39,Valencia,207,['be01004a-ddce-4d7d-85a1-34ee9465d837'],11,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:11.742,Pass,
,,,,,,,,,,,,,,,,,,0.938626,,,,,,,,,,,,,295d750a-81f3-4abf-b668-80e27a207a70,864,,"[67.4, 11.8]",3825901,16,,,,,2.0886893,,Left Foot,,,,"[62.5, 20.4]",,Ground Pass,,9.89798,,,,,Javier Fuego Martínez,6751.0,,,,,,,1,From Corner,Guilherme Magdalena Siqueira,26780.0,Left Back,39,Valencia,207,['271963c4-fbdd-4327-9ffc-4bd04595fe15'],16,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:16.895,Pass,
,,,,,,,,,,,,,,,,,,1.136042,,,,,,,,,,,,,cd315aac-4189-4c6e-a6be-89ef28ca5202,867,,"[63.2, 35.6]",3825901,16,,,,,0.90890425,,Right Foot,,,,"[75.9, 51.9]",,Ground Pass,,20.663494,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Corner,Javier Fuego Martínez,6751.0,Left Center Midfield,39,Valencia,207,['c6af6ad3-0aca-42d8-95d6-f3950460d686'],21,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:21.302,Pass,
,,,,,,,,,,,,,,,,,,1.733857,,,,,,,,,,,,,d52befb1-6de7-4571-b263-0e29ca0d2c3d,871,,"[73.8, 52.5]",3825901,16,,,,,1.9026817,,Right Foot,,,,"[67.7, 70.2]",,Ground Pass,,18.721645,,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,39,Valencia,207,['cd91d5cd-2440-4d89-a7ce-a5c902a6bf46'],23,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:23.467,Pass,
,,,,,,,,,,,,,,,,,,0.90617,,,,,,,,,,,,,eedf48b0-e46f-4253-be3d-4589429d7362,875,,"[73.0, 71.2]",3825901,16,,,,,0.43413588,,Right Foot,,,,"[84.0, 76.3]",,Ground Pass,,12.124768,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,From Corner,Antonio Barragán Fernández,6663.0,Right Back,39,Valencia,207,['956ca935-cc24-4a07-aee2-8ee5979afde6'],26,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:26.246,Pass,
,,,,,,,,,,,,,,,,,,1.363336,,,,,,,,,,,,,9a08f5df-370d-49b6-b530-6eeb22b1da06,878,,"[94.8, 69.9]",3825901,16,,,,,-2.819842,,Right Foot,,,,"[85.8, 66.9]",,Ground Pass,,9.486833,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Corner,João Pedro Cavaco Cancelo,7005.0,Right Wing,39,Valencia,207,['641ccbde-e7e9-4650-b8eb-9c49d9b0d0b4'],31,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:31.103,Pass,
,,,,,,,,,,,,,,,,,,0.947917,,,,,,,,,,,,,bb699eb6-cbbb-429a-8ef8-2a7cff66651a,881,,"[85.4, 66.2]",3825901,16,,,,,-1.6207547,,Right Foot,,,,"[84.9, 56.2]",,Ground Pass,,10.012492,,,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,39,Valencia,207,['d3cb74b3-de46-4255-aeb6-e2b3f0f71751'],32,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:32.906,Pass,
,,,,,,,,,,,,,,,,,,1.077603,,,,,,,,,,,,,1acc5d60-a055-46f0-b987-cd6079b0b86b,884,,"[91.4, 62.4]",3825901,16,,,,,2.8100386,,Right Foot,,,,"[79.2, 66.6]",,Ground Pass,,12.902713,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Corner,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,39,Valencia,207,['4a164455-485e-4e42-98f8-15895195350a'],35,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:35.040,Pass,
,,,,,,,,,,,,,,,,,,1.306179,,,,,,,,,,,,,05e45581-0856-4707-b7ec-caafd283b0e7,887,,"[79.2, 66.6]",3825901,16,,,,,0.4452071,,Right Foot,,,,"[98.9, 76.0]",,Ground Pass,,21.827734,,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,39,Valencia,207,['09024136-9de6-4c8a-8475-bb471b062fe0'],36,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:36.238,Pass,
,,,,,,,,,,,,,,,,,,1.065062,,,,,,,,,,,,,0e53ae43-e9ed-4de3-82f3-760967804b08,890,,"[98.9, 76.0]",3825901,16,,,,,-1.8882551,,Right Foot,,,,"[94.3, 62.0]",,Ground Pass,,14.73635,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,From Corner,Antonio Barragán Fernández,6663.0,Right Back,39,Valencia,207,['eff7ceb8-ab73-4f9f-9bf0-b34d8ab22fef'],38,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:38.228,Pass,
,,,,,,,,,,,,,,,,,,1.408297,,,,,,,,,,,,,8fb550cd-27d5-419a-97b4-227698910d31,892,,"[94.1, 62.0]",3825901,16,,,,,2.8217182,,Right Foot,,,,"[78.1, 67.3]",,Ground Pass,,16.854969,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Corner,João Pedro Cavaco Cancelo,7005.0,Right Wing,39,Valencia,207,['b03fd33c-543d-4fc8-8cd0-ef339e2376a3'],39,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:39.293,Pass,
,,,,,,,,,,,,,,,,,,0.585503,,,,,,,,,,,,,3882a057-527a-4dfd-b3b2-0586511c8c7c,895,,"[78.1, 66.9]",3825901,16,,,,,-0.88187194,,Right Foot,,,,"[82.3, 61.8]",,Ground Pass,,6.606815,,,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,39,Valencia,207,['768ae695-276b-4b4f-83b6-68c230cb3abd'],41,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:41.675,Pass,
,,,,,,,,,,,,,,,,,,0.865162,,,,,,,,,,,,,ba8f59c6-694b-4f86-aa7c-bc72a5ad5b64,898,,"[82.3, 61.8]",3825901,16,,,,,2.53861,,Right Foot,,,,"[76.2, 66.0]",,Ground Pass,,7.406079,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Corner,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,39,Valencia,207,['e9f14872-ee89-40a2-b39f-15712282425a'],42,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:42.300,Pass,
,,,,,,,,,,,,,,,,,,1.034261,,,,,,,,,,,,,744b5680-e94f-49eb-b142-b0c4ab0fdfa0,901,,"[76.2, 66.0]",3825901,16,,,,,-0.45857152,,Right Foot,,,,"[92.0, 58.2]",,Low Pass,,17.620443,,,,,Rodrigo Moreno Machado,5718.0,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,39,Valencia,207,['0aae2536-0b08-4306-994d-2d8ca26dc19e'],45,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:45.725,Pass,
,,,,,,,,,,,,,,,,,,1.036058,,,,,,,,,,,,,649993d4-9717-4552-9898-efe842318eda,904,,"[92.0, 58.2]",3825901,16,,,,,2.840987,,Left Foot,,,,"[82.0, 61.3]",,Ground Pass,,10.46948,,,Incomplete,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Corner,Rodrigo Moreno Machado,5718.0,Left Wing,39,Valencia,207,"['db15abdd-e02d-4cda-b408-770dc6215100', 'ec479be4-5308-49a0-83ff-e4ca0b920461']",46,,,,,,,,,,,,,,,,,,,Valencia,207,00:16:46.839,Pass,
,,,,,,,,,,,,,,,,,,2.934753,,,,,,,,,,,,,29504d55-8463-4f7e-876f-a88e198ab683,909,,"[33.0, 22.0]",3825901,16,,,,,1.77501,,Right Foot,,,,"[26.0, 55.8]",,Low Pass,,34.517242,,,,,Danilo Luiz da Silva,3063.0,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,40,Real Madrid,220,['ac3a0da1-ef52-4d08-b70f-f5db9af07c90'],49,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:49.296,Pass,
,,,,,,,,,,,,,,,,,,1.126512,,,,,,,,,,,,,d7c4f8ae-81fb-4a00-a21e-f53349058000,912,,"[26.6, 56.8]",3825901,16,,,,,0.7328151,,Right Foot,,,,"[39.6, 68.5]",,Ground Pass,,17.489712,,,,,Lucas Vázquez Iglesias,5200.0,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,40,Real Madrid,220,['026510a8-d21d-41a4-9d4e-55ab5568511a'],52,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:52.592,Pass,
,,,,,,,,,,,,,,,,,,1.035358,,,,,,,,,,,,,e64b4b9e-bf60-4d18-a1b0-45a21b1f03ce,915,,"[39.7, 68.5]",3825901,16,,,,,-1.0561178,,Right Foot,,,,"[47.9, 54.0]",,Ground Pass,,16.658031,,,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,40,Real Madrid,220,['21092580-0e92-4d60-a004-ed6d5011bdcf'],55,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:55.592,Pass,
,,,,,,,,,,,,,,,,,,1.318525,,,,,,,,,,,,,037c94d6-630e-42f7-9244-62b43090da9d,919,,"[47.3, 55.2]",3825901,16,,,,,0.9255393,,Right Foot,,,,"[61.0, 73.4]",,Ground Pass,,22.780035,,,,,Karim Benzema,19677.0,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,40,Real Madrid,220,"['219febaa-1809-4db9-a25b-94262d37749c', '2963a9b9-1f2f-44e9-b544-a0a25fecd2f0']",57,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:57.290,Pass,True
,,,,,,,,,,,,,,,,,,1.176248,,,,,,,,,,,,,9f9dbc6a-fe3a-438e-92b2-ec3388e34c8b,922,,"[72.7, 69.9]",3825901,17,,,,,-0.63848233,,Right Foot,,,,"[85.5, 60.4]",,Ground Pass,,15.940201,,,,,Lucas Vázquez Iglesias,5200.0,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,40,Real Madrid,220,['33a30a63-7855-40e7-9a29-2600a7f7ea85'],1,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:01.950,Pass,
,,,,,,,,,,,,,,,,,,1.6541,,,,,,,,,,,,,41b51158-2d15-4b2b-896a-d84430021383,928,,"[12.4, 31.0]",3825901,17,,True,,,-0.77503586,,Keeper Arm,,,,"[31.9, 11.9]",,Low Pass,,27.295788,,,,,Javier Fuego Martínez,6751.0,,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,41,Valencia,207,['3ad6f0d8-9879-49aa-a89b-70724f5651a3'],15,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:15.443,Pass,
,,,,,,,,,,,,,,,,,,1.743088,,,,,,,,,,,,,c77c9062-b6c0-464b-96a3-550c236013ed,930,,"[32.2, 12.4]",3825901,17,,True,,,-0.2259152,,Right Foot,,,,"[57.0, 6.7]",,Ground Pass,,25.446611,,,,,Rodrigo Moreno Machado,5718.0,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,41,Valencia,207,['6394aa9b-d2ac-4eff-b194-6b34ee9316a4'],18,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:18.702,Pass,
,,,,,,,,,,,,,,,,,,1.30921,,,,,,,,,,,,,6f0032ae-db9c-4ea4-9293-ca9688e6119e,932,,"[57.0, 6.7]",3825901,17,,True,,,3.0532813,,Right Foot,,,,"[37.8, 8.4]",,Ground Pass,,19.275114,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Left Wing,41,Valencia,207,['2b7414f3-b9c2-448e-8a3d-564207100750'],20,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:20.485,Pass,
,,,,,,,,,,,,,,,,,,0.94442,,,,,,,,,,,,,c17403f1-db1d-4550-a91b-e5c3120d053f,934,,"[37.7, 8.4]",3825901,17,,,,,1.3919374,,Left Foot,,,,"[40.9, 26.1]",,Ground Pass,,17.98694,,,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,41,Valencia,207,['098c4f74-7fa0-4084-af3c-49f1caec293b'],22,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:22.861,Pass,
,,,,,,,,,,,,,,,,,,2.816847,,,,,,,,,,,,,4c293ef2-a98b-47bd-9e6b-b6a31f7f788f,937,,"[41.4, 25.3]",3825901,17,,,,,1.2927718,,Right Foot,,,,"[55.1, 73.3]",,High Pass,,49.916832,,,,,Antonio Barragán Fernández,6663.0,,,True,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,41,Valencia,207,['06b74cc4-4075-47ee-b860-0c1cdd01478e'],25,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:25.343,Pass,
,,,,,,,,,,,,,,,,,,1.181601,,,,,,,,,,,,,87d09812-ddcb-4361-a818-a00c2ce04567,940,,"[55.1, 73.3]",3825901,17,,,,,-1.3575917,,Right Foot,,,,"[57.2, 63.6]",,Ground Pass,,9.924717,,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,41,Valencia,207,['c91b401c-521a-49bc-9cbb-a885ad894e03'],29,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:29.680,Pass,
,,,,,,,,,,,,,,,,,,1.237235,,,,,,,,,,,,,4dc05d73-10d7-4870-9a37-81cd3a876434,942,,"[57.2, 63.6]",3825901,17,,,,,-3.0750246,,Right Foot,,,,"[42.2, 62.6]",,Ground Pass,,15.033297,,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,41,Valencia,207,['cf903be2-5db8-4bcb-b67b-dad9e31037e0'],30,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:30.861,Pass,
,,,,,,,,,,,,,,,,,,0.804198,,,,,,,,,,,,,8e255aec-fbfa-4668-8b56-991734de6fe9,945,,"[42.2, 62.6]",3825901,17,,,,,-0.897081,,Right Foot,,,,"[51.7, 50.7]",,Ground Pass,,15.22695,,,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,41,Valencia,207,['23e8f6d6-a7ba-4a0c-b22b-86945f3c1f5d'],32,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:32.623,Pass,
,,,,,,,,,,,,,,,,,,1.720496,,,,,,,,,,,,,42a8fab4-9ad5-4759-81ff-7aacd5fd59c8,948,,"[51.7, 50.7]",3825901,17,,,,,-2.5161076,,Left Foot,,,,"[33.7, 37.7]",,Low Pass,,22.203604,,,,,Aymen Abdennour,4406.0,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,41,Valencia,207,['ca1fb5ba-d8e6-4124-b12c-922c910f61fa'],34,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:34.241,Pass,
,,,,,,,,,,,,,,,,,,1.224203,,,,,,,,,,,,,f0fe8475-8561-4234-a969-435694fff23b,951,,"[36.8, 38.2]",3825901,17,,,,,1.6503825,,Left Foot,,,,"[35.5, 54.5]",,Ground Pass,,16.351759,,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,41,Valencia,207,['788d81c4-8990-4e65-b934-410e6cd4477a'],40,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:40.081,Pass,
,,,,,,,,,,,,,,,,,,1.688539,,,,,,,,,,,,,bbf82bef-2953-47bc-a45b-7457d8442556,954,,"[35.5, 54.5]",3825901,17,,,,,-2.5702553,,Right Foot,,,,"[15.9, 41.9]",,Ground Pass,,23.300644,,,,,Diego Alves Carreira,25144.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,41,Valencia,207,['e26c626e-6725-4d3c-a453-608cdcd7ff69'],42,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:42.465,Pass,
,,,,,,,,,,,,,,,,,,3.208778,,,,,,,,,,,,,07c0ce55-e1d6-4b3a-badf-67b3b24a4ebe,957,,"[16.3, 41.3]",3825901,17,,,,,0.6584254,,Left Foot,,,,"[58.7, 74.1]",,High Pass,,53.60597,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,41,Valencia,207,['913c924a-69b5-46c3-8ed7-46738c8b6178'],47,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:47.372,Pass,
,,,,,,,,,,,,,,,,,,1.08654,,,,,,,,,,,,,378183a9-e373-4472-8904-d2205a5592a8,959,,"[58.7, 74.1]",3825901,17,,,,,3.1142023,,Other,,,,"[51.4, 74.3]",,Low Pass,,7.302739,,,Incomplete,,Antonio Barragán Fernández,6663.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Wing,41,Valencia,207,"['017b882c-ecbb-49ff-95f0-6ce43f31c59f', '858546e9-3a4b-469b-85b0-1e10d4ee47f0']",50,,,,,,,,,,,,,,,,,,,Valencia,207,00:17:50.581,Pass,
,,,,,,,,,,,,True,,,,,,0.68006,,,,,,,,,,,,,858546e9-3a4b-469b-85b0-1e10d4ee47f0,961,,"[68.7, 5.8]",3825901,17,,,,,2.8590376,,Right Foot,,,,"[62.5, 7.6]",,Ground Pass,,6.456005,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,Interception,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,42,Real Madrid,220,"['378183a9-e373-4472-8904-d2205a5592a8', 'e715f806-5e5d-4e11-9af8-5c74feb2d00a']",51,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:51.668,Pass,
,,,,,,,,,,,,,,,,,,0.914197,,,,,,,,,,,,,c7765af9-08ca-4d0e-9bf4-e61697b85661,965,,"[63.7, 7.4]",3825901,17,,,,,1.7599953,,Left Foot,,,,"[62.8, 12.1]",,Ground Pass,,4.7853947,,,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,42,Real Madrid,220,['c3778250-fc85-461d-bfd9-8c77fd204692'],52,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:52.388,Pass,
,,,,,,,,,,,,,,,,,,1.197164,,,,,,,,,,,,,2d082184-f140-413f-908d-6f20f26358c8,968,,"[62.9, 12.1]",3825901,17,,,,,3.1415927,,Right Foot,,,,"[48.1, 12.1]",,Ground Pass,,14.8,,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,42,Real Madrid,220,['1c37046c-4f36-4e32-9741-6a37ca9b28c1'],53,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:53.776,Pass,
,,,,,,,,,,,,,,,,,,0.607838,,,,,,,,,,,,,51e7d2b8-a1df-4e7d-91d3-0bb45a7cad55,971,,"[49.5, 15.2]",3825901,17,,,,,0.9410788,,Right Foot,,,,"[58.9, 28.1]",,Ground Pass,,15.961516,,,,,Toni Kroos,5574.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,42,Real Madrid,220,['d11119c7-4bea-4238-8563-46a112ce50da'],59,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:59.001,Pass,
,,,,,,,,,,,,,,,,,,1.245548,,,,,,,,,,,,,ad665f37-cf7b-43b1-bca6-f4de4a3643f6,974,,"[59.2, 28.2]",3825901,17,,,,,2.1766808,,Right Foot,,,,"[48.6, 43.5]",,Ground Pass,,18.613167,,,,,Raphaël Varane,5485.0,,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Center Midfield,42,Real Madrid,220,['f67459f7-8bbd-4194-89d7-4f784bce7fbf'],59,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:59.649,Pass,
,,,,,,,,,,,,,,,,,,1.751011,,,,,,,,,,,,,5daa0513-b64f-4a29-909d-143ee5dc5d4d,977,,"[47.9, 43.8]",3825901,18,,,,,1.2643118,,Right Foot,,,,"[57.9, 75.4]",,Ground Pass,,33.14453,,,,,Danilo Luiz da Silva,3063.0,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,42,Real Madrid,220,['ea1926e6-ac7e-422d-a1aa-0e3ab10fea25'],1,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:01.952,Pass,
,,,,,,,,,,,,,,,,,,0.955276,,,,,,,,,,,,,83704f13-f307-4b7b-b8e7-da41d2161bbd,980,,"[57.6, 74.8]",3825901,18,,,,,-1.3456707,,Right Foot,,,,"[60.6, 61.7]",,Ground Pass,,13.439122,,,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,42,Real Madrid,220,['eb7ec329-7962-4a18-86ec-6c467f8a6888'],4,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:04.542,Pass,
,,,,,,,,,,,,,,,,,,0.765125,,,,,,,,,,,,,bbd31301-b40b-4f27-95cc-97227d6562f1,983,,"[60.6, 61.7]",3825901,18,,,,,1.8048861,,Right Foot,,,,"[57.5, 74.7]",,Ground Pass,,13.364505,,,,,Danilo Luiz da Silva,3063.0,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,42,Real Madrid,220,['55dd510b-b8c3-4d94-9ed2-9fee8644280a'],5,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:05.618,Pass,
,,,,,,,,,,,,,,,,,,1.071076,,,,,,,,,,,,,bb38d934-72d6-494e-8dbb-825c53c723fd,986,,"[57.5, 74.7]",3825901,18,,,,,-2.2845871,,Right Foot,,,,"[46.5, 62.0]",,Ground Pass,,16.801489,,,,,Raphaël Varane,5485.0,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,42,Real Madrid,220,['068fbba7-9796-42d8-a3e7-f169e605e069'],7,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:07.494,Pass,
,,,,,,,,,,,,,,,,,,1.279232,,,,,,,,,,,,,1ba45389-b6c0-4d96-8681-de3d98122200,989,,"[54.8, 52.5]",3825901,18,,,,,-1.7428374,,Right Foot,,,,"[49.9, 24.3]",,Ground Pass,,28.622543,,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,42,Real Madrid,220,['52ae8d37-306e-4950-a633-8b0881607c8c'],12,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:12.079,Pass,
,,,,,,,,,,,,,,,,,,1.061317,,,,,,,,,,,,,1c26c83a-5d97-41d9-ae81-3bebb0784511,992,,"[61.6, 22.6]",3825901,18,,,,,-0.91584843,,Right Foot,,,,"[76.5, 3.2]",,Ground Pass,,24.461603,,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,42,Real Madrid,220,['fe686ac7-3c87-4431-92a7-008505c747df'],15,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:15.641,Pass,
