bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.009943,,,,,,,,,,,2c929115-b7b2-4c4a-8143-b53d847dc6e0,29,,"[75.3, 8.2]",3825603,0,,,,-0.031904064,,Left Foot,,,"[94.1, 7.6]",,Ground Pass,,18.809572,,,,,Fayçal Fajr,5724.0,,,,,,1,From Kick Off,Luis Carlos Correia Pinto,6734.0,Left Wing,2,RC Deportivo La Coruña,219,['53f128b7-4460-482c-93ec-6c63910d1000'],18,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:18.841,Pass,
,,,,,,,,,,,,,,,,,0.897861,,,,,,,,,,,21f2f5b3-94d5-4b69-80a0-06dfa2141898,35,,"[99.1, 0.1]",3825603,0,,,,0.45169598,,,,,"[109.2, 5.0]",,Low Pass,,11.225863,,,,,Fayçal Fajr,5724.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,3,RC Deportivo La Coruña,219,['05ac983c-f72f-4ac3-ba20-0ddb607fb021'],31,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:31.862,Pass,
,,,,,,,,,,,,,,,,,1.322824,,,,,,,,,,,ff427a9b-9aa9-4505-a40b-1e1cf7d117c6,41,,"[106.0, 0.1]",3825603,0,True,,,1.5334306,,,,,"[106.4, 10.8]",,Low Pass,,10.707474,,,,,Luis Carlos Correia Pinto,6734.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,4,RC Deportivo La Coruña,219,['96d47074-be2e-4f53-af88-d7eb592abad6'],39,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:39.345,Pass,
,,,,,,,,,,,,,,,,,1.211552,,,,,,,,,,,0212b940-b3b6-4bf9-9678-69e755bdd6f3,44,,"[106.8, 10.4]",3825603,0,,,,-0.5404195,,Left Foot,,,"[117.8, 3.8]",,Ground Pass,,12.8280945,,,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Wing,4,RC Deportivo La Coruña,219,"['85c9384b-a4ab-41b5-9868-3a2dfb4f81a5', 'e107d1f2-f873-45a4-b67a-5f2e131d9d74']",40,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:40.668,Pass,True
,,,,,,,,,,,,,,,,,1.921554,,,,,,,,,,,0cbdef7b-4da9-4799-b6f5-1fc9502f99ed,47,,"[117.8, 4.0]",3825603,0,,,,1.7363684,,Left Foot,True,,"[111.4, 42.3]",,High Pass,,38.831043,,,Unknown,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,4,RC Deportivo La Coruña,219,,42,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:42.818,Pass,
,,,,,,,,,,,,,,,,,1.510339,,,,,,,,,,,82f73fd2-32b2-438a-9ad3-2e562f5e56b9,50,,"[7.5, 39.4]",3825603,0,True,,,-0.9938634,,Right Foot,,,"[19.8, 20.5]",,Ground Pass,,22.549944,,,,,Heiko Westermann,27349.0,,,,,Free Kick,1,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,5,Real Betis,218,['e7b3fa0f-e051-4969-9f5c-3eca4a87b34c'],57,,,,,,,,,,,,,,,,Real Betis,218,00:00:57.394,Pass,
,,,,,,,,,,,,,,,,,1.364174,,,,,,,,,,,0ddde15c-7a16-4996-a900-ef84dac84ca3,52,,"[25.6, 18.5]",3825603,1,,,,-0.85059774,,Right Foot,,,"[39.2, 3.0]",,Ground Pass,,20.62062,,,,,Juan Manuel Vargas Risco,27347.0,,,,,,1,From Free Kick,Heiko Westermann,27349.0,Left Center Back,5,Real Betis,218,['666f124c-ef4b-45c0-b47b-85691212d446'],0,,,,,,,,,,,,,,,,Real Betis,218,00:01:00.284,Pass,
,,,,,,,,,,,,,,,,,1.933536,,,,,,,,,,,f28b6d3d-ee49-4cd0-9d69-db29d2ab4620,55,,"[39.2, 3.0]",3825603,1,,,,2.5639632,,Left Foot,,,"[28.0, 10.3]",,Ground Pass,,13.368994,,,,,Heiko Westermann,27349.0,,,,,,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,5,Real Betis,218,['2b81dffd-57db-47a8-9973-46d8d8c916db'],1,,,,,,,,,,,,,,,,Real Betis,218,00:01:01.728,Pass,
,,,,,,,,,,,,,,,,,1.974905,,,,,,,,,,,ad07fe96-9b83-45a9-b8b7-dade4b86c85c,58,,"[24.8, 12.3]",3825603,1,,,,1.6817592,,Right Foot,,,"[20.8, 48.2]",,Ground Pass,,36.122154,,,,,Bruno González Cabrera,6872.0,,,,,,1,From Free Kick,Heiko Westermann,27349.0,Left Center Back,5,Real Betis,218,['aa6410bf-640b-4ec9-9d13-c468c7efa735'],4,,,,,,,,,,,,,,,,Real Betis,218,00:01:04.870,Pass,
,,,,,,,,,,,,,,,,,2.334708,,,,,,,,,,,436007e5-8de3-4956-858e-0bc2905986e8,61,,"[28.6, 55.0]",3825603,1,,,,-1.6287025,,Right Foot,,,"[26.6, 20.5]",,Ground Pass,,34.557922,,,,,Heiko Westermann,27349.0,,,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,5,Real Betis,218,['f5f3f3c9-34ed-4926-a7d4-3faad15e2f59'],10,,,,,,,,,,,,,,,,Real Betis,218,00:01:10.263,Pass,
,,,,,,,,,,,,,,,,,1.598606,,,,,,,,,,,9e7a60bb-ee35-415e-8eb9-824f59749105,64,,"[40.8, 14.5]",3825603,1,,,,-0.63438284,,Right Foot,,,"[56.7, 2.8]",,Ground Pass,,19.74082,,,,,Juan Manuel Vargas Risco,27347.0,,,,,,1,From Free Kick,Heiko Westermann,27349.0,Left Center Back,5,Real Betis,218,['5967ebb6-d78b-4678-bb74-a9a2625d50ac'],14,,,,,,,,,,,,,,,,Real Betis,218,00:01:14.772,Pass,
,,,,,,,,,,,,,,,,,1.85102,,,,,,,,,,,2b6d21f7-eb75-4032-8c82-b0bb6dc5753a,68,,"[52.1, 5.7]",3825603,1,,,,2.2723804,,Left Foot,,,"[35.2, 25.7]",,Ground Pass,,26.184156,,,,,Bruno González Cabrera,6872.0,,,,,,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,5,Real Betis,218,"['b16fb9a9-006e-4e63-be16-53aea70c4535', 'ccc49de8-7b63-47bc-bc4e-a450438c267d']",18,,,,,,,,,,,,,,,,Real Betis,218,00:01:18.742,Pass,True
,,,,,,,,,,,,,,,,,3.447005,,,,,,,,,,,ad7c848b-fdd9-4c1e-a02d-c2db42227930,71,,"[35.8, 28.9]",3825603,1,,,,0.7527802,,Right Foot,,,"[89.6, 79.3]",,High Pass,,73.71974,,,Out,,Cristiano Piccini,11634.0,,True,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,5,Real Betis,218,['4b880d75-f80e-4801-b237-b73e1226dba9'],22,,,,,,,,,,,,,,,,Real Betis,218,00:01:22.347,Pass,
,,,,,,,,,,,,,,,,,1.7868,,,,,,,,,,,7895ca34-11f6-437c-a3bf-7ec724112b63,73,,"[41.7, 0.1]",3825603,1,,,,0.22585322,,,,,"[72.6, 7.2]",,High Pass,,31.705204,,,Incomplete,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,6,RC Deportivo La Coruña,219,"['3367da1d-4b8d-4d11-9330-8e679b015a84', '594b2ff6-e746-484f-b8b8-14468b3dd05e']",49,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:49.560,Pass,
,,,,,,,,,,,,,,,,,0.155618,,,,,,,,,,,bdf03a13-e43e-42d1-803a-dc76a8b57741,80,,"[33.8, 75.9]",3825603,1,,,,-0.2914568,,Right Foot,,,"[35.8, 75.3]",,Low Pass,,2.0880613,,,Incomplete,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,7,Real Betis,218,"['604c1d66-4e6d-4ac9-852e-d065335dd6d4', '859a3991-3a6e-4770-aa5f-a1df6135c475']",59,,,,,,,,,,,,,,,,Real Betis,218,00:01:59.037,Pass,True
,,,,,,,,,,,,,,,,,3.463314,,,,,,,,,,,f490db1c-c942-49e8-b603-7af9e1b907b4,82,,"[42.4, 80.0]",3825603,2,,,,-1.8925469,,,,,"[32.2, 49.4]",,High Pass,,32.255234,,,,,Heiko Westermann,27349.0,,,,,Throw-in,1,From Throw In,Cristiano Piccini,11634.0,Right Back,8,Real Betis,218,['8b512b81-3f45-4a32-aaa9-e1c77e329baf'],9,,,,,,,,,,,,,,,,Real Betis,218,00:02:09.002,Pass,
,,,,,,,,,,,,,,,,,2.246568,,,,,,,,,,,bce212f5-0c5d-44cf-8295-4f46dd452177,85,,"[31.4, 43.6]",3825603,2,,,,-1.2946368,,Right Foot,,,"[38.4, 18.9]",,Ground Pass,,25.672749,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,8,Real Betis,218,['cf9b7527-c567-4eb6-affa-9a3ffed7a05c'],12,,,,,,,,,,,,,,,,Real Betis,218,00:02:12.547,Pass,
,,,,,,,,,,,,,,,,,0.085472,,,,,,,,,,,17a41c6d-d50a-41e9-964a-d5042ebc7d5a,89,,"[55.1, 2.4]",3825603,2,,,,2.6779451,,Right Foot,,,"[53.3, 3.3]",,Ground Pass,,2.0124612,,,Incomplete,,Heiko Westermann,27349.0,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,8,Real Betis,218,"['cc026d98-8004-4b57-9f05-9e2d947d8e29', 'f3c39c27-23f7-4e5d-8d45-40ae959b9dc6', 'f79cd141-47e3-418f-897f-631c1ef5c79c']",22,,,,,,,,,,,,,,,,Real Betis,218,00:02:22.377,Pass,True
,,,,,,,,,,,,,,,,,1.192405,,,,,,,,,,,8f17596e-d9fb-403d-b607-0ba560b3a2f6,92,,"[55.7, 0.1]",3825603,2,,,,0.13489017,,,,,"[69.7, 2.0]",,Low Pass,,14.128341,,,,,Jorge Molina Vidal,6630.0,,,,,Throw-in,1,From Throw In,Juan Manuel Vargas Risco,27347.0,Left Back,9,Real Betis,218,['ecd904dd-283b-4d53-a06a-37927fb20964'],37,,,,,,,,,,,,,,,,Real Betis,218,00:02:37.393,Pass,
,,,,,,,,,,,,,,,,,0.377224,,,,,,,,,,,269b541d-1ed7-47f4-950a-37f8172ebc32,95,,"[69.9, 2.0]",3825603,2,,,,2.5990133,,Right Foot,,,"[63.1, 6.1]",,Ground Pass,,7.940403,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,From Throw In,Jorge Molina Vidal,6630.0,Right Center Forward,9,Real Betis,218,['7b0a10a5-ddfe-409f-af33-e600108788f5'],39,,,,,,,,,,,,,,,,Real Betis,218,00:02:39.729,Pass,
,,,,,,,,,,,,,,,,,0.81027,,,,,,,,,,,aa0b69fb-3cc6-4468-b599-37474a236ca4,97,,"[63.1, 6.1]",3825603,2,,,,2.5161076,,No Touch,,,"[55.9, 11.3]",,Ground Pass,,8.881441,,True,,,Xavier Torres Buigues,24162.0,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,9,Real Betis,218,['2cecd9e4-d840-4213-92cf-92e170bf538d'],40,,,,,,,,,,,,,,,,Real Betis,218,00:02:40.106,Pass,
,,,,,,,,,,,,,,,,,1.353005,,,,,,,,,,,31cb2fe5-c47a-42a7-aba5-21c367646f51,100,,"[55.9, 15.3]",3825603,2,,,,1.810184,,Right Foot,,,"[48.7, 44.8]",,Ground Pass,,30.365934,,,,,Bruno González Cabrera,6872.0,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Right Defensive Midfield,9,Real Betis,218,['82cf4d53-9046-4edd-ad35-6410c7fd1211'],42,,,,,,,,,,,,,,,,Real Betis,218,00:02:42.213,Pass,
,,,,,,,,,,,,,,,,,1.980218,,,,,,,,,,,650a1994-928b-4fea-8021-b3e5c8f72a25,103,,"[48.5, 52.0]",3825603,2,,,,0.6282539,,Right Foot,,,"[81.4, 75.9]",,High Pass,,40.664726,,,,,Cristiano Piccini,11634.0,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Right Center Back,9,Real Betis,218,['a0b4ef2e-b112-4774-83fa-0e3083686c25'],45,,,,,,,,,,,,,,,,Real Betis,218,00:02:45.016,Pass,
,,,,,,,,,,,,,,,,,1.735419,,,,,,,,,,,3eeb724e-076c-456d-a80b-d45e0aecd7b1,107,,"[38.7, 0.1]",3825603,3,,,,0.22503829,,,,,"[63.6, 5.8]",,Low Pass,,25.544079,,,,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,10,RC Deportivo La Coruña,219,['937f0d93-6b8d-4d4e-a526-bbf4adfb7eb6'],4,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:04.852,Pass,
,,,,,,,,,,,,,,,,,1.557418,,,,,,,,,,,44e6eb32-9830-4ab1-8060-4d6626b14e68,115,,"[52.5, 72.9]",3825603,3,,,,-2.448713,,Right Foot,,,"[36.6, 59.7]",,Ground Pass,,20.665188,,,,,Heiko Westermann,27349.0,,,,,Recovery,1,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,11,Real Betis,218,['f47fb833-ce00-46da-93b6-9edfbb235553'],9,,,,,,,,,,,,,,,,Real Betis,218,00:03:09.683,Pass,
,,,,,,,,,,,,,,,,,3.202074,,,,,,,,,,,b54ba00d-48a8-4aa3-b087-d1b138f01136,118,,"[37.2, 57.4]",3825603,3,,,,-2.8923404,,Right Foot,,,"[9.7, 50.4]",,Ground Pass,,28.376926,,,,,Antonio Adán Garrido,6654.0,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,11,Real Betis,218,['5e566931-107d-437c-9ed2-214e6ddc0176'],12,,,,,,,,,,,,,,,,Real Betis,218,00:03:12.984,Pass,
,,,,,,,,,,,,,,,,,1.631503,,,,,,,,,,,4da0c745-6706-4f63-8ad3-8da46168cfed,121,,"[9.9, 51.2]",3825603,3,,,,0.8226943,,Left Foot,,,"[22.8, 65.1]",,Ground Pass,,18.96365,,,,,Bruno González Cabrera,6872.0,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,11,Real Betis,218,['d9fba491-ced3-4f23-ad91-257e83d61468'],17,,,,,,,,,,,,,,,,Real Betis,218,00:03:17.259,Pass,
,,,,,,,,,,,,,,,,,1.98442,,,,,,,,,,,1c0ca351-13d8-4b09-8420-aab09eee0805,124,,"[34.0, 68.3]",3825603,3,,,,-0.14152764,,Right Foot,,,"[71.9, 62.9]",,High Pass,,38.282764,,,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,11,Real Betis,218,"['82689f59-75d5-4794-95c0-24f30d48840d', '8a274533-3da1-40d5-8c0e-961eb545220f']",24,,,,,,,,,,,,,,,,Real Betis,218,00:03:24.432,Pass,
