50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.078834,,,,,,,,,,,,,00981bba-8d3b-4d42-83c3-9d73ec6b9113,17,,"[35.5, 18.1]",3825792,0,,,,,1.5387086,,Left Foot,,"[36.8, 58.6]",Ground Pass,,40.52086,,,,Alejandro Arribas Garrido,6869.0,,,True,,,,1,From Kick Off,Fernando Navarro i Corbacho,6913.0,Left Center Back,2,RC Deportivo La Coruña,219,['f0e31136-223b-4378-bea1-852ecf518213'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:08.780,Pass,
,,,,,,,,,,,,,,,,,1.455079,,,,,,,,,,,,,bc49507c-c8b8-43bf-9a77-b3a5acc48dbc,20,,"[36.8, 58.6]",3825792,0,,,,,1.201112,,Right Foot,,"[43.0, 74.6]",Ground Pass,,17.159254,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Kick Off,Alejandro Arribas Garrido,6869.0,Right Center Back,2,RC Deportivo La Coruña,219,['9e96f75e-c901-41a1-9212-7498568a7b01'],11,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:11.690,Pass,
,,,,,,,,,,,,,,,,,1.361206,,,,,,,,,,,,,80a63b19-4999-4087-8daa-9b6d00b9d156,23,,"[49.7, 71.6]",3825792,0,,,,,-2.6868734,,Right Foot,,"[36.2, 65.0]",Ground Pass,,15.026976,,,,Alejandro Arribas Garrido,6869.0,,,,,,,1,From Kick Off,Juan Francisco Moreno Fuertes,6738.0,Right Back,2,RC Deportivo La Coruña,219,['a663a476-8b8f-4892-8ca0-1457bbaf5289'],15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:15.322,Pass,
,,,,,,,,,,,,,,,,,2.627599,,,,,,,,,,,,,361c36af-65ef-4919-aec7-fb42fb52aabb,26,,"[42.8, 48.9]",3825792,0,,,,,-1.5766102,,Right Foot,,"[42.6, 14.5]",Ground Pass,,34.40058,,,,Fernando Navarro i Corbacho,6913.0,,,,,,,1,From Kick Off,Alejandro Arribas Garrido,6869.0,Right Center Back,2,RC Deportivo La Coruña,219,['82c1ae71-a97b-4135-8657-9ae0f47559f4'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:19.685,Pass,
,,,,,,,,,,,,,,,,,2.664248,,,,,,,,,,,,,349c8626-cf7d-499e-8ee6-4d73000abf71,29,,"[45.0, 13.6]",3825792,0,,,,,0.15410812,,Left Foot,,"[96.5, 21.6]",Ground Pass,,52.117657,,Incomplete,,Luis Alberto Romero Alconchel,7782.0,,,,,,,1,From Kick Off,Fernando Navarro i Corbacho,6913.0,Left Center Back,2,RC Deportivo La Coruña,219,"['a4dc020e-9c82-4a22-9d6e-93b6be441144', 'bfd6113b-d059-48ed-a2de-d3404461bc2b']",23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:23.709,Pass,
,,,,,,,,,,,,,,,,,1.558035,,,,,,,,,,,,,bfd6113b-d059-48ed-a2de-d3404461bc2b,31,,"[23.6, 58.5]",3825792,0,,,,,0.67748564,,Head,,"[36.9, 69.2]",High Pass,,17.069857,,Incomplete,,Abdoulaye Doucouré,3292.0,,,,,,Recovery,1,From Kick Off,Jean-Sylvain Claude Babin,4498.0,Right Center Back,2,RC Deportivo La Coruña,219,"['349c8626-cf7d-499e-8ee6-4d73000abf71', 'f4170b71-5ccc-401c-b73c-5d6c57e27c19', 'feb7f954-5833-4dce-a9bb-0a193544dfbe']",26,,,,,,,,,,,,,,,,,Granada,1049,00:00:26.373,Pass,
,,,,,,,,,,,,,,,,,0.925807,,,,,,,,,,,,,feb7f954-5833-4dce-a9bb-0a193544dfbe,34,,"[83.2, 10.9]",3825792,0,,,,True,1.031451,,,,"[91.4, 24.6]",High Pass,,15.966528,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,Recovery,1,From Kick Off,Celso Borges Mora,5582.0,Left Center Midfield,2,RC Deportivo La Coruña,219,"['81461d7d-22e6-4a98-83ba-d31a0f34f5b4', '97fafa8b-b85b-4641-ae5e-a2d37c4fd894', 'bfd6113b-d059-48ed-a2de-d3404461bc2b']",27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:27.931,Pass,True
,,,,,,,,,,,,,,,,,1.288185,,,,,,,,,,,,,d31bc761-cf2b-4b18-b44c-abec04a6c364,37,,"[92.0, 23.3]",3825792,0,,,,,-1.125084,,Right Foot,,"[96.3, 14.3]",Low Pass,,9.974467,,Incomplete,,Celso Borges Mora,5582.0,,,,,,,1,From Kick Off,Luis Alberto Romero Alconchel,7782.0,Left Wing,2,RC Deportivo La Coruña,219,"['6ba87934-2c52-46c7-85a4-fca20396f6af', 'c9bbbca4-b2df-420c-b0f1-3b91161d4306']",28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:28.925,Pass,
,,,,,,,,,,,,,,,,,0.13409,,,,,,,,,,,,,20cb6de8-4d66-4f38-9412-9bc615ef5862,42,,"[18.9, 65.2]",3825792,0,,,,,0.22849664,,Left Foot,,"[23.2, 66.2]",Low Pass,,4.414748,,Incomplete,,,,,,,,,,1,From Kick Off,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,2,RC Deportivo La Coruña,219,['2f3006f2-d90a-4a01-8b5e-f874253fd1f7'],31,,,,,,,,,,,,,,,,,Granada,1049,00:00:31.939,Pass,
,,,,,,,,,,,,,,,,,1.659215,,,,,,,,,,,,,61bbdc5c-3c61-492e-ac75-e97b5a35ec5e,45,,"[116.0, 11.1]",3825792,0,,,,,1.6575347,,Left Foot,True,"[113.4, 41.0]",High Pass,,30.01283,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,Recovery,1,From Kick Off,Celso Borges Mora,5582.0,Left Center Midfield,2,RC Deportivo La Coruña,219,"['3e8e2793-be70-4d14-8aa8-751396f4e7d4', 'a65667c6-51e3-4f10-93d9-3240ea50a301']",35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:35.362,Pass,
,,,,,,,,,,,,,,,,,1.332319,,,,,,,,,,,,,15e60b6f-6f5c-4c22-859e-8510b9a97590,51,,"[39.6, 74.9]",3825792,0,,,,,2.777924,,Left Foot,,"[26.2, 80.0]",Low Pass,,14.337712,,Out,,,,,,,,,Recovery,1,From Kick Off,Youssef El-Arabi,27109.0,Right Center Forward,2,RC Deportivo La Coruña,219,['c8ff52ae-2961-4f5d-8bc7-e728c45956f6'],41,,,,,,,,,,,,,,,,,Granada,1049,00:00:41.811,Pass,True
,,,,,,,,,,,,,,,,,3.321709,,,,,,,,,,,,,2b491e03-5f79-4b25-8bde-a66e522619dc,52,,"[91.2, 0.1]",3825792,0,,True,,,1.6417431,,,,"[88.4, 39.5]",Low Pass,,39.499367,,,,Celso Borges Mora,5582.0,,,,,,Throw-in,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,3,RC Deportivo La Coruña,219,['ecc24cf8-d156-48eb-8250-f8641240e1e2'],45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:45.986,Pass,
,,,,,,,,,,,,,,,,,5.01527,,,,,,,,,,,,,cd278e66-2c50-4013-8389-2db6bd305375,54,,"[88.4, 39.5]",3825792,0,,True,,,1.2516797,,Right Foot,,"[99.7, 73.7]",High Pass,,36.018467,,,,Fayçal Fajr,5724.0,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Left Center Midfield,3,RC Deportivo La Coruña,219,['b3c434c6-b819-4b31-8320-c8d3f115c008'],50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:50.169,Pass,
,,,,,,,,,,,,,,,,,1.220436,,,,,,,,,,,,,abc2a408-8e60-48ec-86ec-4edcf3685afd,56,,"[103.1, 72.7]",3825792,0,,,,,-1.3032379,,Right Foot,True,"[110.2, 46.8]",High Pass,,26.85554,,Incomplete,,,,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Right Wing,3,RC Deportivo La Coruña,219,['e68c0cec-a2f3-4a90-9276-18f7ccb133ca'],55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:55.865,Pass,
,,,,,,,,,,,,,,,,,1.913618,,,,,,,,,,,,,dabc278b-04ce-4b52-936b-5af7382116c2,58,,"[7.8, 8.1]",3825792,1,,,,,0.25168997,,Head,,"[25.3, 12.6]",High Pass,,18.069311,,,,Isaac Ajayi Success,6918.0,,,,,,Recovery,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,3,RC Deportivo La Coruña,219,['3c39bcaa-a831-4b4f-b8ed-1c61bdc43a78'],2,,,,,,,,,,,,,,,,,Granada,1049,00:01:02.265,Pass,
,,,,,,,,,,,,,,,,,2.954349,,,,,,,,,,,,,0d7b6d58-96a4-4f51-af0d-318919cf36f3,64,,"[80.0, 66.5]",3825792,1,,,,,0.672971,,Right Foot,,"[86.9, 72.0]",High Pass,,8.823832,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,Recovery,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Center Midfield,3,RC Deportivo La Coruña,219,['f1660a02-762e-4305-a754-0d979301abe0'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:06.604,Pass,
,,,,,,,,,,,,,,,,,0.847172,,,,,,,,,,,,,b7993951-4dc8-4395-98ca-6e4e6bc43cd1,67,,"[85.2, 72.0]",3825792,1,,,,True,0.8960554,,,,"[91.6, 80.0]",Low Pass,,10.244999,,Out,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,3,RC Deportivo La Coruña,219,['9d1fed18-15ae-4db7-a837-aa2bf36c0476'],9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:09.654,Pass,True
,,,,,,,,,,,,,,,,,3.315621,,,,,,,,,,,,,28036c29-ec7a-40ad-9d4e-4ddcbf6a6c80,68,,"[33.9, 0.1]",3825792,1,,True,,,0.0,,,,"[71.9, 0.1]",High Pass,,38.0,,Out,,,,,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,4,Granada,1049,,24,,,,,,,,,,,,,,,,,Granada,1049,00:01:24.315,Pass,
,,,,,,,,,,,,,,,,,2.319497,,,,,,,,,,,,,46b148a7-e0cb-49bf-b2c6-e4f76ae44564,69,,"[48.2, 80.0]",3825792,1,,,,,-2.4702017,,,,"[33.6, 68.4]",Low Pass,,18.647251,,,,Alejandro Arribas Garrido,6869.0,,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,5,RC Deportivo La Coruña,219,['2882ceb8-7475-41e0-b0bc-cf26e69a9849'],33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:33.962,Pass,
,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,64ce78c4-d4cc-457b-8a47-a138f15a9f63,72,,"[33.6, 68.4]",3825792,1,,,,,-1.5707964,,Right Foot,,"[33.6, 51.9]",Ground Pass,,16.5,,,,Pedro Mosquera Parada,6733.0,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,5,RC Deportivo La Coruña,219,['696e8494-849c-4593-9414-a2ea91c65de7'],38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:38.942,Pass,
,,,,,,,,,,,,,,,,,1.816158,,,,,,,,,,,,,2015054e-0f48-45d3-b6d9-aab1923cca3b,75,,"[41.8, 52.6]",3825792,1,,,,,-1.5882162,,Left Foot,,"[41.3, 23.9]",Ground Pass,,28.704355,,,,Fernando Navarro i Corbacho,6913.0,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Center Defensive Midfield,5,RC Deportivo La Coruña,219,['f1ec4ac6-8072-42b0-b97e-b282f61f407d'],44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:44.380,Pass,
,,,,,,,,,,,,,,,,,2.993701,,,,,,,,,,,,,bd343379-dfaf-455d-a363-a1a390bc76ee,78,,"[41.3, 23.9]",3825792,1,,,,,2.5338922,,Left Foot,,"[12.4, 44.0]",Ground Pass,,35.202557,,,,Germán Darío Lux,27305.0,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Center Back,5,RC Deportivo La Coruña,219,['8ac837a8-a83c-47fd-9ae6-8a5a52862220'],46,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:46.774,Pass,
,,,,,,,,,,,,,,,,,2.133687,,,,,,,,,,,,,b3a243cd-1541-4730-b4cf-10affe270cc9,81,,"[13.9, 43.2]",3825792,1,,,,,-0.9681463,,Right Foot,,"[30.0, 19.8]",Ground Pass,,28.403696,,,,Fernando Navarro i Corbacho,6913.0,,,,,,,1,From Throw In,Germán Darío Lux,27305.0,Goalkeeper,5,RC Deportivo La Coruña,219,['ffefaaee-eced-4634-b380-a624d11cf668'],50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:50.996,Pass,
,,,,,,,,,,,,,,,,,1.345001,,,,,,,,,,,,,2fe8e477-1e81-4f80-baee-f77cd98fb1ab,84,,"[48.8, 10.0]",3825792,1,,,,,2.1635666,,Left Foot,,"[35.8, 29.3]",Ground Pass,,23.269938,,,,Pedro Mosquera Parada,6733.0,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Center Back,5,RC Deportivo La Coruña,219,['63909e42-c04e-4268-95f4-a43034d6ed06'],56,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:56.074,Pass,
,,,,,,,,,,,,,,,,,1.709186,,,,,,,,,,,,,500251c3-9059-49d1-9274-0f043bb17b6d,87,,"[42.0, 34.6]",3825792,2,,,,,1.456542,,Right Foot,,"[46.2, 71.2]",Ground Pass,,36.840195,,,,Alejandro Arribas Garrido,6869.0,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Center Defensive Midfield,5,RC Deportivo La Coruña,219,['f4a90570-b762-464a-bd48-5a39548cc353'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:00.754,Pass,
,,,,,,,,,,,,,,,,,1.041671,,,,,,,,,,,,,353dda22-11f6-4cf1-9fcc-95f24a68b4f4,90,,"[48.8, 70.1]",3825792,2,,,,,0.29578236,,Right Foot,,"[72.1, 77.2]",Ground Pass,,24.35775,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,5,RC Deportivo La Coruña,219,['a72999cb-31ec-4f51-8e18-5f5aea1a880f'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:03.911,Pass,
,,,,,,,,,,,,,,,,,1.070133,,,,,,,,,,,,,3fb6dcce-39f1-49e2-9f90-9995537130c9,94,,"[71.7, 75.2]",3825792,2,,,,,-0.49394137,,Right Foot,,"[84.7, 68.2]",Ground Pass,,14.764823,,,,Fayçal Fajr,5724.0,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,5,RC Deportivo La Coruña,219,['15ec0485-7f2b-4d14-9477-dc132b0562c7'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:05.946,Pass,
,,,,,,,,,,,,,,,,,0.795837,,,,,,,,,,,,,77ab7ef1-d7fd-4bce-831b-0cc550585014,101,,"[78.5, 60.7]",3825792,2,,,,,-0.6517459,,Left Foot,,"[92.0, 50.4]",Ground Pass,,16.980577,,Incomplete,,Luis Alberto Romero Alconchel,7782.0,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Right Wing,5,RC Deportivo La Coruña,219,"['34db6047-65c7-4771-90f3-367b11a3cda7', '93909c36-0211-47eb-a34f-d35822c298ae']",10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:10.174,Pass,
,,,,,,,,,,,,,,,,,1.017154,,,,,,,,,,,,,171717f2-fb57-4a16-9fe7-739a5df1eb5a,104,,"[78.1, 80.0]",3825792,2,,,,,-0.9551764,,,,"[83.9, 71.8]",Low Pass,,10.043903,,,,Fayçal Fajr,5724.0,,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,6,RC Deportivo La Coruña,219,['7449f0d0-50be-4916-bbb6-64c496312b9c'],16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:16.640,Pass,
,,,,,,,,,,,,,,,,,1.135009,,,,,,,,,,,,,fbf4ce8f-91e6-46ab-82c8-7e3bf2f8da4c,107,,"[83.9, 71.8]",3825792,2,,,,,2.3895154,,Left Foot,,"[77.7, 77.6]",Ground Pass,,8.489994,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Right Wing,6,RC Deportivo La Coruña,219,['c6a8b4b3-f844-4a7d-ad8d-6e6ba45833cf'],17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:17.737,Pass,
,,,,,,,,,,,,,,,,,0.957524,,,,,,,,,,,,,fd8c1b89-321e-4172-9e03-1328ac1afa8b,111,,"[76.8, 75.5]",3825792,2,,,,,-0.66496474,,Right Foot,,"[85.6, 68.6]",Low Pass,,11.182576,,,,Fayçal Fajr,5724.0,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,6,RC Deportivo La Coruña,219,"['0ed5401b-d1d2-4116-a6ac-008a22eebdc7', 'a1829c76-5927-409c-a2e9-c4d4882a181a']",19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:19.805,Pass,True
