50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.696584,,,,,,,,,,,526932f9-cc61-4a9a-bb78-6e88535b989c,18,,"[17.3, 25.8]",3825844,0,,,,,-0.26892617,,Left Foot,,,,"[83.7, 7.5]",,High Pass,,68.87561,,,Rubén Castro Martín,6832.0,,,,,,,1,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,4,Real Betis,218,['d2d326c1-0557-4daf-a405-528ca336837b'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:00:25.843,Pass,
,,,,,,,,,,,,,,,,,0.147837,,,,,,,,,,,08edf7e7-9c72-45fb-b43b-b09c3d4dced2,21,,"[70.7, 9.5]",3825844,0,,,,,-1.4288993,,Right Foot,,,,"[70.9, 8.1]",,Ground Pass,,1.4142135,Incomplete,,Charly Musonda Junior,3601.0,,,,,,Recovery,1,From Keeper,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,4,Real Betis,218,"['7db03f2e-95cb-4108-b8f3-d5f45875921f', '82e52fbf-5056-4380-ae0c-87a6c17cbdde']",31,,,,,,,,,,,,,,,,,Real Betis,218,00:00:31.470,Pass,
,,,,,,,,,,,,,,,,,2.08994,,,,,,,,,,,b08dfd9b-c740-43b0-91cb-7d4e64ae15db,32,,"[37.5, 2.4]",3825844,0,,,,,2.400825,,Right Foot,,,,"[10.6, 27.0]",,Ground Pass,,36.452297,,,Antonio Adán Garrido,6654.0,,,,,,Recovery,1,From Keeper,Martín Montoya Torralbo,6593.0,Left Back,4,Real Betis,218,['2d423fee-9b19-4f31-b183-776c7946c05e'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:00:38.363,Pass,
,,,,,,,,,,,,,,,,,1.956819,,,,,,,,,,,f05adccc-d35a-4564-abc4-998e3b6af336,35,,"[10.6, 22.0]",3825844,0,,,,,-0.64428115,,Left Foot,,,,"[31.1, 6.6]",,High Pass,,25.640007,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,4,Real Betis,218,['ea90d0d5-b42f-46b9-8216-f3d034cc87d5'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:00:42.009,Pass,
,,,,,,,,,,,,,,,,,0.998925,,,,,,,,,,,6ef2a2f8-684f-439d-bb7f-47544154fca5,37,,"[31.1, 6.6]",3825844,0,,,,,1.2256386,,Head,,,,"[37.5, 24.4]",,Low Pass,,18.915602,Incomplete,,,,,,,,,,1,From Keeper,Martín Montoya Torralbo,6593.0,Left Back,4,Real Betis,218,['1c5ca6ce-f3a9-43d2-85b7-1d29eb8d5b74'],44,,,,,,,,,,,,,,,,,Real Betis,218,00:00:44.019,Pass,
,,,,,,,,,,,,,,,,,2.271047,,,,,,,,,,,3ed5e99b-7428-42b2-8608-d2c80fe45704,40,,"[83.3, 59.0]",3825844,0,,,,,0.86614704,,Right Foot,,,,"[99.2, 77.7]",,High Pass,,24.545876,,,Mikel San José Domínguez,6389.0,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,5,Athletic Club,215,['ab68c558-161b-4edd-aa02-67ee86d17da3'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:46.344,Pass,
,,,,,,,,,,,,,,,,,1.473537,,,,,,,,,,,259c3018-c9e5-4eb6-928b-a5f8f491b95f,43,,"[105.0, 74.5]",3825844,0,,,,,2.860915,,Left Foot,,,,"[93.9, 77.7]",,Ground Pass,,11.552056,,,Eneko Bóveda Altube,6386.0,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,5,Athletic Club,215,['54b56011-1242-4fb7-a4a3-b740639b5448'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:51.370,Pass,
,,,,,,,,,,,,,,,,,1.752797,,,,,,,,,,,e6fed8ee-0d92-4663-a696-4de45fd814dd,45,,"[93.9, 77.9]",3825844,0,,,,,-1.3235565,,Right Foot,True,,,"[104.4, 36.3]",,High Pass,,42.904663,,,Mikel Rico Moreno,6656.0,,,True,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,5,Athletic Club,215,['011e63df-9158-44b6-8533-778557c18408'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:52.844,Pass,
,,,,,,,,,,,,,,,,,0.081638,,,,,,,,,,,45d63e3f-950b-4b2f-879d-9382a930b0e6,47,,"[104.4, 36.3]",3825844,0,,,,True,1.1071488,,,,,,"[104.8, 37.1]",,High Pass,,0.8944272,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,5,Athletic Club,215,"['9fa9490a-8fcb-4ca6-a215-3ead67ecddcb', 'c9be2354-5ea2-4a30-b79a-d9f2489b71a2', 'dee0be1a-65aa-40be-9088-70402b2d79b7']",54,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:54.596,Pass,True
,,,,,,,,,,,,,,,,,1.263132,,,,,,,,,,,b5a288bb-3703-4861-91cc-127be85c57cc,53,,"[99.8, 37.4]",3825844,0,,,,,0.4636476,,Head,,,,"[101.2, 38.1]",,Low Pass,,1.5652475,Incomplete,,,,,,,,,Recovery,1,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,5,Athletic Club,215,"['7ca1f6e5-2917-438c-a555-936a5b8fa570', 'c6a39808-4956-4bab-8cd8-bf7f2c309e40']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:56.437,Pass,True
,,,,,,,,,,,,,,,,,1.832973,,,,,,,,,,,215b6083-6e49-4bac-a58e-b1a4b257e914,55,,"[58.7, 27.4]",3825844,1,,,,,-0.118670546,,Head,,,,"[84.7, 24.3]",,High Pass,,26.184156,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,Recovery,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,5,Athletic Club,215,"['073f1c68-1dc1-448e-b08e-3fe69675d9c6', 'c4a2f67b-86d3-4657-a174-fc402e6fae5c']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:00.962,Pass,
,,,,,,,,,,,,,,,,,1.406759,,,,,,,,,,,073f1c68-1dc1-448e-b08e-3fe69675d9c6,57,,"[35.4, 55.8]",3825844,1,,,,,0.3119056,,Head,,,,"[56.8, 62.7]",,High Pass,,22.484884,,,Jorge Molina Vidal,6630.0,,,,,,Recovery,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,6,Real Betis,218,"['215b6083-6e49-4bac-a58e-b1a4b257e914', '9d20c8ae-ee22-4091-92c0-a9692dfe4bf6']",2,,,,,,,,,,,,,,,,,Real Betis,218,00:01:02.795,Pass,
,,,,,,,,,,,,,,,,,2.025771,,,,,,,,,,,900fc05c-5717-44ba-97dc-8c7c2ff53bf4,59,,"[56.8, 62.7]",3825844,1,,,,,3.0867696,,Left Foot,,,,"[40.4, 63.6]",,High Pass,,16.424677,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,6,Real Betis,218,['8bbb9c22-0e14-43f4-b813-cbdca62e81be'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:01:04.202,Pass,
,,,,,,,,,,,,,,,,,1.464,,,,,,,,,,,3e5b41dd-6f8f-4b9a-b4a6-aa0eec359310,61,,"[40.4, 63.6]",3825844,1,,,,,-2.0303118,,Right Foot,,,,"[35.6, 53.9]",,Ground Pass,,10.822661,,,Germán Alejandro Pezzella,7161.0,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,6,Real Betis,218,['d851d0c8-950e-4c24-a291-f8f0e895b855'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:01:06.227,Pass,
,,,,,,,,,,,,,,,,,1.469101,,,,,,,,,,,f618f7ed-88b3-43eb-b1e4-cf31d16d6157,64,,"[35.6, 53.9]",3825844,1,,,,,0.14902847,,Right Foot,,,,"[70.9, 59.2]",,High Pass,,35.69566,,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,6,Real Betis,218,['a48d2254-8d63-44af-b4e2-7fb368efdfa1'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:01:08.547,Pass,
,,,,,,,,,,,,,,,,,1.969474,,,,,,,,,,,d4e888af-d0fa-4468-9349-f1a4f8d70b34,67,,"[40.1, 19.8]",3825844,1,,,,,1.5513183,,Left Foot,,,,"[40.4, 35.2]",,Ground Pass,,15.402922,,,Carlos Gurpegi Nausia,26087.0,,,,,,Recovery,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,7,Athletic Club,215,['cf5d25d2-2f42-44c8-aba4-21d9b1519823'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:11.033,Pass,
,,,,,,,,,,,,,,,,,0.962629,,,,,,,,,,,dcdb4f4f-aa91-495e-91ce-6a84bdff6e8a,69,,"[40.8, 34.8]",3825844,1,,,,,0.20401798,,Right Foot,,,,"[49.5, 36.6]",,Ground Pass,,8.884255,,,Mikel San José Domínguez,6389.0,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,7,Athletic Club,215,['3e11f541-5ace-4fb2-bb87-741c2d31b948'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:13.002,Pass,
,,,,,,,,,,,,,,,,,0.685962,,,,,,,,,,,0483c784-24a1-4d7f-9479-3f74f4a50a9b,72,,"[56.4, 58.2]",3825844,1,,,,,0.0,,Right Foot,,,,"[72.3, 58.2]",,Low Pass,,15.9,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,7,Athletic Club,215,"['479961e1-bf80-4146-93ee-7b1f65da7235', '98bba8d5-ced8-4296-a8fc-710da819f879']",18,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:18.483,Pass,
,,,,,,,,,,,,,,,,,2.098612,,,,,,,,,,,4a62ae89-24df-46a2-b435-3979ccddc7c5,79,,"[83.9, 60.7]",3825844,1,,,,,1.0957856,,Right Foot,,,,"[92.9, 78.2]",,Ground Pass,,19.678669,,,Eneko Bóveda Altube,6386.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,7,Athletic Club,215,['e5983355-773c-417d-8132-2be6b17eb628'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:23.151,Pass,
,,,,,,,,,,,,,,,,,0.718345,,,,,,,,,,,bea32cd3-91d4-460d-b7a1-902bf35da16b,82,,"[90.4, 73.8]",3825844,1,,,,,-2.1831183,,Right Foot,,,,"[84.5, 65.4]",,Ground Pass,,10.264989,,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,7,Athletic Club,215,['a54a0c13-03d4-4b5a-a9bf-7ff508076817'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:27.765,Pass,
,,,,,,,,,,,,,,,,,0.997547,,,,,,,,,,,e0cba03b-8841-4623-8b7e-3f4bd9890cf7,85,,"[83.3, 64.6]",3825844,1,,,,,-2.3127437,,Right Foot,,,,"[76.7, 57.4]",,Ground Pass,,9.767292,,,Mikel San José Domínguez,6389.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,7,Athletic Club,215,['ba20b9f5-067d-4194-b5b5-fd6937be5af5'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:29.540,Pass,
,,,,,,,,,,,,,,,,,1.12321,,,,,,,,,,,3c3bc688-b207-422a-8e10-038169a70605,87,,"[76.4, 57.4]",3825844,1,,,,,-2.163967,,Right Foot,,,,"[64.4, 39.6]",,Ground Pass,,21.467184,,,Aymeric Laporte,4353.0,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,7,Athletic Club,215,['e5506e7f-844e-4216-a7b5-ea9695eae4ad'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:30.537,Pass,
,,,,,,,,,,,,,,,,,1.364799,,,,,,,,,,,2f0607e5-5575-45eb-985b-70213e6dc12a,90,,"[81.4, 22.7]",3825844,1,,,,,0.7240717,,Left Foot,,,,"[105.6, 44.1]",,High Pass,,32.3048,Incomplete,,Raúl García Escudero,6391.0,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,7,Athletic Club,215,"['10271e3e-8db8-41d7-a91b-396a19c700ee', '4016189d-045b-420f-9380-2d8914ad1dd6']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:36.206,Pass,
,,,,,,,,,,,,,,,,,0.381283,,,,,,,,,,,d34cd414-4aca-4fd4-8dc5-613ce26bbbfb,93,,"[28.9, 39.1]",3825844,1,,,,,0.97658265,,Left Foot,,,,"[31.4, 42.8]",,Low Pass,,4.4654226,Incomplete,,,,,,,,,Recovery,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,7,Athletic Club,215,['6a6644d6-fb9e-4a0f-8028-4dab7ecacd1d'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:01:38.453,Pass,
,,,,,,,,,,,,,,,,,3.943657,,,,,,,,,,,ed4bff4b-43ca-4d87-95d8-817704b4ba53,99,,"[6.0, 36.0]",3825844,2,,True,,,-0.30608603,,Right Foot,,,,"[75.3, 14.1]",,High Pass,,72.678055,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,8,Real Betis,218,['5c7fe38a-fc49-4538-929f-a838cb168e90'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:02:05.610,Pass,
,,,,,,,,,,,,,,,,,2.056224,,,,,,,,,,,5c7fe38a-fc49-4538-929f-a838cb168e90,100,,"[44.8, 66.0]",3825844,2,,True,,,-0.06712589,,Head,,,,"[56.7, 65.2]",,High Pass,,11.926861,,,Raúl García Escudero,6391.0,,,,,,Recovery,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,9,Athletic Club,215,"['6de83f9c-881a-427f-b8d2-67262001b778', 'ed4bff4b-43ca-4d87-95d8-817704b4ba53']",9,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:09.553,Pass,
,,,,,,,,,,,,,,,,,0.40147,,,,,,,,,,,86116486-182e-40a5-bbf6-3eacb3417d9a,102,,"[56.7, 65.2]",3825844,2,,,,,-0.21459287,,Head,,,,"[64.5, 63.5]",,Low Pass,,7.983107,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,9,Athletic Club,215,"['b1922861-0014-484c-8e05-04db3bbc240b', 'c9dbf4d0-9360-4be8-9c51-d0f7ccd912ee']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:11.609,Pass,
,,,,,,,,,,,,,,,,,2.236358,,,,,,,,,,,1665e2ab-a3c7-4b11-a9f4-a7d9ae320bc0,105,,"[49.3, 17.5]",3825844,2,,,,,0.044643857,,Left Foot,,,,"[78.4, 18.8]",,High Pass,,29.129023,Incomplete,,Rubén Castro Martín,6832.0,,,,,,Recovery,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,9,Athletic Club,215,"['4c0fd4e2-3271-4f6f-89fa-4ab8b3b44e90', '56095e9c-04ae-42d3-ba4b-056ad0a1267b']",12,,,,,,,,,,,,,,,,,Real Betis,218,00:02:12.707,Pass,
,,,,,,,,,,,,,,,,,1.264718,,,,,,,,,,,56095e9c-04ae-42d3-ba4b-056ad0a1267b,107,,"[41.7, 61.3]",3825844,2,,,,,-0.13686354,,Head,,,,"[58.4, 59.0]",,High Pass,,16.85764,Incomplete,,,,,,,,,Recovery,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,9,Athletic Club,215,"['1665e2ab-a3c7-4b11-a9f4-a7d9ae320bc0', '6fa20bf2-79a4-463a-a91a-85bd08b56929']",14,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:14.943,Pass,
,,,,,,,,,,,,,,,,,0.301729,,,,,,,,,,,6fa20bf2-79a4-463a-a91a-85bd08b56929,108,,"[61.7, 21.1]",3825844,2,,,,,-0.36397895,,Right Foot,,,,"[65.9, 19.5]",,Low Pass,,4.494441,Incomplete,,,,,,,,,Recovery,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,9,Athletic Club,215,"['2b41c021-d86b-4f27-a3ab-3167622f43a1', '56095e9c-04ae-42d3-ba4b-056ad0a1267b']",16,,,,,,,,,,,,,,,,,Real Betis,218,00:02:16.208,Pass,
,,,,,,,,,,,,,,,,,2.616117,,,,,,,,,,,aecd31be-2fda-4a6c-b4cf-07ba4716f591,111,,"[54.2, 60.6]",3825844,2,,,,,0.061148163,,Left Foot,,,,"[78.7, 62.1]",,High Pass,,24.545876,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,9,Athletic Club,215,"['24593c01-d42e-4e50-b6b2-1450800bba2e', '24f33d16-681e-41fa-b5bd-9e0bdb9e2a4e']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:17.418,Pass,
,,,,,,,,,,,,,,,,,1.341237,,,,,,,,,,,24593c01-d42e-4e50-b6b2-1450800bba2e,113,,"[41.4, 18.0]",3825844,2,,,,,0.0,,Head,,,,"[48.7, 18.0]",,High Pass,,7.3,,,Alfred John Momar N''Diaye,5671.0,,,,,,Recovery,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,10,Real Betis,218,"['5f2cdbb8-4e1c-4e6a-8164-d37ebee685b6', 'aecd31be-2fda-4a6c-b4cf-07ba4716f591']",20,,,,,,,,,,,,,,,,,Real Betis,218,00:02:20.034,Pass,
