50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.223689,,,,,,,,,,,,,98ba7f4a-0742-4084-a2af-190ba0d099e6,3921,,"[50.9, 68.2]",3825774,91,,,,-0.8423934,,Right Foot,,,"[66.6, 50.6]",,High Pass,,23.584953,,Incomplete,,Stefan Šćepović,23416.0,,,,,Recovery,2,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,174,Atlético Madrid,212,"['289a5ddc-0e7a-4431-b9bd-caabd7a8dbfe', '7849c4be-ca90-4aeb-9b3a-f940f0e3d093']",3,,,,,,,,,,,,,,,,Getafe,216,00:46:03.852,Pass,
,,,,,,,,,,,,,,,,,,,1.457144,,,,,,,,,,,,,289a5ddc-0e7a-4431-b9bd-caabd7a8dbfe,3923,,"[53.5, 29.5]",3825774,91,,,,-0.019154744,,Right Foot,,,"[79.6, 29.0]",,High Pass,,26.10479,,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,2,From Free Kick,Claudio Matías Kranevitter,18904.0,Center Defensive Midfield,174,Atlético Madrid,212,"['745a7c2b-74eb-4963-9071-1dfa9c0058d5', '98ba7f4a-0742-4084-a2af-190ba0d099e6']",6,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:06.076,Pass,
,,,,,,,,,,,,,,,,,,,1.11115,,,,,,,,,,,,,10441ffc-ee7a-4d39-ba99-8f00ba0d5dfa,3927,,"[85.4, 38.2]",3825774,91,,,,2.819842,,Left Foot,,,"[71.9, 42.7]",,Ground Pass,,14.230249,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,174,Atlético Madrid,212,"['e273e7e0-7e5c-48c7-84b4-5a1d869a3abc', 'ed081bdd-4f09-4186-9c29-8a5d19b659df']",12,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:12.504,Pass,True
,,,,,,,,,,,,,,,,,,,0.810362,,,,,,,,,,,,,e25ba4c8-e227-4e92-9f3c-ce06c671451a,3930,,"[73.2, 42.3]",3825774,91,,,,-0.94897205,,Right Foot,,,"[77.5, 36.3]",,Ground Pass,,7.3817344,,,,Óliver Torres Muñoz,12021.0,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,174,Atlético Madrid,212,['0294f5eb-49ab-4d53-9503-26ae1b264264'],13,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:13.665,Pass,
,,,,,,,,,,,,,,,,,,,0.491861,,,,,,,,,,,,,f2ebb728-bce7-47ac-9b61-ac834450042a,3932,,"[76.9, 36.3]",3825774,91,,,,1.152572,,Left Foot,,,"[80.5, 44.4]",,Ground Pass,,8.863972,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Óliver Torres Muñoz,12021.0,Left Wing,174,Atlético Madrid,212,['77260f1a-13b9-4d10-94ea-29d3d5e9e82a'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:14.475,Pass,
,,,,,,,,,,,,,,,,,,,1.415631,,,,,,,,,,,,,85bbe495-e0c5-41dd-9809-b48a09bc5183,3934,,"[80.7, 44.6]",3825774,91,,,,2.1268713,,Right Foot,,,"[67.4, 66.0]",,Ground Pass,,25.19623,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Wing,174,Atlético Madrid,212,['bd794a46-68c3-4a1d-829a-3cf6aa4226bd'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:14.967,Pass,
,,,,,,,,,,,,,,,,,,,1.135243,,,,,,,,,,,,,d043a467-104d-4b12-acc4-64f2219e1f16,3937,,"[63.6, 72.4]",3825774,91,,,,-0.49980754,,Right Foot,,,"[78.8, 64.1]",,Ground Pass,,17.318487,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,174,Atlético Madrid,212,['b25365f2-7b8b-449c-9ded-df8830a57276'],18,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:18.809,Pass,
,,,,,,,,,,,,,,,,,,,0.568504,,,,,,,,,,,,,a1a51111-efd9-4859-af3a-cee8ef694698,3940,,"[83.1, 63.2]",3825774,91,,,,0.71606505,,Right Foot,,,"[90.8, 69.9]",,Ground Pass,,10.206861,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Wing,174,Atlético Madrid,212,['e3ddaeb5-00c2-4440-bb08-559385939a1c'],21,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:21.410,Pass,
,,,,,,,,,,,,,,,,,,,1.431213,,,,,,,,,,,,,64d84702-86db-403f-9dcf-8279e71ea4fa,3942,,"[90.8, 69.9]",3825774,91,,,,2.3323894,,Right Foot,,,"[86.7, 74.2]",,Ground Pass,,5.9413805,,,,Juan Francisco Torres Belén,6375.0,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,174,Atlético Madrid,212,['d00379a5-994e-4e5c-a0b0-f0592f92ea4a'],21,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:21.978,Pass,
,,,,,,,,,,,,,,,,,,,1.593445,,,,,,,,,,,,,c3992f91-2f81-49ed-8825-bceb551a95f4,3944,,"[86.7, 74.4]",3825774,91,,,,3.085314,,Right Foot,,True,"[79.6, 74.8]",,Ground Pass,,7.1112585,,,,Óliver Torres Muñoz,12021.0,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,174,Atlético Madrid,212,['f982171c-ddb2-4995-9f5f-04cfdefce771'],23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:23.409,Pass,
,,,,,,,,,,,,,,,,,,,1.311697,,,,,,,,,,,,,9062c042-210d-4132-9d39-b002adf1312c,3949,,"[75.8, 70.7]",3825774,91,,,,-2.469528,,Right Foot,,,"[62.1, 59.8]",,Ground Pass,,17.507141,,,,Claudio Matías Kranevitter,18904.0,,,,,,2,From Free Kick,Óliver Torres Muñoz,12021.0,Left Wing,174,Atlético Madrid,212,['f2b80231-2c1b-4c59-9aa6-5dbaabbba2e3'],27,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:27.953,Pass,
,,,,,,,,,,,,,,,,,,,1.548954,,,,,,,,,,,,,1ea2edd6-c1ec-4f9d-a536-51869ef4c1ba,3952,,"[58.7, 60.5]",3825774,91,,,,-2.1232152,,Right Foot,,,"[45.2, 38.6]",,Ground Pass,,25.72664,,,,Diego Roberto Godín Leal,5249.0,,,,,,2,From Free Kick,Claudio Matías Kranevitter,18904.0,Center Defensive Midfield,174,Atlético Madrid,212,['93b21bbf-4271-4490-ae90-c0f2305d89c4'],29,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:29.972,Pass,
,,,,,,,,,,,,,,,,,,,2.597424,,,,,,,,,,,,,e6880dfe-f05b-4fa7-8285-3dbd59e99ab1,3955,,"[42.6, 38.2]",3825774,91,,,,2.962875,,Right Foot,,,"[11.6, 43.8]",,Ground Pass,,31.501745,,,,Jan Oblak,6378.0,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,174,Atlético Madrid,212,['131aafed-5239-4865-90f3-a37ac424c702'],32,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:32.565,Pass,
,,,,,,,,,,,,,,,,,,,3.408012,,,,,,,,,,,,,8486e6cd-2d16-4df5-9e80-932ed295b56c,3958,,"[13.7, 45.3]",3825774,91,,,,0.45322356,,Right Foot,,,"[67.7, 71.6]",,High Pass,,60.06405,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,2,From Free Kick,Jan Oblak,6378.0,Goalkeeper,174,Atlético Madrid,212,['6edeb070-f6c4-42fc-982c-b000a430e883'],36,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:36.839,Pass,
,,,,,,,,,,,,,,,,,,,0.578688,,,,,,,,,,,,,37d372db-8841-4c0f-9387-6a5d882cc99a,3961,,"[63.6, 70.9]",3825774,91,,,,2.6866784,,Left Foot,,,"[54.4, 75.4]",,Ground Pass,,10.241582,,,,Juan Francisco Torres Belén,6375.0,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,174,Atlético Madrid,212,['39643d73-adf3-4149-8fe3-02fd360efb3f'],41,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:41.488,Pass,
,,,,,,,,,,,,,,,,,,,0.680582,,,,,,,,,,,,,571da2d1-3f3c-402c-9130-41d53803e9cf,3964,,"[51.8, 75.2]",3825774,91,,,,-0.9713438,,Right Foot,,,"[55.9, 69.2]",,Ground Pass,,7.267049,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,174,Atlético Madrid,212,['eba8a2d4-cd67-406b-a073-d70da0f905fc'],42,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:42.845,Pass,
,,,,,,,,,,,,,,,,,,,0.50129,,,,,,,,,,,,,96a90c20-9aa2-4f53-82cd-bd00e769e1b8,3966,,"[55.9, 69.2]",3825774,91,,,,-2.9229238,,Left Foot,,,"[50.5, 68.0]",,Ground Pass,,5.531727,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,174,Atlético Madrid,212,['c504f759-7958-46f2-8a4d-fbc653e6cafe'],43,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:43.525,Pass,
,,,,,,,,,,,,,,,,,,,0.749957,,,,,,,,,,,,,8d2c8122-2106-4b28-b4be-98c416f3077a,3969,,"[50.1, 68.2]",3825774,91,,,,-0.068386346,,Right Foot,,,"[57.4, 67.7]",,Ground Pass,,7.3171034,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,174,Atlético Madrid,212,['c3b8bea7-c054-4982-93d4-434c88ce83a6'],44,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:44.793,Pass,
,,,,,,,,,,,,,,,,,,,0.890407,,,,,,,,,,,,,f591665f-ded2-4a0d-8e8c-023372067007,3973,,"[69.8, 52.3]",3825774,91,,,,2.859469,,Left Foot,,,"[62.9, 54.3]",,Ground Pass,,7.18401,,,,Óliver Torres Muñoz,12021.0,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,174,Atlético Madrid,212,['ed7eb89e-21ec-453b-882e-5bc961cf8571'],49,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:49.597,Pass,
,,,,,,,,,,,,,,,,,,,1.209817,,,,,,,,,,,,,0a6356c3-a61b-4664-8356-048c1490add7,3982,,"[63.8, 56.0]",3825774,91,,,,1.5707964,,Right Foot,,,"[63.8, 71.2]",,Low Pass,,15.2,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Óliver Torres Muñoz,12021.0,Left Wing,174,Atlético Madrid,212,"['24eaddae-8222-4667-bf25-21fc4e93d534', '9634a3e7-43b0-42cc-9415-ed49014e960a', 'f4549524-b788-4e36-ac75-c86af2e7e9af']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:52.454,Pass,True
,,,,,,,,,,,,,,,,,,,0.976103,,,,,,,,,,,,,93b9c2c6-9a98-4a3e-8691-c5a02f774274,3985,,"[63.4, 72.4]",3825774,91,,,,2.691833,,Left Foot,,,"[57.6, 75.2]",,Ground Pass,,6.440497,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Wing,174,Atlético Madrid,212,['3d0bf205-3737-4bd8-be66-3a0c40894b10'],54,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:54.651,Pass,
,,,,,,,,,,,,,,,,,,,0.874337,,,,,,,,,,,,,a2de532a-3276-4bdf-9d71-65e75cf4625e,3987,,"[57.4, 75.2]",3825774,91,,,,-1.5937808,,Right Foot,,,"[57.2, 66.5]",,Ground Pass,,8.702298,,,,Óliver Torres Muñoz,12021.0,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,174,Atlético Madrid,212,['d7a1e26f-d99b-4814-93c4-7471045ec6f9'],55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:55.627,Pass,
,,,,,,,,,,,,,,,,,,,0.360482,,,,,,,,,,,,,290b15b7-896b-4ca6-b8a6-f62a6791498f,3994,,"[65.1, 64.1]",3825774,91,,,,-0.36005932,,Right Foot,,,"[73.6, 60.9]",,Low Pass,,9.0824,,Incomplete,,Ángel Martín Correa,6377.0,,,,,,2,From Free Kick,Óliver Torres Muñoz,12021.0,Left Wing,174,Atlético Madrid,212,"['6efbdfee-57c4-4863-99f9-be9afaa8608f', 'f62a68d8-ce8c-4a0f-8be4-b6df1293891f']",58,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:58.628,Pass,
,,,,,,,,,,,,,,,,,,,0.696732,,,,,,,,,,,,,a92b263f-1964-4280-b574-75fcb8f42961,3999,,"[106.8, 50.2]",3825774,92,,,,-1.4930314,,Right Foot,,,"[107.4, 42.5]",,Ground Pass,,7.7233415,,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,,2,From Free Kick,Ángel Martín Correa,6377.0,Center Forward,174,Atlético Madrid,212,"['b890691f-e7be-4e35-9af5-cc71ebaf020f', 'f21fedc0-8e9e-4ae2-b45c-82bdc32d8e44']",4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:04.169,Pass,
,,,,,,,,,,,,,,,,,,,0.616481,,,,,,,,,,,,,bbb9ea25-2407-4f98-8829-e0354e8c20a4,4002,,"[120.0, 0.1]",3825774,92,,,,2.9090357,,Right Foot,,,"[116.2, 1.0]",,Ground Pass,,3.905125,,,,Óliver Torres Muñoz,12021.0,,,,,Corner,2,From Corner,Gabriel Fernández Arenas,6384.0,Right Center Midfield,175,Atlético Madrid,212,['ea992448-6d24-4f85-9e10-18175bbe65c3'],50,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:50.135,Pass,
,,,,,,,,,,,,,,,,,,,1.575483,,,,,,,,,,,,,17648f2b-95e4-46bb-a8ea-91f87cbd85b7,4006,,"[116.2, 1.4]",3825774,92,,,,2.0607536,,Right Foot,,,"[109.8, 13.4]",,Ground Pass,,13.6,,,,Filipe Luís Kasmirski,6320.0,,,,,,2,From Corner,Óliver Torres Muñoz,12021.0,Left Wing,175,Atlético Madrid,212,"['03b4c48a-c91e-49e3-beb8-6665a440fe42', '6a4cc21e-99b5-43f9-9ae9-bde78705ac36']",51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:51.614,Pass,True
,,,,,,,,,,,,,,,,,,,0.722966,,,,,,,,,,,,,66d108e6-983f-4f2b-94de-e145608745aa,4010,,"[118.1, 10.8]",3825774,92,,,,-2.1375256,,Left Foot,,,"[113.9, 4.2]",,Ground Pass,,7.823043,,,,Óliver Torres Muñoz,12021.0,,,,,,2,From Corner,Filipe Luís Kasmirski,6320.0,Left Back,175,Atlético Madrid,212,"['5af08eea-dbac-4d1a-b6a3-fe62a17da80a', 'c64e2c36-6842-4a74-b479-62b9082e301b']",55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:55.387,Pass,True
,,,,,,,,,,,,,,,,,,,0.611382,,,,,,,,,,,,,64f39496-7194-46cc-bee0-73f6e5c09a79,4017,,"[107.2, 0.1]",3825774,93,,,,1.1232764,,,,,"[109.6, 5.1]",,Low Pass,,5.5461698,,,,Óliver Torres Muñoz,12021.0,,,,,Throw-in,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,176,Atlético Madrid,212,['eb2955c5-c159-4823-b35b-cecd1a95b29b'],12,,,,,,,,,,,,,,,,Atlético Madrid,212,00:48:12.735,Pass,
,,,,,,,,,,,,,,,,,,,0.740861,,,,,,,,,,,,,21b1989b-c03d-4da6-a34c-9c517ef737fb,4034,,"[6.9, 77.2]",3825774,93,,,,-1.1705557,,Right Foot,,,"[8.0, 74.6]",,Ground Pass,,2.823119,,,,Pablo Sarabia García,6720.0,,,,,Recovery,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,176,Atlético Madrid,212,['d1be8b06-c4e1-4816-aefd-5406e8d61037'],22,,,,,,,,,,,,,,,,Getafe,216,00:48:22.385,Pass,
,,,,,,,,,,,,,,,,,,,1.16522,,,,,,,,,,,,,b94ad056-56cb-4a82-8db3-cc453eaeca5b,4042,,"[113.6, 8.1]",3825774,93,,,,-1.4157996,,Left Foot,,,"[114.1, 4.9]",,Ground Pass,,3.238827,,,,Óliver Torres Muñoz,12021.0,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Wing,176,Atlético Madrid,212,"['3311b789-1012-4b34-a130-49312ed198fb', 'a1ad6d38-69ba-45e4-b753-f4b0e3f7e6d1']",24,,,,,,,,,,,,,,,,Atlético Madrid,212,00:48:24.650,Pass,True
,,,,,,,,,,,,,,,,,,,1.162811,,,,,,,,,,,,,fa3aa462-7d6b-4ee1-b6dc-73f983eda594,4053,,"[108.1, 14.9]",3825774,93,,,,-1.0441691,,Right Foot,,,"[110.6, 10.6]",,Ground Pass,,4.9739323,,,,Óliver Torres Muñoz,12021.0,,,,,Free Kick,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,177,Atlético Madrid,212,['2590d074-d753-4f1b-9372-dfedae7279e1'],55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:48:55.052,Pass,
,,,,,,,,,,,,,,,,,,,0.679808,,,,,,,,,,,,,1585c18a-b597-47b6-b085-5a50974e8a34,4057,,"[110.2, 12.3]",3825774,93,,,,-2.4733033,,Right Foot,,,"[106.4, 9.3]",,Ground Pass,,4.8414874,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Free Kick,Óliver Torres Muñoz,12021.0,Left Wing,177,Atlético Madrid,212,"['49ea3a6d-bc76-41d9-826b-d5d19a49aba2', 'a4ba9366-2c10-413e-ab3d-e6fb9fc11fd5']",59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:48:59.037,Pass,True
,,,,,,,,,,,,,,,,,,,0.591197,,,,,,,,,,,,,0634875b-eaca-4589-8a5a-9ddcb32d30a0,4061,,"[108.1, 9.8]",3825774,94,,,,-1.94513,,Right Foot,,,"[107.0, 7.0]",,Ground Pass,,3.0083218,,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,177,Atlético Madrid,212,['ec9a795a-7a48-4317-a4dd-656a7f86c99f'],0,,,,,,,,,,,,,,,,Atlético Madrid,212,00:49:00.356,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8d9e64e-9d5b-4d64-a32c-dee935828909,6,,"[60.8, 41.1]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jorge Resurrección Merodio,5199.0,Right Center Midfield,2,Atlético Madrid,212,['28f403f5-dd65-4ed4-abbe-64ca540ab158'],1,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:01.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc05ed9c-9dac-4848-9146-65133aa24126,9,,"[40.7, 43.9]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,2,Atlético Madrid,212,['e998a2a1-9c61-442d-b642-d15fe5fae28e'],3,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:03.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88f8ef78-6f1f-484f-8e5e-eefb98e27df7,13,,"[45.2, 22.4]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,2,Atlético Madrid,212,['6e187d3f-07d8-487c-adc9-e17043e5e5e3'],5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:05.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a983a7a-784a-401c-a95c-307ea2b2fbcf,20,,"[66.2, 31.4]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,2,Atlético Madrid,212,"['6d90c365-ebc2-4c4c-aaac-8095be919a25', '9ba2205e-ffa3-4650-a521-76b7f191b9ca']",10,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:10.982,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf01de00-3587-46e6-9828-f7cc0aa84ede,24,,"[91.0, 55.8]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fernando José Torres Sanz,6382.0,Center Forward,2,Atlético Madrid,212,['12cc9c20-706b-469c-8fd6-999ed1730638'],15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:15.706,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3e8d5dc-1981-40d2-8046-27ad01f1eee3,28,,"[17.5, 30.7]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Torres Ruiz,6861.0,Left Center Back,2,Atlético Madrid,212,['502e68b8-c15b-4012-8b26-840725f66e48'],16,,,,,,,,,,,,,,,,Getafe,216,00:00:16.799,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36b597d9-45c8-4b3a-af84-6358d1d1aafd,31,,"[82.1, 35.5]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Vázquez García,24035.0,Center Forward,3,Getafe,216,['3d41ecf9-9282-48da-9e42-bb8545ba69f4'],46,,,,,,,,,,,,,,,,Getafe,216,00:00:46.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7aa8b1-d224-4334-868d-464b9389b55e,38,,"[37.6, 27.1]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,4,Atlético Madrid,212,['e7fcd6e4-bb33-4d0e-8b8a-4deb4c33b02e'],53,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:53.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c93355b-39cf-4376-bced-4ca452cb4d78,40,,"[49.2, 11.1]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,4,Atlético Madrid,212,['2e733e07-b447-4769-b867-fae150ff5266'],54,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:54.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4fca1d-f0ba-4b72-b972-7d2249e5602c,42,,"[66.0, 16.9]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,4,Atlético Madrid,212,['b369ce72-d2cd-44a6-b6b9-26c772ec79f9'],55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:55.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d01b9feb-4f60-413d-a248-4a1e6de24d15,46,,"[74.2, 7.0]",3825774,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,4,Atlético Madrid,212,['9886f07c-f026-469e-9035-d6035b436da8'],59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:59.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed664d88-0c2d-4099-87e8-4c28483ab10e,49,,"[113.0, 47.5]",3825774,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando José Torres Sanz,6382.0,Center Forward,4,Atlético Madrid,212,['00374705-5731-429e-832a-cebe3d1ec89f'],2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:02.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17179ee7-b507-404d-a9af-632b65f67d81,53,,"[60.0, 37.4]",3825774,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Álvaro Vázquez García,24035.0,Center Forward,5,Getafe,216,['aac12f4c-e265-4b03-b3e4-9f73c7d8946b'],59,,,,,,,,,,,,,,,,Getafe,216,00:01:59.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90390de0-7ee8-4b21-aea7-e263a08bc2ee,55,,"[49.9, 41.1]",3825774,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Antonio Rodríguez Villamuela,25881.0,Center Defensive Midfield,5,Getafe,216,['87cdee2e-2e56-4b5f-83b0-c04fd03378fe'],1,,,,,,,,,,,,,,,,Getafe,216,00:02:01.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e13059d6-8d06-4407-ba63-6567c16768a6,58,,"[33.6, 14.6]",3825774,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Abdoul Karim Yoda,27092.0,Left Back,5,Getafe,216,['866acdb1-8531-405f-a220-396d419eae82'],3,,,,,,,,,,,,,,,,Getafe,216,00:02:03.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4af21c-ee4a-4a6b-bdef-65eb52271cc4,62,,"[21.7, 30.0]",3825774,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Torres Ruiz,6861.0,Left Center Back,5,Getafe,216,['a9525dca-2c55-4c2e-907f-8f2b9737e3aa'],7,,,,,,,,,,,,,,,,Getafe,216,00:02:07.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b56c06-6876-4e86-ab84-addacb52324f,64,,"[10.2, 45.7]",3825774,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Santiago Vergini,27403.0,Right Center Back,5,Getafe,216,['e3864e39-9e8b-4e4c-a9dc-5f8afcad175d'],9,,,,,,,,,,,,,,,,Getafe,216,00:02:09.416,Ball Receipt*,
