50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.181766,,,,,,,,,,,,,,521a26ad-bdd6-4a7f-90d0-a5fee19651b3,21,,"[83.2, 22.2]",3825771,0,,,,,-0.77098995,,Left Foot,,,,"[100.8, 5.1]",,Ground Pass,,24.539152,,,,Rubén Gracia Calmache,25921.0,,,,,,1,From Kick Off,Fernando Navarro i Corbacho,6913.0,Left Back,2,RC Deportivo La Coruña,219,['64fe18e9-51bb-4c0c-9ff5-6484fe63ec7c'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:11.120,Pass,
,,,,,,,,,,,,,,,,,1.233063,,,,,,,,,,,,,,e1d112f1-15c5-472a-b865-d377c8af2874,23,,"[100.8, 5.1]",3825771,0,,,,,1.169113,,Right Foot,,,,"[105.6, 16.4]",,Ground Pass,,12.277215,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,1,From Kick Off,Rubén Gracia Calmache,25921.0,Left Wing,2,RC Deportivo La Coruña,219,"['05ab3bab-462b-4540-861b-04df920e7ec6', 'bb2e70dd-ede1-4719-bf81-7f933bf27494']",12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:12.302,Pass,
,,,,,,,,,,,,,,,,,0.952521,,,,,,,,,,,,,,457c801f-b907-4aec-ab2e-ec3cefac4aac,28,,"[12.4, 73.3]",3825771,0,,,,,-1.2211893,,Right Foot,,,,"[15.9, 63.7]",,Ground Pass,,10.218122,,,,Charly Musonda Junior,3601.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,3,Real Betis,218,['12b8e5f1-a3de-480e-adec-5496c919626c'],15,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:15.805,Pass,
,,,,,,,,,,,,,,,,,1.693968,,,,,,,,,,,,,,f8a8733c-588f-4ea7-93f7-5a32e3a01863,32,,"[15.9, 63.7]",3825771,0,,,,,0.4231975,,Right Foot,,,,"[40.1, 74.6]",,High Pass,,26.541477,,,,Ricky van Wolfswinkel,27348.0,,,,,,1,Regular Play,Charly Musonda Junior,3601.0,Left Midfield,3,Real Betis,218,"['666b6bb1-2761-4f90-b69d-0453d98943dd', '721b6e54-3fda-4754-bd27-829a4074e135']",16,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:16.767,Pass,True
,,,,,,,,,,,,,,,,,0.967123,,,,,,,,,,,,,,bd8ddd17-3aae-4a75-a809-8da1d5337d00,38,,"[40.1, 74.6]",3825771,0,,,,,-2.5453935,,Right Foot,,,,"[28.9, 67.0]",,Ground Pass,,13.535139,,,,Bruno González Cabrera,6872.0,,,,,Free Kick,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,4,Real Betis,218,['23679bb2-6da5-49b9-b166-15631925367c'],28,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:28.170,Pass,
,,,,,,,,,,,,,,,,,2.978487,,,,,,,,,,,,,,2045e574-d284-4543-8499-e0f6b82f7349,41,,"[28.9, 67.0]",3825771,0,,,,,-0.10894196,,Right Foot,,,,"[86.5, 60.7]",,High Pass,,57.94351,,Incomplete,,,,,,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,4,Real Betis,218,['f6666b24-e664-410f-a047-607938d715ae'],32,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:32.507,Pass,
,,,,,,,,,,,,,,,,,0.975779,,,,,,,,,,,,,,f6666b24-e664-410f-a047-607938d715ae,43,,"[33.6, 19.4]",3825771,0,,,,True,-0.83571535,,,,,,"[40.2, 12.1]",,Low Pass,,9.84124,,,,Fernando Navarro i Corbacho,6913.0,,,,,Recovery,1,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,4,Real Betis,218,"['2045e574-d284-4543-8499-e0f6b82f7349', 'ba29c82d-8c62-4563-8652-ad65f0bba4ad', 'dc95e0da-f78c-4a59-9da4-eb88b51d58ea']",35,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:35.485,Pass,True
,,,,,,,,,,,,,,,,,1.427806,,,,,,,,,,,,,,9a61a436-497b-4f5d-b59c-cc2b8e244835,46,,"[40.2, 12.1]",3825771,0,,,,,0.5207284,,Right Foot,,,,"[53.8, 19.9]",,High Pass,,15.67801,,Incomplete,,Pedro Mosquera Parada,6733.0,,,,,,1,From Free Kick,Fernando Navarro i Corbacho,6913.0,Left Back,4,Real Betis,218,"['6f550dd2-5c4b-4218-86b3-afb8620f2bf5', 'c55773a9-d3c3-45be-ba47-70c4e354f266']",36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:36.600,Pass,
,,,,,,,,,,,,,,,,,1.168671,,,,,,,,,,,,,,6f550dd2-5c4b-4218-86b3-afb8620f2bf5,48,,"[66.3, 60.2]",3825771,0,,,,,-0.29977608,,Right Foot,,,,"[77.3, 56.8]",,Ground Pass,,11.513471,,,,Rubén Castro Martín,6832.0,,,,,Recovery,1,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,4,Real Betis,218,"['9a61a436-497b-4f5d-b59c-cc2b8e244835', 'b919e610-f8b2-4520-870c-e6f279090e0a']",38,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:38.028,Pass,
,,,,,,,,,,,,,,,,,0.964719,,,,,,,,,,,,,,bde8b134-984e-444e-aaa1-71a97f24feb4,52,,"[78.7, 51.2]",3825771,0,,,,,2.976444,,Right Foot,,,,"[70.9, 52.5]",,Ground Pass,,7.9075913,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,From Free Kick,Rubén Castro Martín,6832.0,Right Center Forward,4,Real Betis,218,['42ba76ed-06c3-4716-b934-4f2aff2e497a'],39,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:39.282,Pass,
,,,,,,,,,,,,,,,,,1.065098,,,,,,,,,,,,,,637a9aad-2777-46c0-9f77-f50d05ed47ff,59,,"[70.9, 51.2]",3825771,0,,,,,-2.258065,,Right Foot,,,,"[62.2, 40.6]",,Ground Pass,,13.713133,,,,Heiko Westermann,27349.0,,,,,,1,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,4,Real Betis,218,['e3d70367-d3c0-474c-8a9a-9a9e092fba5b'],42,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:42.304,Pass,
,,,,,,,,,,,,,,,,,1.661524,,,,,,,,,,,,,,748a84bd-67e2-45b6-9430-3c2f10a1a788,63,,"[62.0, 40.8]",3825771,0,,,,,1.8925469,,Right Foot,,,,"[56.1, 58.5]",,Ground Pass,,18.657438,,,,Bruno González Cabrera,6872.0,,,,,,1,From Free Kick,Heiko Westermann,27349.0,Left Center Back,4,Real Betis,218,"['6d931ef6-2cb5-40de-a9ec-8a8c123c86dd', 'd58c67ad-6959-449c-8812-43b43a931c04']",43,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:43.893,Pass,True
,,,,,,,,,,,,,,,,,0.842477,,,,,,,,,,,,,,f633ab3a-2fa7-43c0-843c-0bb4ff6c12b5,66,,"[56.1, 58.5]",3825771,0,,,,,-0.14085212,,Right Foot,,,,"[69.5, 56.6]",,Ground Pass,,13.534031,,,,Rubén Castro Martín,6832.0,,,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,4,Real Betis,218,['1d39a8a6-8c7b-4137-a91b-a0a8a76d5d86'],45,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:45.636,Pass,
,,,,,,,,,,,,,,,,,0.937008,,,,,,,,,,,,,,57f8bb5d-e81a-4f07-9b70-fec0e7d41dce,69,,"[69.5, 56.6]",3825771,0,,,,,1.8331761,,Right Foot,,,,"[64.8, 74.1]",,Ground Pass,,18.120155,,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Free Kick,Rubén Castro Martín,6832.0,Right Center Forward,4,Real Betis,218,['5aa9d5d4-f39d-47c8-b58b-321006333f88'],46,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:46.506,Pass,
,,,,,,,,,,,,,,,,,0.761217,,,,,,,,,,,,,,4837fe2d-ece3-4fb0-8031-87aab3c45696,71,,"[64.8, 74.1]",3825771,0,,,,,-0.9764108,,Left Foot,,,,"[72.1, 63.3]",,Ground Pass,,13.03572,,,,Rubén Castro Martín,6832.0,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,4,Real Betis,218,['4b644a96-a8a0-4d50-b9c8-9a7bd160b594'],47,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:47.443,Pass,
,,,,,,,,,,,,,,,,,2.782263,,,,,,,,,,,,,,b0666557-26f8-41aa-b7f3-ab669c382156,77,,"[76.0, 60.9]",3825771,1,,,,,-0.672318,,Left Foot,,,,"[111.3, 32.8]",,High Pass,,45.118732,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,5,Real Betis,218,['97d455d8-2fc4-4ea3-ae54-f58eb4a90f55'],23,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:23.324,Pass,
,,,,,,,,,,,,,,,,,3.171264,,,,,,,,,,,,,,275e90f7-9266-4c67-9e84-6445349dcc71,80,,"[14.2, 49.1]",3825771,1,,,,,0.4629796,,Drop Kick,,,,"[74.1, 79.0]",,High Pass,,66.94789,,,,Fayçal Fajr,5724.0,,,,,,1,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,6,RC Deportivo La Coruña,219,['1e1ba001-afea-49db-b741-003292e1472c'],32,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:32.635,Pass,
,,,,,,,,,,,,,,,,,0.102588,,,,,,,,,,,,,,3073ccf2-bef5-4ce8-b66e-b9cd325b1e21,84,,"[74.1, 79.0]",3825771,1,,,,,-2.9441972,,Right Foot,,,,"[73.1, 78.8]",,Ground Pass,,1.0198039,,Incomplete,,,,,,,,,1,From Keeper,Fayçal Fajr,5724.0,Right Wing,6,RC Deportivo La Coruña,219,"['79237f61-bd02-41ce-89bf-7e1efe88f709', '84770586-c14b-4885-9c71-c9480f06a66f']",36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:36.731,Pass,True
,,,,,,,,,,,,,,,,,0.959816,,,,,,,,,,,,,,cb57e49b-d749-4a24-b4eb-a78797e74ba9,87,,"[46.6, 1.6]",3825771,1,,,,,2.5625184,,Left Foot,,,,"[44.0, 3.3]",,Ground Pass,,3.1064448,,,,Juan Manuel Vargas Risco,27347.0,,,,,Recovery,1,Regular Play,Charly Musonda Junior,3601.0,Left Midfield,7,Real Betis,218,"['bd02f34f-5272-4aff-b5d5-c2461020aec0', 'fd0859a2-8f7d-492e-91e8-9b95b3100253']",39,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:39.105,Pass,True
,,,,,,,,,,,,,,,,,0.757876,,,,,,,,,,,,,,175a77e9-81f7-461c-877a-e7d026623ead,91,,"[46.2, 4.4]",3825771,1,,,,,-0.9324765,,Right Foot,,,,"[48.5, 1.3]",,Ground Pass,,3.8600519,,,,Charly Musonda Junior,3601.0,,,,,,1,Regular Play,Juan Manuel Vargas Risco,27347.0,Left Back,7,Real Betis,218,"['80a96164-fca8-4788-8bc1-637fa34c4e25', 'd757436f-2cb4-4ec3-8774-f089b3cb817d']",41,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:41.532,Pass,True
,,,,,,,,,,,,,,,,,1.755314,,,,,,,,,,,,,,3094efe2-fdd7-4366-ab30-e03b76804fa3,95,,"[63.7, 1.6]",3825771,1,,,,,0.64987046,,Left Foot,,,,"[73.7, 9.2]",,Ground Pass,,12.560255,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,Regular Play,Charly Musonda Junior,3601.0,Left Midfield,7,Real Betis,218,"['4334cb97-8e9f-4c8e-9a74-297c0357444e', '4e8fee72-75de-43ba-b1bf-c28ee19578a6']",44,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:44.017,Pass,True
,,,,,,,,,,,,,,,,,0.895511,,,,,,,,,,,,,,bbfa61ab-5115-44f4-a8a5-6529b694f84b,98,,"[73.5, 11.8]",3825771,1,,,,,0.7058398,,Right Foot,,,,"[97.2, 32.0]",,Low Pass,,31.140488,,Incomplete,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,7,Real Betis,218,['32ce1cd2-d637-434d-baf7-22ee1594cbfc'],46,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:46.779,Pass,
,,,,,,,,,,,,,,,,,1.565369,,,,,,,,,,,,,,54cbf004-cc35-4dfb-9e93-3ccbc8310e2b,100,,"[21.7, 55.3]",3825771,1,,,,,-0.5816535,,Left Foot,,,,"[29.0, 50.5]",,Ground Pass,,8.736704,,Incomplete,,Pedro Mosquera Parada,6733.0,,,,,Recovery,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,7,Real Betis,218,"['8764c26b-d2c6-4319-86e1-dac952869076', 'ffc57cf7-2c6b-4ce9-bcbc-289bc1421974']",48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:48.765,Pass,
,,,,,,,,,,,,,,,,,1.013285,,,,,,,,,,,,,,c8f19f87-d954-41d3-aa84-33cb16c4a496,105,,"[24.3, 61.8]",3825771,1,,,,,0.11685647,,Right Foot,,,,"[47.3, 64.5]",,High Pass,,23.157936,,,,Alejandro Bergantiños García,23806.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,7,Real Betis,218,['8f2244eb-b500-465f-ac65-e65d08b606ca'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:52.298,Pass,
,,,,,,,,,,,,,,,,,1.756939,,,,,,,,,,,,,,98e17db4-b90c-4029-aa86-52244e326a30,111,,"[53.7, 18.7]",3825771,1,,,,,1.760374,,Right Foot,,,,"[48.5, 45.8]",,Ground Pass,,27.594383,,,,Bruno González Cabrera,6872.0,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,7,Real Betis,218,['cc1a856b-583c-4432-b8f2-5eb360f41958'],56,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:56.910,Pass,
,,,,,,,,,,,,,,,,,1.058651,,,,,,,,,,,,,,1e1e4f38-bb9c-46e2-a83a-873cc9c21b7d,115,,"[48.5, 45.8]",3825771,2,,,,,1.4902534,,Right Foot,,,,"[50.3, 68.1]",,Ground Pass,,22.372528,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,7,Real Betis,218,"['1c761df4-6066-4ed4-b4c8-e9c12d8a0f7a', 'b803fae0-70a2-4fab-9843-95f04c2c63a6']",0,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:00.366,Pass,True
,,,,,,,,,,,,,,,,,1.07351,,,,,,,,,,,,,,c545402a-87c9-4de7-b3fd-7e2b7959a91d,118,,"[56.8, 65.0]",3825771,2,,,,,-1.7288862,,Right Foot,,,,"[54.6, 51.2]",,Ground Pass,,13.974262,,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,7,Real Betis,218,['920b74c9-a47b-457e-90f1-a972c21bc404'],4,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:04.148,Pass,
,,,,,,,,,,,,,,,,,2.038088,,,,,,,,,,,,,,fc0dc119-e7a0-4ced-9113-82b4bfb3466f,122,,"[56.3, 51.0]",3825771,2,,,,,-1.5990242,,Right Foot,,,,"[55.1, 8.5]",,Ground Pass,,42.516937,,,,Juan Manuel Vargas Risco,27347.0,,True,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,7,Real Betis,218,"['9b9d26f5-4ea4-43bb-89dd-a89bbd521010', 'c9cbbbf4-55fe-49e8-9cb7-1a4f683e84cd']",6,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:06.727,Pass,True
,,,,,,,,,,,,,,,,,1.340205,,,,,,,,,,,,,,83f2b228-42ed-4d1d-86ea-4cb6ff14bdab,125,,"[63.5, 7.4]",3825771,2,,,,,-0.50016105,,Left Foot,,,,"[72.1, 2.7]",,Ground Pass,,9.80051,,,,Charly Musonda Junior,3601.0,,,,,,1,Regular Play,Juan Manuel Vargas Risco,27347.0,Left Back,7,Real Betis,218,['ed870845-fb23-4122-8a69-114e286a724e'],10,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:10.544,Pass,
,,,,,,,,,,,,,,,,,1.166847,,,,,,,,,,,,,,da03f691-39af-4176-91d7-51002d290184,128,,"[93.2, 6.5]",3825771,2,,,,,-0.5147841,,Right Foot,,,,"[103.1, 0.9]",,Ground Pass,,11.374093,,,,Juan Manuel Vargas Risco,27347.0,,,,,,1,Regular Play,Charly Musonda Junior,3601.0,Left Midfield,7,Real Betis,218,['e80bf677-27db-4bd3-9485-627e2d8be147'],15,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:15.593,Pass,
