50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.946275,,,,,,,,,,,,,089468e1-dad7-41bc-8107-23058046c6eb,16,,"[87.9, 8.5]",3825598,0,,,,1.0288384,,Left Foot,,,,"[99.4, 27.6]",,High Pass,,22.294842,Pass Offside,,Fernando José Torres Sanz,6382.0,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Atlético Madrid,212,['5986bc96-e0b3-4072-ba01-89af72d22a36'],8,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:08.568,Pass,
,,,,,,,,,,,,,,,,,3.54256,,,,,,,,,,,,,3f1faf79-5f99-4f7e-b9cd-cb9c1355252b,18,,"[23.1, 53.5]",3825598,0,,,,0.16415365,,Right Foot,,,,"[88.3, 64.3]",,High Pass,,66.088425,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,Free Kick,1,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,3,Getafe,216,"['c8be523b-0771-4c2c-881c-3261f12a1c20', 'f1bcbe44-1b94-4575-897b-4c644ea4f9e9']",32,,,,,,,,,,,,,,,,Getafe,216,00:00:32.719,Pass,
,,,,,,,,,,,,,,,,,1.604613,,,,,,,,,,,,,f1bcbe44-1b94-4575-897b-4c644ea4f9e9,20,,"[31.8, 15.8]",3825598,0,,,,0.11870534,,Head,,,,"[42.7, 17.1]",,High Pass,,10.977249,,,Antoine Griezmann,5487.0,,,,,Recovery,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,4,Atlético Madrid,212,"['1fd70d2e-c12d-4af5-9d01-7d2da05c3a4b', '3f1faf79-5f99-4f7e-b9cd-cb9c1355252b']",36,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:36.261,Pass,
,,,,,,,,,,,,,,,,,1.79216,,,,,,,,,,,,,d0eb7798-cbc6-4e40-981d-a35eb6dcd0c6,23,,"[41.7, 19.0]",3825598,0,,,True,1.8284148,,,,,,"[37.3, 35.7]",,Low Pass,,17.269917,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,4,Atlético Madrid,212,"['d6789417-0bf0-4bc6-ae4e-10e02c696dbe', 'f0534a07-1edf-48fa-8989-382dc6ac0ac0']",38,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:38.026,Pass,True
,,,,,,,,,,,,,,,,,3.270702,,,,,,,,,,,,,d872e3f2-76e7-49db-b55a-2363eb677153,26,,"[38.6, 40.2]",3825598,0,,,,1.5203341,,Right Foot,,,,"[40.1, 69.9]",,Ground Pass,,29.737854,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,4,Atlético Madrid,212,['8855a13a-0889-4e6f-b6d2-6803b6cd7e69'],40,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:40.350,Pass,
,,,,,,,,,,,,,,,,,1.635646,,,,,,,,,,,,,4006cde6-86dc-4574-99fc-2109cb9d5091,29,,"[40.1, 73.3]",3825598,0,,,,-2.428794,,Right Foot,,,,"[28.3, 63.1]",,Ground Pass,,15.597436,,,Stefan Savić,6376.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,4,Atlético Madrid,212,['0952a2d9-0e2a-4b9e-9ce0-6ce396196512'],44,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:44.455,Pass,
,,,,,,,,,,,,,,,,,2.249168,,,,,,,,,,,,,c272d3bb-b69c-4933-ad79-4bd22c51cd84,32,,"[33.5, 61.8]",3825598,0,,,,-1.7242203,,Right Foot,,,,"[27.5, 23.0]",,Ground Pass,,39.261177,,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Stefan Savić,6376.0,Right Center Back,4,Atlético Madrid,212,['7329bfbc-2ca8-4c50-8a5e-e644e95b4e13'],47,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:47.646,Pass,
,,,,,,,,,,,,,,,,,1.4486,,,,,,,,,,,,,bd72d5fd-ed21-450e-aef6-3d75ac3ee690,35,,"[30.9, 29.5]",3825598,0,,,,1.5343162,,Right Foot,,,,"[31.9, 56.9]",,Ground Pass,,27.418242,,,Stefan Savić,6376.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,4,Atlético Madrid,212,['78808dd5-e6bf-4839-b545-ea545db6d43d'],52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:52.909,Pass,
,,,,,,,,,,,,,,,,,1.683982,,,,,,,,,,,,,ce0ec7bb-8aee-4240-9adf-6c24a529869c,38,,"[34.2, 62.3]",3825598,0,,,,0.9119903,,Right Foot,,,,"[41.4, 71.6]",,Ground Pass,,11.761377,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Stefan Savić,6376.0,Right Center Back,4,Atlético Madrid,212,['d423ebe6-0dd9-4285-a036-1719d3f0c824'],55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:55.395,Pass,
,,,,,,,,,,,,,,,,,0.106543,,,,,,,,,,,,,3b81e332-e27d-4a66-91df-917abfec2c4e,41,,"[45.9, 72.2]",3825598,0,,,,-0.45634848,,Right Foot,,,,"[51.4, 69.5]",,Low Pass,,6.1269894,Incomplete,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,4,Atlético Madrid,212,['9a61f80f-529b-485a-892e-a3690452a558'],58,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:58.932,Pass,
,,,,,,,,,,,,,,,,,2.316794,,,,,,,,,,,,,80b9d240-b473-4bc0-b265-0b8d2649d40c,43,,"[62.6, 80.0]",3825598,1,,,,-2.9466743,,,,,,"[39.3, 75.4]",,Low Pass,,23.749737,,,Stefan Savić,6376.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,['91946c85-7337-46d7-b69a-d4843c3cb580'],9,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:09.196,Pass,
,,,,,,,,,,,,,,,,,2.110338,,,,,,,,,,,,,d5f2bc89-9a56-42c9-8a8f-77c8f923f815,46,,"[41.0, 65.4]",3825598,1,,,,-1.6549958,,Right Foot,,,,"[37.7, 26.3]",,Ground Pass,,39.23901,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,5,Atlético Madrid,212,['4ea098aa-a8fc-418e-a2a7-07e58788dbcc'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:14.257,Pass,
,,,,,,,,,,,,,,,,,1.206922,,,,,,,,,,,,,1c46b339-179e-4b6c-bd6f-a28559030275,49,,"[38.0, 29.5]",3825598,1,,,,1.1760052,,Right Foot,,,,"[43.0, 41.5]",,Ground Pass,,13.0,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,5,Atlético Madrid,212,['e92b799c-b5e3-4ad4-a119-c5d31ac72809'],17,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:17.328,Pass,
,,,,,,,,,,,,,,,,,1.541599,,,,,,,,,,,,,5f902614-0324-46b4-a277-4c5f3e93a7a6,52,,"[47.2, 50.0]",3825598,1,,,,1.2917829,,Left Foot,,,,"[52.5, 68.5]",,Ground Pass,,19.24422,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,5,Atlético Madrid,212,['861db637-647e-4590-af08-1b63f53a2360'],20,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:20.428,Pass,
,,,,,,,,,,,,,,,,,1.139207,,,,,,,,,,,,,8153e781-921c-4810-90ea-40027963a741,55,,"[56.9, 72.0]",3825598,1,,,,-1.9743313,,Right Foot,,,,"[53.1, 63.1]",,Ground Pass,,9.677293,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,5,Atlético Madrid,212,['54264c79-02b1-4b94-8271-c6bc8e3f66b2'],24,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:24.347,Pass,
,,,,,,,,,,,,,,,,,0.772585,,,,,,,,,,,,,29596a64-641a-4f94-a4bc-31c46ec955fa,58,,"[53.4, 61.4]",3825598,1,,,,-0.21406068,,Left Foot,,,,"[62.6, 59.4]",,Ground Pass,,9.414882,,,Óliver Torres Muñoz,12021.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,5,Atlético Madrid,212,['d5c02292-b8d2-41ed-8a7d-600597b5ffcc'],26,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.065,Pass,
,,,,,,,,,,,,,,,,,1.078862,,,,,,,,,,,,,4d44ea4d-51c7-45b9-8398-bb607a5f06ba,60,,"[62.8, 59.5]",3825598,1,,,,1.9175416,,Right Foot,,,,"[58.5, 71.4]",,Ground Pass,,12.653063,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Óliver Torres Muñoz,12021.0,Right Midfield,5,Atlético Madrid,212,['10772111-cfad-4dc4-8f4c-c2ee04425aa8'],26,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.837,Pass,
,,,,,,,,,,,,,,,,,3.053819,,,,,,,,,,,,,19fc16d8-5e9f-4737-81cf-1b5350408ecf,63,,"[63.4, 73.1]",3825598,1,,,,-0.86197114,,Right Foot,,,,"[98.9, 31.7]",,High Pass,,54.53632,,,Yannick Ferreira Carrasco,5633.0,,True,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,['f440a771-3f46-4277-b5cd-dc075c7036b3'],28,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.899,Pass,
,,,,,,,,,,,,,,,,,3.4377,,,,,,,,,,,,,af42f48f-1b87-48d6-8277-741151b893e8,73,,"[49.0, 51.2]",3825598,2,,,,0.4320126,,Right Foot,,,,"[81.1, 66.0]",,High Pass,,35.34756,,,Víctor Rodríguez Romero,15893.0,,,,,Free Kick,1,From Free Kick,Santiago Vergini,27403.0,Right Center Back,7,Getafe,216,['7d7fcf36-b6c4-4969-aac2-3d6760e8a8a4'],8,,,,,,,,,,,,,,,,Getafe,216,00:02:08.365,Pass,
,,,,,,,,,,,,,,,,,2.514073,,,,,,,,,,,,,d1b6a3a8-5bbd-420d-9f54-82f632f78307,75,,"[81.1, 66.0]",3825598,2,,,,0.0068258327,,Head,,,,"[110.4, 66.2]",,High Pass,,29.300682,,,Stefan Šćepović,23416.0,,,,,,1,From Free Kick,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,7,Getafe,216,['3379a996-a369-4ac7-a554-8fbe805eafce'],11,,,,,,,,,,,,,,,,Getafe,216,00:02:11.919,Pass,
,,,,,,,,,,,,,,,,,0.170474,,,,,,,,,,,,,1e94f841-5f78-4fa6-b08e-c6c6b77917f0,80,,"[116.3, 74.3]",3825598,2,,,,-1.9890207,,Right Foot,,,,"[114.3, 69.8]",,Ground Pass,,4.924429,Incomplete,,,,,,,,,1,From Free Kick,Stefan Šćepović,23416.0,Center Forward,7,Getafe,216,['a4c6315f-fa4e-4cae-8454-ac00141d3b1f'],19,,,,,,,,,,,,,,,,Getafe,216,00:02:19.160,Pass,
,,,,,,,,,,,,,,,,,1.303633,,,,,,,,,,,,,cb38c19d-828b-4ca0-8358-b8e9ce6c74b3,82,,"[109.4, 80.0]",3825598,2,,,,-1.8051484,,,,,,"[104.1, 57.8]",,High Pass,,22.82389,,,Stefan Šćepović,23416.0,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,['eeb59258-b268-4d85-8e40-3c200e579bb3'],31,,,,,,,,,,,,,,,,Getafe,216,00:02:31.149,Pass,
,,,,,,,,,,,,,,,,,0.549392,,,,,,,,,,,,,e44e7d2a-854f-4e2e-8a1f-c7e6d2c0739e,85,,"[104.1, 57.8]",3825598,2,,,,1.0516502,,Other,,,,"[106.5, 62.0]",,Low Pass,,4.8373547,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,1,From Throw In,Stefan Šćepović,23416.0,Center Forward,8,Getafe,216,"['5f1c6bca-82ab-41bf-90b9-09898d97c411', '8f6d6398-6357-4840-8694-1d6ef3b5c685']",32,,,,,,,,,,,,,,,,Getafe,216,00:02:32.488,Pass,
,,,,,,,,,,,,,,,,,2.533925,,,,,,,,,,,,,e46e2613-f142-487e-b062-015b3a00dcba,92,,"[23.7, 5.3]",3825598,2,,,,-0.25076562,,Left Foot,,,,"[44.0, 0.1]",,Ground Pass,,20.95543,Out,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,8,Getafe,216,['c94e5c63-c391-4fc4-be92-cac81f2abb3d'],35,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:35.942,Pass,
,,,,,,,,,,,,,,,,,2.201773,,,,,,,,,,,,,ed95ce19-e8d9-49a2-ab65-1b2ad19d2af4,94,,"[74.9, 80.0]",3825598,2,True,,,-2.7099745,,,,,,"[50.8, 68.9]",,Low Pass,,26.533375,,,Santiago Vergini,27403.0,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,9,Getafe,216,['5a861bf1-4072-42e4-830b-8ca0008da580'],43,,,,,,,,,,,,,,,,Getafe,216,00:02:43.340,Pass,
,,,,,,,,,,,,,,,,,1.913692,,,,,,,,,,,,,3870fa63-5912-49e4-a816-60d92d193004,96,,"[43.9, 68.3]",3825598,2,,,,-2.6562681,,Right Foot,,,,"[14.7, 52.9]",,Ground Pass,,33.01212,,,Vicente Guaita Panadero,6625.0,,,,,,1,From Throw In,Santiago Vergini,27403.0,Right Center Back,9,Getafe,216,['83e1d817-0ff0-4f02-8019-f753b7eafde9'],46,,,,,,,,,,,,,,,,Getafe,216,00:02:46.920,Pass,
,,,,,,,,,,,,,,,,,3.555224,,,,,,,,,,,,,23e6abf3-f213-4c0a-b300-8ec49dfb7551,98,,"[15.5, 53.5]",3825598,2,True,,,0.019334607,,Right Foot,,,,"[87.9, 54.9]",,High Pass,,72.413536,Incomplete,,Stefan Šćepović,23416.0,,,,,,1,From Throw In,Vicente Guaita Panadero,6625.0,Goalkeeper,9,Getafe,216,"['0316bd46-67ef-4a7e-801d-a942291c2d67', '2d4eb92a-329e-4916-8755-8682eb7c056b']",59,,,,,,,,,,,,,,,,Getafe,216,00:02:59.796,Pass,
,,,,,,,,,,,,,,,,,0.596593,,,,,,,,,,,,,d229ad5f-f8a6-48ff-b139-b70e2ca5d85d,101,,"[38.6, 16.1]",3825598,3,,,,1.5067813,,Right Foot,,,,"[39.1, 23.9]",,Ground Pass,,7.816009,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,10,Atlético Madrid,212,['3f39f83a-58ae-46c8-8dc5-8961d012b159'],5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:05.519,Pass,
,,,,,,,,,,,,,,,,,1.497602,,,,,,,,,,,,,aa4ae8e4-26b7-4b6f-a65f-423ab8489adb,103,,"[39.1, 23.9]",3825598,3,,,,-2.336589,,Right Foot,,,,"[26.6, 10.9]",,Ground Pass,,18.034689,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,10,Atlético Madrid,212,['eac0348c-b4a3-445e-ad14-51811b7d28c9'],6,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:06.116,Pass,
,,,,,,,,,,,,,,,,,1.031402,,,,,,,,,,,,,8f4e5e59-cf45-460a-9e22-06094af15a21,106,,"[35.2, 6.6]",3825598,3,,,,0.050237026,,Left Foot,,,,"[53.1, 7.5]",,Ground Pass,,17.922611,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,10,Atlético Madrid,212,['3fc07334-e947-4d50-b638-9fdfcf4a72ac'],8,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:08.887,Pass,
,,,,,,,,,,,,,,,,,0.827937,,,,,,,,,,,,,331e1ddb-5cf5-4bf6-ad9e-c6fe2b1ff0ca,109,,"[53.3, 8.6]",3825598,3,,,,0.7801072,,Right Foot,,,,"[62.8, 18.0]",,Ground Pass,,13.364505,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,10,Atlético Madrid,212,['b1fa3739-e410-4639-b48e-46998e412afc'],10,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:10.463,Pass,
,,,,,,,,,,,,,,,,,1.213129,,,,,,,,,,,,,46698d61-2f20-41ec-8419-7da99548a29e,112,,"[64.1, 18.0]",3825598,3,,,,-1.1274947,,Left Foot,,,,"[70.7, 4.1]",,Low Pass,,15.387333,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,10,Atlético Madrid,212,['1f963402-acae-4699-9e63-4251c5e0f4a8'],11,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:11.791,Pass,
,,,,,,,,,,,,,,,,,1.826993,,,,,,,,,,,,,10ea320f-d617-4e51-97a1-bde1739a84fb,115,,"[82.3, 7.9]",3825598,3,,,,0.025824515,,Right Foot,,,,"[109.4, 8.6]",,Ground Pass,,27.10904,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,10,Atlético Madrid,212,['3c9a46d0-3fda-487c-9855-126cf5774ece'],15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:15.113,Pass,
