bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1428e479-e8a0-4570-b649-3a95c5bdafd2,1,,,,3825748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 6744, 'name': 'Luciano Vietto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Atlético Madrid,212,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc9a79f4-17d6-40d9-8344-993a6a92cc08,2,,,,3825748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",Sevilla,213,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d697515-c6d7-4a65-9eb6-c1e93e1a0847,3,,,,3825748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,['1d74e448-8d17-4133-a213-fc704848b94c'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1d74e448-8d17-4133-a213-fc704848b94c,4,,,,3825748,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,['0d697515-c6d7-4a65-9eb6-c1e93e1a0847'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,261539ba-f06c-4ed6-876f-8e31fc265eba,1599,,,,3825748,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,109,Sevilla,213,['c3ceef96-2c91-4549-b962-60c4430298df'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c3ceef96-2c91-4549-b962-60c4430298df,1600,,,,3825748,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,109,Sevilla,213,['261539ba-f06c-4ed6-876f-8e31fc265eba'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.481948,,,,,,,,,,,,,9c081458-2090-4305-a731-737233a36017,5,,,"[60.0, 40.0]",3825748,0,,True,,,-1.5363272,,Left Foot,,,"[60.1, 37.1]",Ground Pass,,2.9017236,,,,,Antoine Griezmann,5487.0,,,,,Kick Off,1,From Kick Off,Luciano Vietto,6744.0,Right Center Forward,2,Atlético Madrid,212,['d4e6ad3b-d76e-49fd-92a7-e91c967d0388'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.492,Pass,
,,,,,,,,,,,,,,,,,,,0.898997,,,,,,,,,,,,,2fb5a874-948a-4785-88eb-6a4f143cd1ea,7,,,"[59.5, 38.6]",3825748,0,,,,,-3.0626206,,Left Foot,,,"[45.6, 37.5]",Ground Pass,,13.943458,,,,,Augusto Matías Fernández,19668.0,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Atlético Madrid,212,['8afcbc45-ee6b-4def-a7f9-60e565dccc49'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.974,Pass,
,,,,,,,,,,,,,,,,,,,1.783764,,,,,,,,,,,,,d4a45090-be9e-45a3-b8a1-7e5866d6df86,10,,,"[47.4, 37.5]",3825748,0,,,,,1.7429872,,Left Foot,,,"[43.4, 60.5]",Ground Pass,,23.345236,,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Kick Off,Augusto Matías Fernández,19668.0,Left Defensive Midfield,2,Atlético Madrid,212,['9f37e345-fb31-4b01-910e-9800823b110d'],2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:02.860,Pass,
,,,,,,,,,,,,,,,,,,,1.839294,,,,,,,,,,,,,d826ca8d-94f1-4570-b028-6aeb54be5a4f,13,,,"[43.2, 64.3]",3825748,0,,,,,-2.2787242,,Right Foot,,,"[33.1, 52.5]",Ground Pass,,15.532225,,,,,Stefan Savić,6376.0,,,,,,1,From Kick Off,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,2,Atlético Madrid,212,['9f7bbce7-104a-41ff-8436-a7f015d0ab67'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:05.454,Pass,
,,,,,,,,,,,,,,,,,,,1.300462,,,,,,,,,,,,,d4c9812b-d519-41b8-b924-afa589fd86fa,16,,,"[33.1, 52.5]",3825748,0,,,,,-1.6170596,,Right Foot,,,"[31.6, 20.1]",Ground Pass,,32.434704,,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Kick Off,Stefan Savić,6376.0,Right Center Back,2,Atlético Madrid,212,['1aee8e1b-55d6-4fd3-9b54-276624daea02'],8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:08.122,Pass,
,,,,,,,,,,,,,,,,,,,2.633468,,,,,,,,,,,,,285edca7-1d46-4a95-8ffe-2428e7c28fda,19,,,"[33.7, 23.0]",3825748,0,,,,,-0.051331017,,Right Foot,,,"[88.2, 20.2]",High Pass,,54.57188,,,Incomplete,,Luciano Vietto,6744.0,,,,,,1,From Kick Off,Diego Roberto Godín Leal,5249.0,Left Center Back,2,Atlético Madrid,212,"['23f2d4af-af04-4edc-978f-fbae2e86f0d2', '4c61f888-c9fd-4f1f-9f6b-e3869dd810ec']",13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:13.191,Pass,
,,,,,,,,,,,,,,,,,,,2.865386,,,,,,,,,,,,,3ca01d08-af50-4550-b10a-09a02f8a6aa6,24,,,"[30.6, 61.1]",3825748,0,,,,,0.7915709,,Right Foot,,,"[46.7, 77.4]",High Pass,,22.910696,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Kick Off,Adil Rami,3253.0,Right Center Back,2,Atlético Madrid,212,"['58dcf188-c0d6-4f54-b28a-b2db881d2a34', '85695e56-431d-43f7-9cff-fa5d6695048e']",17,,,,,,,,,,,,,,,,,Sevilla,213,00:00:17.110,Pass,True
,,,,,,,,,,,,,,,,,,,1.065975,,,,,,,,,,,,,0982af7c-942d-4246-825a-317bf771a5e7,26,,,"[47.7, 77.4]",3825748,0,,,,,-0.6577182,,Right Foot,,,"[64.4, 64.5]",High Pass,,21.102133,,,Incomplete,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Kick Off,Jorge Andújar Moreno,6672.0,Right Back,2,Atlético Madrid,212,"['1ece5900-fc2d-4c26-9a97-0725c89a18b7', 'ff3cf9d4-fa78-49ce-8700-9f32fa6c434e']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:00:19.975,Pass,
,,,,,,,,,,,,,,,,,,,0.58692,,,,,,,,,,,,,52298f5c-53c6-4c61-88ed-690d7f5abb66,30,,,"[62.3, 17.0]",3825748,0,,,,,0.0844143,,Right Foot,,,"[75.3, 18.1]",Ground Pass,,13.046455,,,,,Antoine Griezmann,5487.0,,,,,,1,From Kick Off,Augusto Matías Fernández,19668.0,Left Defensive Midfield,2,Atlético Madrid,212,['5b391d2d-30fa-4d41-b09e-c388b75dd8cd'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:22.617,Pass,
,,,,,,,,,,,,,,,,,,,1.040616,,,,,,,,,,,,,b5b8cbd9-75a8-4082-b13a-9a7d5b3788de,33,,,"[78.6, 3.7]",3825748,0,,,,,1.5707964,,Right Foot,,,"[78.6, 10.5]",Ground Pass,,6.8,,,,,Augusto Matías Fernández,19668.0,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Atlético Madrid,212,['1e3285be-3ddb-4161-b65f-a2871cd79feb'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:26.553,Pass,
,,,,,,,,,,,,,,,,,,,0.998901,,,,,,,,,,,,,a1199eb2-cbf9-4a97-ba41-432f5071bcdd,35,,,"[78.6, 10.5]",3825748,0,,,,,0.611497,,Right Foot,,,"[87.3, 16.6]",Ground Pass,,10.625442,,,,,Luciano Vietto,6744.0,,,,,,1,From Kick Off,Augusto Matías Fernández,19668.0,Left Defensive Midfield,2,Atlético Madrid,212,['d9c1d814-59e4-403c-a22b-f9deba297c0c'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:27.593,Pass,
,,,,,,,,,,,,,,,,,,,0.720589,,,,,,,,,,,,,d99f7b77-fd34-4674-9dc5-62c02d05b308,39,,,"[85.4, 19.0]",3825748,0,,,,,1.8804992,,Right Foot,,,"[79.8, 36.5]",Ground Pass,,18.374166,,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Kick Off,Luciano Vietto,6744.0,Right Center Forward,2,Atlético Madrid,212,"['5c777702-d2f6-4a57-92f4-14e847b831de', 'ed024317-47a7-49e5-a6d3-1c2a299f577d']",29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:29.343,Pass,True
,,,,,,,,,,,,,,,,,,,0.966351,,,,,,,,,,,,,7b7ded4a-3ddc-4f2f-ac84-4d5f4186dc09,41,,,"[79.8, 36.5]",3825748,0,,,,,-0.5834641,,Right Foot,,,"[95.1, 26.4]",Ground Pass,,18.33303,,,,,Augusto Matías Fernández,19668.0,,,,,,1,From Kick Off,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,2,Atlético Madrid,212,['ce0b9b86-eda3-4fc8-96e6-5c2a38b69464'],30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:30.064,Pass,
,,,,,,,,,,,,,,,,,,,0.939161,,,,,,,,,,,,,9da3be5e-cef4-4454-ae49-cff2075bb366,43,,,"[95.1, 26.4]",3825748,0,,,,,1.2281759,,Right Foot,,,"[100.7, 42.1]",Ground Pass,,16.668833,,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Kick Off,Augusto Matías Fernández,19668.0,Left Defensive Midfield,2,Atlético Madrid,212,"['6e19d479-db63-4155-98f1-1ad76a18defb', '7c458cf6-4fc0-456e-9045-43599b96f58f']",31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:31.030,Pass,
,,,,,,,,,,,,,,,,,,,1.473897,,,,,,,,,,,,,4a2b0667-67cb-4071-bd52-c155faec3b57,47,,,"[96.4, 4.1]",3825748,0,,,,True,2.9829373,,,,,"[81.4, 6.5]",High Pass,,15.190786,,,Incomplete,,Antoine Griezmann,5487.0,,,,,Recovery,1,From Kick Off,Filipe Luís Kasmirski,6320.0,Left Back,2,Atlético Madrid,212,"['1becc989-7fb1-4a18-8c38-47f437d6eabe', '5ce40745-7c7a-4f87-bf78-f93d3ee0ece9', '97b5b208-00b4-452a-aef8-8e157d5cc4b9']",35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:35.120,Pass,True
,,,,,,,,,,,,,,,,,,,1.573215,,,,,,,,,,,,,50726d5c-4a29-48d9-8be6-c89bad53e54e,54,,,"[44.8, 80.0]",3825748,0,,,,,-0.10092179,,,,,"[68.5, 77.6]",High Pass,,23.821209,,,Incomplete,,Fernando Llorente Torres,3486.0,,,,,Throw-in,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,4,Sevilla,213,"['1dc4a947-3507-48b8-96c4-1e83454a389b', '6a6b38af-9e31-477a-880b-5a1885ee4e3d']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:00:55.591,Pass,
,,,,,,,,,,,,,,,,,,,2.377467,,,,,,,,,,,,,1dc4a947-3507-48b8-96c4-1e83454a389b,56,,,"[51.6, 2.5]",3825748,0,,,,,0.19468553,,Other,,,"[80.0, 8.1]",High Pass,,28.946848,,,Incomplete,,Luciano Vietto,6744.0,,,,,Interception,1,From Throw In,Augusto Matías Fernández,19668.0,Left Defensive Midfield,4,Sevilla,213,"['4f714d11-53a2-4da7-8fcc-a0808565218e', '50726d5c-4a29-48d9-8be6-c89bad53e54e', 'de7c52db-553a-4cca-bdc1-81c64fe5a063']",57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:57.164,Pass,
,,,,,,,,,,,,,,,,,,,2.234092,,,,,,,,,,,,,de7c52db-553a-4cca-bdc1-81c64fe5a063,58,,,"[40.1, 72.0]",3825748,0,,,,,-0.09232934,,Right Foot,,,"[50.9, 71.0]",High Pass,,10.846197,,,,,Grzegorz Krychowiak,3637.0,,,,,Recovery,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Back,4,Sevilla,213,"['1dc4a947-3507-48b8-96c4-1e83454a389b', 'd85252d2-d1f0-40c6-9eb0-88b525ce7a8f']",59,,,,,,,,,,,,,,,,,Sevilla,213,00:00:59.541,Pass,
,,,,,,,,,,,,,,,,,,,1.710283,,,,,,,,,,,,,f72d5978-7b55-4377-a07e-6803bb64e2fd,60,,,"[50.9, 71.0]",3825748,1,,,,,-0.95184386,,Head,,,"[56.1, 63.7]",High Pass,,8.962701,,,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,4,Sevilla,213,['29dc5cf2-43e0-4e72-9e00-6f525e7fd482'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:01:01.775,Pass,
,,,,,,,,,,,,,,,,,,,0.896613,,,,,,,,,,,,,978fe310-d819-4168-b612-af385eb12e50,63,,,"[56.1, 63.7]",3825748,1,,,,True,-0.70754164,,,,,"[63.7, 57.2]",Low Pass,,10.0005,,,,,Fernando Llorente Torres,3486.0,,,,,,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Wing,4,Sevilla,213,"['139d4a28-fd49-448d-8dd9-693c58e5249d', 'd2452369-1327-4935-8b71-2b215ce704d2']",3,,,,,,,,,,,,,,,,,Sevilla,213,00:01:03.486,Pass,True
,,,,,,,,,,,,,,,,,,,3.188981,,,,,,,,,,,,,9ba5a80e-718b-482d-9474-2f9ed7787f5b,67,,,"[58.6, 46.8]",3825748,1,,,,,-1.4245394,,Left Foot,,,"[63.8, 11.5]",Ground Pass,,35.680946,,,,,Benoît Trémoulinas,27483.0,,,,,,1,From Throw In,Fernando Llorente Torres,3486.0,Center Forward,4,Sevilla,213,"['3a3196af-b1ce-4e4c-90f3-f7b669058d3a', '5ba62f5f-c823-4279-b495-48cf24285ab2']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:01:05.387,Pass,True
,,,,,,,,,,,,,,,,,,,0.856969,,,,,,,,,,,,,90ddffd1-1dd4-4f26-bf54-83bdababbba2,74,,,"[64.9, 61.5]",3825748,1,,,,,-1.7345346,,Right Foot,,,"[63.0, 50.0]",Ground Pass,,11.6559,,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,4,Sevilla,213,['216522de-c537-452e-a63b-191ef77805b5'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:12.927,Pass,
,,,,,,,,,,,,,,,,,,,0.660935,,,,,,,,,,,,,997ed97d-a49b-4e59-a76e-853c310d74c5,77,,,"[63.0, 50.0]",3825748,1,,,,,-1.5211917,,Right Foot,,,"[63.7, 35.9]",Ground Pass,,14.117365,,,Incomplete,,Augusto Matías Fernández,19668.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,4,Sevilla,213,"['0548531e-50ad-41e4-8807-2b96deade106', 'fe97b766-81bf-44f3-b1d2-e0b731a89f49']",14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:14.415,Pass,
,,,,,,,,,,,,,,,,,,,1.025793,,,,,,,,,,,,,29a0588b-15e3-4968-80cf-f883e787e4aa,81,,,"[56.0, 44.9]",3825748,1,,,,,-1.4968573,,Right Foot,,,"[57.8, 20.6]",Ground Pass,,24.366575,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,4,Sevilla,213,['170e3e2d-78e8-47e2-99e0-686df7f5af8f'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:01:15.941,Pass,
,,,,,,,,,,,,,,,,,,,3.1698,,,,,,,,,,,,,25b41359-0669-4a98-9632-4d1a6a3d1467,88,,,"[64.3, 29.9]",3825748,1,,,,,0.56852454,,Right Foot,,,"[107.5, 57.5]",High Pass,,51.264023,,,Incomplete,,Adil Rami,3253.0,,,,,Free Kick,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,5,Sevilla,213,"['1b5f8643-b113-47af-a6b8-c5d4722f25f6', 'f8a9e6df-3b7b-42e2-bf6a-f874987a2c91']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:01:50.163,Pass,
,,,,,,,,,,,,,,,,,,,0.114416,,,,,,,,,,,,,15aa7d38-0157-4164-883f-96ff14ea128d,93,,,"[92.2, 57.5]",3825748,1,,,,,-0.86217004,,Left Foot,,,"[94.0, 55.4]",High Pass,,2.7658634,,,Incomplete,,Sergio Escudero Palomo,6718.0,,,,,Recovery,1,From Free Kick,Víctor Machín Pérez,6841.0,Right Wing,5,Sevilla,213,"['17df40a3-3807-4b76-ae6b-35cbe5a2c06f', 'c68a7150-2ed8-475c-8f9d-27d6af27017a', 'f9f9e49a-cc10-45ba-8bbb-e23f5aecc714']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:01:55.745,Pass,True
,,,,,,,,,,,,,,,,,,,3.040157,,,,,,,,,,,,,11c65525-bfc5-40a6-be50-4fddc0e89989,96,,,"[23.7, 26.7]",3825748,1,,,,,-0.6371721,,Right Foot,,,"[49.1, 7.9]",High Pass,,31.600634,,,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,5,Sevilla,213,['fab965a1-f042-4465-976f-d2d854b48747'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:56.649,Pass,
,,,,,,,,,,,,,,,,,,,1.65901,,,,,,,,,,,,,e4b0b467-2241-438b-91de-702e3dece0ad,99,,,"[49.4, 9.7]",3825748,1,,,,,0.9795043,,Right Foot,,,"[68.2, 37.7]",High Pass,,33.725956,,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,5,Sevilla,213,"['179831df-0300-4289-ac1d-5b4ec53cb637', '4d15a9cc-921e-4d00-95fd-ce9d238cad72', 'fd82fe92-38d6-434e-82c3-b92d392ee6bd']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:59.689,Pass,True
,,,,,,,,,,,,,,,,,,,1.872035,,,,,,,,,,,,,4d15a9cc-921e-4d00-95fd-ce9d238cad72,101,,,"[51.9, 42.4]",3825748,2,,,,,0.21765062,,Head,,,"[72.7, 47.0]",High Pass,,21.302582,,,Incomplete,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,Recovery,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,5,Sevilla,213,"['1b2ee7d2-42c4-4eed-916f-1db27fc36555', '966d13f2-ed12-4d03-acd5-dd1ab5164f2d', 'e4b0b467-2241-438b-91de-702e3dece0ad']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:02:01.348,Pass,
,,,,,,,,,,,,,,,,,,,2.329072,,,,,,,,,,,,,741cb420-570f-4a15-ae30-5be62c6b6468,105,,,"[56.0, 46.4]",3825748,2,,,,,-0.45126435,,Right Foot,,,"[69.0, 40.1]",High Pass,,14.446107,,,,,Fernando Llorente Torres,3486.0,,,,,Interception,1,From Free Kick,Daniel Filipe Martins Carriço,6825.0,Left Center Back,5,Sevilla,213,['9cefa087-a474-4447-9efc-5a1794a82e8f'],4,,,,,,,,,,,,,,,,,Sevilla,213,00:02:04.959,Pass,
,,,,,,,,,,,,,,,,,,,2.978916,,,,,,,,,,,,,1924922f-a519-42bf-96c7-ff0982334be4,108,,,"[68.6, 40.1]",3825748,2,,,,True,-1.6521382,,,,,"[67.1, 21.7]",High Pass,,18.46104,,,Incomplete,,Sergio Escudero Palomo,6718.0,,,,,,1,From Free Kick,Fernando Llorente Torres,3486.0,Center Forward,5,Sevilla,213,"['3d272e9b-7b73-4f30-a878-328a3ed0a8fd', '6bcad48f-6a1d-447e-ab97-ae3a62255530', 'f590ac0b-f95c-47e1-b6d7-57c0c479d993']",7,,,,,,,,,,,,,,,,,Sevilla,213,00:02:07.301,Pass,True
,,,,,,,,,,,,,,,,,,,2.380911,,,,,,,,,,,,,f590ac0b-f95c-47e1-b6d7-57c0c479d993,110,,,"[53.0, 58.4]",3825748,2,,,,,0.6424941,,Right Foot,,,"[68.9, 70.3]",High Pass,,19.86001,,,,,Luciano Vietto,6744.0,,,,,Recovery,1,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,5,Sevilla,213,"['1924922f-a519-42bf-96c7-ff0982334be4', '2a545e56-42ee-44e1-9e16-2727899ee99b']",10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:10.280,Pass,
,,,,,,,,,,,,,,,,,,,1.896352,,,,,,,,,,,,,369430f3-dc47-4caa-9907-10e7840c49d1,116,,,"[37.3, 0.1]",3825748,2,,,,,0.41897535,,,,,"[62.0, 11.1]",High Pass,,27.038675,,,,,Fernando Llorente Torres,3486.0,,,,,Throw-in,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,6,Sevilla,213,['8d22a65e-4109-457d-93bb-77afcf62108a'],28,,,,,,,,,,,,,,,,,Sevilla,213,00:02:28.919,Pass,
,,,,,,,,,,,,,,,,,,,1.205628,,,,,,,,,,,,,0917cc45-ff2f-41d5-bc50-42da15fd6b07,119,,,"[62.0, 11.1]",3825748,2,,,,True,-0.9442689,,,,,"[69.6, 0.6]",High Pass,,12.961867,,,Out,,Sergio Escudero Palomo,6718.0,,,,,,1,From Throw In,Fernando Llorente Torres,3486.0,Center Forward,6,Sevilla,213,"['11b31a85-fc7b-40eb-a328-f00eb301efa6', '4730244c-8012-4fe7-8179-5891944609e4']",30,,,,,,,,,,,,,,,,,Sevilla,213,00:02:30.815,Pass,True
